@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R4,7,9,15-16,20-21,23,27-29,37,39-40,42-45,50,52-53,55,57-58'

@attribute Word_freq_3d numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_order numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_your numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_george numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Char_freq2 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_average numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
13.63,0,1.34,0,0.5,0.33,0.84,0,0,0,0,0,0,0,0,0,0,0,0.204,0.613,0.229,9.652,888,1
0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404,0.134,0,3.066,92,1
0,0,0.68,0,0,1.02,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0.898,0.105,443.333,1330,1
0,0,0,2.11,0,0,2.64,1.58,0,0,0,0,0.52,0.52,0,0,0,0,0.19,0.095,0.475,5.038,131,1
0,0.52,1.04,1.17,0.13,0,1.04,0.52,0,0,0,0,0,0.06,0,0,0,0,0.085,0.287,0.106,4.742,1342,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0.441,0.441,0.662,4.066,61,1
0,0,0.27,1.27,1.18,0,2.83,0.09,0,0,0,0,0,0.09,0,0,0,0,0.101,0.611,0.014,3.707,875,1
0,1.38,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0.235,0.235,6.266,94,1
0,0,0,0.37,3.34,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0.292,0.878,0.175,5.985,425,1
0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153,2.143,0.612,10.125,162,1
0,0,0.91,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0.143,0.572,0,2.9,87,1
0,0.03,0.52,0.03,0.24,0,1.25,0.34,0,0,0,0,0,0,0,0,0,0.1,0.076,0.425,0.573,5.761,2224,1
0,0,0,0,0.31,0.31,0.62,0,0,0,0,0,0,0,0,0,0,1.25,0.055,0.055,0.111,2.358,125,1
0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,4.5,54,1
0,0,0.65,0,0.65,3.26,1.3,0,0,0,0,0,0,0.65,0,0,0,0,0,1.154,0.524,3.89,249,1
40.13,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.185,0.185,0.061,10.585,434,1
0,0,0.57,0,0.17,0.05,0.92,0,0,0,0.05,0,0,0,0.11,0,0,0.05,0.099,0.089,0.079,4.924,1310,1
0,0,0,0,0,1.32,0.26,0,0,0,0,0,0,0,0,0,0,0,0.043,0.175,0.043,8.271,885,1
0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0,0,2.333,119,1
0,0.9,0,0,0.9,0,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0.391,0.13,2.15,43,1
0,1.65,0,0,2.47,0,0.82,0,0,0,0,0,0,0,0,0,0,0.41,0.265,0.199,0,15.892,445,1
0,0.41,0.41,0,2.47,1.23,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.132,6.404,301,1
0,0.51,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0.09,0.18,0,1.773,94,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0.573,0,2.884,75,1
0,0,0,0,1.19,0,3.57,0,0,0,0,0,0,0,0,0,0,1.19,0,0.204,0,8.636,95,1
0,0,0,0,0.77,0,2.32,0,0,0,0,0,0,0,0,0,0,0.77,0.268,0.672,0.403,2.794,109,1
0,0,0,0,0.8,0,2.4,0,0,0,0,0,0,0,0,0,0,0.8,0.274,0.823,0,2.815,107,1
0,0.32,0,0,0.32,0,3.25,0,0,0,0,0,0,0,0,0,0,0.65,0.111,0,0.166,1.494,139,1
0,2.25,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0.56,0.083,0.503,0,16.304,375,1
0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,4.818,53,1
0,0.4,1.42,0,0.1,0.5,2.03,0,0,0,0,0,0.1,0,0,0,0,0,0,0.977,0.397,3.166,1045,1
0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0.868,2.894,0.868,5.607,157,1
0,0,0.88,0,0,0,0.88,0.14,0,0,0,0,0,0,0,0,0,0,0.097,0.388,0.048,2.264,428,1
0,1.63,0,0,0,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,12,1
0,0.44,0.22,1.1,0.44,0,3.32,0.44,0,0,0,0,0,0.44,0,0,0,0,0,0.588,0.156,86.7,1734,1
19.16,0.18,0,0,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.22,1261,1
0,0,0,0,0,0,6.54,0,0,0,0,0,0,0,0,0,0,0,0,0.103,0,1.437,161,1
0,0,0,0,0,0,0,0.59,0,0,0,0,0,1.19,0,0,0,0,0,0,0,2.103,204,1
0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0.411,0,4.307,56,1
0,0,0,0,0,0,3.17,3.17,0,0,0,0,0,0,0,0,0,0,0,0.298,0.597,3.333,30,1
0,0.41,0,0,1.65,0,0.41,0.41,0,0,0,0,0,0,0,0,0,0,0.193,0.904,5.3,7.478,344,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.722,85,1
0,0.05,0.44,0,0.26,0,1.5,1.02,0,0,0,0,0,0,0,0,0,0.02,0.067,0.329,0.78,6.045,3059,1
0,0.53,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0.255,0,0,2.131,81,1
0,0,0,0,0.47,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0.056,0,0,7.18,359,1
0,0.56,0,0,0.56,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0.26,1.217,0.347,5.105,194,1
0,0.04,0.4,0,0.23,0,1.36,1,0,0,0,0,0,0,0,0,0,0.02,0.065,0.318,0.754,5.349,3033,1
0,0,0,0,0,5.19,1.29,0,0,0,0,0,0,0,0,0,0,0,0.468,0.093,0,2.755,135,1
0,0,0,0,0,5.19,1.29,0,0,0,0,0,0,0,0,0,0,0,0.468,0.093,0,2.755,135,1
0.44,0,0,0,0.08,0,2.64,0,0,0,0,0.17,0,0,0,0,0,0,0.105,0,0,2.039,414,1
0,1.09,0,0,0.36,0,1.09,0.36,0,0,0,0,0,0,0,0,0,0,0.183,0.427,0.061,4.42,305,1
0,0.09,0.29,0,0.58,0,2.43,0,0,0,0,0.29,0,0,0,0,0,0,0.03,0.06,0.045,1.597,329,1
0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,4.941,84,1
0,0.69,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0.35,0.701,0.116,8.781,281,1
0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0.415,0,1.909,42,1
0,0,0.25,1.14,0,0.12,1.27,0,0,0,0,0,0,0,0,0,0,0,0.185,0.371,0.061,2.878,475,1
0,0,0.62,1.14,0,0.41,0.83,0.62,0,0,0,0,0,0,0,0,0,0,0,0.548,0.199,14.283,1514,1
0,0.2,0.8,1.6,0,0.2,1,0.1,0,0,0,0,0,0,0,0.2,0,0,0.174,0.334,0.174,6.896,1200,1
0,0,0.35,0.13,0.19,0,0.81,1.14,0,0,0,0,0,0,0,0,0,0.05,0.086,0.268,0.15,6.761,3313,1
0,0,0.27,0,0,1.95,3.07,0,0,0,0,0,0,0.27,0,0,0,0,0.279,2.001,0.093,3.706,341,1
0,0,0.28,0,0,1.97,3.09,0,0,0,0,0,0,0.28,0,0,0,0,0.284,1.282,0.094,3.725,339,1
0,0.61,0.61,0,0.3,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0.051,0.103,0.051,6.125,343,1
0,0.68,0,0,0,0,0.68,1.36,0,0,0,0,0,1.36,0,0,0,0,0,1.089,0.242,3.488,157,1
0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,6.693,328,1
0,0,0.57,0,0.57,0.38,0.57,0,0,0,0,0,0,0,0,0,0,0,0.099,0.232,0.066,20.432,1655,1
0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411,0.926,0,3.558,121,1
0,1.05,0,0,0,0,1.05,2.1,0,0,0,0,0,0,0,0,0,0,0,0.176,0.176,2.05,41,1
0,0.36,0.36,0,0,0,2.18,0.72,0,0,0,0,0,0,0,0.36,0.36,0,0.297,0.178,0,2.446,115,1
0,0,0,0,0.66,0,0.66,0,0,0,0,0,0,0.33,0,0,0,0,0,0.109,0,2.825,113,1
0,0.52,0,0.78,0,0,1.56,0.52,0,0,0,0,0,0.52,0,0,0,0,0.08,0.443,0.402,2.41,241,1
0,0,0,0,0,0,2.75,1.25,0,0,0,0,0,0,0,0,0,0,0.181,0.407,0.997,3.417,270,1
0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0.353,3.904,82,1
0,0.6,0,0,0,0,1.21,0,0,0,0,1.21,0,0,0,0,0,0,0,0.105,0.315,3.217,74,1
0,0.33,0,0,1.01,0,3.71,0,0,0,0,0,0,0,0,0,0,0,0.12,0.06,0.06,193.5,1161,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.048,0,3.333,30,1
0,0,0.35,0,2.1,3.15,2.1,0.35,0,0,0,0,0,0,0,0,0,0,0.116,0.348,0,1.166,189,1
0,0.04,0.4,0.28,0.72,0.16,1.32,0.44,0,0,0,0,0,0.04,0,0,0,0.11,0.052,0.413,0.164,3.533,1643,1
0,0,0,0,2.22,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0.291,2.95,59,1
0,0.08,0.69,1.46,0.34,0.43,1.55,0.17,0,0,0,0,0,0.43,0,0,0,0.34,0.107,0.308,0.067,4.215,1214,1
0,0,1.36,0,1.36,0,0,0,0,0,0,1.36,0,1.36,0,0,0,0,0,1.777,0.222,9.727,107,1
0,0.66,0,0,0.82,0,0.99,0.49,0,0,0,0,0,0,0,0,0,0,0.025,0.252,0.05,6.269,721,1
0,0,0,0.16,0.32,0,1.14,0,0,0,0,0,0,0.49,0,0,0,0,0.027,0.622,0.027,1.25,165,1
0,1.65,0,0,0.82,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,15.5,186,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.554,0,2.111,38,1
0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.405,0,9,72,1
0,0,0,0,0.22,0,1.81,0,0,0,0,0,0,0,0.45,0,0,0.22,0.558,0.199,0,6.091,530,1
0,0.17,0,0.34,1.55,0,2.42,0,0,0,0,0,0,0,0,0,0,0,0.115,0,0.086,4.792,508,1
0,0,0.35,0,2.12,3.18,2.12,0.35,0,0,0,0,0,0,0,0,0,0,0.117,0.353,0,1.209,196,1
0,0.19,0,0,0,0,0.09,0,0,0,0,0,0.19,0,0,0,0,0,0.137,0.061,0,3.626,990,1
0,0,1.2,4.41,0,0,1.2,4.01,0,0,0,0,0,0,0,0,0,0,0,0.855,0.794,4.152,353,1
0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0.589,0,0,2.044,92,1
0,0,0,0.18,0.56,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0.277,0.493,0.061,1.874,253,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1
0,0,0,0,0.58,0,1.51,0.58,0,0,0,0,0.34,0,0,0,0,0.11,0.125,0.733,0.104,8.192,1360,1
0,0,0.09,0,0,0.09,1.08,0,0,0,0,0,0,0,0,0,0,0,0.037,5.828,1.308,6.047,768,1
0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,1.16,0,0.381,0,0,2.652,61,1
0.6,0,0,0,2.42,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0.412,0.206,2.3,237,1
0,0.03,0.55,0.03,0.26,0,1.41,0.48,0,0,0,0,0,0,0,0,0,0.07,0.082,0.433,0.529,6.482,2379,1
0,0,0,0,2.43,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0.896,0,5.538,72,1
0,2.3,0,0,0.76,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0.518,0,11.312,181,1
0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.909,108,1
0,1.12,0,0,0.37,0,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0.223,0.223,2.021,93,1
0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,1,4,1
0,0,0.09,0,0,0.09,1.09,0,0,0,0,0,0,0,0,0,0,0,0.037,5.831,1.309,6,756,1
0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0.144,0,0,1.333,28,1
0,0,0,0,0.64,0.64,1.29,0,0,0,0,0,0.64,0,0,0,0,0,0.224,2.354,0,2.09,69,1
0,0,0.29,0,0.32,0.29,1.32,0.34,0,0,0,0,0,0,0,0,0.02,0.07,0.058,0.639,0.165,3.697,3498,1
0,0,0.27,0,0,2.2,3.03,0,0,0,0,0,0,0.27,0,0,0,0,0.279,1.023,0.093,3.621,344,1
0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,0,0,0,1.28,2.56,0,0,0,0,0,0.131,0.262,0,1.625,65,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.315,0,1,7,0
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.613,0,1,14,0
0,0,0,0,0,0,8.69,0,4.34,0,0,0,0,0,0,0,0,0,0,3.048,0,1,8,0
0,0,0,0,0,0,1.68,0,0,0,0,0.67,0,0,0.67,0,0,0.33,0.048,0.048,0,2.326,107,0
0,0,0,0,0,0,0,0,0,2.77,0,0,0,0,0,0,0,0,0.218,0.218,0,1.687,27,0
0,0,0,0,0,0,0.38,0,0,0,0,0.15,0,0,0.07,0,0,0.61,0.022,0,0.033,1.705,220,0
0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,1.6,0,0,0,0,0,0,1.696,56,0
0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0.34,0,0,0.051,0,0,1.062,137,0
0,0,0,0,0.26,0,2.6,0,0,0,0,0,0,0,0,0.26,0,0.26,0,0,0,2.545,168,0
0,0,0,0,0,0,0.85,0.05,0,0,0,0.35,0,0,0,0,0.05,0,0.234,0.073,0,2.206,1026,0
0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0.57,0.086,0,0,1.5,72,0
0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.724,0,2.285,16,0
0,0,0,0,0,0,0,0,4.54,4.54,4.54,0,0,4.54,0,0,0,0,1.169,0,0,3.1,31,0
0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0.284,0.284,0.094,2,60,0
0,0,0.27,0,0,0,0.81,0,0,1.08,0,0,0,0,0,0,0,0,0.318,0,0,4.971,517,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0
0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,1.02,0,0,0,0.352,0.176,0,1.241,36,0
0,0,0,0,0,0,0,0,1.19,1.19,0.39,0.39,0,0.39,0.39,0.39,0,0.39,0.377,0,0,2.238,141,0
0,0,0,0,0,0,0.61,0,0.61,0.15,0.15,0.3,0.15,0.15,0,0.3,0,0.61,0.183,0,0,1.837,305,0
0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0.068,0,0,1.673,82,0
0,0,0,0,0,0,0.87,0,2.63,0,0,0.87,0,0,0,0.87,0,0.87,0.283,0,0,1.785,75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,4.54,0,0,0,0,2,16,0
0,0,0,1.28,0,0,0,0,0,0,0,1.28,0,0,0,1.28,0,0,0.194,0,0,3.631,69,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1.25,5,0
0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251,0,3.214,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,8,0
0,0,0,0,0.08,0,0,0,0,0,0,0.08,0,0,0.08,0.08,0,0,0.046,0,0.023,2.658,436,0
0,0.32,0.32,0,0,0,2.63,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,5.633,338,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,0,0,0,0,2.25,27,0
0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0.077,0,0,1.947,111,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.888,17,0
0,0,0,0,0,0,0.73,0,0.73,0.73,1.47,0.73,0,0.73,0,0.73,0,0,0.363,0,0,2.171,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0.76,0,0,0,1.411,24,0
0,0,0,0,0,0,0,0,0.55,0,0,0.55,0.18,0,0.37,0,0,0.74,0.29,0.029,0.029,3.455,387,0
