@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R1,5,7-8,20,22,25,28-29,34-35,37,44,48,50,53,57-58'

@attribute Word_freq_make numeric
@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_font numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_project numeric
@attribute Word_freq_conference numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0.89,0.17,0,0.17,6.41,0,0,0,0,0,0,0,0,0,0.216,895,1
0,2.91,0.72,0,0,0,0,0,0,0,0,0,0,0,0.373,0.124,114,1
0,0.27,0.13,0,0,0,0,0,0,0,0,0,0,0,0.109,0,204,1
0,0.49,0.16,0.16,0.49,0,0,0,0,0,0,0,0,0,0,0.101,264,1
0,0.5,0.16,0.16,0.5,0,0,0,0,0,0,0,0,0,0,0.107,258,1
0.17,1.45,0.05,0.05,0.23,0,0,0,0,0,0,0,0,0,0.051,0.163,460,1
0,0,0,0,0,7.36,0,0,0,0,0,0,0,0,0,0,506,1
0.09,0.36,0,0.18,0,0,0,0,0,0,0,0,0,0,0.047,0.031,542,1
0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1
0.07,0.52,0.07,0,0.22,0,0,0,0,0,0.07,0,0,0,0.095,0.071,974,1
0,0.51,1.02,0,0,0,0,0,0,0,0,0,0,0,0.142,1.212,281,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1
0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,125,1
0.18,0.36,0,0.36,0,0,0,0,0,0,0,0,0,0,0.06,0.015,566,1
0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0.151,0,54,1
0.47,0.47,0,0.47,0,0,0,0,0,0,0,0,0,0,0.253,0.168,744,1
0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0.194,0.389,73,1
0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.059,211,1
0,0.65,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0.112,0.169,139,1
0,0,0,0,0,8.29,0,0,0,0,0,0,0,0,0.087,0.174,937,1
0,0.49,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,175,1
0,0.64,0.32,0.64,0,0,0,0,0,0,0,0,0,0,0.112,0.168,139,1
0,0.64,0.32,0.64,0,0,0,0,0,0,0,0,0,0,0.112,0.168,139,1
0,0,0,0.4,0,7.63,0,0,0,0,0,0,0,0,0.133,0.133,603,1
0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0.204,0,277,1
0,2.8,0,0,0,0,0,0,0,0,0,0.93,0,0,0.148,0,139,1
0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118,132,1
0.27,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0.229,0.504,578,1
0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0.146,0.438,319,1
0,0,0,0.36,0,0,0,0,0,0,0,1.08,0,0,0.334,0.467,736,1
0,0.58,0.09,0,0,0,0,0,0,0,0,0.09,0,0,0.047,0.047,432,1
0,0.81,0.81,0,0,0.81,0,0,0,0,0,0,0,0,0.246,0.123,302,1
0.17,1.45,0.05,0.05,0.23,0,0,0,0,0,0,0,0,0,0.05,0.162,454,1
1.61,3.22,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,64,1
0,1.1,2.2,0,0,0,0,0,0,0,0,0,0,0,0.165,0,387,1
1.04,1.04,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0.063,96,1
0,1.08,2.16,0,0,0,0,0,0,0,0,0,0,0,0.162,0,379,1
0.14,0.28,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0.07,0,477,1
0,0.63,0.31,0.31,0,0,0,0,0,0,0,0,0,0,0.108,0.163,144,1
0,0.36,0,0.36,0,0,0,0,0,0,0,0,0.36,0,0,0.118,75,1
1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068,0.549,114,1
0.37,0.37,0,0.37,0,0,0,0,0,0,0,0.37,0,0,0.196,0.196,1000,1
0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0.138,0,122,1
0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1
0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1
0.19,0.09,0.19,0,0,0,0,0,0,0,0,0,0,0.09,0.068,0.189,477,1
0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0.189,0,70,1
0,0,1.47,1.47,1.47,0,0,0,0,0,0,1.47,0,0,0.147,0.147,286,1
0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0.084,0.254,234,1
1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1
0.41,0.2,0,0,0,1.67,0,0,0,0,0,0,0,0,0.153,0.345,426,1
0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0,78,1
0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.28,0.336,222,1
0.19,1.07,0.19,0.97,0.68,0,0,0,0,0,0,0,0,0,0,0.233,877,1
0.65,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103,51,1
0.44,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,140,1
0.17,0.52,0,0.43,0.17,0,0,0,0,0,0,0,0,0,0.376,0.721,617,1
0,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0.135,0,81,1
0.54,0.05,0,0.05,0,0,0,0,0,0,0,0,0,0,0.086,0.15,3327,1
0.49,0.08,0.08,0.24,0,0,0,0,0,0,0,0,0,0,0.063,0.191,667,1
0.73,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.229,478,1
0.39,0.15,0,0.19,0,0,0,0,0,0,0,0,0,0,0.078,0.496,2424,1
0.08,0.85,0.25,0.17,0.17,0,0,0,0,0,0,0,0.08,0,0.065,0.117,1407,1
0.09,0.39,0.09,0,4.1,0,0,0,0,0,0,0,0,0,0.139,0.155,1458,1
0,0.38,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0.057,235,1
0,0.91,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,42,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0.201,0.067,226,1
0.12,1.34,0,0.12,0,0,0,0,0,0,0,0,0,0,0.021,0.042,254,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1
0.09,0.29,0,0,0.09,0,0,0,0,0,0,0,0,0,0.037,1.31,753,1
0.25,0,0.25,0,0,0,0,0,0,0,0,1.29,0,0,0.404,0.161,578,1
0.14,1.72,0,0,0.28,0,0,0,0,0,0,0,0,0,0.064,0.206,380,1
0.35,0.15,0,0.35,0,0,0,0,0,0,0,0,0,0,0.09,0.486,2218,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0.279,108,1
0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0.202,0,40,1
0,1.14,0,0.16,0,0,0,0,0,0,0,0,0.16,0,0,0.29,158,1
0,0.26,0.08,1.04,0.17,0,0,0,0,0,0,0,0,0,0.234,0.261,981,1
0.71,0.17,0.35,0,0,0,0,0,0,0,0,0,0,0,0.029,0.029,359,1
0,0,0.17,0.52,0,1.92,0,0,0,0,0,0,0,0,0.147,0.058,419,1
0,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0,0,305,1
0.28,0.57,0.28,0,0,0,0,0,0,0,0,0,0,0,0.131,0.218,218,1
0.16,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0.143,781,1
0.87,0,0,0.04,0.29,0,0,0,0,0,0,0,0.02,0,0.058,0.165,3498,1
0.07,0.07,0,0.07,0,0,0,0,0,0,0,0.15,0,0,0.047,0.023,264,1
0.14,1.17,0.14,0.58,0,0,0,0,0,0,0,0,0,0,0.097,0.024,217,1
0.17,0.42,0.08,0.42,0,0,0,0,0,0,0,0,0,0,0.084,0.014,575,1
0.58,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0,297,1
0,0.81,0.61,0.4,0,0,0,0,0,0,0,0,0,0,0,0,287,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289,0,87,1
0.32,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0.121,640,1
0,0.23,0,0,0,0,0,0.35,0.11,0,0,0,0,0.11,0.381,0,504,1
0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0.06,0.12,160,1
0.4,0.13,0.06,0.2,0,0,0,0,0,0,0,0,0,0,0.052,0.197,608,1
0.21,0.42,0,0.42,1.07,0,0,0,0,0,0,0,0,0,0.216,0.18,303,1
0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149,133,1
0,1.35,0.9,0.45,0,0,0,0,0,0,0,0,0,0,0,0.41,137,1
0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1
0,0.26,0.08,1.06,0.26,0,0,0,0,0,0,0,0,0,0.226,0.254,968,1
0,4.08,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0.111,112,1
0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,239,1
0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0.54,0.54,0,0,0,0,0,0,0,0,0,0,0,0.086,0.258,565,1
0.19,0.19,0.19,0,0,0,0,0,0,0,0,0,0,0,0.151,0.303,742,1
0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818,0.467,717,1
0,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,97,1
0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,0.207,0.207,79,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.022,5902,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1.85,0,0,1.85,0,0,0.308,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247,0,50,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0.26,0,0,0,0,0,3.76,0,0,0,0.26,0,0,0,0.55,0,158,0
0.02,0.24,0,0.04,0,0,0.44,0,0,0,0,0,0,0,0.15,0.006,2078,0
0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,130,0
0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0.303,0,24,0
0,0,0,0,1.26,0,0,0,0,0,0,0,1.26,0,0.214,0,24,0
0,0,0,0,0,0,0,0,0,0,0,1.42,0,1.42,0.361,0,81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266,0,378,0
0,0,0,0,0,0,3.33,1.66,0,0,1.66,0,0,0,0.167,0,46,0
0.13,0.13,0,0,0,0,0.65,0,0,0,0,0,0,0,0.164,0.036,481,0
0.56,0,0,0,0,0,1.12,0,0.56,0,0,0,0,0,0.111,0,32,0
0,0,0,0,0,0,0.48,0,0.48,0,0,1.44,1.44,0,0.304,0.365,187,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393,0,17,0
0.46,0,0,0,0,0,0.93,0,0.46,0,0,0,0,0,0,0,86,0
0,0.52,0,0,0,0,1.58,0.52,0.52,0.52,0.52,0.52,0,0,0.513,0,158,0
0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,2.66,1.33,0,0,1.33,0,0,0,0.288,0,39,0
0,0.35,0,0,0,0,2.8,0.35,0.35,0.35,0.35,0.7,0,0,0.233,0,145,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0.074,0,293,0
0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,19,0
2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0
0,0,0,0,0,0,9.62,0,0,0,0,1.06,0,0,0,0,172,0
0,0,0,0,0,0,4.2,0.46,0.46,0.46,0.46,0.46,0,0,0.227,0.075,139,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191,0,17,0
0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0.476,0,51,0
0,0,0,0,0,0,2.79,0,0,0,0,0,1.39,0,0,0,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
0,0.93,0,0,0,0,0,0,0.93,0,0,0,0,0.93,0,0,62,0
0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,0.392,0,75,0
0,0,0,0.13,0,0,3.17,0,0,0,0,0.41,0,0.13,0.07,0,322,0
0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0.058,0.058,79,0
0,0,0,0,0,0,3.79,1.26,0,0,1.26,0,0,0,0.147,0,53,0
0,0.42,0,0,0,0,0,0,1.28,0,0,0.85,0,0,0,0,294,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0.416,0,87,0
0,0,0,0,0,0,0.19,0,0,0,0,0.19,0,0.19,0.201,0,204,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0.381,98,0
0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0.22,0,55,0
0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0.51,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.333,0,67,0
0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0.183,0,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,27,0
0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,1.047,0,139,0
0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0.138,0,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0.82,0,0,0,0,4.13,0.82,0.82,0.82,0.82,0,0,0,0.361,0,126,0
0.12,0.12,0,0,0,0,0.6,0,0,0,0,0.12,0,0,0.151,0.033,645,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
0.24,0,0,0,0,0,0.24,0.49,0,0,0.49,0,0,0,0.119,0,336,0
0.24,0,0.24,0,0,0,1.24,0.24,0.24,0.24,0.24,0.24,0.86,0,0.297,0,227,0
0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0.057,0,248,0
0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,42,0
0,0,0,0,0,0,1.4,0,0,0,0,1.4,0,0,0.205,0,68,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0.26,0,0,0,0,0,0,0,0,0,0,0.26,0,0.53,0.03,0,128,0
0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,119,0
0,0,0,0,0,0,0.23,0,0,0.11,0,0,0,0,0.322,0.075,601,0
0.28,0.28,0,0,0,0,0.28,0,0,0,0,0.28,0.28,0.28,0,0,139,0
0,0,0,0,0,0,1.33,2.66,0,0,0,0,0,0,0.413,0,109,0
0.23,0,0,0.23,0,0,1.84,0,0,0,0,0.23,0,0,0.253,0.031,244,0
0,0,0,0,0,0,0.35,0,0,0,0,0.35,0,0,0.293,0,146,0
0,2.42,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,59,0
0.22,0.45,0,0,0.22,0,0,0,0,0,0,0.22,1.83,0,0.267,0,94,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,9.52,4.76,4.76,4.76,4.76,0,0,0,1.257,0,30,0
0,0,0,0,0,0,2.85,1.42,1.42,1.42,1.42,1.42,0,0,0.419,0,64,0
0,0.33,0,0,0,0,7.61,0,0,0,0,1.32,0.33,0,0.524,0,341,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0.55,0.55,0,0,0,0,0,0,0.164,0,199,0
0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0.252,0,55,0
0,0.52,0,0,0,0,0.52,1.05,0,0,0,0,0,0,0.166,0,140,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0.24,0,0.24,0,0,0.49,0,0,0,0.24,0.74,0,0,0,0.16,1108,0
0,0.73,0,0,0,0,1.23,0.49,0.49,0.49,0.49,0,0,0,0.287,0,224,0
0,0,0,0,0,0,0.67,0.33,0,0,0.33,0.33,0,0,0.108,0,100,0
0,0,0,0,0,0,1.7,0.85,0.42,0.85,0.42,0.85,0,0,0.403,0,163,0
0,0.87,0,0,0,0,1.74,1.74,0,0,0.43,1.31,0,0,0.298,0,212,0
0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,52,0
0,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0.121,0,43,0
0,0,0,0,0,0,4.08,2.04,0,0,2.04,0,0,0,0.189,0,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476,0,7,0
0,0,0,0,0,0,1.37,1.37,0,0,0,0,0,0,0.342,0,90,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,1.04,0,0,0,0,2.08,2.08,0,0,0,0,0,0,0.313,0,78,0
0,0,0,0,0,0,6.25,3.12,3.12,3.12,3.12,0,0,0,0.913,0,38,0
0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0.09,0,122,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,190,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,1.16,0,0,0,0,1.16,2.32,0,0,0,0,0,0,0.39,0,98,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0.03,0.09,0,0.01,0.01,0,0.56,0,0,0,0,0.49,0.07,0,0.129,0.005,3334,0
0,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0
0,0,0,0,0,0,3.44,1.72,1.72,1.72,1.72,0,0,0,0.487,0,38,0
0.3,0,0,0,0,0,1.81,0,0,0,0,1.51,0,0,0.666,0,408,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.05,0.02,0,0.02,0,0,0,0.02,0,0,0,0.59,0.28,0.05,0.144,0,1825,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0.02,0,0,0,0,0,0.44,0,0.02,0,0,0.14,0,0,0.17,0,2015,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0.37,0,0,0,0,0.37,0,0,0,0,0.74,0,0,0.162,0,193,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0.61,0,0,0,0,0,0,0,0,0,0.61,0,0,0.098,0,63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0.09,0,0,0,0,2.43,0.09,0.09,0.09,0.09,1.12,0,0.09,0.479,0,1131,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0.08,0,0,0,0,0,0,0,0,0.08,0,0,1.54,0.505,0.021,1122,0
0.13,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0.042,0,1160,0
0,0,0,0,0,0,1.57,0,0,0,0,1.92,0,0,0.802,0,601,0
0.05,0.28,0,0,0,0,0.96,0,0,0,0,0.73,0,0,0.182,0.016,1161,0
0,0,0,0,0,0,0.72,0,0,0,0,1.45,0,0,0,0,40,0
0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0.15,0,37,0
0,1.06,0,0,0,0,1.06,0,0,0,0,0,3.19,0,0.181,0,28,0
