@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R4-5,10,15-16,18-19,22,24-25,32,40-41,43,45,47-48,50,52-53,58'

@attribute Word_freq_3d numeric
@attribute Word_freq_our numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_email numeric
@attribute Word_freq_you numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_original numeric
@attribute Word_freq_re numeric
@attribute Word_freq_table numeric
@attribute Word_freq_conference numeric
@attribute Char_freq2 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Spam {1,0}

@data
0,1.57,0.12,0,0,0.06,4.49,0,0.06,0,0,0,0,0.06,0.06,0,0,0.052,0.01,0.167,1
0,0,0,0,0,0,1.31,0,1.31,0,0,0,0,0,0,0,0,0,0,0.199,1
0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0.511,0,1
0,0.51,0,0,0,0,2.81,0,0.76,0,0,0,0,0,0,0,0,0.041,0.209,0.209,1
0,0.65,0,0,0.32,0,2.28,0,0.32,0,0,0,0,0,0.32,0,0,0.105,0,0.158,1
0,0.67,0,0,0,0.67,0.67,0,0,0,0,0,0,0,0.67,0,0,0,0.332,0.11,1
0,0.15,0.66,0.03,0.23,0,3.12,0,0.46,0,0,0,0,0,0.03,0,0,0.088,0.319,0.479,1
0,0.7,0.35,0,0.7,0.35,4.25,0,0,0,0,0,0,0,0,0,0,0.113,0.397,0,1
0,0,0,0,0,0,1.31,0,1.31,0,0,0,0,0,0,0,0,0,0,0.199,1
0,0.14,0.14,0,0.86,0.57,0.57,0,0,0,0,0,0,0,0,0,0,0.06,0.826,0.745,1
0,0.19,0.31,0,0.38,0.06,2.98,0,0.76,0,0,0.12,0,0.06,0,0,0,0.085,0.428,0.235,1
0,0.96,0,0,0,0,2.88,0,0,0,0,0,0,0,0,0,0,0.123,0.616,0,1
0,0.15,0,0,0,0,2.56,4.07,0,0,0,0,0,0,0.15,0,0,0.051,0.255,0.076,1
0,0.22,0.11,0,0.55,0,1.76,0,0.22,0,0,0,0,0.11,0,0,0,0.173,0.367,0.193,1
0,1.44,1.32,0,0.6,0,4.44,0,0.96,0,0,0,0,0,0.12,0,0,0.04,0.101,0.222,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0.19,0.19,0.38,1
0,1.34,0,0,0.24,0,2.33,0,0,0,0,0.12,0,0,0.12,0,0,0.02,0.041,0.041,1
0,1.34,0,0,0.24,0,2.33,0,0,0,0,0.12,0,0,0.12,0,0,0.02,0.041,0.041,1
0,1.79,0,0,1.34,0,2.24,0,0,0,0,0,0,0,0,0,0,0.073,0,0,1
0,0,1,0,0,0,3.01,1.5,0,0,0,0,0,0,0,0,0,0,0.176,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0.191,0.191,0.383,1
0,0.88,0,0,0,0.44,1.32,0,0,0.44,0,0,0,0,0,0,0,0.072,0.291,0,1
0,0.85,0.08,2.21,0.25,0.93,1.61,0,0.08,0,0,0.08,0,0.17,0.08,0,0,0.063,0.394,0.114,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0.422,0.422,0.634,1
0,1.7,0.17,0,0.17,0,2.9,0,1.36,0,0,0,0,0,0,0,0,0,0.387,1.961,1
0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0.062,0.311,0,1
0,0,0,0,1.05,0,2.63,0,0,0,0,0,0,0,0,0,0,0.194,0.291,0,1
0,0,0,0,0,0,5.14,0,0,0,0,0,0,0,0,0,0,0,0.211,0.74,1
0,0,0.25,0,0.77,0.12,1.93,0.12,1.03,0,0,0.12,0,0,0.12,0,0,0.161,1.082,0.299,1
0,0,0,0,0,0,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,2.53,1.26,0,0,0,0,0,0,0,0,0,0,0.649,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0.189,0.189,0.189,1
0,0,0,0,0,0,2.66,1.33,0,0,0,0,0,0,0,0,0,0,0.699,0,1
0,0.55,0.27,0.13,0,0,3.88,0,0.55,0,0,0.13,0,0,0,0,0,0.017,1.316,0.177,1
0,0.25,0.51,0,0.77,0,4.9,0,0.25,0,0,0,0,0,0,0,0,0.179,0.359,0.403,1
0,0.36,0,0,0,0,2.01,0,0.09,0,0,0,0,0,0.27,0,0,0.046,0.246,0.03,1
0,0,0,0,0,0,2.04,8.84,0,0,0,0,0,0,0,0,0,0,0.125,0,1
0,0.82,0.82,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0.113,0.113,0,1
0,0,0,0,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0.103,0.206,0.309,1
0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0.126,0,0,1
0,0,0,0,0.42,0.84,3.79,0,0.42,0,0,0,0,0,0.42,0,0,0.067,0.472,0.472,1
0,0.39,0.26,0.13,0.26,0.13,3.14,7.33,0.26,0,0,0,0,0,0.13,0,0,0,0.022,0.022,1
0,0,0.42,0,0.32,0.22,3.47,0,0.84,0,0,0,0,0,0.07,0.04,0,0.058,0.64,0.166,1
0,0.25,0.4,0.25,0.54,0.32,3.05,0,0.76,0,0,0.03,0,0,0.07,0,0,0.042,0.343,0.141,1
0,0.35,0.5,1,0.14,1.14,1.5,0,0.21,0,0,0.07,0,0,0,0,0,0.08,0.309,0.103,1
0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291,0,1
0,0.65,0,0,0.98,0.65,2.61,0,0.65,0,0,0,0,0,0,0,0,0.051,0.103,0,1
0,0.52,0,0,0.52,0,0,0,0,0,0,0,0,0.52,0,0,0,0.077,0.077,0,1
13.63,0,0.33,0,0.5,0.16,2.02,0,1.17,0,0,0,0,0,0,0,0,0.204,0.613,0.229,1
0,1.45,1.45,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0.404,0.134,0,1
0,1.02,1.02,0,0,0,0.34,0,0,0.34,0,0,0,0,0,0,0,0,0.898,0.105,1
0,0.52,0,2.11,0,0.52,2.64,0,0,0,0,0.52,0,0,0,0,0,0.19,0.095,0.475,1
0,0.39,0.52,1.17,0.13,1.1,1.3,0,0.19,0,0,0.06,0,0,0,0,0,0.085,0.287,0.106,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0.441,0.441,0.662,1
0,0.82,4.1,1.27,1.18,2.1,2.73,0,0.27,0,0,0.09,0,0,0,0,0,0.101,0.611,0.014,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235,0.235,1
0,0.37,0.74,0.37,3.34,0,0.74,0,0.37,0,0,0,0,0,0,0,0,0.292,0.878,0.175,1
0,0.9,0,0,0,0,5.45,2.72,0,0,0,0,0,0,0,0,0,0.153,2.143,0.612,1
0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0.143,0.572,0,1
0,0.13,0.94,0.03,0.24,0.03,2.99,0,0.59,0,0,0,0,0,0.1,0,0,0.076,0.425,0.573,1
0,0.94,0,0,0.31,0.31,3.76,0,0.62,0,0,0,0,0,1.25,0,0,0.055,0.055,0.111,1
0,0,0,0,0,0,1.31,0,1.31,0,0,0,0,0,0,0,0,0,0,0.21,1
0,0,0.65,0,0.65,0.65,1.3,0,0,0,0,0.65,0,0,0,0,0,0,1.154,0.524,1
40.13,0,0.32,0,0,0.32,0.98,0,0,0,0,0,0,0,0,0,0,0.185,0.185,0.061,1
0,0.34,0.05,0,0.17,0,1.04,0,0.05,0,0,0,0,0,0.05,0,0,0.099,0.089,0.079,1
0,0,0,0,0,0,1.05,10.58,0,0,0,0,0,0,0,0,0,0.043,0.175,0.043,1
0,0.53,0.53,0,0,1.61,1.07,0,0,0,0,0,0,0,0,0,0,0.335,0,0,1
0,0,1.8,0,0.9,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0.391,0.13,1
0,2.06,0,0,2.47,0.82,2.47,0,0,0,0,0,0,0,0.41,0,0,0.265,0.199,0,1
0,0.41,1.23,0,2.47,0,1.23,0,0.82,0,0,0,0,0,0,0,0,0,0.53,0.132,1
0,0.51,0,0,0,1.03,3.1,0,0,0,0,0,0,0,0,0,0,0.09,0.18,0,1
0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0.143,0.573,0,1
0,0,1.19,0,1.19,0,3.57,0,0,1.19,0,0,0,0,1.19,0,0,0,0.204,0,1
0,0.77,0,0,0.77,0,2.32,0,0,0,0,0,0,0,0.77,0,0,0.268,0.672,0.403,1
0,0.8,0,0,0.8,0,2.4,0,0,0,0,0,0,0,0.8,0,0,0.274,0.823,0,1
0,0.65,0,0,0.32,0,2.28,0,0.32,0,0,0,0,0,0.65,0,0,0.111,0,0.166,1
0,1.12,0.56,0,0,0.56,3.38,0,0,0,0,0,0,0,0.56,0,0,0.083,0.503,0,1
0,0,0,0,0,0,1.31,0,1.31,0,0,0,0,0,0,0,0,0,0,0.212,1
0,0.6,0.81,0,0.1,1.01,2.23,0,0.3,0,0,0,0,0,0,0,0,0,0.977,0.397,1
0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0.868,2.894,0.868,1
0,0.88,0,0,0,0,2.2,0,0.29,0,0,0,0,0,0,0,0,0.097,0.388,0.048,1
0,0,1.63,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.77,2.88,1.1,0.44,0.44,3.32,0,0.44,0,0,0.44,0,0,0,0,0,0,0.588,0.156,1
19.16,0.18,0,0,1.89,0,0.56,9.48,0.18,0,0,0,0,0,0,0,0,0,0,0,1
0,0.59,0,0,0,0.59,3.57,0,0.59,0,0,0,0,0,0,0,0,0,0.103,0,1
0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0.411,0,1
0,0,0,0,0,0,3.17,0,0,0,0,0,0,0,0,0,0,0,0.298,0.597,1
0,0,0.41,0,1.65,0,2.9,0,0.82,0,0,0,0,0,0,0,0,0.193,0.904,5.3,1
0,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,1
0,0.05,0.76,0,0.26,0,3.24,0,0.34,0,0,0,0,0,0.02,0,0,0.067,0.329,0.78,1
0,0,0,0,0,1.6,2.67,0,0,0,0,0,0,0,0,0,0,0.255,0,0,1
0,0.47,0,0,0.47,0.95,1.9,0,0,0,0,0,0,0,0,0,0,0.056,0,0,1
0,2.25,0,0,0.56,0,3.95,0,0,0,0,0,0,0,0,0,0,0.26,1.217,0.347,1
0,0.04,0.69,0,0.23,0,2.93,0,0.31,0,0,0,0,0,0.02,0,0,0.065,0.318,0.754,1
0,0.64,0,0,0,0,1.29,0,0.64,0,0,0,0,0,0,0,0,0.468,0.093,0,1
0,0.64,0,0,0,0,1.29,0,0.64,0,0,0,0,0,0,0,0,0.468,0.093,0,1
0.44,0.17,0,0,0.08,0,4.04,1.23,0,0,0,0,0,0,0,0,0,0.105,0,0,1
0,0.36,0,0,0.36,0.73,2.56,0,1.09,0,0,0,0,0,0,0,0,0.183,0.427,0.061,1
0,0.68,0.09,0,0.58,0.19,3.21,0,0.09,0,0,0,0,0,0,0,0,0.03,0.06,0.045,1
0,0,1.61,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0.23,0,1
0,0.69,0,0,0,0,1.38,0,0.69,0,0,0,0,0,0,0,0,0.35,0.701,0.116,1
0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0.415,0,1
0,0.12,0.12,1.14,0,2.04,2.8,0,0.12,0,0,0,0,0,0,0,0,0.185,0.371,0.061,1
0,0,0.93,1.14,0,1.56,1.87,0,0.72,0,0,0,0,0,0,0,0,0,0.548,0.199,1
0,0.2,0.8,1.6,0,1.7,2.2,0,0.2,0,0,0,0,0.2,0,0,0,0.174,0.334,0.174,1
0,0.05,0.16,0.13,0.19,0.48,3.56,0,0.57,0,0,0,0,0,0.05,0.02,0,0.086,0.268,0.15,1
0,0.27,0.83,0,0,0.55,1.67,0,0,0,0,0.27,0,0,0,0,0,0.279,2.001,0.093,1
0,0.28,0.84,0,0,0.56,1.69,0,0,0,0,0.28,0,0,0,0,0,0.284,1.282,0.094,1
0,0.3,0.61,0,0.3,0.61,1.84,0,0,0,0,0,0,0,0,0,0,0.051,0.103,0.051,1
0,0.68,0.68,0,0,4.1,4.1,0,0,0,0,1.36,0,0,0,0,0,0,1.089,0.242,1
0,0.82,0,0,0,0,0.82,1.93,0,0,0,0,0,0,0,0,0,0,0.14,0,1
0,0,0.19,0,0.57,0.19,0.19,10.17,0,0,0,0,0,0,0,0,0,0.099,0.232,0.066,1
0,1.26,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0.411,0.926,0,1
0,1.05,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0.176,0.176,1
0,1.82,0.36,0,0,0.36,2.91,0,0,0,0,0,0,0.36,0,0,0,0.297,0.178,0,1
0,0.66,0.33,0,0.66,0,1,0,0,0,0,0.33,0,0,0,0,0,0,0.109,0,1
0,0.78,1.04,0.78,0,1.56,2.08,0,0,0,0,0.52,0,0,0,0,0,0.08,0.443,0.402,1
0,0,0.25,0,0,0.5,3,0,0.25,0,0,0,0,0,0,0,0,0.181,0.407,0.997,1
0,0,0,0,0,0,3.19,0,0,0,0,0,0,0,1.06,0,0,0,0,0.353,1
0,1.21,0,0,0,0.6,3.65,0,0.6,0,0,0,0,0,0,0,0,0,0.105,0.315,1
0,1.35,0,0,1.01,1.68,2.36,0,0,0,0,0,0,0,0,0,0,0.12,0.06,0.06,1
0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,1.048,0,1
0,0,0.35,0,2.1,0.35,2.1,0,1.4,0,0,0,0,0,0,0,0,0.116,0.348,0,1
0,0.32,0.4,0.28,0.72,0.4,3.08,0,0.6,0,0,0.04,0,0,0.11,0,0,0.052,0.413,0.164,1
0,0,0,0,2.22,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0.145,0.291,1
0,0.43,2.41,1.46,0.34,0,2.76,0,0.17,0,0,0.43,0,0,0.34,0,0,0.107,0.308,0.067,1
0,0,0,0,1.36,0,1.36,0,0,0,0,1.36,0,0,0,0,0,0,1.777,0.222,1
0,1.65,0.16,0,0.82,0.16,2.81,0,0.33,0,0,0,0,0,0,0,0,0.025,0.252,0.05,1
0,1.3,0,0.16,0.32,2.45,1.79,0,0.32,0,0,0.49,0,0,0,0,0,0.027,0.622,0.027,1
0,0,1.65,0,0.82,0,3.3,0,0,0,0,0,0,0,0,0,0,0,1.36,0,1
0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,1.554,0,1
0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,1.405,0,1
0,0.68,1.81,0,0.22,0,3.4,0,0,0,0,0,0,0,0.22,0,0,0.558,0.199,0,1
0,1.38,0.17,0.34,1.55,0.17,2.94,0,0,0,0,0,0,0,0,0,0,0.115,0,0.086,1
0,0,0.35,0,2.12,0.35,2.12,0,1.41,0,0,0,0,0,0,0,0,0.117,0.353,0,1
0,0,0,0,0,0.09,0.19,0,0,0.09,0,0,0,0,0,0.09,0,0.137,0.061,0,1
0,0,4.81,4.41,0,0,1.2,0,0.4,0,0,0,0,0,0,0,0,0,0.855,0.794,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589,0,0,1
0,0.18,0,0.18,0.56,0.56,0.56,0,0,0,0,0,0,0,0,0,0,0.277,0.493,0.061,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.11,0.23,0,0.58,0.11,4.19,0,0.46,0,0,0,0,0,0.11,0,0.11,0.125,0.733,0.104,1
0,0.39,0.39,0,0,0,3.74,0,0.09,0,0,0,0,0,0,0,0,0.037,5.828,1.308,1
0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0.381,0,0,1
0.6,0.6,0,0,2.42,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.412,0.206,1
0,0.14,0.66,0.03,0.26,0.07,3.16,0,0.59,0,0,0,0,0,0.07,0,0,0.082,0.433,0.529,1
0,0,0,0,2.43,4.87,2.43,0,0,0,0,0,0,0,0,0,0,0,0.896,0,1
0,0,0,0,0.76,0.76,3.07,0,0,0,0,0,0,0,0,0,0,0,0.518,0,1
0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.37,1.49,4.49,0,0.74,0,0,0,0,0,0,0,0,0,0.223,0.223,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,1
0,0.29,0.39,0,0,0,3.76,0,0.09,0,0,0,0,0,0,0,0,0.037,5.831,1.309,1
0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0.144,0,0,1
0,1.29,0,0,0.64,1.29,2.58,0,0,0,0,0,0,0,0,0,0,0.224,2.354,0,1
0,0,0.42,0,0.32,0.22,3.47,0,0.84,0,0,0,0,0,0.07,0.04,0,0.058,0.639,0.165,1
0,0.27,0.82,0,0,0.55,1.65,0,0,0,0,0.27,0,0,0,0,0,0.279,1.023,0.093,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5.12,0,0,0,0,0,0,0,0.131,0.262,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.315,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.613,0,0
0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,3.048,0,0
0,1.01,0,0,0,0,1.35,0,0,0.33,0,0,0,0,0.33,0,0.33,0.048,0.048,0,0
0,0,0,0,0,2.77,0,0,0,5.55,0,0,0,0,0,0,0,0.218,0.218,0,0
0,1.53,0,0,0,0,0.76,0,0,0.69,0,0,0,0,0.61,0,0,0.022,0,0.033,0
0,0.8,0,0,0,0,2.4,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0
0,0.68,0,0,0,0,0.34,0,0,0,0,0,0,0.34,0,0,0,0.051,0,0,0
0,0.26,0.26,0,0.26,0,2.08,0,0,0.26,0,0,0,0.26,0.26,0,0,0,0,0,0
0,0.3,0,0,0,0,2.06,0,0,0.2,0,0,0,0,0,0,0,0.234,0.073,0,0
0,0,0,0,0,0,0.57,0,0,2.31,0,0,0,0,0.57,0,0,0.086,0,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.724,0,0
0,0,0,0,0,0,0,0,0,9.09,4.54,4.54,0,0,0,0,0,1.169,0,0,0
0,0.69,0,0,0,0,0.69,0,0,2.08,0,0,0,0,0,0,0,0.284,0.284,0.094,0
0,0,0.54,0,0,0.27,1.08,0,0,0.81,0,0,0,0,0,0.27,0,0.318,0,0,0
0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,1.02,0,0.352,0.176,0,0
0,0.39,0.39,0,0,0,1.19,0,0,2.77,0.39,0.39,0,0.39,0.39,0,0,0.377,0,0,0
0,0,0,0,0,0.15,1.38,0,0,1.38,0.15,0.15,0,0.3,0.61,0,0,0.183,0,0,0
0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068,0,0,0
0,0.87,0.87,0,0,0,0,0,0,1.75,0,0,0,0.87,0.87,0,0,0.283,0,0,0
0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.56,1.28,0,0,0,0,0,3.84,0,0,0,1.28,0,0,0,0.194,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0.251,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.8,0,0,0.08,0,0,0,0,2.68,0,0,0,0.08,0,0,0,0.046,0,0.023,0
0,0,0,0,0,0.32,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.57,0,0,0,0.57,0,0,0,1.71,0,0,0,0,0,0,0,0.077,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3.67,0,0,1.47,0.73,0.73,0,0.73,0,0,0,0.363,0,0,0
0,0,0,0,0,0,1.52,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0
0,0.37,0.18,0,0,0,0.92,0,0,0,0,0,0,0,0.74,0,0,0.29,0.029,0.029,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337,0,0,0
0,0,0,0,0,0,1.58,0,0,0.79,0,0,0,0,0,0,0,0.149,0.149,0,0
0,0,0,0.24,0,0,0.49,0,0,1.72,0.24,0.24,0,0.24,0.24,0,0,0.312,0,0.117,0
0,0,0,0,0,0,0,0,0,8.08,0.73,0.73,0,0.73,0.73,0,0,0.259,0,0,0
0,0,0,0,0,0,0.61,0,0,5.52,0.61,0.61,0,0,0.61,0,0,0.143,0,0,0
0,0,0,0,0,0,0.26,0,0,0.26,0,0.26,0,0,0,0,0,0.339,0,0,0
0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.06,0.06,0.25,0,0,0.63,0,0.06,0,0,0,0,0,0.16,0,0.017,0
0,0,0,0,0,0,5.26,0,0,1.31,0,0,0,0,0,0,0,0.242,0,0,0
0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0.94,0,0,0,0
0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0.558,0,0
0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.26,0,0,0,0.26,0,0,0,0,0,0,0,0.109,0,0.036,0
0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0.75,0,0,0.369,0,0,0
0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.36,0.17,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.03,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0.185,0.37,0,0
0,0,0,0,0,0,6.45,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.97,0,0,0,0,0,0,0,0.21,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.57,0,0.57,0,2.87,0,0,0,0,0,0,0,1.14,0,0,0.84,0,0,0
0,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0.66,0,0,0.231,0.231,0,0
0,0,0,0,0,0,0.61,0,0,1.22,0.61,0.61,0,1.84,1.84,0,0,0.189,0,0,0
0,1.25,0.2,0,0.41,0,3.96,0,1.04,0,0,0,0,0,0.83,0,0,0.069,0.866,0.103,0
0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0.199,0,0,0
0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.29,0,0,0,0.58,0,0,3.51,0.58,0.58,0,0.29,0.58,0,0,0.637,0,0,0
0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0
0,0.24,0.49,0,0,0,0.99,0,0,0.49,0,0,0,0,0,0,0,0,0,0.16,0
0,0,0,0,1.49,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.43,0,0,0,3.5,0,0,1.31,0,0,0,0,0,0,0,0.19,0,0,0
0,0,0,0,0,0,1.58,0,0,1.58,3.17,1.58,0,0,0,0,0,0.431,0,0,0
