@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R4-5,7-8,16,19,22,24,36,39,42-44,46-47,49-50,52,58'

@attribute Word_freq_3d numeric
@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_free numeric
@attribute Word_freq_you numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_project numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Char_freq1 numeric
@attribute Char_freq2 numeric
@attribute Char_freq4 numeric
@attribute Spam {1,0}

@data
0,0,1.69,0,10.16,0.84,0,0.84,0,0,0,0,0,0,0,0,0,1.113,1
0,0.43,0.08,0.43,0,1.2,0,0.08,0,0,0,0,0,0,0,0,0.081,0.088,1
0,0.22,0,0,0.22,1.35,0.22,0.22,0.45,0,0,0,0,0,0,0.064,0.258,0.129,1
0,0.95,0,0,0.95,1.42,0,0,0,0,0,0,0,0,0,0,0.131,0.461,1
0,0.27,0,0.27,1.11,2.23,0,0.69,0,0,0,0,0,0,0,0,0.105,0.75,1
0,0,0,0,0.79,3.17,0,0,0,0,0,0,0,0,0,0,0.271,0.271,1
0,1.14,2.28,0,0,3.42,0,0,0,0,0,0,0,0,0,0,0.081,0.487,1
0,0,0.17,0.52,0,0.88,1.93,0,0,0,0,0,0,0,0,0.028,0.143,0.085,1
0,0,5.4,0,5.4,1.8,0,0,0,0,0,0,0,0,0,0,0,0.841,1
0,1.28,0.64,0,0.64,1.28,0,0,0,0,0,0,0,0,0,0,0,0.554,1
0,0,0,0.18,0,2.44,0,0.18,0,0,0,0,0,0,0,0,0.08,0.268,1
0,0.31,0,0,0.31,2.49,0,0,0,0,0,0,0,0,0,0,0.05,1.152,1
0,0,0,0,1.28,3.84,0,0,0,0,0,0,0,0,0,0,0,0.23,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342,0,1
0,0,0.45,0.91,0,0.91,0,0,0,0,0,0,0,0,0,0,0.254,0.063,1
0,0.02,0,0.05,0.05,0.07,0,0,0,0,0,0,0,0,0,0,0.004,0.107,1
0,0.23,0,0,0.23,3.81,0,0,0,0,0,0,0,0,0,0,0.109,1.018,1
0,0.64,0.32,0.32,0.32,2.27,0,0.32,0,0,0,0,0,0,0,0,0.104,0,1
0,1.21,0.6,0,0,3.65,0,0.6,0,0,0,0,0,0,0,0,0,0.101,1
0,0.09,0.02,0.21,0.16,3.23,0,0.51,0,0,0,0,0,0,0,0,0.058,0.382,1
0,0,1.56,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0.233,0.7,1
0,1.11,2.22,0,3.33,3.33,0,0,0,0,0,0,0,0,0,0,0,0.146,1
0,0.43,0.86,0,2.16,3.46,0,0,0,0,0,0,0,0,0,0,0.2,0.801,1
0,1.82,0,0,1.36,2.28,0,0,0,0,0,0,0,0,0,0,0.073,0,1
0,0.31,0,0,0.31,2.51,0,0,0,0,0,0,0,0,0,0,0.051,0.777,1
0,0.48,0,0.48,0,2.88,0,0,0,0,0,0,0,0,0,0,0.084,0.084,1
0,0.4,0.1,0,0.91,1.72,0,0.2,0,0,0,0,0,0,0,0,0.093,0.297,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.19,0,0.19,0.76,0.95,0,0,0.19,0.19,0,0.38,0,0,0,0,0.058,0.264,1
0,0,0.31,0,0,1.9,0,0,0.31,0,0,0,0,0,0,0.043,0.086,0.13,1
0,0.13,0.06,0.33,0.4,4.1,0,0.26,0,0,0,0,0,0,0,0,0.088,1.06,1
0,0.12,0.16,0.2,0,3.74,0,0.53,0,0,0,0.08,0,0,0,0,0.171,0.507,1
0,0.53,0,0.53,0,2.65,0,0,0,0.53,0,0,0,0,0,0,0.186,0.093,1
0,0,0,0.64,0,3.84,0,0,0,0,0,0,0,0,0,0,0,1.103,1
0,0,0,0.59,0,5.32,0,0,0,0,0,0,0,0,0,0,0,0.109,1
0,0,1.02,0,2.04,3.06,0,0,0,0,0,0,0,0,0,0,0.17,0,1
0,0,1.25,0,2.5,5,0,0,0,0,0,0,0,0,0,0,0.044,0.223,1
0,0.24,0,0,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0.035,0,1
0,0.55,0.27,0.13,0,3.91,0,0.55,0,0,0,0,0,0,0,0,0.018,1.294,1
0,0,0,0,0,7.57,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.58,0,4.06,0,0,0,0,0,0,0,0,0,0,0.192,0.192,1
0,0,0.36,0,0.36,2.21,0,0,0,0,0,0,0,0,0,0,0.118,0.414,1
0,0,0,0,0,7.46,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.35,0.17,0,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0.027,0.167,1
0,0,2.94,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0.141,0.425,1
0,0.57,0.57,0,0,4.57,0,0,0,0,0,0,0,0,0,0.072,0,0.072,1
0,0.43,0.86,0,0,0.43,0,0,0,0,0,0,0,0,0,0.063,0.126,0,1
0,1.33,0.33,0,0.33,1,0,0,0,0,0,0,0,0,0,0,0.266,0.372,1
0,0.28,0.14,0,0.14,0.42,0,0,0,0,0,0,0,0,0,0,0,0.583,1
0,0.04,0.04,0.32,0.21,3.49,0,0.36,0,0,0,0.02,0,0,0,0,0.058,0.308,1
0,1.13,0,0,0.24,4.6,0,0.32,0,0,0,0,0,0,0,0,0.121,0.337,1
0,0.48,0,0,0,3.55,0,0,0,0,0,0,0,0,0,0.038,0.038,0.246,1
0,0.63,0.07,0.23,0.47,2.76,0,0.31,0,0,0,0,0,0,0,0,0.012,1.132,1
0,1.91,0.31,0.31,0,3.19,0,0,0,0,0,0,0,0,0,0,0.092,0.323,1
0,0.8,0.5,0,0.1,1.31,0,0.1,0,0,0,0.2,0,0.1,0,0,0.11,0.49,1
0,1.3,0.98,0.98,0.49,0.98,0,0,0.16,0,0,0,0,0,0,0,0.247,0.179,1
0,0.47,1.41,0,0.47,1.41,0,0,0,0,0,0,0,0,0,0,0,0.145,1
0,0.7,0.7,0.23,1.65,2.12,0,0.23,0.23,0,0,0,0,0,0,0,0.037,1.362,1
0,0.72,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0.328,1
0,1.15,0,0.19,0,4.03,0,0,0,0,0,0,0,0,0,0,0.031,0.349,1
0,0,0,0,1.35,1.35,0,0,0,0,0,0,0,0,0,0,0,1.836,1
0,1.79,0,0,1.34,2.24,0,0,0,0,0,0,0,0,0,0,0.075,0,1
0,0.57,0.57,0,1.72,4.32,0,0.28,0,0,0,0,0,0,0,0,0.142,0.19,1
0,0.5,0.16,0.16,0,2.52,0,0.16,0,0,0,0,0,0,0,0,0,0.079,1
0,0.76,0.38,0.38,0.38,3.46,0,0,0,0,0,0,0,0,0,0,0,0.117,1
0,0.93,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3.69,0,0.56,0,0.85,0,0.28,0,0,0,0,0,0,0,0,0.092,0.371,1
0,0.24,0.24,0.49,0.49,3.99,0,0,0,0,0,0,0,0,0,0,0.035,0.315,1
0,1.85,0.37,0,1.11,1.85,0,0,0,0,0,0,0,0,0,0,0.264,0,1
0,0.36,0,0.18,0,2.01,0,0.09,0,0,0,0,0,0,0,0.016,0.048,0.257,1
0,0,0,0,1.36,2.04,0.68,0,0,0,0,0,0,0,0,0.125,0.375,1.001,1
0,0.13,0.13,0.1,0.27,3.19,0,0.61,0,0,0,0,0,0,0,0,0.074,0.445,1
0,2.38,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396,1
0,0,0,0,0,6.17,0,0,0,0,0,0,0,0,0,0,0,0.843,1
0,0,0,0,1.96,0.98,0,0,0,0,0,0,0,0,0,0,0.173,0.173,1
0,0,0,2.2,2.94,5.14,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.13,0.56,0,3.97,2.84,0,0,0,0,0,0,0,0,0,0,0.288,0.768,1
0,0,0.75,0,1.87,2.63,0,0,0,0,0,0,0,0,0,0,0,0.242,1
0,0,0,0,1.23,4.93,0,0,0,0,0,0,0,0,0,0,0,0.234,1
0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0.139,0.559,1
0,0.94,0.94,0,0,1.89,0,0,1.42,0,0,0,0,0,0,0,0.074,0,1
0,0.23,0,0,0.23,3.81,0,0,0,0,0,0,0,0,0,0,0.112,1.046,1
0,0.23,0,0,0.23,3.81,0,0,0,0,0,0,0,0,0,0,0.112,1.046,1
0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0.073,0.073,0.367,1
0,0.81,0,0,0,3.27,1.63,0,0,0,0,0,0,0,0,0,0,0.26,1
0,0.75,0,0,0,1.51,0,0.3,0,0,0,0,0,0,0,0.058,0.145,0.087,1
0,0.97,0.97,0,0.97,0,0,0,0,0,0,0,0,0,0,0.503,0.167,0,1
0,0,0,0,0.4,1.22,0,0,0,0,0,0,0,0,0,0.198,0.529,0.198,1
0,0.61,0,0,0,1.16,0,0,0,0,0,0.06,0,0,0,0.034,0.057,0.472,1
0,0,1.56,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0.183,0,1
0,0.48,0.97,0,0,4.36,0,0,0,0,0,0,0,0,0,0,0,1.085,1
0,0.08,0.08,0.25,0.08,3,0,0.34,0,0,0,0,0,0,0,0,0.065,0.261,1
0,0.43,0.08,0.43,0,1.2,0,0.08,0,0,0,0,0,0,0,0,0.085,0.092,1
0,0.29,0.29,0.29,0.87,2.61,0,0.58,0,0,0,0,0,0,0,0,0.046,0.14,1
42.81,1.28,0.28,0,0.14,1.7,0,0.42,0,0,0,0,0,0,0,0.026,0.078,0.13,1
35.46,0.58,0.58,0.58,0.58,0.58,0,1.16,0,0,0,0,0,0,0,0,0,0.239,1
0,0.3,0,0.3,0.3,2.12,0,0.3,0,0,0,0,0,0,0,0,0.211,0,1
0,1.04,0.09,0,0,1.53,0,0.04,0,0,0,0.04,0,0,0,0.015,0.119,0.431,1
0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0.136,1
0,1.44,0.36,0,0,2.89,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.303,0.909,1
0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0.462,0.462,1
0,0.07,0.05,0.26,0.26,3.22,0,0.34,0,0,0,0,0,0,0,0,0.068,0.331,1
0,2.25,1.12,0,0.56,3.95,0,0,0,0,0,0,0,0,0,0,0.26,1.13,1
0,0.72,0.72,0,0,1.45,0,0.72,0,0,0,0,0,0,0,0,0.364,0.729,1
0,0,0,6.06,0,6.06,0,0,0,0,0,0,0,0,0,0,0,0.48,1
0,1.66,0,0,0.59,4.51,0,0.83,0,0,0,0,0,0,0,0,0.038,0.155,1
0,1.25,0,0,1.25,0.62,0.62,0,0,0,0,0,0,0,0,0,0.11,0.331,1
0,0,0.29,2.04,1.16,2.33,0,0,0,0,0,0,0,0,0,0,0.132,0.044,1
0,0,0,0,0,6.66,0,6.66,0,0,0,0,0,0,0,0,0,0.537,1
0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0.403,3.427,1
0,0.26,0.13,0,0,3.98,0,1.46,0,0,0,0,0,0,0,0,0.109,0.414,1
0,1.18,0.23,0.35,2.14,1.9,0,0.11,0.35,0,0,0,0,0,0,0,0.059,0.434,1
0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.29,0,0.64,3.89,3.24,0,0,0,0,0,0,0,0,0,0,0,0.728,1
0,0.13,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.01,1.03,0,1
0,0,0,0,0.14,3.14,0,0.14,0,0,0,0,0,0,0,0.05,0.066,0.083,1
0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0.273,1
0,0,0,0,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,1
0,1.07,0.19,0.97,0,3.81,0,0.29,0,0.09,0,0,0,0,0,0,0,0.402,1
0,0,0,0,0.25,2.04,0,0,0,0,0,0,0,0,0,0,0.457,0.29,1
0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,1.169,1
0,0,0,0.54,1.08,1.08,0,0.54,0,0,0,0,0,0,0,0,0.225,0.451,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0.212,0,1
0,1.52,2.29,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.41,1.23,0,0,0,0,0,0,0,0,0,0.199,0.53,0.199,1
0,0,0,0,0.9,3.63,0,0,0,0,0,0,0,0,0,0,0,0.17,1
0,1.1,2.2,0,0,3.31,0,0,0,0,0,0,0,0,0,0,0.165,0.495,1
0,2.25,0,0,0.56,1.69,0,0,0,0,0,0,0,0,0,0,0,0.91,1
0,0,1.63,0,0.81,4.09,0,0,0,0,0,0,0,0,0,0,0,1.212,1
0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.66,0,0,0.41,2.08,0,0,0,0,0,0,0,0,0,0,0.218,0,1
0,0,0,0.38,0.38,0.38,0,0.38,0,0,0,0,0,0,0,0,0.35,0,1
0,0,0,0,1.05,3.15,0,0.52,0,0,0,0,0,0,0,0,0,2.295,1
0,0.32,0.04,1.16,0.64,3.06,0,0.6,0,0,0,0,0,0,0,0.019,0.052,0.37,1
0,0,0,0.28,0.84,2.54,0,0,0,0,0,0,0,0,0,0,0.091,1.147,1
0,0.88,0,0,0.29,2.35,0,0.29,0,0,0,0,0,0,0,0,0.023,1.003,1
0,0.34,0,0,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0.054,0,1
0,1.16,0,0,0.58,0.58,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.27,0,0.27,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0.472,1
0,0,0,0.04,0.32,3.47,0,0.84,0,0,0,0,0.02,0,0.04,0.016,0.058,0.639,1
0,0.36,0.6,0,0.12,1.33,0,0.12,0,0,0,0.24,0,0.12,0,0,0.117,0.234,1
0,0,0,0,2.4,2.4,0,0,0,0,0,0,0,0,0,0,0,0.151,1
0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0.309,1
0,0.26,0.08,1.04,0.86,1.82,0,0.34,0.08,0,0,0,0,0.08,0,0.096,0.234,0.358,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.013,0,1
0,0,0,0,0,0,0,0,0.24,0.48,0,0,0,0,0,0,0.185,0,1
0,0.81,1.63,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,1
0.04,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,1.024,9.752,1.542,1
0,0.61,0.4,0.1,0.1,2.23,0,0.3,0,0.1,0,0,0,0,0,0,0,0.975,1
0,0,2,0,0.5,3,0,0.5,0,0,0,0,0,0,0,0,0.267,0.445,1
0,0.78,1.56,0,0,7.03,0,0,0,0,0,0,0,0,0,0,0,1.363,1
0,0.15,0.46,0,0.31,2.63,0,0,0,0,0,0,0,0,0,0,0.092,0.123,1
0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0.207,1
0,0.8,0.5,0,0.1,1.31,0,0.1,0,0,0,0.2,0,0.1,0,0,0.11,0.488,1
0,0,0,0,0,1.88,0,0,0,0,1.88,0,0,0,0,0.323,0.323,0,0
0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0.336,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.26,0,0,0,0,0.13,0,0,0,0.13,0,0,0.017,0.107,0,0
0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0.137,0.068,0
0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1,0.2,0.2,0,0,0,0,0.31,0,0,0,0,0,0,0.013,0.097,0,0
0,0.16,0,0.16,0,0,0,0,0,0,0.96,0,0,0.16,0.16,0,0.124,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.29,0,0,0,0,1.75,0,0,0,0,0.156,0.052,0.052,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0
0,0,0,0,0,0.71,0,0,0.35,0.35,0,0.35,0,0,0,0,0.055,0,0
0,0,0,0,0,2.76,0,0.69,0,0,0,0,0,0,0,0,0.445,0.202,0
0,0,0,0,0,3.44,0,0,0,1.72,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.4,0,0.42,0,0,0,0,0.42,0,0,0,0.155,0,0
0,0.26,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.72,0,0.72,0,0,0,0,0,0,0,0.063,0.126,0.063,0
0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
0,1.75,0,0,0,1.75,0,0,0,0.87,0,0.87,2.63,0,0,0.469,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0
0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.173,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327,0,0
0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0.4,0,0
0,0,0,0,0,4.44,0,0,0,0,0,0,0,0,0,0,0,0.383,0
0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0.07,0,0
0,1.69,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0.552,0
0,0.83,0.16,0,0,0,0,0,0.16,0.16,0.66,0.33,0.16,0,0,0,0.162,0.02,0
0,0.08,0,0,0,0.08,0,0,0.16,0,0,0,0.24,0,0,0,0.085,0,0
0,0,0,0,0,1.38,0,0,0.46,0,1.38,0,0,0,0,0,0.362,0,0
0,1.15,0.16,0,0.99,2.8,0,0,0,0,0,0,0,0,0,0,0.126,0.076,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0.079,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.6,0,0,0.6,0,0,0,0,0,0,0,0.132,0,0
0,0.12,0,0.29,0,0.88,0,0,0,0.21,0,0,0.08,0,0,0.038,0.115,0.044,0
0,0.51,0,0,0,0,0,0,0,0,0,0,2.57,0,0,0,0,0,0
0,0,0,0,0.99,2.97,0,0,0,0,0,0,0,0,0,0,0,0.262,0
0,0.52,0,0,0,2.09,0,0,0.52,0,0,0,0,0,0,0,0.309,0.309,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453,0,0
0,0,0,0,0,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.2,0,0,0,0,2.4,0,0,0,0,0,0.166,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272,0
0,0.09,0,0.39,0,0.29,0,0,0.29,0,0,0.09,0.09,0,0,0.067,0.067,0,0
0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,1.092,0,0
0,0,0,0,0,0.58,0,0,0.58,0.87,0.87,0.29,0,0,0,0.091,0.637,0,0
0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228,0,0
0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.48,1.44,0,0,0,0,0,0,0,0,0,0,0.076,0.305,0
0,0,0,0,0,0.33,0,0,0,0.66,0,0,0,0,0,0.306,0.204,0.306,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.49,0.99,0,0,0,0,0,0,0,0,0,0,0,0.336,0.588,0,0
0,0,0,0,1.38,1.38,0,0,0,0,0,0,0,0,0,0,0,2.378,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.086,0
0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0.355,0.355,0
0,0.96,0,0,0,1.93,0,0,0,0,0,0,0,0,0,0.223,0,0,0
0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0.787,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.78,0,0,0,0.39,0,0,0.39,0.78,1.96,0.78,0,0,0,0.645,0.581,0.129,0
0,0.34,0,0,0,0.34,0,0,0.34,0,0,0.34,0,0,0,0,0.149,0,0
0,0,0,0,0,0,0,0,0.76,0.76,0,0,0,0,0,0,0.157,0,0
0,0,0.46,0,0,0.46,0,0,0,0.92,0,0.92,0,0,0,0.163,0.163,0.163,0
0,0.14,0,0,0,0.14,0,0,0.07,0,0,0,0,0,0,0.084,0.177,0,0
0,0,0,0.05,0,0.21,0,0,0.38,0,0,0,0,0,0,0.308,0.136,0,0
0,0,0,0,0,0.89,0,0,0.89,0,0,0,0,0,0,0,0.537,0,0
0,0,0,0,0,1.23,0,0,1.23,0,0,0,0,0,0,0,0.139,0.278,0
0,0,0,0,0,6.95,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5.6,0,1.6,0,0,0,0,0,0,0,0.122,0.244,0,0
0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0.164,0,0
0,0,0,0,0,2.24,0,0,1.49,0,0,0,0,0,0,0,0.06,0,0
0,0,0,0,0,0,0,0,0,1.56,0,1.56,0,1.56,0,0,0.215,0,0
0,0,0,0.45,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.83,0,0,0.91,0.91,0,0.91,0,0,0,0,0.46,0,0
0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279,0.767,0,0
0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0.096,0,0
0,0.56,0,0,0,0,0,0,0.18,0,0,0.18,0,0,0,0,0.056,0,0
0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0.581,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.34,0,0,0,0,0,0,0.67,0,0,0,0.111,0,0
0,0,0,0,0,1.25,0,0,0.62,0,0,0,0,0,0,0,0.084,0.169,0
0,0,0,0,0,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.63,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.38,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262,0,0
0,0,0,0,0,3.84,0,0,0.64,0.64,0,0.64,0,0,0,0,0.225,0.225,0
0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0.209,0,0
0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.99,0,0,0,0,0,0,0.99,0,0,0,0,0,0
0,0,0,0,0,1.28,0,0,0.32,0,0,0.32,0,0,0,0.264,0.211,0.052,0
0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.33,0,0,0.13,0.07,0,0,0.01,0,0,0.01,0,0,0.05,0.2,0.127,0,0
0,0,0,0,0,1.36,0,0,1.36,0,0,0,0,0,0,0,0.68,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363,0,0
0,1.13,0,0,0,2.27,0,0,0,0,1.13,0,0,0,0,0,0,0,0
