@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R4-5,7,11,16,20-21,23-26,28-29,31-32,35,37,39,42-43,45-46,48,55,58'

@attribute Word_freq_3d numeric
@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_your numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_re numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_conference numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0,0.64,0.32,0,0.32,0,3.24,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,1.494,1
0,0.27,0.27,0.54,0.82,2.46,2.73,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,1
0,0.8,0.5,0.3,0.1,0.2,0.7,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0,8.55,1
0,0,0,0,0.41,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.477,1
0,0.39,0,0,0,0.09,1.08,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96,1
0,0,0,0,7.35,0,1.47,0,4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.294,1
0,0.34,0,0,0.17,0.05,0.92,0,0.05,0,0,0,0.05,0,0,0,0,0,0.11,0,0.05,0,0,4.906,1
0,0,0,0,0.44,0,1.76,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.666,1
0,0,0,0,0,0,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.111,1
0,2.16,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,1.49,1
0,1.06,0.7,0,0.7,0,1.41,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,2.021,1
0,1.61,0,0,0.8,0,2.41,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.638,1
0,1.57,0.06,0.06,0,0.24,1.08,0.84,0.06,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,1.766,1
0,0.38,0.38,0.38,0.38,0,2.29,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,2.08,1
0,0.63,0.31,0,0.31,0,3.19,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,1.515,1
0,0.22,0,0.22,0.22,0,1.1,0.22,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,1
0,0.74,0.74,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.846,1
0,0.08,0.02,0.21,0.33,0,1.43,0.94,0.46,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,6.723,1
0,0.3,0,0,0.3,0,3.03,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,1.752,1
0,0.87,0,0,0,0,0.87,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.114,1
0,0,0,0.57,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.421,1
0,0.38,0.38,0.38,0.38,0,1.93,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.062,1
0,1.21,1.21,1.21,0,1.21,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.666,1
0,1.47,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
0,0.17,0,0.17,0.34,1.55,3.81,0.17,0.51,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,5.598,1
0,1.38,0,0.46,0.92,0.46,1.38,0,0.46,0,0,0,0,0,0,0,1.38,0,0,0,0,0,0,4.869,1
0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.384,1
0,1.42,0,0,0,0,2.38,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,5.187,1
0,0.8,0.5,0.3,0.1,0.2,0.7,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0,8.55,1
0.58,0,0,0,0,0.87,1.74,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281,1
0,0.36,0,0.12,0,0,0.96,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.335,1
7.07,0,0,0,0.45,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,2.47,1
0,0.4,0.4,0,0.8,0.4,2,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,4.058,1
0,2.22,0.55,0,0.55,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59,1
0,0.44,0,0,0,0,2.2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.448,1
0,1.66,1.66,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.333,1
0,1.13,1.13,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.925,1
0,0.39,0.19,0,0,0.59,0.39,0.19,0.39,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,4.965,1
0,0,0,0,0.39,0,2.78,1.19,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.965,1
0,0.9,0.9,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,1
0,1.21,0.8,0.4,1.61,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49,1
0,0,0,0,0,0.47,1.91,0,0.47,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,4.18,1
0,0.21,0.1,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.104,1
0,0,0,0,0,0,1.25,0,0.17,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,16.418,1
0,0.36,0,0,0,0,3.38,0.36,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.192,1
0,0.4,0.1,0.4,0.91,4.26,1.72,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.918,1
0,0,0,0,0.96,0,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,1.117,1
0,0.5,0.25,0.5,0.5,0,1.01,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,1.89,1
0,0,1.56,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,2.125,1
0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,1.91,0,0,0,0,0,0,0,9.29,1
1.29,1.29,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.586,1
0,0.85,0.25,0.17,0.25,0.17,0.42,0.85,0.08,0,0,0,0,0,0,0,0,0,0,0.17,0.08,0.08,0,7.484,1
0,1.56,0,0,0.31,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,2.132,1
0,0.97,0.97,0,0.97,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.052,1
0,0.29,0,0.09,0.29,0,1.35,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0.19,9.039,1
0,0.4,0,0.2,0.2,0,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.727,1
0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.875,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,4.125,1
0,2.17,0,0,2.17,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,1
0,0.89,0,0,0.44,0,1.78,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,2.428,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.823,1
0,0,0,0,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,1
0,0.53,0.44,0.26,0.62,0.17,1.15,0.79,0.08,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,6.725,1
0,0,0,0,0.6,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.512,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.938,1
0,2.63,0,0,1.31,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.818,1
0,0.22,0,0,0.66,0,1.54,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,1
0,0.07,0,0,0.17,0.03,1.35,0.1,0.17,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,2.106,1
0,0.21,0,0,0.21,0,0,0,0,0,0,0.42,0,0,0,0,0,0.21,0,0,0,1.48,0,2.807,1
0,1.14,0,0,0.16,0,1.47,0.98,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.257,1
0,0,0,0,0.45,0,4.12,0.45,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.444,1
0,1.07,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,1
0,0.49,0,0,0,0.09,1.08,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.944,1
0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0.64,0,0,0,0,0,1.987,1
0,1.4,0.28,0,0.28,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,5.635,1
0,1.23,0,0,0.3,0,1.08,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.377,1
0,0.3,0.07,0.3,1.39,0,0.77,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.211,1
0,0,0,0.08,0.08,0,1.2,0,0.08,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,2.531,1
0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.428,1
0,0.53,0.53,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.391,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87,0,0,0,0,0,1.75,0
0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,1.8,0
0,0.18,0,0,0.24,0,0.72,0.06,0.42,1.93,0.66,0.18,0,0.3,0,0.42,0.18,0.24,0.12,0,0.18,0,0.12,1.873,0
0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.647,0
0,0,0,0,0,0,1.58,0,0,1.58,3.17,0,0,0,0,0,0,0,0,0,0,0,0,1.538,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,5.5,0
0,0,0,0,0,0,0,0,0,7.14,3.57,3.57,0,3.57,0,3.57,0,0,0,0,0,0,0,1.687,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.416,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,3.606,0
0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,3.75,0,0,0,0,0,2.448,0
0,0.14,0,0,0,0,0,0,0,2.48,1.6,0,0,0,0,0,1.16,0.29,0,0,0.14,3.07,0,4.113,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0.27,0,2.73,0,0,0.27,0,0,0,0.27,0,0,0,0,0,0,0,0,0,2.593,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,2.533,0
0,0.25,0.25,0.25,0.25,0,2.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.25,0,1.78,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,1.644,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.875,0
0,0.67,0,0,0,0,1.56,0,0,0.44,0,0,0,0,0,0,0,0,2.23,0,0,0,0,3.08,0
0,0.04,0,0,0,0,0.08,0,0,0.39,0.44,0,0,0,0,0,0.08,0,0,0.04,0,0,0,3.851,0
0,0.04,0,0,0,0,0.14,0,0,0.62,0.66,0,0,0,0,0,0,0,0,0,0,0,0.04,3.685,0
0,0,0,0,0,0,0.27,0,0,9.83,0.81,0.27,0.27,0.27,0.27,0.27,0.54,0.27,0.54,0.54,0.54,0,0,4.891,0
0,0,0,0,0,0,0,0,0,0.92,0.92,0,0,0,0,0,0.23,0.23,0,0.23,0,0.69,0,1.554,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2.8,1.86,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,0,2.097,0
0,1.05,0,0,0,0,2.1,0,0,1.05,1.05,0,0,0,0,0,0,0,1.05,0,0,0,0,2.541,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,1.066,0
0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0
0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,1.309,0
0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,2.43,0,0,0,0,2.43,0,2.136,0
0,0.15,0,0,0,0,0.46,0,0,0.92,0.15,0.3,0,0,0,0,0.15,0,0,0,0,0,0,2.891,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,3.84,0,0,3.84,0,0,0,0,2.333,0
0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0.41,0,0,0,0.41,0,0.41,1.394,0
