@relation spambase

@attribute Word_freq_3d numeric
@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_free numeric
@attribute Word_freq_you numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_project numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Char_freq1 numeric
@attribute Char_freq2 numeric
@attribute Char_freq4 numeric
@attribute Spam {1,0}

@data
0,0,0,0.34,0,0,0,0,0.23,0,0,0,0,0,0,0.283,0.107,0,1
0,0.54,1.08,0,0.54,4.32,0,0,0,0,0,0,0,0,0,0,0,1.218,1
0,1.07,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0.192,1
0,0.89,0.17,0,0,1.24,6.41,0,0,0,0,0,0,0,0,0,0,0.278,1
0,0.96,0.96,0,0,2.88,0,0,0,0,0,0,0,0,0,0,0.123,0.616,1
0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,1.473,1
0,0.11,0,0,0.58,4.19,0,0.46,0,0.34,0,0,0,0,0,0,0.125,0.733,1
0,0,0,0,1.98,1.32,0,0,0,0,0,0,0,0,0,0,0,2.205,1
0,0.68,0.34,0,2.04,4.76,0,0.34,0,0,0,0,0,0,0,0,0.167,0.222,1
0,0,0,0,3.38,3.38,0,0,0,0,0,0,0,0,0,0,0,0.872,1
0,1.78,0,0.44,0,4.46,0,0,0,0,0,0,0,0,0,0.078,0.078,0,1
0,0.05,0.05,0.24,0.21,3.3,0,0.35,0,0,0,0,0,0,0,0,0.064,0.322,1
0,0,0.5,0,0.5,3.53,0,1.01,0,0,0,0,0,0,0,0,0.089,1.431,1
0,1.02,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0.902,1
0,1.09,2.18,0,0,3.27,0,0,0,0,0,0,0,0,0,0,0.157,0.471,1
0,1.26,0,0,0,4.53,0,1.47,0,0,0,0,0,0,0,0,0.028,0.141,1
0,0.25,0,0,0.69,3.49,0,1.08,0,0,0,0,0,0,0.06,0,0.067,0.435,1
0,1.28,1.28,0,0.64,1.28,0,0,0,0,0,0,0,0,0,0,0,0.085,1
0,0.32,0.04,1.24,0.72,3.08,0,0.6,0,0,0,0,0,0,0,0.019,0.052,0.413,1
0,0,0,0,0.45,2.06,0,0.22,0.22,0,0,0,0,0,0,0.028,0.114,0.919,1
0,0.31,0,0,1.25,3.14,0,0,0,0,0,0,0,0,0,0,0.145,0.485,1
0,0,0,0,0,0,0,0,0.54,0.54,0,0,0,0,0,0.037,0.226,0.037,1
0,0.4,0.1,0,0.91,1.72,0,0.2,0,0,0,0,0,0,0,0,0.096,0.336,1
0,4.08,0.68,0,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.17,0.58,0,0.58,1.76,0,0,0,0,0,0,0,0,0,0,0,0.829,1
0,0.38,0.38,0.38,0.38,3.43,0,0.38,0,0,0,0,0,0,0,0,0,0.121,1
0,0,0.23,0,0.11,3.76,0,0,0,0,0,0,0,0,0,0,0.233,0.287,1
0,0,0,0,0.96,5.79,0,0,0,0,0,0,0,0,0,0,0.086,0.26,1
0,1.51,0,0,0,4.04,0,0,0,0,0,0,0,0,0,0,0.089,0.089,1
0,0,0,0,0,0.72,0,0.72,0,0,0,0,0,0,0,0.063,0.126,0.063,1
0,1.6,0,0,0.8,1.6,0,0,0,0,0,0,0,0,0,0,0,1.62,1
0,0,0,0,0.39,2.39,0,0.39,0,0,0,0,0,0,0,0,0,0.64,1
0,0.37,0,0,3.34,0.74,0,0.37,0,0,0,0,0,0,0,0,0.292,0.878,1
0,1.09,0,0.54,0,2.18,0,0,0.27,0,0,0,0,0,0,0,0.208,0.166,1
0,0.51,0.2,0.1,0.1,2.15,0,0.3,0,0.1,0,0,0,0,0,0,0,0.974,1
0,0.52,0.26,0.52,0.26,1.82,0,0,0,0,0,0,0,0,0,0,0.073,0.813,1
0,0,0.31,0,0.94,0.31,0,0.31,0.31,1.88,0,0,0,0,0,0,0.75,0.89,1
0,0.65,0.65,0,0.65,4.6,0,0,0,0,0,0,0,0,0,0,0,0.233,1
0,0.36,0,0.36,0,1.27,0,0.09,0,0,0,0,0,0,0,0,0.06,0.03,1
0,1.89,0,0,0.27,3.51,0,0.27,0,0,0,0,0,0,0,0,0.045,0,1
0,0.95,0.95,0,0.47,4.28,0,0,0,0,0,0,0,0,0,0,0.076,1.306,1
0,0,0,0.38,0.38,1.93,0,0.38,0,0,0,0,0,0,0,0,0.06,0.601,1
0,0,0,0,2.15,5.53,0,0.3,0,0,0,0,0,0,0,0,0.1,1.053,1
0,0,0,1.36,0,3.4,0,0.68,0,0,0,0,0,0,0,0,0,0.232,1
0.42,0.84,0,0.42,0,0.42,0,0,0,0,0,0,0,0,0,0,0.488,2.636,1
0,0.64,0.64,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,1.44,1
0,0.35,0,0,0.35,1.77,0,0,0,0,0,0,0,0,0,0,0.058,0.7,1
0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.09,0.54,0,0.36,1.82,0,0.18,0,0,0.18,0,0,0,0,0,0.166,0.249,1
0,0.32,0,0,0.32,2.59,0,0,0,0,0,0,0,0,0,0,0.053,0.531,1
0,0.16,0,0,0.08,0.4,0,0,0,0,0,0,0.16,0,0,0,0.228,0.406,1
0,0.21,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0.205,0.034,1
0,0.2,0,0,0.3,2.61,0,0.4,0,0,0,0,0,0,0,0,0.141,0.352,1
0,0,0.73,1.1,1.1,2.2,0,0,0,0,0,0,0,0,0,0,0.111,0.5,1
0,0.34,0,0,0.17,1.15,0,0.05,0,0,0.11,0,0,0,0,0.019,0.099,0.089,1
0,0.42,0.08,0.42,0,1.2,0,0.08,0,0,0,0,0,0,0,0,0.084,0.098,1
0,0.04,0.04,0.21,0.23,2.93,0,0.31,0,0,0,0,0,0,0,0,0.064,0.311,1
0,0,0,0,0.23,2.63,0,0.23,0,0,0,0,0,0,0,0,0,0.327,1
0,0.22,0,0,0.55,1.76,0,0.22,0,0,0,0.11,0,0,0,0,0.173,0.367,1
0,0.78,0.52,0.52,0,2.08,0,0,0,0,0,0,0,0,0,0,0.08,0.443,1
0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0.098,0.392,1
0,0.65,0.32,0.32,0.98,2.61,0,0.65,0,0,0,0,0,0,0,0,0.051,0.103,1
0,0.56,1.12,1.12,2.25,2.25,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.67,0.67,0,0,0.67,0,0,0,0,0,0,0,0,0,0.114,0.114,0.228,1
0,0,0,0.57,0.19,2.12,0,0.77,0,0,0,0,0,0,0,0.027,0.027,0.438,1
0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0.133,0.532,1
0,2.17,0,0,2.17,6.52,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.67,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0.332,1
0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0.868,2.894,1
0,0,1.11,0,2.22,3.33,0,0,0,0,0,0,0,0,0,0,0.138,0.138,1
0,0.32,0,0.32,2.56,3.84,0,0,0,0,0,0,0,0,0,0,0.098,0.492,1
0,0.1,0,0.05,0,1.55,0,0.2,0,0,0,0,0.05,0,0,0,0.036,0.054,1
0,0,2.35,0,1.17,2.35,0,0,0,0,0,0,0,0,0,0,0,0.168,1
0,0.98,0,0,0.98,2.94,0,0,0,0,0,0,0,0.98,0,0,0,0.278,1
0,0.94,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0.428,1
0,0.32,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0.052,0.263,1
0,0,0,1.2,6.02,1.2,0,0,0,0,0,0,0,0,0,0,0,1.443,1
0,2.8,0,0,1.4,1.86,0,0,0,0,0,0,0,0,0,0,0.148,0.74,1
0,0,0.68,0,1.36,2.73,0,0,0,0,0,0,0,0,0,0,0,1.706,1
42.73,0,0.42,0,0,2.99,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.26,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0.407,0.067,0.033,1
0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0.141,0.567,1
0,0.11,0.05,0.11,0,3.46,0,0.34,0,0,0,0,0,0,0,0.01,0.2,0.441,1
0,0.32,0,0.49,1.14,3.6,0,0.49,0,0,0,0,0,0.16,0,0,0.231,0.925,1
0,0.51,0,0,0,2.81,0,0.76,0,0,0,0,0,0,0,0,0.041,0.209,1
0,0.05,0,0.05,0.19,3.56,0,0.57,0,0,0,0,0,0,0.02,0,0.086,0.273,1
0,0,0,0.46,0,2.77,0,0,0,0,0,0,0,0,0,0,0.494,0.082,1
0,0.23,0,0,0.71,5.26,0,0.23,0,0.23,0,0,0,0,0,0,0.178,0.402,1
0,0,0,0.62,0,1.87,0,0.72,0,0,0,0,0,0,0,0,0,0.548,1
0,0,0.52,0,1.05,2.63,0,0,0,0,0,0,0,0,0,0,0.194,0.291,1
0,0,0,0,0,1.31,0,1.31,0,0,0,0,0,0,0,0,0,0,1
0,1.03,0.68,0,0.68,5.86,0,0.34,0,0,0,0,0,0,0,0,0,0.366,1
0,3.98,0,0.44,0.88,0.88,0,0,0,0,0,0,0,0,0,0,0.257,0.064,1
0,0.52,0.07,0,0,3.29,0,0.22,0,0,0,0,0,0,0,0,0.095,0.119,1
0,0.34,0.51,0,0.34,4.96,0,0,0,0,0,0,0,0,0,0.063,0.095,0.126,1
0,0.49,0,0.24,0.99,2.47,0,0,0,0,0,0,0,0,0,0,0,0.478,1
0,0.32,0,0,0.32,1.62,0,0,0,0,0,0,0,0,0,0,0.053,1.065,1
0.19,1.16,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0.07,0,1
0,0.63,0.31,0.31,0.31,2.55,0,0.31,0,0,0,0,0,0,0,0,0.108,0,1
0,0,0,0,0,2.36,0,0.44,0,0,0,0,0,0,0,0,0.205,0.153,1
0,0.31,0.15,0,1.11,0.79,0,0,0,0,0,0,0,0,0,0,0.088,0.862,1
0,0,0.86,0,0.86,3.47,0,0,0,0,0,0,0,0,0,0,0.152,0.457,1
0,0,0.19,0.19,0.98,2.56,0,1.38,0,0,0,0,0,0,0,0,0.23,0.741,1
0,0.37,0,0,0,3.38,0,0.32,0,0,0,0,0,0,0,0,0.076,0.262,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.63,0.31,0.63,0.31,3.18,0,0,0,0,0,0,0,0,0,0,0.135,0.135,1
0,0.98,0,0,0.65,3.6,0,0.65,0,0,0,0,0,0,0,0,0,0.529,1
0,1.67,0.2,0,0.83,2.09,0,0,0,0,0,0,0,0.62,0,0,0,0.132,1
0,1.44,0,0,0.6,4.44,0,0.96,0,0,0,0,0,0,0,0,0.041,0.102,1
0,0.4,0.8,0.4,0.8,3.62,0,1.61,0,0,0,0,0,0,0,0,0.069,0.552,1
0,2.89,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.4,0.46,1.86,1.86,0.93,0,0.46,0,0,0,0,0,0,0,0,0.071,0.571,1
0,0,0,0,0,3.46,0,0,0,0,0,0,0,0,0,0,0,0.107,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0.121,0.605,0,1
0,0.12,0,0,0.12,0.12,0,0,0.6,0,0.36,0,0,0.36,0,0,0.352,0,1
0,0,1.07,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0.145,1
0,0,1.08,0,2.17,3.26,0,0,0,0,0,0,0,0,0,0,0,0.334,1
0,0.58,0.58,0,1.46,1.16,0,0,0,0,0,0,0,0,0,0,0.086,0.606,1
0,0,0,0,0.41,7.05,0,0.41,0,0,0,0,0,0,0,0,0,0.97,1
0,1.57,0.06,0.06,0,4.41,0,0.06,0,0,0,0.06,0,0,0,0.01,0.052,0.01,1
0,2.1,1.05,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,1
0,1.12,2.25,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0.083,0.502,1
0,0.8,0.5,0,0.1,1.31,0,0.1,0,0,0,0.2,0,0.1,0,0,0.11,0.49,1
0,0.53,0,0.53,0.26,3.78,0,0.26,0,0,0,0,0,0,0,0.011,0.023,0.449,1
0,2.06,1.65,0.82,2.47,2.47,0,0,0,0,0,0,0,0,0,0,0.265,0.199,1
0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0.13,0.52,1
0,1.79,0,0,1.34,2.24,0,0,0,0,0,0,0,0,0,0,0.074,0,1
0,5,0,0,2.85,2.14,0,0.71,0,0,0,0,0,0,0,0,0,1.417,1
0,1.16,0,0,1.16,1.16,0,0,0,0,0,0,0,0,0,0,0.133,0.667,1
0,0.8,0.5,0,0.1,1.31,0,0.1,0,0,0,0.2,0,0.1,0,0,0.11,0.49,1
0,0.55,0,0,1.11,1.67,0.55,0,0,0,0,0,0,0,0,0,0,0.086,1
0,0.24,0,0.16,0,4.67,0,0.32,0,0,0.32,0,0,0,0,0,0.045,0.36,1
0,0.43,0,0,0.43,2.17,0,0,0,0,0,0,0,0,0,0,0.161,1.133,1
0,0,0,0,0,2.53,1.26,0,0,0,0,0,0,0,0,0,0,0.649,1
0,0.44,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0.222,0,0.444,1
0,0,0,0.57,0,4.59,0,0.57,0,0,0,0,0,0,0,0,0.099,0.396,1
0,0,0.56,0,1.41,1.97,0,0,0,0,0,0,0,0,0,0,0.118,0.158,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,2.3,0,0.76,3.07,0,0,0,0,0,0,0,0,0,0,0,0.518,1
0,0.15,0,0.19,0.23,3.08,0,0.5,0,0,0,0,0,0,0,0.011,0.077,0.335,1
0,0,0,0,0.79,1.58,0,0,0,0,0,0,0,0,0,0.115,0.231,0.462,1
0,0.66,0,0.33,0.66,1,0,0,0,0,0,0,0,0,0,0,0,0.109,1
0,2.38,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.87,0.58,0,0,2.62,0,0,0,0,0,0,0,0,0,0,0.054,0,1
0,0.67,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0.802,1
0,0.22,0,0,0.66,2.87,0,0.22,0,0,0,0,0,0,0,0,0.085,0.659,1
0,0.61,0.4,0.1,0.1,2.23,0,0.3,0,0.1,0,0,0,0,0,0,0,0.976,1
0,0.66,0,0,0.66,2.33,0,0.33,0,0,0,0,0,0,0,0,0.06,0.12,1
0,0.05,0.05,0.26,0.26,3.24,0,0.34,0,0,0,0,0,0,0,0.009,0.067,0.329,1
0,0.63,0.31,0.31,0.31,2.55,0,0.31,0,0,0,0,0,0,0,0,0.108,0,1
0,0,0,0,0,1.69,2.25,0,0,0,0,0,0,0,0,0,0.493,0.394,1
0,0.22,0,0,0.66,2.87,0,0.22,0,0,0,0,0,0,0,0,0.085,0.659,1
0,1.1,2.2,0,0,3.31,0,0,0,0,0,0,0,0,0,0,0.165,0.496,1
0,0.23,0,0,0,4.84,0,0.23,0,0,0,0,0,0,0,0,0.186,0.13,1
0,0.32,0,0,0.32,1.93,0,0,0,0,0,0,0,0,0,0,0,0.778,1
0,0.87,0.09,0,0.29,3.51,0,1.36,0,0,0,0,0,0,0,0.015,0.18,0.045,1
0,0.91,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,0.164,1
0,0.31,0.15,0,1.11,0.79,0,0,0,0,0,0,0,0,0,0,0.088,0.862,1
0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0.208,0.208,1
0,0.99,0.33,0.33,0.33,1.98,0,0.33,0,0,0,0,0,0,0,0,0.108,0,1
0,0.39,0.13,0,0.26,3.14,7.33,0.26,0,0,0,0,0,0,0,0,0,0.022,1
0,0.17,0.35,0.35,0.35,0.53,0,0,0,0,0,0,0,0,0,0,0.057,0.057,1
0,2.29,0,0,4.59,3.44,0,0,0,0,0,0,0,0,0,0,0.646,1.939,1
0,0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2.23,1.11,0,0.55,3.91,0,0,0,0,0,0,0,0,0,0,0.248,1.158,1
0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,1.336,1
0,3.22,0,0,1.07,2.15,0,1.07,0,1.07,0,0,0,0,0,0,0,2.395,1
0,0.65,0.65,0,0,5.22,0,0,0,0,0,0,0,0,0,0,0,1.461,1
0,0.4,0.4,0.4,0.4,3.6,0,0.4,0,0,0,0,0,0,0,0,0,0.124,1
0,0.88,0,0,0,0.66,0,0,0,0,0,0,0.44,0,0,0.037,0.224,0,1
0,0.85,0.21,0,0,0.64,7.08,0,0,0,0,0,0,0,0,0,0,0.465,1
0,0.41,0.41,0.82,2.47,1.23,0,0.82,0,0,0,0,0,0,0,0,0,0.53,1
0,0,0,0,0,4.14,0,0,0,0,0,0,0,0,0,0,0.165,0.165,1
0,0.52,0,0,0.52,0,0,0,0,0,0,0.52,0,1.56,0,0,0.077,0.077,1
0,0.6,0.12,0,0.12,2.41,0,0,0,0,0,0,0,0,0,0.056,0.037,0.056,1
0,0,0,0.57,0,5.14,0,0,0,0,0,0,0,0,0,0,0,0.211,1
0,0,0,0.8,0,2.4,0,0.93,0,0,0,0,0,0,0,0,0,0.593,1
0,0.63,0,0,0.58,3.01,0,0.34,0,0,0,0,0,0,0,0,0.201,0.127,1
0,0.39,0.09,0,0.87,1.66,0,0.19,0,0,0,0,0,0,0,0,0.139,0.31,1
0,0,0,0.85,0,2.56,0,0,0.85,0,0,0,0,0,0,0,0.144,0,1
0,0.47,0,0.47,0.47,1.88,0,0,0,0,0,0,0,0,0,0,0.252,1.68,1
0,0.25,0,0.02,0.05,0.05,0,0.02,0.05,0,0,0.02,0,0,0,0.011,0.022,0,1
0,0,0,0.2,0,2.86,0,0.2,0,0,0,0,0,0,0,0,0.095,0.158,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443,0.221,1
0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0.143,0.572,1
0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0.408,1
0,0,1.16,0,1.93,2.32,0,0,0,0,0,0,0,0,0,0,0,0.198,1
0,0.2,0.2,0.5,0,2.2,0,0.2,0,0,0,0.2,0,0,0,0,0.174,0.334,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0.213,0.426,1
0,0.36,0,0.18,0,2,0,0.09,0,0,0,0,0,0,0,0.015,0.047,0.237,1
0,0.42,0.42,0,0,2.55,0,0.42,0,0,0,0,0,0,0,0,0.221,0.177,1
0,0.14,0.03,0.14,0.22,3.43,0,0.63,0,0,0,0,0,0,0,0,0.075,0.613,1
0,0.61,0.3,0,0,1.23,0,0.15,0,0,0,0.3,0,0,0,0,0.271,0.181,1
0,0.21,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152,0.033,1
0,0,0,0,7.35,2.94,0,4.41,0,0,0,0,0,0,0,0,0,1.272,1
0,0.46,0.11,0.23,0,3.72,0,0.81,0,0,0,0,0,0,0.46,0,0.075,0.131,1
0,0.26,0.08,1.06,0.88,1.86,0,0.35,0,0,0,0,0,0.08,0,0.098,0.226,0.353,1
0,0.36,0,0,1.81,3.63,0,0,0,0,0,0,0,0,0,0,0.125,0.125,1
0,0.87,0,0,0.43,2.62,0.43,0,0,0,0,0,0,0,0,0,0.072,0.577,1
0,0.64,0.64,0.32,0.32,2.27,0,0.32,0,0,0,0,0,0,0,0,0.166,0,1
0,0.15,0.05,0.1,0,3.16,0,0.31,0,0,0,0,0,0,0,0.027,0.184,0.406,1
0,0,0,0,0.41,3.73,0,0.41,0,0,0,0,0,0,0,0,0.068,0.48,1
0,0,0,0.37,0.37,1.48,0,0,0,0,0,0,0,0,0,0,0.336,1.211,1
0,0.08,0.08,0.24,0,2.89,0,0.41,0,0,0,0,0,0,0,0,0.063,0.271,1
0,1.78,0,0,1.33,2.23,0,0,0,0,0,0,0,0,0,0,0.074,0,1
0,0.45,0,0,0.45,4.52,0,0,0,0,0,0,0,0,0,0,0,2.115,1
0,1.22,0,0,0.61,1.22,0,0,0,0,0,0,0,0,0,0,0,0.517,1
0,0.53,0,0.53,0,2.65,0,0,0,0.53,0,0,0,0,0,0,0.191,0.095,1
35.46,0.58,0.58,0.58,0.58,0.58,0,1.16,0,0,0,0,0,0,0,0,0,0.239,1
0,0,0,0,0,1.31,0,1.31,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421,0.21,1
0,0.9,0,0,0,2.26,0,0.3,0,0,0,0,0,0,0,0,0.1,0.376,1
0,0.88,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0.935,1
0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0.178,0,1
0,0.47,0,0,0.47,1.9,0,0,0,0,0,0,0,0,0,0,0.056,0,1
0,0,1.12,0,0.37,4.49,0,0.74,0,0,0,0,0,0,0,0,0,0.223,1
0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0.352,2.112,1
0,0.19,0,0.19,0.98,0.59,0,0,0,0,0,0,0,0,0,0,0.128,0.16,1
0,1.21,0,0,2.43,3.65,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1.21,6.09,1.21,0,0,0,0,0,0,0,0,0,0,0,0.407,1
0,1.46,0.48,0,0.48,0.97,0,0.48,0,0,0,0,0,0,0,0,0.073,0.589,1
0,0,0,0,0,1.31,0,1.31,0,0,0,0,0,0,0,0,0,0,1
0,0,0.74,0,0.74,4.47,0,0,0,0,0,0,0,0,0,0,0,0.355,1
0,0.58,0.11,0,0.46,0.58,0,0,0,0,0,0.11,0,0,0,0.075,0.037,0.322,1
0,0.1,0.1,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0.016,1
0,0.39,0.52,0.19,0.13,1.3,0,0.19,0,0,0,0,0,0.06,0,0,0.085,0.287,1
0,0,0,0,0.47,0,0,0,0,0.47,0,0,0,0.94,0,0,0.332,0,1
0,1.55,0,0,0.77,2.32,0,0.77,0,0,0,0,0,0,0,0,0.134,0.671,1
0,0,0,0,1.63,3.27,0,0,0,0,0,0,0,0,0,0,0,0.802,1
0,0,0.91,0,0.91,4.58,0,0,0,0,0,0,0,0,0,0,0.151,0.455,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.19,0,0.25,0.38,2.98,0,0.76,0,0,0,0.06,0,0,0,0,0.085,0.428,1
0,0.21,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0.205,0.034,1
0,0,0,0,1.29,3.89,0,0,0,0,0,0,0,0,0,0,0,0.236,1
0,0.75,0.5,0.25,0,2.02,0,0,0,0,0,0,0,0,0,0,0.078,0.432,1
0,0.59,0,0.59,0,3.57,0,0.59,0,0,0,0,0,0,0,0,0,0.103,1
0,0,0,0,0,3.52,0,0,0,0,0,0,0,0,0,0,0,0.924,1
0,0.8,0.4,2.8,0.4,4,0,1.2,0,0,0,0,0,0,0,0.052,0,0.105,1
0,1.35,0.16,0.33,1.52,2.88,0,0,0,0,0,0,0,0,0,0,0.113,0.028,1
0,0,0,0,2.4,2.4,0,0,0,0,0,0,0,0,0,0,0,0.145,1
0,1.02,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0.898,1
0,0,0,2.04,0,4.08,0,0,0,0,0,0,0,0,0,0,0,0.968,1
0,0.88,0.12,0.5,0.25,2.9,0,0.12,0,0,0,0.12,0,0,0,0.019,0.379,0,1
