@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R4,7,11,13,22,24-25,31,36,38,42-43,46,51-55,57-58'

@attribute Word_freq_3d numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_people numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_average numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0.33,0,0,0,0,0,0,0,0,0,0,0,0.161,0.537,0,0,2.517,141,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,115,1
0,0.08,0,0,0,0.17,0,0,0,0,0,0,0,0.068,0.369,0.109,0.027,4.896,1278,1
0,0,0.14,0,0,0.44,0,0,0,0.29,0,0,0,0,0.153,0.153,0.102,2.705,368,1
0,0.14,0,0,7.97,0,0,0,0,0,0,0,0,0,0.269,0.08,0.484,15.086,1222,1
0,0.13,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,1.531,144,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0.186,0,4,84,1
0,0.42,0,0,8.82,0,0,0,0,0,0,0,0,0,0.187,0,1.002,7.951,493,1
0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0.574,0,0,5.833,105,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233,0.233,0,3.414,140,1
0,0,0.43,0,0,0.87,0,0,0,0,0,0,0,0,0,0.151,0,5.086,117,1
0,0.23,0.11,0,0,0.11,0,0,0.35,0,0,0,0,0,0.42,0.191,0.21,8.026,1509,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,3.871,151,1
0,0,0.2,0,0,0.4,0,0,1.62,0,0,0,0,0,0.121,0.121,0,2.61,261,1
0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.095,46,1
0,1.07,0,0,0,0.26,0,0,0,0,0,0,0,0,0.324,0,0,7.369,339,1
0,0,0.16,0.24,0,0.66,0,0,0,0,0,0,0,0,0.213,0.113,0,3.15,441,1
0,1.25,0.62,0,0,0,0,0,0,0,0,0,0,0,0.225,0,0,2.35,134,1
0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0.176,0.176,0,2.766,83,1
0,0.19,0,0,0,1.38,0,0,0,0,0,0,0,0,0.749,0.31,0.025,6.652,632,1
0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0.095,0.023,0,62.75,2761,1
0,0,0.34,0.22,0,1.14,0,0,0,0,0,0,0,0,0.388,0.236,0.016,9.827,1592,1
0,0.05,0.27,0.6,0,0.35,0,0,0,0,0,0,0,0,0.322,0.626,0.165,6.896,3269,1
0,0.5,0.3,0.3,0,0.1,0,0,0,0,0,0.2,0.1,0,0.474,0.152,0.015,8.55,1351,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.307,30,1
0,0,0.29,0.69,0,0.49,0,0,0,0,0,0,0,0,0.19,0.247,0,2.324,365,1
0,0.4,0.1,0,0,0.3,0,0,0,0,0,0,0,0.256,0.928,0.384,0.032,3.179,1043,1
0,0.03,0.28,0.56,0,0.63,0,0,0,0,0,0,0,0,0.452,0.528,0.116,6.152,2184,1
0,0.94,0,0,0,0.94,0,0,0,0,0,0,0,0,0.163,1.305,0,2.571,36,1
0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0.621,0.062,0.062,3.902,160,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0,0,1.661,118,1
0,0.03,0.28,0.56,0,0.63,0,0,0,0,0,0,0,0,0.453,0.543,0.119,6.305,2207,1
0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439,0,3,24,1
0,0.59,0,0,0,0,0,0,1.18,0,0,0,0,0,0.052,0.105,0,2.886,127,1
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.166,49,1
0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.276,0.83,0.166,3.8,228,1
0,0.17,0.17,0,6.41,0,0,0,0,0,0,0,0,0,0.278,0.216,0.836,8.523,895,1
0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0.124,0,1.781,114,1
0,0.13,0,0.4,0,0,0,0,0,0,0,0,0,0,0.021,0,0,1.728,204,1
0,0.16,0,0.66,0,0.16,0,0,0,0,0,0,0,0,0.076,0.101,0.05,2.03,264,1
0,0.16,0,0.67,0,0.16,0,0,0,0,0,0,0,0,0.08,0.107,0.053,2.015,258,1
0,0.05,0.05,0.29,0,0.05,0,0,0,0,0,0,0,0,0.02,0.163,0,1.796,460,1
5.03,0,0,0,7.36,0,0,0,0,0,0,0,0,0,0.215,0,0.539,7.552,506,1
0,0,0,0,0,0.09,0,0,0,0,0,0,0,0.031,0.252,0.031,0.031,3.816,542,1
0,1.08,0.54,0,0,0,0,0,0,0,0,0,0,0,0.347,0,0,1.325,53,1
0,0.07,0.22,0.07,0,0.22,0,0,0,0,0,0,0,0,0.119,0.071,0.167,3.429,974,1
0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0.071,1.212,0,7.025,281,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636,0,0,3.809,80,1
0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0,0,3.048,125,1
0,0,0,0.09,0,0.09,0,0,0,0,0,0,0,0.03,0.03,0.015,0,4.192,566,1
0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0.455,0,0,2.842,54,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.687,0.168,0.084,57.23,744,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389,0,3.476,73,1
0,0,0,1.1,0,0.36,0,0,0,0,0,0,0,0,0.238,0.059,0,2.93,211,1
0,0.32,0,0.32,0,0.32,0,0,0,0,0,0,0,0,0,0.169,0,1.494,139,1
0,0,0,0,8.29,0,0,0,0,0,0,0,0,0,0.174,0.174,0.437,9.186,937,1
0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0.478,0,0,2.868,175,1
0,0.32,0,0.32,0,0.32,0,0,0,0,0,0,0,0,0,0.168,0,1.494,139,1
0,0.32,0,0.32,0,0.32,0,0,0,0,0,0,0,0,0,0.168,0,1.494,139,1
0,0,0,0,7.63,0,0,0,0,0,0,0,0,0,0.601,0.133,1.068,10.578,603,1
0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.034,0,0,2.588,277,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,2.673,139,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355,0.118,0,2.315,132,1
0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0.458,0.504,0,2.934,578,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.39,0.438,0.097,3.322,319,1
0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,1.203,0.467,0.066,18.4,736,1
0,0.09,0.29,0.38,0,0,0,0,0,0,0,0.09,0,0,0.559,0.047,0.031,1.694,432,1
0,0.81,0,0,0.81,0,0,0,0,0,0,0,0,0.061,0,0.123,0.185,4.793,302,1
0,0.05,0.05,0.29,0,0.05,0,0,0,0,0,0,0,0,0.01,0.162,0,1.794,454,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0,0,2.909,64,1
0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0.496,0,0.082,16.826,387,1
0,0.69,0,0,0,0.34,0,0,0,0,0,0,0,0,0.379,0.063,0,2.042,96,1
0,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0.488,0,0.081,15.16,379,1
0,0.28,0.14,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,2.293,477,1
0,0.31,0,0.31,0,0.31,0,0,0,0,0,0,0,0,0,0.163,0.054,1.515,144,1
0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0.653,0.118,0,1.53,75,1
0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0.48,0.549,0,3.166,114,1
0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,1.246,0.196,0.065,62.5,1000,1
0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0.138,0,0,5.809,122,1
0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,1.939,0,0,1.379,40,1
0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,1.947,0,0,1.379,40,1
0,0.19,0.09,0.09,0,0,0,0,0.09,0,0,0,0,0,0.586,0.189,0.017,2.349,477,1
0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0.441,0,0,1.372,70,1
0,1.47,1.47,0,0,0,0,0,0,0,0,0,0,0,0.294,0.147,0,71.5,286,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677,0.254,0,5.2,234,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.924,0,0,1.966,59,1
0,0,0,0,1.67,0.2,0,0,0,0,0,0,0,0,0.345,0.345,0.306,5.132,426,1
0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0.464,0,0,1.392,78,1
0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0.112,0.336,0,2.96,222,1
0,0.19,0.09,0.19,0,0.29,0,0,0,0,0,0,0,0.202,0.405,0.233,0.031,4.32,877,1
0,0,0.65,0.65,0,0,0,0,0,0,0,0,0,0,0.515,0.103,0,2.04,51,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444,0.37,0,2.413,140,1
0,0,0.17,0,0,0.17,0,0,0,0,0,0,0,0,0.25,0.721,0,2.742,617,1
0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,3.115,81,1
0,0,0.24,0.38,0,0.57,0,0,0,0,0,0,0,0,0.273,0.15,0.159,6.789,3327,1
0,0.08,0.33,0.9,0,0.41,0,0,0,0,0,0,0,0,0.271,0.191,0.095,4.904,667,1
0,0,0.73,0.61,0,0.98,0,0,0,0,0,0,0,0,0.104,0.229,0.02,3.705,478,1
0,0,0.31,0.62,0,0.46,0,0,0,0,0,0,0,0,0.381,0.496,0.133,7.192,2424,1
0,0.25,0.17,0.17,0,0.08,0,0,0,0,0,0.17,0.08,0,0.403,0.117,0.013,7.484,1407,1
0,0.09,0.39,0,0,0.19,0,0,0,0,0,0,0,0,0.31,0.155,0,6.813,1458,1
0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0.057,0,7.121,235,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164,0,0,1.076,42,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.333,0,0,1.666,15,1
0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0.941,0.067,0,2.329,226,1
0,0,0.36,0,0,0,0,0,0.98,0,0,0,0,0,0.042,0.042,0,2.351,254,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695,0,0,2.315,44,1
0,0,0,0.19,0,0.09,0,0,0,0,0,0,0,0,5.836,1.31,0,5.792,753,1
0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.161,0.161,0.04,9.633,578,1
0,0,0.07,0.35,0,0.07,0,0,0,0,0,0.07,0,0,0,0.206,0,1.711,380,1
0,0,0.31,0.62,0,0.46,0,0,0,0,0,0,0,0,0.324,0.486,0.126,6.11,2218,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0.559,0.279,0,2.297,108,1
0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0.202,0,0,4,40,1
0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0.29,0.029,2.257,158,1
0,0.08,0.26,0.17,0,0.34,0,0,0.08,0,0,0,0.08,0,0.358,0.261,0.11,3.554,981,1
0,0.35,0.17,0,0,0.53,0,0,0,0,0,0,0,0,0.234,0.029,0,3.519,359,1
0,0.17,0.35,0,1.92,0,0,0,0,0,0,0,0,0.029,0.117,0.058,0.235,3.521,419,1
0,0,0,0,12.8,0,0,0,0,0,0,0,0,0,0.709,0,1.56,7.82,305,1
0,0.28,0,0.28,0,0,0,0,0,0,0,0,0,0,0.218,0.218,0,3.694,218,1
0,0,0,0,0,0.33,0,0,0,0.5,0,0.16,0,0,0.458,0.143,0.028,6.298,781,1
0,0,0.39,0.87,0,0.84,0,0,0,0,0,0,0,0,0.639,0.165,0.182,3.697,3498,1
0,0,0,0,0,0.07,0,0,0,0,0,0.07,0,0,0,0.023,0,1.263,264,1
0,0.14,0,0,0,0.29,0,0,0,0,0,0,0,0,0.558,0.024,0,1.517,217,1
0,0.08,0,0.17,0,0.08,0,0,0,0,0,0,0,0.028,0.098,0.014,0,4.049,575,1
0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197,0,0,3.807,297,1
0,0.61,1.22,0.2,0,0,0,0,0.2,0,0,0,0,0,1.232,0,0,4.159,287,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.768,0,0,4.833,87,1
0,0,0.32,0.27,0,0.74,0,0,0,0,0,0,0,0,0.145,0.121,0.008,3.575,640,1
0,0,0,0,0,0,0,0,0.58,0.11,0.35,0,0.46,0,0.016,0,0,2.47,504,1
0,0,0.38,0,0,0.38,0,0,0,0,0,0,0,0,0.601,0.12,0,2.666,160,1
0,0.06,0.27,0.95,0,0.27,0,0,0,0,0,0,0,0,0.474,0.197,0.065,3.286,608,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432,0.18,0.072,4.391,303,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0.149,0.074,2.955,133,1
0,0.9,0,2.71,0,0,0,0,0,0,0,0,0,0,0.82,0.41,0,2.446,137,1
0,0.91,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.941,33,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333,78,1
0,0.08,0.26,0.17,0,0.35,0,0,0,0,0,0,0.08,0,0.353,0.254,0.113,3.598,968,1
0,0.68,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,6.588,112,1
0,1.43,0,0.47,0,0,0,0,0,0,0,0,0,0,0.694,0,0,7.709,239,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149,0,0,1.461,19,1
0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,1.466,0.258,0.086,31.388,565,1
0,0.19,0.19,0,0,0,0,0,0,0,0,0,0,0.303,0.212,0.303,0,11.242,742,1
0,0,0.48,0,0,0.48,0,0,0,0,0,0,0.48,0,0.175,0.467,0.116,9.56,717,1
0,0.4,0.4,0,0,0.4,0,0,0,0,0,0,0,0,0.124,0,0,1.94,97,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0.207,0,3.761,79,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.022,0.022,0.022,3.482,5902,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,2,26,0
0,0,0,0,0,0,0,0,0,0,2.89,0,0,0,0,0,0,2.38,50,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546,0,0,2,16,0
0,0,0,0,0,0,3.76,0,0,0,0,0,0,0,0.045,0,0,1.837,158,0
0,0,0.02,0,0,0,0.44,0,0,0.02,0.02,0,0,0.044,0,0.006,0,2.838,2078,0
0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0.123,0,0,2.063,130,0
0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,1.6,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214,0,0,1.263,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.025,81,0
0,0,0,0,0,0,0,0.7,0,0,0,0,0,0.066,0,0,0,18,378,0
0,0,0,0,0,0,3.33,1.66,1.66,0,0,0,0,0,0.167,0,0,1.533,46,0
0,0,0,0,0,0,0.65,0,0,0,0,0,0,0.036,0,0.036,0,3.185,481,0
0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0.111,0,0,1.23,32,0
0,0,0,0.48,0,0,0.48,0,0,0,0,0,0,0,0,0.365,0,3.016,187,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.545,17,0
0,0,0,0.46,0,0,0.93,0,0,0,0.93,0,0,0,0.065,0,0,2,86,0
0,0,0,0,0,0,1.58,0.52,0.52,0,0,0.52,0,0.085,0,0,0,2.225,158,0
0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,1,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,2.66,1.33,1.33,0,0,0,0,0,0.144,0,0,1.857,39,0
0,0,0,0,0,0,2.8,0.35,0.35,0,0,0.7,0,0.116,0,0,0,1.746,145,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.263,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.297,0,0,0.074,4.308,293,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.727,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,0,0,1.75,49,0
0,0,0,0,0,0,9.62,0,0,0,0.53,1.06,0,0.17,0,0,0,2.567,172,0
0,0,0,0,0,0,4.2,0.46,0.46,0,0,0.46,0,0.075,0.075,0.075,0,2.482,139,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,1,17,0
0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,2.318,51,0
0,0,0,0,0,0,2.79,0,0,0,0,0,0,0,0,0,0,1.268,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,62,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.142,75,0
0,0,0,0.13,0,0,3.17,0,0.27,0,0,0,0,0,0,0,0,2.064,322,0
0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0.058,0.058,1.755,79,0
0,0,0,0,0,0,3.79,1.26,1.26,0,0,0,0,0,0.147,0,0,1.962,53,0
0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,2.161,294,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.416,17,0
0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0.486,0,0,3.782,87,0
0,0,0,0,0,0,0.19,0,0.38,0,0,0,0,0,0,0,0,2.217,204,0
0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0.305,0.381,0,1.884,98,0
0,0,0,1.29,0,0,0.86,0,0.86,0,0,0,0,0,0.146,0,0,1.341,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
0,0,0,0.51,0,0,0,0,0,0,0,0,0,0.047,0,0,0,1.196,67,0
0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,1.8,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371,0,0,2.25,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,3.475,139,0
0,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0,1.863,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.409,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366,0,0,2,28,0
0,0,0,0,0,0,0,0,0,0,3.7,0,0,0.689,0,0,0,1.888,17,0
0,0,0,0,0,0,4.13,0.82,0.82,0,0,0,0,0,0.24,0,0,4.666,126,0
0,0,0,0,0,0,0.6,0,0,0,0,0,0,0.033,0,0.033,0,4.134,645,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,0,0.203,2.222,40,0
0,0,0,0.24,0,0,0.24,0,0,0,0,0,0,0.119,0,0,0,3.574,336,0
0,0.24,0,0,0,0,1.24,0.24,0.24,0,0.12,0.24,0,0.055,0,0,0,1.801,227,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.526,248,0
0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0.286,1.826,42,0
0,0,0,0,0,0,1.4,0,0,0,0,1.4,0,0.205,0,0,0,4.533,68,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375,11,0
0,0,0.53,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1.58,128,0
0,0,0,0,0,0,0.72,0,0,0.72,0,0,0,0,0,0,0.395,2.333,119,0
0.11,0,0,0,0,0,0.23,0,0.47,0,0,0,0,0.113,0.056,0.075,0,2.546,601,0
0,0,0.28,0,0,0,0.28,0,0,0,0,0,0,0,0.08,0,0,2.396,139,0
0,0,0,0,0,0,1.33,0,1.33,0,0,0,0,0,0,0,0,4.36,109,0
0,0,0,0,0,0,1.84,0,0,0,0,0,0,0,0,0.031,0,2.016,244,0
0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,1.226,146,0
0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0.27,0,0,2.36,59,0
0,0,0,0.68,0,0,0,0,0,0,0,0.22,0.91,0.038,0,0,0,1.649,94,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149,0,0,1.5,12,0
0,0,0,0,0,0,9.52,4.76,4.76,0,0,0,0,0,0,0,0,3.333,30,0
0,0,0,0,0,0,2.85,1.42,1.42,0,0,1.42,0,0,0,0,0,2.133,64,0
0,0,0,0,0,0,7.61,0,0,0,0.33,0,0,0.116,0,0,0,3.627,341,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0.55,0,0,0,0,0,0.27,0,0,0,0,2.235,199,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375,55,0
0,0,0,0,0,0,0.52,0,0,0,0.52,0,0,0,0,0,0,3.888,140,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,1.3,13,0
0,0,0,0,0,0,0.49,0.24,0,0,0,0,0,0,0,0.16,0,9.31,1108,0
0,0,0,0,0,0,1.23,0.49,0.49,0,0,0.73,0,0.041,0.041,0,0.041,1.792,224,0
0,0,0,0,0,0,0.67,0,0,0,0,0.33,1.01,0,0,0,0,1.851,100,0
0,0,0,0,0,0,1.7,0.42,0.42,0,0.42,0.85,0,0.134,0.134,0,0,2.202,163,0
0.87,0,0,0,0,0,1.74,0,0,0,0,0.43,0,0.059,0.059,0,0,2.554,212,0
0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0.344,0,0,3.25,52,0
0,0,0.71,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,1.387,43,0
0,0,0,0,0,0,4.08,2.04,2.04,0,0,0,0,0,0,0,0,1.681,37,0
