@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R1-2,6,9,12,17,20-21,23-24,33-34,37'

@attribute Sp11 numeric
@attribute Sp12 numeric
@attribute Sp16 numeric
@attribute Sp19 numeric
@attribute Sp23 numeric
@attribute Sp28 numeric
@attribute Sp32 numeric
@attribute Sp33 numeric
@attribute Sp35 numeric
@attribute Sp36 numeric
@attribute Sp46 numeric
@attribute Sp47 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
46,30,32,46,131,44,136,42,119,129,44,31,2
92,117,108,92,90,85,80,82,97,76,60,69,3
93,106,106,74,83,88,83,76,102,83,80,95,3
44,31,31,44,143,50,135,47,125,135,46,31,2
44,34,31,44,133,44,135,47,131,135,43,31,2
85,102,106,89,90,84,87,88,111,87,84,103,3
89,111,111,89,90,92,91,92,120,91,92,112,3
89,106,111,97,97,92,94,92,120,94,88,103,3
70,84,75,63,58,64,61,64,71,61,68,83,7
78,84,88,70,65,76,72,76,90,68,71,75,7
47,31,31,44,135,50,135,50,128,132,48,34,2
84,102,106,88,87,84,88,88,118,88,88,111,3
84,107,112,88,88,84,92,93,113,92,95,118,3
46,31,31,46,128,44,129,44,128,125,46,29,2
46,34,34,50,128,48,125,48,123,125,49,34,2
92,112,112,92,92,88,96,93,118,96,90,113,3
92,107,112,88,85,93,92,88,118,92,90,113,3
88,107,103,88,92,93,87,88,109,87,90,113,3
92,112,112,88,88,84,83,79,96,75,74,87,7
68,75,75,71,63,67,58,67,74,58,63,67,7
84,111,111,93,92,95,96,95,122,96,92,112,3
88,107,95,84,79,82,78,82,104,81,83,91,4
88,103,107,93,92,86,85,90,117,89,96,112,3
88,111,111,93,92,90,92,95,117,96,96,117,3
93,111,111,88,92,90,96,90,117,96,92,108,3
88,107,107,93,87,90,89,86,104,85,79,84,3
93,111,103,84,83,78,81,74,96,78,71,77,7
46,34,32,46,129,46,131,46,119,127,44,37,2
49,37,29,46,133,46,135,42,130,139,44,31,2
90,113,113,86,85,79,75,79,86,68,70,79,7
63,67,56,56,48,52,42,52,72,57,57,53,5
56,56,56,59,48,56,60,59,72,60,57,56,5
101,112,112,92,94,97,94,97,124,94,92,115,3
79,95,95,71,79,78,80,78,93,76,80,89,4
46,32,32,46,127,44,133,44,114,129,47,34,2
92,108,108,96,90,97,94,97,114,94,97,120,3
96,112,117,92,94,97,90,93,114,87,84,98,3
56,54,51,56,45,53,48,57,63,51,53,49,5
63,60,63,63,57,44,108,53,85,76,44,37,2
44,34,34,44,143,44,142,47,131,139,46,31,2
47,37,34,44,111,47,105,50,106,105,64,61,2
85,102,111,97,94,88,94,97,120,98,92,112,3
93,111,106,85,83,88,79,84,98,79,80,87,3
78,84,79,70,58,72,65,72,94,65,71,79,7
70,71,67,60,55,64,57,57,60,46,64,64,5
72,81,49,47,142,68,85,50,118,132,63,58,2
68,77,81,76,76,68,59,71,83,67,71,83,7
57,59,59,60,57,60,63,60,75,67,63,61,5
47,34,29,44,113,43,135,43,122,128,41,27,2
44,31,37,53,57,40,132,46,96,78,44,32,2
53,48,45,56,56,55,62,55,74,62,52,49,5
56,51,48,56,63,55,54,55,70,54,56,46,5
84,99,95,79,79,78,78,82,100,81,79,91,4
44,32,32,44,133,49,129,46,112,129,49,37,2
84,99,95,71,67,78,78,78,84,70,79,88,7
71,79,64,59,71,74,74,66,88,70,71,77,7
59,58,51,55,62,63,66,59,84,70,59,57,5
59,48,48,55,67,56,59,52,76,59,56,48,5
44,32,45,51,62,43,133,49,96,89,46,32,2
51,45,45,55,62,49,89,52,80,63,49,45,2
82,96,91,78,78,79,79,83,97,75,85,97,4
78,91,91,82,81,79,79,79,105,83,82,102,4
66,63,71,70,59,63,53,67,72,53,67,67,7
66,71,71,63,55,67,53,67,72,53,63,67,7
70,79,79,70,63,71,64,71,82,64,70,79,7
82,91,87,78,70,75,72,79,90,72,74,84,7
56,46,49,56,63,56,53,56,68,60,53,53,5
56,49,43,46,133,59,90,52,110,116,42,29,2
83,95,95,83,79,85,80,85,105,80,88,98,3
79,95,91,79,79,82,80,82,101,83,88,98,4
83,103,103,92,86,89,90,93,114,90,97,115,3
46,34,32,46,131,44,136,47,119,133,60,69,2
59,60,66,67,57,60,55,63,67,51,64,69,7
63,70,66,67,53,67,55,63,70,55,64,69,7
79,95,95,75,72,78,73,74,82,69,76,81,7
75,91,88,75,68,74,69,67,82,69,68,77,7
71,81,77,71,68,70,69,67,82,69,68,69,7
75,88,84,75,72,74,73,70,85,69,72,81,7
59,57,54,56,64,57,73,53,78,73,57,52,5
56,48,51,56,68,53,58,53,74,65,57,55,5
56,51,51,56,60,53,69,57,78,65,44,37,5
42,30,28,46,113,47,101,50,101,104,44,29,2
97,115,111,89,83,97,94,97,111,91,97,116,3
89,111,106,85,80,97,91,88,106,83,97,112,3
67,71,67,60,55,64,54,64,71,57,64,71,7
60,60,60,57,73,60,68,60,86,68,64,61,5
53,53,53,53,69,57,68,53,90,83,46,36,5
42,29,31,44,133,44,120,47,106,113,40,31,2
97,111,111,97,91,101,96,97,122,96,97,116,3
97,111,89,64,83,92,85,84,104,74,84,103,3
64,69,77,64,83,68,78,64,87,78,67,72,2
64,69,69,64,54,64,56,60,75,56,67,68,7
68,73,77,68,57,68,56,68,75,56,67,75,7
68,73,73,68,61,68,59,71,75,59,71,79,7
72,81,77,68,72,64,78,64,87,78,67,68,5
50,46,49,53,65,56,70,60,83,70,63,54,5
41,31,37,50,102,43,117,50,96,96,44,32,2
88,103,103,88,88,88,87,88,109,92,90,109,3
60,71,71,60,56,67,54,67,70,54,63,71,7
60,71,71,68,56,67,54,67,74,54,66,75,7
64,71,71,64,56,67,54,67,74,54,66,71,7
68,79,87,80,78,75,71,79,96,75,78,83,7
97,111,111,97,92,104,96,99,117,92,96,112,3
67,72,68,67,54,66,55,66,76,55,71,73,7
63,64,68,71,71,66,63,66,80,63,71,73,4
44,34,29,44,100,49,100,49,92,92,49,40,2
90,113,109,86,85,75,68,75,82,57,67,67,7
66,71,71,66,66,63,72,63,82,68,67,79,5
63,67,71,66,63,67,60,71,75,60,70,75,4
66,79,79,74,78,71,64,75,86,72,67,75,4
63,56,32,46,111,59,113,46,101,116,53,43,2
96,112,117,92,90,93,87,89,110,87,80,106,3
63,66,70,63,57,63,55,67,78,58,64,73,7
63,70,70,67,60,70,62,70,82,65,68,77,7
71,81,81,67,60,74,62,67,85,62,72,81,7
71,81,77,71,79,70,80,70,93,76,72,81,7
75,81,81,59,113,70,76,74,97,94,76,85,4
42,30,30,42,109,44,115,44,105,104,60,66,2
93,106,111,97,90,88,91,88,111,87,88,103,3
93,111,111,93,87,84,83,84,102,83,84,99,4
85,97,88,78,69,80,72,72,82,68,76,79,7
63,67,67,60,55,64,54,64,74,57,64,75,7
67,75,75,63,58,64,61,64,78,57,64,68,7
67,75,75,70,76,64,65,72,86,72,68,79,4
101,120,120,101,94,101,96,101,122,96,97,111,3
88,106,106,84,83,84,81,84,104,81,88,107,4
84,106,106,80,79,84,85,88,108,85,88,107,4
64,73,77,64,57,64,59,64,75,63,67,72,7
64,73,73,64,57,68,59,68,75,59,71,79,7
76,89,85,76,76,76,74,76,96,74,75,83,7
80,94,94,76,76,80,78,80,100,78,79,99,7
72,81,85,72,68,76,81,76,87,67,75,87,4
47,34,34,44,124,43,114,46,108,121,41,37,2
92,107,107,92,92,93,87,88,109,83,86,104,3
88,103,99,84,81,84,79,88,109,83,86,104,4
68,75,75,64,59,63,58,67,77,58,66,79,7
64,75,75,64,59,67,58,67,77,58,70,79,7
40,29,31,50,99,44,129,48,109,112,46,32,2
97,116,116,97,96,99,96,95,112,92,92,108,3
88,107,99,79,79,86,85,86,104,81,87,103,4
63,72,75,71,54,63,59,63,80,59,63,73,7
67,75,75,63,58,66,63,66,76,59,63,73,7
44,32,34,41,116,46,114,46,100,107,46,34,2
66,75,79,66,59,63,60,67,75,60,67,71,7
66,79,79,70,63,63,60,63,79,64,63,75,7
70,79,79,70,66,71,72,71,82,75,67,84,4
66,79,79,70,66,71,75,71,90,72,70,84,4
46,32,34,46,114,49,98,52,97,101,60,56,2
52,43,67,70,63,67,60,71,86,68,70,84,4
96,117,112,87,86,70,65,85,105,83,72,89,3
67,73,77,71,60,67,62,67,78,62,64,73,7
63,77,73,67,57,67,62,63,82,62,68,77,7
67,73,70,63,57,63,62,67,82,58,68,81,7
67,70,73,67,60,63,62,63,74,58,64,73,7
67,77,77,67,64,67,65,63,85,65,60,77,7
85,102,115,93,97,88,98,97,120,102,92,116,3
93,120,120,89,87,92,98,88,120,91,88,107,3
70,79,84,67,62,68,65,72,82,61,68,75,7
67,79,75,67,62,68,61,68,78,57,68,79,7
70,79,75,63,55,68,54,64,74,57,68,75,7
64,73,81,72,72,76,81,76,104,81,79,99,4
64,75,75,64,59,63,58,67,81,58,66,79,7
84,99,99,84,78,84,79,79,93,75,82,96,4
84,95,91,80,78,79,75,75,89,75,78,87,4
63,75,83,79,87,66,59,63,73,59,67,73,7
71,79,79,67,58,66,66,66,80,63,71,81,7
71,83,83,67,62,66,63,66,84,63,63,66,7
67,79,75,67,62,63,70,63,88,74,59,57,5
67,75,75,67,62,63,74,63,88,85,59,57,5
67,75,79,67,67,66,66,66,84,66,63,81,7
71,83,79,71,67,66,59,63,66,52,63,66,7
63,71,79,78,85,63,60,71,90,72,63,79,7
82,100,100,86,81,87,83,87,105,79,85,102,4
70,75,75,63,59,67,64,67,90,64,74,84,7
66,79,79,66,63,63,68,63,93,79,60,60,5
74,113,113,66,100,71,98,67,124,98,67,111,1
66,113,113,66,100,67,98,67,130,98,63,115,1
74,87,83,74,70,75,72,75,90,68,67,75,4
87,99,99,79,75,82,80,82,97,76,84,94,4
59,60,57,59,86,57,94,53,97,90,57,55,5
67,112,112,63,101,63,101,63,124,101,64,115,1
63,66,63,63,53,63,58,63,74,62,68,77,7
67,75,75,63,62,64,61,64,78,57,64,75,7
82,97,88,78,69,76,68,80,98,76,76,91,7
78,84,88,74,83,80,83,84,102,83,80,95,3
63,71,60,60,83,60,76,60,98,87,60,51,5
57,56,56,53,90,57,83,57,86,79,56,57,5
60,56,60,57,76,57,72,57,82,72,56,57,5
63,97,88,63,83,64,83,68,102,79,60,91,1
63,67,75,63,62,68,65,68,74,61,68,75,7
68,77,73,64,57,64,59,64,79,63,67,79,7
84,98,98,76,79,80,81,80,104,81,75,99,3
76,98,89,72,65,80,78,76,96,74,79,99,3
57,59,55,57,83,56,78,60,87,78,59,58,5
57,55,55,57,76,56,70,56,87,78,55,54,5
68,69,73,68,68,68,59,68,79,63,63,72,7
80,91,95,80,81,79,75,79,96,75,82,87,4
56,57,57,56,70,59,71,55,85,71,59,60,5
68,75,79,71,67,63,62,63,77,62,63,67,7
67,79,75,67,62,66,63,66,84,63,71,84,7
63,72,75,67,62,63,59,66,76,63,63,66,7
70,83,87,74,78,79,75,75,97,72,82,92,7
78,96,100,82,85,79,83,83,105,83,82,97,3
59,60,60,56,74,56,75,49,86,75,50,53,5
70,113,113,70,100,67,98,67,130,101,67,111,1
66,71,71,63,59,67,57,63,68,57,63,71,7
75,84,88,75,72,74,73,78,97,80,80,98,7
71,108,112,67,98,67,101,67,119,94,68,115,1
63,66,77,71,64,60,58,67,85,69,64,69,7
63,79,75,70,65,64,65,64,82,65,68,79,7
50,56,53,50,69,53,57,57,74,61,53,54,5
63,111,111,67,101,68,98,68,115,98,64,112,1
67,111,111,70,97,64,98,68,120,102,68,112,1
70,111,97,63,73,68,94,64,98,79,68,99,1
63,67,71,63,58,64,57,60,74,54,60,61,7
63,71,71,63,58,60,54,60,71,57,64,64,7
76,85,94,76,68,80,70,80,91,74,75,91,4
50,52,52,53,61,53,59,53,75,63,51,58,5
68,115,115,68,98,64,96,64,122,96,71,107,1
64,111,111,68,94,68,103,71,122,99,71,111,1
64,69,69,60,57,60,56,64,71,56,63,68,7
76,87,91,76,70,75,71,75,89,71,78,87,4
76,87,91,80,78,75,75,79,96,75,74,87,7
53,54,54,56,63,55,58,55,74,58,52,53,5
53,51,51,53,59,51,62,55,77,67,52,56,5
64,112,107,64,99,67,96,67,118,96,63,109,1
71,112,99,64,74,71,96,67,100,79,66,109,1
71,79,79,71,67,66,63,66,84,63,67,77,7
71,83,87,79,79,70,66,74,96,70,67,84,7
71,103,111,71,100,66,89,70,122,96,71,112,1
71,111,103,67,79,70,103,66,122,96,67,108,1
74,79,87,78,78,75,68,75,93,68,70,79,7
78,96,79,59,44,75,68,63,68,49,70,79,3
66,104,113,70,103,67,101,67,130,98,63,111,1
75,81,66,63,68,60,62,53,78,58,53,49,5
75,84,84,79,83,70,69,78,97,80,80,98,7
83,99,95,79,83,85,94,82,114,90,84,106,3
59,54,54,59,68,63,90,67,101,87,84,106,5
56,54,57,59,75,67,87,70,101,87,92,115,5
67,103,103,67,98,63,90,63,119,94,64,106,1
67,70,66,63,57,67,62,63,74,58,64,73,7
53,49,60,67,73,64,72,76,94,76,80,99,5
70,84,92,82,87,80,83,80,111,87,80,103,3
60,56,60,63,90,72,87,80,111,91,84,112,5
70,111,106,63,80,68,91,64,102,79,64,99,1
63,106,111,63,104,64,98,64,120,98,64,107,1
76,85,89,80,68,76,70,76,87,70,75,87,4
97,115,106,80,91,92,81,80,96,81,71,103,1
64,102,102,64,94,64,92,64,113,92,67,103,1
72,111,102,68,79,76,96,68,113,85,71,107,1
68,79,79,68,67,67,67,71,81,67,70,79,7
68,75,71,71,70,67,54,67,77,62,66,71,7
60,99,103,64,96,59,92,59,118,92,63,100,1
64,103,103,64,99,67,92,71,118,96,63,100,1
84,99,91,75,75,82,85,82,96,78,87,95,7
88,107,107,88,100,86,89,86,112,92,83,112,3
88,116,99,71,71,86,100,82,112,92,71,95,1
63,99,99,59,92,63,89,63,104,89,67,95,1
74,87,83,70,70,67,57,63,72,57,63,71,7
70,75,71,63,59,71,64,71,86,68,78,92,7
78,91,104,86,96,87,94,92,124,101,93,115,3
70,100,96,63,81,59,86,59,101,86,57,88,1
66,104,104,66,92,63,94,63,110,90,57,92,1
63,104,100,63,92,59,86,59,110,90,57,88,1
63,109,100,66,100,67,94,67,119,98,63,102,1
92,117,117,96,98,93,101,93,124,101,88,115,3
63,99,99,59,86,63,90,60,114,94,64,102,1
67,108,108,63,94,67,94,67,114,90,68,106,1
74,84,79,67,58,64,57,64,74,57,68,75,7
67,75,75,63,55,64,57,64,74,61,68,71,7
82,92,92,78,76,80,79,76,90,68,76,83,7
78,92,92,67,62,76,68,68,90,68,76,87,7
67,102,102,63,94,68,94,68,120,98,64,107,1
88,106,106,88,87,88,88,84,108,85,75,91,7
72,102,98,64,91,64,96,60,108,88,55,83,1
57,85,85,57,83,53,85,50,91,74,51,68,1
64,106,106,68,87,71,96,76,122,99,84,116,1
64,75,71,64,63,63,58,63,77,58,66,75,7
76,87,103,88,88,79,79,75,96,79,78,91,7
80,95,103,88,92,93,92,88,118,96,86,100,3
88,116,112,84,99,79,96,71,113,96,66,91,1
53,79,83,60,85,59,75,59,104,83,56,79,1
64,112,107,71,96,67,96,79,118,96,66,96,1
79,87,87,75,79,74,78,74,92,74,71,73,7
51,75,72,51,71,52,78,56,92,74,56,84,1
71,107,107,79,96,66,92,66,112,92,63,95,1
71,111,107,71,92,70,100,70,122,100,67,103,1
66,71,67,66,55,63,53,63,68,57,67,71,7
56,83,83,56,81,56,83,56,93,83,57,92,1
66,100,96,70,92,63,86,63,114,94,63,111,1
66,109,109,66,96,67,94,67,124,94,63,106,1
66,104,91,66,85,67,86,67,105,83,63,88,5
71,81,88,79,79,85,87,89,110,87,92,106,3
52,81,73,56,83,50,76,53,97,80,53,81,1
78,97,102,85,83,88,87,84,115,91,88,107,3
85,102,102,89,87,84,87,92,106,87,84,103,3
85,102,106,89,87,92,87,88,115,87,84,103,3
67,71,75,67,73,64,65,64,82,65,76,83,7
67,106,102,63,87,64,87,64,111,87,60,99,1
60,66,66,64,65,76,81,84,100,85,88,103,7
53,69,66,50,76,53,74,53,79,67,51,61,1
57,73,77,57,83,56,85,56,100,81,67,99,1
57,77,81,57,79,56,81,56,100,78,63,95,1
72,111,102,68,83,68,92,71,113,88,71,111,1
60,66,66,64,68,56,67,60,75,67,59,61,5
84,103,103,88,81,79,79,79,100,79,82,96,3
56,79,87,56,81,63,92,67,109,87,70,104,1
56,91,91,56,85,55,87,55,104,87,56,87,1
56,91,95,60,92,63,87,67,109,92,63,96,1
76,95,99,80,96,75,96,75,109,96,70,87,5
67,99,87,51,87,59,85,52,92,78,52,77,1
51,68,64,48,67,52,70,52,80,70,52,66,1
63,87,87,59,79,59,81,59,100,81,56,84,1
59,91,87,55,87,52,85,56,100,85,56,84,1
71,75,51,51,75,63,78,52,76,74,59,60,5
51,48,42,48,71,49,74,49,69,66,52,54,5
90,104,100,86,89,87,86,92,119,94,93,115,3
82,91,87,86,89,87,90,87,105,86,78,92,3
49,79,71,49,74,49,79,49,93,79,50,79,1
63,96,96,66,89,63,90,63,119,90,67,97,1
63,96,96,52,85,59,86,56,101,83,60,92,1
49,73,73,52,75,50,76,50,93,76,50,77,1
59,84,81,56,79,50,80,53,89,76,57,77,1
63,99,103,67,94,67,90,70,114,94,64,98,1
85,106,102,82,76,84,79,84,98,79,84,99,3
85,92,92,89,87,84,87,88,102,91,88,99,3
57,97,88,50,76,50,76,50,86,72,50,68,1
53,84,84,57,87,53,87,57,111,87,56,87,1
57,88,97,63,94,57,83,60,102,87,56,83,1
47,37,63,63,80,53,91,57,86,72,60,64,2
63,84,88,74,94,64,79,64,102,91,64,68,5
74,92,92,70,97,64,98,68,111,98,60,61,5
78,84,75,60,65,72,76,76,98,76,80,99,7
53,89,94,57,83,56,85,56,100,85,63,87,1
80,99,91,80,78,88,83,84,100,79,86,104,3
80,91,95,84,88,84,79,84,104,83,82,91,3
80,99,103,84,85,88,83,84,100,83,86,100,3
68,99,107,71,99,71,96,71,123,100,70,100,1
50,48,57,56,88,55,87,55,96,87,56,60,5
88,103,95,67,92,82,89,74,104,89,71,103,3
67,103,91,59,79,66,92,59,100,85,63,95,1
67,83,72,55,75,63,78,56,84,70,63,73,1
59,64,61,55,87,59,92,56,100,89,59,63,5
75,87,75,75,71,78,81,78,96,78,75,88,4
82,96,96,86,81,79,75,83,97,79,78,92,3
86,104,100,74,89,79,90,71,119,94,60,92,3
74,96,96,56,89,59,90,52,97,86,50,79,1
46,75,71,46,74,49,75,46,86,72,50,71,1
70,100,83,59,81,71,94,67,97,79,67,84,1
63,67,75,74,78,67,90,75,97,79,74,88,5
87,99,99,83,83,85,83,85,101,83,84,102,3
59,95,84,52,79,50,83,50,93,80,50,69,1
49,70,73,49,72,50,80,53,97,80,53,77,1
67,84,84,59,75,63,80,60,89,80,68,98,1
59,73,73,63,75,63,87,63,105,87,60,94,1
75,108,108,75,98,70,94,74,114,97,76,111,1
59,63,60,59,90,60,87,63,101,87,60,62,5
78,92,97,85,80,84,79,88,106,87,92,107,3
53,84,79,50,80,50,76,50,86,72,50,75,1
53,79,75,53,69,57,72,50,78,68,53,71,1
63,84,79,67,87,64,83,64,98,83,64,83,1
70,102,106,67,90,76,94,76,115,94,80,107,1
57,77,73,53,76,56,74,56,96,74,59,79,1
72,106,106,72,94,68,92,64,122,92,67,103,1
68,102,106,72,91,71,96,71,118,96,71,107,1
60,73,62,50,83,56,85,56,91,81,59,72,5
57,66,77,60,91,60,81,60,104,99,63,68,5
50,79,79,53,78,51,79,51,89,75,49,71,1
53,68,71,56,74,55,71,55,85,75,56,75,1
64,103,107,71,96,67,96,67,123,96,66,100,1
71,107,107,76,99,71,96,75,118,96,74,109,1
71,107,107,71,99,75,96,75,118,96,74,104,1
84,106,106,88,87,88,92,88,118,92,88,107,3
79,107,103,79,79,82,85,82,108,85,79,95,3
71,79,79,67,62,70,70,70,84,66,67,81,4
71,79,75,71,62,70,66,66,84,63,63,77,4
67,75,75,67,62,66,63,66,88,66,63,73,4
88,107,107,84,83,86,85,86,108,85,87,99,3
88,103,103,88,83,86,81,82,104,81,79,95,3
86,100,104,90,85,87,86,92,114,90,93,115,3
82,100,100,86,81,83,79,79,101,79,85,102,3
86,100,100,86,85,83,79,83,105,83,82,106,3
46,34,48,71,75,44,133,53,105,97,44,40,2
96,112,108,87,90,89,87,89,110,87,88,111,3
85,111,106,89,87,88,91,88,111,91,88,103,3
74,84,79,67,65,72,72,72,82,68,76,83,7
44,34,34,44,139,46,139,43,133,139,44,32,2
84,106,106,92,87,88,88,92,113,88,88,107,3
88,111,106,88,87,88,85,88,113,88,84,103,3
44,34,37,48,133,46,129,49,117,129,46,34,2
93,111,107,88,87,90,89,90,112,89,87,103,3
43,32,34,43,133,42,139,42,130,135,44,31,2
86,100,104,90,85,75,72,75,90,68,67,75,7
42,32,32,42,135,44,140,44,124,140,47,31,2
75,84,99,87,86,82,80,85,105,83,80,98,3
87,103,103,87,90,89,87,93,114,87,88,102,3
47,34,34,47,126,47,124,44,120,124,46,34,2
93,111,106,89,87,88,91,92,115,91,92,112,3
88,102,106,88,91,88,88,92,113,88,93,111,3
50,46,31,44,146,50,128,43,139,143,48,37,2
76,85,77,72,61,71,63,71,79,63,67,72,7
84,112,107,92,88,93,92,93,113,92,99,118,3
50,36,51,71,78,48,121,63,109,96,49,34,2
64,68,71,68,67,63,58,67,74,62,63,71,7
64,71,79,71,63,67,62,71,85,67,63,67,7
88,111,111,84,92,95,92,95,117,96,92,112,3
44,32,34,44,125,46,133,46,122,125,42,32,2
49,34,34,49,118,49,116,46,114,116,50,40,2
86,104,109,90,92,96,90,96,119,90,93,115,3
95,113,109,90,96,92,94,92,114,90,89,106,3
74,91,87,74,66,67,68,67,75,64,57,63,7
70,79,67,59,48,59,42,52,58,42,53,53,5
59,56,56,59,55,56,49,56,72,60,53,49,5
59,49,53,56,48,59,45,59,62,45,57,53,5
66,75,79,70,66,67,64,63,75,60,60,60,7
92,112,108,92,86,82,80,82,89,73,76,89,3
52,51,51,56,49,53,62,53,70,58,53,49,5
59,54,51,59,45,57,58,57,67,51,57,55,5
67,73,66,63,57,60,65,53,82,83,44,29,5
82,92,88,78,80,76,76,80,94,79,84,95,4
78,88,88,63,90,80,76,72,94,76,84,91,4
44,34,37,44,111,44,120,47,115,116,46,36,2
85,106,97,82,76,80,76,76,90,65,68,79,7
60,60,60,63,58,57,61,57,78,61,56,51,5
92,115,106,84,76,80,78,76,96,74,84,95,4
72,81,69,57,46,68,63,64,71,56,71,79,7
53,49,52,53,50,53,59,56,71,56,55,48,5
57,55,55,57,72,53,63,53,91,96,55,51,5
57,55,52,53,94,53,96,46,118,128,51,45,2
44,29,31,44,94,43,128,40,122,132,41,27,2
76,87,91,84,74,79,79,84,96,79,82,100,4
46,31,31,43,135,48,129,44,123,129,46,34,2
50,36,36,46,125,44,129,44,123,129,46,29,2
53,54,51,53,96,55,67,55,85,75,56,53,5
44,34,34,48,129,46,129,43,122,133,52,37,2
46,29,32,43,129,52,124,52,105,105,67,71,2
82,96,96,82,78,83,75,75,93,72,74,84,7
46,40,40,46,120,53,101,50,101,101,64,73,2
57,53,56,60,65,57,72,57,78,68,56,54,5
42,29,29,44,140,44,124,44,115,120,43,31,2
57,55,55,57,68,53,85,53,96,96,51,32,2
92,107,107,92,92,97,92,93,113,92,99,113,3
64,68,71,64,78,67,79,67,89,75,66,71,5
67,68,72,67,54,63,55,63,69,55,63,70,7
67,72,72,67,58,66,55,70,73,55,71,77,7
67,68,75,63,92,66,63,70,92,70,71,77,4
41,32,32,48,100,40,107,43,104,107,42,30,2
95,113,113,99,92,96,94,96,114,98,97,115,3
74,87,56,46,114,71,83,59,101,113,74,79,2
