@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R1,6,12-15,20,22,24,30-31,36-37'

@attribute Sp11 numeric
@attribute Sp16 numeric
@attribute Sp23 numeric
@attribute Sp24 numeric
@attribute Sp25 numeric
@attribute Sp26 numeric
@attribute Sp32 numeric
@attribute Sp34 numeric
@attribute Sp36 numeric
@attribute Sp43 numeric
@attribute Sp44 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
76,77,65,68,79,83,67,79,70,79,81,67,7
53,49,50,56,54,79,63,45,59,51,81,62,5
53,55,65,56,51,67,56,54,63,51,70,54,5
57,55,50,56,54,79,63,51,52,51,77,62,5
46,31,132,48,32,123,129,32,125,34,112,125,2
71,103,92,75,83,89,75,103,83,79,80,66,7
84,99,78,84,95,104,75,95,79,96,100,78,7
56,51,56,55,48,74,54,51,50,46,80,59,5
53,34,139,55,51,85,112,29,146,49,84,100,2
60,57,78,55,51,74,67,61,79,46,76,66,5
84,91,79,82,96,96,78,91,78,99,105,79,4
84,99,79,82,100,96,78,96,78,95,101,79,4
84,87,100,82,100,100,81,100,85,103,105,86,4
48,34,125,46,32,117,122,34,125,40,105,113,2
67,79,62,66,75,76,63,83,63,73,86,64,7
71,79,67,74,79,84,66,75,63,81,82,72,7
55,48,62,63,60,80,70,49,66,57,82,72,5
41,27,129,46,29,117,151,27,147,30,124,146,2
82,100,78,83,103,105,86,103,83,111,114,90,3
63,34,129,75,81,93,105,37,120,71,89,108,2
46,34,125,46,37,105,109,40,113,46,105,101,2
46,32,129,46,30,119,127,34,135,43,114,97,2
74,91,74,75,84,86,72,91,72,79,89,73,7
52,29,151,59,48,90,116,30,142,29,114,136,2
79,95,75,82,92,101,76,92,80,102,102,83,4
63,57,68,57,56,82,76,56,65,52,90,72,5
59,48,116,50,49,89,115,29,129,46,102,120,2
82,92,76,84,98,102,79,102,83,112,118,85,3
78,92,83,84,102,102,83,98,87,103,108,88,3
50,40,104,64,62,94,91,69,87,83,100,81,2
44,37,119,57,55,111,87,73,65,71,79,56,2
67,79,65,68,73,78,61,77,61,71,75,56,7
70,79,73,68,69,86,72,73,72,71,87,74,5
53,49,58,53,49,82,61,55,65,57,83,85,5
88,98,79,97,112,118,88,107,85,116,118,96,3
64,66,54,68,68,75,52,71,59,72,77,54,7
64,73,61,64,71,71,59,71,56,72,70,54,7
68,69,72,64,68,87,74,71,78,68,89,75,5
68,81,72,68,71,87,74,75,67,72,81,67,5
97,107,85,93,111,118,96,111,96,118,117,96,3
92,112,92,97,111,109,87,107,92,109,117,92,3
64,71,59,67,68,74,58,72,58,71,69,55,7
64,75,56,67,72,74,58,72,54,71,73,55,7
68,75,59,67,75,77,67,79,67,79,88,66,7
56,54,70,67,68,81,71,54,92,79,80,70,4
97,111,87,95,113,117,92,113,96,117,119,90,3
67,75,67,70,75,80,66,79,66,81,79,60,7
51,34,112,46,32,104,111,32,114,32,101,116,2
48,29,104,49,40,96,92,32,107,40,97,113,2
95,118,96,96,112,119,94,117,94,115,114,94,3
66,79,55,63,77,75,64,81,68,75,82,62,7
66,71,55,71,81,79,60,73,57,75,78,58,7
66,71,55,71,73,82,57,70,57,79,78,58,7
66,79,74,71,77,90,75,84,75,84,97,76,4
66,67,63,71,73,79,60,66,60,75,78,62,4
70,87,100,71,77,79,72,81,83,75,85,76,4
49,32,107,49,40,97,113,30,113,37,110,126,2
87,95,68,82,88,97,69,71,55,85,82,54,7
67,73,60,67,75,78,62,75,62,73,78,61,7
75,77,60,74,79,89,65,75,62,89,94,76,4
67,67,51,64,66,71,54,69,54,75,71,56,7
63,71,58,68,77,74,57,73,61,75,75,56,7
70,84,76,76,89,98,79,85,79,95,100,88,4
67,75,62,72,85,90,72,85,72,91,100,81,4
53,34,111,68,66,106,113,34,109,61,104,110,2
92,111,94,92,107,113,96,116,96,116,118,96,3
76,98,76,76,91,96,74,87,74,87,93,75,7
80,94,76,76,91,100,74,91,78,87,93,79,7
64,81,79,68,83,83,67,83,74,79,85,71,4
44,29,124,40,31,104,132,29,128,32,109,129,2
92,112,88,93,107,113,83,99,79,104,112,85,4
84,99,85,84,103,109,83,107,87,104,108,89,4
88,99,74,88,107,109,79,91,71,91,96,66,4
64,75,56,63,68,70,54,72,54,75,76,59,7
68,75,59,67,75,74,58,75,58,75,76,63,7
68,75,59,67,72,74,58,75,58,71,76,59,7
68,75,56,67,75,74,54,72,54,75,80,59,7
71,83,67,71,79,85,62,79,62,79,76,63,7
76,83,70,71,79,85,67,83,67,79,80,63,7
46,36,121,44,32,104,112,37,116,32,108,107,2
84,95,79,86,104,104,81,100,85,103,105,83,4
67,75,54,63,71,76,59,75,59,73,79,60,7
99,118,100,96,117,130,94,112,90,88,89,65,3
66,75,59,67,77,75,57,77,60,75,78,58,7
92,112,94,97,115,124,97,120,97,120,120,98,3
92,108,86,89,115,114,87,106,87,111,111,87,4
83,103,83,85,106,110,87,106,87,106,111,87,4
67,77,60,67,75,82,58,79,58,77,74,54,7
52,48,75,63,71,85,73,88,73,98,98,76,4
67,79,62,64,73,78,61,77,61,75,79,59,7
63,71,58,64,69,74,57,69,57,71,75,59,7
67,84,73,64,89,102,72,81,68,83,87,78,4
70,88,73,72,85,86,76,85,76,91,91,70,4
74,84,65,76,94,98,72,85,68,87,91,70,4
88,98,72,84,95,100,74,87,78,91,96,75,4
64,77,61,64,79,79,67,79,63,83,81,62,7
64,69,57,68,75,75,59,75,59,75,81,62,7
64,77,65,64,79,83,63,79,67,83,81,67,7
64,75,63,63,72,77,58,75,58,79,80,63,7
71,83,67,79,95,93,67,79,62,100,104,74,7
68,75,56,67,79,77,58,72,58,79,80,63,7
71,116,99,79,111,123,100,116,100,113,117,100,1
68,91,81,67,107,118,92,99,87,113,127,100,1
67,75,58,78,87,88,66,75,59,88,93,64,7
67,75,62,63,75,80,63,79,63,73,82,60,7
71,83,67,66,79,84,63,79,63,77,82,68,7
79,95,75,63,67,73,70,91,78,70,75,72,4
66,75,59,67,77,79,60,73,57,75,78,62,7
70,75,59,75,88,93,64,81,60,88,93,69,7
59,60,70,56,57,97,86,63,79,60,93,76,5
70,79,66,67,77,79,64,77,64,79,85,65,7
59,63,55,63,66,68,60,70,60,71,74,62,7
63,67,55,63,66,72,60,70,57,71,78,62,7
63,83,78,63,66,68,60,84,72,67,70,65,7
67,81,64,70,84,85,65,79,65,81,82,61,7
67,77,60,67,79,85,65,75,62,77,74,61,7
67,112,101,70,102,114,101,115,101,115,120,98,1
67,112,98,67,111,124,101,115,104,111,115,102,1
71,66,53,70,75,82,62,67,58,81,82,61,7
63,66,60,63,75,74,62,71,62,77,74,65,7
63,70,57,63,71,74,62,71,62,73,78,57,7
75,88,68,74,88,97,65,75,62,73,78,61,4
74,92,62,76,89,90,72,89,68,87,91,74,4
78,88,83,76,85,90,76,102,79,91,96,74,4
78,88,83,80,98,98,83,98,83,95,100,81,3
74,88,69,80,98,106,79,89,72,99,104,78,3
60,60,90,60,59,98,87,55,87,54,83,78,5
63,71,62,68,77,74,61,73,65,75,75,63,7
74,88,65,68,81,86,65,73,61,79,87,59,7
84,102,79,80,95,100,85,99,81,95,100,75,4
64,115,98,64,112,128,99,121,96,116,123,100,1
68,73,57,68,75,75,63,75,59,72,77,58,7
64,69,65,68,71,75,59,75,59,75,74,62,7
76,87,78,75,83,81,67,83,67,87,84,63,7
68,116,103,67,111,118,100,111,100,109,122,100,1
68,79,59,63,72,74,62,79,62,67,73,63,7
75,99,83,78,96,104,81,100,85,99,105,83,3
79,99,75,82,100,104,85,100,85,99,105,83,3
55,51,54,52,49,56,44,56,55,48,68,53,5
51,51,62,52,49,66,55,60,59,54,68,64,5
67,111,100,66,109,117,96,109,100,112,114,98,1
66,79,78,67,81,82,64,88,72,84,82,69,7
70,83,66,67,73,82,68,88,75,79,89,73,7
74,96,81,75,88,97,79,99,83,92,105,87,7
66,109,96,67,112,119,98,112,98,111,119,101,1
56,73,68,57,53,78,65,79,65,66,78,68,7
67,84,75,67,67,78,65,88,73,81,86,76,7
79,88,79,82,97,101,76,92,80,98,111,83,7
79,91,34,78,97,105,69,63,41,85,90,39,3
67,112,98,67,111,119,94,111,97,111,125,98,1
67,84,65,76,94,94,65,81,61,87,87,63,7
78,88,41,84,98,106,61,59,39,83,87,41,3
78,63,44,76,85,90,39,49,46,57,63,52,5
50,53,69,53,52,71,68,52,72,57,79,59,5
53,53,65,53,55,82,65,52,68,54,75,59,5
67,120,101,64,111,125,102,115,102,116,122,99,1
70,79,69,68,106,115,79,77,76,99,108,74,1
76,89,68,76,87,96,70,83,70,91,93,71,4
64,81,65,68,79,83,67,83,63,79,85,67,7
68,89,87,68,83,83,67,91,81,79,85,67,7
76,98,76,76,87,96,78,95,78,87,89,75,7
76,95,81,71,83,89,75,91,79,83,84,70,4
60,57,67,59,64,77,67,64,67,67,80,66,5
53,54,59,55,54,74,58,54,58,53,69,59,5
68,116,99,67,111,123,96,107,96,109,117,96,1
67,79,62,63,83,80,66,79,63,81,86,64,7
79,79,71,82,91,96,78,83,74,95,101,79,4
79,95,87,74,87,96,78,91,81,81,93,72,7
55,58,71,56,56,84,78,71,78,91,105,90,5
71,107,96,63,109,122,100,104,96,103,119,94,1
63,68,58,70,75,73,55,67,55,70,72,60,7
74,87,70,75,91,97,72,88,68,88,93,69,4
66,79,63,67,81,86,64,77,64,84,85,65,7
74,91,78,67,84,82,79,95,79,84,85,76,4
82,100,81,83,99,110,86,95,83,106,114,90,3
52,53,63,59,57,82,75,60,79,84,101,90,5
56,71,78,75,91,105,90,103,86,120,124,94,3
66,113,96,67,99,110,98,108,98,97,110,94,1
70,113,96,67,108,119,98,108,98,106,114,94,1
66,113,103,67,112,124,98,112,98,111,119,97,1
75,88,68,82,88,97,73,84,69,89,94,68,4
71,99,79,70,111,119,90,92,80,102,115,79,1
78,92,73,76,89,94,72,94,76,91,96,74,4
67,106,94,64,98,106,94,106,94,103,113,92,1
63,106,90,68,106,115,94,102,94,103,118,99,1
63,111,101,68,111,125,98,111,98,103,118,99,1
63,111,97,64,102,115,98,111,98,107,118,96,1
67,111,90,68,111,131,98,111,98,112,128,96,1
72,77,57,71,79,87,70,61,52,75,81,54,7
64,66,76,71,75,83,59,75,78,91,93,83,5
80,91,74,79,91,96,75,87,71,87,96,70,4
76,87,70,75,87,93,67,87,67,87,92,66,4
68,79,63,67,79,85,62,79,67,83,84,63,7
60,75,81,71,91,93,83,107,92,109,112,92,3
68,99,81,71,107,118,92,99,87,104,117,92,1
60,99,92,63,107,113,92,99,92,96,104,89,1
64,107,96,67,111,118,96,107,96,113,122,96,1
71,112,85,71,111,118,100,107,96,113,117,100,1
71,99,75,63,60,80,78,96,85,91,101,83,7
79,103,92,78,91,96,85,113,96,112,114,101,3
75,111,92,63,87,104,89,100,92,99,114,90,1
67,111,96,66,109,122,96,113,96,103,119,94,1
66,75,66,71,77,86,68,81,68,92,101,76,7
86,118,92,87,112,119,90,95,90,102,114,87,1
70,113,96,67,112,119,98,108,98,115,124,97,1
75,81,60,63,75,78,55,67,58,73,74,57,7
83,112,101,85,106,114,97,115,97,115,120,94,3
78,97,87,76,85,98,83,106,87,95,100,88,7
85,120,97,88,106,111,94,111,94,112,122,103,3
60,92,87,57,89,106,79,81,76,75,79,78,1
57,97,87,60,94,111,87,85,79,83,100,81,1
57,88,83,53,89,106,83,85,83,83,100,78,1
63,111,97,68,111,120,94,111,98,107,118,96,1
67,111,94,72,111,120,98,111,98,107,122,99,1
68,85,79,76,87,96,78,83,78,79,96,79,7
76,94,87,76,83,91,81,103,88,95,109,92,7
57,85,83,56,79,91,78,83,81,72,85,75,1
53,85,87,53,79,96,81,87,85,79,93,83,1
53,85,91,46,79,87,78,87,92,79,96,83,1
64,102,94,68,87,100,81,103,88,87,93,83,1
68,111,94,64,103,113,96,107,96,107,118,96,1
68,75,56,67,72,74,54,75,58,71,69,55,7
50,75,78,51,68,85,79,75,79,79,92,78,1
56,83,81,59,87,100,75,83,79,91,108,85,1
53,95,81,55,83,104,83,79,79,79,96,78,1
71,112,99,71,111,118,100,107,96,113,117,100,1
79,83,83,90,104,108,78,71,78,88,97,72,7
55,83,83,63,91,108,85,79,78,88,101,83,1
55,75,79,56,83,96,85,83,81,88,101,83,1
67,107,96,66,91,104,85,109,96,88,97,86,1
66,71,55,63,66,68,57,73,57,75,78,65,7
63,67,59,67,77,82,68,88,72,102,114,87,7
70,91,81,63,95,105,79,77,75,84,101,76,1
56,75,74,56,81,97,79,66,72,75,82,73,1
56,71,74,52,66,82,72,84,79,75,89,73,1
52,79,85,56,70,82,79,91,86,79,93,73,1
56,83,89,56,84,97,86,91,86,79,93,80,1
56,79,78,56,84,97,79,73,75,84,101,76,1
70,109,89,67,108,114,98,99,86,111,119,90,1
63,109,100,63,88,97,86,108,98,88,101,83,1
66,113,100,67,112,124,94,103,90,106,114,87,1
56,77,86,57,84,101,76,75,76,73,94,72,1
59,88,83,50,79,97,83,88,83,85,98,83,1
56,88,83,53,88,97,87,88,87,85,98,87,1
56,88,86,57,88,105,87,88,87,94,98,87,1
59,95,86,60,88,105,83,106,90,94,111,94,1
67,103,90,67,106,114,87,97,87,98,106,87,1
67,95,86,63,92,110,90,88,90,89,115,94,5
93,111,83,92,111,115,87,98,79,103,104,85,3
57,84,76,57,94,111,87,73,76,79,100,74,1
57,92,87,60,98,111,83,85,87,91,108,85,1
67,88,83,68,89,115,94,89,94,95,122,96,5
72,73,61,71,75,83,63,68,67,75,81,79,7
53,73,76,53,75,87,78,87,85,95,109,92,1
68,89,83,68,112,122,88,99,88,111,128,96,1
60,77,94,46,48,96,121,34,132,29,123,133,2
53,62,91,43,34,118,132,34,125,37,118,125,2
64,98,91,53,75,104,88,99,88,58,113,83,1
68,94,94,71,91,118,99,99,96,99,118,96,5
92,103,85,84,103,104,83,103,87,100,108,85,3
60,95,85,51,87,100,83,75,75,83,96,78,1
53,79,85,59,83,89,87,99,92,87,104,92,1
68,103,96,67,103,113,96,107,96,104,108,96,1
64,107,103,67,107,118,96,111,96,100,108,92,1
56,61,67,48,48,67,62,61,62,53,73,63,5
63,95,87,63,96,112,89,100,92,103,119,94,1
67,107,96,63,100,112,92,100,96,99,110,90,1
44,34,104,46,34,112,133,32,133,32,114,139,2
63,95,96,59,87,100,89,96,92,73,97,83,5
51,54,79,63,63,88,74,53,74,60,72,72,5
86,104,85,87,103,114,94,112,98,115,124,97,3
82,96,78,92,103,110,79,95,79,97,101,80,3
70,109,100,75,112,124,101,112,101,102,119,97,1
56,87,89,46,34,110,101,73,79,29,114,122,2
56,49,66,59,63,79,68,54,68,67,78,69,5
83,103,83,85,97,105,83,102,83,102,106,79,3
87,99,90,78,92,101,94,97,94,98,111,91,1
67,99,90,57,97,110,83,71,76,73,90,72,1
49,73,79,50,71,85,73,84,80,73,94,76,1
52,45,135,47,40,105,136,31,140,31,115,131,2
52,60,68,60,63,74,65,71,62,66,74,68,7
53,84,87,53,73,90,76,77,76,79,96,78,1
70,97,90,64,98,111,91,89,83,87,104,78,1
63,97,97,60,85,102,91,106,98,99,108,92,1
63,63,65,72,81,86,65,66,65,79,91,67,7
88,98,87,88,99,113,88,99,88,95,109,87,3
50,69,72,56,68,83,70,71,74,72,81,75,1
53,73,76,53,71,87,78,79,70,79,89,79,1
60,85,91,56,83,96,85,99,92,95,104,92,1
80,111,94,71,107,122,99,112,99,107,123,96,1
53,31,131,60,83,108,99,51,114,87,100,87,2
47,43,91,56,61,96,85,64,85,58,93,79,5
80,91,81,79,99,96,79,95,79,96,100,81,3
88,99,85,84,99,100,83,103,87,100,104,85,3
50,75,78,51,72,85,75,83,75,71,84,74,1
53,75,81,51,83,93,79,75,75,79,96,81,1
53,79,78,55,79,96,79,99,87,83,100,81,1
56,83,85,71,99,104,87,91,87,100,108,92,1
60,83,78,63,91,109,79,83,79,91,100,81,1
64,91,92,59,75,100,92,99,92,79,92,85,1
50,36,114,59,68,96,96,64,92,71,104,96,2
71,99,81,71,79,96,79,95,79,75,104,78,4
88,99,83,86,100,104,81,100,81,99,105,86,3
63,75,79,66,96,108,85,79,81,95,110,83,1
75,83,71,66,87,104,89,79,78,73,97,75,1
55,64,87,59,67,104,96,60,92,66,101,86,5
55,58,83,59,60,100,89,60,81,63,90,83,5
82,96,78,79,95,101,79,95,83,106,105,90,3
86,100,81,87,99,105,83,99,83,97,101,87,3
59,60,89,63,66,101,86,63,83,71,97,80,5
56,60,78,59,63,86,79,54,83,60,93,83,5
92,112,90,93,115,114,94,102,87,102,102,76,3
52,73,75,50,71,89,80,75,80,69,90,76,1
63,103,90,67,102,114,94,106,90,106,115,94,1
63,103,94,70,111,114,97,106,94,111,120,94,1
67,103,98,70,106,119,94,111,97,102,115,94,1
59,66,90,63,71,101,90,75,90,66,106,94,5
85,111,94,92,115,115,98,115,87,116,122,88,3
85,102,83,84,98,102,79,94,79,95,104,88,3
85,97,83,84,98,102,79,102,91,99,108,96,3
70,92,83,68,94,111,83,77,79,91,104,85,1
50,71,80,50,69,86,76,69,76,71,87,74,1
47,71,76,50,73,94,76,73,79,79,96,78,1
53,75,80,50,62,78,76,77,76,68,83,74,1
63,71,90,60,62,106,94,73,94,71,108,96,5
50,69,76,46,71,87,74,75,78,79,96,79,1
72,106,94,64,103,122,96,107,96,107,113,96,1
53,52,83,56,71,96,81,64,81,72,96,75,5
60,73,87,64,71,108,96,87,88,95,109,83,5
64,89,79,68,75,108,88,91,81,99,104,79,4
88,95,88,84,95,96,83,103,92,96,100,89,3
50,79,78,55,87,100,87,79,83,87,112,89,1
50,71,74,51,79,104,83,79,79,87,104,85,1
50,79,78,51,75,96,79,68,75,71,92,74,1
53,71,74,48,79,93,79,79,75,75,92,78,1
60,91,88,67,95,109,92,103,92,104,117,96,1
68,107,92,71,107,113,92,103,92,109,117,92,1
71,107,92,67,107,113,96,111,96,100,112,92,1
76,116,103,71,79,109,100,111,100,71,100,92,1
71,79,81,71,79,96,83,83,87,71,84,85,1
88,106,83,88,103,108,92,107,88,107,109,92,3
84,94,72,80,91,100,74,79,70,83,85,67,7
71,83,67,71,87,89,62,79,62,83,92,70,4
88,103,88,88,111,113,87,107,87,109,112,89,3
76,79,67,75,83,85,67,79,67,83,84,66,7
79,87,71,74,87,88,70,87,66,88,93,68,4
75,99,83,82,96,104,85,100,85,99,105,86,3
95,123,85,92,122,135,105,108,86,130,129,97,3
78,104,85,79,99,105,86,99,83,102,105,80,3
82,104,85,83,103,114,83,95,79,102,101,80,3
92,103,83,85,106,110,90,106,90,111,115,87,3
83,99,79,89,106,114,87,102,83,106,111,87,3
67,63,108,50,40,125,135,34,135,31,133,146,2
92,111,87,88,107,113,92,112,85,107,113,87,3
80,95,70,84,95,100,75,83,75,79,96,92,4
46,31,146,41,32,139,154,29,150,29,138,151,2
46,31,143,44,32,139,150,29,150,32,138,151,2
46,31,132,44,34,118,129,34,133,32,117,129,2
88,107,88,93,107,109,87,111,87,109,112,89,3
71,79,70,75,79,81,62,87,71,75,76,63,7
84,107,96,90,109,117,96,113,96,108,114,90,3
79,87,67,70,75,76,66,87,74,77,82,72,7
75,83,67,70,79,84,74,83,66,88,93,68,7
46,29,140,42,30,135,142,30,135,34,129,143,2
42,32,135,44,31,124,136,34,136,31,125,135,2
92,108,86,93,111,114,90,106,83,106,115,91,3
83,99,86,89,106,114,87,106,87,111,115,87,3
87,108,86,89,111,114,90,106,90,111,115,91,3
44,34,136,47,31,125,135,31,135,31,128,135,2
44,31,126,44,31,125,135,31,131,34,128,132,2
44,29,143,50,46,111,142,29,146,36,118,143,2
47,34,126,47,34,115,124,34,120,34,118,121,2
47,37,115,47,37,120,124,37,120,34,122,125,2
93,111,90,92,106,111,76,85,68,71,75,45,3
88,120,94,92,116,122,92,107,88,111,118,92,3
47,34,139,43,31,133,143,31,150,32,134,141,2
92,112,92,88,107,109,87,103,83,104,104,81,3
53,57,49,59,54,63,46,51,46,56,62,44,5
60,54,52,59,51,67,50,54,46,56,73,55,5
68,71,59,63,68,74,62,75,67,71,73,55,7
93,111,92,95,118,122,92,113,96,108,114,86,3
93,111,87,99,118,117,96,104,89,99,105,75,3
48,40,100,49,32,127,129,37,118,34,119,124,2
88,107,87,86,104,112,89,113,92,112,114,90,3
93,111,96,90,113,112,92,109,89,108,119,90,3
59,63,55,59,63,75,57,63,53,53,85,55,7
96,112,98,93,115,114,90,102,83,94,98,76,3
63,70,64,67,71,78,65,71,69,62,78,79,7
44,34,136,44,31,136,139,31,139,31,128,132,2
44,34,129,47,34,125,128,34,124,34,118,121,2
47,37,119,47,34,115,113,37,105,39,104,92,2
97,111,94,97,120,120,94,115,94,112,118,88,3
53,49,62,53,52,71,50,55,61,51,67,56,5
57,53,48,57,55,78,54,49,50,54,79,52,5
53,60,58,44,37,98,57,52,61,42,96,59,5
80,81,65,68,83,83,67,75,67,75,85,67,7
68,75,70,71,75,85,67,79,67,75,84,63,7
60,57,70,63,61,81,67,58,67,60,80,66,5
84,99,79,82,96,100,81,96,78,99,101,83,4
44,32,121,46,34,112,125,34,125,40,105,120,2
78,91,74,79,95,105,75,95,79,97,101,80,4
82,96,85,83,103,105,86,103,86,106,110,90,3
63,71,63,67,70,72,57,77,60,71,78,62,7
74,83,70,75,84,90,75,77,75,84,85,73,7
46,27,147,52,37,110,142,30,146,29,119,140,2
83,99,83,85,97,105,80,92,76,98,102,79,4
52,60,64,67,71,78,51,67,55,69,64,57,7
