@relation satimage

@attribute Sp14 numeric
@attribute Sp21 numeric
@attribute Sp23 numeric
@attribute Sp28 numeric
@attribute Sp29 numeric
@attribute Sp36 numeric
@attribute Sp38 numeric
@attribute Sp42 numeric
@attribute Sp46 numeric
@attribute Sp47 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
87,66,72,53,71,74,72,51,51,68,1
100,111,100,66,113,100,112,63,63,112,1
88,95,85,59,87,83,32,46,56,71,1
102,94,83,68,112,88,111,71,71,107,1
85,75,78,55,83,83,91,56,52,87,1
78,71,74,51,83,79,87,52,52,83,1
83,95,92,63,96,89,103,67,67,103,1
101,111,97,68,111,98,112,68,68,116,1
94,88,90,76,94,91,107,84,68,103,1
88,71,85,63,79,87,83,63,66,83,1
86,95,90,63,92,87,94,60,60,85,1
101,111,97,68,115,98,116,64,64,112,1
79,103,94,67,102,94,98,68,72,106,1
103,83,85,84,103,79,83,78,82,91,1
80,79,80,53,73,79,75,56,60,79,1
99,112,99,67,107,96,109,66,66,109,1
98,111,102,64,121,99,116,71,67,111,1
92,107,96,66,109,92,103,63,59,99,1
90,106,90,72,106,94,103,71,68,107,1
81,116,99,79,111,100,91,74,78,113,1
99,116,103,71,116,100,109,66,66,109,1
99,112,96,71,107,96,113,66,66,109,1
98,108,98,67,106,94,106,64,64,106,1
98,108,101,63,120,101,115,64,64,115,1
83,111,97,60,102,94,95,60,68,103,1
101,106,101,68,115,98,112,68,68,112,1
96,107,96,70,100,92,95,63,67,103,1
76,75,80,60,73,79,68,64,64,95,1
92,83,92,59,87,92,83,59,63,75,1
75,81,79,53,84,76,77,60,60,94,1
81,100,92,59,99,90,88,60,57,92,1
96,112,96,71,111,100,109,70,70,113,1
92,100,92,63,95,94,97,57,63,111,1
94,95,90,60,75,83,77,64,64,85,1
71,75,79,56,79,78,84,56,52,73,1
78,83,85,56,81,83,84,53,57,88,1
94,103,90,63,102,94,102,64,64,106,1
92,99,92,63,107,92,104,59,59,96,1
73,71,76,53,66,76,61,56,64,83,1
76,85,79,56,87,78,99,67,63,95,1
91,102,91,60,95,92,99,55,51,87,1
94,103,98,70,106,94,102,68,68,102,1
90,99,90,60,88,87,85,57,60,94,1
90,99,90,67,102,90,89,60,64,98,1
78,100,89,56,81,79,75,57,60,84,1
86,77,75,57,84,76,94,53,50,73,1
101,112,101,67,102,97,115,68,64,106,1
98,112,98,67,106,97,115,68,68,115,1
70,79,74,56,70,79,71,53,53,79,1
87,81,83,53,95,81,83,51,51,79,1
78,79,78,59,83,87,83,59,59,87,1
94,106,90,60,94,91,34,46,53,75,1
96,83,75,66,109,89,112,67,63,99,1
96,112,96,71,111,100,104,70,70,113,1
70,83,78,59,83,87,83,56,59,87,1
96,112,92,67,111,100,100,66,66,104,1
85,95,88,63,99,92,104,63,63,104,1
80,67,76,50,73,79,75,50,46,79,1
98,108,98,67,111,94,111,68,68,111,1
75,87,83,56,79,85,70,56,59,91,1
88,91,88,63,95,83,96,63,56,91,1
83,84,83,57,79,76,77,57,53,73,1
85,91,88,71,103,92,96,70,70,109,1
94,102,91,71,103,92,99,63,59,91,1
92,87,96,66,109,100,112,71,71,112,1
87,72,71,70,96,78,77,59,59,73,1
91,81,83,68,103,88,107,67,55,91,1
97,88,76,68,111,79,112,68,68,95,1
101,111,101,64,115,98,112,64,64,121,1
87,102,97,64,98,98,91,60,64,99,1
81,83,81,56,81,86,79,57,57,88,1
73,79,80,57,77,83,79,56,56,87,1
87,106,94,60,95,92,95,67,67,103,1
88,87,81,67,99,79,118,70,66,100,1
80,75,73,60,94,76,99,68,60,91,1
94,106,94,64,103,96,99,67,67,107,1
76,66,76,53,61,74,61,51,51,68,1
94,92,80,68,102,79,103,68,64,99,1
88,103,88,71,103,92,109,70,66,104,1
89,100,92,63,103,94,88,67,70,106,1
96,103,92,71,99,96,100,66,66,104,1
96,107,100,63,109,96,95,67,67,103,1
83,84,80,57,85,79,87,56,56,83,1
79,112,101,70,102,101,94,68,72,115,1
78,71,74,55,79,75,75,52,52,75,1
98,77,79,67,97,87,111,76,76,102,1
100,113,100,63,108,98,120,63,67,111,1
72,69,76,53,71,70,75,51,51,68,1
90,106,104,68,106,102,99,64,68,99,1
101,115,101,68,111,98,112,64,64,116,1
87,91,87,52,87,85,95,56,56,84,1
92,103,99,67,99,96,104,66,63,100,1
98,115,102,64,116,96,111,67,67,111,1
94,102,87,68,111,94,112,68,68,112,1
100,116,100,70,113,100,112,71,67,112,1
78,71,78,52,70,75,67,50,50,75,1
99,116,99,71,111,100,109,66,66,113,1
98,103,90,67,115,94,111,68,68,115,1
94,102,94,64,103,99,99,67,71,111,1
86,88,83,50,79,83,77,57,57,85,1
83,81,79,53,88,80,85,57,53,85,1
101,111,97,68,111,94,112,71,64,91,1
96,111,100,66,109,96,103,67,67,112,1
76,75,80,53,81,79,79,50,53,79,1
98,95,90,67,102,87,98,60,57,85,1
99,112,99,71,111,96,100,70,66,104,1
103,96,89,67,108,94,111,67,67,111,1
80,75,83,60,81,79,79,64,60,83,1
81,113,96,75,112,101,102,74,74,115,1
96,113,96,67,108,98,111,67,67,115,1
101,112,98,63,111,101,115,60,64,106,1
75,73,75,50,71,80,66,60,60,77,1
92,104,92,63,103,90,97,57,57,92,1
103,121,96,67,116,100,113,66,66,113,1
92,87,81,59,91,90,88,57,57,88,1
99,112,99,67,107,100,113,66,63,113,1
103,116,96,75,116,100,113,66,66,113,1
76,89,83,64,95,92,72,59,59,79,1
89,91,89,59,95,86,92,53,50,79,1
83,75,79,49,75,78,73,52,52,70,1
94,106,94,76,112,96,103,84,84,103,1
92,79,81,63,95,83,75,63,63,84,1
73,71,73,57,73,76,91,64,60,83,1
70,79,78,59,77,83,71,53,57,79,1
83,85,87,56,83,85,87,63,63,95,1
94,102,94,64,103,96,103,67,67,99,1
98,111,98,68,116,99,111,71,71,107,1
92,103,92,63,91,89,95,63,67,95,1
100,109,96,67,103,94,102,63,63,106,1
92,83,79,66,87,89,84,59,59,73,1
73,71,73,53,77,76,83,53,53,71,1
94,102,91,71,103,92,103,71,71,107,1
97,111,101,68,111,98,112,68,64,103,1
96,109,96,71,108,98,111,67,67,115,1
89,113,96,71,112,98,88,67,67,111,1
92,87,81,56,81,75,97,57,50,79,1
91,89,87,56,91,92,103,63,59,95,1
98,115,98,68,112,103,107,67,71,116,1
83,99,86,63,92,83,102,64,60,85,1
83,79,75,52,79,85,81,49,56,81,1
90,102,90,64,102,94,87,64,64,103,1
79,73,76,53,75,74,72,48,55,79,1
96,113,100,67,112,94,106,74,67,106,1
98,54,105,60,88,122,102,60,53,59,1
74,112,96,71,103,96,87,63,66,104,1
81,87,85,75,95,87,83,66,66,83,1
80,75,80,50,69,76,75,46,50,71,1
75,79,79,56,83,81,81,56,56,88,1
76,71,73,50,66,76,68,53,53,61,1
79,72,75,52,67,78,70,52,52,73,1
90,88,75,63,97,83,115,64,64,94,1
98,108,98,63,111,97,111,64,68,111,1
103,116,99,67,111,100,109,66,66,113,1
86,73,75,63,84,83,73,60,64,81,1
79,85,83,60,83,81,95,63,63,91,1
76,77,76,53,79,78,79,59,71,99,1
92,103,92,67,103,92,100,66,66,104,1
76,77,79,50,75,74,75,51,55,72,1
94,106,97,64,111,98,107,68,64,112,1
94,103,94,63,102,94,106,64,64,102,1
94,103,94,74,102,94,98,60,57,102,1
91,73,76,50,75,78,75,51,48,61,1
97,106,90,64,98,91,99,64,60,103,1
79,99,94,57,88,83,77,53,57,81,1
100,107,96,74,113,100,108,71,71,112,1
94,77,76,71,83,81,103,71,63,75,1
101,97,80,72,115,91,116,76,71,112,1
96,91,79,70,113,89,112,71,71,108,1
96,91,87,63,87,85,81,52,52,84,1
72,73,76,53,75,70,75,55,55,79,1
87,91,87,63,96,89,103,59,59,95,1
69,75,76,50,73,76,75,53,53,75,1
96,111,96,66,100,92,91,59,63,95,1
92,96,92,59,95,86,88,60,57,106,1
80,71,73,53,81,76,79,53,53,75,1
90,92,87,57,89,79,83,50,53,75,1
100,109,100,67,108,98,115,67,63,115,1
76,77,76,53,79,81,79,55,59,83,1
87,95,83,63,100,89,99,63,63,103,1
89,91,85,59,88,86,84,60,63,84,1
83,106,94,64,83,88,68,63,67,99,1
86,73,79,50,71,73,66,53,50,66,1
100,107,100,66,109,96,112,63,63,112,1
100,111,100,70,113,100,112,71,67,108,1
100,107,92,70,109,100,108,67,67,103,1
92,107,96,67,107,96,100,63,63,100,1
99,116,99,71,111,96,113,66,66,113,1
79,85,83,68,87,81,91,75,75,95,1
79,81,83,64,91,81,91,67,75,91,1
100,103,92,66,113,100,112,63,67,108,1
87,95,87,63,100,92,103,67,63,99,1
98,108,94,63,106,90,106,64,64,102,1
92,103,92,63,99,92,100,59,63,91,1
92,111,96,78,104,96,99,67,63,99,1
72,77,79,53,75,80,69,53,53,73,1
75,73,79,47,71,76,66,50,53,77,1
98,108,98,70,102,94,106,72,76,111,1
85,91,85,59,91,83,79,50,53,84,1
94,111,97,64,111,102,112,68,68,112,1
98,115,102,64,116,103,116,67,67,111,1
68,91,83,67,97,90,94,76,76,115,1
94,111,102,64,107,96,111,67,63,107,1
96,91,81,63,95,79,97,57,57,84,1
90,99,83,70,111,90,111,68,68,102,1
94,108,98,63,106,97,102,64,64,111,1
91,77,79,53,91,85,103,55,55,87,1
87,111,100,74,100,96,99,75,79,112,1
98,103,90,67,111,97,111,68,68,111,1
99,91,81,67,107,79,109,70,66,109,1
81,107,96,75,103,96,100,70,66,96,1
98,106,94,68,112,99,107,71,71,111,1
87,95,87,63,83,85,81,63,59,88,1
96,116,96,67,111,100,113,66,70,118,1
83,92,83,53,81,83,95,53,53,79,1
85,83,78,63,87,83,79,56,59,83,1
94,111,94,71,107,99,107,71,75,103,1
76,81,79,60,79,85,79,63,63,95,1
100,111,96,63,109,96,112,63,63,103,1
83,92,87,57,85,87,79,53,60,87,1
91,98,91,64,103,88,91,59,55,83,1
94,111,94,64,107,96,95,67,67,107,1
96,100,96,75,108,98,106,74,70,111,1
98,108,98,67,111,97,111,72,68,111,1
88,91,88,67,103,87,79,63,63,91,1
88,87,81,63,103,87,113,66,66,109,1
97,111,97,68,111,98,112,71,71,112,1
76,85,79,60,83,88,83,59,63,87,1
100,113,100,71,112,101,115,67,70,115,1
78,79,81,48,68,79,71,49,49,67,1
94,91,90,60,102,87,85,57,57,81,1
81,91,81,67,99,87,113,66,63,109,1
74,83,85,56,84,86,75,53,53,79,1
81,91,85,67,95,92,87,66,70,104,1
100,99,96,70,100,96,108,75,71,99,1
96,112,99,71,111,100,104,66,70,113,1
90,91,90,53,88,76,85,50,50,69,1
87,85,72,76,112,88,116,75,67,107,1
96,112,99,84,116,96,96,70,66,109,1
96,109,96,71,112,98,115,70,67,111,1
100,113,100,63,112,101,111,63,63,111,1
99,112,96,71,111,96,113,63,63,109,1
100,113,100,67,103,90,106,63,63,97,1
90,77,79,47,71,76,69,53,53,69,1
90,91,86,57,92,87,89,57,57,81,1
94,94,87,68,99,88,99,67,63,95,1
79,66,68,53,71,73,81,57,53,73,1
78,91,78,67,99,79,111,67,63,92,1
87,94,83,56,91,85,95,59,55,87,1
79,73,83,64,83,85,87,63,63,79,1
74,71,74,51,75,75,75,52,52,71,1
99,103,88,75,107,92,100,66,70,109,1
92,109,96,67,103,98,111,67,67,106,1
70,67,70,52,70,72,71,47,50,71,1
96,104,92,59,103,94,97,63,60,97,1
99,116,103,75,116,100,113,74,70,113,1
98,112,101,63,111,101,111,64,64,111,1
81,107,96,63,95,96,87,66,66,87,1
96,116,100,66,109,100,108,67,67,108,1
92,107,96,71,107,96,109,74,74,109,1
99,112,103,71,107,100,109,66,66,113,1
94,111,94,72,111,98,112,68,68,112,1
86,84,83,53,84,83,81,57,57,85,1
76,73,79,50,79,78,75,48,48,68,1
97,88,97,68,102,94,103,64,60,91,1
92,51,114,67,87,87,75,70,70,100,1
94,111,97,72,106,94,103,68,68,103,1
80,92,87,64,94,91,103,68,68,107,1
96,91,88,59,75,92,100,63,59,79,1
96,111,96,66,109,96,112,71,67,112,1
90,84,83,63,106,87,98,68,64,98,1
98,112,101,78,111,97,111,80,68,111,1
96,107,100,70,104,92,108,71,75,108,1
80,84,87,53,77,76,79,53,56,83,1
88,107,92,71,107,96,109,70,66,104,1
94,108,98,67,102,104,98,68,72,111,1
78,91,81,63,91,87,79,59,63,83,1
92,103,96,70,100,96,103,75,75,108,1
103,103,81,79,107,92,96,66,63,100,1
98,89,94,64,91,88,91,59,59,87,1
76,73,76,50,75,78,79,51,48,72,1
98,112,98,63,111,97,102,64,68,111,1
83,73,79,60,75,80,89,68,64,98,1
92,103,92,67,103,96,109,70,70,109,1
94,102,94,71,103,92,107,71,71,103,1
85,100,89,59,88,86,84,57,60,97,1
81,64,74,51,68,71,71,49,49,67,1
94,111,97,64,111,98,112,68,64,112,1
74,79,70,55,79,79,75,56,56,83,1
88,103,92,71,103,92,109,66,70,104,1
87,95,87,66,100,92,99,63,67,99,1
87,85,72,68,99,78,111,71,67,99,1
100,107,96,78,113,92,108,71,63,95,1
92,104,92,59,88,90,92,57,60,97,1
79,70,75,50,67,76,66,53,60,73,1
98,108,98,67,111,101,111,68,68,111,1
81,83,85,63,95,83,100,63,63,87,1
98,89,83,68,112,88,111,71,71,111,1
90,84,73,68,102,79,112,76,68,99,1
85,79,74,67,99,75,113,70,66,100,1
75,91,90,60,92,90,94,64,68,106,1
103,112,103,67,111,100,109,66,66,113,1
97,97,94,64,106,94,103,64,64,112,1
78,71,74,49,73,79,71,50,50,79,1
83,79,80,53,77,76,79,56,56,83,1
91,89,76,68,103,81,111,67,63,103,1
76,71,73,53,77,76,75,56,56,68,1
79,73,75,63,92,87,98,64,60,94,1
70,71,70,52,70,75,79,53,53,71,1
98,103,90,67,106,87,98,68,64,98,1
78,75,74,52,73,79,71,50,53,84,1
78,67,74,52,73,72,84,57,53,71,1
71,75,75,52,71,74,70,56,59,77,1
99,112,99,67,111,96,109,66,70,113,1
98,112,98,63,111,101,115,68,60,111,1
92,103,92,63,100,92,91,59,59,88,1
67,71,74,51,72,75,71,52,56,75,1
92,107,96,66,113,96,112,67,67,112,1
94,99,94,67,106,94,111,64,64,102,1
100,118,100,71,112,101,111,67,67,120,1
98,115,102,84,116,103,79,79,84,111,1
91,111,94,76,112,99,107,79,84,111,1
83,81,76,53,75,78,68,51,55,75,1
100,109,92,63,103,94,102,63,67,106,1
86,99,86,60,97,87,106,64,64,106,1
88,107,96,67,107,96,87,66,66,91,1
86,112,94,67,111,94,111,68,64,111,1
94,106,94,64,106,94,103,60,64,103,1
92,87,81,59,91,86,92,57,57,88,1
92,103,88,59,87,83,91,56,56,83,1
92,99,92,59,96,89,99,59,63,99,1
100,91,89,67,95,86,92,67,67,88,1
83,79,71,66,100,74,112,67,63,88,1
94,102,94,64,106,94,107,64,64,103,1
98,102,87,71,112,92,107,67,71,111,1
83,111,94,68,111,98,112,71,71,112,1
70,63,66,52,66,72,79,50,47,67,1
87,97,94,64,98,91,99,60,53,87,1
100,111,104,70,109,103,103,67,67,108,1
96,116,103,67,111,100,109,66,66,109,1
85,87,78,67,99,87,100,70,63,96,1
97,102,90,72,111,87,107,71,68,112,1
92,99,92,63,91,87,87,63,56,91,1
96,109,100,67,108,94,92,63,67,102,1
94,112,94,63,111,97,111,64,64,111,1
90,92,80,68,89,83,112,71,68,99,1
91,111,98,71,107,96,111,71,71,107,1
96,99,92,74,109,92,99,63,59,91,1
78,83,81,55,72,75,67,56,52,71,1
101,88,75,70,111,87,111,68,68,106,1
76,73,76,53,75,78,87,59,59,95,1
88,87,88,75,95,79,83,66,70,96,1
81,100,89,63,99,83,97,63,67,97,1
94,111,94,71,112,96,111,71,71,111,1
96,107,96,84,111,96,104,78,78,104,1
78,79,78,56,84,79,75,53,57,84,1
98,89,79,76,112,85,111,75,71,107,1
92,107,96,63,104,96,91,63,63,95,1
92,103,92,71,103,92,109,70,70,104,1
98,111,98,68,107,99,111,67,71,111,1
90,99,94,63,97,90,98,57,53,85,1
94,103,94,67,106,94,106,64,68,106,1
67,72,75,46,71,74,73,49,46,66,1
92,107,96,67,107,96,104,63,66,100,1
99,83,74,71,103,79,113,70,66,109,1
96,107,96,67,107,96,96,66,66,96,1
99,107,99,67,111,100,109,66,66,109,1
94,108,98,67,106,97,106,68,72,111,1
74,71,74,55,79,75,75,52,52,75,1
75,111,92,66,104,92,99,67,71,112,1
83,85,83,56,87,81,99,63,63,95,1
91,111,102,64,99,99,99,63,71,103,1
83,107,96,52,83,85,84,56,59,88,1
75,81,79,50,75,76,73,50,53,69,1
96,111,100,66,113,103,108,67,67,112,1
79,62,68,53,71,74,79,51,51,68,1
85,91,85,63,87,92,104,63,66,96,1
72,77,76,53,75,78,72,51,55,79,1
96,91,92,66,104,96,103,71,75,108,1
101,111,97,68,111,98,116,64,68,107,1
97,111,97,72,111,98,112,64,68,107,1
76,67,73,53,69,76,64,50,53,64,1
90,115,101,72,115,98,112,80,80,116,1
76,77,79,60,83,78,91,59,59,83,1
103,109,96,63,108,98,106,63,63,111,1
79,111,96,63,91,89,99,75,67,99,1
80,92,87,64,98,91,103,68,68,107,1
76,71,73,50,66,76,71,50,53,75,1
76,85,83,53,79,81,72,55,59,79,1
87,97,87,64,98,87,99,64,60,99,1
88,83,81,51,79,79,83,49,52,67,1
96,107,96,71,111,96,100,63,63,109,1
92,99,85,71,107,92,104,66,63,104,1
74,75,74,55,72,79,79,56,56,79,1
85,79,78,56,84,79,84,53,53,84,1
76,71,73,60,81,76,99,60,64,95,1
96,112,96,71,107,92,113,70,70,113,1
80,115,97,76,115,102,116,76,80,116,1
100,109,92,67,112,98,111,63,67,115,1
98,108,98,67,111,97,89,64,64,106,1
83,79,79,52,79,78,84,52,49,73,1
96,116,103,79,103,100,83,66,74,83,1
94,115,97,76,106,91,112,71,64,99,1
92,104,92,59,99,90,92,57,57,88,1
79,72,75,52,67,70,73,52,52,66,1
87,95,83,66,104,89,99,67,67,88,1
72,91,86,53,79,73,73,57,57,77,1
96,107,99,71,107,96,109,74,74,109,1
91,89,79,68,107,85,107,71,63,107,1
87,73,76,53,79,74,75,48,51,68,1
104,111,94,76,111,91,83,71,71,103,1
83,94,87,60,87,81,79,59,59,87,1
90,102,87,64,102,94,107,64,64,107,1
96,111,100,70,113,96,112,67,71,108,1
100,107,96,66,113,100,112,63,63,108,1
99,107,96,71,107,96,109,66,66,104,1
85,83,85,63,87,87,100,63,63,96,1
83,88,87,53,85,83,79,46,50,79,1
81,67,78,52,70,75,71,50,50,71,1
94,111,94,68,112,96,111,71,71,107,1
98,94,79,71,112,88,111,71,67,107,1
83,81,83,63,79,87,81,64,64,85,1
74,64,74,51,64,67,67,52,52,63,1
94,106,94,64,107,96,107,67,79,111,1
85,95,88,67,103,92,104,70,70,109,1
85,83,81,52,77,75,71,50,47,67,1
100,111,100,66,109,100,108,67,67,112,1
96,103,92,70,109,100,112,71,71,112,1
96,109,100,63,112,101,111,63,67,111,1
87,88,83,57,81,76,79,56,53,79,1
83,79,83,60,81,83,83,64,60,83,1
96,113,96,79,112,98,115,70,67,106,1
73,79,73,53,73,76,83,53,56,79,1
101,112,101,70,111,94,115,68,68,111,1
103,103,88,71,111,96,100,66,74,113,1
94,84,80,57,94,87,95,50,53,79,1
83,103,92,59,79,89,81,63,67,103,1
94,88,83,53,85,76,87,50,50,71,1
98,106,94,68,107,92,103,71,71,99,1
101,112,98,70,115,101,115,68,68,115,1
94,66,79,67,84,90,106,76,80,111,1
74,71,74,51,68,71,71,56,52,79,1
102,111,98,68,116,99,111,67,71,107,1
96,118,100,71,108,98,97,67,67,106,1
91,111,98,80,87,85,107,71,71,107,1
94,111,97,68,111,98,103,68,71,112,1
83,75,80,60,77,76,79,60,60,83,1
85,91,85,55,87,87,96,52,56,87,1
80,60,80,60,73,83,83,64,56,71,1
83,84,79,57,92,83,89,60,60,98,1
83,81,79,53,79,78,75,51,51,72,1
90,99,94,70,106,87,89,64,68,94,1
75,87,83,56,83,81,88,56,56,84,1
75,103,87,63,87,89,84,63,67,108,1
76,77,79,56,75,81,72,59,63,87,1
79,77,75,50,75,80,69,50,50,73,1
91,94,87,53,95,85,87,51,48,75,1
85,79,78,59,75,79,96,59,56,79,1
94,103,90,70,106,94,98,64,60,98,1
94,115,101,72,115,98,112,68,71,112,1
87,92,94,57,94,87,87,56,56,83,1
94,106,90,72,111,98,107,71,71,112,1
96,107,96,66,109,96,108,63,63,108,1
83,95,87,59,83,85,81,56,63,99,1
87,83,83,52,79,81,84,52,52,73,1
92,83,85,51,83,75,79,49,49,79,1
92,107,96,70,104,92,103,59,59,95,1
71,79,75,56,67,74,66,52,56,70,1
92,96,89,67,103,94,115,67,67,106,1
81,87,81,59,91,83,71,56,56,83,1
87,92,87,64,98,87,95,60,64,91,1
100,107,96,74,113,96,103,67,75,112,1
87,111,97,57,98,98,79,56,60,103,1
87,83,79,59,91,81,88,63,63,84,1
96,107,96,71,107,96,87,63,66,100,1
92,107,92,59,103,96,91,63,66,100,1
92,79,78,56,84,79,71,47,50,71,1
92,100,81,63,99,86,97,63,63,106,1
85,99,92,59,79,79,71,52,56,75,1
87,92,87,57,85,87,83,53,53,87,1
96,107,96,67,111,96,113,70,66,109,1
78,71,74,49,66,72,71,50,50,71,1
92,103,96,67,103,96,96,63,63,104,1
100,109,100,71,112,101,102,67,70,111,1
98,106,94,64,112,96,107,71,67,107,1
91,94,91,68,103,92,103,71,71,107,1
76,75,80,50,73,83,79,46,50,79,1
83,98,91,68,91,85,95,75,75,95,1
87,97,87,57,94,79,87,53,53,79,1
99,107,99,71,116,104,109,66,70,109,1
94,108,98,70,106,97,106,76,76,111,1
96,100,89,63,95,83,84,63,67,84,1
87,85,83,53,83,85,79,51,51,72,1
81,95,88,71,107,92,104,66,66,109,1
98,111,98,64,112,96,111,71,67,103,1
