@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R1,4,7,9-10,16-18,20,22,24,26,32,37'

@attribute Sp11 numeric
@attribute Sp14 numeric
@attribute Sp17 numeric
@attribute Sp19 numeric
@attribute Sp21 numeric
@attribute Sp27 numeric
@attribute Sp28 numeric
@attribute Sp29 numeric
@attribute Sp32 numeric
@attribute Sp34 numeric
@attribute Sp36 numeric
@attribute Sp38 numeric
@attribute Sp45 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
63,73,89,74,88,76,76,98,76,94,76,99,78,4
64,57,74,64,77,59,64,79,59,79,63,75,62,7
64,57,78,64,77,59,64,79,63,79,63,75,62,7
64,61,78,68,77,63,68,79,67,83,67,83,67,7
68,65,82,64,77,67,64,75,63,75,67,79,67,7
68,83,120,76,115,96,76,116,99,112,99,111,100,1
72,98,111,64,94,96,71,112,99,103,88,111,100,1
64,79,86,68,81,74,71,83,70,87,78,91,71,4
76,67,91,71,83,75,75,91,75,95,71,91,74,4
68,63,79,64,83,62,71,87,67,79,67,79,63,7
68,59,75,68,75,62,67,75,62,75,62,79,59,7
68,59,75,64,75,62,67,75,62,79,62,75,66,7
80,103,128,76,116,100,75,116,100,111,100,113,100,1
75,75,93,75,91,70,78,91,74,96,74,91,75,4
79,71,85,71,79,81,82,100,81,91,74,103,83,4
79,67,81,67,79,81,78,91,74,79,66,99,72,7
67,58,77,67,75,70,70,79,59,75,59,63,64,7
67,58,77,67,72,55,63,67,55,67,55,66,60,7
75,71,93,71,83,74,74,87,70,87,70,88,68,4
66,100,122,66,113,98,63,108,101,108,98,120,101,1
66,100,122,63,109,98,67,112,98,112,98,111,101,1
66,100,117,66,100,98,67,112,98,103,90,115,104,1
82,76,93,78,88,79,76,85,72,94,76,99,74,4
85,83,110,82,88,83,84,102,79,81,65,91,70,4
74,80,105,78,88,79,80,94,76,85,68,95,67,7
67,97,124,63,120,98,64,115,98,115,102,116,103,1
63,101,124,63,115,98,60,111,98,111,102,116,96,1
76,79,102,84,98,70,80,91,81,95,78,79,71,4
80,76,90,80,94,67,71,87,70,91,78,83,67,7
68,102,111,64,94,103,68,112,96,103,88,111,100,1
68,65,78,64,73,67,71,75,59,75,59,75,62,7
76,74,96,71,79,67,75,83,71,83,67,87,70,4
76,70,83,68,79,71,71,83,67,75,62,87,74,4
64,63,79,68,83,62,67,75,62,79,62,79,63,7
68,59,87,80,91,62,67,79,62,87,71,79,63,7
60,70,79,60,51,54,55,51,50,51,50,67,33,5
56,78,87,56,57,71,55,54,71,58,71,60,74,5
68,103,128,64,112,100,67,111,100,111,100,109,100,1
64,88,104,64,87,96,67,99,83,91,79,118,96,1
71,67,79,68,75,62,67,79,62,72,58,67,63,7
71,67,85,71,79,74,74,83,70,79,63,88,72,4
71,58,77,67,75,63,66,79,63,79,63,81,64,7
79,75,100,84,95,78,82,96,78,96,78,88,79,4
79,75,89,67,75,78,66,71,74,53,66,91,75,5
71,75,89,67,72,74,56,53,66,53,63,63,75,5
75,71,81,71,79,70,74,87,66,87,70,84,75,7
79,79,100,79,99,78,78,96,81,100,81,88,79,7
67,87,118,71,111,89,66,104,92,113,92,108,94,1
67,100,123,71,111,100,66,113,100,113,100,112,98,1
63,58,70,67,75,55,66,71,55,71,59,66,57,7
67,58,74,63,72,59,66,71,59,71,63,66,60,7
82,78,96,66,71,83,83,91,79,63,75,102,83,4
82,85,92,66,67,83,75,91,68,66,34,97,69,3
52,33,66,52,56,42,49,48,49,54,53,46,51,5
59,74,92,66,104,75,63,99,86,108,98,92,94,1
66,100,127,70,118,101,71,112,101,112,101,111,101,1
83,79,86,59,54,83,67,67,80,60,80,89,79,5
75,68,90,79,88,80,78,92,83,97,83,98,79,7
63,34,62,49,48,41,50,46,44,49,51,59,46,5
49,53,75,52,57,58,50,53,69,53,76,55,72,5
74,69,85,74,88,68,76,85,68,85,68,87,70,4
82,83,101,78,92,83,80,98,83,98,83,99,88,3
82,76,105,82,97,83,80,98,83,98,87,103,85,3
67,94,119,63,111,98,68,111,98,111,102,107,96,1
76,79,90,64,66,81,76,83,81,75,81,87,79,5
60,76,78,57,55,74,60,61,70,57,67,79,71,5
53,65,74,57,55,59,53,57,63,54,67,54,58,5
60,98,125,64,111,96,64,107,99,107,96,103,96,1
60,57,67,64,66,56,60,68,56,68,56,68,58,7
64,57,67,64,69,56,64,68,52,61,52,68,58,7
76,70,96,71,87,71,75,83,71,87,71,87,70,4
68,67,96,80,95,62,71,83,67,87,75,79,63,7
80,81,96,68,75,75,79,91,79,91,75,83,70,4
60,67,83,71,79,67,67,64,67,79,71,67,66,5
80,78,104,84,99,75,79,95,79,103,87,87,78,7
64,67,91,60,99,71,67,91,79,103,87,87,74,1
60,74,108,68,112,79,71,103,87,111,96,87,78,1
64,99,128,64,112,100,71,111,96,107,96,109,96,1
60,96,118,64,107,96,67,107,96,116,100,104,92,1
60,52,67,64,64,54,63,64,54,68,54,75,59,7
60,56,67,64,61,58,63,64,58,61,54,67,55,7
59,71,81,67,64,74,63,67,70,63,66,88,75,5
55,58,74,55,54,59,52,60,59,56,55,57,57,5
51,58,70,55,58,59,56,56,55,56,59,57,57,5
55,67,81,51,58,66,56,56,78,63,78,70,83,5
63,71,100,71,103,78,63,87,74,91,78,103,83,1
78,74,88,66,79,72,79,88,72,84,68,88,73,4
70,96,122,70,118,98,71,108,98,108,98,97,94,1
79,72,93,71,84,69,78,88,73,88,73,85,68,4
71,75,90,75,81,73,70,79,73,79,65,85,72,7
75,86,110,71,103,104,82,120,101,111,94,111,94,1
67,98,119,63,108,101,63,106,101,111,97,106,98,1
63,98,124,67,112,97,63,111,104,111,97,102,98,1
60,69,82,60,56,76,60,66,83,69,87,75,81,5
93,104,124,70,111,98,76,111,94,106,91,83,88,1
63,90,119,63,106,94,64,106,94,111,102,103,96,1
63,83,89,63,79,87,68,89,79,85,72,112,85,1
92,91,106,80,111,81,80,87,81,83,85,107,96,1
80,91,120,76,111,81,68,83,85,95,88,103,92,1
60,79,98,64,98,81,60,95,88,95,88,99,92,1
64,94,115,64,102,92,64,107,96,107,92,99,92,1
64,94,115,64,106,96,64,103,99,107,96,99,96,1
64,98,120,68,111,96,64,107,99,107,96,111,96,1
76,74,104,80,103,75,84,103,83,107,92,91,85,3
80,81,100,71,95,96,71,107,92,103,92,104,92,1
64,92,118,60,99,87,63,107,92,99,92,104,81,1
64,99,122,68,112,96,71,107,96,111,100,113,96,1
79,71,93,75,87,70,74,87,66,87,66,84,64,4
67,62,74,67,72,66,70,75,59,71,55,81,64,7
84,79,93,75,99,100,82,109,92,109,92,103,90,1
59,92,118,63,103,89,63,100,89,100,92,99,83,1
67,96,118,71,111,96,70,113,96,113,96,108,98,1
74,66,88,66,79,60,71,81,64,81,64,71,58,7
63,59,84,63,56,68,75,81,68,63,57,92,76,7
90,96,117,95,109,101,96,112,98,108,94,120,101,3
74,100,112,66,100,98,67,112,98,103,90,111,94,1
63,57,86,79,91,62,74,79,73,92,87,77,79,5
83,94,119,79,103,94,70,106,90,102,94,98,91,1
59,90,114,59,95,83,57,92,87,97,87,85,87,1
63,58,74,67,75,54,64,73,57,73,61,71,56,7
78,83,105,85,106,83,88,106,87,106,91,95,88,3
57,83,105,57,88,83,53,85,83,85,83,79,78,1
67,94,114,67,102,94,68,111,94,111,94,112,99,1
64,54,78,64,73,56,64,75,56,71,63,72,58,7
88,91,120,84,111,92,88,112,96,116,103,107,100,3
57,79,90,57,81,74,56,79,78,79,78,75,79,1
60,87,102,57,85,81,53,83,78,79,81,87,75,1
68,87,102,64,85,99,76,112,99,103,88,116,96,1
64,56,79,64,71,54,67,72,58,72,58,67,59,7
64,63,83,68,83,58,67,79,67,83,71,75,63,7
60,88,100,53,83,83,51,79,79,75,79,83,78,1
64,96,118,64,107,96,71,107,96,107,96,87,92,1
64,96,122,68,107,96,67,111,96,111,100,96,96,1
55,83,109,67,107,81,52,83,81,87,85,84,79,1
67,96,123,67,111,85,63,109,96,113,100,88,86,1
63,55,73,66,71,53,63,66,57,73,57,71,58,7
59,74,92,74,87,72,71,77,72,73,68,75,69,7
56,81,100,52,83,83,56,84,83,84,79,88,87,1
63,92,112,66,96,86,59,95,90,95,86,88,83,1
63,72,86,67,73,73,63,63,69,71,65,73,61,7
67,68,86,71,77,65,70,75,73,71,73,66,65,7
71,72,101,87,103,73,78,88,83,106,94,62,87,7
49,79,86,52,70,73,47,71,73,67,76,66,76,1
52,75,97,56,81,80,53,84,80,84,76,77,83,1
52,79,86,52,66,73,53,71,73,71,73,81,76,1
67,94,114,75,108,94,67,106,97,111,97,106,98,1
67,86,101,67,88,90,63,92,80,92,80,102,83,1
63,98,124,67,103,83,63,102,94,106,90,62,91,1
71,75,82,63,77,65,60,63,65,71,62,66,68,7
63,55,74,67,71,65,80,89,72,89,76,107,81,7
78,90,114,63,97,91,60,102,91,102,94,95,92,1
57,76,82,53,71,87,60,81,76,73,76,99,85,1
53,73,89,53,79,76,53,73,79,73,76,83,74,1
63,76,89,67,79,72,64,69,68,69,68,61,70,7
84,79,82,64,73,74,71,75,59,68,63,95,71,7
53,76,86,60,77,74,64,83,85,95,85,68,75,1
53,76,90,57,73,78,53,75,74,79,78,87,79,1
57,83,102,57,85,81,56,83,81,83,81,95,87,1
60,87,98,57,85,85,56,91,85,91,85,91,87,1
57,87,111,60,106,88,60,95,92,103,92,95,92,1
68,83,102,68,94,88,68,99,88,95,85,111,96,1
88,81,104,80,95,79,84,99,79,95,83,109,81,3
64,63,83,76,87,62,75,83,79,103,92,91,81,7
80,96,108,60,95,96,67,99,92,87,87,109,92,1
60,88,113,53,95,87,51,87,87,83,83,91,78,1
56,81,96,60,87,87,67,95,87,95,87,100,92,1
60,85,104,56,91,92,59,91,87,87,87,96,89,1
68,88,108,64,95,96,71,103,96,103,92,113,100,1
64,88,118,76,95,92,75,99,96,99,96,91,92,5
60,70,83,60,57,79,51,54,75,48,79,63,74,5
53,70,71,56,61,75,48,48,71,54,62,49,66,5
79,79,100,84,99,81,82,96,78,96,78,103,79,3
75,79,113,88,103,81,86,100,89,100,89,103,86,3
63,92,109,63,95,92,70,104,92,96,89,99,90,1
63,92,109,51,45,100,66,113,100,79,107,112,98,1
51,125,123,44,37,107,46,43,122,49,118,108,98,2
44,125,118,48,34,125,46,34,133,32,133,32,139,2
90,81,108,90,100,83,87,99,83,99,83,102,80,3
86,85,96,82,96,98,92,103,90,95,79,115,94,3
49,70,84,52,63,75,49,73,75,66,72,79,76,1
59,81,88,59,83,83,56,81,79,81,79,79,76,1
66,103,122,70,113,94,67,108,98,112,101,102,104,1
87,90,105,79,99,87,78,92,87,97,94,98,87,3
49,75,82,52,70,76,50,71,73,67,65,77,76,1
63,90,110,63,103,83,63,88,90,97,90,85,83,1
49,101,97,63,88,133,47,37,122,63,90,37,109,2
67,98,110,79,91,94,74,92,94,88,97,85,98,5
93,94,124,93,106,94,92,106,87,102,83,99,81,3
63,90,114,70,106,83,68,89,87,98,91,87,88,1
44,133,114,44,29,131,47,31,124,37,124,48,96,2
60,69,78,63,71,65,64,66,65,73,68,79,67,7
80,76,102,84,98,78,80,95,78,91,74,95,79,3
64,91,111,53,85,88,53,87,85,75,78,83,79,1
53,83,90,50,69,78,50,71,78,68,74,64,67,1
53,76,90,53,77,78,53,79,70,79,81,79,79,1
57,76,90,53,77,85,60,83,85,79,78,91,79,1
60,87,111,68,106,85,60,99,92,99,92,95,92,1
72,102,125,68,111,99,71,107,103,112,99,103,96,1
50,78,91,56,68,75,55,72,71,68,71,71,70,1
88,83,100,79,99,81,86,104,81,96,81,95,83,3
88,87,109,84,99,85,90,109,92,104,89,103,94,3
63,87,100,51,75,92,56,91,89,83,81,95,86,1
55,71,81,51,72,70,52,71,70,71,70,70,72,1
59,83,89,59,61,81,56,60,78,60,78,63,79,5
86,85,112,90,104,90,96,112,94,108,90,115,94,3
66,89,108,59,91,79,59,88,86,95,86,84,83,1
56,81,96,63,83,83,59,73,75,81,83,84,83,1
70,92,112,66,104,98,75,103,98,99,98,106,97,1
70,96,122,70,100,98,71,99,98,108,98,111,94,1
66,85,104,59,67,86,63,73,86,70,94,92,83,5
83,83,110,96,112,90,93,115,94,111,94,120,87,3
83,90,110,71,103,87,70,88,90,92,87,94,91,3
67,94,114,67,99,97,67,106,94,106,94,111,94,1
52,83,86,49,51,83,44,43,87,46,83,52,83,5
78,76,101,78,92,76,80,94,79,98,76,99,81,3
85,83,105,85,102,91,84,102,91,106,91,103,88,3
53,80,89,50,71,79,53,81,79,77,76,79,78,1
53,73,89,50,71,79,53,77,76,73,76,83,78,1
50,73,85,53,79,76,53,73,76,77,79,75,74,1
57,76,93,60,84,76,57,77,79,81,79,75,81,1
60,80,105,63,92,91,64,94,91,94,91,103,92,1
60,90,114,70,106,91,68,106,94,106,98,103,92,1
84,83,102,76,94,81,80,95,81,99,88,95,83,3
50,76,90,50,73,78,50,79,78,79,78,75,79,1
50,68,82,57,77,74,53,68,70,71,74,68,71,1
72,98,115,68,106,96,68,107,96,103,92,103,92,1
68,94,120,64,106,92,64,103,92,107,96,99,96,1
60,76,90,60,85,81,60,83,85,87,88,83,83,1
84,96,113,84,99,92,84,99,92,103,96,109,92,3
50,74,91,50,79,79,51,75,79,72,79,83,78,1
68,81,104,60,83,87,63,95,87,91,83,100,89,1
64,88,113,68,103,92,71,103,92,103,92,109,96,1
60,81,96,64,87,87,59,83,83,87,87,79,92,1
56,96,108,68,75,96,67,87,96,95,92,79,96,5
76,76,94,72,94,74,76,87,74,87,74,87,71,4
84,87,111,84,98,96,92,112,88,103,85,116,92,3
68,67,87,76,91,62,67,75,71,75,79,60,100,4
88,88,108,84,99,83,84,99,83,103,87,104,85,3
88,85,108,88,99,83,88,103,87,103,87,104,85,3
88,100,113,84,99,96,95,128,103,123,100,103,109,3
79,75,100,75,95,70,74,91,70,91,74,91,72,4
67,79,96,79,99,114,46,34,125,40,114,34,131,2
71,67,77,71,75,70,74,75,66,79,66,88,68,7
82,81,104,86,100,79,83,99,83,99,83,102,83,3
87,86,110,92,108,87,89,106,87,106,90,106,91,3
83,79,105,87,99,87,89,106,87,106,83,102,87,3
89,87,110,93,106,83,92,111,91,111,87,107,88,3
85,80,101,85,102,87,84,111,87,102,91,103,88,3
78,83,105,82,97,83,80,98,83,98,79,87,67,3
82,87,105,78,88,79,76,94,76,89,72,79,67,7
80,72,94,80,94,74,80,91,70,91,74,95,75,4
76,72,86,76,85,63,68,79,67,83,70,79,62,7
72,72,82,72,81,70,76,83,67,79,67,83,67,7
72,68,86,72,77,67,71,79,67,79,67,83,71,7
88,92,122,88,112,92,88,107,92,103,87,104,92,3
88,85,108,84,103,87,88,103,87,103,87,109,78,3
44,137,128,48,37,140,46,32,133,32,125,30,131,2
88,87,109,93,107,89,86,109,85,109,85,103,86,3
84,92,109,84,107,89,86,109,89,104,89,103,90,3
88,92,109,84,103,92,86,109,89,100,85,108,86,3
75,67,89,75,79,66,74,83,70,83,70,84,60,7
90,92,112,86,113,94,92,117,98,112,94,115,97,3
82,74,96,66,63,101,52,42,124,37,131,31,140,2
86,85,108,82,96,72,75,84,68,73,60,71,62,7
74,66,76,70,75,64,67,77,64,77,64,79,73,7
