@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R2,5-6,8,16,22-23,26,28-29,33,35,37'

@attribute Sp12 numeric
@attribute Sp15 numeric
@attribute Sp16 numeric
@attribute Sp18 numeric
@attribute Sp27 numeric
@attribute Sp34 numeric
@attribute Sp35 numeric
@attribute Sp38 numeric
@attribute Sp41 numeric
@attribute Sp42 numeric
@attribute Sp46 numeric
@attribute Sp48 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
79,49,75,78,79,66,86,84,76,57,53,78,1
67,52,71,74,68,84,97,71,73,53,53,93,1
71,56,79,74,72,91,101,75,76,53,53,93,1
79,56,83,85,79,91,101,79,73,53,50,97,1
79,52,79,78,83,73,90,88,83,53,50,93,1
109,66,109,96,98,99,110,106,97,70,63,114,1
96,63,109,96,79,108,124,88,76,57,60,110,1
113,70,113,100,98,103,119,111,90,67,63,114,1
81,52,77,75,80,75,97,85,87,50,50,82,1
91,56,88,83,80,88,105,81,83,57,57,98,1
81,56,88,83,80,88,105,81,79,53,57,106,1
84,59,88,86,83,88,105,98,87,60,57,98,1
91,59,95,90,87,106,110,85,87,57,60,111,1
108,67,103,90,87,97,110,102,91,64,64,111,1
99,67,95,86,87,88,110,85,87,68,72,111,5
111,93,111,94,94,98,106,107,85,88,84,104,3
97,57,84,80,87,73,94,83,85,53,53,91,1
88,60,92,87,87,85,98,91,85,56,56,104,1
92,67,88,90,94,89,115,91,92,76,76,122,5
81,64,73,65,59,68,83,87,71,67,75,96,7
73,57,73,76,74,87,104,83,79,59,63,113,1
102,68,89,83,92,99,108,111,100,71,71,123,1
89,53,77,87,103,34,118,45,125,44,44,118,2
73,50,62,98,132,34,118,37,133,44,44,113,2
98,68,98,91,92,99,113,34,125,51,59,104,1
89,72,94,94,92,99,122,99,96,75,75,118,5
107,84,103,81,83,103,104,100,85,90,90,108,3
95,53,95,88,87,75,96,79,78,49,49,96,1
75,56,79,78,79,99,113,83,81,59,63,112,1
103,64,103,96,92,107,123,100,89,63,63,108,1
103,68,107,96,96,111,123,104,92,63,66,117,1
57,56,61,67,71,61,70,46,66,52,59,73,5
95,67,95,87,89,100,112,99,90,63,67,114,1
103,67,107,96,89,100,108,91,86,63,63,105,1
32,48,34,125,133,32,112,30,139,42,42,110,2
95,63,95,92,81,96,112,51,101,56,63,105,5
51,51,54,75,78,53,80,77,75,59,59,79,5
100,86,104,89,86,112,119,106,94,93,97,124,3
96,82,96,78,90,95,101,106,94,89,85,105,3
113,70,109,100,101,112,130,111,101,67,67,124,1
71,59,87,81,124,73,97,29,136,44,47,114,2
53,49,49,74,72,54,75,71,65,63,60,74,5
95,87,103,83,80,102,101,98,79,84,84,102,3
99,79,99,86,87,97,110,94,87,64,57,111,1
99,63,99,90,94,71,89,85,83,50,50,86,1
70,52,73,75,73,84,97,69,72,53,53,90,1
54,49,45,124,122,31,110,59,113,50,47,111,2
54,52,60,64,69,71,70,73,65,64,64,82,7
84,57,84,83,76,77,94,79,70,53,56,96,1
106,67,97,87,91,89,102,91,85,68,60,91,1
92,63,97,90,87,106,111,91,85,60,64,113,1
67,60,63,69,72,66,74,95,81,71,68,83,7
106,84,98,87,92,99,113,95,87,67,63,113,3
73,50,69,72,67,71,87,68,71,51,55,85,1
69,53,73,76,74,79,96,75,75,55,55,96,1
85,60,85,87,85,99,108,87,87,63,63,113,1
115,68,111,98,103,112,122,103,96,71,71,118,1
59,50,31,128,92,51,104,99,92,67,63,100,2
37,50,43,109,88,64,91,58,87,59,59,89,5
95,80,91,74,79,95,100,96,81,82,82,100,3
99,84,99,81,79,103,113,96,81,82,82,112,3
71,50,75,74,75,83,93,71,74,49,49,88,1
75,53,75,78,75,75,93,71,74,52,52,92,1
79,53,79,81,79,99,104,83,81,56,59,96,1
83,56,83,81,87,91,109,87,81,66,66,108,1
87,60,83,85,87,83,96,96,92,59,56,96,1
91,60,91,88,83,99,109,83,89,59,63,104,1
36,43,36,128,92,64,104,79,85,63,59,104,2
83,80,99,85,79,95,96,67,96,70,74,92,4
99,84,99,79,81,100,104,95,83,83,87,105,3
91,59,75,79,92,79,96,88,86,63,63,101,1
95,67,83,79,89,79,88,77,75,59,59,93,1
64,59,64,92,96,60,100,70,94,63,59,97,5
61,55,58,87,92,60,88,66,86,59,59,86,5
96,82,96,81,79,95,105,97,80,85,93,114,3
104,86,100,81,86,99,105,97,83,85,89,105,3
63,59,60,92,90,63,90,75,80,57,60,93,5
60,56,60,78,83,54,86,67,83,53,47,82,5
103,96,112,94,94,102,110,115,87,84,80,94,3
73,49,73,83,80,75,97,69,76,50,50,94,1
91,67,103,94,90,106,110,106,94,72,72,115,1
103,67,103,94,97,106,124,106,94,72,64,115,1
103,71,103,98,94,111,114,106,94,68,72,115,1
63,63,66,94,87,75,105,62,94,60,64,102,5
106,93,111,90,94,115,115,112,92,97,92,113,3
102,85,102,83,83,94,102,99,81,80,84,108,3
102,85,97,83,79,102,111,95,81,84,84,113,3
88,60,92,87,91,77,90,103,92,53,50,104,1
75,50,71,80,72,69,90,75,78,46,50,87,1
75,50,71,76,76,73,94,75,78,50,46,96,1
71,53,75,76,68,77,94,71,74,53,56,79,1
71,63,71,90,94,73,102,64,96,64,68,108,5
69,50,69,76,74,75,91,83,83,51,51,96,1
111,64,106,94,92,107,122,103,96,67,67,123,1
62,50,52,83,85,64,91,75,87,59,59,96,5
66,64,73,94,96,87,108,87,96,67,75,104,5
73,76,89,87,96,91,100,95,92,75,75,100,4
99,80,95,81,79,103,113,91,78,82,90,108,3
79,50,79,81,87,79,104,91,89,56,52,112,1
75,46,71,74,83,79,96,87,89,52,52,100,1
75,50,79,78,79,68,89,75,78,49,49,88,1
75,53,71,74,79,79,93,75,78,52,52,88,1
87,60,91,85,92,103,113,96,89,70,70,117,1
107,68,107,92,96,103,118,109,96,70,70,112,1
107,71,107,96,96,111,123,104,92,66,66,117,1
107,84,116,103,92,111,128,83,89,66,74,104,1
83,64,79,81,79,83,104,91,89,66,63,96,1
106,84,106,83,85,107,113,103,87,88,88,113,3
98,80,94,76,78,79,87,87,71,75,71,85,7
87,71,83,67,67,79,85,83,66,70,70,88,4
107,88,103,81,92,107,113,104,85,90,86,108,3
83,71,79,70,71,79,77,96,81,78,74,88,7
87,75,87,71,66,87,88,91,68,79,75,90,4
83,84,99,83,85,100,108,99,83,87,83,105,3
128,95,123,100,109,108,114,125,104,93,89,129,3
100,82,104,85,83,99,105,102,83,82,82,101,3
104,82,104,85,86,95,101,102,83,82,78,105,3
108,92,103,86,87,106,114,106,91,88,88,111,3
99,83,99,79,87,102,110,111,91,88,88,106,3
75,57,63,90,128,34,131,31,143,46,43,139,2
115,88,111,91,92,112,113,107,92,88,84,109,3
95,84,95,74,79,83,96,91,74,74,66,100,4
31,46,31,146,150,29,145,37,122,46,49,138,2
31,43,31,146,154,29,139,29,151,49,46,138,2
34,43,31,135,129,34,123,34,125,46,49,117,2
107,88,107,88,87,111,109,109,89,90,86,112,3
75,68,79,67,67,87,89,79,66,70,70,76,7
111,84,107,92,92,113,122,117,94,92,92,114,3
87,75,87,71,63,87,92,77,64,71,71,93,7
87,75,83,67,66,83,84,77,68,71,75,90,7
29,46,29,147,150,30,124,29,143,44,44,124,2
32,46,32,139,140,34,129,31,139,47,44,125,2
112,92,108,94,90,106,114,111,91,92,88,111,3
103,83,99,86,87,106,110,111,87,88,88,115,3
108,92,108,86,94,106,114,106,91,92,92,120,3
34,44,34,136,135,31,125,31,135,50,46,128,2
34,44,31,136,135,31,120,31,132,46,46,128,2
34,42,29,150,116,29,136,45,103,50,43,139,2
37,47,34,126,120,34,120,36,125,46,43,118,2
34,47,37,126,124,37,115,36,128,46,50,118,2
115,89,111,94,87,85,90,87,67,68,60,60,3
125,92,120,98,92,107,113,116,96,93,88,113,3
31,44,34,139,143,31,133,34,146,44,48,134,2
107,92,112,88,87,103,113,113,89,86,78,92,3
54,56,57,45,42,51,67,53,44,59,59,62,5
57,56,54,49,50,54,60,56,44,56,59,76,5
68,64,71,59,58,75,77,75,63,66,63,66,7
111,93,111,92,96,113,117,112,98,92,92,105,3
111,93,111,92,92,104,108,108,90,92,83,101,3
37,48,40,112,133,37,112,32,131,46,49,114,2
107,93,107,92,85,113,112,108,94,96,96,119,3
107,88,111,87,92,109,112,112,90,92,96,119,3
63,59,63,59,64,63,68,37,108,53,60,74,7
117,92,112,94,90,102,110,94,76,76,76,94,3
73,67,70,60,62,71,82,62,65,60,60,90,7
34,44,34,136,139,31,125,31,139,43,43,128,2
34,44,34,133,135,34,120,31,125,46,50,118,2
37,47,37,119,120,37,111,34,114,50,56,100,2
115,97,111,94,98,115,115,112,92,92,88,108,3
56,53,49,55,50,55,74,51,56,56,53,67,5
60,57,53,51,65,49,64,54,63,56,56,67,5
53,60,60,55,94,52,71,31,132,46,53,71,5
89,76,81,65,67,75,83,75,67,71,71,81,7
79,71,75,67,67,79,85,79,66,70,70,80,7
61,60,57,67,62,58,77,56,70,59,66,76,5
95,84,99,79,78,96,104,95,79,83,79,101,4
34,44,32,125,122,34,117,40,109,49,46,114,2
91,78,91,78,79,95,97,92,83,85,85,110,4
100,82,96,81,83,103,114,106,87,89,93,114,3
67,66,71,55,57,77,82,67,55,63,67,78,7
83,74,83,74,72,77,93,84,69,74,70,89,7
29,43,27,151,116,30,124,29,129,42,44,124,2
95,83,99,83,80,92,101,98,79,84,84,102,4
48,59,60,83,58,67,70,66,54,64,64,71,7
