@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R2,7-9,11,16-17,20-22,24,34,36-37'

@attribute Sp12 numeric
@attribute Sp17 numeric
@attribute Sp18 numeric
@attribute Sp19 numeric
@attribute Sp22 numeric
@attribute Sp27 numeric
@attribute Sp28 numeric
@attribute Sp32 numeric
@attribute Sp33 numeric
@attribute Sp34 numeric
@attribute Sp36 numeric
@attribute Sp47 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
79,82,65,70,82,72,72,68,72,81,68,79,67,7
79,74,62,60,74,68,72,61,64,73,57,83,63,7
120,125,98,88,131,103,88,103,92,121,103,116,96,3
94,90,68,80,90,74,76,70,71,79,74,45,116,4
89,90,72,80,90,70,71,74,68,68,88,34,129,2
111,115,87,84,106,88,88,88,88,107,88,107,87,3
106,111,87,88,106,88,92,88,88,103,85,107,87,3
106,115,83,92,115,88,88,88,88,107,88,107,87,3
111,111,87,92,111,88,88,88,88,107,88,111,87,3
106,111,87,84,115,88,88,85,88,107,88,107,92,3
106,111,87,88,106,88,88,85,88,103,85,107,87,3
106,106,83,88,106,85,88,85,88,107,88,111,92,3
98,106,83,80,102,74,76,70,68,79,67,79,71,7
81,78,61,64,74,67,71,67,71,83,63,79,67,7
126,139,103,88,133,108,88,104,88,121,104,123,103,3
107,104,78,80,100,87,84,83,84,99,79,109,85,3
107,113,88,88,113,87,93,92,93,107,87,109,89,3
107,113,88,88,108,87,93,87,93,111,87,113,92,3
79,87,67,71,79,71,71,67,75,79,67,79,66,7
79,79,67,71,79,71,75,71,71,79,67,83,70,7
126,128,104,93,123,107,90,103,90,118,96,117,94,3
107,109,87,88,104,85,86,85,86,104,85,103,86,3
107,113,87,88,109,85,82,78,70,79,66,66,60,7
103,109,87,84,104,78,70,66,70,75,63,70,60,7
91,77,62,75,85,66,66,66,66,71,63,73,64,7
104,112,85,86,108,86,87,86,87,103,86,106,90,3
104,104,85,86,112,86,87,86,87,108,90,106,87,3
109,108,85,86,108,86,87,90,83,103,83,106,87,3
96,84,66,70,76,60,63,60,67,70,60,71,58,7
79,80,66,66,80,60,71,60,71,73,64,84,69,7
75,76,63,70,84,64,71,64,71,77,68,79,65,7
79,92,74,74,84,68,71,72,75,84,68,79,65,7
34,119,131,46,130,126,47,126,47,34,126,37,124,2
34,119,127,46,119,126,47,122,47,37,126,37,124,2
108,110,86,92,101,76,78,73,70,84,65,69,57,5
111,110,90,85,110,87,88,87,88,106,87,107,88,3
106,114,94,89,110,87,92,91,92,111,91,112,92,3
120,114,90,89,114,94,92,87,80,98,76,71,59,3
67,70,58,67,82,54,64,61,68,81,72,71,63,7
111,115,87,88,111,92,92,88,92,112,92,111,96,3
115,120,94,92,111,88,88,85,80,87,67,75,58,7
62,67,50,60,67,49,56,52,53,57,52,54,50,5
29,133,135,46,122,137,44,129,44,34,129,29,133,2
34,122,125,46,122,125,48,125,44,32,121,34,118,2
34,122,121,46,118,125,44,121,48,34,112,34,114,2
79,79,63,71,79,62,71,67,71,87,75,75,63,7
83,87,70,71,87,79,75,71,71,79,67,71,63,7
34,134,141,48,134,144,46,144,46,32,144,32,142,2
32,134,137,48,128,136,46,136,46,32,136,34,135,2
87,89,67,75,74,74,74,66,70,79,63,70,57,7
54,70,54,63,77,48,59,44,56,53,48,54,45,5
58,77,62,67,74,44,56,48,59,56,55,57,49,5
118,122,96,99,117,94,92,98,92,108,90,92,80,3
32,122,129,49,112,131,46,127,49,34,124,34,129,2
32,112,118,46,112,120,46,116,49,34,116,37,122,2
34,114,116,52,110,122,47,119,44,34,119,37,105,2
45,101,83,79,97,80,78,76,82,102,76,85,76,7
108,114,90,92,114,87,89,87,85,106,83,98,79,3
95,86,68,71,79,65,70,65,70,71,58,81,65,7
51,72,57,56,68,44,57,55,53,53,62,52,65,5
51,72,60,59,65,55,57,62,57,60,58,55,65,5
54,65,49,59,72,51,57,48,57,56,51,55,50,5
60,79,64,63,72,51,57,58,57,60,58,55,65,5
111,119,94,97,124,91,92,94,92,115,94,95,78,3
115,114,97,97,114,94,88,91,88,106,87,95,78,3
115,114,94,97,114,91,88,87,88,102,83,95,81,3
115,114,87,89,114,83,84,83,88,98,79,95,78,3
63,63,48,57,56,42,57,50,60,59,54,61,63,5
53,67,55,53,74,57,57,65,53,52,65,54,70,5
53,70,58,53,67,65,53,57,53,52,50,45,59,5
34,125,128,47,120,125,46,121,50,36,121,34,121,2
37,111,105,50,106,103,56,92,64,61,81,72,54,2
55,94,79,68,86,63,68,59,64,68,56,75,58,7
98,94,76,76,90,74,68,67,68,79,67,75,67,7
95,100,78,80,96,79,79,79,79,91,75,91,78,4
103,96,78,80,91,75,71,67,71,79,67,79,66,7
45,71,56,56,71,62,55,62,55,51,54,46,63,5
95,100,79,84,100,78,82,78,82,100,81,99,83,4
99,96,79,75,93,81,82,78,82,96,81,103,86,4
83,85,67,71,85,70,70,66,70,83,70,81,64,7
54,74,54,55,70,63,59,66,56,49,59,51,68,5
45,74,62,59,77,89,52,63,52,46,66,42,72,5
34,117,125,46,117,120,46,131,46,32,139,37,136,2
71,69,55,63,69,53,67,53,67,66,53,67,55,7
71,73,55,66,73,53,67,57,67,73,57,71,58,7
83,88,74,74,88,75,75,72,71,81,75,84,73,7
27,122,133,43,117,146,42,135,42,30,127,34,115,2
103,114,86,92,105,90,93,90,93,115,90,115,94,3
37,105,116,46,105,108,44,111,47,46,104,69,87,2
91,97,75,83,97,73,82,76,78,88,73,89,72,7
81,90,72,75,90,69,70,73,74,84,73,81,72,7
106,110,90,93,114,87,92,91,97,115,91,107,92,3
115,105,80,67,89,94,97,87,80,89,72,107,85,3
67,70,55,63,74,54,68,54,68,69,57,75,56,7
53,78,73,50,89,98,41,113,44,37,102,31,117,2
40,82,80,44,82,105,47,87,44,34,87,39,96,2
69,78,65,64,74,59,64,56,64,71,59,72,58,7
85,94,76,80,94,63,76,74,80,87,78,95,75,7
69,86,72,72,86,78,68,74,68,75,74,72,67,5
81,82,68,68,90,88,71,70,68,75,67,75,67,7
62,78,72,50,78,70,60,70,56,54,74,68,67,5
55,90,83,44,94,96,46,107,43,31,117,37,112,2
75,87,78,68,83,62,67,58,67,68,54,67,55,7
71,75,52,64,71,58,67,54,67,72,54,75,59,7
71,75,56,64,75,54,67,54,67,72,54,71,55,7
68,67,59,68,75,54,67,54,67,72,54,79,59,7
75,79,63,76,83,67,75,67,75,83,71,79,66,7
31,104,110,40,104,100,44,100,44,32,104,32,107,2
111,109,87,88,109,92,95,89,95,113,89,112,90,3
111,118,92,97,118,89,95,89,95,113,89,112,94,3
111,113,87,93,113,89,95,89,90,113,92,95,79,3
68,70,54,67,70,59,66,55,63,71,55,73,57,7
72,74,58,67,77,55,66,59,70,75,59,81,68,7
83,96,75,79,96,66,78,66,78,83,70,91,75,7
75,93,79,67,89,78,78,74,70,79,78,84,75,7
83,92,70,78,96,68,75,75,83,95,79,92,76,7
71,80,63,70,92,60,71,60,71,77,64,75,69,4
29,96,100,49,92,127,46,120,49,40,101,34,122,2
112,114,90,92,114,90,93,90,97,115,90,106,87,3
117,114,90,92,105,87,89,87,85,97,80,98,76,3
70,75,57,67,79,55,67,58,63,75,58,73,61,7
32,101,120,46,105,115,47,111,44,31,119,34,113,2
71,78,58,63,74,61,64,61,64,73,61,75,59,7
75,78,58,67,82,61,64,57,64,69,57,71,56,7
75,82,65,70,85,61,68,61,72,81,65,79,63,7
92,93,76,78,93,76,76,76,80,98,76,91,74,7
29,105,104,47,101,94,60,79,68,77,72,83,63,2
115,125,94,92,115,96,97,92,92,107,96,111,92,3
111,111,91,88,111,92,92,88,88,103,85,95,79,3
69,74,54,64,74,52,68,56,64,75,56,72,58,7
73,78,57,72,82,59,68,59,64,75,59,72,58,7
81,82,65,76,82,63,71,63,76,79,67,79,62,7
89,90,76,72,86,92,71,81,76,91,81,103,87,4
85,82,68,68,78,81,76,67,68,83,67,79,67,4
37,102,109,47,106,103,46,110,46,34,107,32,112,2
116,122,96,97,122,96,97,96,97,116,96,109,89,3
79,75,52,64,67,62,67,50,63,68,54,71,55,7
75,75,63,68,79,58,67,58,67,75,58,75,59,7
107,109,83,84,109,81,86,85,86,104,85,103,86,4
72,77,58,67,77,59,66,59,70,79,59,81,60,7
75,77,58,67,74,59,70,63,70,75,59,77,60,7
83,77,58,71,81,59,66,63,66,79,59,77,60,7
79,85,62,71,85,63,66,63,70,79,63,77,64,7
79,85,62,71,85,63,70,63,70,79,63,77,60,7
75,85,67,75,89,70,66,70,70,79,66,81,75,4
37,93,75,71,85,122,52,92,66,67,59,77,60,2
100,108,89,86,112,83,83,86,87,112,90,111,83,4
75,76,59,66,80,60,67,60,67,73,60,79,58,7
71,73,59,63,73,57,67,60,67,70,60,67,62,7
108,105,86,87,105,87,85,87,89,106,87,106,87,4
103,114,86,87,119,87,85,90,89,111,83,102,83,4
112,114,90,87,105,83,89,83,82,97,80,98,72,4
112,105,83,79,93,83,82,80,78,88,73,85,68,4
77,75,57,67,79,58,67,62,70,79,58,77,61,7
77,82,60,67,75,62,63,62,63,75,55,77,57,7
73,72,60,63,72,62,63,62,63,79,62,77,65,7
70,86,60,71,86,73,70,65,70,84,65,85,68,4
79,82,58,63,78,61,68,61,68,77,61,75,56,7
79,82,65,63,85,65,64,65,60,77,65,79,67,7
92,97,80,67,93,87,64,79,64,81,72,83,70,4
89,125,98,97,120,63,76,85,92,116,99,103,87,3
77,86,65,64,82,63,64,67,64,75,63,83,67,7
115,120,98,72,111,99,76,96,71,112,99,111,100,1
85,90,76,76,94,74,76,70,76,83,70,72,58,4
89,94,76,72,94,70,76,70,68,79,63,72,58,4
116,122,96,88,118,87,88,92,84,107,87,100,85,4
116,118,92,88,113,92,84,87,84,107,83,104,89,4
107,113,88,84,108,87,84,83,84,103,83,96,81,4
91,91,78,76,91,75,75,75,75,91,75,91,74,4
87,87,70,71,87,75,79,71,79,87,67,100,81,7
71,75,59,68,75,58,67,62,67,75,62,75,59,7
91,104,81,80,104,79,79,79,79,95,79,83,70,4
75,74,58,67,77,59,70,59,63,75,59,70,64,7
68,74,58,67,74,52,59,55,63,63,55,66,60,7
79,84,63,66,84,60,71,64,67,77,64,75,62,7
75,88,70,63,88,83,59,83,59,57,86,56,94,5
91,105,83,83,105,83,85,83,85,102,80,102,79,4
99,93,72,71,82,80,82,76,67,71,65,69,68,7
81,90,68,75,93,65,74,80,82,97,83,94,76,7
77,82,64,63,82,65,63,65,60,60,76,59,76,5
84,101,75,75,90,65,74,76,74,88,73,77,65,4
71,97,80,82,105,68,76,79,80,94,76,87,67,7
56,97,90,60,93,83,57,79,57,55,76,54,78,5
115,119,101,70,124,98,68,98,68,115,98,112,96,1
73,78,57,64,82,59,64,63,68,75,59,75,62,7
62,90,76,60,98,70,56,70,60,51,74,51,50,5
111,120,98,64,125,99,68,103,64,116,103,111,100,1
77,74,65,68,74,67,68,63,68,75,59,75,62,7
73,78,61,68,78,59,68,59,68,75,59,75,58,7
99,104,81,80,104,79,75,79,79,99,83,100,81,3
91,83,63,64,83,83,79,75,71,72,58,91,74,3
57,83,70,56,83,71,55,71,55,51,71,49,78,5
112,122,99,71,118,92,71,96,71,107,96,109,96,1
87,93,75,79,96,59,74,66,82,87,78,88,72,7
68,93,75,75,89,66,70,66,78,83,70,84,68,7
51,74,62,59,81,55,56,59,59,60,66,57,68,5
79,96,78,82,100,64,71,72,79,99,79,97,83,7
100,104,85,78,92,83,79,83,75,91,68,88,69,3
49,69,55,56,73,49,49,53,56,60,64,53,69,5
49,88,74,56,84,72,52,68,52,57,64,53,73,5
67,76,63,70,84,57,63,57,67,77,64,63,58,7
91,90,72,71,93,76,74,69,70,88,69,85,68,4
51,68,49,49,68,44,50,51,50,53,58,55,68,5
51,90,72,52,79,65,50,65,53,56,69,52,68,5
112,119,98,67,119,94,67,97,67,111,101,111,98,1
112,130,101,71,130,101,67,94,67,111,97,111,98,1
88,89,69,74,85,68,72,68,76,85,68,87,70,4
97,110,87,78,101,72,80,87,76,89,79,95,81,4
60,85,80,57,82,79,60,76,57,55,72,61,70,5
75,82,65,60,101,65,60,79,68,106,91,112,96,1
111,124,101,63,124,98,64,98,64,111,98,107,96,1
111,129,101,67,124,98,64,102,72,115,102,116,99,1
111,119,97,70,105,98,68,102,68,106,94,112,99,1
67,67,58,67,85,57,64,57,64,69,61,61,52,7
55,74,61,64,78,70,60,67,64,64,67,64,67,5
111,120,98,68,115,99,64,99,64,112,99,107,96,1
111,115,98,68,115,99,64,99,64,112,99,107,100,1
111,120,98,68,125,99,64,99,64,112,96,111,96,1
115,120,98,64,115,99,64,99,68,107,96,107,96,1
69,71,57,60,67,56,64,56,60,68,56,64,58,7
54,71,59,56,75,62,55,58,51,54,58,60,59,5
83,85,62,63,85,74,74,70,66,79,66,84,68,4
58,74,58,55,74,59,52,59,52,53,59,57,68,5
87,96,74,74,88,72,75,72,75,88,72,88,73,4
87,96,70,78,88,72,79,68,79,95,72,84,73,4
67,73,55,63,69,60,67,60,67,66,57,71,62,7
95,90,68,63,68,90,74,80,70,79,65,94,83,3
99,119,98,71,119,83,67,87,67,111,94,98,91,1
84,82,65,67,89,65,72,68,72,81,65,79,63,7
111,114,94,82,114,94,84,94,84,106,91,103,96,3
63,78,69,60,93,83,64,87,72,81,87,107,96,5
106,114,94,67,124,94,64,94,64,106,98,99,92,1
71,74,58,63,67,61,64,61,64,66,57,71,56,7
94,90,68,64,71,92,84,88,71,75,59,99,79,3
91,113,88,64,104,87,63,92,63,103,92,104,92,1
112,122,99,64,118,100,63,100,67,111,100,109,100,1
79,81,62,67,81,70,70,66,66,75,63,84,64,7
75,74,54,59,77,59,70,66,63,56,55,63,57,7
107,118,96,63,113,92,66,92,63,104,92,91,86,1
111,118,96,67,118,96,66,96,66,113,96,108,94,1
79,76,59,70,88,64,67,57,63,73,57,71,58,7
113,127,96,90,117,101,92,101,96,112,98,115,101,3
104,122,100,86,122,94,87,98,79,103,90,102,94,1
84,90,68,75,82,62,67,58,63,75,55,69,57,7
73,75,57,67,79,65,60,58,63,75,62,69,61,7
73,79,68,71,90,58,63,62,67,84,69,81,68,7
91,90,64,67,82,69,70,73,74,88,73,106,87,7
95,105,86,87,114,87,85,90,93,120,97,115,94,3
112,124,101,92,130,97,93,97,93,120,101,115,98,3
112,110,90,63,97,94,67,97,67,102,87,111,94,1
71,78,58,70,82,57,64,61,68,77,68,79,63,7
75,82,65,67,78,61,68,68,72,77,65,83,70,7
106,114,97,78,119,94,72,91,64,98,91,103,96,1
88,105,83,53,105,83,53,83,53,85,83,79,78,1
102,105,80,63,97,94,64,94,68,102,87,112,99,1
111,124,97,67,119,98,68,94,68,111,94,112,96,1
85,98,83,53,102,78,46,78,50,79,78,79,79,1
111,115,94,68,115,99,76,99,71,112,96,111,100,1
111,120,94,68,120,96,71,96,68,112,99,107,96,1
71,75,56,64,75,58,63,54,63,68,58,71,55,7
83,96,78,76,96,75,75,79,75,79,79,79,74,7
79,104,92,60,118,79,55,83,63,95,92,83,81,1
72,67,54,67,70,59,63,55,63,71,59,88,72,7
91,104,87,55,100,89,56,85,56,83,81,73,79,1
75,96,79,55,93,78,49,78,52,67,74,66,72,1
95,118,96,71,118,81,59,85,63,96,92,91,86,1
107,118,92,67,109,92,70,96,66,109,96,108,98,1
111,123,100,67,118,96,66,100,66,109,100,108,98,1
91,100,81,63,104,79,52,75,52,84,86,75,76,1
83,108,85,63,112,79,59,86,59,91,86,88,87,1
108,124,90,92,105,97,93,94,85,102,83,98,79,3
73,93,83,56,101,76,53,80,57,88,87,85,83,1
108,110,86,67,101,97,63,90,63,92,80,89,83,1
103,110,86,67,105,87,63,87,67,92,90,89,94,1
84,97,76,82,105,91,92,91,88,102,87,107,92,3
63,82,65,70,89,61,64,65,64,66,65,95,85,7
88,101,80,50,93,83,53,79,57,85,79,83,81,1
88,105,87,60,105,79,53,83,57,89,87,91,85,1
111,119,94,67,119,94,64,94,68,111,98,107,96,1
111,115,94,92,115,88,92,85,88,103,81,103,79,3
73,90,76,53,90,88,60,78,53,75,74,83,79,1
94,102,83,53,102,85,46,103,43,36,121,29,133,2
62,106,91,60,111,132,43,125,46,48,107,32,129,2
98,111,87,68,115,85,64,88,71,91,92,99,96,5
69,82,68,60,78,70,53,70,56,57,67,48,71,5
95,104,85,53,100,83,48,75,48,72,75,71,78,1
68,79,74,53,79,71,48,67,51,61,71,63,66,1
31,118,125,46,108,129,44,125,44,32,129,34,133,2
95,118,92,76,100,96,75,96,79,99,83,87,100,5
61,79,70,53,75,75,51,79,48,42,75,49,74,5
103,100,79,79,100,89,86,85,82,96,81,103,90,3
103,100,79,84,109,89,82,81,82,96,81,95,83,3
68,85,75,59,89,70,52,74,52,71,70,77,79,1
99,104,87,63,109,92,63,89,63,96,89,99,90,1
95,109,87,67,100,89,63,89,66,100,89,103,90,1
54,81,79,48,74,74,56,74,49,49,74,60,68,5
96,112,85,90,112,79,87,83,87,103,83,102,83,3
100,122,96,74,112,90,67,90,63,99,90,88,83,1
104,112,89,63,112,90,63,90,63,99,90,88,90,1
100,112,89,63,108,94,63,90,63,103,90,102,90,1
113,117,107,46,112,98,67,98,56,70,98,88,97,1
83,112,100,82,108,94,79,98,79,99,86,88,94,5
99,101,83,83,97,80,82,76,82,97,80,98,79,3
84,114,94,67,110,83,57,83,60,88,83,77,79,1
88,110,86,63,110,87,60,87,63,92,94,85,87,1
112,119,98,67,114,101,67,97,67,111,97,102,94,1
102,114,94,93,124,87,88,91,92,115,94,99,88,3
92,101,83,85,105,79,84,79,84,102,87,103,88,3
92,110,87,85,114,87,88,91,84,98,87,95,88,3
79,93,76,50,89,76,50,79,53,77,79,75,74,1
71,89,73,53,97,72,53,76,53,73,76,79,70,1
84,105,87,60,105,87,57,87,57,94,83,83,85,1
92,114,97,74,110,98,68,98,68,73,91,61,99,5
71,78,69,60,74,76,72,72,68,73,65,79,74,4
73,94,76,50,90,78,53,78,50,75,81,75,75,1
99,104,78,80,96,79,88,83,88,103,83,96,81,3
103,104,85,84,104,83,84,83,84,99,83,104,85,3
99,104,85,88,108,83,88,87,88,103,92,104,92,3
79,96,78,56,100,79,71,87,67,103,87,100,89,1
99,118,99,71,122,96,71,96,71,103,96,104,96,1
64,91,81,60,96,79,59,75,59,75,79,56,74,5
103,109,92,79,100,85,86,92,82,100,89,99,90,3
95,113,87,55,100,89,63,92,56,91,89,84,86,1
75,85,75,48,81,81,49,78,46,75,78,73,83,1
64,81,67,48,85,78,46,78,46,71,74,77,75,1
79,93,75,51,89,78,52,81,52,71,74,66,72,1
95,113,92,63,109,89,63,89,63,100,92,103,94,1
75,104,92,67,109,89,59,81,63,75,85,66,79,1
99,100,83,63,100,85,70,92,70,100,89,95,94,1
71,96,92,56,104,72,59,90,59,60,90,60,87,5
99,105,90,79,110,94,78,87,70,88,90,94,91,3
73,86,72,52,82,80,53,80,53,71,73,81,79,1
99,114,94,67,114,90,70,97,70,115,97,111,94,1
108,119,98,75,119,94,74,97,70,111,97,106,91,1
88,97,86,59,105,83,60,83,60,75,83,77,76,5
111,114,94,93,114,98,92,87,84,102,79,95,74,3
115,114,94,89,110,87,84,79,80,94,76,95,74,3
97,101,83,89,105,79,84,91,84,102,91,99,88,3
71,89,76,53,93,76,57,79,57,73,72,71,74,1
84,93,83,63,97,79,60,79,60,73,79,83,81,1
75,85,80,60,89,79,68,87,68,98,91,103,88,1
106,115,94,92,125,96,97,92,97,116,96,111,96,3
73,86,72,50,90,81,50,78,46,71,74,83,83,1
73,94,79,53,102,78,46,78,50,79,81,75,79,1
94,111,91,64,111,92,68,92,68,103,92,103,92,1
98,115,94,72,115,92,71,92,71,103,96,103,92,1
111,115,94,72,115,99,71,99,76,107,103,107,96,1
111,115,94,76,111,99,80,96,76,107,96,79,92,1
111,131,102,88,120,103,92,103,84,112,96,103,92,1
79,96,78,46,87,87,51,83,51,83,83,87,85,1
103,122,92,71,122,96,67,96,67,107,96,104,92,1
116,122,103,76,122,96,75,96,79,103,100,104,96,1
112,96,85,64,96,92,71,79,63,75,83,71,78,1
75,108,88,71,100,92,75,83,75,95,79,100,85,4
98,102,83,80,111,81,84,85,84,103,85,99,87,3
106,111,83,84,98,85,84,81,84,99,81,95,79,3
132,133,103,92,118,108,102,104,88,121,100,113,96,3
99,108,85,76,118,79,79,87,79,107,87,100,81,3
95,100,81,80,100,83,79,75,75,87,71,100,85,7
99,100,79,79,100,78,82,81,86,96,81,99,79,3
83,92,66,70,88,68,75,75,75,88,72,75,80,4
96,100,81,82,104,79,79,83,83,95,83,102,83,3
75,80,66,66,76,68,71,68,67,73,60,79,69,7
81,86,72,63,97,90,53,108,47,40,122,34,135,2
99,105,86,87,105,76,82,83,85,102,83,111,91,3
73,68,57,63,72,69,67,65,70,79,62,81,68,7
88,97,73,78,97,72,80,72,80,89,68,91,70,4
88,93,69,74,89,72,72,72,64,69,83,45,114,4
84,89,69,74,93,72,64,83,57,49,109,34,146,2
34,124,136,42,124,135,44,139,44,34,135,31,135,2
125,111,91,76,102,96,84,85,84,99,78,103,83,3
98,98,76,80,94,74,84,78,80,99,74,91,75,4
83,96,83,59,104,92,56,107,49,37,125,32,135,2
103,113,87,88,109,81,86,85,90,109,85,84,68,3
34,117,129,49,117,131,46,124,46,34,131,37,126,2
83,80,70,78,92,57,63,60,71,77,64,67,58,7
84,85,69,67,78,76,72,68,64,73,61,79,67,7
111,111,87,92,115,88,88,88,88,103,85,95,83,3
31,131,135,44,120,135,46,132,46,34,128,32,125,2
111,115,91,97,120,92,92,92,92,112,92,111,92,3
54,67,52,53,67,50,55,46,55,54,50,49,48,5
68,71,56,64,75,62,67,58,63,68,58,67,63,7
37,113,112,48,113,111,49,111,46,37,114,37,113,2
37,123,125,48,118,114,49,118,52,34,122,37,116,2
68,74,58,63,70,48,59,55,66,67,63,60,57,7
32,138,144,46,133,142,46,142,46,32,142,34,140,2
113,112,92,90,112,90,92,90,96,112,90,115,97,3
32,124,139,46,124,140,44,140,44,34,140,31,139,2
32,110,120,46,110,133,44,122,47,34,126,31,124,2
95,110,90,92,110,76,85,83,93,111,90,111,94,3
57,58,42,52,72,44,53,44,57,53,55,59,65,5
51,62,45,59,65,58,57,51,57,56,48,49,50,5
63,65,53,59,72,55,57,58,63,67,58,59,61,7
67,67,55,57,63,57,57,46,53,55,42,61,59,5
31,125,135,44,125,132,46,125,46,34,121,37,121,2
52,94,94,47,111,96,46,128,43,29,139,29,146,2
31,133,143,46,133,137,44,133,48,32,129,32,125,2
95,104,81,84,104,79,84,79,84,95,75,87,78,7
87,83,67,68,83,67,71,67,71,75,67,79,66,7
54,79,63,56,67,54,55,67,55,54,62,53,63,5
95,93,75,79,96,81,78,78,78,91,78,95,75,4
91,96,75,84,100,78,78,78,78,91,74,95,79,4
34,118,121,48,118,125,46,125,46,32,122,32,139,2
48,74,62,55,67,70,52,66,52,46,63,48,64,5
27,123,129,41,123,151,43,147,43,27,133,30,135,2
96,96,78,82,100,79,83,75,83,95,79,97,80,4
75,88,70,78,88,72,75,75,75,88,75,84,76,7
81,82,64,71,82,65,70,62,70,79,65,77,57,7
81,82,64,75,82,62,70,65,67,75,62,73,57,7
91,90,72,79,97,69,78,73,82,92,76,94,76,7
30,119,127,42,119,133,44,115,47,37,101,34,113,2
28,105,113,49,82,101,50,104,47,40,94,31,105,2
106,110,87,89,110,87,92,87,92,111,91,107,88,3
40,105,104,53,101,91,64,87,68,77,79,75,78,2
37,124,136,47,119,98,57,102,60,69,87,71,59,2
46,111,120,44,115,96,50,96,46,36,107,34,100,2
116,122,96,97,118,96,97,96,93,111,92,118,96,3
112,113,85,84,104,92,88,92,84,103,83,104,85,3
107,104,74,71,100,92,84,83,71,79,71,91,74,3
83,100,81,68,96,71,63,71,67,75,62,71,55,2
48,96,96,46,100,104,51,108,48,34,108,32,111,2
36,108,117,40,108,108,48,112,44,29,121,34,118,2
31,104,114,43,113,104,44,104,44,32,104,32,107,2
68,77,62,67,77,63,63,55,63,71,55,66,53,7
72,77,54,67,74,59,66,59,66,79,59,84,64,7
91,93,79,67,93,70,78,78,78,83,74,99,75,7
34,109,104,41,109,107,43,107,43,32,103,30,116,2
67,73,55,63,69,57,63,57,63,70,57,71,58,7
71,73,66,66,80,68,63,68,63,70,68,84,73,5
32,104,114,46,104,116,46,116,42,30,120,34,111,2
29,100,107,43,100,113,42,113,42,30,116,29,115,2
70,72,53,63,75,55,60,55,63,67,58,77,57,7
73,86,75,63,82,80,67,76,70,75,76,94,83,5
77,86,72,71,93,69,67,65,70,84,76,81,72,4
32,97,101,46,110,129,44,122,50,37,119,34,113,2
30,105,113,42,105,126,44,119,44,29,115,49,94,2
67,74,58,63,78,57,68,57,64,73,57,75,63,7
79,82,62,67,78,61,64,61,68,73,57,75,59,7
75,82,62,70,78,57,68,57,64,73,57,71,56,7
84,78,65,67,78,57,64,57,64,69,61,71,59,7
75,82,62,70,82,61,68,61,68,77,61,75,63,7
79,85,62,67,89,68,72,68,76,85,72,83,67,7
27,110,122,50,110,128,44,124,47,34,113,31,121,2
73,78,61,68,78,56,68,59,64,75,59,72,58,7
69,78,61,68,82,59,64,59,68,75,63,72,58,7
94,90,76,72,90,78,80,78,80,91,78,103,87,7
