@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R2,6,8-10,17,23,26-28,31,34,37'

@attribute Sp12 numeric
@attribute Sp16 numeric
@attribute Sp18 numeric
@attribute Sp19 numeric
@attribute Sp21 numeric
@attribute Sp28 numeric
@attribute Sp35 numeric
@attribute Sp38 numeric
@attribute Sp39 numeric
@attribute Sp41 numeric
@attribute Sp44 numeric
@attribute Sp47 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
103,107,85,88,103,88,109,100,104,85,108,104,3
103,107,87,84,103,90,112,112,119,94,119,112,3
95,99,75,79,99,82,100,99,101,79,101,91,3
58,45,116,44,34,43,127,32,130,135,124,32,2
32,32,154,44,29,46,138,45,110,109,119,30,2
34,37,125,44,34,46,122,32,124,131,130,34,2
111,107,87,84,107,86,108,99,110,86,105,103,3
103,103,87,88,103,82,108,103,105,86,105,112,3
107,111,96,93,116,90,117,108,114,94,114,103,3
111,107,83,84,103,86,108,99,101,83,101,91,3
83,83,67,75,83,74,88,88,93,72,90,73,7
96,104,85,86,104,87,110,60,105,94,101,102,3
109,109,89,86,109,92,119,106,114,90,119,111,3
113,109,89,86,109,87,110,106,114,83,114,106,3
104,104,89,86,104,83,110,106,114,90,114,106,3
104,109,89,82,104,87,105,111,105,90,110,106,3
104,104,85,90,109,96,124,120,119,97,114,111,3
112,117,98,96,112,93,119,106,111,91,115,111,3
103,99,79,83,95,89,97,106,115,91,111,77,3
32,32,135,46,32,44,119,34,136,139,125,31,2
40,30,157,42,30,44,135,40,115,113,111,31,2
106,106,90,89,106,92,115,112,118,92,118,112,3
71,79,62,78,84,72,90,79,87,70,87,83,7
79,75,62,67,67,64,74,75,75,59,71,71,7
111,102,87,84,106,84,113,111,113,92,118,111,3
34,31,135,47,31,46,133,37,134,137,139,34,2
31,31,131,50,40,46,122,32,134,133,123,37,2
31,40,113,50,46,46,108,34,123,133,118,40,2
40,69,79,80,98,53,100,34,123,125,118,58,2
111,111,87,88,106,92,108,107,113,92,118,107,3
111,115,94,92,120,88,108,95,100,83,96,79,3
116,116,92,88,107,93,113,113,122,96,112,109,3
31,31,132,46,34,48,134,32,133,136,127,32,2
36,39,121,53,45,48,118,34,127,129,127,32,2
112,112,92,92,107,93,118,113,117,92,117,109,3
112,107,85,88,107,88,113,118,122,96,117,113,3
87,71,59,60,57,63,50,79,80,63,69,56,5
54,57,52,60,64,55,70,56,76,55,69,53,5
57,64,63,64,68,55,77,49,69,48,66,53,5
29,34,146,44,32,46,138,34,130,142,130,32,2
34,37,125,48,40,49,122,32,119,135,119,34,2
107,111,87,88,103,86,92,95,101,75,86,73,3
51,51,50,55,54,59,73,51,62,45,65,51,5
68,68,58,67,72,66,73,60,65,53,72,73,7
32,32,136,49,32,42,124,34,129,140,124,34,2
37,43,103,49,37,49,105,34,114,129,119,43,2
113,113,92,90,113,83,101,92,101,76,93,84,3
56,53,44,59,56,56,65,53,70,58,67,56,5
53,56,44,56,56,56,65,53,67,48,63,56,5
67,75,63,70,79,63,79,60,74,58,74,60,7
79,79,66,70,71,63,72,60,70,62,70,53,7
91,91,79,79,95,78,93,94,98,76,90,85,4
32,32,135,46,32,44,119,31,125,139,125,31,2
51,54,45,56,51,57,67,52,71,50,71,52,5
66,66,60,63,70,57,74,55,71,54,74,52,5
66,70,64,67,73,63,70,55,74,65,82,46,5
63,63,53,59,60,60,70,37,98,94,78,52,7
43,31,136,44,31,47,131,39,122,117,113,34,2
92,88,73,78,84,72,78,79,83,67,83,79,7
49,56,62,57,60,57,78,51,67,56,67,54,5
56,56,51,57,56,57,71,51,67,52,67,54,5
56,60,58,63,63,57,82,54,71,52,75,48,5
60,67,58,67,71,57,82,48,71,59,71,54,5
67,71,62,67,75,60,78,51,71,59,75,57,5
31,31,139,47,34,46,133,32,128,141,128,32,2
81,81,65,72,81,71,83,79,85,67,89,87,7
55,55,42,57,59,64,71,79,89,75,85,58,5
55,55,54,57,55,53,75,48,74,54,70,51,5
52,52,61,57,59,53,71,32,113,116,85,45,5
52,59,61,60,62,56,75,45,85,71,74,51,5
95,99,81,84,95,84,96,104,104,85,96,96,4
95,91,81,71,87,79,96,96,100,81,96,91,4
36,36,125,50,39,44,118,32,122,125,122,32,2
36,39,117,50,45,48,118,29,122,129,122,32,2
45,34,135,43,29,51,113,32,122,129,122,49,2
61,71,70,71,75,67,70,67,69,55,69,71,7
75,79,67,71,87,71,89,83,80,63,80,79,7
75,79,70,71,83,75,89,75,84,66,80,83,7
64,61,59,60,61,63,77,83,88,74,88,71,5
31,42,78,53,48,44,85,27,122,133,117,29,2
95,95,75,84,95,82,100,95,97,79,97,95,4
34,34,125,44,34,46,122,32,124,139,119,32,2
75,72,54,67,72,63,69,66,72,53,72,66,7
72,72,58,67,75,63,73,70,68,53,72,73,7
99,95,79,84,95,82,92,84,86,64,90,91,7
58,58,67,55,51,66,80,57,82,68,82,60,5
51,45,112,44,29,56,104,48,79,64,82,48,5
45,29,146,41,27,52,117,54,82,72,90,37,2
96,96,78,82,91,83,101,115,114,90,114,106,3
87,56,96,49,34,75,105,115,110,90,105,71,2
49,56,74,66,63,67,75,67,70,55,67,67,7
83,79,66,70,83,75,82,84,85,69,82,75,7
53,49,66,52,46,59,75,60,82,69,82,53,5
95,95,75,79,95,85,110,98,106,87,106,106,3
81,45,105,49,37,67,97,111,115,87,98,62,2
40,37,120,46,34,50,110,77,90,79,98,55,2
30,32,127,42,34,53,101,69,102,87,78,73,2
81,81,64,75,84,67,85,77,78,57,78,73,7
77,81,68,75,84,67,85,69,86,76,86,73,7
57,60,68,59,60,57,82,52,90,76,78,59,5
60,60,68,59,57,60,82,52,78,72,78,59,5
48,51,57,59,51,50,74,46,78,76,82,49,5
48,54,72,59,48,50,105,31,98,113,102,46,2
48,37,116,46,30,42,119,46,102,102,111,31,2
92,97,80,85,97,88,106,103,108,88,113,107,3
102,106,83,89,106,88,111,107,113,88,113,107,3
111,115,90,89,102,101,115,107,118,92,122,112,3
49,53,101,47,37,64,98,75,96,78,87,75,2
43,56,97,60,63,64,78,71,75,56,75,71,7
71,71,62,67,75,64,78,75,71,56,71,75,7
67,56,73,57,53,60,90,79,87,74,87,61,5
115,115,94,97,111,97,118,111,109,87,113,107,3
59,69,87,68,77,68,96,79,93,71,89,75,2
77,73,83,57,55,64,83,75,77,62,77,68,2
69,69,54,64,69,60,75,68,70,54,70,72,7
77,73,61,72,77,68,71,72,70,58,74,72,7
77,59,72,57,52,71,87,79,89,71,93,68,7
52,59,68,60,59,56,79,61,93,79,85,54,5
37,37,109,41,34,40,104,29,100,100,104,34,2
103,107,88,92,107,88,113,113,112,89,117,104,3
68,71,56,64,71,63,70,75,76,59,80,75,7
71,68,56,64,68,67,77,71,73,55,73,75,7
71,61,74,56,57,67,93,75,88,70,88,79,5
61,57,74,56,54,63,85,79,88,74,88,75,5
57,48,85,53,45,48,100,87,96,78,104,32,2
45,36,107,43,31,48,104,32,104,114,104,32,2
31,29,121,43,31,44,104,32,104,114,104,34,2
111,116,96,97,111,95,117,117,119,94,119,112,3
111,107,92,88,111,90,108,99,105,83,97,84,3
75,79,71,71,79,66,88,70,82,68,86,77,7
37,29,121,44,29,46,104,32,101,116,101,32,2
29,32,116,51,40,40,108,32,105,116,105,32,2
113,113,89,95,113,92,114,106,114,90,114,115,3
27,29,122,49,40,46,110,31,110,129,110,27,2
117,112,94,96,112,97,119,115,120,94,125,115,3
73,77,60,75,81,67,93,81,86,68,90,89,7
73,73,75,67,73,67,89,81,98,79,94,94,5
73,77,72,71,81,74,97,89,98,83,94,85,4
111,106,87,85,97,80,98,107,113,85,108,99,4
88,84,69,67,71,72,71,87,91,74,87,68,7
71,75,58,67,79,64,78,75,75,59,75,79,7
92,92,76,85,97,80,98,91,96,74,100,87,7
79,75,62,67,75,72,86,103,108,92,104,91,4
29,27,129,44,34,41,106,31,104,125,113,29,2
29,29,119,44,29,47,98,45,100,99,91,83,2
115,111,91,92,111,92,113,111,118,92,113,107,3
94,85,68,64,69,76,75,91,93,71,85,72,7
85,89,76,76,85,80,96,83,89,67,89,87,7
112,116,96,101,116,97,123,118,122,96,122,118,3
71,71,59,68,71,63,70,79,80,63,76,71,7
79,75,63,71,79,71,85,75,76,59,80,79,7
83,83,67,68,83,71,81,96,104,89,92,79,4
107,107,87,88,107,90,100,112,114,90,105,88,4
107,99,79,79,91,78,88,88,93,72,82,77,7
72,72,54,63,72,66,80,73,79,57,79,77,7
72,75,58,67,83,70,76,77,86,64,82,77,7
75,83,58,71,75,66,84,77,82,60,75,73,7
83,83,67,71,79,70,92,77,79,64,82,81,7
79,75,67,67,79,70,80,88,97,83,93,81,4
29,29,129,48,37,43,108,40,97,105,90,63,2
29,37,112,63,64,46,92,48,90,98,90,70,2
64,83,67,67,79,66,84,70,86,64,86,81,4
83,79,67,67,79,70,88,77,86,60,86,81,4
104,109,89,90,113,87,114,111,114,90,114,106,4
109,100,81,78,91,79,82,97,101,80,97,79,7
75,75,59,63,71,67,72,75,82,62,78,79,7
79,75,59,59,71,63,72,79,74,58,74,71,7
75,75,59,66,75,67,75,67,74,62,74,71,7
75,79,63,66,79,67,82,71,74,58,78,75,7
87,79,70,66,79,67,90,92,105,87,97,84,4
27,29,129,46,32,52,90,71,85,73,89,88,2
73,73,57,67,73,70,78,77,82,61,78,77,7
84,81,68,67,84,63,82,77,82,65,82,77,7
84,81,72,71,81,67,89,89,102,79,86,81,4
102,88,73,70,84,64,78,75,71,59,79,75,7
71,71,58,63,67,64,74,71,75,59,75,71,7
71,75,62,63,75,64,86,79,83,63,83,79,7
115,115,101,70,111,72,120,116,128,103,128,116,1
71,84,73,74,88,76,98,99,104,78,96,87,4
77,77,57,64,77,64,79,75,77,58,81,79,7
77,77,61,64,77,64,83,75,81,62,85,83,7
77,77,61,68,77,68,83,83,85,62,85,79,7
77,77,65,64,77,64,83,79,81,67,85,87,7
94,111,94,76,115,76,128,111,123,100,123,116,1
115,106,91,64,94,71,118,111,128,100,123,107,1
89,81,72,68,81,71,91,91,96,75,93,79,4
87,87,63,71,83,75,93,91,96,74,100,100,4
79,79,67,64,83,71,85,79,84,63,84,79,7
75,71,59,68,75,67,81,79,76,59,76,79,7
71,75,59,64,75,67,81,75,76,59,80,75,7
116,116,99,76,116,75,128,113,127,96,117,113,1
91,91,75,75,91,78,100,91,97,72,93,91,4
95,87,67,71,79,82,96,103,105,83,105,91,4
87,79,62,67,79,78,84,99,105,83,93,81,7
72,75,62,67,75,70,76,63,90,79,82,77,7
72,68,58,67,72,63,66,66,72,60,72,70,7
91,91,71,71,83,74,88,88,90,72,90,81,4
113,113,100,66,113,63,135,120,124,101,124,111,1
113,109,100,63,109,67,119,111,124,101,124,115,1
109,109,92,66,100,67,114,115,124,101,129,106,1
92,88,76,78,88,76,94,99,100,81,96,91,4
102,102,80,82,88,84,90,91,87,70,87,75,4
88,97,83,78,88,80,90,95,100,78,91,87,7
111,111,97,63,120,64,125,116,122,103,128,112,1
115,111,101,63,115,60,115,116,122,99,122,116,1
94,98,83,84,98,80,100,79,81,62,89,91,4
94,85,68,80,94,71,91,83,81,62,85,83,7
115,106,91,64,94,68,113,111,128,100,123,107,1
77,73,61,64,73,71,75,75,77,62,81,72,7
91,87,70,71,79,75,85,87,88,66,88,91,4
87,79,59,68,79,71,85,87,88,70,92,83,4
75,75,59,68,83,67,81,79,80,63,88,79,7
75,83,70,80,91,67,89,79,88,63,84,79,7
61,57,70,60,51,55,70,67,66,41,56,49,5
54,57,70,56,57,55,81,60,84,74,88,53,5
116,116,103,64,112,67,123,109,122,100,122,113,1
103,91,81,64,87,67,93,118,127,100,122,100,1
79,75,59,68,75,67,77,67,73,59,76,79,7
83,75,62,71,79,74,84,88,93,68,93,84,4
79,79,62,67,75,66,88,81,82,64,79,84,7
95,95,79,84,95,82,104,88,93,72,101,103,4
87,79,75,67,75,66,80,91,101,79,86,54,5
79,75,67,67,72,56,73,63,86,75,82,54,5
91,83,62,71,79,74,84,84,90,68,97,88,7
95,99,79,79,99,78,104,88,97,72,101,99,7
103,111,92,71,111,66,117,108,119,98,119,108,1
111,116,100,71,111,66,122,112,124,98,119,112,1
68,72,62,67,75,66,73,66,68,57,75,66,7
75,75,62,63,72,66,73,66,75,60,72,70,7
96,91,78,66,71,83,86,102,110,87,101,67,4
100,91,74,66,67,75,68,97,105,83,89,63,3
49,49,44,52,56,49,68,46,63,44,67,53,5
83,87,81,66,104,63,119,92,101,83,114,111,1
113,113,100,70,118,71,124,111,124,101,129,120,1
91,63,75,59,54,67,85,89,98,79,90,66,5
84,91,75,79,88,78,101,98,102,76,102,98,7
66,51,42,49,48,50,67,59,64,39,71,52,5
54,60,64,52,57,50,82,55,78,68,82,52,5
84,84,65,74,88,76,90,87,87,70,91,83,4
97,92,76,78,92,80,106,99,104,85,108,103,3
92,92,80,82,97,80,111,103,108,88,108,99,3
111,111,94,63,111,68,125,107,118,96,122,112,1
89,73,79,64,66,76,83,87,96,75,96,91,5
55,55,72,57,55,60,75,79,89,75,77,64,5
52,55,57,57,55,53,75,54,74,58,70,58,5
111,106,98,64,111,64,122,103,113,96,118,116,1
69,62,57,64,66,60,67,68,70,54,70,64,7
66,62,57,64,69,64,63,68,70,58,70,61,7
91,83,70,71,87,75,93,87,88,70,88,87,4
83,91,81,80,95,71,96,79,80,63,84,83,7
95,83,81,68,75,79,96,83,84,66,96,91,4
57,64,67,71,79,67,89,67,80,70,73,63,5
95,95,81,84,99,79,104,87,96,70,100,91,7
79,83,74,60,99,67,109,87,92,78,96,91,1
83,99,88,68,112,71,113,87,96,74,100,104,1
116,112,96,64,112,71,118,109,122,96,122,109,1
107,107,99,64,107,67,118,104,117,96,112,104,1
68,61,56,64,64,63,70,75,80,66,73,67,7
68,68,52,64,61,63,63,67,69,59,69,63,7
64,64,67,67,64,63,73,88,97,79,86,66,5
58,54,58,55,54,52,69,57,72,57,75,54,5
54,54,58,55,58,56,69,57,75,57,72,54,5
51,54,71,51,58,56,88,70,97,83,97,91,5
87,91,79,71,103,63,100,103,110,86,101,99,1
96,87,70,66,79,79,86,88,89,69,89,88,4
113,113,96,70,118,71,119,97,110,87,114,106,1
88,88,72,71,84,78,93,85,86,68,90,89,4
84,81,68,75,81,70,85,85,94,76,94,85,7
91,103,90,71,103,82,119,111,120,98,115,106,1
108,108,98,63,108,63,119,106,120,98,125,102,1
108,112,101,67,112,63,119,102,115,98,120,111,1
71,63,69,60,56,60,98,75,91,78,100,99,5
120,120,101,70,111,76,115,83,100,85,108,103,1
102,106,94,63,106,64,125,103,118,99,118,112,1
97,84,73,63,79,68,90,112,118,96,113,91,1
106,106,91,80,111,80,100,107,113,92,113,107,1
106,111,98,76,111,68,108,103,113,96,113,103,1
85,89,83,64,98,60,104,99,113,87,113,103,1
106,102,94,64,102,64,122,99,113,92,118,103,1
102,102,94,64,106,64,118,99,118,92,118,107,1
102,111,98,68,111,64,122,111,118,96,118,107,1
91,99,85,80,103,84,113,91,96,78,112,113,3
87,83,85,71,95,71,118,104,117,96,112,109,1
103,103,92,60,99,63,113,104,112,92,104,96,1
107,107,96,68,112,71,113,113,122,96,117,109,1
87,87,71,75,87,74,92,84,82,68,82,73,4
75,68,54,67,72,70,73,81,82,64,86,77,7
99,91,71,75,99,82,112,103,114,90,110,99,1
99,103,92,63,103,63,112,99,101,86,101,95,1
111,111,96,71,111,70,117,108,119,98,119,108,1
83,83,66,66,79,71,82,71,74,58,78,79,7
75,75,66,63,56,75,79,92,101,80,97,71,7
113,109,96,95,109,96,114,120,129,101,124,106,3
113,109,96,66,100,67,110,111,119,97,119,106,1
63,70,72,79,91,74,97,77,90,68,98,85,5
112,112,98,79,103,70,114,98,102,91,111,98,1
99,99,90,59,95,57,110,85,98,83,106,94,1
71,71,58,67,75,64,78,71,75,56,79,71,7
97,102,87,85,106,88,111,95,100,81,108,107,3
92,92,87,57,88,53,102,79,96,78,87,79,1
111,106,97,67,102,68,115,112,122,96,122,112,1
73,73,57,64,73,64,75,72,67,54,70,72,7
106,115,94,84,111,88,122,107,118,96,123,111,3
81,81,76,57,81,56,91,75,93,79,96,72,1
94,94,87,57,85,53,96,87,100,83,96,83,1
102,94,83,64,85,76,113,116,118,96,123,107,1
71,75,56,64,71,67,74,67,69,55,73,75,7
79,83,70,68,83,67,89,75,76,63,80,83,7
103,83,85,53,83,51,96,83,100,81,100,67,1
107,112,96,64,107,71,118,87,108,85,112,100,1
112,112,99,68,107,67,123,96,112,85,122,113,1
87,95,92,67,107,52,108,84,93,83,97,88,1
107,111,96,67,111,63,127,88,97,79,114,108,1
67,71,55,66,71,63,68,71,74,55,78,75,7
63,75,78,74,87,71,90,75,89,73,82,71,7
83,79,81,52,83,56,97,88,105,87,101,88,1
96,100,92,66,96,59,101,88,105,87,101,106,1
66,77,72,67,73,63,82,73,78,65,78,66,7
73,73,68,71,77,70,89,66,78,65,82,62,7
77,91,83,87,103,78,114,62,82,65,102,106,7
73,73,79,52,70,47,85,66,82,76,86,66,1
73,84,79,56,81,53,93,77,94,79,98,94,1
73,66,72,52,66,53,82,81,94,76,90,73,1
103,108,98,75,108,67,119,106,115,94,120,111,1
99,91,79,67,88,63,97,102,111,87,98,94,1
108,108,98,67,103,63,114,62,102,98,106,94,1
77,70,72,63,77,60,74,66,78,68,78,66,7
71,71,55,67,71,80,94,107,108,85,113,99,7
102,102,90,63,97,60,115,95,108,88,113,95,1
84,75,73,53,71,60,90,99,118,88,104,95,1
71,75,76,53,79,53,90,83,100,78,87,79,1
79,75,76,67,79,64,82,61,83,74,79,54,7
98,81,65,64,73,71,75,95,109,83,96,75,7
66,73,76,60,77,64,104,68,81,71,85,79,1
73,73,79,57,73,53,96,87,96,83,89,95,1
85,85,79,57,85,56,96,95,109,87,100,95,1
98,94,83,57,85,56,104,91,104,87,104,91,1
94,102,94,60,106,60,118,95,109,87,109,103,1
89,94,83,68,94,68,108,111,128,96,123,103,1
103,95,85,80,95,84,109,109,112,89,96,96,3
68,68,67,76,87,75,113,91,92,81,100,100,7
107,99,88,60,95,67,104,109,112,96,112,91,1
95,95,92,53,95,51,104,91,100,85,92,83,1
83,83,81,60,87,67,109,100,112,89,112,100,1
91,91,85,56,91,59,104,96,108,89,112,87,1
99,95,85,64,95,71,118,113,122,96,122,113,1
91,91,92,76,95,75,118,91,112,89,112,96,5
61,61,74,60,57,51,81,63,88,78,76,53,5
54,57,67,56,61,48,67,49,76,74,69,53,5
103,99,79,84,99,82,100,103,110,90,105,95,3
83,103,92,88,103,86,108,103,110,90,105,99,3
99,99,87,63,95,70,112,99,110,94,110,95,1
107,87,96,51,45,66,117,112,130,101,119,108,1
45,29,133,44,37,46,112,108,114,98,110,54,2
32,32,129,48,34,46,112,32,119,135,119,32,2
100,104,85,90,100,87,101,102,105,80,101,97,3
104,96,81,82,96,92,105,115,124,97,114,97,3
67,67,70,52,63,49,82,79,93,76,89,71,1
79,79,81,59,83,56,93,79,93,80,89,79,1
104,113,100,70,113,67,124,102,119,97,124,111,1
103,99,86,79,99,78,105,98,102,87,106,98,3
73,66,72,52,70,50,82,77,94,79,90,69,1
95,99,90,63,103,63,114,85,94,83,98,89,1
51,73,79,63,88,47,97,37,106,124,98,55,2
88,91,94,79,91,74,114,85,102,91,106,69,5
115,115,97,93,106,92,106,99,104,88,104,103,3
88,97,90,70,106,68,111,87,104,85,104,91,1
31,29,136,44,29,47,106,48,104,107,96,61,2
63,63,65,63,71,64,82,79,91,74,83,71,7
98,98,79,84,98,80,96,95,100,79,96,91,3
98,94,91,53,85,53,96,83,100,83,93,64,1
85,73,76,50,69,50,87,64,85,75,81,64,1
73,73,76,53,77,53,96,79,89,79,96,83,1
77,77,76,53,77,60,91,91,109,87,96,83,1
85,98,91,68,106,60,113,95,104,92,113,103,1
111,115,102,68,111,71,122,103,113,96,113,107,1
75,75,74,56,68,55,81,71,84,74,84,71,1
103,95,79,79,99,86,104,95,97,79,105,95,3
107,107,87,84,99,90,112,103,110,90,110,108,3
95,83,83,51,75,56,100,95,110,90,97,81,1
72,68,71,51,72,52,84,70,86,72,86,73,1
58,61,79,59,61,56,84,63,86,83,86,54,5
100,109,92,90,104,96,114,115,114,94,114,102,3
100,96,92,59,91,59,110,84,93,80,93,84,1
79,83,81,63,83,59,93,84,93,80,89,88,1
100,100,96,66,104,75,114,106,114,97,119,102,1
100,104,96,70,100,71,124,111,119,97,114,106,1
79,71,92,59,67,63,105,92,110,83,101,75,5
95,103,90,96,112,93,114,120,125,98,115,102,3
95,99,90,71,103,70,105,94,106,91,111,81,3
103,103,94,67,99,67,114,111,120,94,115,102,1
54,45,86,49,51,44,82,52,82,83,78,52,5
92,92,76,78,92,80,94,99,108,81,100,95,3
97,102,87,85,102,84,111,103,113,96,113,99,3
75,71,73,50,71,53,94,79,96,81,96,75,1
71,71,73,50,71,53,98,83,96,78,96,71,1
71,71,73,53,79,53,98,75,96,78,87,71,1
75,79,80,60,84,57,98,75,96,74,91,87,1
84,92,87,63,92,64,111,103,118,92,113,107,1
92,102,90,70,106,68,115,103,118,92,118,103,1
98,98,79,76,94,80,108,95,96,79,104,103,3
73,73,76,50,73,50,96,75,96,79,89,68,1
62,69,76,57,77,53,79,68,85,75,81,72,1
106,106,94,68,106,68,118,103,109,92,113,99,1
106,111,94,64,106,64,122,99,118,96,118,107,1
77,81,76,60,85,60,100,83,104,87,100,87,1
103,99,88,84,99,84,113,109,112,92,112,104,3
71,75,78,50,79,51,89,83,100,85,96,71,1
83,87,85,60,83,63,104,100,108,92,100,87,1
91,95,88,68,103,71,113,109,117,96,112,104,1
83,83,85,64,87,59,100,79,96,85,104,87,1
64,71,96,68,75,67,109,79,108,92,108,87,5
94,89,76,72,94,76,91,87,93,67,96,91,4
106,106,87,84,98,92,113,116,118,92,118,107,3
83,83,70,76,91,67,96,60,96,81,104,40,4
103,103,85,84,99,84,109,104,108,85,108,100,3
103,99,85,88,99,88,109,104,108,85,108,104,3
121,107,87,84,99,95,127,103,114,90,135,127,3
95,95,75,75,95,74,96,91,97,72,97,91,4
75,83,83,79,99,46,117,34,119,131,119,34,2
75,79,67,71,75,74,88,88,97,72,86,77,7
100,100,81,86,100,83,105,102,101,80,101,102,3
103,108,90,92,108,89,114,106,115,91,115,115,3
95,99,83,87,99,89,114,102,106,83,115,102,3
106,102,87,93,106,92,111,107,113,88,113,107,3
102,97,83,85,102,84,115,103,113,92,113,112,3
102,106,87,82,97,80,98,87,96,70,83,79,3
97,97,80,78,88,76,86,79,83,67,87,75,7
89,94,72,80,94,80,96,95,100,75,96,72,4
89,85,72,76,85,68,87,79,81,67,85,87,7
85,81,68,72,81,76,83,83,89,67,85,83,7
81,81,68,72,77,71,79,83,85,67,89,79,7
107,112,92,88,112,88,109,104,112,89,112,109,3
103,99,85,84,103,88,109,109,108,85,100,79,3
32,34,129,48,37,46,122,30,124,135,124,34,2
103,111,87,93,107,86,112,103,105,86,114,108,3
107,107,87,84,107,86,112,103,110,90,110,103,3
107,103,87,84,103,86,104,108,110,90,114,103,3
83,83,71,75,79,74,84,84,90,68,75,66,7
113,109,92,86,113,92,119,115,114,94,124,115,3
91,79,81,66,63,52,130,31,124,133,129,34,2
104,109,85,82,96,75,79,71,78,58,82,71,7
79,75,63,70,75,67,75,79,82,62,89,88,7
115,115,97,93,115,88,115,107,113,88,113,112,3
60,92,80,85,102,64,102,36,118,128,113,83,2
106,106,87,89,111,88,115,107,113,85,113,103,3
111,106,90,89,111,92,120,112,118,92,118,107,3
102,77,83,53,40,80,104,99,100,79,96,83,4
29,31,142,44,31,46,133,37,123,129,128,32,2
31,34,135,46,36,48,123,32,127,136,127,34,2
51,83,78,84,99,63,100,34,117,122,117,49,2
103,107,88,92,107,93,113,104,112,85,117,113,3
37,58,96,79,95,49,112,37,114,116,110,45,2
111,111,92,93,111,90,122,117,114,94,114,112,3
32,32,136,46,32,46,124,34,119,140,124,34,2
34,34,122,49,34,46,110,40,105,115,110,63,2
34,40,116,52,45,44,105,34,115,124,115,40,2
108,103,83,83,99,82,93,89,94,76,90,77,7
92,88,76,78,92,76,90,91,96,81,91,87,4
34,37,129,44,34,47,115,34,118,121,118,36,2
56,53,44,57,53,60,78,61,75,63,75,57,5
69,77,65,68,77,64,75,72,74,58,74,75,7
77,77,61,68,77,64,75,75,74,58,77,79,7
81,85,76,84,98,71,96,75,85,62,85,83,7
103,95,78,84,95,84,96,96,104,78,104,96,4
79,75,63,64,64,71,89,83,88,74,88,83,7
61,61,59,60,61,59,81,83,88,74,88,60,5
58,34,137,44,32,78,104,103,114,86,105,81,2
83,83,67,75,91,70,80,81,82,64,82,81,7
95,95,75,84,95,82,100,91,90,72,97,95,7
96,100,78,82,96,83,105,106,110,83,110,106,3
79,83,63,70,79,71,82,75,78,62,78,79,7
27,27,147,43,27,42,124,29,119,136,124,29,2
103,103,83,75,81,93,105,115,115,91,120,111,3
37,34,131,46,32,47,124,73,98,83,98,55,2
73,77,64,71,81,70,82,73,78,57,78,77,7
51,48,53,56,51,53,74,49,82,65,71,55,5
97,97,80,82,102,92,106,107,113,88,108,107,3
71,43,108,44,40,64,98,107,113,85,104,83,2
84,84,69,74,84,72,82,71,83,70,87,75,7
46,46,62,53,49,53,82,54,83,74,83,54,5
37,37,104,47,40,44,106,31,104,114,113,29,2
