@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R2,4,6,8-10,16,18,22,24,29-30,35,37'

@attribute Sp12 numeric
@attribute Sp14 numeric
@attribute Sp16 numeric
@attribute Sp18 numeric
@attribute Sp19 numeric
@attribute Sp21 numeric
@attribute Sp27 numeric
@attribute Sp29 numeric
@attribute Sp34 numeric
@attribute Sp36 numeric
@attribute Sp42 numeric
@attribute Sp43 numeric
@attribute Sp48 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
73,61,73,61,76,85,59,75,79,63,71,79,85,7
81,72,77,72,72,81,74,75,71,70,67,72,77,5
59,72,52,76,57,52,74,61,57,74,67,68,93,5
46,83,37,98,41,31,107,31,29,121,48,37,109,2
31,105,37,87,44,34,114,34,39,96,44,32,104,2
112,96,116,96,101,116,96,116,116,96,95,118,117,3
107,88,107,85,92,112,96,111,111,96,95,113,127,3
71,59,75,56,68,71,54,68,72,54,66,71,76,7
57,74,54,70,56,57,79,58,54,71,70,75,88,5
29,121,31,117,50,42,121,29,32,116,46,34,112,2
29,114,34,103,46,39,112,32,37,100,40,32,104,2
111,87,107,87,88,107,89,113,109,89,92,112,114,3
72,54,68,54,67,72,55,71,71,55,67,73,72,7
32,116,40,96,44,34,122,27,29,122,42,32,110,2
32,104,34,104,44,32,107,29,32,107,39,30,105,2
113,96,109,89,95,109,90,108,99,83,85,97,97,3
109,89,109,89,90,113,86,99,95,79,82,88,89,3
71,55,67,55,63,67,53,66,70,57,63,67,78,7
91,78,83,74,70,79,79,99,84,75,85,97,97,7
83,74,79,78,70,79,75,84,81,79,82,92,89,7
71,66,71,66,63,71,72,66,66,68,67,79,89,5
71,66,71,66,66,75,68,70,73,72,70,84,85,5
71,66,75,70,66,75,68,73,77,72,70,79,89,7
34,118,34,114,40,29,120,32,32,120,44,31,105,2
40,100,40,92,43,32,120,40,32,113,44,34,110,2
112,90,112,90,96,112,90,115,115,90,92,111,120,3
73,49,66,53,63,70,51,67,67,55,64,69,74,7
81,60,81,64,67,77,62,75,75,55,68,77,82,7
81,64,84,68,75,91,73,92,92,76,76,85,98,7
91,75,95,79,83,99,76,92,97,76,80,98,98,7
73,60,66,60,67,66,62,75,79,62,72,81,86,4
67,51,67,55,60,67,54,69,73,57,64,75,79,7
75,62,75,58,70,75,61,73,73,61,68,75,79,7
84,73,84,80,70,75,76,81,81,79,80,91,100,7
84,76,84,76,74,88,79,85,89,83,76,99,108,4
77,57,73,57,64,73,59,75,75,56,67,72,74,7
73,57,73,61,72,77,59,75,75,59,63,72,74,7
73,61,77,61,68,77,59,75,79,59,67,72,85,7
81,72,85,79,68,66,67,83,87,81,75,79,93,4
68,52,68,56,64,75,50,68,72,54,63,71,76,7
75,59,75,59,68,79,58,79,79,58,66,79,80,7
71,59,75,59,68,75,58,72,72,58,63,75,73,7
91,71,79,62,67,72,66,83,75,55,71,81,75,7
75,58,79,58,67,79,63,79,75,59,63,77,75,7
79,67,79,62,71,79,63,79,79,63,67,77,82,7
79,71,83,71,75,79,66,79,83,74,71,84,86,4
118,96,118,96,95,118,94,117,117,94,89,102,89,3
104,85,104,85,86,104,86,103,103,83,85,106,105,4
100,81,91,70,74,83,72,84,77,68,67,79,82,7
79,59,79,63,70,75,60,77,77,60,67,79,78,7
75,59,71,55,63,71,60,73,70,57,63,71,70,7
88,83,84,72,71,81,87,84,84,76,64,89,86,4
37,98,40,101,52,40,90,56,71,73,72,94,98,2
111,87,106,87,89,106,91,106,106,87,84,107,108,4
79,62,79,62,70,84,65,81,81,65,71,83,83,7
84,58,79,62,70,79,65,77,77,61,68,75,75,7
79,62,79,58,67,75,65,81,77,61,68,79,83,7
75,62,75,58,70,79,57,77,73,54,68,75,79,7
73,54,73,61,72,89,59,75,75,63,67,75,77,7
77,61,77,61,68,73,56,75,75,56,67,75,77,7
77,65,77,65,68,77,67,79,83,67,71,83,81,7
73,57,73,57,64,73,59,75,79,63,67,79,81,7
89,76,85,76,64,73,63,75,83,70,67,68,77,7
75,59,75,63,76,99,58,75,83,67,66,75,76,7
75,63,99,85,92,116,58,83,103,87,66,75,73,7
107,88,107,88,84,103,83,103,103,83,82,96,104,4
75,56,75,56,68,75,58,72,72,58,66,75,80,7
75,59,79,59,64,79,58,75,79,62,63,75,84,7
75,56,75,59,68,79,62,72,75,62,63,60,88,7
116,99,116,96,71,112,100,111,111,100,66,113,127,1
87,78,91,74,76,91,71,79,68,62,63,63,66,7
99,83,95,79,79,95,81,100,96,78,87,99,101,4
95,79,95,75,79,91,81,96,91,74,79,99,101,4
79,58,79,58,67,75,66,79,79,63,71,81,93,7
111,100,111,100,75,116,92,113,113,100,79,112,124,1
87,79,99,79,79,95,55,67,83,70,63,66,75,7
79,59,75,59,66,79,64,77,77,64,63,75,85,7
113,96,113,100,66,113,98,112,112,98,67,111,124,1
63,79,73,64,67,77,76,67,75,62,57,59,82,7
112,98,108,101,67,108,101,115,111,101,64,115,120,1
70,57,66,60,63,66,62,67,67,58,64,66,71,7
75,62,75,62,63,75,61,77,73,61,64,79,79,7
97,83,102,83,82,97,83,102,102,79,80,95,104,4
73,57,81,65,76,94,63,75,83,70,67,75,81,7
81,65,77,61,68,69,74,79,68,67,79,91,77,7
59,76,59,87,57,59,70,51,54,70,51,51,67,5
115,98,111,98,68,115,99,112,112,96,71,107,113,1
115,102,115,102,64,106,96,116,112,96,71,111,123,1
73,65,69,57,64,66,63,75,71,59,67,68,67,7
75,59,75,63,68,75,58,79,75,62,66,79,88,7
83,74,95,78,76,87,75,91,83,62,78,83,84,7
116,99,112,99,68,112,96,107,107,96,66,109,117,1
112,103,116,99,64,121,100,116,111,100,66,113,122,1
116,103,112,96,64,103,100,116,107,96,70,113,127,1
87,67,83,71,71,83,66,87,91,74,75,88,93,4
51,71,61,67,67,79,78,56,63,66,52,54,79,5
111,100,111,100,71,116,100,113,113,100,67,112,124,1
107,96,99,83,67,91,100,113,100,89,71,108,114,1
87,70,79,63,70,83,72,84,91,75,78,92,101,7
91,74,67,41,52,49,68,66,51,42,60,63,63,5
88,68,88,68,75,91,69,84,88,69,76,85,90,4
88,68,91,72,71,84,65,88,92,73,76,85,94,4
54,75,54,72,59,51,80,56,53,73,60,55,78,5
70,57,66,57,67,77,58,67,63,58,64,66,67,7
84,65,84,69,78,97,65,81,89,72,68,83,87,7
84,69,97,83,82,102,65,89,102,87,68,83,96,7
56,80,53,73,57,53,76,55,55,61,60,61,75,5
46,44,49,51,50,53,46,52,55,68,53,54,79,5
53,73,53,69,53,53,57,55,55,61,53,54,79,5
111,101,111,94,67,111,98,111,111,98,64,112,118,1
71,58,67,58,60,67,54,69,62,57,64,64,67,7
67,58,67,55,63,71,57,62,66,57,60,68,67,7
59,39,49,46,53,52,41,51,54,59,51,54,70,5
52,57,55,68,53,52,59,57,54,59,55,54,74,5
52,68,52,65,53,55,59,57,57,63,51,54,70,5
111,98,111,102,72,115,96,107,116,99,71,111,123,1
87,70,87,70,76,83,71,87,91,71,74,87,88,4
83,63,83,67,76,91,67,79,83,67,66,79,84,7
54,59,57,63,60,54,58,54,54,62,56,56,73,5
57,63,68,63,64,79,75,68,87,71,59,71,92,5
112,99,112,99,64,112,100,111,107,96,66,113,122,1
112,103,112,99,68,99,100,111,103,96,70,113,122,1
91,71,83,71,75,87,70,87,87,74,79,88,93,4
79,62,83,67,75,87,63,83,83,66,67,77,82,7
91,79,91,75,75,79,70,91,91,78,75,91,101,4
64,54,68,58,63,64,55,67,67,55,67,66,68,7
56,78,63,78,59,71,83,91,103,90,93,120,124,3
87,78,87,74,63,91,86,99,99,79,67,106,105,1
113,96,118,100,66,113,98,108,112,98,67,106,114,1
113,103,113,103,66,109,98,112,108,98,67,111,124,1
113,103,109,96,63,96,98,108,99,94,67,106,114,1
88,72,88,72,75,91,73,92,88,69,80,94,94,4
66,68,57,68,67,73,62,49,60,65,53,49,86,5
95,86,95,83,75,84,94,102,92,80,84,106,111,3
108,98,112,98,63,108,97,106,111,94,64,106,115,1
112,98,108,98,63,99,97,106,111,101,68,111,120,1
66,57,66,57,63,63,62,71,67,51,64,73,71,7
84,73,84,69,78,88,68,89,85,68,76,87,87,4
120,101,111,94,67,106,94,106,102,91,71,103,118,1
106,94,111,94,63,106,94,106,106,94,60,99,118,1
106,97,102,90,63,106,94,102,106,94,64,103,118,1
106,91,102,91,64,89,92,107,99,85,71,107,113,1
89,79,85,79,64,89,85,91,95,88,63,99,113,1
106,94,106,94,64,106,92,103,99,92,63,107,113,1
106,94,106,98,64,106,92,99,103,92,63,99,113,1
87,70,87,70,76,87,67,83,87,67,70,83,84,4
75,70,61,52,60,54,71,61,54,54,70,75,76,5
95,78,87,70,76,91,75,87,91,75,82,91,96,7
103,92,107,92,64,99,96,107,107,92,66,104,117,1
99,85,91,78,64,79,96,99,87,75,70,109,108,1
91,75,87,71,75,87,70,91,87,66,75,84,82,4
107,92,107,96,88,107,96,109,109,92,92,108,105,3
103,92,103,92,63,103,92,104,104,92,59,99,114,1
87,70,91,70,74,87,68,84,81,64,63,75,74,4
109,96,109,92,86,104,94,99,103,90,85,106,114,3
100,96,104,96,66,104,90,103,103,94,63,97,114,1
104,92,109,92,70,104,94,103,99,90,57,92,105,1
100,92,104,92,63,104,86,88,99,90,57,88,119,1
96,81,91,89,63,100,86,99,95,83,63,102,105,1
84,68,84,68,71,81,58,75,71,55,64,69,74,7
81,64,73,60,67,73,55,67,71,58,64,73,74,7
73,57,73,57,67,73,58,71,71,58,64,73,78,7
103,94,103,94,63,103,87,97,92,87,57,85,106,1
91,86,88,86,59,88,83,92,88,87,53,85,102,1
88,86,88,90,59,99,87,88,97,94,53,85,106,1
95,86,99,86,67,95,94,102,97,80,64,106,115,1
115,101,106,94,85,106,102,111,106,94,76,112,108,1
97,87,97,90,60,102,83,85,89,83,53,83,91,1
92,87,88,87,60,97,83,85,98,91,50,79,104,1
88,87,97,94,63,111,83,98,106,98,56,87,118,1
94,83,106,87,88,106,81,103,107,92,93,103,118,3
83,70,83,67,68,79,67,83,79,67,70,83,92,7
72,62,83,67,79,87,85,104,104,85,92,108,105,3
91,83,87,83,55,79,74,83,91,89,59,91,101,1
83,83,83,83,51,79,78,79,79,78,52,81,90,1
107,92,99,79,67,91,96,109,104,89,75,108,110,1
107,96,107,92,67,91,100,113,113,100,67,103,110,1
75,63,79,63,70,83,83,99,99,86,85,106,105,3
79,74,79,74,74,83,68,77,91,83,67,71,97,7
113,96,104,92,66,91,94,95,81,79,57,97,101,1
87,81,87,85,56,91,75,84,81,79,50,75,93,1
75,74,79,78,49,75,79,81,73,79,57,84,82,1
79,81,83,81,59,87,83,84,88,86,57,88,105,1
109,92,109,96,66,109,94,108,108,98,67,106,119,1
66,57,73,57,67,73,58,75,84,65,80,98,111,7
99,86,112,90,96,108,87,106,111,97,88,111,115,3
77,75,84,86,52,81,76,75,71,76,50,66,86,1
66,72,66,68,56,70,73,71,75,76,53,73,90,1
88,83,88,83,56,84,87,88,92,87,57,89,102,1
71,73,88,83,89,106,65,89,106,94,76,95,118,7
97,94,97,90,57,84,94,94,85,87,50,83,100,1
67,76,71,76,50,75,76,73,77,79,64,83,104,1
84,83,88,83,53,84,79,85,85,79,56,87,104,1
106,97,111,97,63,102,98,111,102,87,71,112,122,1
102,90,92,80,67,92,87,89,94,83,71,103,108,1
102,87,97,87,63,92,87,98,85,87,60,99,108,1
97,87,92,87,67,92,87,85,89,94,64,91,118,5
92,87,92,90,67,88,87,89,94,94,71,91,122,5
75,76,79,76,63,71,68,69,66,68,53,54,71,7
79,76,71,65,60,63,68,66,66,68,56,57,71,7
102,87,102,87,92,106,85,107,103,81,88,103,104,3
81,83,85,79,57,85,81,87,87,81,63,95,109,1
89,87,94,87,60,98,85,91,91,85,59,95,104,1
103,85,107,85,84,103,87,103,103,79,86,100,108,3
103,88,107,85,88,103,79,107,103,79,90,104,112,3
83,81,87,81,56,83,87,95,95,83,63,100,112,1
91,85,91,85,56,95,87,91,95,87,56,87,108,1
107,96,112,103,68,112,96,111,111,100,66,100,122,1
103,87,103,79,79,95,89,104,104,85,92,112,119,3
75,62,83,79,84,103,81,87,100,89,87,103,105,7
75,75,72,75,51,68,78,71,71,74,49,73,93,1
87,83,83,79,59,95,81,83,87,85,56,84,114,1
111,96,107,96,71,103,100,113,109,100,75,112,124,1
107,96,103,96,67,103,96,109,113,100,71,112,130,1
37,133,37,129,44,32,118,53,40,125,49,45,119,2
37,129,32,125,44,32,114,40,34,133,46,32,119,2
95,92,99,96,75,99,89,96,96,92,63,88,105,5
48,71,54,62,59,61,66,53,60,63,52,60,68,5
83,81,83,81,59,87,79,84,99,94,57,88,101,1
43,122,49,118,52,53,98,54,45,124,47,40,114,2
95,83,99,83,87,103,83,102,102,87,88,106,102,3
81,83,84,83,59,81,83,84,79,80,53,77,90,1
81,83,81,79,56,81,80,79,79,80,57,77,90,1
103,90,103,90,59,99,90,102,102,90,60,85,115,1
70,98,54,105,49,45,97,40,31,136,53,59,115,2
30,139,30,135,46,34,133,31,29,136,44,31,111,2
102,87,102,87,78,92,91,98,94,87,76,95,113,3
97,94,97,94,53,88,91,85,73,76,50,75,91,1
88,83,75,83,63,79,79,81,85,83,68,87,96,1
102,90,102,90,63,106,83,98,106,94,64,83,113,1
31,136,31,140,44,31,128,31,34,128,53,51,113,2
69,72,69,72,50,66,70,71,75,74,51,72,89,1
77,79,81,79,60,77,78,79,91,81,63,91,109,1
85,83,89,87,64,98,85,91,91,85,75,91,104,1
94,87,94,83,60,85,85,83,83,85,63,87,100,1
31,128,31,131,47,34,99,51,36,128,63,79,96,2
99,88,91,88,53,87,87,83,75,79,56,91,100,1
91,88,95,92,56,87,87,95,95,87,63,96,122,1
64,81,75,78,64,68,75,75,64,92,52,56,88,5
83,79,99,87,67,103,78,87,100,89,56,81,93,1
103,92,95,87,59,95,89,91,96,89,63,99,114,1
103,96,103,96,71,103,92,104,104,96,75,108,114,1
79,87,68,92,55,61,89,79,71,92,67,88,97,5
58,87,58,83,59,61,89,60,60,78,59,63,86,5
71,74,67,74,49,71,75,66,70,75,50,71,93,1
83,81,83,78,59,87,83,84,81,79,57,75,93,1
87,81,100,89,66,96,79,84,88,86,60,84,93,1
67,74,71,81,59,60,83,70,63,90,57,67,97,5
95,75,95,79,83,95,76,92,92,76,80,94,94,3
73,75,81,79,63,91,87,92,102,90,64,98,115,1
99,94,103,94,71,103,94,106,106,94,68,106,115,1
97,80,106,80,93,111,87,115,120,98,97,112,122,3
111,94,102,87,85,97,79,94,94,79,80,95,100,3
92,87,88,90,60,92,91,94,81,83,68,103,104,1
92,87,92,87,60,92,91,94,98,91,68,107,118,1
92,90,92,94,78,97,102,115,111,94,92,116,122,1
67,76,71,83,60,60,72,77,66,91,60,71,104,5
94,79,98,76,84,94,81,95,103,92,93,107,123,3
94,79,102,91,84,102,88,103,99,88,88,103,109,3
77,79,81,79,53,77,81,83,75,78,51,72,93,1
69,76,77,76,57,73,70,71,75,74,55,72,85,1
77,79,81,79,60,73,81,87,83,81,63,95,104,1
81,76,85,79,60,81,85,87,83,88,63,87,104,1
81,83,73,83,53,62,88,79,71,85,63,79,96,1
89,87,89,79,72,89,88,91,95,88,75,95,100,4
95,85,103,92,92,107,92,111,111,96,90,118,122,3
79,78,79,81,53,79,75,75,75,79,49,67,84,1
112,96,112,99,80,107,100,111,103,96,78,104,112,1
64,81,64,78,56,68,75,75,79,71,63,83,96,5
98,79,94,76,76,94,85,95,95,78,79,95,96,4
94,76,94,76,76,94,78,95,91,78,79,95,100,4
89,76,89,76,76,94,74,95,91,74,75,91,96,4
111,87,111,87,88,106,85,95,99,85,88,95,100,3
94,72,81,68,68,73,70,79,79,67,71,79,81,7
103,85,107,88,88,107,87,99,103,83,82,96,108,3
103,85,95,81,84,99,79,95,103,83,82,100,104,3
75,62,79,62,71,79,63,79,79,66,63,73,110,4
79,67,75,67,67,72,66,79,75,66,71,77,82,7
103,83,88,72,71,81,87,97,88,73,76,94,86,3
63,90,49,108,47,40,135,34,34,135,43,31,139,2
106,90,111,83,89,111,87,111,111,91,88,107,113,3
97,80,88,73,70,79,76,89,85,72,71,75,83,7
125,105,125,102,84,111,99,116,107,85,88,103,113,3
98,79,98,79,80,98,78,99,95,78,79,99,104,3
94,76,94,72,80,89,78,99,95,74,84,91,100,3
111,87,102,91,88,111,88,112,112,92,88,111,118,3
102,83,102,87,84,102,85,103,99,81,84,99,93,3
85,72,85,72,68,85,67,83,83,74,79,87,89,7
116,96,111,92,88,111,96,109,109,92,92,112,114,3
107,87,107,83,88,107,85,104,104,85,87,103,110,3
111,87,107,92,93,107,85,109,109,89,87,108,119,3
107,87,111,87,93,111,89,109,113,92,92,112,119,3
103,83,107,87,88,111,85,104,109,85,96,112,124,3
109,89,104,89,86,109,90,103,108,90,85,106,114,3
100,85,100,85,90,104,86,103,112,90,89,111,119,3
113,92,104,85,86,100,83,95,91,72,67,79,78,7
117,98,112,94,92,108,97,115,111,94,92,111,111,3
103,86,103,90,87,108,87,111,111,90,92,111,111,3
120,98,115,94,92,115,92,107,107,88,88,111,113,3
31,135,31,135,44,31,135,31,34,135,48,34,134,2
106,87,102,87,88,102,88,107,103,85,88,107,104,3
77,61,69,57,64,69,63,75,68,56,63,68,74,7
83,78,99,85,84,103,96,95,107,87,52,49,100,3
107,88,103,85,88,103,87,103,107,87,90,104,112,3
54,38,54,34,56,57,37,54,54,46,59,53,62,5
45,100,37,129,44,32,118,43,37,122,49,40,105,2
54,46,51,46,59,51,44,53,56,44,56,51,65,5
32,136,32,133,46,34,135,32,32,135,44,34,124,2
67,63,71,59,63,67,57,66,66,60,57,56,74,7
71,59,67,55,63,75,64,70,73,64,67,75,82,7
102,83,92,80,82,88,76,89,89,76,80,99,96,4
56,51,56,48,53,49,50,52,52,50,56,51,67,5
63,62,60,62,60,60,72,46,34,116,46,34,122,2
43,102,40,120,44,31,117,45,34,135,48,37,109,2
115,94,115,94,88,111,88,99,99,78,84,95,96,3
98,83,98,79,84,98,81,95,87,74,71,83,85,7
52,50,49,50,53,52,59,51,51,56,55,48,67,5
29,132,31,125,46,34,125,34,37,121,49,34,117,2
61,59,61,63,60,61,71,58,61,62,59,60,80,5
72,54,72,58,67,72,55,67,71,55,67,66,68,7
83,67,91,75,84,103,63,79,83,66,71,81,82,7
87,78,83,70,70,79,72,88,81,68,74,84,82,7
49,59,49,52,56,46,60,51,51,53,50,46,74,5
32,139,30,131,46,32,136,37,43,119,60,69,78,2
95,75,84,72,75,91,73,84,84,69,76,81,90,7
30,142,30,146,42,30,136,31,29,133,44,37,106,2
88,73,92,76,78,88,68,94,89,72,76,87,100,7
84,73,67,73,57,56,72,77,59,72,71,79,87,7
60,73,53,73,53,46,68,52,46,76,60,61,83,5
34,115,37,101,50,37,109,34,29,120,43,31,113,2
66,54,69,54,64,69,52,71,71,56,63,68,70,7
66,54,69,54,68,69,52,71,71,59,67,72,74,7
73,57,77,61,68,77,59,71,71,56,67,72,70,7
116,96,116,96,97,116,96,116,116,96,95,118,117,3
107,88,107,92,92,107,92,111,111,87,99,113,122,3
79,81,75,78,64,75,71,75,72,58,63,71,73,7
31,117,42,96,50,48,121,32,40,96,40,29,108,2
29,114,29,114,46,34,104,32,32,112,43,32,100,2
116,96,116,96,97,116,96,118,113,96,96,112,119,3
111,92,111,87,97,111,92,113,109,89,92,117,105,3
