@relation satimage

@attribute Sp11 numeric
@attribute Sp18 numeric
@attribute Sp19 numeric
@attribute Sp22 numeric
@attribute Sp25 numeric
@attribute Sp29 numeric
@attribute Sp32 numeric
@attribute Sp33 numeric
@attribute Sp36 numeric
@attribute Sp37 numeric
@attribute Sp38 numeric
@attribute Sp42 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
67,96,71,118,109,109,96,70,96,67,108,67,1
63,90,59,114,97,102,90,63,90,60,89,60,1
56,81,56,100,95,95,87,63,83,63,100,63,1
67,90,60,97,85,85,83,60,76,64,83,60,1
63,87,75,109,83,83,85,63,85,59,73,63,1
64,88,60,104,79,83,83,63,83,56,75,56,1
50,76,53,94,75,75,78,53,78,48,72,51,1
50,76,50,94,75,79,78,46,78,51,75,48,1
82,92,74,112,95,99,94,63,90,63,97,60,1
71,100,67,118,113,109,100,66,96,63,112,67,1
50,76,50,93,73,66,72,53,72,53,71,53,1
70,100,66,122,108,108,98,63,98,67,111,67,1
70,94,63,105,98,98,87,57,83,60,103,53,1
71,92,71,118,104,104,92,66,92,59,103,63,1
67,98,63,119,111,111,101,63,101,68,115,60,1
47,73,50,85,66,66,76,53,76,53,64,53,1
67,98,63,119,106,106,94,67,94,64,106,64,1
48,75,51,85,79,71,78,49,74,46,73,49,1
56,78,52,80,81,73,79,52,72,57,84,57,1
68,102,72,120,112,107,96,71,99,67,111,67,1
53,78,56,91,75,75,79,55,71,56,79,49,1
67,87,59,113,87,91,89,63,89,67,103,63,1
71,98,75,114,106,111,97,70,97,68,102,72,1
56,81,56,104,95,95,87,67,87,63,96,63,1
57,80,50,101,94,85,87,50,76,50,83,53,1
60,97,63,119,98,106,98,64,98,56,87,60,1
64,94,64,125,103,107,96,68,96,71,111,67,1
71,104,67,123,109,113,103,66,103,67,108,67,1
67,100,71,123,109,104,96,70,100,67,103,63,1
71,87,63,104,91,87,81,63,85,56,81,52,1
70,100,70,122,112,112,101,67,98,67,120,70,1
74,101,70,124,115,111,98,68,98,68,116,71,1
64,91,68,115,87,95,81,64,88,71,87,67,1
89,97,93,124,106,106,91,80,98,92,103,80,1
56,81,56,100,99,99,87,63,87,63,100,70,1
64,88,53,100,87,83,83,51,79,56,87,56,1
68,91,57,111,99,99,85,56,88,67,99,67,1
68,98,68,120,112,112,96,71,96,71,111,71,1
67,100,71,123,113,109,100,66,96,63,108,63,1
67,101,71,124,106,111,101,67,97,72,111,80,1
75,100,79,118,87,96,89,66,92,59,95,59,1
66,85,52,92,91,84,83,52,79,50,71,47,1
59,78,49,96,84,77,79,52,75,47,71,50,1
64,96,68,122,107,107,96,71,100,66,109,66,1
49,74,52,84,70,73,75,56,79,50,71,53,1
59,87,67,109,83,87,81,66,89,52,84,56,1
50,80,50,89,69,73,76,50,76,50,71,50,1
51,75,48,89,83,79,78,49,78,52,73,46,1
60,91,68,115,68,83,88,68,88,55,68,63,1
56,78,53,96,75,72,71,55,75,49,75,52,1
63,90,59,110,92,92,83,57,83,53,89,53,1
59,81,63,108,99,95,86,63,86,63,106,60,1
63,87,71,118,87,104,89,66,92,63,99,67,1
64,96,64,118,99,99,92,71,96,66,104,66,1
68,99,68,122,111,111,100,67,96,66,113,66,1
67,96,67,118,87,96,92,66,92,59,88,59,1
68,98,68,111,107,112,103,68,92,67,107,67,1
72,102,68,120,99,107,103,71,99,71,103,71,1
60,79,68,111,83,99,88,68,96,67,91,71,1
63,100,67,118,100,109,100,66,100,67,103,67,1
93,101,70,119,111,111,94,68,91,68,83,71,1
60,76,60,94,83,83,85,64,88,67,83,59,1
67,90,67,114,106,102,87,63,87,68,102,64,1
63,86,59,101,92,88,87,57,83,57,81,57,1
59,75,59,93,92,92,87,60,90,64,94,60,1
56,79,59,101,75,79,73,53,73,53,73,57,1
60,85,56,108,95,91,87,55,87,63,96,59,1
78,94,67,110,94,98,91,57,91,68,99,60,1
80,98,76,115,87,83,85,71,88,71,103,71,1
53,76,50,82,79,71,74,53,74,48,72,51,1
67,101,67,119,111,111,98,68,98,64,112,64,1
63,92,59,113,100,96,81,63,89,63,99,59,1
68,91,68,115,91,91,85,68,88,75,91,75,1
67,94,67,114,102,102,90,63,94,64,102,68,1
66,107,46,112,112,108,98,56,98,67,106,67,1
76,103,80,128,116,116,100,75,100,74,113,70,1
67,75,59,97,79,75,80,60,80,68,89,68,1
68,98,72,111,107,112,99,71,96,67,111,71,1
59,86,63,110,88,97,87,63,94,57,94,57,1
68,98,64,125,116,116,103,64,103,71,116,67,1
56,85,56,100,81,73,79,49,79,50,71,47,1
64,92,64,113,103,103,96,67,92,66,100,66,1
72,87,68,98,112,112,92,71,88,67,111,71,1
71,83,67,93,118,113,96,66,89,67,112,71,1
64,87,68,102,107,112,99,76,99,79,111,84,1
60,83,64,98,87,83,85,64,81,63,95,63,1
68,98,68,120,112,116,99,71,99,71,111,71,1
46,78,56,104,75,79,79,55,83,56,83,56,1
67,90,63,97,111,106,97,67,87,68,111,68,1
56,81,56,88,84,81,83,56,79,53,84,50,1
53,79,60,90,79,79,85,64,81,59,83,63,1
68,99,76,122,111,111,100,71,96,66,113,66,1
84,92,53,104,107,103,96,55,87,86,104,74,1
75,98,75,124,111,102,94,70,94,72,106,72,1
66,81,66,104,84,84,83,59,75,63,75,63,1
72,98,68,125,116,112,99,68,96,71,111,71,1
71,98,67,119,111,111,97,67,101,64,111,68,1
70,87,63,89,111,106,94,64,79,68,112,71,1
74,94,57,110,98,94,91,53,83,60,91,53,1
72,91,76,115,107,107,96,76,99,71,107,71,1
68,102,68,120,112,112,99,64,99,71,107,71,1
75,96,75,113,100,96,92,63,81,63,91,59,1
63,96,63,117,95,99,86,67,94,63,79,67,1
52,75,52,90,67,71,76,50,80,53,66,60,1
70,96,66,104,112,108,101,71,90,67,111,67,1
68,99,68,122,111,107,96,67,96,66,113,66,1
52,75,56,93,84,84,76,53,80,53,85,57,1
67,97,60,110,111,102,94,60,94,71,103,64,1
64,83,68,115,91,99,88,68,96,63,91,67,1
68,99,71,118,111,111,96,71,96,66,104,66,1
59,90,59,114,92,88,87,60,94,53,85,53,1
67,97,70,124,111,106,94,64,98,71,112,68,1
59,92,67,109,87,100,92,70,92,63,99,67,1
55,71,55,85,75,67,74,56,70,52,73,52,1
60,80,63,85,81,81,79,68,87,60,91,64,1
76,98,80,125,107,107,96,84,103,84,103,71,1
50,73,47,82,77,73,76,50,72,56,75,56,1
63,100,67,123,109,109,100,66,96,67,108,67,1
63,87,67,101,81,85,83,64,83,60,83,64,1
52,70,52,84,70,70,72,56,75,53,79,53,1
68,92,68,118,107,107,96,71,92,70,104,70,1
56,88,60,113,91,95,87,67,92,56,87,63,1
70,87,63,114,98,94,91,60,83,68,91,68,1
63,87,63,104,100,104,92,63,89,67,99,63,1
49,75,49,86,75,71,73,50,73,53,77,53,1
70,89,59,92,108,99,94,67,79,70,106,67,1
50,72,50,90,79,75,78,46,74,55,83,51,1
70,96,70,117,112,108,98,67,98,67,97,67,1
63,90,63,119,106,102,94,64,94,64,103,64,1
71,100,71,118,104,100,92,70,96,71,108,75,1
66,89,63,104,108,99,86,67,79,70,111,63,1
67,96,67,123,100,104,92,63,96,59,91,63,1
84,96,92,128,99,99,92,75,92,66,96,63,1
53,85,53,100,83,75,75,48,75,49,83,49,1
51,75,51,93,71,71,78,49,74,49,70,49,1
63,101,67,119,106,111,94,67,97,64,111,72,1
66,92,63,112,95,91,86,59,86,57,88,57,1
68,94,64,115,103,103,92,71,96,71,99,67,1
75,100,75,123,91,100,92,78,96,67,99,75,1
63,101,67,135,120,115,101,67,101,64,115,64,1
49,75,46,86,75,75,80,50,76,50,69,50,1
68,85,60,100,95,95,87,63,83,66,100,63,1
76,88,60,108,95,95,87,55,83,74,96,63,1
57,98,64,120,87,103,92,64,96,55,87,63,1
67,75,63,85,109,96,89,63,78,67,108,63,1
76,91,64,102,103,99,92,64,96,63,91,59,1
70,96,63,108,108,108,98,67,86,67,106,70,1
67,90,63,114,85,98,91,68,94,56,68,64,1
64,96,64,122,99,103,92,63,96,63,91,63,1
50,73,53,89,77,73,76,57,79,53,75,53,1
67,98,67,119,92,102,90,67,94,64,85,64,1
50,76,47,89,66,69,72,50,76,53,64,50,1
71,96,67,113,109,109,100,63,96,63,103,63,1
53,73,50,89,77,81,79,53,76,53,79,53,1
64,85,56,96,83,79,87,59,87,63,83,63,1
64,94,64,115,112,107,96,71,96,71,107,67,1
71,92,64,104,107,107,96,63,92,70,104,66,1
67,96,67,118,100,100,92,63,96,67,95,67,1
68,94,68,120,112,112,96,71,96,71,111,71,1
56,81,63,100,84,73,75,63,83,63,84,63,1
64,94,64,115,99,103,92,64,96,63,99,59,1
50,74,50,91,72,72,75,48,75,46,67,49,1
64,87,57,98,103,83,85,53,81,55,83,51,1
67,94,53,101,94,85,83,50,76,53,87,50,1
79,92,71,113,100,100,96,66,96,59,99,59,1
67,97,70,129,111,115,102,68,102,68,107,68,1
64,96,60,108,91,87,87,55,83,56,91,56,1
71,100,71,123,104,113,96,70,96,67,99,71,1
64,99,64,128,107,111,100,71,96,63,113,63,1
63,87,67,104,96,100,89,63,92,63,99,63,1
67,90,63,105,88,75,83,63,83,60,77,64,1
67,97,70,119,106,111,98,72,98,64,103,68,1
50,76,50,90,75,75,78,50,81,51,83,55,1
66,92,66,108,112,112,98,67,90,63,115,67,1
60,88,60,100,79,87,83,63,83,59,79,56,1
60,83,57,98,91,91,85,56,85,59,91,55,1
63,89,52,100,95,84,86,52,79,53,84,50,1
67,90,59,101,97,88,83,50,76,53,85,50,1
55,87,63,109,87,87,85,63,85,56,84,56,1
71,96,71,118,109,104,92,66,92,63,103,59,1
59,90,59,119,92,97,87,63,87,60,94,60,1
71,100,71,118,113,113,103,70,103,67,112,67,1
75,92,75,113,109,100,92,70,92,67,99,63,1
66,92,70,112,103,103,98,75,98,70,106,70,1
71,96,68,122,111,111,100,71,96,66,113,70,1
63,98,63,119,106,111,94,63,94,64,106,64,1
75,86,71,119,92,88,83,67,87,64,89,60,1
70,94,67,119,115,111,98,64,98,68,116,64,1
53,76,60,94,68,83,85,64,85,51,68,59,1
71,90,63,97,111,111,97,70,87,64,111,68,1
64,92,60,113,103,107,92,63,92,59,104,59,1
67,94,63,101,106,111,101,67,90,68,111,72,1
49,74,49,88,73,73,79,52,75,50,75,50,1
68,79,64,90,112,99,85,68,78,75,111,71,1
63,90,67,114,88,97,90,70,94,64,85,68,1
70,97,67,124,106,111,94,64,94,68,103,64,1
56,86,63,114,79,88,83,57,83,53,77,53,1
74,101,70,114,115,115,98,72,98,80,116,80,1
67,98,67,130,115,111,101,67,94,68,115,68,1
50,78,56,91,75,75,75,55,71,52,79,52,1
60,83,60,106,95,99,92,68,88,59,79,59,1
64,85,64,113,72,79,79,59,79,52,71,52,1
64,96,68,122,107,107,96,67,100,66,113,66,1
70,96,66,122,108,103,98,71,98,74,106,70,1
76,102,88,131,107,116,103,92,103,71,79,79,1
68,99,68,122,107,111,96,71,100,66,109,66,1
63,90,60,114,106,106,98,64,94,60,103,64,1
70,94,67,114,106,111,94,76,94,76,112,76,1
52,72,56,97,71,75,76,53,73,53,73,53,1
71,98,67,110,111,111,94,67,97,68,111,68,1
71,96,68,122,103,103,92,71,92,70,109,70,1
66,100,66,122,112,108,101,67,98,63,106,67,1
67,90,67,114,85,89,83,64,91,68,87,68,1
51,67,48,85,75,75,78,46,74,52,73,49,1
67,98,67,114,115,115,104,63,94,64,111,68,1
66,89,63,88,77,73,79,59,75,60,75,60,1
63,90,57,101,102,94,87,53,87,53,95,50,1
60,87,57,102,87,87,81,53,78,59,91,59,1
78,90,60,105,94,94,91,57,83,84,107,68,1
64,76,60,90,87,91,85,64,88,67,95,71,1
56,78,59,96,81,84,83,59,83,57,84,53,1
80,96,84,118,103,99,96,75,92,70,100,66,1
67,96,67,118,109,113,96,66,96,63,103,67,1
67,94,67,124,106,106,94,64,98,64,103,60,1
68,99,71,122,111,111,96,71,100,66,109,66,1
56,88,64,104,99,103,92,63,92,63,100,63,1
70,96,70,117,103,99,98,75,98,70,111,70,1
56,81,56,96,95,95,87,67,87,63,96,66,1
70,92,70,122,103,103,94,67,98,63,111,67,1
63,92,66,112,91,95,90,63,86,60,88,60,1
63,96,51,113,109,113,100,59,107,71,112,71,1
50,76,60,86,61,68,74,64,85,51,61,51,1
53,73,53,89,73,73,76,53,79,64,95,60,1
68,94,64,120,112,112,99,71,99,71,107,71,1
59,87,55,104,96,87,85,56,85,59,95,56,1
88,99,84,122,111,107,96,71,96,78,113,70,1
50,81,53,91,75,72,75,51,71,49,79,49,1
59,78,63,96,103,103,86,67,83,82,120,70,1
70,89,66,96,81,95,94,67,86,78,92,78,1
71,75,67,79,111,97,87,63,73,68,111,68,1
63,94,67,114,111,111,94,67,97,60,106,64,1
51,75,48,81,83,75,78,46,78,52,81,52,1
53,83,53,94,95,83,81,53,78,51,83,51,1
52,79,56,97,75,84,80,57,83,53,73,53,1
56,85,63,108,84,91,86,59,86,53,79,53,1
71,88,84,118,107,103,96,75,96,74,100,70,1
55,79,51,85,91,83,81,49,78,52,84,52,1
55,83,51,96,79,79,78,52,78,56,84,52,1
71,96,71,118,113,113,96,70,100,67,108,75,1
63,83,63,96,79,79,81,59,81,59,81,56,1
70,96,70,127,108,108,98,67,98,67,111,67,1
71,96,79,118,96,100,92,66,92,59,91,59,1
72,87,68,102,112,112,96,68,85,71,111,75,1
59,83,67,109,79,83,81,63,85,63,84,59,1
63,97,63,114,111,111,94,64,98,64,107,68,1
60,87,57,105,89,94,87,60,87,56,91,60,1
75,101,79,124,115,115,101,70,101,72,115,68,1
64,99,71,122,103,103,96,71,96,70,100,70,1
78,96,66,112,99,99,90,59,90,57,97,53,1
64,98,68,125,112,112,99,71,96,71,111,67,1
84,71,75,109,118,109,92,78,92,79,103,71,1
67,94,67,124,97,102,97,74,104,64,98,68,1
67,100,71,123,113,109,96,63,96,63,112,63,1
71,86,56,90,97,97,90,57,80,57,102,57,1
64,96,71,122,103,107,96,67,96,66,104,63,1
67,101,71,130,111,111,94,67,97,68,115,68,1
53,73,50,97,73,77,76,57,83,56,79,56,1
70,101,67,119,115,115,98,68,98,68,116,68,1
67,96,71,118,113,109,96,66,96,63,108,67,1
87,90,71,110,106,102,94,63,87,64,98,60,1
66,89,70,104,84,77,75,59,79,63,79,60,1
57,87,53,106,79,87,88,53,85,55,83,55,1
67,98,67,119,106,111,97,63,101,64,111,68,1
57,87,63,110,94,94,83,60,87,56,87,56,1
56,79,49,90,88,84,80,50,76,57,85,53,1
59,81,59,104,99,99,86,59,86,63,111,63,1
60,90,57,110,85,89,83,57,79,53,83,50,1
53,76,53,98,83,75,78,53,74,51,72,48,1
67,98,63,124,111,120,101,63,101,64,115,64,1
56,85,56,100,95,99,92,67,87,59,87,63,1
67,101,71,114,111,111,97,70,97,68,111,64,1
63,98,71,119,111,111,94,63,94,68,111,68,1
55,75,59,93,67,67,70,52,74,52,66,52,1
74,96,66,117,112,108,98,67,98,70,111,67,1
63,97,63,124,106,111,102,68,102,64,107,68,1
71,92,67,104,109,113,100,70,100,67,103,67,1
56,78,59,96,88,84,83,56,79,57,79,57,1
66,96,66,122,103,108,98,75,98,67,111,67,1
71,96,71,123,104,113,92,66,96,71,112,67,1
67,97,63,124,115,115,98,60,98,64,112,64,1
67,75,63,89,109,100,85,63,74,67,112,67,1
53,76,50,98,75,75,81,50,78,55,79,51,1
68,98,64,115,116,112,99,68,96,67,111,71,1
64,99,68,122,107,111,96,67,100,63,96,63,1
57,94,60,115,95,95,92,68,92,63,95,67,1
49,79,52,90,67,71,73,50,76,50,66,50,1
76,88,64,108,99,91,87,59,87,63,87,63,1
50,76,50,82,77,77,79,50,76,50,75,56,1
60,85,64,100,83,83,83,63,87,63,79,66,1
64,96,64,118,111,111,96,67,96,66,109,66,1
52,72,52,82,67,71,73,53,73,50,69,53,1
64,81,64,96,107,99,83,67,79,70,118,70,1
70,89,63,92,108,108,90,63,75,67,111,70,1
57,80,60,93,77,81,79,60,79,60,79,64,1
68,94,76,120,103,116,99,76,99,79,111,75,1
60,92,64,118,99,103,92,67,96,63,96,63,1
70,103,66,122,108,108,98,63,98,63,106,63,1
71,101,67,124,115,120,97,70,101,64,111,72,1
60,94,68,120,103,103,96,68,96,67,103,67,1
56,83,59,101,84,84,87,50,80,53,77,53,1
64,99,64,118,99,111,96,67,96,66,100,63,1
63,87,63,113,104,100,92,63,92,59,91,59,1
63,94,63,114,106,102,94,64,94,64,107,64,1
63,96,63,112,103,103,94,67,94,63,102,63,1
59,86,63,114,97,106,90,63,97,57,94,60,1
64,92,64,113,103,103,96,67,96,63,100,66,1
67,94,63,124,115,115,98,68,98,64,116,64,1
59,81,66,112,84,99,86,67,98,60,92,67,1
68,96,68,122,103,107,96,67,96,63,100,63,1
59,92,67,109,83,79,81,63,85,71,99,67,1
63,86,75,119,88,102,94,74,101,64,94,68,1
59,86,63,110,84,75,83,63,83,60,81,60,1
63,83,59,89,79,83,81,59,81,56,81,56,1
71,100,71,118,109,109,96,66,96,67,103,67,1
63,83,63,96,75,79,81,56,81,59,84,59,1
57,79,53,98,83,87,81,56,81,67,95,67,1
60,87,67,105,102,106,94,64,94,64,112,64,1
50,76,50,93,77,73,76,50,79,53,75,50,1
51,75,59,89,67,71,74,52,70,49,70,52,1
71,92,63,113,104,104,92,63,92,59,95,59,1
60,83,53,102,83,83,81,53,85,51,79,51,1
64,91,64,115,95,95,88,64,92,63,103,63,1
85,87,70,105,106,94,91,68,91,84,107,84,1
57,83,57,110,85,85,83,60,87,53,79,53,1
67,98,67,130,115,111,94,63,97,68,115,68,1
63,94,63,119,92,97,90,67,97,60,85,64,1
53,79,53,98,79,79,81,53,78,48,75,51,1
63,73,63,89,102,89,79,64,72,76,112,68,1
64,96,64,113,107,107,96,67,96,59,87,63,1
71,96,63,113,113,113,100,66,100,63,112,63,1
57,83,57,105,89,81,83,53,83,53,95,53,1
63,94,67,114,111,115,97,67,94,68,106,72,1
64,81,71,118,95,99,87,79,100,63,83,66,1
50,81,50,96,87,83,87,51,83,56,91,56,1
68,83,64,94,112,112,99,68,88,84,116,75,1
51,71,59,85,63,67,70,52,74,52,70,49,1
57,83,57,101,77,77,79,57,79,60,83,56,1
64,79,64,98,99,91,81,60,88,63,107,63,1
67,98,63,124,106,106,97,63,97,64,106,64,1
63,101,67,124,111,111,102,72,102,64,107,68,1
71,87,67,100,109,100,89,66,85,67,112,67,1
50,74,56,91,68,75,79,55,79,56,75,56,1
59,81,63,108,81,91,90,67,94,60,92,67,1
71,96,67,123,113,113,100,70,100,63,112,71,1
84,96,67,113,104,109,96,66,92,67,99,63,1
56,78,49,88,84,81,79,52,79,53,84,57,1
66,100,66,122,112,112,101,71,98,67,106,70,1
67,100,71,123,118,113,100,70,100,71,112,67,1
64,96,64,122,111,111,96,71,96,63,109,63,1
79,86,67,101,120,111,94,67,90,76,111,68,1
52,68,56,82,71,71,73,53,76,57,73,53,1
70,90,67,101,111,106,94,76,98,76,112,80,1
68,94,64,98,112,112,99,68,85,71,111,71,1
53,70,56,79,68,68,71,55,71,52,71,56,1
68,96,64,113,111,116,100,71,96,70,113,70,1
49,78,49,88,73,73,75,49,79,47,67,47,1
49,72,49,86,75,71,76,50,76,50,73,50,1
93,94,85,114,115,111,94,76,94,84,116,76,1
68,98,68,125,112,116,99,64,96,67,107,71,1
59,83,63,96,75,75,78,59,81,56,81,59,1
67,87,63,104,100,100,92,63,89,67,99,63,1
59,83,56,97,79,84,83,53,83,57,81,57,1
70,94,67,114,111,106,94,64,94,64,103,71,1
67,92,63,109,79,87,89,63,89,63,91,67,1
57,80,60,93,73,77,79,60,79,56,75,60,1
60,91,68,115,99,112,96,71,96,71,103,71,1
76,88,64,100,107,107,92,67,79,66,109,70,1
66,100,70,122,112,108,94,67,90,74,111,67,1
63,96,71,113,100,104,96,70,96,75,112,75,1
79,90,67,114,102,97,87,60,90,60,98,57,1
60,96,64,118,95,107,96,71,96,52,83,59,1
53,76,57,97,62,69,76,57,76,53,71,53,1
60,92,53,108,87,87,87,51,83,59,91,52,1
87,86,75,110,92,97,94,67,94,72,94,64,1
63,92,63,108,91,99,94,63,90,60,97,63,1
57,80,57,97,77,73,76,53,76,56,71,56,1
46,74,49,92,77,66,72,49,75,47,75,50,1
71,99,64,122,107,111,100,67,100,70,113,70,1
71,101,71,119,106,111,101,67,97,64,106,64,1
64,91,60,102,91,87,88,60,78,75,95,67,1
67,87,59,96,100,96,92,59,85,59,84,59,1
78,97,70,110,115,111,94,76,76,92,116,84,1
66,96,63,104,99,108,98,71,94,70,102,70,1
59,85,70,112,77,66,79,63,86,67,84,74,1
47,73,50,89,66,73,76,53,76,50,75,53,1
52,74,56,104,70,84,79,59,86,53,75,53,1
56,89,59,104,91,91,86,56,83,53,79,50,1
66,92,78,117,99,112,101,79,101,70,102,74,1
64,103,68,128,111,111,100,71,100,70,118,70,1
56,83,56,105,88,88,87,60,87,53,81,53,1
64,98,60,120,112,116,99,64,96,67,111,67,1
64,92,64,118,103,99,92,67,92,66,104,66,1
56,79,52,93,84,84,76,57,73,60,89,60,1
63,96,67,109,100,104,96,66,92,67,95,63,1
63,83,67,105,81,81,83,64,83,64,87,60,1
71,98,56,110,106,111,97,60,97,68,111,68,1
67,96,71,123,109,109,96,66,96,63,108,67,1
64,98,68,120,107,107,96,68,99,67,107,71,1
68,96,64,122,107,107,96,67,96,66,91,63,1
59,75,55,96,83,91,89,59,85,59,91,59,1
68,103,68,122,107,111,96,71,100,63,100,66,1
70,94,70,114,106,106,94,76,94,76,107,76,1
59,92,66,112,88,91,86,59,90,60,92,60,1
75,100,75,128,113,113,96,66,100,79,112,71,1
57,72,50,78,71,71,74,53,74,55,79,51,1
63,94,63,114,111,106,94,63,90,64,106,64,1
50,76,50,89,73,77,79,53,79,50,75,50,1
57,83,60,93,81,77,79,64,83,60,79,64,1
56,74,56,96,72,72,75,59,79,52,79,56,1
63,97,63,119,111,111,102,68,98,68,112,68,1
59,86,67,119,92,111,94,67,94,68,106,68,1
55,75,51,89,79,79,81,52,74,52,70,49,1
67,79,67,93,109,104,89,63,78,75,108,67,1
66,100,66,127,103,108,98,67,98,63,102,63,1
53,85,53,100,83,83,83,51,79,56,79,52,1
66,96,63,122,108,112,94,63,94,67,111,63,1
63,89,66,108,95,99,90,59,90,57,88,60,1
78,92,66,100,103,95,86,56,79,63,97,57,1
88,94,76,115,116,112,92,71,88,71,103,67,1
79,98,71,124,115,111,101,67,101,68,111,68,1
64,98,64,120,107,107,96,64,99,67,111,67,1
60,88,50,104,87,83,83,48,75,52,79,49,1
64,98,72,120,99,99,92,68,99,63,99,63,1
56,86,59,101,79,79,73,50,80,57,73,57,1
56,92,64,118,87,95,92,67,96,56,79,52,1
80,94,72,106,112,103,88,64,92,67,99,63,1
63,90,59,105,102,92,87,57,87,57,89,57,1
60,83,63,93,73,73,79,60,79,60,83,68,1
59,85,63,112,84,99,94,67,94,57,88,57,1
64,99,64,118,111,111,100,67,96,66,109,66,1
71,100,71,123,104,113,100,70,103,63,108,67,1
66,85,63,96,103,91,83,63,75,63,106,63,1
60,92,60,100,87,99,92,67,83,59,79,63,1
53,76,53,94,75,79,70,53,81,55,79,55,1
71,98,71,110,102,106,94,67,90,72,106,76,1
60,85,64,113,95,103,92,67,92,66,96,70,1
60,78,60,96,75,83,79,63,83,59,91,56,1
50,76,50,89,66,73,76,60,79,56,68,64,1
57,83,57,105,89,89,83,53,83,53,87,53,1
52,70,56,92,70,73,75,59,79,53,75,53,1
71,87,63,109,87,100,89,66,92,56,81,59,1
53,83,57,106,87,83,81,56,85,67,95,63,1
72,98,72,120,116,116,99,76,96,75,116,75,1
67,98,75,119,106,106,94,74,97,68,106,68,1
56,78,52,100,84,81,79,49,75,53,88,53,1
63,100,66,122,99,108,98,63,98,57,88,60,1
84,91,64,111,107,99,88,60,88,79,111,67,1
70,92,70,112,108,108,98,75,98,70,106,74,1
49,72,52,82,79,71,73,47,65,53,77,50,1
64,99,68,122,116,111,104,71,104,66,104,70,1
64,94,64,120,103,103,99,64,96,67,99,71,1
59,85,56,100,95,84,83,56,86,63,106,60,1
63,79,52,90,97,84,80,50,76,57,94,53,1
64,87,64,111,87,91,88,68,85,71,95,75,1
67,97,63,124,115,115,98,64,102,68,116,64,1
53,81,60,100,72,79,75,59,83,56,67,52,1
63,94,63,114,102,106,97,63,90,68,106,64,1
60,83,67,114,89,106,91,68,98,60,99,68,1
53,78,56,100,83,99,87,67,87,56,83,59,1
74,94,78,114,111,115,102,88,94,84,116,92,1
67,101,67,114,111,111,98,72,98,68,107,71,1
51,79,55,96,75,79,78,49,78,56,84,56,1
64,98,72,120,103,107,96,71,103,67,107,67,1
47,76,50,89,73,77,76,50,76,53,75,53,1
64,96,71,122,107,107,96,67,96,63,104,63,1
71,100,67,118,118,113,100,66,96,67,108,63,1
66,96,70,117,108,112,98,67,98,67,111,67,1
53,81,53,100,79,75,79,51,75,49,75,52,1
84,85,64,96,103,79,79,63,83,78,96,82,1
59,75,63,96,79,63,70,59,74,59,73,63,1
59,79,59,96,71,71,70,56,74,52,73,56,1
92,96,71,96,111,103,92,71,79,74,83,78,1
66,92,70,117,103,103,90,59,90,60,97,57,1
52,85,63,112,84,88,86,59,86,57,88,60,1
60,87,63,105,98,94,91,60,91,68,103,68,1
68,78,56,83,83,72,71,55,75,70,96,63,1
52,72,49,82,71,67,65,50,73,50,73,50,1
57,76,53,94,87,83,85,56,78,63,91,59,1
71,92,63,118,109,113,100,66,100,71,112,71,1
59,79,56,93,79,79,76,57,80,53,77,57,1
