@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R4,10,12-13,15,20,23-24,26,30-31,34,36-37'

@attribute Sp14 numeric
@attribute Sp21 numeric
@attribute Sp23 numeric
@attribute Sp24 numeric
@attribute Sp26 numeric
@attribute Sp32 numeric
@attribute Sp35 numeric
@attribute Sp36 numeric
@attribute Sp38 numeric
@attribute Sp43 numeric
@attribute Sp44 numeric
@attribute Sp47 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
60,57,64,70,82,62,74,58,81,77,78,73,57,7
101,120,97,97,136,98,125,98,126,126,139,121,103,3
80,97,80,80,98,76,98,76,95,99,100,95,78,3
133,34,136,44,125,139,131,135,31,34,133,31,135,2
87,102,90,88,115,94,111,91,107,107,113,112,92,3
90,106,87,92,120,91,111,87,107,112,122,112,85,3
83,106,87,88,111,83,115,87,99,103,108,103,85,3
87,106,83,84,106,87,102,83,103,103,113,99,81,3
72,89,72,80,100,74,100,74,91,95,100,95,75,4
72,89,68,80,91,74,96,70,83,72,96,58,100,4
83,40,128,53,113,146,139,143,45,37,128,32,150,2
87,111,87,88,113,85,113,88,103,103,104,107,87,3
87,102,83,88,118,85,108,85,107,103,113,103,87,3
79,89,72,68,83,67,79,63,79,79,85,79,67,7
103,121,99,88,128,96,118,92,123,118,122,109,89,3
78,95,78,84,104,75,100,75,100,100,96,96,81,3
88,107,88,88,113,87,109,87,96,104,108,104,85,3
88,107,92,84,109,87,109,92,104,109,112,104,89,3
85,99,81,88,109,79,93,71,79,75,76,79,66,3
92,103,87,90,117,92,122,92,112,112,114,112,94,3
83,45,116,56,108,125,127,133,34,32,130,32,139,2
104,32,150,46,122,114,117,122,34,37,119,45,109,2
92,107,87,49,117,111,100,85,37,37,119,51,98,2
92,107,92,90,117,92,112,96,117,117,119,108,94,3
79,79,62,70,76,66,80,66,70,73,75,73,60,7
62,79,71,66,80,63,84,66,73,73,79,73,60,7
92,109,92,92,114,94,119,98,115,115,114,115,97,3
81,91,74,79,105,90,105,101,49,37,119,31,133,2
92,37,125,49,130,135,130,135,34,31,129,34,133,2
66,79,66,63,72,60,75,60,67,71,70,75,69,7
94,117,98,89,119,94,124,97,102,106,111,111,91,3
139,37,131,44,119,136,124,136,31,31,125,31,135,2
131,40,139,44,124,126,110,115,31,31,120,40,113,2
150,30,142,42,135,143,129,143,31,29,136,31,142,2
124,84,79,47,114,115,105,94,37,37,115,40,109,2
86,103,83,89,110,90,114,87,111,111,111,111,87,3
60,70,60,67,74,55,70,58,69,66,67,69,61,7
72,73,60,67,82,65,74,62,77,69,71,69,57,7
60,70,60,67,74,55,70,58,69,69,74,66,54,7
94,106,90,92,115,87,115,91,112,107,113,103,85,3
140,34,136,47,136,139,125,135,31,31,139,31,135,2
69,79,65,76,90,68,78,61,75,75,79,79,63,7
94,111,91,88,113,88,113,88,111,111,113,111,92,3
142,31,142,50,118,143,133,139,45,37,123,32,137,2
87,102,87,84,113,88,108,88,107,111,109,107,87,3
87,111,87,88,118,85,113,88,111,111,118,107,92,3
91,111,91,92,113,92,118,96,111,103,113,95,83,3
54,62,50,60,67,49,67,52,51,54,67,54,46,5
54,66,54,53,67,63,79,59,54,58,70,68,62,7
61,69,61,60,75,59,71,56,58,68,77,72,58,7
61,81,76,64,71,63,79,67,72,68,70,75,62,7
68,69,61,71,79,67,83,67,79,87,96,91,79,7
85,95,74,88,104,79,96,79,96,96,104,96,81,4
135,31,143,44,134,141,139,146,56,34,127,32,144,2
103,31,143,48,118,100,123,129,32,37,112,43,103,2
121,34,121,44,113,112,118,112,34,34,112,34,111,2
125,51,103,48,118,125,118,121,34,34,122,34,122,2
85,103,88,88,118,92,118,87,113,113,122,113,92,3
92,112,88,88,109,87,113,87,113,113,112,104,85,3
70,75,67,71,85,67,74,62,71,67,69,63,55,7
70,75,63,71,85,62,70,58,67,63,66,63,59,7
59,68,59,67,74,67,74,62,71,67,66,75,63,7
79,83,79,82,104,81,92,78,91,91,101,95,75,4
108,32,141,78,96,103,127,144,95,77,93,42,120,2
125,34,125,49,112,122,122,118,37,37,110,37,116,2
79,79,67,70,84,66,73,63,73,66,75,63,57,7
92,118,96,96,130,94,114,98,115,106,114,102,83,3
96,96,78,92,105,75,97,75,88,92,93,92,76,3
133,32,118,42,130,127,110,120,31,31,124,31,122,2
111,37,114,49,114,113,105,113,37,34,110,37,111,2
122,34,122,49,110,116,114,116,40,40,105,46,111,2
81,109,89,67,101,75,110,90,92,102,105,102,83,3
89,109,89,92,110,94,114,90,111,115,114,111,94,3
89,113,92,96,114,90,119,90,111,115,114,115,94,3
74,79,63,67,86,64,68,57,67,63,63,60,48,5
59,67,55,63,72,53,65,53,53,60,74,60,58,7
55,75,63,63,68,53,72,57,60,60,70,67,58,7
113,37,116,44,110,111,110,111,37,40,106,43,102,2
113,70,83,60,97,80,97,76,77,77,82,81,68,2
90,108,90,89,114,83,105,76,98,98,98,89,76,3
83,84,68,78,93,65,82,65,77,81,78,81,65,7
57,70,60,63,74,62,78,65,59,62,82,62,68,7
94,115,90,92,120,87,102,76,95,91,96,87,74,3
136,34,136,44,125,139,125,135,31,29,128,31,125,2
111,40,111,50,106,102,102,91,61,71,91,75,63,2
142,31,139,50,118,143,133,139,58,34,128,32,141,2
139,31,139,46,133,139,128,135,32,32,123,34,129,2
65,69,57,71,87,67,79,63,87,87,85,83,75,7
121,36,121,48,118,121,118,125,32,32,117,32,122,2
135,34,114,55,113,100,100,83,49,56,88,63,70,2
114,51,92,59,100,67,81,62,63,71,80,71,59,2
129,42,104,43,122,129,122,129,37,48,105,60,83,2
75,64,75,74,88,74,88,74,84,84,90,81,75,7
122,34,125,46,105,113,114,120,46,49,101,53,101,2
129,56,74,59,97,64,75,57,67,67,70,63,51,7
55,79,63,67,79,60,86,64,71,71,78,75,62,7
74,60,70,71,93,75,79,72,84,84,89,67,73,7
133,46,63,42,119,113,82,72,37,37,101,40,94,2
89,46,66,46,105,72,79,72,37,40,93,40,80,5
60,77,64,67,78,62,78,58,73,73,78,77,61,7
146,30,127,44,124,133,110,115,37,37,106,37,109,2
72,42,72,47,93,80,82,83,31,37,94,34,87,2
80,92,76,88,102,79,102,79,107,112,118,112,88,3
133,56,97,60,102,65,74,54,71,71,75,71,59,7
55,67,55,68,78,57,71,57,71,75,75,71,56,7
58,79,62,68,78,61,78,61,71,71,67,71,59,7
73,37,115,41,98,102,102,102,29,31,104,42,96,2
91,115,94,92,113,92,122,88,111,111,109,111,87,3
57,73,57,64,75,56,71,56,68,72,70,68,54,7
57,73,57,64,71,59,75,59,68,72,74,72,58,7
57,73,61,68,71,56,75,59,72,75,77,75,67,7
120,37,109,43,104,110,104,107,29,29,100,32,104,2
88,112,88,93,109,87,113,87,113,109,117,109,89,3
56,71,52,63,74,58,77,54,71,71,76,75,59,7
59,71,56,67,74,58,77,58,71,71,73,75,59,7
74,64,78,71,93,79,89,79,91,83,88,79,78,5
74,71,74,67,89,75,85,71,67,71,88,71,74,5
74,75,67,67,85,67,81,67,71,75,84,71,70,5
70,75,70,71,77,67,85,67,71,71,80,71,66,5
88,75,67,67,81,67,81,67,71,71,73,71,66,5
96,36,107,44,104,96,100,100,29,27,108,29,122,2
114,29,114,44,104,104,109,112,29,32,100,32,103,2
58,72,58,66,73,55,73,55,70,70,72,77,60,7
67,68,67,66,84,66,80,66,70,70,82,66,68,5
71,37,104,66,80,70,96,78,73,77,79,81,72,4
89,113,96,96,114,94,114,90,111,111,114,106,87,3
55,67,55,63,75,53,75,57,67,67,74,67,58,7
55,71,55,67,72,57,68,57,79,71,74,75,62,7
59,79,66,71,86,64,79,60,79,79,85,79,62,7
86,95,79,85,105,73,89,69,98,94,94,85,68,7
60,81,68,63,78,65,82,62,73,69,74,73,57,7
64,81,64,70,85,65,85,62,81,81,82,85,68,7
68,95,79,78,93,76,93,76,85,98,98,98,76,7
75,70,75,67,89,80,93,76,85,94,102,94,83,5
68,66,60,67,85,62,78,65,89,85,90,81,72,4
83,32,116,70,89,94,105,115,81,85,98,66,98,2
97,115,94,97,125,94,111,91,112,107,118,107,88,3
94,111,90,92,111,91,111,91,107,112,113,107,88,3
69,67,48,72,82,54,71,54,79,68,75,68,56,7
80,84,80,80,98,76,90,76,91,91,100,91,78,7
94,34,115,76,98,98,102,113,83,87,96,61,103,2
57,77,57,64,79,59,79,59,72,75,77,75,58,7
57,73,57,64,71,59,75,56,75,72,74,68,54,7
68,73,65,76,87,67,83,70,87,79,85,75,67,4
98,34,109,71,96,103,104,110,83,79,100,48,108,2
113,37,116,43,108,99,91,78,29,37,109,64,75,2
94,77,72,68,87,70,87,63,83,79,85,79,62,4
96,116,96,97,123,100,123,96,118,118,127,118,96,3
92,103,85,88,109,79,100,79,104,104,104,104,81,4
85,103,85,88,113,87,109,87,113,109,112,100,81,4
85,99,78,84,113,87,100,79,109,100,100,91,70,4
52,75,56,67,74,54,77,58,75,75,80,75,59,7
63,83,67,71,85,67,89,67,79,79,88,83,66,7
74,91,74,71,89,71,93,71,87,83,88,83,70,7
114,31,125,44,109,116,104,121,32,32,100,34,107,2
79,107,83,86,104,85,108,89,103,103,105,103,86,4
62,68,54,74,88,55,69,55,81,77,75,73,57,7
54,72,54,63,69,55,80,59,73,73,79,73,60,7
54,75,58,66,80,59,80,63,81,77,86,73,60,7
67,83,67,70,80,63,88,66,77,77,79,84,64,7
121,29,129,46,104,114,108,129,37,40,97,40,105,2
89,109,81,92,119,94,110,90,120,120,119,115,87,4
85,100,85,83,105,83,105,83,106,106,105,106,87,4
92,100,81,92,114,83,93,72,106,97,101,88,73,4
66,75,55,71,86,60,75,57,79,79,85,84,58,7
55,75,59,67,79,60,79,60,79,79,78,75,62,7
59,75,59,63,79,60,79,57,71,71,82,75,62,7
59,79,59,63,79,60,86,60,75,75,82,75,58,7
59,75,59,67,86,60,75,60,75,79,74,75,55,7
63,79,63,63,79,60,79,64,75,79,85,79,65,7
129,43,92,52,90,75,86,64,84,88,85,84,73,2
98,112,90,89,101,73,85,65,77,73,78,73,61,3
64,81,60,67,82,62,85,62,81,81,86,81,65,7
57,77,60,67,82,62,82,58,77,77,78,77,57,7
60,73,57,70,74,55,70,55,73,73,74,69,57,7
60,77,60,63,74,62,78,62,73,73,78,77,65,7
60,77,64,63,78,62,85,58,73,77,78,77,65,7
94,34,105,74,97,94,97,101,89,85,90,73,72,2
73,79,62,76,94,65,86,65,87,87,91,83,70,7
62,71,62,68,78,61,74,57,75,75,79,75,59,7
62,75,62,68,78,65,74,65,79,83,83,79,63,7
62,71,58,68,74,57,74,57,71,75,75,75,59,7
76,43,101,72,94,76,86,72,79,75,75,83,70,4
83,84,73,72,86,76,98,76,99,99,104,95,78,4
54,69,57,68,79,56,75,59,75,75,81,72,58,7
57,69,57,68,75,59,75,59,72,75,77,75,62,7
65,77,65,64,79,67,83,67,83,87,81,87,75,7
88,99,85,84,104,83,104,83,96,100,104,100,81,4
67,75,56,71,81,58,77,58,91,79,84,79,63,7
70,91,74,71,93,71,85,67,83,71,73,63,52,7
74,91,70,75,93,71,89,71,91,87,96,83,74,4
67,107,92,66,76,59,84,63,73,73,79,77,60,7
75,91,75,78,96,70,96,74,95,91,97,84,75,4
62,83,62,63,76,63,84,63,73,77,82,73,64,7
62,75,58,66,84,63,88,70,66,63,93,60,83,7
100,116,100,74,122,96,117,100,112,108,124,112,98,1
71,91,71,74,96,74,92,70,88,88,90,88,68,4
59,75,63,67,82,64,79,64,84,79,85,79,65,7
81,91,74,87,105,83,101,75,102,97,105,92,76,4
74,91,74,79,101,72,93,75,92,88,93,88,76,4
74,79,63,79,93,64,90,68,88,71,93,88,80,7
81,113,96,67,105,101,124,101,102,115,119,115,101,1
89,87,78,67,114,83,90,75,106,97,105,88,83,1
64,73,64,74,101,69,85,62,98,89,94,81,65,7
64,66,79,63,82,76,93,83,62,59,90,59,87,5
98,112,98,67,124,97,124,97,111,115,120,115,98,1
73,79,65,76,94,68,82,61,87,91,96,87,70,4
76,88,80,72,90,68,98,79,75,83,91,95,78,7
62,71,65,72,82,65,82,68,79,68,83,61,70,5
90,60,80,57,86,76,86,72,57,54,87,57,70,5
94,115,101,68,115,98,120,98,112,116,122,112,99,1
65,71,62,64,78,61,78,57,75,75,75,75,59,7
76,102,83,76,96,74,87,70,79,75,89,72,67,4
68,94,76,76,91,78,91,67,91,91,89,83,62,7
98,115,102,68,122,103,128,103,116,111,123,111,100,1
67,57,70,71,77,54,67,50,91,67,66,49,33,5
99,116,99,67,123,100,123,96,113,113,122,113,100,1
96,112,96,67,123,100,123,100,118,113,127,113,100,1
59,75,59,63,81,62,74,58,79,71,73,63,55,7
59,71,59,67,74,58,70,62,63,67,69,71,55,7
59,75,59,67,70,58,74,62,71,71,73,71,59,7
67,68,67,59,73,66,73,66,54,51,79,54,64,5
83,72,58,82,104,85,92,74,99,99,105,91,68,3
67,79,67,56,88,66,80,63,54,57,79,70,60,5
92,107,96,66,112,92,122,96,112,108,119,112,98,1
62,75,58,66,76,66,73,59,66,77,75,81,64,7
63,79,59,67,86,64,82,64,79,75,85,84,65,7
81,100,85,79,105,83,105,83,97,97,105,97,83,3
55,60,66,49,68,64,75,68,53,53,82,53,76,5
68,51,42,78,89,41,63,44,85,59,64,49,46,5
64,54,72,50,82,76,82,73,52,52,82,52,65,5
101,112,101,63,124,101,124,97,111,111,125,115,102,1
80,56,80,68,90,79,82,76,83,75,83,68,74,5
69,56,73,53,82,68,78,65,54,54,71,57,59,5
76,53,73,53,82,65,74,57,54,57,75,57,63,5
65,111,94,60,102,91,115,98,99,112,118,107,96,1
65,77,65,71,87,63,83,67,87,83,93,79,62,7
65,81,65,64,83,63,83,67,79,75,85,79,67,7
46,55,68,53,67,59,79,63,54,58,70,54,58,5
98,111,102,71,118,96,122,99,111,107,123,111,100,1
61,69,54,68,79,52,67,56,75,68,70,64,54,7
63,79,63,71,93,62,85,62,96,87,88,79,66,7
85,103,85,79,109,87,104,87,104,104,112,104,89,3
99,112,103,71,118,96,118,100,109,104,122,113,100,1
71,91,71,74,88,70,88,70,88,88,93,95,72,4
71,87,75,66,84,70,88,74,57,73,82,84,75,7
92,107,87,86,108,89,112,89,84,95,105,103,86,3
62,54,50,78,104,59,66,44,95,84,90,66,49,5
58,54,58,52,73,59,76,59,54,57,82,60,75,5
62,54,71,52,73,66,84,78,60,70,97,77,83,5
96,111,104,63,112,96,122,100,103,103,114,108,98,1
96,111,100,66,122,96,117,100,108,108,119,112,101,1
54,64,54,63,66,55,73,55,70,66,65,70,60,7
70,87,74,75,97,72,93,72,88,92,97,92,73,4
66,83,66,71,86,64,86,64,88,79,93,79,62,7
59,56,59,56,75,57,79,60,63,56,78,60,80,5
59,53,59,59,79,64,82,68,60,63,97,75,87,5
59,53,59,56,79,68,86,75,63,75,101,84,87,5
59,56,66,59,86,79,97,83,84,92,105,106,94,5
96,109,96,63,119,94,114,94,111,106,114,102,90,1
96,109,96,63,119,94,114,94,106,102,114,102,94,1
96,109,100,63,114,94,119,90,102,102,119,102,94,1
96,104,96,67,119,98,119,98,111,106,119,111,97,1
59,67,55,67,82,57,65,60,71,75,82,71,58,7
72,88,72,78,97,73,93,73,89,94,94,94,76,4
72,95,72,74,93,69,89,73,89,85,86,85,68,4
68,81,64,78,93,65,85,62,89,85,94,77,65,7
83,99,86,67,114,80,105,83,102,89,102,85,79,1
98,112,94,67,114,94,114,94,106,106,115,106,94,1
98,108,94,67,124,94,114,90,106,106,120,102,94,1
94,77,68,67,114,90,97,83,111,111,111,102,87,1
73,88,73,80,94,72,94,72,95,91,96,91,70,4
65,75,62,72,86,65,82,65,79,79,83,79,67,7
73,79,65,76,94,72,86,68,99,95,100,87,70,7
90,84,87,80,111,91,120,102,112,116,128,121,103,3
97,111,101,68,120,102,120,98,112,107,128,112,99,1
65,81,68,68,83,59,79,63,83,75,77,68,54,7
68,77,68,64,79,70,87,70,68,72,77,75,71,7
61,66,83,60,71,78,100,81,91,99,109,107,92,5
98,102,94,60,113,92,113,96,99,99,113,103,92,1
70,87,63,75,89,67,89,67,83,83,84,83,66,4
81,107,96,75,113,96,109,96,100,100,112,96,92,1
103,116,96,75,113,100,118,92,87,96,104,100,92,1
103,103,81,79,123,92,113,92,96,100,108,100,96,1
85,103,92,71,113,92,118,96,104,109,117,104,92,1
67,79,67,66,76,63,88,70,73,73,75,84,68,7
54,79,75,70,84,55,80,59,81,63,79,70,72,5
92,107,92,86,127,96,117,96,117,117,130,112,98,3
96,111,100,66,122,96,122,100,108,112,114,108,101,1
66,79,59,71,86,64,75,57,75,79,82,75,65,7
89,113,100,83,114,94,119,98,115,111,119,106,90,3
64,73,57,70,82,65,70,58,77,77,86,73,61,7
64,77,64,74,89,80,97,80,106,106,111,102,87,7
64,77,64,78,97,80,93,83,106,102,111,98,83,7
94,103,90,89,114,94,114,97,111,106,115,102,91,3
90,112,98,78,114,94,114,90,102,98,102,98,91,1
90,99,94,67,114,87,110,90,98,85,98,85,83,1
55,71,58,64,74,57,74,57,71,75,75,71,56,7
58,84,69,68,78,61,86,68,83,79,83,75,59,7
62,88,73,64,74,68,106,83,79,75,79,87,78,7
87,120,97,88,106,91,120,94,103,107,113,112,96,3
101,106,94,84,115,102,115,94,112,116,122,112,92,3
94,115,97,80,115,94,106,91,112,103,108,99,92,1
90,92,87,53,102,83,94,79,83,75,91,75,74,1
83,92,87,53,94,83,106,87,79,83,96,87,85,1
83,97,87,57,98,87,111,87,83,87,100,87,81,1
87,97,87,60,106,87,102,87,87,87,104,83,78,1
87,92,87,57,102,79,106,87,83,79,96,87,88,1
94,106,90,57,106,98,120,98,87,103,118,107,96,1
97,106,97,68,120,94,120,94,112,112,122,112,99,1
57,73,54,64,75,56,75,56,68,72,70,72,54,7
87,81,83,53,104,85,100,81,83,83,100,79,79,1
91,106,98,56,104,92,118,96,87,95,109,107,96,1
94,111,98,76,122,96,122,96,111,111,123,111,100,1
94,111,94,71,122,99,118,96,111,107,118,107,92,1
56,75,56,67,74,58,74,54,67,71,73,71,55,7
59,103,85,67,81,67,96,79,100,104,108,104,85,7
78,79,78,55,93,75,96,79,83,83,108,83,81,1
96,112,99,67,118,96,123,96,91,96,112,109,96,1
58,79,67,63,76,63,80,63,95,99,101,99,83,7
67,83,67,78,92,85,108,89,112,108,119,108,90,3
79,87,75,78,96,78,88,74,88,66,82,66,72,7
96,111,100,66,122,96,122,96,103,108,124,112,98,1
100,107,96,66,122,100,122,100,112,108,114,103,90,1
78,79,74,71,86,68,86,68,63,71,82,75,73,7
78,104,92,75,101,90,114,98,88,106,114,106,94,7
85,75,78,49,97,79,90,75,67,71,85,67,76,1
89,79,78,59,101,83,97,83,79,84,97,88,83,1
96,113,96,67,124,94,124,98,106,106,114,111,90,1
83,99,86,89,110,87,105,87,106,106,106,106,87,3
75,84,79,50,89,80,97,80,73,77,94,89,83,1
79,66,72,57,93,73,78,73,94,81,94,73,76,1
86,103,94,57,110,97,119,94,102,106,115,106,94,1
90,99,86,63,114,87,110,87,98,98,111,85,87,1
58,84,65,80,94,79,111,91,99,103,108,107,88,3
83,106,94,76,102,94,111,91,95,107,118,99,88,3
76,84,80,60,86,79,98,83,83,95,104,99,92,1
80,88,83,57,98,79,98,83,87,87,100,87,81,1
91,102,87,88,113,85,113,85,107,107,113,103,87,3
79,81,65,84,104,74,83,59,99,95,109,87,71,7
87,102,91,76,113,96,108,88,107,111,118,99,92,3
83,94,87,56,100,85,104,85,95,95,113,95,92,1
91,98,91,43,118,107,104,92,32,32,118,34,125,2
87,85,87,64,108,85,108,88,95,95,104,95,92,5
72,69,68,60,83,70,75,70,54,48,81,42,75,5
59,68,67,79,96,62,96,79,96,91,92,87,81,7
74,64,74,51,77,71,74,67,67,67,84,63,70,1
85,99,92,59,85,79,96,79,71,71,84,75,74,1
92,91,85,59,96,83,96,83,75,75,92,79,81,1
85,83,78,63,96,83,96,83,79,79,88,83,81,1
85,87,78,63,113,87,104,87,100,104,117,96,89,1
88,103,92,63,109,92,113,92,87,96,112,100,89,1
103,34,132,51,113,133,118,133,79,43,112,49,118,2
83,72,75,49,96,78,88,78,73,73,90,73,79,1
79,83,83,52,84,74,92,78,77,81,97,84,83,1
87,95,87,66,112,92,117,92,103,99,114,99,94,1
83,95,92,56,104,81,112,89,34,51,101,73,79,5
81,100,81,83,101,79,101,83,97,97,101,102,87,3
89,104,96,79,105,90,114,90,97,97,110,97,94,1
81,71,78,52,90,75,86,79,67,71,85,75,76,1
70,67,70,52,82,72,82,72,71,67,82,71,73,1
89,100,92,63,119,94,114,94,97,106,114,97,87,1
81,96,92,49,101,79,105,83,29,37,114,63,90,5
83,91,79,85,105,83,105,76,102,94,102,98,79,3
79,84,86,53,89,80,101,83,77,77,90,77,79,1
79,99,94,57,93,83,101,83,77,77,94,81,79,1
94,95,90,60,101,83,97,83,77,81,90,85,83,1
90,84,83,63,114,90,105,87,98,106,115,98,91,1
90,103,94,63,105,90,119,97,85,98,111,106,98,1
135,30,135,44,114,133,110,133,34,31,115,31,131,2
72,60,68,63,89,65,78,69,77,85,98,81,72,7
83,79,80,53,94,76,90,76,79,83,96,83,81,1
80,79,80,53,90,76,90,76,83,87,104,83,85,1
97,40,122,68,115,94,106,113,91,91,108,83,92,1
136,37,122,47,111,124,98,109,57,61,96,61,85,2
97,84,80,68,111,91,98,79,61,61,108,68,92,5
73,67,69,72,94,76,86,72,83,99,104,95,81,4
83,102,87,80,96,81,108,88,91,95,100,99,83,3
79,94,79,84,104,81,104,85,99,99,109,99,79,3
87,98,87,88,108,92,104,88,103,95,100,95,92,3
72,73,76,50,87,74,87,78,72,72,89,83,75,1
76,77,79,50,91,78,91,74,75,75,89,72,71,1
76,77,76,56,100,85,100,85,103,91,109,75,79,1
98,106,98,71,122,99,128,99,107,111,118,99,96,1
94,31,128,60,108,92,100,99,87,99,109,87,83,1
131,31,124,46,108,107,96,96,64,64,100,61,87,2
91,85,79,56,91,81,96,78,61,61,85,75,79,5
88,95,88,88,109,87,109,92,104,100,108,96,89,3
88,91,88,67,109,87,100,83,96,96,100,91,89,1
70,75,74,51,85,75,89,75,67,71,92,71,78,1
74,79,70,55,85,79,96,79,75,79,88,83,81,1
78,91,81,59,96,83,109,87,79,83,96,83,85,1
85,91,85,63,100,87,104,92,104,96,108,96,89,1
83,107,87,82,104,85,112,92,95,103,110,112,94,3
75,79,79,49,84,74,96,78,73,70,86,70,75,1
71,75,75,52,80,70,92,74,70,73,86,77,79,1
71,79,79,52,84,74,88,78,73,77,90,84,83,1
92,87,83,59,92,85,112,92,77,66,90,81,86,1
79,75,79,56,88,78,80,74,60,54,86,45,86,5
100,64,96,59,96,96,104,96,63,60,97,63,90,5
79,95,79,63,108,85,92,78,66,77,110,91,79,5
85,100,85,92,110,83,105,86,97,102,105,102,83,3
89,96,92,79,110,94,110,90,88,92,105,84,83,1
81,91,78,79,97,79,93,75,92,84,97,88,76,4
79,95,83,85,97,80,114,90,106,115,115,120,98,3
75,66,72,53,89,73,85,73,81,77,94,73,76,1
79,95,86,60,93,83,97,83,81,73,90,73,79,1
86,73,75,63,97,80,89,83,73,81,94,81,83,1
83,73,79,63,85,80,97,80,89,98,111,98,91,1
98,108,94,70,119,97,124,97,102,106,115,106,91,1
98,99,94,70,114,94,114,90,106,111,115,106,94,1
83,63,90,50,82,76,97,83,52,66,82,77,83,5
80,92,76,80,98,76,102,79,99,99,108,95,81,3
87,102,94,84,106,91,111,98,99,99,108,107,96,3
76,75,80,50,94,83,98,79,79,79,96,79,81,1
83,79,83,60,90,79,98,83,83,87,104,83,85,1
94,106,94,64,115,94,115,94,107,103,113,103,92,1
97,106,97,72,115,94,115,94,107,107,122,116,99,1
76,98,83,80,96,81,104,81,95,95,100,95,79,3
79,98,79,84,100,81,104,81,95,95,96,99,83,3
91,106,98,84,113,92,113,96,99,103,113,103,100,3
79,73,76,53,96,78,87,74,72,79,93,79,79,1
83,81,79,60,104,85,113,88,95,103,113,103,92,1
94,102,94,71,122,92,118,92,107,111,123,103,96,1
94,106,94,71,113,92,118,96,111,103,118,107,92,1
92,103,88,93,118,96,109,83,104,104,108,100,89,3
74,71,74,51,85,71,81,71,71,71,88,79,74,1
85,83,81,63,104,83,104,87,87,96,104,100,92,1
85,87,85,63,104,83,109,92,87,87,96,96,89,1
81,91,85,63,104,92,113,92,87,96,104,104,92,1
103,83,85,84,128,92,96,79,83,96,112,91,89,1
85,64,81,59,96,83,96,75,83,83,100,87,81,5
96,87,88,67,113,92,104,83,83,87,104,87,89,5
79,102,83,76,108,88,118,88,107,107,109,107,87,3
87,106,87,92,128,96,113,88,111,116,118,111,92,3
87,102,87,88,113,88,118,92,107,107,113,107,87,3
65,66,68,71,79,67,79,67,72,64,81,61,71,7
92,103,88,88,113,87,109,83,104,104,108,104,85,3
92,107,88,88,109,87,109,87,104,104,108,104,92,3
92,109,89,92,110,90,110,86,106,106,114,102,90,3
83,45,116,47,119,129,124,136,34,34,131,34,135,2
86,99,79,85,110,87,105,83,106,106,111,102,83,3
83,95,79,85,101,83,114,87,111,102,111,102,83,3
87,102,83,84,111,79,102,79,107,99,104,95,78,3
133,37,136,44,131,135,131,139,31,31,128,34,132,2
133,92,76,41,131,120,106,83,31,34,118,51,103,2
87,106,87,92,115,91,115,91,107,107,113,107,88,3
87,106,90,88,115,91,120,94,107,107,108,107,92,3
87,111,87,88,113,88,118,85,103,103,113,107,87,3
