@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R1,8-9,11,14,18,20-21,24-26,29,37'

@attribute Sp11 numeric
@attribute Sp18 numeric
@attribute Sp19 numeric
@attribute Sp22 numeric
@attribute Sp25 numeric
@attribute Sp29 numeric
@attribute Sp32 numeric
@attribute Sp33 numeric
@attribute Sp36 numeric
@attribute Sp37 numeric
@attribute Sp38 numeric
@attribute Sp42 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
44,83,84,106,34,51,103,71,81,48,32,48,2
88,87,88,111,107,107,88,88,85,88,107,93,3
88,87,84,115,107,103,92,84,88,88,111,84,3
84,79,84,106,99,95,74,76,70,79,91,71,7
88,103,92,128,126,121,104,93,96,86,128,90,3
84,74,80,100,99,91,75,84,79,78,96,82,4
80,74,84,100,91,95,79,79,75,82,96,82,4
71,70,71,96,72,58,100,51,116,56,53,49,2
43,132,46,118,37,34,133,48,129,46,32,49,2
88,88,88,113,107,107,83,88,87,86,104,86,3
88,88,88,113,111,107,87,84,92,86,104,86,3
88,85,88,108,103,107,87,88,87,86,104,90,3
88,87,84,113,109,113,92,90,92,92,112,92,3
88,87,88,109,104,104,89,86,85,87,103,87,3
88,92,88,109,104,104,85,86,89,83,103,83,3
88,96,88,113,113,113,96,95,92,92,108,92,3
82,81,82,96,95,91,79,71,90,74,75,53,4
46,151,46,138,30,30,150,42,142,42,29,44,2
49,129,46,122,34,37,127,46,124,47,37,47,2
82,92,86,112,103,108,90,92,86,85,106,89,3
86,89,82,104,108,108,86,87,86,89,111,89,3
92,94,92,119,125,120,94,93,94,97,115,92,3
96,90,92,114,120,115,94,89,90,92,115,88,3
92,83,83,101,111,106,90,89,80,88,111,92,3
42,142,46,124,29,34,143,44,143,44,29,44,2
46,124,52,110,34,37,126,47,115,47,37,44,2
87,90,92,119,111,106,87,93,90,88,102,88,3
92,86,87,105,111,106,90,89,94,92,111,92,3
67,60,71,79,75,84,76,70,69,68,81,72,7
93,90,89,114,111,102,87,84,91,84,107,84,3
44,115,44,129,31,40,113,50,116,46,36,46,2
44,143,44,119,31,31,139,44,135,46,29,46,2
44,136,42,119,31,31,135,44,131,46,31,46,2
42,129,44,114,31,31,128,44,124,46,34,46,2
93,90,93,114,115,111,91,92,87,88,107,92,3
89,87,89,114,106,106,87,92,91,88,107,92,3
89,97,93,114,115,120,94,92,87,88,107,88,3
67,62,67,74,62,62,54,64,61,56,54,53,7
67,58,63,70,69,66,54,64,57,64,71,68,7
84,91,92,115,107,112,88,92,88,93,111,93,3
44,135,44,120,31,34,135,46,132,48,34,48,2
80,87,88,111,83,99,85,84,88,63,58,79,3
88,91,92,115,103,103,85,88,88,88,103,88,3
88,87,92,115,107,107,88,92,88,88,111,88,3
64,61,68,86,68,68,56,64,63,63,68,67,7
76,61,68,71,75,79,63,68,59,67,72,67,7
46,135,50,128,32,32,137,48,133,46,32,46,2
46,103,50,118,37,40,112,51,100,49,32,46,2
46,121,46,118,37,40,112,48,116,46,34,49,2
84,88,88,108,107,111,92,88,87,74,79,86,3
92,88,88,118,111,111,92,93,92,95,113,90,3
71,59,68,71,72,68,58,63,58,63,67,63,7
44,146,44,134,34,32,144,43,144,56,42,42,2
44,129,44,128,37,29,140,46,133,52,45,46,2
67,58,67,74,56,67,63,63,59,59,57,59,7
71,79,75,89,75,79,70,70,66,63,70,67,7
43,144,46,138,34,32,142,46,142,44,34,44,2
46,118,52,104,34,34,124,49,116,44,37,44,2
46,118,46,112,32,34,120,46,116,44,31,44,2
49,107,74,100,37,45,109,67,83,60,63,70,2
90,96,90,117,112,117,94,92,94,97,115,97,3
90,96,90,117,108,112,90,92,90,93,111,89,3
90,96,90,122,112,108,90,92,90,89,106,85,3
90,96,90,112,108,108,90,92,83,85,106,85,3
78,78,74,92,73,77,68,67,68,70,71,63,7
59,48,59,73,51,54,45,59,49,57,60,57,5
92,98,96,130,115,115,94,93,90,92,115,88,3
42,135,46,119,34,34,136,44,136,44,31,44,2
44,133,44,114,40,31,135,47,128,50,45,50,2
44,111,47,110,37,40,105,53,102,56,51,64,2
47,115,53,110,55,69,79,68,65,71,75,68,2
50,111,60,97,69,77,65,68,61,68,75,64,7
92,94,88,111,99,95,78,80,78,84,95,84,4
80,76,57,115,91,91,74,68,85,79,99,84,4
44,139,47,125,31,29,132,46,125,44,34,44,2
47,124,44,115,36,36,121,50,121,48,34,48,2
97,94,88,120,112,107,88,84,81,79,99,79,3
88,87,88,106,99,95,78,84,81,79,95,84,7
88,83,88,106,95,103,81,84,78,84,99,84,7
53,50,60,67,61,61,59,60,63,63,64,59,5
80,74,76,87,91,91,75,84,79,78,91,78,4
71,74,76,91,91,95,79,79,79,78,91,78,4
68,132,43,133,87,58,100,48,137,82,96,82,2
56,81,68,91,75,72,54,67,58,70,71,63,7
68,63,68,75,72,72,54,71,58,63,67,63,7
64,56,68,75,75,75,58,67,62,66,71,66,7
92,88,84,104,99,95,79,84,79,74,87,82,7
84,79,79,96,91,91,81,82,81,79,95,79,4
71,58,67,77,67,71,55,66,63,67,70,67,7
84,67,71,85,87,83,70,70,66,75,91,79,7
75,71,75,85,75,83,70,78,74,75,84,75,7
55,75,51,104,49,53,63,56,70,56,48,56,5
82,78,82,96,99,95,79,83,75,89,106,85,4
49,129,46,117,45,37,120,46,116,67,71,50,2
63,70,66,80,70,70,57,63,53,63,63,60,7
63,55,63,69,66,66,53,63,53,63,67,63,7
66,74,82,96,81,84,64,75,72,67,75,70,7
82,78,78,96,95,84,72,75,72,78,88,74,7
70,74,74,88,84,88,75,75,75,74,84,74,7
59,66,63,80,57,60,68,59,68,57,53,57,5
92,79,83,101,115,111,87,89,83,97,111,97,3
83,79,83,97,106,97,80,85,80,97,111,88,3
63,57,67,79,71,67,55,63,58,68,69,68,7
75,72,79,90,79,79,69,78,73,68,73,68,7
75,64,71,79,75,75,69,70,69,68,77,68,7
59,64,52,75,60,53,73,53,69,60,62,57,5
56,64,59,82,53,49,73,50,87,44,37,41,5
82,83,85,101,98,98,87,88,87,88,103,88,3
89,90,93,110,111,115,91,101,94,92,107,92,3
63,55,63,78,69,73,57,68,57,64,75,68,7
74,73,82,93,73,85,68,80,76,71,75,68,7
67,73,74,93,69,73,72,72,72,64,71,68,5
57,65,60,82,52,59,68,60,68,56,57,56,5
50,94,50,82,29,31,105,47,87,43,29,43,2
84,83,88,106,107,103,81,88,88,93,111,88,3
84,87,88,106,103,103,88,88,88,88,111,88,3
64,91,64,98,95,83,78,68,81,84,103,71,2
68,72,68,86,71,71,78,68,74,67,68,67,5
53,65,57,71,54,54,70,56,78,71,75,63,5
76,78,80,100,83,95,75,79,75,70,79,78,7
80,74,64,87,91,75,79,67,79,78,83,78,5
71,71,67,77,91,75,63,63,55,67,73,63,7
79,75,71,93,83,83,70,78,78,75,84,75,7
63,67,63,77,67,63,70,63,63,75,77,71,5
99,96,95,117,112,112,90,96,94,93,111,93,3
95,96,104,127,117,112,94,96,94,97,115,97,3
104,92,95,122,112,112,98,92,90,97,111,97,3
63,55,66,73,73,81,60,67,64,70,75,67,7
66,59,70,88,81,81,68,71,64,70,79,74,7
70,66,74,88,81,73,60,71,60,74,79,67,7
70,66,78,92,81,84,68,75,75,74,88,78,7
66,70,66,80,73,70,75,63,72,67,75,67,5
75,57,67,75,71,67,48,63,51,64,69,64,7
71,60,71,86,79,79,62,67,69,72,85,72,7
63,68,67,86,79,84,73,70,73,80,98,76,5
71,75,71,93,84,84,76,74,76,72,85,72,4
71,75,75,93,84,88,76,74,73,72,85,68,4
71,75,75,86,88,79,73,67,65,68,89,68,4
46,120,42,101,31,31,122,44,129,47,34,47,2
93,90,93,114,98,106,83,80,79,84,99,84,4
67,58,67,78,69,73,61,68,61,68,71,64,7
70,65,70,85,77,81,65,72,65,68,75,71,7
74,76,74,89,85,89,83,68,87,76,99,76,4
44,129,42,110,34,31,124,44,128,43,36,46,2
80,79,80,98,107,103,85,84,78,84,107,88,4
80,76,80,94,103,99,78,76,74,88,107,84,4
72,72,72,86,95,91,81,76,81,75,99,75,4
64,56,68,75,72,75,58,67,58,70,79,70,7
40,128,43,108,32,29,129,44,129,46,32,46,2
50,78,68,87,37,64,75,71,67,46,32,52,2
97,96,93,118,113,109,89,90,85,92,108,92,3
67,58,67,77,79,79,59,70,63,71,77,71,7
67,62,71,81,75,75,59,66,63,67,70,67,7
99,96,95,112,112,103,86,92,90,70,84,85,3
74,55,63,69,81,77,57,67,57,70,79,70,7
67,57,67,72,71,75,62,63,62,68,77,68,7
56,105,49,97,67,43,101,53,90,72,85,64,2
59,64,67,86,88,84,73,70,65,76,94,76,4
82,65,85,105,73,73,61,72,76,64,75,64,7
82,73,67,82,98,85,68,76,65,80,87,76,7
74,90,63,105,115,115,98,72,91,80,116,76,1
84,87,88,111,107,107,88,84,85,84,107,84,4
88,87,88,111,103,99,85,84,81,84,103,88,4
72,65,68,82,83,83,67,68,67,79,95,79,7
68,57,64,74,71,75,59,64,59,67,75,67,7
76,102,72,125,112,116,103,80,99,75,116,75,1
72,72,68,90,75,83,70,76,81,67,68,67,4
68,72,76,98,91,99,81,80,78,75,87,79,4
76,68,72,90,87,91,70,76,70,75,87,75,4
68,59,60,79,75,75,58,67,58,70,75,70,7
64,81,64,100,103,99,87,71,87,66,113,66,1
68,81,76,104,72,87,79,79,79,59,67,63,4
84,83,88,104,96,100,81,82,81,83,103,87,4
79,75,75,89,96,91,74,78,70,79,99,79,4
67,58,67,77,79,79,63,66,63,71,81,75,7
67,87,79,123,83,91,81,74,92,63,84,67,1
78,66,66,80,91,88,68,67,64,74,88,78,4
82,74,78,92,99,95,75,75,72,82,97,82,4
70,59,70,76,81,77,64,67,64,78,84,78,7
70,59,63,76,77,70,64,67,64,74,88,74,7
63,85,59,100,57,57,86,59,86,53,56,60,5
66,100,66,127,112,112,98,63,98,67,111,63,1
66,52,59,66,81,66,57,63,53,70,75,70,7
59,55,63,73,70,66,60,63,57,67,71,67,7
71,83,83,105,79,92,76,82,83,64,73,64,7
87,83,87,105,97,97,83,85,83,84,98,84,4
71,64,67,90,88,88,83,74,83,80,98,84,7
67,64,67,82,88,84,83,74,80,84,98,80,7
67,64,67,82,84,88,80,70,69,80,98,76,7
67,64,67,82,75,71,65,63,65,72,77,68,5
63,79,63,93,60,60,83,60,87,60,59,60,5
67,90,63,105,115,106,94,63,87,68,115,68,1
67,62,67,78,77,77,61,68,61,71,79,68,7
63,62,67,74,73,69,57,64,54,64,75,64,7
68,61,64,74,79,79,59,64,59,67,75,71,7
64,79,84,102,75,83,70,80,81,67,75,67,7
84,65,68,86,79,75,67,76,74,63,58,63,5
68,68,60,90,68,61,70,56,70,71,72,59,5
57,76,57,86,57,54,78,56,70,55,54,55,5
68,65,64,78,79,79,67,71,59,63,72,63,7
80,81,80,104,95,95,79,75,79,66,87,74,7
56,78,56,87,54,54,71,55,71,59,60,56,5
64,96,68,128,111,111,100,71,100,66,113,70,1
63,67,71,93,49,53,66,70,66,59,51,56,5
71,67,71,85,87,79,63,70,66,75,88,75,7
79,58,59,67,100,91,74,66,41,79,99,75,3
71,96,67,118,109,109,96,66,96,67,112,71,1
67,100,67,123,109,109,100,66,100,67,112,67,1
67,100,67,123,113,113,100,66,100,63,112,63,1
66,63,66,84,81,84,68,71,64,67,84,63,7
59,66,56,73,54,51,72,56,64,60,56,57,5
63,55,66,73,66,66,57,59,57,67,71,63,7
71,75,59,79,67,60,80,60,80,68,73,64,5
49,53,56,75,49,53,58,50,69,53,52,53,5
52,60,63,86,53,56,69,57,65,50,52,53,5
67,98,71,119,111,111,101,67,101,68,111,68,1
67,101,67,124,111,111,97,63,101,68,115,68,1
67,57,63,68,67,67,55,63,58,60,69,60,7
74,73,67,89,85,94,72,76,68,76,83,80,4
82,83,67,93,102,89,79,68,79,76,91,80,4
80,87,84,111,103,99,85,84,85,79,107,84,3
84,83,76,90,103,99,81,71,59,79,107,84,3
50,68,53,74,54,51,59,56,59,55,54,55,5
68,98,68,120,116,116,99,64,99,67,111,67,1
80,85,84,108,95,103,87,79,92,78,91,86,3
56,63,53,75,54,54,58,55,58,52,60,56,5
53,67,53,79,54,58,58,55,58,56,56,56,5
64,99,64,122,111,107,96,67,100,66,113,66,1
64,99,64,122,107,107,100,71,100,66,109,63,1
64,96,60,122,111,107,96,67,96,63,109,63,1
68,99,68,128,111,111,104,67,100,70,109,66,1
75,67,67,85,87,96,74,74,70,79,91,79,4
75,71,55,81,91,83,74,63,70,79,95,75,4
55,62,55,77,56,56,59,56,59,56,54,56,5
55,58,51,74,56,56,59,52,59,56,57,56,5
71,100,71,123,113,113,96,70,100,71,112,71,1
52,66,56,84,60,70,83,67,83,82,92,89,5
67,79,79,101,75,84,69,78,76,68,77,64,4
63,72,71,86,49,60,65,67,73,53,49,64,5
56,57,56,72,71,63,69,60,69,60,69,60,5
67,98,63,124,111,111,97,67,97,64,111,68,1
67,98,67,119,111,111,97,67,94,68,111,68,1
67,60,67,75,75,71,58,63,58,68,73,68,7
78,73,78,93,85,85,68,80,72,76,87,76,4
78,87,85,114,98,102,87,80,94,80,103,80,3
74,65,60,74,102,94,83,76,68,88,107,88,3
80,72,80,94,95,91,70,76,70,75,91,79,4
76,68,76,86,87,87,70,76,70,75,87,71,4
76,68,76,90,87,87,70,76,63,75,83,75,4
72,65,68,82,79,79,63,68,67,67,79,67,7
76,54,60,74,103,75,59,60,59,88,116,84,5
72,91,84,111,107,112,96,92,103,75,99,75,3
92,102,92,115,121,116,96,92,81,79,111,79,1
72,98,68,106,112,112,96,76,96,71,111,71,1
68,72,64,90,99,91,78,64,74,71,107,67,1
80,70,71,87,87,87,67,71,67,66,79,66,4
71,70,64,75,72,75,71,63,54,66,71,63,7
64,59,71,91,61,54,54,71,75,70,75,63,5
84,59,60,71,116,99,79,71,71,86,113,86,3
71,92,68,118,103,107,96,71,96,66,109,70,1
71,67,75,89,83,83,70,74,66,67,73,63,4
67,67,71,81,83,75,63,70,63,71,91,67,7
71,96,63,123,100,109,96,63,96,67,95,67,1
67,100,63,118,109,100,96,66,100,67,99,67,1
71,100,71,118,113,113,96,74,100,67,108,71,1
70,59,66,73,81,77,64,71,64,78,92,82,7
66,81,63,104,91,91,86,59,90,57,88,57,1
63,81,63,104,91,95,90,59,90,57,88,57,1
66,92,66,122,103,99,90,59,90,57,92,57,1
66,89,63,112,95,95,83,67,86,63,84,67,1
74,100,70,112,108,112,98,67,98,67,115,70,1
67,57,63,72,67,71,58,63,58,64,73,68,7
67,64,67,82,88,88,73,78,80,80,98,88,7
71,68,75,86,92,92,80,78,76,80,98,80,7
92,98,92,114,120,115,101,89,94,84,115,88,3
59,90,59,114,88,88,83,57,87,53,85,57,1
93,97,93,129,115,111,94,84,98,88,112,88,3
60,87,57,105,85,89,87,53,83,53,79,53,1
64,57,64,71,71,71,56,68,59,67,72,67,7
64,57,64,74,75,71,56,68,56,67,72,63,7
64,98,72,120,112,112,99,68,96,67,107,67,1
84,70,76,87,87,87,71,79,75,59,63,70,7
53,85,50,91,75,72,75,51,71,52,67,52,1
53,81,53,96,83,79,79,55,75,52,79,52,1
53,78,46,87,79,79,75,51,75,52,79,56,1
67,58,63,74,71,71,55,66,55,67,73,67,7
88,100,84,118,100,104,92,78,96,87,112,79,3
51,75,51,93,79,83,85,56,85,49,73,56,1
67,96,84,118,100,96,92,70,92,59,95,63,1
84,96,67,118,100,109,92,70,96,63,103,67,1
63,59,63,76,81,88,72,79,79,85,102,85,7
56,78,52,84,73,70,75,52,75,47,71,50,1
52,78,56,96,81,73,75,56,83,53,84,50,1
52,85,56,108,73,81,83,56,83,50,84,53,1
70,100,70,122,108,103,90,67,90,67,106,63,1
92,86,83,97,111,102,83,82,80,92,102,88,3
92,94,79,110,106,102,90,74,90,76,102,64,3
52,79,49,97,75,71,76,47,73,50,66,53,1
49,75,52,90,71,67,76,50,76,50,66,53,1
67,83,67,97,88,88,83,70,83,72,94,76,5
82,83,85,114,102,106,91,84,87,88,107,88,3
93,83,82,101,102,98,79,84,79,88,103,84,3
82,73,67,89,98,81,65,64,65,80,95,71,7
74,94,57,105,102,102,94,57,87,60,95,53,1
50,80,57,93,77,89,83,60,87,64,95,64,1
53,76,57,82,89,94,87,60,76,64,99,68,1
57,73,53,82,81,73,76,53,76,60,91,64,1
57,97,67,119,102,106,94,64,94,60,95,68,1
63,90,67,114,98,98,91,68,91,53,75,64,1
76,91,60,111,99,95,88,60,92,67,99,55,1
57,87,53,102,95,83,85,53,81,51,83,48,1
60,87,60,98,91,91,85,56,85,59,95,59,1
84,88,88,122,103,103,83,88,87,90,100,86,3
88,92,88,113,107,107,87,93,92,86,100,86,3
80,59,64,75,95,87,71,67,62,82,96,86,7
64,81,84,100,83,103,92,88,92,78,87,86,3
76,88,80,118,103,107,96,79,96,78,100,78,3
64,78,53,87,87,87,83,59,79,56,79,59,1
60,85,60,104,103,103,92,63,92,70,109,66,1
88,87,88,109,100,104,85,90,81,87,99,87,3
93,87,88,109,104,104,89,86,89,92,103,87,3
84,79,93,109,96,96,78,90,85,83,95,83,3
93,79,84,100,104,109,89,82,81,87,103,87,3
55,87,67,109,87,87,85,63,89,56,84,59,1
86,81,86,108,95,95,83,87,86,82,97,85,3
52,70,49,76,73,66,72,52,72,50,79,50,1
49,70,52,80,70,70,72,52,75,47,67,50,1
56,81,59,100,81,81,79,56,86,53,79,57,1
59,92,70,117,99,99,94,63,90,57,88,60,1
63,89,63,112,81,88,86,59,86,53,84,57,1
63,92,66,122,95,99,94,63,94,63,92,63,1
46,89,59,100,30,34,124,49,101,44,31,44,2
52,75,49,86,67,71,73,50,76,50,66,50,1
63,94,63,114,97,106,94,67,87,68,89,64,1
63,90,63,119,97,97,90,67,90,68,94,60,1
46,135,42,110,31,31,133,44,133,47,34,44,2
46,101,56,97,29,29,133,47,122,47,31,47,2
82,80,85,101,102,106,83,88,79,84,99,80,3
50,69,47,85,69,66,72,50,76,50,71,50,1
78,97,67,124,115,111,98,64,94,71,107,71,1
88,83,88,102,99,99,78,80,78,84,95,88,3
84,79,84,111,99,99,85,88,88,84,103,88,3
50,72,53,94,68,71,74,53,78,51,72,55,1
57,79,64,90,79,91,81,68,81,63,91,67,1
57,87,60,102,83,83,85,60,85,63,87,63,1
68,79,72,94,61,68,92,71,81,59,61,63,5
88,88,88,104,107,107,87,84,79,86,100,90,3
84,81,84,100,103,99,83,88,83,86,100,86,3
84,88,88,113,103,103,92,79,87,82,104,86,3
88,88,68,113,95,95,92,63,87,82,100,74,1
53,70,53,96,79,79,79,59,79,56,79,56,1
56,85,60,108,87,95,92,63,92,63,96,66,1
71,92,60,108,91,75,83,59,92,70,100,63,1
60,114,50,113,87,79,87,59,92,70,100,70,1
60,88,64,108,75,64,92,59,100,52,56,59,5
64,99,64,108,58,58,100,59,100,63,71,59,5
84,83,88,113,96,91,78,86,85,83,95,83,3
55,79,55,96,75,79,78,56,81,59,77,59,1
75,87,75,109,87,83,81,66,81,59,88,67,1
75,87,67,96,83,87,89,70,89,67,84,59,1
63,92,67,109,67,79,81,63,89,59,81,63,1
63,92,63,113,96,96,89,66,92,67,99,67,1
67,83,59,104,100,83,89,59,81,75,108,71,1
59,96,55,104,79,71,92,59,96,67,88,63,5
59,100,59,104,67,71,81,59,92,49,51,59,5
79,79,71,85,87,91,81,78,81,75,91,79,4
49,78,46,84,73,73,83,49,75,50,71,50,1
46,74,49,84,66,70,75,49,75,50,71,50,1
49,78,52,92,70,70,75,49,75,53,75,53,1
59,89,63,112,91,103,94,63,90,67,102,70,1
63,89,66,112,99,103,94,71,98,67,106,70,1
56,96,63,108,60,63,90,63,94,60,60,63,5
70,78,74,100,77,91,79,79,83,67,75,74,4
96,90,92,110,111,102,87,85,83,84,102,80,3
92,83,87,105,97,102,80,85,83,80,94,84,3
87,83,83,105,97,97,83,89,87,76,94,84,3
59,83,52,97,79,79,80,57,76,57,77,57,1
56,79,59,105,79,84,80,60,83,57,77,60,1
59,83,67,97,84,75,80,63,80,60,81,60,1
67,90,63,114,106,106,90,70,97,72,106,72,1
67,94,67,114,106,106,94,70,94,64,106,64,1
63,94,67,105,92,97,97,70,83,88,115,88,1
49,83,59,90,43,46,83,57,76,50,52,50,5
78,76,82,97,94,98,76,84,79,80,95,84,3
60,83,50,101,81,77,79,50,76,53,91,50,1
50,80,47,97,69,69,76,50,76,46,71,50,1
60,80,63,105,98,98,91,64,91,68,103,68,1
60,87,63,101,77,66,91,60,94,60,71,60,5
74,76,74,93,89,89,79,76,79,71,91,76,4
76,91,57,102,107,103,92,53,88,79,107,67,1
57,76,57,94,75,75,74,60,81,55,72,59,1
60,79,68,106,91,91,88,64,88,71,103,67,1
60,91,68,115,107,103,92,71,92,71,103,67,1
68,98,72,115,103,103,96,68,96,71,103,71,1
50,79,57,82,64,64,78,56,74,59,75,59,5
80,81,88,104,95,95,79,84,79,82,91,82,3
46,74,50,91,83,79,79,51,79,52,87,52,1
53,74,53,83,79,79,75,51,75,52,75,52,1
53,74,53,87,79,75,75,51,75,52,75,52,1
64,85,64,96,95,91,83,63,83,63,91,63,1
68,92,68,113,103,107,92,71,96,66,104,70,1
68,92,71,118,103,103,92,71,96,70,109,70,1
76,83,76,106,103,107,88,80,88,79,107,79,3
72,72,68,90,83,83,67,68,63,71,79,67,4
80,91,88,115,103,107,88,88,92,84,99,84,3
88,87,84,111,112,103,88,88,85,88,107,88,3
88,85,84,104,103,99,79,84,79,82,96,82,3
79,87,79,104,100,104,85,82,85,79,99,83,3
75,67,71,89,87,87,66,74,66,75,84,75,4
67,62,71,81,79,79,66,66,70,63,73,59,4
90,89,90,112,112,108,90,87,90,89,111,89,3
82,81,82,104,99,95,79,79,79,89,97,85,3
82,85,86,108,99,99,83,83,86,89,106,89,3
87,83,83,101,102,111,87,89,87,84,102,88,3
79,68,71,82,97,88,73,70,65,76,94,76,7
67,58,57,74,77,73,57,68,65,71,79,71,7
47,131,44,120,31,31,139,46,139,44,29,44,2
80,78,80,100,99,99,79,84,79,86,109,82,3
88,85,84,113,103,103,83,88,87,86,109,86,3
84,88,88,118,103,107,87,93,92,86,104,86,3
84,92,88,113,107,111,92,88,87,86,104,86,3
88,85,88,113,111,107,83,84,83,95,113,86,3
88,81,80,91,99,91,71,71,62,70,75,70,7
48,92,79,100,34,37,125,49,111,46,34,46,2
90,89,86,104,117,112,94,92,90,93,115,93,3
82,78,78,100,99,95,79,79,79,89,106,74,4
90,85,86,104,99,103,86,87,86,82,92,85,3
46,135,42,124,31,34,133,44,136,44,31,47,2
67,60,71,75,71,75,69,70,76,64,69,68,7
44,133,44,124,31,31,135,44,139,46,31,43,2
67,58,67,78,66,62,50,60,50,60,57,56,5
67,76,70,85,81,81,76,72,68,64,71,68,7
88,91,88,111,112,112,88,88,88,93,111,93,3
92,83,76,102,103,95,85,80,74,88,95,84,4
44,124,44,120,36,36,128,46,125,48,40,48,2
68,76,72,86,71,79,67,71,63,63,68,67,7
72,76,76,90,79,83,70,68,67,71,79,71,7
88,88,84,113,111,111,92,84,92,90,113,95,3
71,67,71,87,87,91,79,75,71,66,75,70,7
71,75,75,96,67,75,63,70,70,63,66,63,7
67,58,63,74,67,67,55,66,63,63,63,59,7
63,62,71,77,75,71,59,63,55,59,66,63,7
67,67,71,74,71,67,55,63,63,63,73,67,7
52,122,43,138,40,45,105,46,135,44,37,44,2
49,114,49,112,40,37,113,49,116,44,34,44,2
70,63,63,69,66,63,57,63,60,60,60,53,7
92,86,83,101,92,88,73,78,80,80,89,76,4
83,75,83,97,92,92,76,82,80,80,89,80,4
71,68,67,86,71,67,58,60,55,72,81,64,7
56,49,56,72,56,56,48,53,55,53,49,53,5
59,57,63,79,56,56,51,57,58,53,49,57,5
44,122,47,114,31,31,128,47,124,50,34,43,2
53,50,53,71,51,51,56,56,56,55,48,55,5
79,79,79,96,91,96,78,82,78,83,99,83,4
63,62,67,77,71,71,59,63,55,63,70,67,7
71,62,75,89,83,79,63,70,63,71,77,71,7
84,79,79,100,83,87,74,82,78,75,81,75,7
59,62,59,77,60,56,70,59,63,63,63,63,5
66,66,59,84,60,60,68,59,68,57,56,60,5
63,70,52,76,60,57,68,59,72,60,60,60,5
59,59,52,76,51,51,68,56,60,53,53,53,5
46,135,52,114,43,56,97,60,73,68,73,64,2
67,53,63,68,67,67,55,63,55,64,69,68,7
52,142,42,124,29,29,136,44,140,44,31,44,2
60,51,60,70,69,69,54,64,54,64,71,60,7
63,55,63,70,69,66,54,64,54,68,68,64,7
74,73,67,85,77,77,72,68,76,71,75,68,7
53,65,53,78,46,37,98,41,113,46,36,43,2
92,91,97,115,107,107,88,92,92,93,111,93,3
64,54,64,64,71,71,52,64,52,67,72,67,7
72,72,68,90,75,75,67,71,74,67,72,67,7
57,72,57,78,61,57,74,56,70,67,68,63,5
44,120,47,106,36,31,107,40,110,44,34,48,2
97,92,92,113,111,107,92,88,92,95,109,90,3
84,78,68,100,103,79,71,63,71,86,104,74,2
71,56,68,67,72,72,54,67,58,66,71,66,7
60,74,56,83,64,68,67,71,71,63,67,66,5
46,107,40,104,34,29,100,44,100,46,29,49,2
67,54,67,74,71,71,55,66,59,67,73,67,7
44,121,44,104,34,34,114,40,122,42,30,46,2
