@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R1,4,11,16,18,21,23,26,28-29,32,34,37'

@attribute Sp11 numeric
@attribute Sp14 numeric
@attribute Sp22 numeric
@attribute Sp27 numeric
@attribute Sp29 numeric
@attribute Sp33 numeric
@attribute Sp35 numeric
@attribute Sp38 numeric
@attribute Sp41 numeric
@attribute Sp42 numeric
@attribute Sp45 numeric
@attribute Sp47 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
70,58,82,65,77,68,78,79,67,68,63,75,7
63,62,82,65,81,68,78,83,67,68,63,79,7
67,62,74,57,77,68,78,79,59,68,56,75,7
64,54,94,59,75,68,79,72,58,67,58,75,7
68,61,74,56,75,71,75,79,58,67,58,72,7
68,65,82,67,79,71,83,79,67,71,62,83,7
64,57,78,59,75,64,83,75,62,67,62,79,7
72,76,86,63,75,68,87,72,58,67,58,72,7
64,59,104,58,75,67,85,79,59,66,63,75,7
68,63,122,58,83,79,109,75,63,66,59,71,7
88,88,108,83,103,84,104,104,89,82,81,100,4
68,56,75,58,72,67,81,79,63,66,63,79,7
60,59,79,58,75,67,85,75,59,63,63,79,7
68,56,79,62,72,67,85,63,74,63,85,56,7
80,99,122,100,111,71,123,113,100,66,100,113,1
76,78,91,71,79,71,77,71,59,63,52,63,7
88,83,93,81,100,82,96,99,83,87,79,99,4
84,79,96,81,96,78,96,99,79,79,83,95,4
67,58,77,66,79,70,80,81,64,71,68,88,7
79,100,123,92,113,74,122,112,101,79,101,112,1
75,79,100,55,67,70,88,66,60,63,57,70,7
70,59,80,64,77,67,82,67,65,63,62,79,7
70,96,122,98,112,67,124,106,101,67,97,111,1
59,79,79,76,67,63,78,55,72,57,68,66,7
63,98,135,101,115,67,124,115,102,64,98,111,1
67,57,68,62,67,67,74,69,57,64,54,69,7
67,62,78,61,77,64,74,79,63,64,59,75,7
82,83,105,83,102,84,102,95,78,80,81,99,4
64,57,102,63,75,68,87,79,62,67,62,79,7
72,65,78,74,79,64,83,99,83,79,75,72,7
60,76,98,70,51,56,83,51,50,51,50,51,5
72,98,125,99,112,68,122,111,96,71,96,107,1
68,102,111,96,116,68,128,111,100,71,100,116,1
68,65,71,63,75,68,75,72,62,67,58,68,7
64,59,79,58,79,67,77,75,63,66,63,79,7
76,74,91,75,91,75,81,79,66,78,70,87,7
68,99,122,96,107,67,113,113,92,66,96,109,1
64,103,122,100,116,71,128,113,100,66,100,113,1
68,103,113,100,116,71,118,113,100,70,100,118,1
75,67,85,66,87,78,92,84,72,75,68,88,4
55,71,85,78,56,56,84,54,72,52,68,57,5
67,100,123,100,113,70,122,112,101,67,101,112,1
71,96,93,100,113,66,104,112,101,71,101,108,1
78,70,84,72,84,75,90,92,80,78,80,92,7
78,74,56,68,66,52,62,88,69,60,41,46,5
75,68,93,69,84,74,93,85,68,76,68,85,4
75,68,90,65,88,78,93,85,68,76,68,94,4
59,75,79,80,56,57,82,66,79,60,76,55,5
63,57,75,58,67,60,67,66,57,64,57,62,7
67,65,101,65,81,72,94,83,67,68,63,83,7
67,69,110,65,89,80,106,83,63,68,67,91,7
60,80,78,76,55,57,74,68,74,60,70,57,5
50,44,74,46,52,53,78,51,52,53,59,57,5
53,73,74,57,55,53,82,57,63,53,67,54,5
70,101,119,98,111,64,115,116,99,64,99,107,1
63,58,70,54,69,60,67,61,56,64,56,68,7
63,58,70,57,62,64,64,64,56,60,56,68,7
57,39,71,41,51,53,75,61,46,51,50,58,5
53,57,82,59,57,60,75,58,58,55,58,54,5
53,68,74,59,57,53,79,58,58,51,58,54,5
64,98,120,96,107,68,122,116,100,71,104,111,1
71,70,91,71,87,79,93,87,74,74,74,87,4
68,63,96,67,79,71,89,83,66,66,63,83,7
53,59,75,58,54,55,74,53,52,56,59,56,5
53,63,87,75,68,63,89,63,78,59,78,87,5
68,99,122,100,111,67,118,118,100,66,100,109,1
68,103,108,100,111,71,118,113,100,70,103,113,1
75,71,93,70,87,78,92,91,72,79,72,88,4
71,62,96,63,83,70,84,81,64,67,64,81,7
79,79,89,70,91,82,100,84,68,75,79,95,4
59,54,70,55,67,63,69,70,60,67,57,66,7
56,78,88,83,91,79,110,115,97,93,104,120,3
63,78,100,86,99,75,101,111,94,67,90,92,1
70,96,122,98,108,63,114,111,94,67,97,106,1
70,103,122,98,112,67,119,111,97,67,97,106,1
70,103,104,98,108,63,110,111,97,67,94,111,1
79,72,97,73,92,82,97,94,72,80,76,94,4
63,68,82,62,49,60,78,62,57,53,57,69,5
79,86,90,94,102,74,97,111,94,84,91,102,3
67,98,119,97,106,67,124,106,94,64,94,106,1
63,98,110,97,106,67,114,111,98,68,102,111,1
67,57,68,62,71,63,67,77,61,64,61,66,7
82,73,89,68,89,80,86,87,70,76,70,87,4
82,101,114,94,106,68,115,95,88,71,92,107,1
67,94,114,94,106,64,120,103,92,60,92,103,1
67,97,119,94,102,64,120,103,96,64,99,107,1
68,91,102,92,107,64,104,107,96,71,96,107,1
64,79,98,85,91,60,113,107,92,63,87,103,1
64,94,115,92,103,60,113,103,87,63,92,99,1
64,94,120,92,99,64,118,107,92,63,92,99,1
71,70,87,67,83,75,89,83,66,70,70,83,4
71,70,75,71,61,59,77,75,59,70,66,56,5
84,78,96,75,87,79,96,96,85,82,78,91,7
71,92,104,96,107,63,113,104,92,66,92,104,1
68,85,91,96,99,63,89,113,100,70,96,100,1
75,75,93,70,91,74,92,84,68,75,68,81,4
88,92,113,96,109,90,117,112,98,92,94,99,3
63,92,113,92,104,59,112,88,90,59,90,99,1
74,70,92,68,84,71,82,75,58,63,55,71,4
95,96,112,94,99,83,114,106,94,85,94,115,3
63,96,112,90,103,63,114,97,87,63,87,97,1
66,92,117,94,103,59,110,97,87,57,87,92,1
63,92,112,86,88,59,114,92,87,57,87,97,1
59,81,104,86,99,67,101,97,94,63,87,97,1
75,68,82,58,75,63,74,69,57,64,57,73,7
71,64,79,55,67,63,74,73,61,64,57,69,7
67,57,79,58,71,63,74,69,57,64,54,73,7
59,94,110,87,97,57,114,94,87,57,79,89,1
59,86,110,83,92,57,105,85,83,53,83,85,1
59,86,114,87,88,60,119,85,83,53,83,98,1
59,86,101,94,102,67,105,102,94,64,94,106,1
93,101,114,102,111,76,115,116,99,76,92,103,1
63,87,114,83,85,57,106,83,81,53,85,75,1
53,87,119,83,85,57,106,79,78,50,78,87,1
57,87,119,83,98,60,115,79,78,56,92,103,1
80,83,111,81,103,88,113,95,87,93,92,107,3
68,70,83,67,83,71,81,79,63,70,70,91,7
67,62,96,85,104,90,108,108,94,92,90,99,3
59,83,96,74,83,63,108,84,79,59,86,91,1
55,83,96,78,79,52,100,84,83,52,79,73,1
67,92,96,96,109,63,108,108,98,75,98,99,1
71,96,104,100,113,70,117,103,90,67,90,99,1
66,63,92,83,99,87,110,106,87,85,87,102,3
74,74,88,68,77,75,101,75,73,67,73,88,7
78,96,100,94,95,56,90,97,94,57,90,84,1
63,81,108,75,84,52,101,79,76,50,76,71,1
56,74,88,79,81,52,93,84,80,57,76,75,1
56,81,108,83,84,59,101,92,87,57,83,92,1
66,92,122,94,108,75,114,111,94,67,97,111,1
63,57,72,58,75,67,85,89,76,80,79,111,7
87,86,119,87,106,93,119,106,87,88,94,111,3
52,75,101,76,75,50,93,73,76,50,72,69,1
52,72,82,73,71,53,89,73,76,53,76,73,1
56,83,93,87,88,57,101,85,83,57,87,94,1
67,73,114,65,89,84,111,83,74,76,88,107,7
63,94,101,94,94,53,102,95,88,50,85,79,1
50,76,89,76,73,60,94,68,74,64,85,95,1
53,83,101,79,85,53,102,87,78,56,81,83,1
67,97,114,98,111,68,111,107,96,71,103,112,1
63,90,97,87,89,68,102,112,92,71,88,99,1
63,87,110,87,98,64,111,95,85,60,85,91,1
63,87,110,87,85,68,115,99,85,64,88,91,5
63,87,110,87,89,72,111,91,88,71,92,95,5
67,76,85,68,69,60,78,57,70,53,70,57,7
67,76,74,68,66,60,78,54,70,56,67,61,7
84,87,106,85,107,84,104,107,87,88,87,103,3
57,83,98,81,87,56,104,99,87,63,87,95,1
57,87,111,85,91,56,104,95,87,59,92,91,1
88,85,104,87,103,88,104,104,89,86,89,104,3
84,88,104,79,107,84,109,96,78,90,85,109,3
56,81,100,87,95,63,104,100,92,63,92,96,1
56,85,108,87,91,63,109,87,85,56,85,87,1
68,96,122,96,111,71,128,100,96,66,92,104,1
88,87,100,89,104,86,104,103,86,92,94,112,3
67,62,113,81,87,86,108,99,83,87,90,99,7
48,75,85,78,71,49,88,73,75,49,79,73,1
63,83,109,81,83,59,104,81,79,56,86,99,1
71,96,118,100,113,70,122,108,98,75,101,112,1
71,96,118,96,109,66,117,112,101,71,101,112,1
44,133,113,118,53,49,112,54,105,49,124,32,2
44,129,118,114,40,46,112,45,124,46,135,30,2
63,92,118,89,96,70,117,73,79,63,83,84,5
48,71,70,66,53,59,73,54,68,52,64,63,5
59,81,104,79,84,63,114,79,80,57,83,88,1
46,122,108,98,54,49,110,88,97,47,122,31,2
87,83,110,83,102,85,114,102,87,88,91,98,3
56,83,101,83,84,50,93,77,76,53,76,77,1
59,83,93,80,79,57,93,77,76,57,76,77,1
63,90,114,90,102,63,114,89,83,60,83,98,1
56,98,110,97,40,44,114,89,94,53,113,31,2
42,139,110,133,31,44,114,31,131,44,131,31,2
89,87,101,91,98,72,106,99,92,76,88,99,3
67,94,101,91,85,50,90,87,85,50,78,71,1
60,83,97,79,81,64,94,91,81,68,81,83,1
67,90,114,83,98,68,115,68,74,64,88,99,1
44,136,114,128,31,47,111,64,99,53,114,36,2
53,72,82,70,71,50,91,72,75,51,75,72,1
53,79,90,78,79,64,100,83,79,63,83,91,1
64,83,111,85,91,68,104,95,87,75,92,95,1
57,87,102,85,83,56,96,95,87,63,83,87,1
50,128,111,99,51,50,113,87,83,63,87,68,2
68,88,104,87,83,51,93,96,92,56,89,83,1
56,88,108,87,95,63,109,91,89,63,89,100,1
60,81,104,75,75,59,100,60,78,52,74,67,5
59,79,109,78,87,66,108,84,83,56,79,84,1
67,92,113,89,91,63,112,103,94,63,90,103,1
63,96,113,92,104,70,112,112,98,75,94,108,1
63,87,100,89,79,63,104,95,94,67,86,73,5
55,87,89,89,60,56,88,63,83,59,83,60,5
46,74,92,75,66,49,86,75,80,50,76,67,1
56,81,96,83,84,56,97,79,80,57,76,79,1
59,81,108,79,84,59,105,79,80,60,80,75,1
59,74,96,83,70,59,97,46,83,57,76,71,5
79,75,105,76,92,78,97,94,76,80,79,98,3
63,75,101,87,92,67,114,94,91,64,91,106,1
67,94,114,94,106,70,119,102,94,68,94,102,1
85,80,114,87,115,92,125,107,96,97,92,116,3
93,94,110,79,94,80,98,95,74,80,74,95,3
78,87,105,91,94,57,102,107,96,68,92,91,1
63,87,110,91,94,64,111,107,92,68,92,103,1
74,90,114,102,115,88,120,116,103,92,103,112,1
57,76,97,72,77,60,102,68,74,60,81,64,5
80,79,98,81,95,84,108,103,87,93,92,111,3
76,79,106,88,103,84,113,103,92,88,92,99,3
53,79,94,81,83,53,96,75,79,51,75,79,1
53,76,90,70,71,56,87,68,71,55,71,72,1
57,79,90,81,87,60,96,87,83,63,83,95,1
57,76,90,85,87,64,104,83,83,63,87,83,1
60,83,86,88,79,56,96,83,87,63,87,75,1
76,87,98,88,91,76,108,99,83,75,79,91,4
84,85,118,92,111,97,123,109,92,90,96,118,3
46,78,96,75,75,51,96,71,74,49,70,67,1
76,96,122,100,111,84,118,104,96,78,96,104,1
56,81,87,75,75,59,89,87,81,63,74,83,5
80,79,102,85,95,80,100,103,79,79,79,95,4
76,76,102,78,95,80,100,95,79,79,75,95,4
76,76,98,74,95,76,104,95,79,75,75,91,4
88,87,111,85,95,84,108,95,79,88,83,103,3
76,72,78,70,79,71,83,75,67,71,67,75,7
84,85,118,87,99,84,109,67,85,82,78,100,3
84,85,108,79,95,88,100,104,85,82,85,100,3
71,62,85,63,79,70,88,77,72,63,83,60,4
71,67,81,66,79,70,76,81,68,71,64,81,7
87,83,86,87,97,78,89,98,79,76,76,89,3
57,90,119,135,34,47,125,31,146,43,146,31,2
93,90,114,87,111,92,115,107,88,88,92,107,3
82,80,82,76,89,76,86,75,67,71,63,79,7
88,105,111,99,116,84,113,111,92,88,87,107,3
80,79,98,78,99,80,100,99,79,79,79,95,3
84,76,94,78,99,80,100,99,75,84,75,95,3
84,87,120,88,112,92,118,107,92,88,96,116,3
84,83,102,85,103,84,104,103,87,84,79,91,3
76,72,86,67,83,71,91,79,62,79,71,87,7
93,96,113,96,109,86,112,117,94,92,90,112,3
88,87,109,85,104,86,112,103,86,87,86,103,3
88,87,109,85,109,90,112,103,86,87,90,112,3
88,87,109,89,109,90,112,108,90,92,90,108,3
88,83,109,85,104,90,117,112,90,96,94,117,3
86,89,112,90,103,87,110,111,90,85,87,111,3
82,85,108,86,103,92,114,106,90,89,94,120,3
95,92,108,83,95,75,93,84,65,67,62,71,7
92,98,114,97,115,97,119,111,91,92,91,111,3
87,86,110,87,111,89,110,111,87,92,87,106,3
92,98,115,92,107,88,113,111,92,88,92,111,3
47,135,125,135,31,46,128,32,137,48,133,32,2
88,87,111,88,107,88,104,111,92,88,87,103,3
72,61,74,63,75,68,71,72,58,63,58,68,7
71,78,113,96,95,88,109,34,125,52,107,79,3
88,88,113,87,103,88,109,109,89,90,89,104,3
53,38,56,37,54,55,63,53,48,59,44,56,5
51,100,128,118,43,49,117,34,124,49,116,45,2
55,46,67,44,53,59,66,54,49,56,45,54,5
46,136,127,135,32,46,119,34,136,44,136,34,2
66,63,73,57,66,63,72,56,51,57,58,60,7
66,59,80,64,70,67,82,71,62,67,65,71,7
89,83,89,76,89,76,98,95,81,80,81,103,4
57,51,70,50,52,53,71,51,56,56,56,51,5
63,62,70,72,46,47,111,48,96,46,128,29,2
50,102,131,117,45,50,122,29,129,48,116,42,2
97,94,115,88,99,84,104,95,79,84,79,95,3
84,83,98,81,95,80,91,95,75,71,67,79,7
53,50,71,59,51,56,71,48,62,55,62,51,5
43,132,118,125,34,48,118,34,125,49,125,32,2
60,59,75,71,58,63,81,71,70,59,70,56,5
67,54,70,55,67,63,69,66,53,67,53,70,7
75,67,104,63,79,66,88,81,64,71,64,81,7
78,78,80,72,88,75,82,84,69,74,69,75,7
56,59,69,60,51,59,72,46,69,50,62,49,5
46,139,114,136,37,53,114,55,102,60,87,73,2
83,75,97,73,84,74,85,89,72,76,72,81,7
46,142,124,136,31,44,119,31,124,44,120,37,2
78,73,85,68,94,80,94,79,63,76,74,87,7
70,73,82,72,77,60,86,75,67,71,74,71,7
57,73,78,68,52,50,78,61,70,60,70,54,5
44,115,101,109,34,44,115,31,107,43,114,29,2
64,54,71,52,71,64,71,72,54,63,54,68,7
64,54,78,52,71,68,75,72,54,67,54,72,7
68,57,74,59,71,68,67,72,58,67,54,72,7
101,96,122,96,116,97,118,118,96,95,92,113,3
92,88,113,92,111,93,109,113,89,99,92,113,3
68,81,87,71,75,67,77,75,63,63,55,71,7
43,117,96,121,32,51,96,34,114,40,122,27,2
43,114,104,104,32,44,109,32,107,43,103,32,2
97,96,118,96,118,99,117,112,90,96,94,117,3
93,92,109,92,113,95,117,117,94,92,90,108,3
67,54,77,59,75,66,76,81,64,67,64,77,7
48,104,104,100,32,46,104,81,83,59,113,32,2
70,81,88,79,77,71,93,84,73,70,80,75,5
70,78,92,79,73,67,90,84,80,70,76,75,5
66,78,84,79,73,67,90,75,76,67,76,75,5
92,90,114,90,115,93,114,106,91,88,87,106,3
67,60,82,62,75,67,78,73,61,64,61,73,7
47,111,105,109,34,47,106,34,110,46,107,36,2
44,129,110,124,29,41,111,34,121,40,125,29,2
92,91,120,96,116,101,122,116,92,97,96,116,3
97,94,111,92,107,92,118,116,96,93,92,107,3
64,61,78,59,75,68,79,75,58,71,58,79,7
71,70,91,67,83,71,89,79,63,70,66,79,7
88,87,113,89,113,90,112,112,90,92,90,103,4
41,116,109,107,34,46,104,34,105,49,98,40,2
44,125,113,114,27,43,108,40,101,52,105,48,2
95,92,108,90,112,92,110,115,101,93,97,120,3
59,55,73,57,70,67,79,71,55,63,58,71,7
67,60,82,62,75,67,78,77,57,64,57,77,7
89,83,97,79,98,76,94,91,74,80,78,87,4
74,73,101,76,89,72,90,83,70,68,63,75,4
68,61,78,63,79,68,79,79,62,67,62,75,7
72,72,98,81,99,76,96,99,79,79,79,91,4
68,63,87,58,68,67,77,63,55,63,55,67,7
67,62,77,85,60,66,88,57,86,59,86,63,5
78,70,100,72,84,79,101,88,76,78,76,102,4
78,74,104,79,103,83,105,102,83,85,83,102,4
83,83,105,76,102,82,105,81,65,76,79,98,4
87,83,101,83,102,82,105,98,83,84,83,102,4
79,83,97,80,92,78,93,102,79,84,79,85,4
75,72,101,76,88,85,105,85,72,76,76,102,4
71,68,86,80,97,78,93,89,79,80,76,85,7
79,101,124,101,111,67,124,111,98,68,98,111,1
82,80,93,79,94,76,90,99,85,80,81,91,4
70,69,82,72,81,72,82,99,78,76,74,79,7
67,65,85,65,62,60,90,68,67,60,70,57,5
72,65,98,67,83,80,100,68,67,71,75,91,7
57,72,74,70,57,56,83,54,71,55,71,54,5
76,78,100,67,87,75,96,79,63,70,66,87,7
