@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R2-4,6,8,13,16,18,21,24,26,29,37'

@attribute Sp12 numeric
@attribute Sp13 numeric
@attribute Sp14 numeric
@attribute Sp16 numeric
@attribute Sp18 numeric
@attribute Sp24 numeric
@attribute Sp27 numeric
@attribute Sp29 numeric
@attribute Sp33 numeric
@attribute Sp36 numeric
@attribute Sp38 numeric
@attribute Sp42 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
48,71,59,51,59,51,71,45,55,62,29,49,5
95,96,79,99,79,82,81,96,82,78,99,83,4
87,93,75,58,100,82,81,100,78,78,103,92,3
32,118,125,34,121,49,125,34,46,125,40,46,2
40,104,100,51,83,63,74,63,66,59,70,63,2
32,122,125,29,129,46,127,34,52,124,43,53,2
32,122,129,34,129,52,105,60,63,64,71,67,2
83,84,70,79,66,71,64,77,71,68,75,70,7
71,88,70,60,70,71,75,63,63,72,84,67,5
49,69,55,53,63,56,53,51,56,68,49,53,5
108,110,86,103,83,97,94,115,89,87,115,97,3
91,101,75,95,79,82,80,92,85,80,98,88,4
45,105,105,37,120,67,80,43,44,111,89,64,2
77,90,64,81,64,70,58,79,70,62,77,68,7
102,105,80,71,80,97,87,89,64,83,112,92,3
53,101,101,37,122,64,83,55,57,102,75,68,2
63,85,73,71,58,68,54,66,64,54,71,64,7
67,70,55,67,55,64,54,69,68,54,68,64,7
79,82,65,79,62,68,61,73,72,57,71,68,7
84,82,69,84,69,76,72,81,72,72,87,71,7
84,85,69,84,69,72,72,77,68,72,75,64,7
53,74,65,53,69,57,68,46,44,98,45,46,5
49,89,87,37,115,44,102,46,44,120,31,50,2
37,105,115,29,129,50,102,31,44,124,42,50,2
89,98,72,62,83,92,85,95,71,78,111,84,3
73,98,83,55,98,64,78,75,71,63,72,67,2
55,78,65,55,68,53,85,45,46,107,37,51,2
37,102,102,46,102,43,117,42,50,96,29,44,2
112,118,92,112,88,97,96,116,93,92,113,99,3
112,118,88,107,85,97,92,111,88,87,118,95,3
71,75,56,71,56,67,54,72,67,58,71,66,7
79,87,74,71,74,71,71,79,67,75,75,66,7
31,104,110,31,107,44,100,32,44,104,40,43,2
116,118,96,111,96,95,92,113,104,96,117,96,3
111,109,87,111,87,99,96,109,95,89,117,92,3
72,70,54,72,54,63,55,71,63,55,70,63,7
72,77,54,72,54,63,59,75,66,59,73,67,7
68,70,54,68,54,66,55,71,63,55,77,67,7
72,74,54,72,54,63,55,75,66,59,81,67,7
68,74,54,72,58,66,55,71,66,55,73,63,7
72,70,58,72,58,66,55,71,66,59,77,71,7
68,93,79,68,79,78,74,79,70,81,99,79,7
68,89,75,72,71,66,78,71,66,70,73,67,5
72,77,67,68,67,66,66,71,63,66,70,63,5
34,104,108,37,112,46,111,32,46,118,32,46,2
113,112,89,113,89,92,90,112,92,94,111,97,3
75,76,59,75,59,67,64,77,71,64,75,63,7
83,88,70,79,66,71,60,81,75,68,84,74,7
75,88,74,67,78,75,75,77,71,60,79,67,4
32,100,107,32,103,42,113,30,42,109,29,44,2
112,114,90,108,94,97,90,111,89,87,106,88,3
95,97,79,84,68,78,69,71,67,48,85,64,7
77,82,60,73,57,67,58,75,67,62,73,72,7
77,82,64,77,60,63,55,75,67,65,73,64,7
70,72,57,77,60,70,62,79,70,65,77,68,7
51,101,113,32,116,74,94,43,50,115,85,68,2
75,78,58,79,62,64,57,73,64,61,75,68,7
84,89,69,88,73,76,72,89,76,76,83,80,7
31,101,119,31,122,47,113,34,44,124,34,43,2
120,120,94,115,94,101,96,112,97,92,116,97,3
106,111,83,98,83,84,81,99,84,85,107,88,4
77,74,57,77,57,68,59,75,64,56,75,71,7
77,74,57,73,61,64,52,68,64,56,75,67,7
81,82,65,81,65,71,63,79,71,63,79,71,7
87,91,74,79,63,79,71,79,67,50,83,74,7
68,75,56,68,56,67,54,75,67,58,75,66,7
75,79,63,79,59,67,58,72,71,67,75,66,7
91,96,81,83,67,75,83,87,71,67,96,74,4
61,104,103,34,110,75,83,48,44,112,83,74,2
34,104,110,34,107,55,108,32,44,112,83,59,2
107,109,83,107,87,86,89,109,90,92,103,87,4
79,100,83,48,108,70,74,83,59,107,84,75,2
109,104,81,104,85,92,90,108,83,86,115,85,4
79,80,63,75,59,67,64,77,67,60,79,63,7
75,76,59,75,63,67,57,77,67,60,75,63,7
32,108,122,43,92,59,75,70,67,60,88,74,4
103,105,86,108,90,85,83,115,93,97,89,88,3
108,110,94,108,90,93,97,115,85,87,120,88,3
77,86,68,81,60,70,62,79,70,58,81,68,7
77,75,60,73,57,63,55,75,67,58,77,64,7
70,72,57,73,57,63,62,79,67,62,77,68,7
77,86,60,73,60,67,58,79,63,55,77,68,7
115,124,101,120,97,88,98,120,92,98,99,92,3
115,114,87,111,87,88,91,111,88,87,107,88,4
75,78,62,79,62,68,57,73,68,61,75,68,7
75,78,55,75,58,64,57,77,64,61,79,64,7
67,101,94,43,101,72,76,73,68,68,75,68,4
115,125,98,120,102,76,85,116,92,96,83,79,3
120,120,98,120,91,92,96,107,88,88,107,84,4
77,78,57,77,57,68,59,75,64,59,75,67,7
85,94,76,94,83,68,81,103,76,99,99,79,1
99,104,85,116,99,67,67,103,88,92,75,63,4
99,104,81,95,78,84,79,95,79,75,100,82,4
75,79,59,75,59,71,58,75,67,62,75,63,7
83,83,67,79,63,71,67,83,67,67,79,66,7
79,79,59,75,56,67,62,75,67,58,56,59,7
99,104,81,99,78,79,79,95,75,75,67,70,4
72,77,58,75,58,66,59,79,66,63,77,67,7
83,85,62,87,67,66,63,79,66,63,73,67,7
116,128,100,111,100,66,100,113,66,100,112,67,1
79,80,66,75,59,71,68,77,67,64,92,70,7
100,104,81,100,81,87,83,99,79,83,97,85,4
71,88,70,63,74,59,83,57,59,86,56,57,5
73,75,60,73,57,67,62,75,63,58,77,68,7
88,93,68,81,64,82,83,88,78,69,94,76,7
81,86,64,81,60,78,73,84,78,80,85,80,7
81,82,60,77,64,78,69,88,74,83,94,80,7
66,93,79,63,83,60,83,60,57,90,59,57,5
57,97,86,57,86,53,90,56,57,80,55,57,5
112,130,98,112,98,63,101,115,63,94,111,68,1
70,75,60,84,72,63,58,75,74,76,69,68,7
102,105,83,97,80,84,83,102,84,79,95,84,4
115,119,101,111,101,68,98,115,68,98,112,68,1
111,124,101,106,101,68,98,111,68,98,112,68,1
71,78,62,67,58,72,68,77,68,65,83,71,7
94,94,72,89,68,76,67,91,76,70,87,75,4
85,90,72,94,76,76,74,91,76,74,87,71,4
89,94,72,81,65,80,78,91,71,63,99,79,7
89,94,76,94,83,60,78,99,68,96,91,67,1
94,106,83,106,98,64,88,112,68,99,103,71,1
94,102,83,94,79,64,88,91,64,81,107,67,1
83,87,70,91,81,67,62,87,79,75,79,66,7
99,104,85,99,81,84,79,95,79,75,96,82,4
79,87,70,75,67,63,67,68,71,75,49,56,5
75,85,62,79,62,74,70,79,66,63,91,71,7
87,85,71,95,79,70,66,87,74,78,91,79,7
58,81,71,54,71,59,66,60,56,74,57,56,5
54,85,71,51,71,56,78,49,56,74,51,52,5
83,93,75,91,75,59,74,87,66,89,84,63,1
91,100,75,103,87,63,81,104,66,92,99,67,1
116,123,100,111,100,66,100,109,66,100,108,67,1
79,84,63,79,59,71,64,81,67,64,75,70,7
87,84,70,91,78,79,75,88,75,79,97,82,7
53,84,74,53,78,52,75,51,52,72,53,50,5
109,117,96,109,96,71,98,112,67,98,111,67,1
109,112,96,109,100,67,98,108,67,101,115,67,1
113,122,96,100,89,71,101,108,63,75,111,70,1
91,93,72,84,68,74,69,92,67,69,85,76,4
51,79,75,54,75,53,73,53,53,69,55,57,5
108,130,101,112,98,63,97,111,63,101,115,60,1
112,119,98,112,101,63,101,111,67,101,106,64,1
112,130,101,112,101,67,101,120,70,101,111,72,1
75,85,65,84,65,64,65,77,64,65,83,68,7
92,97,80,92,83,80,76,94,84,83,95,80,7
92,101,83,97,83,80,79,98,80,83,95,84,3
53,82,73,56,69,50,65,52,53,61,51,53,5
111,119,101,111,101,68,98,111,68,98,112,64,1
71,70,58,67,58,64,57,66,64,57,68,60,7
94,94,68,85,65,80,74,87,68,63,91,75,4
102,106,87,89,79,76,81,95,76,81,83,75,4
98,106,83,85,61,80,81,83,56,41,99,71,3
62,78,61,77,65,53,63,68,64,67,58,55,5
111,115,98,111,102,71,96,112,64,99,107,71,1
66,64,57,66,57,64,56,68,64,52,64,63,7
83,83,67,83,63,67,67,79,71,62,83,66,7
91,100,78,95,78,75,75,91,79,79,79,74,7
68,67,56,68,56,63,58,64,63,58,67,63,7
68,67,56,68,56,59,54,68,63,58,67,63,7
87,96,75,91,79,70,66,91,82,81,81,67,4
107,123,100,111,100,63,96,109,63,96,112,63,1
107,118,96,103,96,63,100,104,63,92,103,63,1
111,123,104,111,104,70,100,113,66,103,108,67,1
111,118,100,111,100,66,100,113,70,103,112,67,1
79,76,59,56,44,75,68,66,56,49,92,70,5
109,122,96,96,89,67,98,99,63,79,106,67,1
88,90,72,91,72,74,73,88,78,73,89,76,4
88,93,72,91,72,78,73,88,74,73,94,80,4
81,86,64,81,64,70,62,84,67,65,77,68,7
57,82,68,60,75,67,87,84,82,90,106,92,5
60,93,79,70,83,82,90,106,93,97,115,92,3
88,93,73,79,65,80,72,85,68,65,91,76,4
79,85,65,79,69,76,68,85,72,76,87,76,7
102,114,90,92,80,84,91,102,80,83,103,88,3
60,93,80,63,90,72,87,94,84,91,107,84,3
84,101,87,92,90,92,102,115,92,91,121,88,1
106,119,97,111,97,64,102,111,68,98,112,68,1
89,94,72,89,72,80,70,91,80,74,91,79,4
89,94,72,85,68,80,67,87,71,67,87,75,4
81,86,65,77,65,68,63,79,68,59,79,71,7
62,74,57,49,57,64,52,54,71,78,61,59,5
98,106,91,106,94,64,88,103,60,92,103,63,1
106,120,94,111,102,64,96,112,68,99,107,63,1
87,91,70,87,70,75,67,87,75,67,87,74,4
79,83,63,79,67,67,67,83,67,62,75,70,7
79,91,78,99,78,71,75,99,79,75,60,78,7
87,91,70,91,74,75,75,91,84,83,91,78,7
103,118,99,107,96,71,96,107,63,100,100,63,1
112,118,96,99,85,75,100,107,67,83,113,74,1
87,89,67,87,67,74,66,79,66,59,81,71,7
79,81,67,83,67,66,63,79,70,66,84,67,7
103,109,83,107,92,82,85,113,90,96,112,92,3
103,118,96,103,96,66,92,104,66,92,95,63,1
111,118,100,107,96,74,96,113,70,96,108,71,1
96,104,85,91,78,83,83,95,83,86,97,82,7
100,112,92,104,96,67,79,91,63,83,88,63,1
113,117,96,113,96,67,94,108,63,94,102,63,1
113,117,96,109,100,63,94,108,67,98,106,67,1
109,122,100,109,96,67,101,108,67,98,111,67,1
73,72,57,73,60,63,58,71,67,58,73,64,7
95,110,90,91,90,60,90,92,57,87,89,57,1
95,110,90,91,86,57,83,92,53,87,81,53,1
88,110,90,99,90,57,87,97,63,97,85,57,1
71,74,58,71,58,68,57,73,64,57,71,64,7
92,110,87,88,87,57,79,81,57,76,75,56,1
88,101,87,88,83,57,76,81,53,76,79,56,1
92,114,87,92,83,53,87,89,53,83,87,53,1
111,115,94,106,94,76,92,103,64,92,99,63,1
106,120,98,102,94,64,96,112,64,96,107,71,1
79,91,78,79,78,55,79,72,55,75,75,52,1
103,118,92,107,96,63,92,107,71,96,83,59,1
107,122,96,112,99,67,100,111,71,96,113,66,1
72,74,54,72,54,66,55,67,66,55,70,63,7
75,74,58,72,54,66,55,71,63,55,73,63,7
83,89,71,79,67,70,70,91,82,85,99,87,7
91,104,87,91,87,63,85,91,56,85,84,52,1
71,69,55,71,55,67,57,73,63,57,75,67,7
71,76,55,71,55,63,57,73,67,64,97,82,7
71,76,55,71,59,63,60,77,71,68,102,85,7
71,84,78,63,74,67,72,66,71,72,79,67,7
104,104,92,113,96,79,98,103,63,86,102,63,1
91,104,85,79,78,56,83,84,52,79,84,53,1
109,122,96,104,89,75,98,99,67,79,111,63,1
109,122,96,113,100,67,86,108,63,98,88,60,1
88,97,79,66,72,82,80,79,67,73,98,72,7
73,86,68,77,72,70,73,71,78,83,66,64,7
103,114,90,108,98,89,94,106,78,90,106,76,3
70,90,75,70,75,50,76,71,50,80,66,60,1
84,97,83,81,79,53,83,84,50,76,85,53,1
112,124,98,108,94,74,90,106,63,87,98,68,1
106,110,87,106,87,88,87,106,88,87,103,88,3
79,93,73,75,73,72,65,73,60,61,75,64,7
79,101,76,75,76,50,76,66,53,72,71,53,1
67,89,73,71,73,50,76,66,53,76,64,53,1
79,93,73,79,73,57,76,77,57,83,79,56,1
71,85,65,63,65,60,68,66,64,68,57,56,7
98,98,79,111,91,84,81,107,88,92,103,88,3
111,111,91,111,91,88,88,112,88,92,103,88,3
106,106,87,106,87,84,81,103,88,81,103,79,3
102,115,87,98,79,88,81,95,80,74,103,84,3
73,86,76,77,79,64,85,95,64,92,72,59,1
111,120,98,111,98,68,96,112,68,92,107,67,1
73,90,79,69,72,60,70,61,60,70,51,51,5
95,113,88,107,96,84,96,111,67,92,104,74,1
71,91,74,64,74,51,71,68,51,71,71,49,1
68,83,74,83,85,51,71,72,59,79,67,52,1
112,122,103,112,92,67,96,111,71,96,100,66,1
103,113,88,99,88,71,96,107,71,96,113,70,1
75,104,92,95,88,48,125,58,59,83,32,46,2
87,100,87,83,83,52,78,83,49,78,77,52,1
72,85,75,79,79,52,74,71,56,74,73,56,1
95,109,87,99,92,59,85,100,70,92,99,67,1
111,128,100,111,96,66,103,113,70,96,103,67,1
99,118,96,99,96,70,92,96,74,96,88,67,5
100,104,81,104,85,83,83,103,92,86,102,85,3
96,100,78,96,78,83,79,95,87,83,97,85,3
104,112,92,91,85,59,90,84,52,79,71,47,1
91,100,85,79,78,56,83,77,52,75,71,50,1
71,88,78,71,74,49,79,73,52,75,75,50,1
96,112,89,87,85,59,86,84,56,86,106,60,1
87,108,85,87,85,56,83,84,59,86,92,53,1
87,100,85,87,85,56,86,81,59,86,84,53,1
53,108,114,40,125,49,124,32,46,139,31,44,2
40,112,125,34,133,46,135,30,42,135,31,44,2
96,112,92,96,92,63,83,84,67,98,63,63,5
49,76,74,46,66,59,68,54,52,64,67,60,5
99,101,83,99,83,85,80,97,82,76,106,88,3
99,101,83,103,90,89,87,102,78,87,106,84,3
103,119,90,99,90,67,90,102,63,90,85,64,1
63,79,72,60,68,60,65,67,60,69,85,72,7
106,114,94,97,80,88,83,102,88,79,103,84,3
97,105,80,106,83,88,79,102,84,79,99,84,3
97,105,94,97,94,64,91,94,53,83,91,53,1
79,93,76,79,76,50,79,77,50,76,75,56,1
79,89,76,71,73,53,79,73,50,72,75,56,1
67,82,65,71,73,50,72,69,53,76,68,53,1
97,114,87,97,90,68,91,89,60,83,87,60,1
97,114,90,102,97,64,91,106,72,102,99,64,1
102,119,97,106,104,68,98,111,80,102,99,68,1
111,124,101,106,97,64,98,111,68,94,112,71,1
102,106,83,102,83,84,81,103,84,81,99,84,3
102,106,79,94,79,84,81,99,84,81,99,84,3
94,111,91,85,83,53,85,75,50,78,75,51,1
66,82,72,73,76,50,74,75,53,78,72,51,1
77,90,79,81,83,64,81,87,60,81,91,75,1
112,118,88,99,88,88,87,99,84,79,109,90,3
99,104,88,99,81,84,79,99,88,83,104,90,3
91,108,88,87,85,55,83,75,51,75,91,52,1
83,100,85,79,78,59,79,83,63,83,91,56,1
57,96,96,61,88,55,87,58,59,83,60,56,5
61,108,99,68,92,59,100,64,71,79,63,59,5
99,109,83,103,83,86,81,100,86,85,103,87,3
72,85,75,72,75,49,74,71,49,74,70,49,1
83,93,75,79,79,49,74,79,52,81,70,52,1
75,96,79,83,79,59,85,79,59,81,95,63,1
83,96,79,91,83,56,81,83,63,85,84,59,1
95,113,92,95,87,63,89,100,63,92,103,67,1
58,104,100,58,100,63,81,60,56,96,70,59,5
95,96,79,95,79,70,85,87,74,81,77,75,4
96,104,81,96,81,79,75,95,83,83,92,78,3
79,96,78,79,81,52,75,66,52,72,71,50,1
71,84,74,71,70,52,72,70,52,72,71,53,1
71,80,70,71,70,52,72,73,59,79,75,53,1
71,84,70,75,74,56,75,77,59,83,71,53,1
79,88,78,63,70,59,75,73,59,79,92,63,1
96,112,89,100,92,63,94,103,67,94,111,70,1
104,122,96,100,96,71,98,108,71,94,102,70,1
79,92,81,75,85,67,79,66,63,86,84,74,1
67,104,96,63,96,59,94,66,59,86,75,60,5
60,96,92,63,96,59,90,60,59,90,71,60,5
95,105,83,99,83,85,83,102,85,87,102,84,3
70,86,72,73,75,53,73,71,53,76,73,50,1
103,119,98,99,98,70,97,102,70,94,106,72,1
99,110,94,77,79,67,90,84,74,90,106,76,1
70,90,72,63,90,57,76,71,60,87,66,60,5
97,110,83,102,80,80,79,98,84,79,95,88,3
92,101,90,84,83,64,83,81,60,79,87,60,1
102,114,90,106,94,68,94,106,72,94,103,71,1
106,119,94,106,90,72,98,106,68,94,103,68,1
106,114,94,97,90,76,94,106,76,98,112,80,1
97,114,90,84,87,76,94,102,80,102,107,76,1
92,110,94,97,97,88,102,111,76,76,116,84,1
67,93,83,60,80,60,83,62,50,83,79,56,5
71,101,90,75,90,60,94,73,76,87,71,68,5
115,115,94,120,98,97,92,116,92,88,111,93,3
106,111,91,106,98,84,92,107,84,96,103,88,3
95,104,81,99,88,84,83,103,88,92,96,90,3
71,83,74,71,74,51,75,68,51,71,75,52,1
103,113,92,103,92,71,96,103,71,92,104,70,1
103,118,92,107,96,71,96,107,71,96,109,74,1
87,108,88,91,81,75,83,95,71,83,87,70,4
89,90,68,85,72,68,63,79,71,67,75,67,4
106,115,91,106,87,88,92,107,88,88,103,88,3
49,71,65,49,65,53,63,54,56,63,51,55,5
107,113,85,95,78,79,79,95,79,75,100,78,4
91,100,74,95,74,75,79,91,75,71,91,74,4
103,108,88,99,85,88,87,107,84,87,109,86,3
61,87,78,79,81,75,79,99,84,83,96,82,3
91,96,71,87,71,74,70,87,74,66,88,79,4
100,108,85,96,78,79,79,95,83,72,102,78,4
79,84,63,79,66,63,72,73,59,98,49,47,2
79,88,66,79,66,63,83,60,49,116,40,42,2
104,112,85,104,89,92,86,108,92,86,106,89,3
99,105,83,103,86,78,83,102,82,80,98,80,3
95,93,75,91,72,78,80,92,78,73,94,80,4
34,119,131,34,131,44,133,37,44,136,31,47,2
108,119,90,103,86,89,87,106,85,87,106,88,3
99,105,79,95,79,89,87,102,85,83,106,88,3
31,133,139,31,139,44,141,32,48,129,29,46,2
31,133,139,31,135,44,137,34,48,125,29,46,2
107,108,85,107,88,93,87,107,88,87,113,90,3
79,79,67,83,63,75,71,79,75,67,83,74,7
99,104,79,95,79,82,81,100,82,78,103,83,3
107,113,87,107,87,82,81,104,86,85,84,87,3
109,112,89,113,92,92,90,108,92,86,111,93,3
108,110,86,103,86,89,83,106,89,87,111,92,3
99,110,86,103,86,89,87,106,89,90,111,88,3
112,114,94,117,98,93,90,111,89,90,106,80,3
34,124,136,34,140,44,139,34,47,139,29,46,2
106,114,87,106,90,88,83,111,92,91,103,88,3
106,114,87,106,87,88,87,111,88,87,112,88,3
97,105,80,92,76,64,61,69,60,57,54,53,5
71,74,58,67,55,64,61,66,64,61,64,64,7
31,131,135,31,131,46,132,34,46,125,34,44,2
31,139,143,31,143,44,146,34,44,141,32,46,2
29,133,143,31,150,44,141,32,44,137,32,46,2
71,75,59,57,45,63,42,51,55,37,67,59,5
111,118,92,111,92,95,96,118,99,92,112,92,3
32,134,141,32,137,46,144,32,46,136,32,46,2
29,123,125,32,121,46,118,34,46,114,34,46,2
58,109,96,95,79,49,125,49,74,81,37,52,2
49,112,107,79,81,52,109,70,79,75,79,78,2
100,108,85,109,89,79,75,108,92,90,102,85,3
109,112,89,113,92,96,90,112,96,94,115,97,3
108,110,90,108,90,85,83,111,97,94,98,88,3
77,86,68,77,64,60,55,63,53,48,55,53,5
88,93,76,92,76,76,72,85,76,76,87,76,4
40,110,111,40,111,53,102,55,64,79,71,71,2
111,114,90,115,94,88,94,120,97,94,103,92,3
53,67,51,56,48,57,54,49,57,50,54,56,5
71,78,62,75,65,60,65,62,60,79,54,60,5
59,71,57,59,65,60,67,57,56,70,61,59,5
39,104,103,51,92,63,67,75,67,54,71,70,7
112,122,92,112,92,84,83,99,79,79,83,74,3
29,122,128,31,132,41,129,27,44,116,27,43,2
