@relation spambase

@attribute Word_freq_3d numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_people numeric
@attribute Word_freq_free numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_data numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Char_freq3 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0.08,0,0.17,0,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0.028,0,1140,1
0,0.88,0,0,0.44,0,0,0,0,0.44,0,0,0,0,0,0,0.44,0,0,0,186,1
0,0.35,0,0,0.05,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.017,3271,1
0,0.5,0.25,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1
0,0,0.29,0,0.87,0,0,0,0,0.43,0,0,0.29,0,0,0,0,0,0,0.02,1200,1
0,0.27,0,0.4,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,1
0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,66,1
0,0.42,0.14,0.14,0.14,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0.067,991,1
0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,1
0,0,0,0,0.48,0.48,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,328,1
0,0.1,0.3,0.3,0.1,0.6,0.1,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0.015,1351,1
0,0,0.36,0,0,0.12,0,0,0,0,0.12,0,0.12,0.12,0,0,0,0,0,0,180,1
0,0.17,0,0,0.53,0.08,0.17,0,0,0,0,0,0,0,0,0,0,0,0.068,0.027,1277,1
0,1.2,0.3,0.1,0.4,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0.123,851,1
0,0.61,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,156,1
0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1
0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,1
0,0.15,0.15,0,1.11,0,0,0.95,0,0,0,0,0.31,0.15,0,0,0,0,0,0.022,1128,1
0,0,0,0,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,1
0,0.19,0,0.58,0.19,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,113,1
0,1.08,0.36,0,0.36,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0.066,736,1
0,0,0,0,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
0,0.08,0,0.17,0,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0.028,0,575,1
0,1.88,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1
35.46,0,0,0,0.58,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,207,1
0,0.27,0.09,0.36,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1171,1
0,0.52,0.26,0.17,0.78,0.95,0.17,0,0,0,0,0,0,0.08,0,0,0,0,0,0.013,1375,1
0,0.47,0,0,0.71,0.71,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.089,392,1
0,0.43,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,179,1
0,0.52,0,1.05,1.05,1.05,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,125,1
0,0.15,0,0,0.3,0,0.3,0,0,0,0,0,0,0.46,0,0,0,0,0,0,186,1
0,0.2,0.4,0,0.91,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1439,1
0,0,0,0,0.36,0.36,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,300,1
0,3.77,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1
0,0.1,0.3,0.3,0.1,0.6,0.1,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0.015,1351,1
0,0,0,0,2.91,0,1.94,0,0,0,0,0,0,0.97,0,0,0,0,0,0,94,1
0,0.16,0.16,0,1.64,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,1116,1
0,0.75,0.35,0.25,0.15,0.05,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.008,617,1
0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,1
0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1
0,1.47,0.34,0.95,0.08,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.064,537,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1
0,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,84,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1
0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,170,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
0,0.75,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,237,1
0,1.88,0.37,0,0.37,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,998,1
0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,1
0,0.43,0,0,0.29,0,0.29,0,0,0,0,0,0,0.43,0,0,0,0,0,0,217,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,126,1
0,0.05,0.05,0.29,0,0.81,0.05,0,0,0,0,0,0,0,0,0.05,0,0,0,0,467,1
0,0,0,0.8,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,1
0,0,0.38,0,0.38,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1
0,0.19,0,0,0,0.19,0.39,0,0,0.59,0,0,0,0,0,0,0,0,0,0,993,1
0,1.59,0.11,0.22,0,0.45,0.45,0,0,0,0,0,0,0.11,0,0,0,0,0,0,666,1
0,0.31,0.25,0.31,0.37,0.44,0.75,0,0,0,0,0,0.12,0.12,0,0.06,0,0,0.053,0.064,1066,1
0,0.43,0.14,0.14,0.14,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0.046,979,1
0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1
0,0.48,0,0,0.96,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1
0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,1
0,1.52,0.15,0.3,0.3,0.76,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.05,896,1
0,0,0.26,0,0.79,0,0.52,0,0,0,0.26,0,0.26,0,0,0,0,0,0,0,566,1
0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1
0,0.26,0,0.26,1.57,0.13,0.39,0,0,0,0,0,0.13,0,0,0,0,0,0,0.021,476,1
0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1
0,0,0,0,2.04,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,4.008,328,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1
0,0,0,0.31,0.31,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0.054,144,1
0,1.12,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1
0,0.8,0.1,0,0.1,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.26,0.032,1044,1
0,3.7,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1
0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1
0,1.47,0.34,0.95,0.08,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.065,526,1
0,0.81,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1
0,0,0.46,0,0.92,0.46,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,110,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1
0,0,0.36,0,0.36,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177,177,1
0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1
0,0,0,0,0.88,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,62,1
0,0,0,0,0.59,0,0.19,0,0,0,0,0,0.19,0,0,0,0,0,0,0,305,1
0,1.63,0.34,0.94,0.08,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.079,537,1
0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,144,1
0,0,0,0,0.48,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,1
0,0.19,0.38,0,0.66,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,771,1
0,0.43,0.29,0.14,0.14,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0.046,1001,1
0,1.35,0.73,0.61,0.61,0.49,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0.02,478,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
0,1.8,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,773,1
0,0.43,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,179,1
0,0.75,0,0,0.37,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,1
0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1
0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1
0,0,0.48,0,0.48,0.48,0.24,0,0,0,0,0,0,0.24,0,0.24,0,0,0,0,264,1
0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1
0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1
0,0.52,0.31,0.4,0.11,0.63,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0.132,2771,1
0,0.08,0,0.17,0,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0.027,0,1140,1
0,0.38,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,1180,1
0,0.1,0,0,0.17,0.1,0.17,0,0,0,0,0,0,0,0.03,0,0,0.03,0,0,3214,1
0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0,0.17,0,0.03,0.03,0.03,0,1.18,1.22,0,0,0,1.36,0,0,0.06,0,0,0.029,0.023,2510,1
0,0,0,0,6.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1
0,1.76,0.17,0.79,0,0.61,0.7,0,0,0,0,0,0,0.17,0,0,0,0,0,0.011,3116,1
0,0.39,0,0.19,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,753,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1
0,0.3,0,0,0.3,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0.067,418,1
0,0,0,0.2,0,0.15,0.2,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,583,1
0,0,0,1.32,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,1
0,0,0,0,0.64,0.64,0,0,0,0,0,0,0.64,0,0,0,0,0,0.284,0,292,1
0,0,0,0,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1
0,0.7,0,0.23,0.23,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,178,1
0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1
0,0.54,0,0.27,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,1
0,0.45,0.15,0.15,0.15,0,0,0,0,0.15,0.15,0,0,0,0,0,0,0,0,0.041,1057,1
0,0.12,0.12,0.12,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,475,1
0,1.05,0.52,0,0.52,0,0,0.52,0.52,0,0,0,0,0,0,0,0,0,0,0,110,1
0,0.47,0.23,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,666,1
0,0,0,0,0.78,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1
0,0.66,0.24,0.16,0.82,0.91,0.16,0,0,0,0,0,0,0.08,0,0,0,0,0,0.013,1339,1
0,1.29,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,105,1
0,0.81,0.1,0,0.1,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.26,0.032,1042,1
0,0,0,0,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,1
0,0,0,0.59,5.91,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1
0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1
0,0.68,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1
0,0.27,0.27,0.27,0.09,0.55,0.18,0,0,0,0,0,0,0,0,0.18,0.09,0,0,0.013,1478,1
0,0,0.2,0,0,0.6,0.4,0,0,0,0,0,0.2,0,0,0,0,0,0,0,261,1
0,0.36,0.36,0,0.36,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122,264,1
0,0,0.39,0,0.39,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1
0,0.63,0.31,0,0,0.15,0.47,0,0,0,0,0,0,0.15,0,0,0,0,0,0,650,1
0,0,0,0.26,0.53,0.53,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1.157,886,1
0,0.5,0.33,0,0,0,0.33,0,0,0,0,0,0,0.16,0,0,0,0,0,0,621,1
0,0.67,0.29,0.59,0.22,0.59,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0.137,2453,1
0,0.45,0.15,0.15,0.15,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0.049,944,1
0,0.75,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,251,1
0,0.31,0.31,0,2.5,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0.055,92,1
0,2.86,0.23,0.23,0.11,1.9,1.07,0,0,0,0,0,0,0.11,0,0,0,0,0,0.018,1514,1
0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,464,1
0,1.01,0,1.52,0,0.76,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,249,1
0,0.93,0.46,0,1.86,0,0.46,0,0,0,0,0,1.4,0.46,0,0,0,0,0,0,213,1
0,0.49,0.16,0,1.14,0,0.49,0,0,0,0,0,0,0,0,0,0.16,0,0,2.233,595,1
0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197,0.394,237,1
0,0.08,0.17,0.17,0.25,0.85,0.08,0,0,0,0,0,0,0.08,0,0.17,0.08,0,0,0.012,1410,1
0,0.2,0.2,0,0.4,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,513,1
0,0,0,0.38,0.38,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,325,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0,56,1
0,0.52,0,0.63,0.21,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.049,1003,1
0,0,0.46,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1
0,0.29,0.14,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.102,368,1
0,0.2,0.4,0,0.91,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1426,1
0,0.46,0,0.23,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0.036,0,285,1
0,0,0,1.81,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,123,1
7.18,1.25,0,0,0,0,0.31,0,0,0,0,0,0,0.31,0,0,0,0,0,0.122,507,1
0,0.68,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1
0,0,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0,0,0,0.3,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.047,0,196,1
0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1
0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,387,1
0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1
0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,1
0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,1
0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1
0,0,0,0,1.42,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,138,1
0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1
0,0.08,0,0.17,0,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0.028,0,1140,1
0,0,0,0,1.17,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,1
0,0,0.41,0.41,0,0,0.41,0,0,0,0.41,0,0.41,0,0,0,0,0,0,0,41,1
0,0.3,0.1,1.1,0.3,0,0.4,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1133,1
0,0.43,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,179,1
0,0.39,0,0.19,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,725,1
0,0,0.33,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,1
0,0,0.35,0,0.7,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.122,99,1
0,0.31,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,1
0,0.23,0,0.47,0.23,0,0.23,0,0,0,0,0,0.23,0,0,0,0,0,0,0.046,450,1
0,0,0,0,0.38,0.76,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1
0,0.6,1.21,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1
0,0,0.1,0.02,0,0.05,0,0,0,0,0,0,0.1,0,0,0,0,0,0.016,0.059,2259,1
0,0,0.48,0,0.48,0,0.48,0,0,0,0.48,0,0,0,0,0,0.48,0,0,0.116,717,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1
0,1.35,0,0,1.35,2.7,0,1.35,1.35,0,0,0,0,0,0,0,0,0,0,0,92,1
0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412,1484,1
0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,2.5,0,0,0,100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1
0,0.46,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,313,1
0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,160,1
0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1
0,0.95,2.61,0,0,0.23,0,0.71,0,0,0,0,0.95,0,0.23,0,0,0,0.04,0,189,1
0,0.98,0.42,0.14,1.12,0.07,0.7,0,0,0,0,0,0,0.07,0,0,0,0,0,0,966,1
0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,1
0,0,0,0.32,0.32,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,157,1
0,2.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,1
0,0,0.65,0,0.65,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,129,1
0,0.69,0.21,0.5,0.33,0.94,0.46,0,0,0,0,0,0,0.02,0,0,0,0.02,0,0.124,4128,1
0,0.31,0.63,0.63,0,0.31,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,86,1
0,0,1.15,0.76,0.38,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1
0,0,0,0.32,0.32,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,139,1
0,0,0.26,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,1
0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1
0,0.48,0.16,0.16,0.16,0,0,0,0,0.16,0.16,0,0,0,0,0,0,0,0,0.049,982,1
0,0.77,0,0.38,0,0.58,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0.034,1689,1
0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1
0,0.35,0.17,0.56,0.17,0.56,0.77,0,0,0,0,0,0,0,0,0,0,0.03,0,0.162,3084,1
0,0.38,0.19,0,0.19,3.62,0,0,0,0,0,0,0,0.38,0,0,0,0,0.303,0,742,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1
0,0.92,0.3,0.3,2.15,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0.25,303,1
0,0,0,0.32,0.32,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,139,1
0,0,0,0,1.07,1.07,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0.998,329,1
0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1
0,0.8,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1
0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,1
0,0,0,0.66,0.66,1.66,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,304,1
0,0.08,0.17,0.17,0.25,0.85,0.08,0,0,0,0,0,0,0.08,0,0.17,0.08,0,0,0.012,1402,1
0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1
0,0.42,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1
0,0,1.12,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1
0,1.14,0,0,0.38,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1
0,0,0.65,0,0.76,0.23,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,660,1
0,0.8,0.28,0.56,0.24,0.38,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0.116,2184,1
0,0.97,0.48,0,0.48,0,0.48,0,0,0,0,0,1.46,0.48,0,0,0,0,0,0,194,1
0,0,0,0,0.97,0,0,0.97,0.97,0,0,0,0.97,0,0,0,0,0,0,1.342,77,1
0,0,0,0.3,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.052,184,1
0,0.22,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,1
0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,24,1
0,0.05,0,0.11,0.17,0,0.05,0,0,0,0,0,0,0,0.11,0,0,0,0,0.009,1312,1
0,0.64,0.96,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1
0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1
