@relation spambase

@attribute Word_freq_3d numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_people numeric
@attribute Word_freq_report numeric
@attribute Word_freq_business numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_george numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_project numeric
@attribute Char_freq2 numeric
@attribute Char_freq4 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0.435,2.932,1
0,0.79,0,0,1.58,0,0.47,0,0,0,0,0,0,0.15,0,0.076,1.3,5.241,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0.671,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.094,0,2.141,1
0,0,0,0,1.3,0,0.65,0,0,0,0,0,0,0,0,0.459,0.091,2.687,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701,1.434,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.844,1.666,1
0,0,0.67,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,1.682,1
0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0.088,0.884,5.328,1
0,0.05,0,0,0.1,0,0,0.02,0,0,0,0,0,0,0,0.004,0.112,3.922,1
0,0.67,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0.511,0.511,4.617,1
0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0.591,3.28,1
0,0.07,0,0,0.15,0,0.07,0,0,0,0,0,0.15,0.07,0,0.047,0,1.263,1
0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,3.076,1.428,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558,0.199,6.091,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.166,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,5.538,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319,1.492,5.3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0.291,3.333,1
0,0.16,0.24,0,0.24,0,0.66,0,0,0,0,0,0,0,0,0,0.213,3.15,1
0,0.16,0,0,0,0,0.32,0,0,0,0,0,0,0.08,0,0.045,0.36,1.42,1
0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.103,1.777,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,2.08,1
0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0.066,0.083,3.075,1
0,0.04,0.87,1.69,0.54,0,0.84,0,0,0,0,0,0,0,0.02,0.058,0.64,3.697,1
0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189,0.189,3.857,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,1
0,0,0.38,0,0,0,0.38,0,0,0,0,0,0,0,0,0.122,0.061,1.775,1
0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0,3.6,1
0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0.537,2.777,1
0,2.45,1.53,0,0,0,0.61,0,0,0,0,0,0.3,0,0,0.051,0.207,2.132,1
0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206,0,2.45,1
0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0.015,0.094,2.531,1
0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0.068,0.586,2.349,1
0,0,0,0,0,0,0,0.68,0,0,0,0.68,1.36,0,0,0,0,3.826,1
0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0.503,1.82,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.232,0.116,4.058,1
0,0,0.19,0,0.09,0,0.09,0,0,0,0,0,0,0,0,0.037,5.831,6,1
0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0.167,7.527,1
0,0.28,0.86,0,0,0.86,0.28,0,0,0,0,0,0,0,0.28,0,0.554,5.328,1
0,0,0.45,0,0,0,0,0,0,0,0,0,0,0.45,0,0.16,0.64,3.607,1
0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0.167,0.222,6.978,1
0,0.59,0.23,0,0.59,0,1.07,0,0,0,0,0,0,0.11,0,0.127,0.418,9.705,1
0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0.611,1.529,5.5,1
0,0.03,0,0,0.03,0,0.17,0,0,0,0,0,0,0,0,0.071,0.013,2.11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0,1.583,1
0,0.04,0.87,1.69,0.54,0,0.84,0,0,0,0,0,0,0,0.02,0.058,0.639,3.697,1
0,0.29,0.14,0,0.39,9.53,0.47,0,0,0,0,0,0,0,0,0.053,0.356,12.332,1
0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0.24,1.765,7.059,1
0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,1.417,3.029,1
0,0.06,0.3,0.06,0.72,0,0.06,0,0,0,0,0,0,0,0,0.052,0.01,1.736,1
0,0.33,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0.23,0.057,5.279,1
0,0,0.54,0,3.29,0,0,0,0,0,0,0,0,0,0,0.241,1.045,5.047,1
0,0.47,0,2.61,0,0,0,0.71,0,0,0,0,0.95,0,0,0.121,0,3.78,1
0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,2.333,1
0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,1.149,1.461,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0.531,4.337,1
0,0.27,0.13,0,0.69,0,0.69,0,0,0,0,0,0,0.06,0,0.105,0.75,3.401,1
0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,9.428,1
0,0.46,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0.249,1.663,49.866,1
0,0,0.11,0,0,0,0.04,0,0,0,0,0,0,0,0,0.116,0.034,16.587,1
0,0.32,0.32,0,0.32,0,0.32,0,0,0,0,0,0,0,0,0.104,0,1.494,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.347,3,1
0,0,0.74,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0.223,2.021,1
0,0.41,0.2,0.2,0.41,0,0,0,0,0,0,0,0,0,0,0.249,0.996,7.836,1
0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0.489,0.326,2.3,1
0,0.91,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0.254,0.063,4.735,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068,0.75,3.851,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,2.5,1
0,0.43,0.17,0.17,0.17,0,0.08,0,0,0,0,0,0,0,0,0.081,0.088,4.16,1
0,0.47,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0.252,1.68,57.23,1
0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.267,0.445,4.685,1
0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0.439,1.098,3.571,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0.433,3,1
0,0,0.25,0,0.3,0,0.8,0,0,0,0,0,0,0,0,0.035,0.149,3.629,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952,4.823,1
0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,4.333,1
0,0,0.89,0,0,0,0,0,0,0,0,0,0,0.89,0,0,1.129,1.826,1
0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,1.216,5.454,1
0,0,0,0,0,0,0.62,0,0,0,0,0,1.24,0,0,0,0.107,3.318,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,0.909,2.857,1
0,0,0,0,0,4.57,0.72,0,0,0,0,0,0,0,0,0,0.233,8.763,1
0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0.189,0.662,10.068,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291,0.072,2.632,1
0,0.52,0,0,0.17,1.93,0,0,0,0,0,0,0,0,0,0.143,0.085,3.564,1
0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0,2.125,1
0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0.201,0,4.548,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.501,2.777,1
0,0,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0.092,0.123,6.268,1
0,0,0.3,0,0,0,0.3,0,0,0,0,0,0,0,0,0.025,1.051,6.686,1
0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0.352,0,2.337,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,18.37,1
0,0,0,0,0,0,0,1.19,1.19,0,0,0,0,0,0,0,0.204,8.636,1
0,0,0,0,0,0,0.24,0,0,0,0,0,0,0.24,0,0.036,0.036,2.336,1
0,0,0.25,0,0.25,0,0.76,0,0,0,0,0,0,0,0,0.041,0.209,2.776,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294,2.333,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695,1
0,0.33,0,0.08,0.76,0.84,0.08,0,0,0,0,0,0.08,0.08,0,0.047,0.518,7.277,1
0,0.11,0.22,0.11,0.45,0,0.45,0,0,0,0,0,0,0.11,0,0.17,0.265,4.215,1
0,0.46,0,0,0.46,0,0,0,0,0,0,0,0,0.46,0,0.49,0.081,3.4,1
0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.299,0.471,2.088,1
0,0.17,0.17,0,0.08,0,0.08,0,0,0,0,0,0,0.08,0.08,0.065,0.403,7.484,1
0,0,0,0,0,7.97,0,0,0,0,0,0,0,0,0,0.053,0.269,15.086,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421,0.21,3.75,1
0,0,0,2.32,1.16,0,0,0,0,0,0,0,0,0,1.16,0.381,0,2.652,1
0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0.102,0.102,4.512,1
0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486,1.608,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332,0,1.518,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.487,16.217,1
0,0.36,0,0,0.73,0,0.36,0,0,0,0,0,0,0,0.36,0,0.653,1.53,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444,2.413,1
0,0.23,0.63,0,0.31,0,0.31,0,0,0,0,0,0,0,0,0.012,1.132,3.382,1
0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0.439,1.098,3.571,1
0,0,0,0,0.41,3.75,0,0,0,0,0,0,0,0,0,0,0,9.444,1
0,0.5,0.12,0,0.12,0,0.12,0,0,0,0,0,0,0,0,0.379,0,4.155,1
0,0,0,0,0,0,0.47,0,0,0,0.47,0,0,0,0,0.2,0.267,4.18,1
0,0,0.49,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0.424,12.692,1
0,0,0,0,0,10.38,0,0,0,0,0,0,0,0,0,0.047,0.142,2.353,1
0,0.43,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0.376,0.25,2.742,1
0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,4.5,1
0,0.05,0.05,0,0,0,0.23,0,0,0,0,0,0,0,0,0.064,0.032,1.364,1
0,0.59,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,2.103,1
0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0.75,0.89,12.382,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284,1.424,24.333,1
0,0.18,0,0.36,0,0,0.09,0,0,0,0,0,0,0,0,0.047,0.252,3.816,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.907,1.285,1
0,0,0,0,0.43,0,0,0,0,0,0,0.43,0,0,0,0.145,1.021,3.35,1
0,0,0.2,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0.037,5.942,5.838,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,4.941,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277,1.312,1
0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.082,0.497,5.113,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.843,1.666,1
0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.692,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0.628,2.944,1
0,0,0,0,0,0,0,0.97,0.97,0,0,0,0.97,0,0,0.167,0,3.5,1
0,0,0,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,3.681,1
19.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,0,4.786,1
0,0,0,0,1.7,0,0.42,0,0,0,0,0,0,0,0,0,1.088,5.714,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192,0.867,2.22,1
0,1.31,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0.117,48.5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,1
0,0,0,0,1.47,0,0,0,0,0,0,0,1.47,0,0,0.338,0.508,10.625,1
0,0.26,0.58,1.26,0.44,0,0.34,0,0,0,0,0,0,0,0,0.067,0.329,6.045,1
0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0.649,5.875,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.344,5.25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.161,1
0,0.04,0.04,0.09,0.14,0,0.14,0,0,0,0,0,0,0.04,0.04,0.061,0.007,1.867,1
0,0.18,0,0.36,0,0,0.09,0,0,0,0,0,0,0,0,0.048,0.257,3.689,1
0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0.199,15.892,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,3.75,1
0,0.19,0.65,1.27,0.42,0,0.5,0,0,0,0,0,0,0,0,0.077,0.335,7.202,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0.572,2.9,1
0,0.1,0.54,1.14,0.43,0,0.6,0,0,0,0,0,0,0,0,0.071,0.456,6.049,1
0,0.36,0,0.36,0.36,0,0,0,0,0,0,0,1.08,0,0,0.334,1.203,18.4,1
0,0.32,0.32,0,0.32,0,0.32,0,0,0,0,0,0,0,0,0.106,0,1.494,1
0,0,0.45,0,0.45,0,0,0,0,0,0,0,0,0,0,0.138,0.138,5.809,1
0,0.55,0,0,0,0,0.55,0,0,0,0,0,0.55,0,0,0.265,0.088,2.571,1
0,1.21,0,0,4.87,0,0,0,0,0,0,0,0,0,0,0,0.555,104.666,1
0,0.32,0.32,0,0.32,0,0.32,0,0,0,0,0,0,0,0,0.166,0,1.688,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,3,1
0,0,0,0,0.23,0,0,0,0,0,0,0,0.08,0,0.16,0.228,0.406,2.811,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168,1.011,2.888,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.431,4.071,1
0,0,0.13,0,0,0,0.06,0,0,0,0,0,0,0,0,0.107,0.096,3.353,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.347,1,1
0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,4.818,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.363,1.348,1
0,0.57,0.38,0,0.19,0,0.77,0,0,0,0,0.19,0,0,0,0.027,0.438,14.619,1
0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0.181,0.407,3.417,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802,2,1
0,0.06,0.3,0.06,0.73,0,0.06,0,0,0,0,0,0,0,0,0.052,0.01,1.748,1
0,0.44,0.22,0,0,0,0.44,0,0,0,0,0,0,0.44,0,0,0.588,86.7,1
0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0.176,2.766,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.416,1
0,0,0,0,0.77,0,0,0,0,0,0,0,0,0.38,0,0,0.057,7.121,1
0,0,0.47,0,0,0,0.23,0,0,0,0,0.23,0.23,0,0,0,0.327,5.769,1
0,1.41,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0.411,2.917,1
0,0.05,0.2,0,0,0,0.2,0.05,0.05,0,0,0,0,0,0.05,0.045,0.054,2.37,1
0,0.63,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0.983,3.488,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333,1
0,0,0,0.36,0,0,0.54,0,0,0,0,0,0,0,0,0,0.633,9.043,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441,0.441,4.066,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.058,1
0,0,0.14,0,0.14,0,0.14,0,0,0,0,0,0.14,0,0,0.069,0.159,3.456,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0.424,4.125,1
0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.222,0.031,5.5,1
0,0,0.3,0,0,0,0.1,0,0,0,0,0,0,0,0,0.111,0.491,8.55,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0.834,3.052,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233,0.7,2.125,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,3.361,1
0,0,0,0,0,0,5.98,0,0,0,0,0,0,0,0,0.146,0.881,5,1
0,0.19,0.62,1.29,0.43,0,0.46,0,0,0,0,0,0,0,0,0.078,0.381,7.192,1
0,1.47,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0.141,0.425,140,1
0,0.19,0,0.19,0,0,1.38,0,0,0,0,0,0,0,0,0.238,0.766,6.652,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.487,16.217,1
0,0.04,0.87,1.69,0.54,0,0.84,0,0,0,0,0,0,0,0.02,0.058,0.639,3.697,1
0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0.197,3.807,1
0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.193,1.861,1
0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398,2.625,1
0,0.89,0,0,1.79,0,0.35,0,0,0,0,0,0,0.17,0,0.115,1.158,5.163,1
0,0,0.15,0,0.3,0,0.3,0,0,0,0,0.6,0,0,0,0.1,0.376,2.271,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,1.375,1
0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0.682,2.555,1
0,0.18,0,0,0.37,0,0.18,0,0,0.18,0,0,0,0,0,0.084,0.31,2.548,1
0,0,0,0,0,0,0,0.68,1.36,0,0,0,0,0,0,0,0.309,1.6,1
0,0.98,0,0,0.65,0,0,0,0,0,0,0,0,0.16,0,0.247,0.179,2.922,1
0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,4.818,1
0,0.27,0.13,0,0.69,0,0.69,0,0,0,0,0,0,0.06,0,0.105,0.75,3.401,1
0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0.61,3.809,1
0,0.44,0.22,0,0,0,0.44,0,0,0,0,0,0,0.44,0,0,0.563,86.65,1
0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0.163,0.163,3.545,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215,0,3.937,1
0,1.01,0.65,0.36,0.36,0,0.76,0,0,0,0,0,0,0.03,0,0.042,0.334,3.305,1
0,0.04,0.87,1.69,0.54,0,0.84,0,0,0,0,0,0,0,0.02,0.058,0.639,3.697,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.428,1
0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,1.531,1
0,0.26,0.58,1.26,0.44,0,0.34,0,0,0,0,0,0,0,0,0.066,0.322,6.1,1
0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.096,1.916,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165,0.495,16.826,1
0,0,0.29,0,0,0,0.29,0,0,0,0,0,0,0,0,0.023,1.004,6.602,1
0,0.5,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0.174,0.334,6.896,1
0,0.36,0,0,0,0,0,0,0,0,0,0,0.12,0.12,0,0.059,0.019,1.714,1
0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.405,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0.736,2.81,1
0,0,0,0,0,12.6,0,0,0,0,0,0,0,0,0,0,0.587,7,1
0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0.31,1.477,1
0,0,0,0,0.46,0.46,0,0,0,0,0,0,0,0,0,0.142,0.142,1.636,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365,0,1.238,1
0,2.8,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0.105,1.194,1
0,0.1,0.56,1.19,0.45,0,0.63,0,0,0,0,0,0,0,0,0.077,0.453,6.305,1
0,0.37,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0.197,1.248,58.705,1
0,0,0,0,0.34,0,0,0,0,0,0,0,0,0.34,0,0.393,0.225,2.257,1
0,0,0,0,0,0,0.52,0,0,0,0,0,0.26,0,0,0.689,0.326,5.549,1
0,0.17,0.17,0,0.08,0,0.08,0,0,0,0,0,0,0.08,0.08,0.063,0.394,7.484,1
