@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R4,8,13-14,17,22,24-27,32,35,37,40,44,50,52,55,58'

@attribute Word_freq_3d numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_people numeric
@attribute Word_freq_report numeric
@attribute Word_freq_business numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_george numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_project numeric
@attribute Char_freq2 numeric
@attribute Char_freq4 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.271,0.647,1.869,1
0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198,0.198,3.857,1
0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,4.111,1
0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0.196,0.261,5.666,1
0,0,0,0,0,0,0,0,0,0,0,0,5.05,0,0,0.088,0,6.718,1
0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0.238,4.333,1
0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,0.208,3.95,1
0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0.137,0.045,12.2,1
0,0.06,0.42,1.08,0.42,0,0.52,0,0,0,0,0,0,0,0,0.104,0.345,5.632,1
0,0,0.3,0,0,0,0.1,0,0,0,0,0,0,0,0,0.11,0.488,8.55,1
0,1.6,0,0,1.6,0,0,0,0,0,0,0,0,0.32,0,0.213,1.174,3.584,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0.824,3.025,1
0,0.4,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,3.192,1
0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0.09,0.361,2.437,1
0,0.38,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0.06,0.609,2.666,1
0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,3.907,13.928,1
0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.312,1.477,1
0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0.365,0.365,3.343,1
0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0.124,0.124,89.9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767,8.083,1
0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0.076,0.536,4.653,1
0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,1.181,3.875,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272,0,4.541,1
0,0,0.3,0,0.61,0,0.3,0,0,0,0,0,0,0,0,0.112,0.698,5.101,1
0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0.076,0.262,11.793,1
0,0,0.39,0,0.58,0,0,0,0,0,0,0,0,0,0,0.271,0.067,3.015,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.225,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558,0.199,6.091,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,1.4,1
0,0,0.17,0,0.34,0,0,0,0,0,0,0,0,0.17,0,0.084,0.056,2.26,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,1
0,0.04,0.87,1.69,0.54,0,0.84,0,0,0,0,0,0,0,0.02,0.058,0.638,3.697,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391,0,2.417,1
0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0.365,0,2.376,1
0,0.98,0.19,0.89,0,0,0.29,0,0,0,0,0.09,0,0.09,0,0,0.412,4.195,1
0,0.17,0.43,0,0.26,0,0.43,0,0,0,0,0,0,0.08,0,0.241,0.709,4.319,1
0,0.28,0.61,0.09,0.37,0,0.28,0,0,0,0,0,0,0.28,0,0.101,0.522,5.759,1
0,0.08,0.9,0,0,0,1.14,0,0,0,0,0,0,0,0,0.095,0.751,4.163,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.555,3.275,1
0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0.042,0,5.145,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,2.823,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757,4.157,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.765,3.025,1
0,0.26,0.17,0,0.08,0,0.17,0,0,0,0,0,0,0.08,0,0.107,0.256,6.142,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309,2.111,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.152,5.21,1
0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0.089,1.431,4.09,1
0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0.928,2.409,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297,2,1
0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0.038,0,2.6,1
0,0,0,0,0.77,0,0.38,0,0,0,0,0,0,0,0,0.127,0.51,3.685,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0.547,0,1.75,0
0,0,0.86,0,0,0,0,3.47,0,0,0,0,0.86,0,0,0,0,2.322,0
0,0,0,0,0.91,0,0,1.83,0,0,0,0,0.91,0,0,0,0.301,1.942,0
0,0,0,0,0,0,0,0.57,0.68,0.11,0,0,0.22,0,0,0.171,0,3.407,0
0,0,0,1.43,0.23,0,0,0.23,0,0,0,0,0.23,0,0,0.235,0.117,2.616,0
0,0,0,0,0,0,0,3.7,3.7,3.7,0,0,0,0,0,0,0,2.888,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0
0,0,0,0,0,0,0,1.01,0,0,0,2.02,0,0,0,0,0,3.108,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,0
0,0,0,0,0.5,0,0.08,1.34,0.58,0,0,0,1.34,0,0.08,0.408,0,4.179,0
0,0,0,0,0,0,0,1.36,1.36,0,0,0,1.36,0,0,0.404,0,3.533,0
0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0.377,0.125,2.925,0
0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0.124,0.372,1.641,0
0,0,0,0,0,0,0,0.19,0,0,0,0,0,0.19,0,0.154,0.03,2.852,0
0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0.512,0,2.4,0
0,0,0,0,0,0,0,1.81,0.45,0,0,0,0,0,0,0,0,1.444,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.857,0
0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0.275,0,1.55,0
0,0.86,0,0,0.86,0,0,1.72,0,0,0,0,0,0,0,0,0.141,1.535,0
0,0.34,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0.046,0,3.344,0
0,0,0,0,0,0,0,2.77,2.22,1.11,0.55,0.55,1.66,0.55,0,0.603,0,2.113,0
0,0,0,0,0,0,0,0.36,0.36,0,0,0,1.1,0,0,0.051,0,2.293,0
0,0,0,0,0,0,0,3.37,1.4,0.28,0.28,0.28,0.56,0.28,0,0.14,0,2.464,0
0,0,0,0,0,0,0,0.9,0.9,0,0,0,0.9,0,0,0.15,0,3.225,0
0,0,0,0,0,0,0,1.85,0,0,0,1.85,0,0,0,0.636,0.318,2.695,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428,0
0,0,0,0,0,0,0,0.66,0.66,0,0,0,0,0,0,0.35,0,2.529,0
0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0.26,2.2,0
0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,1.592,0
0,0,0,0,0,0,0,1.79,1.49,0,0,0.29,0,0,0.29,0.141,0,1.87,0
0,0,0,0,0,0,0,0.68,0,0.68,0,0,0,0,0,0.138,0,1.1,0
0,0.08,0,0,0.08,0,0,0.08,0.08,0.08,0,0,0,0,0,0.451,0,1.833,0
0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0.049,0,1.133,0
0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0.85,0,0,1.228,0
0,0,0,0,0,0,0,1.62,1.08,1.08,0.54,0.54,0.54,0.54,0,0.559,0,3.039,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0
0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0.432,2,0
0,0,0,0,0,0,0,4.47,2.23,0,0,0.74,0,0,0,0.102,0.102,2.121,0
0,0,0,1.49,0.24,0,0,0.49,0,0,0,0,0.24,0,0,0.046,0.069,2.776,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222,0
0,0,0.03,0.07,0.53,0,0,0,0,0,0,0,0.86,0.03,0.01,0.111,0.002,2.106,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437,0.087,2.812,0
0,0,0,0,0,0,0,1.45,0.72,1.45,0.72,0.72,0.72,0.72,0,0.367,0,1.897,0
0,0,0,0,0,0,0,2,2.66,0,0,0.66,1.33,0,0,0.104,0.104,2.152,0
0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,1.285,0
0,0,0,1.36,0.27,0,0,0.27,0,0,0,0.27,0,0,0,0,0,2.521,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.342,0,2.75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353,0,1.227,0
0,0,0,0,0,0,0,3.06,4.08,0,0,0.51,0,0,0,0.217,0,1.718,0
0,0.07,0.07,0.03,0.03,0.07,0,0,0,0,0,0,0.62,0,0,0.414,0.004,2.393,0
0,0.12,0.12,0,0.12,0,0,2.51,0,0,0,0,0.12,0,0,0.05,0.05,2.414,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191,0,1.688,0
0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.148,0
0,0,0,0,0,0,0,0.18,0,0,0,0,0.18,0,0,0.187,0,2.141,0
0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181,0.181,4.5,0
0,0,0,0,0.1,0,0.05,2.05,0.48,0.05,0,0.21,0.27,0,0,0.289,0.062,2.007,0
0,0,0,0,0.12,0,0.06,2.26,0.38,0.06,0,0.25,0.32,0,0,0.33,0.064,2.024,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0
0,0,0.37,0,0,0,0,0.75,0.37,1.87,0.37,0.37,0.75,0.37,0,0.305,0.061,1.903,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389,0.389,1.26,0
0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0.195,0,1.071,0
0,0,0,1.28,0,0,0,2.56,1.28,1.28,1.28,1.28,0,1.28,0,0.398,0,2.21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798,18.454,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0.082,0,1.287,0
0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.501,0,3.983,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,0,1,0
0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0.204,0.408,6.187,0
0,0,0,0,0,0,0,0.64,0.64,0,0,0,0.64,0,0,0.04,0,1.677,0
0,0,0,0,0,0,0,0.49,0.98,0,0,0,0,0,0,0,0.159,1.45,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.9,0,0.22,0,0,1.36,0,0,0,0,0.45,0,0,0.094,0,2.182,0
0,0.16,0.16,0,0.08,0,0,3.49,0.48,0,0,0,0.08,0,0,0.111,0,2.145,0
0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,1.88,0
0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,2.333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729,1.875,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396,0,2.076,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0,1.904,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769,1.428,0
0,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0,0,0,3.222,0
0,0,0,0,0,0,0,3.19,1.06,0,0,0,1.06,0,0,0.168,0.168,1.75,0
0,0,0,0,1.06,0,0,0,1.06,0,0,0,0,0,0,0.143,0,2.714,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296,5.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.123,1.3,0
0,0,0,0,0,0,0,2.18,0,0,0,0,0,0,1.45,0.122,0,1.785,0
0,0,0.41,0,0,0,0,1.65,0.82,0.13,0.13,0.13,0.41,0.13,0,0.102,0.02,2.78,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.454,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0.84,0,0,0,0,0,0,0,0.84,0,0,0,0.413,3.052,0
0,0,0,0,0,0,0,15.38,7.69,0,0,0,0,0,0,0,0,6.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0
0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0.131,0,4.128,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.464,0
0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,2.275,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,1.564,0
0,0,0,0,0,0,0,0.72,0,0,0,0,0.72,0,0,0,0,1.646,0
0,0,0,0,0.7,0,0,0,0,0.7,0,0,0,2.11,0,0.266,0,18,0
