@relation spambase

@attribute Word_freq_address numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_over numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_order numeric
@attribute Word_freq_people numeric
@attribute Word_freq_business numeric
@attribute Word_freq_you numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_george numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_re numeric
@attribute Char_freq2 numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0.207,0,0.207,0.207,1
0,0,0,0,0,0.52,0,3.7,1.05,0,0,0,0,0,0,0,0,0,0,0,0.702,0.263,1
0,0,0,0,0,0,0.67,4.05,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0.407,0,0.203,0.61,1
0,0,0,0.25,0.77,0,0,1.55,0,0,0,0,0,0,1.29,0,0,0,0.404,0,0.161,0.161,1
0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0.605,0,0,0,1
0,0,0,1.31,1.31,0,1.31,1.31,1.31,0,0,0,0,0,0,0,0,0,0,0,0.117,0.117,1
0,0,0,1.14,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0.197,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,0,0.174,0.174,1
0,0,1.12,0,0,0,0,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0.814,0,1
0.17,0,0,0.17,0,0,0.17,0.87,0,0,0,0,0,0,0,0,0,0,0.147,0.029,0.117,0.058,1
0,0,0,0,0,0,0,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0.543,0,1
0,0,0,0.41,0,0,0.41,2.9,0,0,0,0,0,0,0,0,0,0,0.193,0,0.904,5.3,1
0.28,0,0.14,0,0.42,0.28,0.14,4.34,0.14,0,0,0,0,0,0,0,0,0.42,0.025,0,0.381,0.05,1
0,0,0,0,0,0,1.08,2.7,0,0,0,0,0,0,0.54,0,0,0,0.051,0,0,0,1
0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,1.048,0,1
0,0,0,0,0,0,0,4.46,0,0,0,0,0,0,0,0,0,0.44,0,0,1.083,0.144,1
0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,1.14,0.646,0,1.939,0,1
0.25,0,0,0,0.25,0,0.5,3.29,0,0,0,0,0,0,0,0,0,0,0.082,0,0.041,0.124,1
0.46,0,0.03,0,0.58,0.62,0.42,3.12,0,0,0,0,0,0,0,0,0,0.03,0.088,0,0.319,0.479,1
0.02,0,0,0,0,0,0.1,0.07,0.2,0.02,0,0,0,0,0,0,0,0,0.004,0,0.112,0.018,1
0.05,0,0.1,0,0.1,0,0,3.38,0,0,0,0,0,0,0,0,0,0.05,0.076,0,0.262,0.186,1
0.05,0,0,0,0.57,0.11,0,1.15,0.05,0,0,0,0.05,0,0,0,0.11,0.05,0.099,0,0.089,0.079,1
0,0,0,2.94,1.47,0,1.47,0,1.47,0,0,0,0,0,1.47,0,0,0,0.142,0,0.427,0.142,1
0.33,0,0,1.34,0,0,0.67,0.67,0,0,0,0,0,0,0,0,0,0,0.161,0,0.053,0,1
0,0,0.23,0,0,0,1.43,5.26,0,0,0,0,0,0,0,0.23,0,0,0.178,0,0.402,0.402,1
0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,1.149,0,1
0.85,0,0,0.42,1.27,0.42,0,2.55,0,0,0,0,0,0,0,0,0,0,0.221,0,0.177,0.221,1
0.28,0,0.21,0,0.49,0.56,0.49,3.24,0,0,0,0,0,0,0,0,0,0.07,0.054,0,0.678,1.05,1
0.22,0,0.22,0.44,0.22,0.22,0,3.32,0,0,0,0,0,0,0,0,0,0,0,0,0.588,0.156,1
0,0,0.1,0.1,0.2,0,0.2,1.72,4.26,0,0,0,0,0,0,0,0,0,0.096,0,0.352,0.16,1
0.57,0,0.57,2.28,0,0,0,3.42,0,0,0,0,0,0,0,0,0,0.57,0.081,0,0.487,0,1
0,0,0,0,0.17,0.03,0,0.45,0,1.18,0,0,0,0,1.36,0,0,0.45,0.305,0.029,0.029,0.011,1
0,0,0,0,0.44,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0.173,0,0.367,0.193,1
0.82,0,0.32,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,1
0.47,0,0,0.47,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0,1
0,0,0.43,0.43,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0.395,0,1
0,0,0,0.68,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,1.089,0.242,1
0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,1
0,0,2.3,0,0,0.76,0,2.3,0,0,0,0,0,0,0,0,0,0,0.829,0,2.766,0.829,1
0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0.082,0.369,0,1
0.42,0,0.03,0.03,0.56,0.56,0.45,3.18,0,0,0,0,0,0,0,0,0,0.07,0.075,0,0.452,0.528,1
0.38,0,0.57,0,1.15,0.38,0.19,2.11,1.15,0,0,0,0,0,0,0,0,0,0.027,0,0.437,0.191,1
0.19,0,0,0,0,0,0.39,4.52,0,0,0,0,0,0,0.19,0,0,0,0,0,0.258,0.032,1
0,0,0.14,0.28,0,0,0.14,1.01,0,0,0,0,0,0,0,0,0,0,0.07,0,0.21,0,1
0.1,0,0.13,0.02,0.23,0.42,0.45,3.95,0.05,0,0,0,0,0,0,0,0,0.23,0.083,0,0.538,0.145,1
0.51,0,0,0.51,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0.135,0,0.067,0,1
0,0,0.77,0,0,0,0,1.93,0,0,0,0,0,0,0,0,0,0,0.06,0,0.609,0.121,1
0,0.21,0,0.1,0,0,0,0.63,0,0,0,0,0,0.1,0,0,0,0,0.101,0,0.05,0.609,1
0,0,0.16,0.33,0.16,0,1.68,2.02,1.68,0,0,0,0,0,0,0,0,0,0.218,0,1.118,0.054,1
0,0,0.64,0.64,0,0.32,0.32,2.27,0,0,0,0,0,0,0,0,0,0.64,0.156,0,0,0.156,1
0.12,0,0.12,0,0,0,0.24,2.33,0,0,0,0,0,0,0,0,0,0.12,0.02,0,0.041,0.041,1
0,0,0.61,0,0.2,0,1.03,1.65,1.65,0,0,0,0,0,0,0,0,0,0.099,0,1.689,0.132,1
0.1,0,0.15,0,0.1,0.25,0.3,5,0,0,0,0,0,0,0,0,0,0.2,0.035,0,0.149,0.131,1
0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,1
0,0,0.36,0.36,0.36,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0.297,0.059,0.178,0,1
0,0,0.15,0,0.07,0,0.15,0.15,0,0,0,0,0,0,0.15,0,0,0,0.047,0,0,0.023,1
0,0,0.27,0.27,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0.04,0,0.489,0.04,1
0.19,0,0.09,0.09,0.29,0.09,0.87,3.21,0,0,0,0,0,0,0.29,0,0,0,0.03,0,0.06,0.045,1
1.36,0,0,1.36,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0.17,0.17,1
0.23,0,0.23,0.23,0.23,0,1.41,0.94,1.89,0,0,0,0,0,0,0,0,0.23,0.075,0,1.289,0.151,1
0.55,0,0.55,2.23,0,0,0,3.35,0,0,0,0,0,0,0,0,0,0.55,0.159,0,0.479,0,1
0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0.075,0,0,0,1
0.35,0,0,0,0,0,0,3.94,0,0,0,0,0,0,0,0,0,0,0.061,0,0,0,1
0,0,0,0.91,0,0,0,6.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.32,0.65,0,0,0.32,0.98,0.32,0,0,0,0,0,0,0,0,0,0,0.858,0.101,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0.19,0,0.19,0.38,1
0,0,0,0,0,0,0.73,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0.604,0.181,1
0,0,0.34,0.05,0.05,0.29,0.69,4.24,0.23,0,0,0,0,0,0,0,0,0,0.051,0,0.02,0.163,1
0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0.124,0,0.31,0.062,1
0,0,0.45,0,0,1.6,0.91,1.83,0,0,0,0,0,0,0,0,0,0,0.037,0,0.187,0.112,1
0,0,1.88,0,0,0,0,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.24,0,0.36,0,0,0,0,4.1,0,0,0,0,0,0,0.12,0,0,0,0.059,0,0.019,0.019,1
0.2,0,0.2,0.61,0,0.2,0.4,1.83,0,0,0,0,0,0,0,0,0,0,0,0,1.232,0,1
0,0,0.36,0.06,0.06,0.3,0.72,4.49,0.24,0,0,0,0,0,0,0,0,0.06,0.052,0,0.01,0.167,1
0,0,0,1.96,0,0,0,3.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.09,0,0.09,0,0,2.01,0,0,0,0,0,0,0,0,0,0.27,0.048,0.032,0.257,0.032,1
0.31,0,0.15,0.05,0.44,0.58,0.44,3.25,0,0,0,0,0,0,0,0,0,0.02,0.068,0,0.344,0.784,1
0,0,0,0,0,0.42,0,3.86,0,0,0,0,0,0,0,0,0,0,0.066,0,0.535,0.133,1
0,0,0,0.33,1.33,0,0,2.67,0,0,0,0,0,0,0,0,0,0.33,0.23,0,0.057,0.23,1
0,0,0.39,0,0,0,0.39,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.256,1
0.09,0,0,0,0,0,0,1.52,0,0,0,0,0,0,0,0,0,0,0.059,0,0.591,0,1
0.17,0,0,0,0,0,0,1.39,0.17,0,0,0,0,0,0,0,0,0,0.373,0,0.342,0.716,1
0,0,0,0,0,0,0.87,2.62,0,0,0,0,0,0,0,0,0,1.31,0.072,0,0.577,0.216,1
0.3,0,0.05,0,0.1,0.2,0,1.55,0.3,0.05,0,0,0,0,0,0,0,0.05,0.045,0,0.054,0.118,1
0.1,0,0.03,0,0,0,0.03,0.81,0.03,0,0,0,0,0,0,0,0.03,0,0.071,0,0.013,0.065,1
0.8,0,0,0.8,0,0,0.8,1.61,0,0,0,0,0,0,0,0,0,0,0.134,0,0.269,0,1
0,0,0,0.64,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0.64,0,0,1.44,0,1
0,0,0,1.05,0,0,0,1.05,0,0.52,0,0,0,0,0,0,0,0,0.25,0,0,0,1
0.52,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0.192,0,0.867,0,1
0,0,0.62,0,0,0,0,2.48,0,0,0,0,0,0,0.31,0,0,0,0.086,0,0.043,0,1
0,0,0.65,0,0,0,1.63,1.79,0,0,0,0,0,0,0,0,0,0,0.027,0,0.622,0.027,1
0.88,0,0,0,1.32,0.66,0,2.87,0,0,0,0,0,0,0,0,0,0,0.085,0,0.659,0.114,1
0,0,0,1.33,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0.202,1.417,1
0.81,0,0,0,0,0,0,2.43,0.81,0,0,0,0,0,0,0,0,0,0.121,0,0.121,0,1
0.26,0,0.6,0.43,0.69,0.17,0.17,2.43,0.17,0,0,0,0,0,0,0,0,0.08,0.108,0,0.271,0.243,1
1.32,0,0.94,0,0.37,0,0.37,2.65,0,0,0.18,0,0,0,0,0,0,0,0.084,0,0.31,0.112,1
0,0,2.3,0,0,0.76,0,2.3,0,0,0,0,0,0,0,0,0,0,0.868,0,2.894,0.868,1
0.75,0,0,0,0.37,0,0,2.27,0,0,0,0,0,0,0.37,0,0,0,0.196,0,1.246,0.196,1
0.2,0,0.62,0,0.62,0.41,0.2,1.87,0.41,0,0,0,0,0,0,0,0,0,0,0,0.548,0.199,1
0,0,0,0.52,0,1.56,0,2.08,0,0,0,0,0,0,0,0,0,0,0.08,0,0.443,0.402,1
0.3,0,0.3,0,1.52,0.3,0,2.14,0.15,0,0,0,0,0,0,0,0,0,0.025,0,1.051,0.225,1
2.35,0,0,0,0,0,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.55,0,0,0.55,0,0.55,3.88,3.88,0,0,0,0,0,0,0,0,0,0,0.255,0,1.191,0.34,1
0,0,0.48,0.48,0,0,0.96,3.36,0,0,0,0,0,0,0,0,0,0,0.163,0,0.163,0,1
0,0,0.64,0.32,0,0.32,0.32,2.27,0,0,0,0,0,0,0,0,0,0.32,0.106,0,0,0.159,1
0,0,0,0,0,0,0,6.17,0,0,0,0,0,0,0,0,0,2.46,0,0,1.235,0,1
0,0,0.8,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0.709,0,1
0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0.699,0.932,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352,0,2.112,0,1
0,0,0,0,0,0,1.09,3.29,0,0,0,0,0,0,0,0,0,1.09,0.371,0,0.371,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404,0,0.809,0,1
0,0,0.49,0,0,0.4,0.32,3.68,0.32,0,0,0,0,0,0,0,0,0.08,0.058,0,0,0.232,1
0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,1.26,0.186,0,0.186,0.186,1
0,0,0.27,0.27,0,0,0.54,2.46,2.46,0,0,0,0,0,0,0,0,0,0.043,0,0.13,0,1
0,0,0.9,0,0,0.3,0.3,2.11,0,0,0,0,0,0,0,0,0,0.3,0.21,0,0,0.21,1
0.08,0,0,0,0.61,0.79,0.7,2.64,0,0,0,0,0,0,0,0.08,0,0.17,0.081,0,0.556,0.069,1
0,0,0,0,0,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0,0,1.417,0,1
0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,4.733,0,1
0,0,0.36,0,0.06,0.3,0.73,4.4,0.24,0,0,0,0,0,0,0,0,0,0.052,0,0.01,0.169,1
0,0,0,1.08,0,0,0.54,4.32,0,0,0,0,0,0,0,0,0,0.54,0,0,1.182,0.253,1
0.14,0,0.18,0.03,0.4,0.65,0.36,3.05,0.14,0,0,0,0,0,0,0,0,0.07,0.042,0.073,0.343,0.141,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0.17,0,0.51,0.34,1
0.27,0,0.27,0,0.27,0,1.37,1.65,2.2,0,0,0,0,0,0,0,0,0,0.279,0,1.023,0.093,1
0,0.81,0,0,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,1
0,0.42,0,0.85,0,0,0,3.41,0,0,0,0,0,0,0,0,0,0,0.204,0,0.819,0,1
0,0,0.46,0,0,1.61,0.92,1.84,0,0,0,0,0,0,0,0,0,0,0.037,0,0.188,0.112,1
0,0.57,0,0,0,0.28,0.28,2.89,0.86,0,0,0,0,0,0,0,0,0,0.461,0,1.385,0,1
0,0,0.63,0,0.31,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0.103,0,0.206,0.206,1
0.94,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0.253,0,1.687,0.168,1
0,0,0,0.74,0,0,0,1.48,0,0,0,0,0,0,0,0.74,0,0,0,0,0.088,0,1
0,0,0.32,0.16,0.64,0.16,0.32,3.37,0,0,0,0,0,0,0.32,0,0,0,0.05,0,0.05,0.075,1
0,0,0,0.69,0,0,0,5.9,0,0,0,0,0,0,0,0,0,0.34,0,0,0.379,0.063,1
0.37,0,0.74,1.12,0,0.74,0,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0.223,0.223,1
0.27,0,0,0,0.82,0.27,0.54,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0.128,1
0,0,0.09,0,0.09,0,0,2.01,0,0,0,0,0,0,0,0,0,0.27,0.046,0.03,0.246,0.03,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1.05,0.52,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0.194,0,0.291,0,1
0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0.291,1
0,0,0,1.04,0,0,0,2.08,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,1
0.55,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0.484,0.08,1
0.2,0,0.8,0.5,0.8,0.3,0,1.31,0.2,0,0,0,0,0,0,0,0,0.1,0.111,0,0.491,0.158,1
0.08,0,0.17,0.08,0.35,0,0.08,3.58,0,0,0,0,0,0,0,0,0,0,0.054,0.068,0.369,0.109,1
0.08,0,0.08,0.08,0.97,0.08,0.08,4.16,0.26,0,0,0,0,0,0,0,0,0,0.044,0,0.339,0.162,1
0,0,1.01,0,0,0,0,1.21,0,0,0,0,0,0,0.2,0,0,0,0.152,0,0.121,0.121,1
0,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,1.07,0,0,0,0,2.395,0.598,1
0,0,0,0,0,0,0.8,2.4,0,0,0,0,0,0,0,0,0,0.8,0.274,0,0.823,0,1
0,0,0,0,0,0.92,0.37,3.14,0,0,0,0,0,0,0,0,0,0,0.186,0,0.434,0,1
0.56,0,0.56,2.25,0,0,0,3.38,0,0,0,0,0,0,0,0,0,0.56,0.083,0,0.503,0,1
0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,1
0,0,0.32,0,0.32,0,1.61,1.29,2.58,0,0,0,0,0,0,0,0,0,0.16,0,1.178,0.107,1
0,0,0,0.48,0,0,0.96,1.92,0,0,0,0,0,0,0,0,0,1.44,0.073,0,0.515,0.957,1
0,0,0,0,0,0,1.29,1.29,5.19,0,0,0,0,0,0,0,0,0,0.468,0,0.093,0,1
0,0,0,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297,0,1
0.2,0,0.8,0.5,0.8,0.3,0,1.31,0.2,0,0,0,0,0,0,0,0,0.1,0.11,0,0.49,0.158,1
0,0,0,1.41,0,0,0,1.41,0.47,0,0,0,0,0,0,0,0,0,0,0,0.144,0.288,1
0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0.251,0,1.007,0,1
0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0.65,0.198,0,0.198,0.099,1
0,0,0,0,0,0,0.86,3.47,0,0,0,0,0,0,0,0,0,0,0.24,0,1.765,0.481,1
0,0,0,0,0.44,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0.173,0,0.367,0.193,1
0,0,0.09,0,0.09,0,0,2,0,0,0,0,0,0,0,0,0,0.27,0.047,0.031,0.237,0.031,1
0,0,0,0.65,0,0,1.3,1.3,5.22,0,0,0,0,0,0,0,0,0,0.459,0,0.091,0,1
0.1,0,0.2,0.4,1.41,0,0,2.22,0.4,0,0,0,0,0,0,0.1,0,0,0,0.265,0.977,0.397,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0.212,0,0.424,0.212,1
0.74,0,0.37,0,0.74,0,0.37,1.48,0,0,0,0,0,0,1.11,0,0,0.37,0.336,0,1.211,0.471,1
0,0,0,1.11,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0.202,0,0.202,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0,0.176,0.352,1
0,0,0.38,0.38,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0.122,0,1
0.18,0,0.18,0.03,0.4,0.65,0.36,3.05,0.14,0,0,0,0,0,0,0,0,0.07,0.042,0.073,0.337,0.141,1
0,0,0.64,0,0,0,0,1.94,0,0,0,0,0,0.97,0,0,0,0,0.052,0,0.263,0.105,1
0.16,0,0.24,0,0,0.9,0,2.37,0,0,0,0,0,0,0,0,0,0,0.095,0,0.845,0.255,1
0.26,0,0.43,0.08,0.43,0.17,0.6,1.82,0.6,0,0,0,0,0,0,0,0,0.26,0.222,0,0.444,0.25,1
0,0,0,0,0.24,0.61,0.12,4.55,0,0,0,0,0,0,0,0,0,0.12,0.041,0,0.104,0.229,1
0,0,0,0,0,0,2.06,4.12,0,0,0,0,0,0,0,0,0,0,0,0,1.149,0,1
0.05,0,0,0,0.57,0.11,0,1.04,0.05,0,0,0,0.05,0,0,0,0.11,0.05,0.099,0,0.099,0.079,1
0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0.757,0,1
0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,1
0.37,0,0.74,1.12,0,0.74,0,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0.223,0.223,1
0,0,0,0.13,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0.133,0,0,0,1
0.54,0,0.54,2.18,0,0,0,3.27,0,0,0,0,0,0,0,0,0,0.54,0.157,0,0.471,0,1
0,0,0.29,0.29,0,0,0.58,2.61,2.61,0,0,0,0,0,0,0,0,0,0.046,0,0.14,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219,1
0.19,0,0.19,0.19,0.87,0.19,0,3.81,0.68,0,0,0,0,0,0,0.09,0,0,0,0.202,0.404,0.233,1
0,0,0.51,0,0,0,0.51,2.59,0,0,0,0,0,0,0,0,0,0,0.074,0,0.373,0.149,1
0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,1
0.08,0,1.02,0.25,0.59,0.17,0.08,1.61,0.17,0,0,0,0,0,0,0,0,0.08,0.063,0,0.394,0.114,1
0.12,0,0.32,0.38,0.06,0.25,0,1.67,0.06,0,0,0,0,0,0,0,0,0,0.03,0,0.244,0.081,1
0,19.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0.087,0,0,0,1
0,0,0,1.66,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0.284,0,1.424,0,1
0,0,0,3.12,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8,0,0,0.8,0,0,0.8,1.6,0,0,0,0,0,0,0,0,0,0,0.134,0,0.269,0,1
0.43,0,0.03,0,0.54,0.65,0.43,3,0,0,0,0,0,0,0,0,0,0.03,0.08,0,0.454,0.523,1
0.1,0,0.3,0.1,0,0,0.92,1.94,0.4,0,0,0,0,0,0.1,0,0,0,0.048,0.016,0.518,0.162,1
3.05,0,0.19,0,0,0.19,1.72,3.05,0.38,0,0,0,0,0,0,0,0,0,0.171,0,0.294,0.147,1
0,0,0.84,0,0.28,0,1.41,0.84,1.98,0,0,0,0,0,0,0,0,0,0.129,0,1.294,0.043,1
0,0,0,0.42,0,0.21,1.92,3.21,0,0,0,0,0,0,0,0,0,0,0,0.075,0.263,0.075,1
0,0,0,0,0.24,0.6,0.24,4.44,0,0,0,0,0,0,0,0,0,0.12,0.04,0,0.101,0.222,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.975,0.37,1
0,0,0,0,0,0,0,4.71,0,0,0,0,0,0,0,0,0,0,0.17,0,3.571,0,1
0.48,0,0.14,0.03,0.55,0.44,0.37,3.16,0,0,0,0,0,0,0,0,0,0.07,0.082,0,0.433,0.529,1
0,0,0,0.9,0,0,4.5,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0.391,0.13,1
0.11,0,0.11,0.23,0.35,0.11,0,3.76,0,0,0,0,0,0,0,0,0,0.23,0.233,0,0.287,0.107,1
0,0,1.12,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0.375,0,0,6.003,1
