@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R1,4-6,8,10,15,18,20,22,24-26,28-29,35-36,42-43,48,51,54-56,58'

@attribute Word_freq_make numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_email numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_conference numeric
@attribute Char_freq3 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_average numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0.17,0,0.42,0.08,0.42,0.08,0,0.08,0,0,0.08,0,0,0,0,0,0,0,0,0,0.028,0,4.07,48,1
0.09,0,0.39,0.19,0,0.39,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,5.8,54,1
0,0,1.58,0,1.19,0.39,0,0.39,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,1.903,13,1
1.44,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.612,12,1
0,0,0.12,0,0.12,0.12,1.15,2.04,0.12,0,0.12,0,0,0,0,0,0.12,0,0,0,0,0,2.89,84,1
0,0,1.49,0,0,0.99,0,0,0.49,0,0.49,0,0,0,0,0,0,0,0,0,0,0,4.75,47,1
0,0,1.12,0,0,0,0.18,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.372,4,1
0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.166,28,1
0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.652,31,1
0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02,82,1
0,0,0.4,0,0.4,0.81,0,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.651,181,1
0.34,0,0.63,0.17,0,0.23,0,0.17,2.61,0,0.34,0,0,0,0,0,0,0,0,0,0,0.027,4.225,131,1
0,0,0.64,0,0,1.29,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.136,4,1
0.44,0,0.44,1.32,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.413,16,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.693,16,1
0,0,0.43,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.923,55,1
0.49,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,7.205,47,1
0.1,0,0.07,0.03,0.03,0.1,0,0,0.03,0,0.17,0,0,0,0,0,0,0.03,0,0,0,0,2.11,46,1
0,0,0,0,0,3.77,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,4.333,13,1
0,0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,2.777,12,1
0,0,1.03,0.51,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.233,71,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,3.857,25,1
0,0,0.53,0,0.53,0,2.12,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.038,60,1
0.09,0,0.29,0.19,0,0.39,0,0,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,5.792,54,1
0,0,1.25,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.485,25,1
0,0,0.42,0,0,0.85,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0.177,8.777,54,1
0,0,0.45,0.45,0.45,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.368,14,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.444,10,1
0,0,0.74,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,12,1
0.49,0,0.09,0.11,0.21,0.75,0,0.02,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0.144,5.783,193,1
0,0,0,0,0,0,0,0.19,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,1.357,19,1
0,0,0.14,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,1.394,6,1
0,0,0.76,0,0.51,1.02,1.02,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.455,19,1
0.74,0,0.07,0.21,0.14,0.35,0,0.03,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0.162,5.648,154,1
0,0,0.47,0.47,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,36.642,148,1
0.62,0,1.24,0,0,0,0,0.62,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,3.318,30,1
0.3,0,0.2,0.4,0.3,1.71,0.5,0.8,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.017,4.923,103,1
0.09,0,0.38,0,0.09,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,3.28,31,1
0.28,0,0,0.28,0.28,1.15,0,0,0,0.86,0.28,0,0,0,0,0,0,0,0,0,0,0.166,5.328,140,1
0.35,0,2.15,0.15,0,0.75,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0.008,3.629,127,1
0.61,0,1.22,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45,34,1
0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,1.428,5,1
0.16,0,1.63,0.49,0,0.16,0,0,0.32,0,0.08,0,0,0,0,0,0,0,0.08,0,0,0,1.725,10,1
0.52,0,2.9,0.26,0.26,0.79,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.934,60,1
1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,1
0.23,0,0.7,0.23,1.41,0.47,0,0.47,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,6.529,276,1
0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.266,41,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,20,137,1
0,0,0,1.12,0,1.12,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,14,1
0.52,0,0.26,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0.26,0,0,0,0,0,5.549,71,1
0.09,0,0.38,0,0.09,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,3.28,31,1
0,0,3.22,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0.998,82.25,295,1
0,0,0.47,0,0,0,0,1.91,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,3.361,54,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,12,1
0.58,0,1.75,0.39,0,0.19,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.015,21,1
0.14,0,0.14,0.14,0.84,0.14,0.42,0.28,0.14,0,0.28,0,0,0,0,0,0,0,0,0,0,0,2.322,15,1
0.32,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,2.926,20,1
0.77,0,0,0.57,0.57,1.34,1.15,1.92,1.15,0,0.77,0,0,0,0,0.19,0,0,0,0,0,0.054,14.619,525,1
0.43,0,0.78,0.26,0.17,4.09,0.78,1.91,0,0,0.43,0,0,0,0,0,0.08,0,0,0,0.042,0,4.319,126,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.785,42,1
0.33,0,0,0.25,0.08,1.09,0,0.08,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,3.631,67,1
0.26,0,0.53,0,0.53,1.12,0.06,0.26,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0.034,13.235,272,1
0.14,0,0.14,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,2.468,28,1
0,0,0.74,0,0,0.55,0.18,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,1.57,2.166,11,1
0,0.57,0,0,0.28,0,0,0.57,0.86,0,0.28,0,0,0,0,0,0,0,0,0,0,0.046,3.535,64,1
0.98,0,0.16,0.24,0.16,0.49,0.16,0.32,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0.096,4.123,84,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0.199,2.465,28,1
0,0,0,0.27,0,0,0,0,0,0,0,0,0,0.54,0,0,0.54,0,0,0,0,0,2.666,33,1
0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,60,1
0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.973,21,1
0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.555,13,1
0.27,0,1.11,1.11,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.512,17,1
0.27,0,0.27,0.27,1.37,0.82,0,0.55,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.621,63,1
0.71,0,1.79,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.086,153,1
0.42,0,1.71,0,0,0.21,0,0.42,0,5.78,0.21,0,0,0,0,0,0,0,0,0,0.075,0.639,53.433,494,1
0.2,0,0,0.1,0,0,0,0.1,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,2.717,24,1
0,0,0,1.1,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0.185,3,33,1
0,0,2.04,0,0,0,0,0,0,0,0,4.08,2.04,2.04,2.04,2.04,2.04,4.08,0,0,0,0,2.5,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0.136,0.136,3.571,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.285,7,0
0.08,0,0,0.08,0.49,0,0,0,0,0,0,3.3,0,0,0,0,0.41,0,0.08,0.16,0,0,2.324,18,0
0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.444,5,0
0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.538,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0.047,0,1.745,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0
0.29,0,0.29,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0.58,0,0,0,0,0,2.847,60,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.571,3,0
0.51,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0.08,0,1.885,12,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,10,0
0,0,0,0,0,0,0,0,0,0,0,3.34,2.3,0,0,0.2,0,0,0.41,0,0.056,0.454,3.414,108,0
0.05,0,0.16,0.11,0,0,0,0.05,0,0,0,0.62,0.67,0,0,0,0,0,0,0,0.04,0,2.887,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,2.307,9,0
0.06,0,0.06,0.06,0,0.13,0,0,0,0,0,2.57,0.92,0.06,0.13,0.26,0.13,0,0,0.13,0,0,1.948,23,0
0,0,0.86,0,0,0.28,0,0,0,0,0,0.28,0.28,0,0,0,0,0,0,0,0,0,1.95,15,0
0,0,0.76,0,0,0,0,0,0,0,0,0.76,0,0.76,0.76,0.76,0.76,0.76,0,0,0,0,1.755,11,0
0,0,0,0,0,0,0,0,0,0,0,0.86,0.43,1.3,0,0.86,0,0,0,0,0,0,2.119,15,0
0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.292,4,0
0,0,0,0,0,1.81,0,1.81,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,3.382,53,0
0.1,0,0.1,0.1,0.4,0,0,0.1,0,0,0,0.1,0,0.1,0,0,0,0.4,0.2,0,0.015,0,1.636,18,0
0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0.123,0.123,3.7,28,0
0,0,0,0,0,0,0,0,0,0,0,5.66,2.66,0.66,0.66,0.66,0.66,0,0.66,0,0.101,0,2.725,15,0
0,0,0,0,0,0.66,0,0.88,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0.094,8.76,161,0
0.34,0,0,0,0,0.68,0,0,0,0,0,2.38,1.7,1.7,0.68,0.34,0.34,0,0.68,0,0.052,0.052,2.604,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0.298,0.074,4.268,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052,2,0
0,0,0,0,0,0,0,0,0,0,0,5.86,2.75,0.68,0.68,0.68,0.68,0,0.68,0,0.11,0,2.87,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.733,9,0
0,0,0.17,0,0.17,0,0,0,0,0,0,1.89,0.43,0.08,0,0.25,0,0,0,0.08,0,0,1.838,24,0
0,0,0.92,0,0,0,0,0,0,0,0,0.23,0,0.23,0,0.23,0,0.92,0,0,0.026,0.026,2.222,23,0
0,0,0,0,0,2.56,1.28,0,0,0,0,3.84,3.84,0,0,0,0,0,1.28,0,0.194,0,3.631,17,0
0,0,0.46,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,1.86,0,0,0,0.203,2.43,121,0
0.53,0,0.88,0,0,0,0,0,0,0,0,2.13,1.06,0.17,0.17,0.17,0.17,0.71,0.17,0.35,0.026,0,2.941,34,0
