@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R7,11,16,18,21,23,25,28-29,32,35-36,38-39,42,47-48,50-51,55-58'

@attribute Word_freq_remove numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_free numeric
@attribute Word_freq_email numeric
@attribute Word_freq_your numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_table numeric
@attribute Word_freq_conference numeric
@attribute Char_freq2 numeric
@attribute Char_freq3 numeric
@attribute Capital_run_length_average numeric
@attribute Capital_run_length_longest numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0.15,0.15,1.11,1.27,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0.088,0,5.423,51,1128,1
0,0,0,0,0.39,0,3.58,0,0,0,0,0,0,0,0,0,0,0,0,2.5,21,130,1
0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.153,26,54,1
0.33,0,0.33,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0,2.195,50,202,1
3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.428,60,66,1
0.15,0.3,0.92,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0,5.058,45,1128,1
0.06,0.06,0,0.06,1.15,0.84,0,0,0,0,0,0,0,0,0,0,0,0.052,0,1.733,12,442,1
0.32,0,0.32,0,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,1.494,10,139,1
0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.055,75,127,1
0.32,0,0.32,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0.106,0,1.494,10,139,1
0,0,0.08,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.228,0,2.811,67,1254,1
0,0,0.05,0.38,0.17,0,0.02,0,0,0,0,0,0,0,0,0,0,0.004,0,3.922,489,3271,1
0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102.5,2204,2205,1
0,0,0,0,0.89,0.44,0,0,0,0,0,0,0,0,0,0,0,0.078,0,1.541,5,37,1
0.48,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0.163,0,1.696,17,95,1
0.7,0,0.7,0.35,1.4,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,12,94,1
0.49,0,0.49,0,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0,5.113,78,225,1
0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,1.3,7,52,1
0.12,0.12,0.12,0.6,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,1.246,14,389,1
0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0.251,0,1.44,8,36,1
0.35,0.17,0.35,0.17,0.17,0.35,0,0,0,0,0,0,0,0,0,0,0,0.057,0,1.974,34,229,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,5,15,1
0,0,0,0,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0,2.166,23,65,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
0.09,0.39,0.87,0,1.66,0.39,0,0,0,0,0,0,0,0,0,0,0,0.136,0,6.813,494,1458,1
0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0.149,0,5.16,107,289,1
0.1,0.4,0.91,0,1.72,0.4,0,0,0,0,0,0,0,0,0,0,0,0.093,0,6.8,494,1428,1
0.44,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.033,72,474,1
0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0.204,0,4.1,25,82,1
0,0,0,0.48,2.41,3.38,0,0,0,0,0,0,0,0.48,0,0,0,0.084,0,5.322,46,165,1
0,0.17,0,0.35,2.03,0.61,0,0,0,0,0,0.08,0,0.08,0,0,0,0.081,0,19.234,1170,3116,1
0.06,0.72,0.59,0.33,1.52,0.06,0,0,0,0,0,0,0,0,0,0,0,0.131,0,4.398,79,1280,1
0,0,0,0,3.38,0.36,0,0,0,0,0,0,0,0,0,0,0,0.046,0.031,3.689,69,535,1
0,0,0,0.47,2.35,1.41,0,0,0,0,0,0,0,0.47,0,0,0,0.164,0,5.074,60,137,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421,0,3.75,15,60,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407,0,4.133,17,62,1
0.56,0.28,1.41,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0.114,0,9.25,394,555,1
0,0.55,0,1.11,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0,2.571,11,108,1
0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,12,21,1
0,0,0.66,0,0.49,0,0,0,0,0,0,0.16,0,0,0,0,0,0.197,0,5.778,128,549,1
0,0.68,0,0,1.36,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,2.232,19,96,1
0.64,0,0.32,0.32,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0.156,0,1.752,19,149,1
1.36,0,1.82,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,17,158,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,42,87,1
0,0.11,0,0.11,1.25,0.45,0,0,0,0,0,0,0,0,0,0,0,0.17,0,4.215,144,666,1
0,0,0,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0,6.611,51,238,1
0,0,0,0,0.68,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,664,1327,1328,1
0.82,0,0,0,1.23,0.41,0,0,0,0,0,0,0,0,0,0,0.41,0.171,0,2.953,44,189,1
0.23,0.11,0.11,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0.233,0,3.439,64,509,1
0.49,0,0.49,0.74,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0.179,0,3.219,114,499,1
0.98,0,0.49,0,1.3,0,0,0,0,0,0,0.16,0,0,0,0,0,0.246,0,2.922,113,640,1
0.33,0,0,0,0.66,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,337.25,1146,1349,1
0,0,0,0.89,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.895,48,163,1
0.34,0,0.68,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0.34,0,0.393,0,2.257,17,158,1
0.36,0.36,0.36,0,2.95,1.47,0,0,0,0,0,0,0,0,0,0,0,0.124,0,2.932,33,173,1
0.64,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0.115,0,1.833,11,55,1
0.65,0,0,0,2.28,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,3.065,28,141,1
0,0,0,0,3.36,0.36,0,0,0,0,0,0,0,0,0,0,0,0.047,0.031,3.758,69,530,1
0,0,0,0.51,2.56,1.53,0,0,0,0,0,0,0,0.51,0,0,0,0.189,0,5.038,60,131,1
0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0.212,0,4.1,25,82,1
0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.8,404,529,1
0.31,0.63,0.95,0.31,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0,5.708,138,274,1
0.09,0.39,0.87,0,1.66,0.39,0,0,0,0,0,0,0,0,0,0,0,0.14,0,6.813,494,1458,1
0.04,0,0,0,0.28,0.38,0,0,0,0,0,0.19,0,0,0,0,0,0.061,0,1.867,14,521,1
0.74,0.74,0,0,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,7,79,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1
0,0,0.46,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0.249,0,49.866,636,748,1
0.49,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.148,272,571,1
0,0,0.47,0,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0.252,0,57.23,636,744,1
0,0,1.33,0,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0,2.25,12,144,1
1.04,0,0,4.16,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428,4,20,1
0,0,1.57,0,2.36,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,2.555,22,115,1
0.86,0,0.86,1.73,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0.151,0,2.75,10,55,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,2.588,15,277,1
1.07,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336,0,2.333,14,119,1
0,0,0,0,0.92,0.76,0,0,0,0,0,0,0,0,0,0,0,0.057,0,4.33,84,446,1
0.23,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.184,38,242,1
0.74,0.74,0.74,0,0.74,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,7,43,1
0,0,0.45,0,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0.244,0,64.416,708,773,1
0,0,0.45,0,5.04,0,0,0,0,0,0,0,0,0,0,0,0,0.245,0,64.416,708,773,1
0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.818,25,53,1
0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.818,25,53,1
0,0.36,0.36,0.36,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0.334,0,18.4,393,736,1
0.5,0,0,1.01,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0.089,0,1.792,17,95,1
0.14,0.84,0,0,1.12,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0.137,14.88,79,1622,1
0,0,1.63,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,36,1
0.32,0,0.32,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,1.494,10,139,1
0.05,0.05,0,0.05,1.11,0.82,0,0,0,0,0,0,0,0,0,0,0,0.052,0,1.818,13,462,1
0,0,0.81,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.826,20,65,1
0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.153,26,54,1
0.27,0,0,0,1.36,0,0,0,0,0,0,0.27,0,0,0,0,0,0.04,0,2.121,19,227,1
0.2,0,0.4,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,2.704,30,192,1
0,0,0,1.81,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.146,0,3,38,75,1
0,0,0.72,0,0.72,0,0.36,0,0,0,0,0,0,0,0,0,0,0.056,0,2.622,47,139,1
0,0.98,0.98,0.98,1.96,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,2.95,18,59,1
0,0,0.3,0.3,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0.211,0,1.745,11,185,1
0.58,0,0.58,0.58,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.338,123,207,1
0.29,0.58,0.87,0.29,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0,4.892,139,274,1
0.05,0.26,0.1,0,1.48,1.01,0,0,0,0,0,0,0,0,0,0,0,0.068,0,6.05,199,3213,1
0.36,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.37,134,496,1
0.55,0,0.55,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0,4.761,140,200,1
0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0.519,0,4.941,25,84,1
1.2,1.2,0,0,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.166,295,301,1
0.6,0,0,0.6,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0.412,0,6.166,33,259,1
1.47,1.47,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0,72,281,288,1
0.05,0.26,0.26,0,1.5,1.11,0,0,0,0,0,0,0,0,0,0,0,0.068,0,6.094,193,3029,1
0,0,0,0,2.42,0.48,0,0,0,0,0,0,0,0,0,0,0,0.084,0,5.173,80,238,1
0,0,0,0.84,2.53,0.84,0,0,0,0,0,0,0,0,0,0,0,0.075,0,4.02,82,197,1
0,0,0,0,1.04,0.34,0,0,0,0,0,0,0,0,0,0,0,0.105,0,2.366,60,142,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0,3.418,110,188,1
0,0.26,0.8,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299,0,2.088,15,188,1
0,0,1.11,0.55,2.22,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,8.375,85,201,1
1.6,0,0,0.53,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0.239,0.079,4.555,51,123,1
0.8,0,0.8,0.8,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0,3.115,19,81,1
0.9,0,0,0.9,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.818,19,62,1
0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.956,10,45,1
0,0.11,0.03,0.07,1.49,0.33,0,0,0,0,0,0,0,0,0,0,0,0.159,0,3.426,72,819,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333,13,78,1
0,0,0,0,0.3,0.6,0,0,0,0,0,0,0,0,0,0,0,0.146,0,3.23,77,210,1
0,0,0,0,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,2.166,23,65,1
0,0,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,5,11,1
0,0,0,0.62,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0.327,0,5.166,28,155,1
0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0.452,0,5.037,23,136,1
0,0,1.74,0,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0,2.17,12,102,1
0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0.17,0,3.761,23,79,1
0,0.42,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0,1.859,20,119,1
0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.785,42,137,1
0,0.19,0,0.38,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0.171,0,17.074,430,1144,1
0,0.1,0.3,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0.141,0,9.601,148,1133,1
0.49,0.29,0.09,1.08,0.69,0.59,0,0,0,0,0,0,0,0,0,0,0,0.092,0,8.323,669,1365,1
0,0,0,0,5.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23,25,55,1
0,0.19,0.38,0.19,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,2.383,21,15841,1
0.09,0.48,0.29,0.39,1.56,0.09,0,0,0,0,0,0,0,0,0,0,0,0.18,0,2.133,40,303,1
0.95,0,0.47,0,0.95,1.42,0,0,0,0,0,0,0,0,0,0,0,0.076,0,6.027,91,217,1
0,0,0.8,0,2.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.638,22,124,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0,3.851,51,104,1
0,0.25,0.25,0,1.76,0,0,0,0,0,0,0,0.25,0,0,0,0,0.222,0.095,5.5,114,616,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,75,160,1
0.63,0,1.26,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.625,19,126,1
0,0,2.17,2.17,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,5,16,1
1.08,0,0.54,0,1.08,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,5.454,68,180,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215,0,3.937,18,63,1
0,0.12,0.69,0.38,1.27,0.31,0,0,0,0,0,0,0,0,0,0.06,0,0.067,0,5.335,73,1590,1
0,0.13,0.13,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0.137,0,2.736,30,468,1
0,0,0.19,1.92,1.15,1.34,0,0,0,0,0.19,0,0,0,0,0,0,0.027,0,14.619,525,921,1
0,0,0.13,0.27,2.08,0.13,0,0,0,0,0,0,0,0,0,0,0,0.025,0,2.329,15,219,1
0,0,0.19,2.12,1.15,1.35,0,0,0,0,0.19,0,0,0,0,0,0,0.027,0,14.619,525,921,1
0.4,1.2,0.4,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.194,5,129,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,2.391,36,110,1
0,0.35,0.15,0,1.75,0.05,0,0,0,0,0,0,0,0,0,0,0,0.035,0,3.629,127,617,1
0.16,0,1.52,0.16,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0.113,0,4.971,40,532,1
0,0.55,3.35,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.861,36,186,1
0,0.48,0.24,0,1.21,0,0,0,0,0,0,0,0.24,0,0,0,0,0.036,0,7.092,67,461,1
0.67,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0.114,0,2.847,16,168,1
0,0,0.3,2.32,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0.128,0,1.377,13,186,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0,2.675,36,99,1
0.08,0.26,0.86,0,1.3,0.08,0,0,0,0,0,0.08,0,0,0,0,0,0.234,0,3.56,54,979,1
0,0.08,0,0.32,1.22,0.49,0,0,0,0,0,0,0,0,0,0,0,0.095,0,4.194,84,713,1
0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.444,54,255,1
0.07,0.14,0.14,0,1.25,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,4.689,145,1163,1
0,0,0,0.7,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.083,3,26,1
0,0,0.2,0,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0.249,0,7.836,116,384,1
0,0,1.44,0,1.44,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,2.157,11,41,1
2.01,0,0,2.01,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.162,14,93,1
0,0,0,0,1.68,0,0,0,0,0,0,0.84,0,0,0,0,0,0.139,0,1.304,6,30,1
0,0,0,1.44,0,0,2.89,1.44,0,0,1.44,1.44,0,0,0,0,0,0.156,0,1.689,10,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,1.187,4,19,0
0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0.414,0,2.034,11,59,0
0,0,0,0,0.38,0,2.32,0,0,0,0.58,1.16,0,0,0,0,0.58,0.337,0,3.937,44,693,0
0,0,0,0,0.14,0,0.14,0,0,0,0,0.43,0,0,0,0,0.14,0.156,0,1.687,24,496,0
0,0,0,0,0,0,4.54,0,0,0,0.45,0,0,0.45,1.81,0,0,0.069,0,2.186,15,164,0
0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0
0,0,0.01,0.13,0.07,0.01,0,0,0.01,0,0,0.07,0,0.01,0.01,0.03,0.51,0.173,0.002,2.145,71,2954,0
0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0.193,1.974,16,77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,7,15,0
0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,1.16,0.744,0,1.972,18,71,0
0.5,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,1.324,5,98,0
0,0,0,0,1.38,0,1.38,0,0,0,0,0,0,1.38,0,0,0,0,0.224,1.451,12,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118,0,1.735,10,59,0
0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0.286,0,1.461,4,38,0
0,0,0,0,0.42,0,1.28,0,0,0,0,0.42,0,0,0,0,0,0,0,1.533,9,69,0
0,0,0,0,0,0,0.96,0,0,0,0,0.96,0,0,0,0,0,0,0,1.353,7,88,0
0,0,0,0,0,0,0,0,5.12,0,0,0,0,0,5.12,0,0,0.5,0,2.266,7,34,0
0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1.25,3,15,0
0,0,0,0,1.62,0,0.81,0,0,0,0.81,0,0,0,1.62,0,0,0.123,0,5.375,69,129,0
0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,7,17,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,4,8,0
0,0,0,0.58,0,0,1.75,0.58,0,0,0.58,0.58,0,0,0,0,0,0.059,0,2.506,11,183,0
0,0,0.58,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0.018,0,251,1488,1506,0
0,0,0,0,0,0,1.79,0,0,0,0,0.89,0,0,0,0,0,0.131,0,1.61,13,95,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.182,0,2.057,13,72,0
0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.505,0.168,4.068,28,236,0
0,0,0,0,0,0,7.14,3.57,3.57,3.57,3.57,3.57,0,0,0,0,0,0.956,0,3.6,11,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.625,6,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098,2.375,5,19,0
0,0,0,0,0.19,0,0.58,0,0,0,0,0,0,0,0,0,0,0.173,0.053,3.704,48,726,0
0,0,0,0.05,0.15,0,0.78,0,0,0,0,0,0,0,0,0,0,0.162,0.084,2.725,38,1150,0
0,0,0,0,0,0,0.49,0,0,0,0.24,0,0,0,0,0,0,0,0,9.876,235,1116,0
0,0,0,0,1.82,0,0.3,0,0,0,0,0,0,0,0.91,0,0.3,0.044,0,2.222,22,120,0
0,0,0,0,0.45,0,1.37,0,0,0,0,0.18,0,0.09,0,0,0,0,0,1.263,4,192,0
0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0.107,1.48,9,37,0
0,0,0,0,0.29,0,0.44,0,0,0,0,0,0,0,0,0,0.44,0.135,0.016,2.297,46,680,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,1.333,2,4,0
0,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0.22,0,1.35,4,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0
0,0,0,0,0.5,0,4.02,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0,0,0.176,0.088,2.319,12,109,0
0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,1.433,5,86,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,6,13,0
0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,2.916,7,35,0
0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,2.434,17,56,0
0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,1.88,0,0,0,0,3,17,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0
0,0,0,0,0,0,1.12,0,0,0,0,0.18,0,0.18,0,0,0,0.339,0.13,3.628,44,479,0
0,0,0,0,0.65,0,1.86,0.09,0,0,0.37,0,0,0.09,0.28,0,0,0.081,0,1.983,25,601,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,6,23,0
0,0,0,0,0.74,0,2.96,0.74,0,0,0,0,0,0,0,0,0,0.105,0,2.555,12,69,0
0.49,0,0,0,0,0,3.48,0,0,0,0,0,0,0,0,0,0,0.588,0.168,5.61,42,331,0
0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0.051,1.409,12,62,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.125,10,17,0
0,0,0,0,0.44,0,1.76,0.44,2.64,0.44,0.44,0.44,0,0.88,2.64,0,0,0.146,0.073,1.955,13,133,0
0,0,0,0,1.53,0,0,0,6.15,0,0,0,0,0,6.15,0,0,0,0,1.529,4,26,0
0,0.29,0,0.88,2.64,0,0.29,0,0,0,0,0,0,0,0,0,0,0.113,0,2.285,16,208,0
