@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R1,9,14,21'

@attribute A1 numeric
@attribute A9 numeric
@attribute A14 numeric
@attribute Class {0,1}

@data
-3932,-111,-2902,0
1395,1997,1571,1
-3799,35,-664,0
1276,978,988,1
-192,-1671,1136,0
1516,-2989,254,0
-634,-721,598,1
32,762,278,0
-1043,-1762,-532,0
-594,-56,942,0
9,-692,324,1
-1159,1804,2051,0
916,1,1367,1
606,-594,1441,0
-593,-281,119,1
-205,1087,-84,0
-1848,-1558,-1794,0
3356,5459,13,0
-239,149,-1989,0
3258,638,-314,0
855,-202,1004,0
-31,726,-1328,1
-1778,359,477,1
2277,1004,-292,0
298,-135,198,1
-1729,462,-354,1
-1296,-618,-1206,0
139,-638,851,0
-714,-731,1829,0
1508,992,1272,1
-43,185,535,1
3135,642,-927,0
2126,1313,1435,0
1238,1595,-632,1
959,521,-381,1
187,-1175,-704,0
773,1499,-28,1
598,-245,528,1
-466,-64,-372,1
-619,-647,-586,1
179,195,-374,1
-828,958,-1729,0
2372,1183,-372,0
1157,2714,-4324,0
124,-4,1749,1
-141,241,2115,1
-784,139,1582,1
-249,1044,341,1
1347,-318,-684,0
-3167,144,-616,0
-1383,-276,2722,0
-23,1484,1849,1
3704,1226,882,0
-622,-539,37,1
-217,1524,1355,1
3458,-2474,966,0
-432,1051,2922,0
1525,3143,3568,0
124,-711,309,0
-199,74,274,1
-413,-281,1826,0
-78,613,2931,1
673,-5099,178,0
-185,-927,-127,1
-597,2746,1548,0
2409,1527,-1104,0
401,-1564,49,1
3903,-84,1246,0
2517,-2418,-772,1
-1214,2,404,0
-1548,-304,933,0
779,-379,599,1
1728,191,-121,1
-1058,32,-496,0
932,-308,-693,1
452,29,1327,1
-148,-1068,-14,1
-1274,1075,-802,1
-376,2061,-77,1
-8,407,-2004,0
1142,728,171,0
-1089,-354,1729,0
39,1426,-59,1
-979,-152,-2515,0
68,3686,1267,0
-2108,61,-1868,0
1542,-1684,199,1
841,974,-745,1
-604,618,-1165,1
-32,1002,1927,1
3255,-471,2173,0
518,1252,774,0
1376,-793,421,0
1081,442,2247,1
-335,1089,361,1
259,-318,145,1
1697,498,76,1
-619,-511,5251,0
421,354,14,1
-377,3176,2007,0
2125,1771,878,1
-2581,2006,-934,0
449,404,1297,0
-76,-404,-933,0
-891,739,-795,1
379,-205,-425,1
-2457,-1282,-23,0
562,-1488,-1218,1
-212,2848,-1254,0
-1103,83,-1022,1
35,-1209,636,1
271,323,4469,0
671,256,679,1
1054,592,369,1
82,-1508,1564,1
887,1544,738,1
3781,-978,2843,0
-1158,2093,-1066,0
82,-4,404,1
472,827,-384,1
-2565,1038,1874,0
3164,2116,893,0
1254,-1006,-3512,0
137,-65,1711,1
556,1032,-434,0
3233,328,258,0
-392,-3515,1313,0
-674,129,119,1
-438,164,1294,1
-2463,-1936,-89,0
-1866,-1941,105,0
-757,272,1568,1
3945,11,743,0
-78,-2418,-1967,0
3281,-116,454,1
989,-2038,108,1
-375,1628,998,1
97,371,9,1
-58,64,1005,0
-2483,6278,-274,0
-629,759,-59,1
1697,519,696,1
1762,-1588,-1386,0
1826,2168,-191,0
-537,858,-1433,0
232,1946,246,0
1038,-1885,971,0
-2403,-3215,-2889,0
2491,1732,-2994,0
391,-162,282,1
-1216,-1956,-1112,0
-298,1566,4017,1
-3697,831,476,0
2745,-93,-201,0
324,-4149,1181,0
-113,-777,-597,0
-303,2592,384,0
-976,781,-1673,0
1245,1028,33,1
518,2942,262,0
-3628,-182,186,0
3037,-155,-2249,0
-1788,1257,-72,0
113,-316,1963,0
2255,-1134,-3269,0
928,282,-864,1
-531,-675,38,0
-137,6,2178,0
-1605,-1828,489,0
1449,-2904,-1058,0
1883,-1225,-1412,0
3588,-2785,2215,0
309,1123,-21,1
2,-356,-225,1
988,1969,71,1
-247,15,752,1
-217,-1571,-529,1
782,-759,317,1
3543,-591,853,0
-247,-1535,-2436,0
-67,623,802,1
2329,677,1683,1
105,2003,-332,1
-881,-474,231,1
218,-407,-426,1
-92,-3228,78,0
218,-112,-189,1
284,-625,-2369,0
632,849,775,1
188,-662,-1111,0
1446,-771,711,1
194,103,-118,1
1526,515,1318,1
115,-547,1335,1
422,-1562,62,0
683,1372,1823,0
1465,1079,-1196,0
-1004,2955,-3762,0
11,428,166,1
1091,68,1808,1
306,-634,-307,1
-1222,524,-2935,0
386,1522,34,1
25,617,-497,1
601,3633,-1506,0
2979,-4736,-1561,0
-1492,-2588,-1464,0
-1038,856,416,1
682,-208,-1849,1
38,1023,-544,0
-352,2228,-92,1
1187,1125,-1645,1
416,575,1026,1
1137,243,1262,1
34,578,56,1
1401,-69,-1706,1
-2824,166,-694,0
479,-1438,1437,1
-3585,-654,-2784,0
128,-1316,-851,1
-385,-144,-1099,1
-207,-1618,91,0
-599,1426,1315,1
1418,-1311,1616,1
-159,-123,-1473,0
91,55,852,1
-1541,238,646,1
1281,201,833,1
1434,-751,9,1
976,455,2485,1
215,1675,675,1
-321,-4,3832,1
-852,-2883,-1134,0
163,284,-209,1
-991,-676,2972,0
344,106,2035,1
-1153,155,2905,1
2532,-822,645,0
1054,-816,1714,1
-2489,259,3764,0
1048,-364,-38,1
1623,-1217,-722,1
1182,1113,-4,1
-422,913,377,1
1199,1406,-8,1
422,1056,235,0
805,623,2354,1
-926,1812,-1128,1
12,-3,1114,1
1361,-601,-2656,0
-339,2293,-17,0
1066,-308,-25,1
-1256,224,588,0
4,-2652,854,0
1375,-943,73,1
-9,143,-89,0
793,-77,203,1
-5,2006,786,0
-2336,-326,48,0
76,672,-1022,1
327,293,-307,1
-133,747,1046,1
3295,451,-3467,0
2166,-861,-21,0
-2937,168,-2084,0
-28,385,1122,0
833,-148,-342,1
62,1736,24,0
-3,106,166,1
-889,394,937,0
-332,-2,-1424,0
364,2027,568,0
-2341,2806,435,0
992,-1248,-86,0
1574,4675,1951,0
-202,3699,138,0
-18,139,-928,0
-286,-824,-2158,0
-146,-2781,-1261,0
-603,1811,208,1
-1656,-1978,772,0
-358,-65,236,1
556,1396,-146,0
-1559,44,-18,1
-445,-2426,-98,0
-2024,-2005,-1775,0
-501,-47,1899,1
646,-391,1155,1
-1258,278,175,1
1383,1534,206,1
-1796,2126,-2417,0
-2,932,4867,0
-942,2037,135,0
-772,-1501,-113,0
-316,1498,244,1
3393,1873,1015,1
-1689,-965,-993,0
-1,-803,1044,1
31,-3044,-1689,0
-211,465,-549,0
987,108,12,1
-137,1674,-317,1
-104,155,39,1
-2829,-2191,1601,0
1749,-214,2426,0
878,932,2168,1
823,1766,-2289,0
-979,1813,-804,0
26,985,-143,1
837,-352,461,1
-21,1184,1204,0
-871,2598,-715,0
-528,-193,-1593,0
-242,-364,1164,1
821,491,425,1
-1191,493,496,1
-14,389,845,1
517,1137,1691,1
523,-583,751,0
2732,2372,-3382,0
-421,-69,817,0
1379,88,-342,1
-1336,429,-2941,0
2922,-2593,3092,0
1981,-684,-4715,0
116,623,442,1
2421,1751,-413,1
3673,1285,-3524,0
-433,721,-8,1
1211,959,-236,1
-81,-47,86,1
838,1315,75,1
612,-548,143,0
665,1333,1505,1
255,3062,-4297,0
4018,-2662,1291,0
-47,15,-256,0
273,921,-123,1
203,686,-14,1
2671,-117,-1283,1
-1459,659,108,1
-533,324,965,1
67,2334,891,0
1301,1033,802,0
1107,1855,402,1
2665,213,231,1
-1032,-1971,315,1
429,11,859,1
2714,-129,4382,0
-1221,1886,-337,0
2411,-157,1046,0
743,-83,107,1
1565,-144,2498,1
372,389,-1996,1
252,2318,494,0
132,24,148,1
2873,1499,-269,1
-4109,484,175,0
-2094,-991,57,0
198,475,1086,1
-109,-453,586,1
472,666,1759,1
-3,979,196,0
-327,-488,549,0
1102,-974,793,1
1362,-1197,-368,0
1204,136,7,1
-38,-2403,1676,0
12,368,1702,1
358,1535,323,1
-1896,-383,-3518,0
-313,-458,632,1
1122,978,1141,1
101,1729,2303,0
152,1446,-41,1
736,1736,-1101,1
-2444,-2869,-2012,0
1217,-208,-468,0
665,-1005,2983,0
-71,-27,576,1
978,904,-185,1
886,3479,-633,0
-951,-147,-1196,1
-666,357,647,0
1341,-1428,-863,0
88,302,-345,0
-2489,-1607,561,0
-1138,1635,257,0
956,-31,1455,1
153,583,307,1
529,-49,-192,1
4676,-2645,2396,0
8,-235,868,1
-1693,-1767,1766,0
497,621,1077,1
2821,-83,226,0
1151,2054,-2019,1
-1667,2474,2732,0
517,257,-72,1
516,-771,-4293,0
-1362,1401,-15,1
-712,1505,1286,1
3251,172,1057,0
-1378,-1532,933,0
-855,-311,1199,1
2354,-81,-1004,0
1699,-1267,717,1
1624,1163,1288,1
255,-1214,-18,1
-2501,21,-437,0
666,1808,512,1
868,1713,209,0
-585,-1152,1704,0
539,-905,-694,1
-2892,-3432,-1418,0
3028,813,785,1
-895,-11,2381,1
4015,32,-847,1
6285,-202,2438,0
-471,1451,1621,0
1631,964,781,1
251,1646,119,1
31,-2182,-4,0
1816,-1135,1074,0
-222,-3194,-3458,0
1252,1879,4,0
137,14,901,0
-137,182,182,1
-25,2366,-234,1
-1787,-43,981,1
-2607,-235,1131,0
2461,3,-1404,0
2055,-64,-139,0
951,-4565,-4377,0
-718,235,-3036,0
553,-532,569,0
79,1309,785,1
-3094,1307,-425,0
198,1391,1755,1
2274,-773,-411,0
-848,2175,408,0
-325,2938,36,1
77,1427,162,1
1314,1991,236,0
253,-428,-1152,0
-1707,3317,-1955,0
-2339,2335,2357,0
-219,1707,-1058,0
654,1409,101,1
1206,-174,-794,0
964,-148,2151,0
-3286,631,-585,0
-815,1241,-2381,0
-444,466,1255,1
-2665,2778,-1026,0
1917,-257,2778,0
2703,755,-419,0
991,-422,714,1
-2722,3675,-4572,0
2238,3205,165,0
871,-202,491,1
735,-911,-972,1
-283,2857,694,0
14,1296,2389,1
1372,1813,991,1
498,648,983,1
2482,-3336,-2683,0
1502,126,1245,1
2282,-676,-794,0
208,2287,-4203,0
-41,2,131,1
1211,682,1889,1
112,-312,227,0
-86,264,-386,1
-974,-372,447,1
-518,795,855,1
-314,-1281,-1298,0
1762,1466,1547,1
44,-398,-216,1
277,1976,1767,0
272,-1641,663,1
-318,-427,1172,0
3668,487,184,0
246,4644,-1006,0
117,744,977,1
98,126,-2701,0
-204,3285,-175,0
1225,1298,966,1
119,-208,2395,1
-56,-446,42,1
-97,-124,-1024,0
2312,-709,-415,0
912,874,1148,1
3391,-962,-1447,0
-1145,-736,-2673,0
3,57,-622,1
94,-131,364,1
1073,1166,-39,0
-181,-626,833,1
-4079,1505,-145,0
-2079,-1162,2298,0
-612,168,892,0
2522,3765,-1269,0
707,396,-1859,1
1005,-976,1932,0
1049,795,-504,1
603,1209,504,1
1732,-724,1286,1
844,-601,683,0
-1196,-2451,229,0
1179,-2406,4359,0
-2436,1624,-1409,0
2527,1159,-237,0
3508,-1608,-419,0
2748,725,188,0
657,397,1547,1
-893,2173,-41,0
-185,-55,-543,1
1108,1865,-1095,1
1715,617,357,1
159,-976,85,1
333,-1075,466,0
1259,1018,-971,1
1469,-1373,4,1
132,2248,-304,1
-228,331,1379,1
62,-1587,38,0
-3491,4071,-1957,0
266,224,1725,0
59,1965,-422,0
-52,-603,2067,0
221,53,1654,1
-304,-529,-1581,1
111,-1027,-998,1
995,458,-129,1
1913,-352,-638,0
1679,339,-748,1
786,-4157,-295,0
-632,1069,14,1
139,-56,5072,0
972,2028,-334,0
-244,1208,-142,1
-1839,2657,3344,0
-1543,-163,-1272,0
-944,35,3684,0
2435,-1807,1634,0
1281,152,364,1
416,-73,296,1
-654,-1143,-149,1
-1186,-2397,1386,0
-1768,-2848,-274,0
1211,-231,558,1
-1673,-1163,-2268,0
-495,609,661,1
766,28,1433,1
1405,-451,-34,0
527,1322,134,1
2646,27,-2211,1
-2581,27,98,0
166,-97,1504,1
44,17,1514,0
489,1785,-1551,1
-902,-23,2256,0
1315,-998,-615,0
-507,1008,-1462,1
175,-2798,-3522,0
1361,-348,-1114,0
-844,112,-2211,0
1193,-218,1348,1
1838,1137,-1005,0
-36,355,1542,1
-1148,782,1609,1
-16,-336,868,1
