@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R4-5,10,14,18,20-21'

@attribute A4 numeric
@attribute A5 numeric
@attribute A10 numeric
@attribute A14 numeric
@attribute A18 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
1143,-43,1778,1868,-235,-961,1
-1946,-1614,2428,3067,499,-2458,0
317,96,-2855,-1479,-519,-6,0
833,696,1621,805,258,-891,1
1662,-764,-75,-4659,605,1026,0
178,-934,82,-2293,8,1388,1
-953,475,-469,765,632,-236,1
384,1468,-362,-3074,2009,-2025,0
-67,2062,1261,22,-912,-716,1
734,-54,-746,-368,794,-258,1
1091,-853,-954,624,-944,2154,0
228,-2002,-69,-2161,-937,-1043,0
362,-56,728,-1733,-491,1978,1
-1129,-257,-2578,1118,-2034,-2389,0
1414,888,1472,-393,938,-245,1
2829,-1856,119,-51,3065,7,0
185,1072,335,292,-245,777,1
-419,-87,-1133,1139,604,512,1
-1145,2074,1975,-1932,-214,-2282,0
1951,-851,-2336,-1607,3689,-354,0
317,2506,1347,933,-1124,485,1
-231,653,-576,93,1583,568,1
-1985,-1438,-2856,-2654,-1345,-1504,0
-1347,2298,1288,-3942,-1227,-2367,0
-1266,148,3884,-3228,-4403,149,0
-226,-1074,-1148,2681,-1023,-2767,0
1643,388,843,722,176,-457,1
-4223,1539,-2484,-444,1347,-1638,0
1976,-2306,-1808,1101,2804,-1264,0
-253,1173,878,134,241,-477,1
-17,465,-186,936,-795,-485,1
-1349,-1584,-2307,492,-24,2846,0
205,-139,857,261,235,-256,0
1023,-1164,-4541,-39,-86,-4,0
567,34,882,1483,-943,-245,0
2582,202,-1013,-1246,-944,3887,0
146,-1663,-27,-1864,-3331,-671,0
-117,1277,-923,462,165,-1452,1
1657,1517,157,448,32,-179,1
1714,-4,1556,262,2569,1877,1
1462,-305,558,-871,1986,1019,1
-285,838,63,-1486,1315,561,0
1599,463,-26,548,-1904,515,0
-68,-3798,1272,-229,2076,-1746,0
-54,-163,975,633,714,518,1
-971,3155,-1023,-1309,2901,974,0
1931,-1728,-1139,-3128,-425,-1856,0
74,-3116,123,1127,1511,-2,1
-5642,-1015,1504,468,-4,21,0
144,1208,864,2982,1144,-251,0
-898,1071,-516,-49,76,-394,0
-421,2516,1529,923,52,91,1
-2111,843,1222,865,892,-582,0
1298,2324,1173,-933,2366,-483,1
3358,-621,84,-1674,3144,873,0
378,-1106,2478,899,1013,112,1
74,1806,255,2307,-3482,-1014,0
544,-196,2136,17,-311,866,1
2549,397,2455,3534,141,-3745,0
285,3654,483,-1507,-288,-2038,0
606,-802,558,-1553,-1684,-626,1
1824,1382,919,-558,-1381,2339,0
-707,1005,-2015,3186,-191,-691,0
-529,278,328,-2546,-2763,1316,0
1716,233,979,-797,164,-877,1
-3165,-3012,-1958,3,1326,-105,0
3974,-82,1697,158,846,36,0
-505,-218,1286,624,1781,-716,1
1134,-2708,-3628,3003,-1919,63,0
1982,-1891,-1358,122,4139,2229,0
1113,753,1275,-975,2501,1508,1
1439,-2171,403,-1268,1134,-807,0
3146,2828,23,1046,-1461,2523,0
777,-862,784,1113,684,796,1
1236,991,138,-11,1284,592,1
-802,3642,1074,601,-4043,-1146,0
-998,-169,-55,536,75,-534,0
7,-2081,1578,246,-394,-207,1
-914,-173,588,352,905,99,1
-215,549,-1889,1254,1096,-1413,0
54,-3873,393,-753,2283,956,0
301,2635,274,1767,909,-1394,0
2021,2607,256,68,-1316,641,0
921,-984,848,-768,316,-435,1
-444,694,1032,-272,1439,1559,1
-341,427,-112,1139,-278,-791,0
198,993,-2464,2173,48,3856,0
1568,197,1536,92,-218,-247,1
1327,1542,-123,-1641,479,622,0
105,94,-1201,-54,-1597,248,0
-1214,-949,6,-1897,-2587,-3466,0
191,-3233,-13,-3585,1947,-3556,0
-3411,-3217,-2895,623,-2542,1415,0
-1035,-662,-1256,615,1,1878,1
-2638,602,879,-2002,-4049,-55,0
-317,3353,1001,1962,-356,-356,0
-1615,-576,-286,175,99,929,1
-1457,735,-218,-2127,-195,1856,0
1247,-2712,2652,1156,756,266,0
256,915,-998,-1983,-501,274,1
-3763,216,-702,306,-1478,-1732,0
2843,-1545,469,1677,-3353,3025,0
94,189,-806,-926,1649,1453,1
85,-818,984,-2,-962,-712,1
11,944,1699,1044,1053,-194,1
-175,-208,2234,1929,-101,606,1
397,1564,3102,-21,1136,2716,1
651,282,-223,-619,395,146,1
2243,97,-122,-1169,549,469,1
2177,903,-818,53,1594,243,1
-1162,-636,-465,-923,229,-206,1
35,1055,1369,631,227,577,1
-596,-378,123,56,-1968,1549,0
-269,-1225,-1711,-231,-1675,684,0
652,602,855,1752,785,198,1
-207,2464,6292,-2002,4576,-231,0
-65,-742,-426,1289,-1908,313,0
-588,2115,-919,-586,327,269,1
2454,802,-1314,574,1042,1487,1
575,-8,904,-334,-263,-164,1
3071,-2006,2197,1117,1115,1297,0
-876,-313,-279,-495,-178,1453,0
1922,2652,-3947,221,-173,-1846,0
1532,-14,902,595,1584,1464,1
-329,2008,3416,392,-1382,-178,0
-2537,-1616,-17,-449,-817,4013,0
1856,129,1256,-1627,1794,-122,1
914,317,967,-218,295,1966,0
-331,1561,237,1835,-127,-742,1
-1456,54,647,1013,1218,-194,1
556,139,-217,-1987,1012,-1181,0
1551,3663,1899,-786,-4244,1662,0
1023,-504,-1499,1004,3336,1683,0
-952,-1574,154,1055,687,437,1
201,-2705,-1023,2146,2862,-201,0
3718,-552,4978,2903,-2365,-98,0
33,947,1876,-192,1459,-102,1
1061,1995,-1507,227,1502,2127,0
-194,1402,-108,-382,2325,2127,1
689,-2118,-1845,-3304,1798,-473,0
-1247,46,763,506,-16,1552,1
3147,-1362,1002,-333,598,3328,0
-997,-1184,-1108,492,958,1681,1
1631,-144,-147,-17,-24,-368,1
2512,1307,732,-17,249,-16,1
9,-218,-1306,93,1944,67,1
1073,602,-299,1134,1178,-44,0
1049,905,418,1422,-8,7,1
-68,468,389,266,18,342,1
447,299,2099,1023,336,1223,1
2494,-955,982,-78,982,729,1
303,201,-2449,-253,919,1372,1
6,-1589,2752,457,-279,-531,0
-16,254,-202,1684,2128,-2383,0
1352,3074,925,2131,-451,-2675,0
-1787,1812,-66,144,1012,-389,1
1356,788,-832,1434,803,-627,1
-3036,1642,-1241,-492,626,3452,0
1246,-3576,-725,1572,396,-4841,0
231,-2191,-1016,-822,-1331,-2562,0
1321,368,-1163,1286,-84,291,1
752,474,411,-1439,-301,-632,1
-72,-504,-105,-1692,164,67,1
-4616,-168,-1309,-1172,-2699,2112,0
1392,104,1925,1918,-2782,2324,0
-555,299,639,2914,136,-463,1
858,2971,582,-2082,-1435,697,0
1473,1031,2132,-329,341,671,1
-963,1298,467,349,1071,-278,1
-17,742,158,653,1821,1564,1
-1789,-972,1348,674,522,222,0
1139,-135,-75,-532,1015,-782,0
1125,-3437,162,-1682,-2394,322,0
865,662,689,151,-315,1011,1
-419,386,-1768,-784,973,1558,0
1308,208,-1148,-442,-1817,112,0
-413,-491,479,114,414,-714,1
452,503,-673,1263,-1169,-102,1
-1696,-1343,1246,-1698,1038,-747,0
2962,2796,1862,-4829,1122,-85,0
-3093,-2249,1323,2396,-3768,-2334,0
-779,1574,3279,-341,1813,1663,0
11,1159,2829,-2261,-1479,2773,0
-105,1728,57,2347,1544,121,1
327,2517,-126,886,1112,1652,0
-858,-5019,-139,-446,898,1906,0
-4484,-753,-917,-2053,-3126,585,0
-3133,-856,732,76,-1359,72,0
333,352,-1325,3263,527,169,0
-2283,537,-1375,849,-496,1561,0
944,1213,-614,1382,-22,-74,1
67,1739,-1146,-1851,-55,209,1
1989,552,-5,-1106,781,-914,1
1116,779,2926,1113,683,-827,1
-147,-944,848,515,-1611,62,1
887,407,-568,296,1615,384,0
-3986,-447,-938,-723,-958,27,0
41,-17,155,-748,1176,-601,1
-2876,442,-1796,-1952,-3314,581,0
1703,3228,138,6,-2674,4993,0
-786,685,209,3338,-434,1284,1
2744,353,978,1262,269,-152,0
-1259,2821,-2341,-515,-4261,-716,0
984,216,-1099,5,359,1447,1
-38,164,-615,-346,-1301,8,0
-1451,887,-308,15,-778,3032,0
1258,-273,1526,62,638,-532,1
2856,-1015,178,1613,-1089,-2596,0
-222,241,635,1436,-4141,2612,0
249,3502,2014,-1195,-3793,-219,0
-805,-344,1694,-109,-975,-748,1
1555,522,-29,-843,-771,534,1
2959,76,-1429,862,854,2937,0
1114,-683,328,1147,292,1569,1
4889,-299,2104,1448,-2214,-809,0
782,-2284,388,829,37,135,1
2648,-191,2688,-1108,398,-2268,0
1008,2283,2179,2022,353,1354,0
-3113,239,1928,2583,3387,-2682,0
781,-1975,-931,339,-76,2152,0
-137,-631,766,1227,613,-102,1
-281,-102,37,1486,-407,495,1
238,477,-55,38,1896,965,1
-842,-608,123,529,151,248,1
236,742,-449,-951,-1184,-222,1
605,-207,-279,7,1337,1959,1
-449,2347,18,-689,-161,711,1
-1033,1083,-3489,2675,1045,118,0
388,-1186,219,1864,671,318,1
-541,-239,6,887,921,-108,1
42,128,-501,1533,-1628,-6203,0
728,135,278,2156,494,1307,0
-359,2008,509,874,1136,438,1
-449,-428,-96,-1047,-459,-578,1
-3838,156,-1047,-374,41,-4154,0
542,-538,3628,-177,569,-1278,0
-531,-206,-2147,2183,-672,-1272,0
-106,-1237,42,-39,1177,1293,1
-257,113,747,-383,-1531,2797,1
704,-1184,224,-38,603,1068,1
-3473,1082,-63,107,1135,-636,0
681,1559,32,1346,1203,1149,1
229,88,1375,3296,-193,1161,1
-12,-1225,-2793,-2238,-1504,-1729,0
-2519,3658,-452,1499,-68,-2682,0
-284,69,825,136,1875,772,1
-2021,-1382,2318,1086,1432,708,0
751,-369,1629,-3368,-182,-543,1
2113,-733,-1309,-1519,126,447,0
167,-2,-1244,1454,1762,-583,0
-35,-1778,19,-237,698,246,1
753,13,966,819,504,-24,1
1859,1885,239,1757,-609,-274,0
401,346,-61,83,-336,-104,1
877,1422,1156,79,-605,2084,1
268,-946,341,1188,666,2106,1
-502,1038,436,-356,-1042,777,1
1105,252,1562,796,-141,1298,1
-1453,2911,-922,-3702,105,1006,0
-598,806,-192,-1201,1383,987,1
1196,1431,575,5,25,1034,1
-103,-179,1057,514,-1194,1619,1
197,567,655,1048,-821,-1484,0
1456,1489,-1264,1974,2818,-1385,0
502,-373,-896,798,2171,-2578,1
125,868,444,1519,1041,135,1
-906,282,1091,8,19,14,1
15,1501,918,1728,76,2068,1
-483,1419,88,559,-1512,73,1
-1077,895,-46,-428,-192,1714,1
1862,-931,376,525,415,1048,1
-915,-1793,1709,-1085,-1136,-2197,0
-4071,-2915,-186,1885,-204,296,0
-2637,-323,-1567,-25,-839,2192,1
918,119,1067,485,-1682,-122,0
374,198,281,-126,1182,13,0
-2081,-1117,-346,-2159,3137,-2012,0
-848,426,1645,225,-4871,1627,0
85,-204,638,428,1025,1431,1
-2893,-4288,675,2422,193,3813,0
2323,776,-1215,233,144,-443,1
-2668,-918,-2321,-572,-2875,-394,0
1084,1104,1666,1359,-155,1304,1
25,3012,1238,72,211,522,1
-1158,29,-1542,-1878,538,124,0
1216,-1865,4774,147,-151,-3226,0
-275,-1522,-32,1189,1138,1842,0
67,778,1457,626,-238,-1309,1
139,1228,318,-1141,718,269,1
-705,1473,1939,362,14,-328,1
1685,-2915,1028,-1503,-228,-141,0
998,1337,1002,431,-1282,1895,1
688,-428,1261,968,2354,-541,1
-3351,1447,-3301,-1504,-1259,-79,0
208,21,-1308,-284,-327,-1919,1
1427,1345,-1056,-744,1277,-629,1
-652,-1222,2637,534,339,3075,1
2382,1326,119,-22,1412,-752,1
58,494,576,1108,109,2,1
-144,1601,311,512,-3088,-3853,0
105,-29,1004,-438,232,1228,1
-458,-655,2501,283,-298,-658,0
769,408,753,875,1046,1544,1
-343,-899,705,-221,777,-237,1
168,913,1088,798,1612,585,1
-1976,2752,-36,-2917,2683,1602,0
2885,16,949,652,2374,-1351,1
27,-1177,-0,-731,2736,6594,0
1596,-455,1592,42,-527,1263,1
1338,492,-654,52,447,-1068,1
4872,-2022,-1168,-1164,-3017,-1552,0
1232,1259,1668,-1359,1888,-1029,1
-64,591,-192,1842,-594,686,1
-2013,557,-2044,1497,182,-2839,0
639,494,708,-511,1253,257,1
-557,687,1554,382,11,-1239,1
1754,-45,5,1563,644,679,1
-42,-178,47,-498,-1285,1367,1
152,-918,-2857,329,735,119,1
1476,171,532,-1268,-1278,526,1
2342,-1167,108,108,-2026,482,0
3553,-3387,-2456,1239,1393,552,0
2379,2574,61,254,-1408,848,0
36,112,-796,828,1374,1386,1
-496,12,-25,724,1358,-663,1
1062,1385,96,666,936,971,1
-2496,-105,2284,-1204,1981,1012,0
-66,3343,2031,112,-82,-2639,0
356,2033,-658,-454,7,-133,1
-1058,1921,1538,2329,-1949,-307,0
495,398,198,2691,33,512,1
378,-84,-91,1907,-1906,-2686,0
1764,1082,3099,1056,2636,451,1
303,1027,-266,145,-252,-474,1
-1998,-232,-115,964,-1913,-108,0
604,507,3523,1484,1426,-3614,0
-204,31,-1038,-1958,-28,-183,0
-114,251,276,1734,131,601,1
1168,64,-683,1322,-372,-331,0
2159,-563,-2702,-1523,-2075,19,0
-759,-45,1944,4217,241,196,0
-115,2778,1233,-782,892,1871,1
1283,1207,-1155,856,-438,958,1
235,1134,2157,-563,-353,-497,1
-2722,-346,-559,26,-1384,643,0
-2153,-2323,3295,-1349,-2575,266,0
715,1319,-689,208,478,243,1
-251,209,2041,-1154,2023,1368,0
-142,-884,-427,2818,-859,-3261,0
823,-527,1442,2024,86,62,1
1597,2451,663,-494,1067,-268,1
1091,216,37,785,-786,2372,1
2725,1824,1405,1405,338,-315,0
1583,-368,701,64,237,1442,1
-326,-2993,409,-1023,-53,2697,0
1129,-746,-105,1282,1172,-285,1
-766,-338,-1083,828,-113,751,1
1264,-3027,-446,-254,1126,-229,0
-31,1113,379,956,152,97,1
1015,2619,245,-1044,-858,293,1
234,1438,-1234,531,-974,-513,0
169,576,1104,34,1419,22,1
799,96,906,1238,393,-1408,1
-2883,-982,3736,812,2016,-5948,0
2578,282,-1366,-299,-2029,3338,0
88,496,-208,26,499,2518,1
-52,521,329,-109,2607,563,1
81,-2567,-459,-698,-341,1129,0
-2,1914,-2493,-972,-352,-3307,0
-1383,487,-1857,282,-4206,2948,0
-2707,24,691,2309,1817,-1801,0
1157,198,-122,851,1029,-188,1
2095,-163,1165,799,13,1005,1
1048,-112,1095,-462,619,145,1
3438,-1916,-3241,696,2305,-1665,0
73,-132,29,345,1831,491,1
236,87,-1219,-216,346,1382,1
-39,-375,-249,382,-935,226,1
-4734,-19,-111,-241,1219,525,0
866,131,542,1056,1896,-512,1
262,709,-1698,971,6,3025,0
-15,-14,-277,-1372,3412,-116,0
-143,-15,677,5,1202,157,1
-798,-1741,8,3046,2297,-1254,0
167,1,2663,-972,788,523,1
593,145,204,1256,-34,1974,1
-167,277,774,-264,1967,1103,1
907,-1248,-983,2922,649,-118,0
683,644,-533,1524,-362,855,1
454,1519,-944,63,695,36,1
-34,278,-924,2934,-1083,86,1
787,1592,-1118,-122,486,207,1
396,1821,1049,-548,3894,-2452,0
288,-247,2158,3163,-463,1432,0
22,3284,-4485,823,398,-561,0
3,-372,589,-381,538,795,1
2917,879,-102,694,473,81,1
624,94,-81,357,-1193,-856,0
-2246,1839,-209,-496,2458,-4034,0
-743,-42,476,-71,44,67,1
3163,119,-1929,-917,637,3498,0
1635,469,-0,727,218,812,1
-435,1246,-212,-563,-694,606,1
-365,-914,-4954,-2021,-825,-1891,0
253,4892,656,-302,491,25,0
-315,-2252,102,869,-1324,3703,0
79,-787,1086,1518,0,26,1
-31,352,-2397,277,9,227,1
-1539,-3044,-4168,2095,-2,-477,0
2261,-42,-266,-1583,-66,-581,0
699,549,1088,-296,1228,111,1
1105,-207,-2217,1833,1453,931,0
-295,-314,-1235,-168,1082,173,0
-267,-188,-3361,-3736,3143,2949,0
1667,-352,-3376,-353,434,2039,0
2846,-38,-824,296,2679,1592,1
-139,231,-3896,872,-23,1217,0
322,677,-146,409,1976,-1386,0
272,-45,2279,-619,1523,1133,1
-281,-1422,1817,1617,2588,202,1
-778,-644,978,673,626,524,1
-693,2267,-979,57,2669,-3293,0
2083,-194,767,838,-1288,1971,0
-863,1069,1358,649,-1545,-1766,1
1113,3238,-5087,-2639,2176,-146,0
-478,685,45,2603,-983,2674,1
-429,1309,-371,-214,791,45,1
-567,218,-294,-369,236,1083,1
-3528,-1677,1188,-3822,-1661,1476,0
-518,-35,-1045,1494,1882,-95,0
-118,2117,893,6,146,2064,1
345,77,-101,779,-186,-471,1
-46,2319,306,-1475,874,593,1
-1144,-2284,72,-96,568,281,0
1597,2478,-1962,929,1138,-2336,0
423,51,-63,2084,213,1335,1
1036,-78,2272,-907,1261,227,1
31,-523,151,1682,66,-381,1
-186,1432,-1109,-1154,61,687,1
-195,1004,1639,285,195,-842,1
216,2321,897,2219,-2979,-528,0
654,1569,-3102,1236,-16,3892,0
68,97,-1706,-1971,2428,1601,0
21,2531,772,1277,503,695,1
-922,-104,351,755,1692,138,1
3954,1698,2728,-1358,1566,3462,0
3493,2601,3872,-1615,-3924,-3046,0
376,-817,1052,-4801,-894,35,0
-257,2098,-2063,-438,318,-2482,0
-467,153,272,1143,935,-66,1
174,786,-605,-803,-47,106,1
-1105,39,-1908,3,-1376,-3155,0
214,-485,-638,-3431,1246,-959,0
-493,-998,352,432,362,-998,1
532,6383,-53,782,1707,-1377,0
808,-68,1051,-69,663,595,1
69,896,2618,1273,234,738,1
552,1382,1486,873,2552,847,1
1188,-1124,-772,-101,2028,2075,1
-63,451,-1583,-382,-5683,-865,0
-281,674,1544,548,1274,-199,0
-1396,-66,343,1792,167,-255,0
-868,583,49,1151,667,368,1
37,576,-736,-464,-892,965,0
67,-2943,4238,943,1088,507,0
53,-136,2979,-904,384,898,0
911,-3452,857,-438,1005,377,0
2194,-784,2062,-715,-1336,-1573,0
-1361,1986,-248,-8,-174,-1897,0
-486,-865,1887,655,196,129,0
979,-1249,-213,207,-1271,2347,1
1134,293,-773,1539,406,-668,1
-1584,1966,385,852,-1712,4353,0
-1401,688,2144,-1434,1372,-287,0
-848,2851,-1031,-615,-3101,314,0
-754,435,356,1226,15,1659,1
-299,1034,-1233,-899,499,133,1
93,-2995,-1493,-1398,1298,-2266,0
-839,891,358,-389,1775,352,0
-101,885,-2093,-1095,1795,-3547,0
659,3147,-332,389,1024,1577,0
3264,366,1795,-3406,505,-577,0
39,854,-847,-2768,644,1268,1
-3,-1387,655,-1784,1278,-46,0
-862,893,8,2169,-68,329,0
-399,898,148,1408,-563,973,1
1647,1723,-424,-1106,833,243,1
902,-182,-777,859,388,362,1
1094,1758,-239,168,-473,-151,0
-74,42,771,146,-394,-672,1
-2353,525,-658,-2587,-964,59,0
26,-499,1673,-1239,1253,-1118,1
211,-522,705,-61,1467,-44,1
1835,-1074,983,662,2399,143,1
1471,145,669,1447,1979,194,0
-124,-2539,-1949,-693,996,-96,0
-3707,-1039,-115,-1096,1475,3324,0
131,1313,1468,361,-846,198,1
866,1941,1496,-377,-678,-336,1
-257,-276,-156,-517,-183,136,1
2032,1443,-1506,-1552,-3572,-2636,0
-2352,1781,265,-1536,4071,-576,0
-1013,-2887,738,-335,-2119,-1094,0
17,-21,-792,125,494,1956,1
-1032,5,211,514,908,154,1
357,1211,321,1031,1633,1688,1
-175,1926,1696,1024,-844,2821,0
-1285,1613,2323,494,-78,152,1
-125,1233,354,3,-331,669,1
3545,663,1249,69,1138,302,1
-977,-261,0,-3226,-1009,2121,0
-102,35,3401,1604,-933,-98,1
56,844,1086,2522,49,318,1
-937,-672,-1643,1121,2771,2066,0
1053,161,2454,52,-72,367,1
674,2353,-367,-838,-3436,3971,0
-4832,1762,292,-1806,2475,3682,0
-639,935,-29,403,-1508,-2142,1
-52,424,57,-1083,276,723,1
-1304,-2758,846,1952,1702,1261,0
-348,991,386,-1338,-2154,2984,0
595,2029,84,-218,1393,22,1
7,323,4128,5795,695,2393,0
1056,699,1388,9,-823,-182,1
-868,14,2173,1054,34,-2625,1
178,-102,374,922,-2771,-263,0
-103,722,-1395,357,-22,2404,0
2438,-3233,159,-1425,11,-2487,0
-98,888,1465,48,-1091,1741,1
1997,16,308,-682,-96,-98,1
99,-265,-125,983,1262,829,1
126,-2027,-441,-1551,7,1903,0
-359,-707,2052,-96,-281,704,1
-45,-436,284,869,-1461,124,0
-1725,2687,2226,2323,-2876,5,0
-141,231,-592,-1906,-704,1638,0
-214,-172,1428,3138,1926,-765,1
-66,636,258,334,34,646,1
208,-415,-1273,-52,-172,-1174,0
-745,1716,-1156,2686,2082,462,0
-15,-235,-766,618,-2214,-2446,0
474,116,-1296,-285,1192,-879,0
1592,-149,1664,-373,1937,-2166,0
975,627,253,1587,-474,-106,1
2,-734,311,-2602,1002,1096,0
-1808,636,2672,-452,21,-1328,0
1232,-448,559,-1621,-3153,-1545,0
-412,2694,1684,591,1038,42,1
1088,-125,1801,356,1512,-782,1
-1892,71,3378,3296,1775,-4581,0
-1181,1224,3917,2258,65,364,1
8,2,2977,13,973,-1048,1
-387,-231,-858,-5055,1918,4079,0
1065,718,362,-28,977,2534,1
2756,-1236,16,-1565,-1309,2817,0
-1359,-402,2352,-57,783,-468,0
1335,153,989,-1065,-197,1059,0
1807,1644,-953,898,-1626,-1584,1
-97,-571,2462,1977,-2,91,1
901,-1045,-134,-664,883,-1071,1
959,834,1344,11,1208,-331,1
288,-1483,-113,94,775,747,1
-1517,1913,1052,707,733,-579,0
1853,-262,-486,1193,1532,534,1
302,916,756,-594,1071,-105,1
2949,1712,-148,-1255,1127,248,0
-3194,1508,-548,256,192,-346,0
