@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R1,11,18,21'

@attribute A1 numeric
@attribute A11 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
77,2543,-205,0
-91,29,1387,1
-62,17,-936,1
-168,238,1847,1
-32,586,4295,0
128,2091,-44,1
-1683,-35,2906,0
-412,144,3799,0
119,-1678,-177,1
535,417,-1203,0
-31,-88,597,1
-1131,3197,2451,0
255,517,237,1
-1805,2252,635,0
-1788,-421,-2573,0
261,502,1772,1
-397,474,-124,1
789,195,-148,1
-207,264,-147,1
15,1194,2259,1
658,267,-742,1
59,-396,496,1
-122,1057,-1436,1
-2379,-544,1389,0
99,-5222,2744,0
-2042,1136,-344,0
-822,1389,1522,1
-2205,-1927,-49,0
2318,112,-662,1
-595,-908,234,0
256,747,855,1
-48,-808,1418,1
197,-974,-413,1
169,584,-809,1
109,-1119,-291,1
-3517,-3109,777,0
-464,857,369,1
-79,1971,175,0
-4675,-584,174,0
1005,-414,-954,1
332,925,31,0
-269,-153,14,1
2,-1515,-387,0
3307,-908,759,0
142,349,862,1
-213,-71,1531,0
-43,265,177,1
838,526,-258,1
1276,1761,225,1
-2725,1296,2804,0
-507,-2768,-3119,0
461,-33,206,1
-25,1501,387,1
1867,-1525,92,0
-1077,2043,-108,0
-2679,1133,913,0
584,686,2063,0
1155,1671,-545,1
-299,-2679,1152,0
782,-92,-405,1
438,-54,47,0
2445,-3711,1443,0
-474,694,-719,1
-973,-3598,-177,0
2118,111,1053,0
492,1471,579,1
-182,-26,661,1
415,233,1295,1
-228,1565,1827,1
-3081,-332,-1756,0
479,896,816,1
2618,2921,1579,1
-96,1729,-928,1
249,-78,222,1
1043,914,823,1
35,-507,2951,0
-928,863,103,1
166,67,-298,1
2346,-126,-2158,0
-11,-884,768,1
1769,198,1958,1
-1067,-202,1264,0
-1524,-4194,557,0
629,-238,728,1
-1815,-1676,25,0
652,-14,3411,0
-3609,-1588,872,0
1081,399,-0,1
476,2239,1437,1
-482,-397,-48,1
-1527,-626,-858,0
604,-1538,-1241,0
2833,-164,2393,0
1412,2647,-4066,0
905,-984,675,1
267,-473,619,0
245,79,1892,1
-1814,211,2165,0
1002,641,-1386,0
1241,-22,-672,1
463,1355,-2642,0
51,1905,-1,1
-1628,1298,115,1
-1759,-916,-2038,0
-2066,3278,-874,0
1258,-2608,2082,0
-32,2117,1285,1
655,1484,84,1
1033,127,-183,1
136,693,-3209,0
-1955,281,627,0
1307,104,228,1
-254,454,-2007,0
-1525,168,-574,0
1782,-736,541,1
3609,-131,-1467,0
-646,3429,1644,1
1937,-1741,1056,1
2236,-24,1212,0
3826,1065,547,0
-773,-2552,3156,0
-778,3407,-609,1
-2004,81,3458,0
1215,-952,88,0
139,1622,1401,1
454,-888,896,1
-324,-113,-2724,0
1389,971,938,1
-2256,-2071,2934,0
179,8,-108,1
2878,1008,-1352,0
3209,16,794,1
673,2192,-337,1
-181,904,2162,1
17,21,-1349,0
1027,-3093,-1454,0
1691,92,-362,1
22,-514,-2,1
319,-2429,-2564,0
-3249,-1656,344,0
639,-542,233,1
-3,2656,776,0
-1728,-1089,1029,0
936,-34,861,1
128,-334,-832,1
1329,-305,-3756,0
-606,-762,195,1
462,-317,-1123,0
-535,1162,989,0
-452,1416,-19,1
-1219,1952,-2367,0
585,-1487,-666,0
379,195,1005,1
1531,1136,-1397,0
567,7208,-2391,0
-3714,-2578,-1227,0
361,793,1406,1
-277,548,759,1
-204,1184,-1315,1
323,183,817,0
1434,-121,-468,1
922,55,1265,0
1223,117,-1418,0
282,43,1572,1
-538,1647,1286,1
-925,-102,-837,1
-884,1549,-991,1
1177,1383,-169,0
-519,71,546,1
-5354,-3207,528,0
796,1299,177,1
-184,1447,449,1
397,-575,652,1
57,-612,-348,1
-53,51,97,1
-54,1399,155,1
806,108,546,1
174,-938,1022,1
1024,214,-1168,0
1204,-212,3239,0
1338,1596,-1239,1
-79,95,101,1
397,101,2366,1
358,6,-1601,0
5577,3148,-1647,0
945,1175,1008,1
423,252,1467,0
-504,-11,-207,0
-1334,-1169,-1058,0
-607,13,-95,1
45,2056,2887,1
2875,325,1838,0
818,-1389,198,1
3237,-206,599,0
2102,-1282,1223,0
-1711,-124,228,0
-188,-607,1028,0
-373,177,857,1
2028,164,224,0
2273,2181,-1425,1
-3415,-3019,-79,0
2455,-518,-3083,0
746,-425,79,1
844,612,111,1
-249,-118,1574,0
-1517,2146,2879,0
494,1152,-216,1
1446,15,1148,1
-288,-2548,-432,0
2182,-701,433,1
398,1509,225,0
2511,-794,-1784,0
-433,54,2276,1
309,-968,-254,1
566,1022,-2629,0
1078,958,749,1
-67,1524,-39,1
129,-119,176,1
1031,1408,195,1
-1533,856,-552,1
-435,-1361,5257,0
43,786,-339,1
893,-1902,-859,0
-963,3482,625,0
-1683,1553,701,0
1293,131,1663,0
-1887,511,362,0
1136,-1017,1442,1
238,-2708,-2267,0
1244,1332,1298,1
1166,-85,334,0
807,-1255,1071,1
91,-703,-2328,0
19,-496,-427,1
-1423,1252,757,1
-1083,674,-1799,1
167,194,1351,1
1738,-1793,1569,1
-1263,551,-2894,0
-1645,-229,1025,1
1805,-1511,2027,0
1117,-454,-3,1
165,32,316,1
664,2707,562,0
-15,-376,-123,1
2366,588,-1256,1
-638,1,152,1
1737,-1339,3298,0
1652,-31,984,1
2178,-29,1325,1
-1197,-2162,-271,0
71,0,498,1
-1463,275,-338,0
-1533,449,763,0
2828,-2593,2762,0
1517,-1229,722,1
-1276,96,2499,1
28,959,2138,1
2304,2414,1189,1
49,-1552,-2318,0
-1814,-508,-2495,0
963,-235,-209,1
-2721,1243,-884,0
2462,1763,-422,0
-144,-706,525,0
171,-586,-1011,1
2655,-1858,274,1
677,1311,1323,1
2428,-1339,3519,0
-1012,-386,-1223,0
-4396,-64,116,0
-1135,-1074,1545,1
-25,2893,375,1
1474,33,-437,1
1129,2207,698,0
-755,3012,-1327,0
-1455,-562,174,0
-1154,125,-3359,0
1072,888,49,1
1589,-114,176,1
-747,316,5,0
4544,-1593,333,0
1095,154,397,1
-136,1438,-2477,0
191,802,39,1
637,-94,72,1
555,1431,419,1
-1699,-2185,403,0
-1816,798,1211,1
27,-1581,1932,0
3162,-948,1559,0
1886,-204,1132,1
-944,-2713,51,0
2829,-2005,4002,0
617,284,1794,1
154,1787,984,0
1241,1676,1739,1
-126,1462,93,1
-3083,1828,3452,0
-745,-24,802,0
-3197,1102,-3728,0
1681,1295,-872,0
-189,-236,-2862,0
-968,501,972,1
723,373,-313,0
2638,923,-1661,0
428,5,-1152,1
594,2321,-1817,0
-324,-2848,-158,0
-195,-599,-2565,0
27,163,2236,1
-544,431,-395,0
-225,22,432,1
-1796,-875,563,1
165,-278,-566,1
407,-2269,-39,0
423,956,-204,1
1327,1259,1689,1
-2389,-3121,-837,0
-1234,-1105,-2797,0
796,897,859,1
-1223,978,4242,0
493,-1177,1002,1
211,21,2042,0
1638,1364,1446,0
42,148,105,1
-232,1453,-1602,1
3175,2756,1133,0
-1721,577,1025,1
-3453,1343,-324,0
-385,-1001,-3118,0
574,-141,-1175,1
-506,-4158,2433,0
-1991,128,6086,0
-432,1549,-525,1
-1083,5393,132,0
-4296,1815,-609,0
-42,1612,863,1
-3167,-2858,-3881,0
401,-1201,486,0
318,1065,1663,1
-422,589,83,0
-728,705,-537,1
1093,-86,-927,1
36,-1691,-3588,0
-1381,2481,-1839,0
1865,543,102,1
-1312,804,1611,0
-1099,1579,422,1
-2119,-2418,47,0
126,-4704,-1591,0
-623,-1292,1413,0
2467,1609,556,0
2487,2548,-1667,0
-2427,1134,-228,0
-674,164,1911,0
1505,-3436,1362,1
-1083,633,617,1
836,-53,102,1
108,2579,2,1
-2385,435,775,0
-214,-158,-3178,0
1952,756,-1694,1
1272,131,1332,1
-757,2504,284,1
1623,226,-92,1
379,459,307,1
-391,194,306,1
2353,-3248,5465,0
-1283,-1175,2574,0
-4,806,-3,1
-3735,-873,-75,0
208,-579,-1073,1
-2174,154,1516,0
2004,2376,196,1
192,1176,-105,1
-2121,912,-635,0
-648,1512,-343,0
114,-315,-232,1
735,857,1686,1
-478,-919,1072,0
788,49,-459,1
33,-1108,-4908,0
-237,1446,-2175,0
-637,3359,-1064,0
-1,798,-976,1
882,1314,383,1
1299,-4959,-1545,0
-2252,29,-2635,0
31,808,-1155,0
58,321,-586,1
221,499,914,1
1093,572,1419,1
1375,-1945,-185,1
1903,116,201,0
251,1579,-366,1
117,727,1183,1
1082,3332,-617,0
-914,137,-1282,1
-659,2298,2434,0
636,6,1047,1
926,1601,-64,0
-2252,585,-1402,0
-107,-2031,-1343,1
-119,1304,-1084,1
-2799,2539,53,0
594,1572,2049,1
917,148,5,1
-1523,71,-768,1
3091,2994,16,0
1321,2505,556,1
-196,1004,422,1
852,-1137,529,0
1281,1004,2682,0
132,-122,973,0
-3264,1341,445,0
3908,283,119,0
-1795,-1212,-522,0
112,1254,-682,1
2023,-1161,-601,1
1654,-764,38,1
2068,-906,-139,1
188,-252,1813,1
-2938,-644,-1433,0
-734,39,-101,0
-1054,84,1108,1
226,1586,1178,1
2076,1579,-825,0
3151,-4255,28,0
2064,-5877,2424,0
-44,-543,-113,1
2305,1458,1147,1
-673,-183,-3075,0
-2437,-6024,-44,0
-1706,-615,152,1
345,2118,-2687,1
-352,-681,1063,1
697,87,-289,1
1042,1267,1012,1
-4815,-1559,763,0
-1016,1423,359,1
1833,3404,1811,0
1866,216,-1571,0
1214,-5,-941,1
-68,1703,4,0
156,489,455,1
1063,2296,-478,0
93,625,1707,1
66,-1438,1208,0
2569,199,736,1
973,18,-341,1
195,795,1626,1
-2892,-1043,2977,0
-2195,-764,-1182,0
-51,-2097,656,0
-291,2928,446,1
-2774,-1865,613,0
-1713,1326,314,1
1459,314,-2852,0
-26,1194,41,1
-209,866,18,0
1868,817,2512,1
-2838,403,34,0
1108,542,896,1
101,-2654,-2364,0
2762,44,627,1
-1145,-71,-439,1
812,454,307,0
-328,-241,18,0
-116,-529,1839,1
2548,42,-438,0
208,-2443,-2665,0
289,879,979,1
2823,1349,-499,0
-1423,-6046,3197,0
-48,207,3,1
-3083,-3204,1596,0
355,-331,-968,1
-6879,1324,-25,0
1872,813,2282,1
-1142,223,-2055,0
-909,29,2566,0
356,-428,1006,1
3305,-1368,1016,0
566,1368,1441,0
1078,-77,-167,0
-1753,1259,-45,0
-1942,1031,-51,1
93,-2022,-399,0
1161,1314,-3284,0
-1966,2358,289,0
518,-716,-484,1
-2713,-41,1308,0
-1396,2088,4869,0
9,349,3084,0
-1545,2316,1358,0
3055,-715,-78,0
-335,501,155,1
-2195,-1281,3556,0
246,441,1814,1
-1377,-2959,-2534,0
-1468,172,-2434,0
1824,-2089,2731,0
-1038,-1863,703,0
-596,-1711,1162,0
2065,-3199,242,0
1676,1516,772,1
134,-2308,-908,0
346,4308,1638,0
983,92,1144,1
-488,-1957,1816,0
1659,-928,-1194,1
314,62,1895,1
3322,1797,2864,0
332,1791,1126,1
-325,252,2449,0
-256,1219,-2996,0
1591,1236,636,1
88,-193,439,1
-203,-705,202,1
-127,-75,115,0
-437,-774,359,1
1733,-469,-2239,0
4,2642,973,1
-1272,289,693,1
12,-1321,799,1
1168,1271,1472,0
973,1008,294,1
-316,-67,-2648,0
467,955,1013,1
-1828,228,-306,0
-288,-507,31,0
139,-3761,-101,0
1581,-354,477,1
-114,778,-726,1
-0,1685,549,1
169,146,-1142,1
337,2404,56,1
2014,2961,-4272,0
-72,245,638,1
-142,-781,-349,1
-32,162,528,0
857,818,392,1
-1876,-1067,707,0
3912,99,206,0
-1348,13,-1612,0
912,74,-6,1
-193,48,36,1
186,-922,-844,0
129,264,1677,1
-637,-2873,1245,0
257,-112,1898,1
-519,806,88,1
2377,-1816,74,0
1041,1738,767,1
-816,-477,-1168,0
4865,-252,-4597,0
117,202,198,1
1393,1115,-1188,1
656,1896,1191,1
392,-304,1633,0
881,-251,-2492,0
-407,-672,4043,0
-1885,-83,-2141,0
944,47,1178,1
-523,198,-3905,0
103,1101,1828,1
47,56,-217,1
-1952,-1702,-146,0
3016,1893,1093,1
1439,-226,439,1
2079,-616,712,0
902,434,517,1
1214,1093,-1967,0
769,1144,297,0
-1096,2782,-3264,0
69,863,1577,1
-891,-376,2456,1
817,411,-202,1
1424,441,-818,1
226,-405,615,0
209,1423,-27,1
1513,-342,1238,0
1111,2528,815,1
1808,-41,-7,1
-3014,527,-2025,0
309,-34,639,1
-801,2723,-1747,1
3954,-4251,-112,0
35,-179,4224,0
-101,-1324,-2348,0
1039,825,265,0
241,-1724,-664,0
2264,107,727,1
-1487,1286,-161,1
1248,421,956,1
1085,-174,-1495,1
-1434,-3018,-2574,0
1769,915,433,1
1876,-419,1048,1
848,-1544,225,1
531,408,-178,1
901,-5132,1699,0
22,326,-645,0
166,1395,108,0
1112,-97,814,1
-974,-422,368,1
399,846,425,1
-1265,1391,112,1
205,3238,-731,0
732,-206,-606,1
3594,-392,-916,0
141,-1552,553,0
735,804,155,1
-7,1797,2864,0
4254,-576,1367,0
-199,2444,1314,1
396,815,46,0
275,219,-858,0
-208,-1183,-2185,0
1702,46,1631,1
-559,-2185,-714,1
2005,1531,1517,0
1375,545,23,1
1048,2221,83,0
176,2726,-1,1
-868,-162,2129,1
346,-252,-521,1
298,869,1379,1
2438,-103,-1409,0
1005,1671,-1148,1
-666,-285,-1122,0
