@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R3,16-17,21'

@attribute A3 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute Class {0,1}

@data
-721,-4926,-2424,0
2691,-5,1174,0
1822,702,663,1
557,-134,-1481,1
993,-116,1456,1
892,-873,-2288,0
3131,-9,581,0
-74,389,-1924,1
1021,-88,-257,1
1958,-1587,-1682,0
166,-88,56,1
308,-182,1219,1
471,249,-1469,1
2193,601,76,1
-4307,-2027,2271,0
-982,457,-752,0
-1555,-11,-85,0
186,742,94,1
-285,-381,-481,0
1713,155,-283,0
687,23,-365,1
-62,-928,3262,1
-811,1068,2008,1
473,49,-68,1
728,-117,139,1
1119,-89,-385,0
-4402,-2851,466,0
-2033,681,108,0
943,74,143,1
-3875,-2263,-1238,0
226,-282,1798,1
2545,-932,-24,1
536,-586,-1265,1
1512,-399,-1622,0
86,-457,2262,1
-2726,929,1478,0
-1255,524,-245,1
-553,45,-21,1
2172,-654,3014,0
-4576,2879,-626,0
164,-322,-75,1
576,-564,1947,1
1399,-25,-201,1
-1184,-89,905,1
-198,-11,91,1
-883,-436,593,1
205,1549,1917,1
2082,-19,1069,0
4362,-1092,954,0
-684,332,-41,0
1031,2827,-521,1
5452,1049,-2993,0
1285,-1593,3064,0
514,311,-788,0
-1114,4466,-24,0
959,-712,-1178,0
755,-636,-2188,0
106,494,-671,1
-2288,591,48,1
787,-928,-196,0
1418,-2985,-2496,0
1895,302,2108,1
1087,-653,2184,0
-1454,3964,-1926,0
1078,1108,2497,1
-491,1848,-3081,0
1043,738,1798,1
-818,435,3095,1
-941,2095,-1008,1
-3217,439,-441,0
-762,3252,406,0
-152,412,-106,1
145,-359,-693,1
402,-711,1466,0
1508,-2517,-146,0
2138,-1017,-3081,0
-2717,-1553,-572,0
393,972,778,0
-774,124,-638,0
-599,-1006,-1456,0
1101,4811,-2854,0
2098,2495,936,0
-372,573,2094,0
-199,218,-3047,0
624,1959,1354,0
-12,585,1202,1
473,2627,-1389,0
-648,4122,-2004,0
-3555,3701,213,0
1618,3047,1314,0
2386,31,11,1
-811,3223,-2018,0
1068,1924,161,1
-826,878,-984,1
-958,-24,2912,0
-2053,-2037,1968,0
2526,6398,-1994,0
41,1304,776,1
34,2524,3045,1
802,806,716,1
2648,-1528,275,1
119,1555,-739,1
-824,-472,-894,1
974,1372,-144,1
321,363,761,1
-378,1488,-688,1
-1294,-2719,-3564,0
-225,434,102,1
457,944,-808,1
-55,-3721,1562,0
-1288,1222,-1593,0
1162,-93,311,1
74,-424,1451,1
2085,2062,1848,0
-568,-505,3773,1
1262,-187,1028,1
625,-336,429,0
-3114,-3,-104,0
165,139,-934,1
-164,-481,792,1
-3315,-23,-1268,0
2183,204,27,0
-61,1236,1857,0
-807,941,-2842,0
1231,-1675,-482,0
219,-1426,8,0
-979,1149,-242,0
-497,2495,737,0
123,-707,18,1
576,-1365,-3028,0
-756,899,-99,1
2227,753,-4623,0
-154,2872,2774,0
-1068,-972,543,0
-3688,1326,1944,0
1271,325,452,1
1111,1572,-166,1
611,-28,-37,1
-125,641,-1223,0
-906,-108,1131,1
-1371,-2158,1686,0
28,-1547,-643,0
-1731,1309,43,0
3644,1923,2209,1
359,389,-1193,0
-735,-1118,792,0
-964,-1516,1498,0
1464,-483,-1183,1
-1297,4029,3567,0
-2332,-2772,-925,0
653,-261,-539,1
-74,194,-713,1
822,2043,-3003,0
3379,-4698,-1624,0
-1098,702,652,1
-34,2191,-3927,0
-28,56,-1636,0
-2821,2665,-101,0
-1187,-1839,-4681,0
27,153,-248,0
1952,376,-761,1
1025,-507,609,1
-234,-266,15,0
-329,56,68,0
32,1304,-5,1
5749,1537,2729,0
1207,-719,7,0
-455,416,325,1
-3781,-2154,1622,0
-975,795,308,1
1062,584,55,1
-189,-2189,766,1
2509,1067,6482,0
1298,155,136,1
43,124,-2896,0
198,1978,-2248,0
2174,664,-158,1
181,-607,-1867,0
1582,529,248,1
-45,498,-349,1
-361,-307,1145,1
-22,-57,75,1
-719,36,1557,0
-179,554,-645,1
333,2197,822,1
-1518,2304,-2095,0
-45,671,264,1
1512,527,2905,1
-171,-2583,3072,0
-239,-697,202,1
38,-413,919,1
1102,-671,673,0
-241,1896,1624,0
-1627,-1138,2116,1
253,-2303,1446,0
1116,1345,-592,1
2667,-774,-69,1
-827,-1727,1069,0
-229,1953,787,1
103,-147,1612,1
-588,1109,22,1
978,29,1047,1
673,1536,-992,1
-825,6,-186,1
-1753,-289,-219,0
-112,-347,-626,1
42,237,-26,1
945,833,524,1
868,199,1507,0
-1088,2369,-257,1
744,-5278,-2226,0
-415,-619,2388,1
202,1175,362,1
584,-673,1821,1
-803,444,3001,0
1254,-1249,2907,0
3399,-1514,725,0
288,59,1157,1
1016,42,684,1
-742,1487,-1183,0
1027,-548,1784,0
-186,-392,92,0
839,-544,737,0
-639,-1654,386,0
-1013,2075,654,0
1509,-1101,3823,0
16,157,-6,0
-136,674,-181,1
-2836,2536,-435,0
179,4297,1113,1
421,387,439,1
165,-21,39,1
-392,471,1424,1
-447,-1231,-1204,0
-1721,-812,1055,0
189,1058,353,1
431,-615,-125,0
45,-68,2454,0
31,-408,1546,1
-2767,-1201,-1666,0
-256,-1147,442,0
644,-428,-1226,1
-1673,-299,-263,0
1381,319,692,1
5247,524,659,0
1642,-1691,246,1
596,1927,1004,1
-2949,2818,-1625,0
-105,2406,38,1
1507,-49,769,1
2917,-852,-987,0
-1403,-775,158,1
-21,-495,374,1
452,629,-5074,0
27,-1724,-779,0
-885,1045,68,1
-941,534,-178,1
-232,-39,1,0
455,-1,-161,1
-1118,-619,-2444,0
-958,724,2265,0
-383,974,-13,0
449,57,-2394,0
-887,46,253,1
-4384,-1303,-2691,0
1169,3849,3682,0
-2278,84,-2441,1
-3155,-629,-1972,0
-35,-87,-951,0
38,-362,-679,1
927,686,-1663,1
-267,-1089,-1371,1
-2671,209,184,0
-116,2616,956,1
1131,1108,537,1
479,-2,-332,0
968,1748,-1412,1
144,1621,-8,1
729,294,-987,0
657,-811,-704,1
1949,1537,331,1
398,227,11,1
32,809,-294,1
-13,-119,-892,0
1879,46,93,0
2777,594,-27,1
-722,101,1127,1
2305,-3079,422,0
458,126,1393,1
607,1495,3,1
-8,1951,-23,0
-1927,95,1758,1
-2924,1418,-1402,0
-108,129,358,0
1739,715,214,0
821,341,1465,1
831,-931,-1012,0
2827,1748,2469,1
513,1745,1144,1
-17,584,786,1
304,222,31,1
1468,-1104,3054,0
1544,-8,2859,0
364,1184,457,1
306,1944,1345,0
443,-2129,518,0
2503,-5224,-747,0
1073,592,1771,1
909,-1059,-91,1
-1132,-607,-1253,0
426,-123,-3094,0
-57,-4227,-3495,0
-374,23,346,0
181,3664,-205,1
-205,3345,-716,0
163,-394,4146,0
-473,-1564,583,0
385,131,-568,0
728,866,984,1
1333,321,1016,1
-98,873,-171,1
-336,64,493,1
-924,88,741,0
3388,801,275,0
-1792,3133,415,0
42,51,-121,1
809,344,323,1
1267,-121,133,0
4758,3542,-1629,0
-837,-1559,207,1
197,2305,948,1
155,-54,-1365,1
-1529,454,3951,0
-1061,-138,7,0
2264,-95,516,1
1471,71,404,1
896,-237,2411,1
1029,2553,-112,1
-1034,1111,-272,0
38,972,28,1
1039,873,-609,1
34,254,47,1
1894,326,1552,0
-693,-1134,2846,1
-861,-136,-645,1
-2126,-2326,-6,0
-998,238,862,1
746,-2779,-705,0
2134,685,2042,1
704,-2988,-991,0
629,2575,713,0
335,1471,-438,0
2968,-436,357,0
-2106,-4566,2746,0
1688,781,436,1
-1652,-153,3752,0
139,1727,-231,1
-46,2001,77,1
-2802,2548,-313,0
595,91,-1431,1
1132,3161,1202,0
32,1272,67,1
2851,-1099,2088,0
-472,-213,227,1
57,281,903,1
1878,-2533,896,1
-1227,1691,-675,0
944,16,-912,0
488,-147,791,1
-1817,-152,-4959,0
-661,425,-755,1
-266,396,474,0
1418,1012,-176,1
798,1195,104,1
404,649,462,1
118,-2575,-1511,0
-498,-182,-164,1
-1368,-1079,374,1
62,-1339,-4214,0
1465,395,594,1
1338,425,542,1
-1247,34,1782,1
1078,171,-3,1
268,-62,9,1
-293,356,204,1
1137,-1858,3041,0
-1668,836,456,0
1213,-1119,833,1
-237,1243,1108,1
161,1896,1786,1
-519,-842,209,0
-1906,-998,1216,0
2051,3364,633,0
502,659,1519,1
-1266,-4105,2324,0
1092,2854,1725,0
153,895,-396,0
-1281,-49,2638,0
3062,1332,1099,1
1979,-3383,-1219,0
784,458,-1211,0
1991,1448,88,1
1289,-4923,2142,0
-2262,2255,-1816,0
1538,728,273,1
1087,1056,-114,0
8,479,694,1
1136,-17,127,1
-4426,-565,-208,0
-2,-1125,254,1
1102,1686,-1846,0
-701,-2086,1536,0
229,429,1259,1
-24,3114,-1498,0
1638,509,-1006,1
1116,676,-52,1
-59,-2963,193,0
539,476,511,1
864,1185,926,1
-186,1177,1852,0
207,-283,488,1
-2068,2429,11,0
-19,-916,448,0
2991,-815,-1592,0
1035,-18,199,0
1881,3384,1851,0
1729,1072,242,1
1115,154,2388,1
3274,-384,-662,0
-2086,-261,-1639,0
899,181,588,1
1105,1858,945,1
1218,751,-2151,0
716,607,-4663,0
802,-1536,298,1
-2589,-1418,2162,0
-368,768,119,0
-67,-1708,-895,1
-299,308,205,0
1176,-919,2939,0
683,998,451,1
468,1256,-59,1
-892,22,-165,1
241,2182,2901,0
503,-144,1031,1
-1429,1154,1025,0
1757,208,-1443,1
958,-2186,-1384,0
716,3716,1376,0
164,-1357,-2028,1
-319,-3169,133,0
2356,-2379,1137,0
125,-1,811,1
578,856,1481,1
-162,918,-85,0
399,1164,-98,0
-433,1381,-106,1
591,1065,-495,0
-7,-3858,-3358,0
-584,-366,1359,0
-227,1298,-282,1
-268,-323,-976,1
302,2467,167,1
-734,3,-855,1
-2195,-602,-443,0
505,2062,21,1
-2547,-819,-1632,0
-63,2391,-1302,0
1703,264,-38,0
562,262,1106,1
1437,417,-192,1
431,301,-1614,0
-16,486,2084,0
68,-599,-957,1
