@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R3,6,10,12,15,21'

@attribute A3 numeric
@attribute A6 numeric
@attribute A10 numeric
@attribute A12 numeric
@attribute A15 numeric
@attribute Class {0,1}

@data
-5574,122,-2383,-29,-1748,0
-96,-1502,3353,-2934,2193,0
3134,-65,-957,-1183,2607,0
2168,762,1247,-134,-163,1
1552,1108,1266,0,164,1
221,-453,1752,2032,1282,1
-5812,213,39,-808,3222,0
1137,-5,-535,1276,-1818,1
-2523,1302,1384,-2858,1164,0
2321,528,-257,-491,-4216,0
-112,1601,1207,-1112,387,1
177,-4,-878,688,96,1
-693,1084,965,263,1334,1
-175,862,7,1761,1432,1
1523,-759,-555,455,-923,0
1357,474,857,1913,717,1
-1948,-626,3129,125,61,0
732,-1179,636,149,123,1
1385,1934,-367,525,-114,1
1162,2267,2073,-855,2441,1
-1263,349,843,-937,1016,1
1018,39,-1748,466,2109,1
-607,98,-166,874,1094,1
1705,-446,96,-468,-856,1
-186,-84,785,96,205,1
-1335,1223,-337,-3821,2481,0
2471,904,-9,478,2852,0
664,1505,1138,1834,2471,1
-934,1366,72,294,-433,1
589,1901,-513,-4,1383,1
446,2355,-2934,701,-547,0
574,968,-663,744,-481,0
144,-1984,1042,232,1276,1
-3828,1721,-516,-2654,-732,0
4068,-417,1988,1357,-1479,0
1379,2492,-749,1,2112,0
567,185,1104,21,983,1
-902,146,-533,-1328,-394,1
842,-16,3072,-157,1025,0
348,603,-615,89,-682,1
-859,-1149,261,1509,-988,0
2723,2481,519,386,-682,0
-342,-603,-4188,22,-3148,0
393,-1204,-2977,-3581,284,0
-1506,-873,414,1468,-464,1
1974,-1516,2794,-37,-934,0
-819,1205,321,188,13,1
92,-1663,-4477,2167,3669,0
-5377,277,-1082,866,-8,0
2076,1083,847,-414,1232,1
-366,433,-289,986,-24,1
-345,-1421,28,637,1424,0
778,-876,-1952,-102,-586,0
391,-36,106,1252,1273,1
213,1734,-695,1172,1381,1
-2838,3444,-1293,-1402,-49,0
1647,214,2291,1373,1192,1
-134,2449,-1584,1461,911,0
-79,-1441,-257,-2163,329,0
35,415,769,-615,1478,1
176,765,883,12,435,1
212,-88,1795,-6406,-584,0
-33,853,1354,147,-722,1
-2341,1587,812,673,-1386,1
1274,1595,-383,491,-288,1
-315,683,2042,237,3385,1
134,175,607,1437,817,1
449,2319,-285,-483,204,0
138,2384,604,2262,513,1
-1201,993,21,1277,-2686,0
-154,-2286,-1979,658,2323,0
-1144,-203,-4624,873,4158,0
-2306,-4198,2119,-1229,1,0
234,-2627,-968,-1438,-289,0
-37,523,773,1688,-279,1
56,172,1068,2537,511,0
512,-763,152,1839,1754,1
2036,161,4682,-401,1416,0
1616,-318,2002,488,434,1
-1167,1717,938,-2901,-965,0
542,1449,-1685,599,-341,1
-636,1821,-544,-209,903,1
1429,1769,-29,2147,2222,1
1656,742,404,1706,-223,1
149,211,1585,806,285,1
323,-156,317,-213,415,0
-1178,1968,1029,1611,2363,1
-2682,4233,2066,-276,116,0
-552,228,344,-1299,782,1
-551,-243,1197,-1078,-66,1
-3532,-1292,1141,876,-93,0
-263,-349,-247,-42,-265,1
-281,1654,-797,22,-391,1
434,27,181,-342,-516,1
-5229,4005,-3249,621,-1768,0
75,1684,175,847,1316,1
-159,-86,-306,-1526,1654,1
2836,-134,477,266,-936,0
-159,-1272,551,988,1041,1
495,-2719,-2285,-1284,1942,0
687,-939,-471,3666,3371,0
265,1763,207,2178,29,0
971,-1242,1251,1849,-1165,1
108,-297,341,1797,968,1
-129,-615,-242,708,1907,1
95,-952,1036,-103,941,1
-45,-2873,-37,4753,-12,0
-2621,-3067,109,-2501,-868,0
1435,695,2707,575,-909,1
-241,2673,-665,-1256,1852,0
1505,3384,197,1138,1159,0
398,75,-2082,-1922,-1951,0
1625,1429,-155,1376,851,1
-16,1195,834,1525,-628,1
675,812,822,189,751,1
-1936,-372,1477,2415,3274,0
-3137,3266,1354,-234,-825,0
2496,331,65,-1065,-724,0
1843,533,883,2659,1596,1
557,-904,1751,-569,445,1
-915,1549,509,-236,1626,1
1464,-126,502,-202,-1378,0
52,1273,-833,-306,828,0
1834,-238,4678,-2583,-31,0
-238,-4915,291,1539,-1689,0
886,966,598,467,1065,1
596,-384,-88,502,1345,1
-658,-1599,-2696,1799,574,0
1878,1688,987,-1744,-1372,0
952,-486,686,1298,331,1
-29,156,-36,622,1862,0
-561,-1044,1746,2766,1296,1
1654,2593,-266,954,837,1
1179,1479,-338,94,858,1
-106,-1602,2838,5061,2319,0
971,-247,413,-595,-241,1
-1279,205,222,-2978,1317,0
222,-366,2609,-1986,-1619,0
3025,-9,512,-109,235,1
-446,1638,1993,4096,679,0
1337,-1467,903,415,-266,0
587,1051,959,309,1856,1
256,2322,2551,915,-1242,0
1395,814,856,21,154,1
-402,612,-993,188,2826,1
-2091,1152,139,428,339,0
382,506,1501,-1771,595,0
-1843,-2001,1214,1522,4871,0
104,2098,-3744,-1958,2591,0
759,-1425,-2684,-1942,-521,0
698,199,33,2532,438,1
-505,1114,67,1543,294,0
82,-329,428,1866,-172,0
1565,-899,-6,-556,423,1
1273,993,233,-1787,1218,0
-753,516,-1955,1149,2746,0
-383,-1976,1399,74,-1977,0
-124,348,1873,1402,1226,1
-343,-1316,-1243,-1431,-1848,0
804,-145,461,-555,-796,1
-634,-159,2282,-288,-458,1
1885,46,439,251,1968,1
513,-4339,-206,2512,-1374,0
-1168,394,251,6,1389,1
555,-1804,-623,2491,107,1
1012,-4294,13,56,-87,0
-3122,-1231,1789,1434,1873,0
52,1217,388,-72,1742,1
-463,-1787,-555,511,1109,0
55,-955,895,-529,-369,1
2083,-118,-3277,-394,5842,0
22,-3194,-1497,3221,-1055,0
-105,457,-105,864,585,1
656,-85,-54,162,1799,1
-836,-3254,-85,434,126,0
-1075,738,-1671,-2163,1432,1
-3998,-3793,-2466,297,-45,0
176,732,1853,2702,393,0
-276,1779,1472,-172,-5,1
175,-1188,1364,375,1917,0
3506,-2843,-2711,1986,-5475,0
1366,945,74,864,2242,1
-3049,-164,-5881,-426,-1185,0
149,788,-1,-5586,-2751,0
1724,-24,323,259,-344,1
-1005,1803,-2271,-2456,202,0
-1998,1618,344,-3,-789,0
2318,-345,158,15,57,1
421,2593,2344,579,282,0
-14,-535,2194,1418,1342,1
428,1471,1107,749,1258,1
1364,-754,-397,-2035,-413,0
9,-393,-573,793,1806,0
-427,-1472,-583,-24,76,1
255,-1712,-1162,-1078,-3157,0
1401,-431,708,323,518,1
-8,-136,-534,-3927,673,0
1443,-486,-1736,-1852,-1043,0
123,366,199,35,781,0
368,-738,2874,-2399,-1187,0
5092,-231,-255,-3028,2261,0
-3589,-658,-5337,-932,-1959,0
4,1625,-2784,974,-246,0
9,1217,-1243,552,-922,1
173,127,-393,-486,517,1
-1765,-1043,684,-91,-311,1
1605,914,2313,-338,-2005,1
1541,1688,794,-274,625,0
-505,3154,-2355,-1894,2239,0
8,2456,1263,1834,298,1
792,-131,-923,314,-451,1
472,2161,-24,-164,1655,1
864,563,3206,-386,555,1
2986,726,-1905,338,813,1
919,-207,-447,-436,-242,1
-3276,1399,-2194,314,-4874,0
1003,-2032,-498,1984,4278,0
-1139,588,1918,216,294,1
-605,-2081,-1171,108,54,0
634,1772,104,297,664,1
2131,2261,-999,-94,2166,0
-536,456,1225,613,-1005,1
247,1024,215,-33,83,1
232,1445,-1549,-1906,-1924,0
-2296,1723,-1546,-168,-462,0
255,-31,11,621,657,1
-64,1469,1035,-176,2474,1
-2842,-893,3865,-1137,732,0
-192,1813,-321,-762,-84,1
112,-139,82,-538,1267,0
2658,1815,-3075,-442,-2619,0
-329,-3031,-1554,-263,-2,0
2077,904,1098,881,1644,1
233,92,2119,1472,1447,1
1919,-2876,3576,3627,825,0
-141,-116,2055,-3288,1623,0
1894,-878,-1006,-4,-661,0
61,88,871,9,498,1
132,624,2528,258,-114,1
-156,107,-11,-273,1083,1
772,-1119,-975,1209,1246,1
-2618,767,-3321,38,822,0
-51,1203,-5,-535,512,1
821,-445,1887,586,242,1
2345,-24,-337,-143,928,0
621,1528,156,-201,133,1
-557,2511,317,-2191,-1018,0
-1081,38,191,115,1117,1
-958,442,75,76,1351,0
-256,-3135,2627,-186,-1118,0
142,67,8,1364,-523,1
2235,-782,-316,769,2209,1
1941,-265,252,-423,524,0
1047,848,-1107,-1179,266,1
-1061,1027,145,1529,1034,1
1774,1088,-1589,-27,1602,1
18,-2881,452,-137,2841,0
162,1068,635,875,1512,1
-626,914,-191,-9,-786,1
-2565,91,-3914,-18,806,0
2324,1128,1218,-322,945,0
679,-1962,1768,266,1856,0
1088,-393,2509,154,2078,0
-566,49,-168,445,-2101,0
2688,-3015,166,388,-3039,0
-171,1693,-1187,-369,825,1
-155,1735,996,-298,1592,1
-1166,642,-589,1286,1273,1
1738,654,889,-145,1314,1
-294,-713,401,125,-165,1
-215,-3406,-3257,-381,1594,0
-1829,1078,-1189,-3575,-2411,0
-2116,437,1676,662,-893,1
-928,1558,-871,-1936,894,1
4886,-2246,-742,3962,-1616,0
-2145,1155,-4774,251,-2363,0
221,335,-906,2235,-3,0
-1557,-1079,-3219,34,1081,1
-633,-314,782,258,-1199,1
64,-327,-2267,-1748,-2913,0
-1,791,1327,748,136,0
928,1633,-166,1105,44,1
673,-1294,-286,-61,264,1
1266,824,-17,-296,1958,1
-592,1247,1248,-57,-2297,1
627,-694,796,918,1113,1
-144,1266,-1384,-678,1332,0
557,3297,681,-991,274,1
3425,2114,534,-228,-183,0
734,-935,-1376,-4,1529,0
583,2124,-73,1689,-347,1
-451,1742,-1562,966,2437,0
-392,2392,1971,-895,1869,1
-2449,-413,1542,-175,-1656,0
-959,118,2729,-1376,-1258,1
-1686,-1749,2271,1973,1252,0
825,214,-1237,373,223,1
376,-11,853,2004,1625,1
514,1173,-101,595,162,1
3634,-958,-191,-612,-246,0
-4989,-2437,2911,-2125,17,0
286,-1344,2722,-168,-666,0
395,-1368,-1225,-348,-1052,1
-854,-1191,1104,3494,1589,0
373,1542,-758,-422,-31,1
46,-2536,82,-3043,-4515,0
-214,1407,786,1739,602,1
1066,3889,45,-118,1093,0
368,416,-903,-113,-306,1
-228,-3922,1166,709,881,0
155,962,1124,194,78,1
-936,-983,-134,149,-232,0
-87,84,27,-714,48,1
1637,-462,62,922,1527,1
-477,-2809,-1538,429,-3468,0
47,-5152,-1583,-1791,434,0
-134,-518,299,1368,1423,1
-877,-2874,51,1323,-3917,0
-476,27,-104,-1234,238,0
505,-255,147,64,61,1
678,-26,789,-1053,-1406,0
-1548,653,-2841,119,-3182,0
-734,426,2161,-233,928,1
-896,1835,-266,1064,-678,0
2486,-295,-512,288,1407,1
-638,3169,-1932,-4434,-453,0
-688,1425,2069,488,724,1
2572,-495,-3856,2857,1084,0
736,-3788,3316,3203,1244,0
471,-92,-452,1476,489,1
3306,923,-1372,-455,-269,0
606,-268,5785,-3814,352,0
-1965,-752,-276,583,-643,0
-2547,1053,-34,-2834,-2339,0
-838,1269,-78,1132,-1604,1
-2178,2116,-1867,1732,-2295,0
-2039,-459,18,2771,-231,0
1944,2289,195,-2156,6,0
1472,1556,1309,1166,-8,1
2367,3446,-2703,-208,1397,0
2358,-1229,-1848,553,285,0
-1537,403,-2429,1288,-239,0
1756,1333,-1273,47,-229,0
-2597,3598,-156,34,-289,0
798,2936,1747,1859,536,1
3198,525,192,4846,-3126,0
1019,52,-345,-431,2034,1
12,243,-1678,5991,11,0
-989,-1783,4067,3899,-1072,0
-988,1029,-339,-566,-77,0
998,2021,3145,-4467,-1216,0
3724,1403,-895,3342,-82,0
519,1541,583,689,-32,0
512,23,1653,-81,1388,1
-1097,-888,-1469,3916,1285,0
28,-429,-24,-56,1866,0
151,2298,1564,-1196,737,1
499,1952,2499,221,17,0
-43,719,-1154,-247,601,1
1718,226,-784,-558,2644,1
3241,1279,364,-1604,2146,0
1874,194,-112,-3,703,1
-139,-484,116,-572,1566,0
-2239,952,2819,-542,341,0
-562,547,-628,406,116,1
-416,1574,-119,84,11,1
164,1236,781,438,1317,1
1214,-882,-694,-1648,-1935,0
-352,895,585,-432,958,1
-1706,3719,-2193,-1236,-1905,0
162,982,-642,1241,2597,1
-141,-64,1172,582,-118,1
-1526,847,628,1847,-416,1
-1843,1037,-152,472,2007,0
-235,358,479,9,-429,1
-1455,-4946,1939,-1942,-193,0
1567,1231,-1264,1053,1269,1
759,-753,-287,3352,39,0
1264,-169,-88,807,-1946,0
-1578,172,-708,-1763,287,0
-642,596,1315,1306,-1482,1
-15,127,616,-46,-79,1
638,-1114,-136,551,409,1
1134,168,339,228,-683,1
1082,1385,1475,912,1492,1
2227,536,25,394,-3858,0
-666,1481,1636,2292,476,1
955,-404,156,1703,-228,1
22,-154,-2104,845,3582,0
388,2885,1015,887,-2412,1
576,311,182,-338,2129,0
2118,81,1365,2052,159,0
165,-3759,397,-2222,223,0
132,-323,0,117,92,1
-304,683,1794,1187,138,1
51,-295,205,-109,-315,0
21,54,1148,594,1042,1
456,-775,-47,-3577,59,0
986,102,474,1108,1122,1
146,1799,-942,1296,2544,1
-375,-4154,-822,1907,1987,0
-904,-414,439,-1229,1536,1
-3122,155,-186,-416,-1175,0
-1225,-266,-2,-1988,2618,0
1092,1905,343,-7,263,1
1548,693,1135,1292,-656,1
-545,251,-1023,231,1554,1
-95,-1243,-1298,-3706,458,0
-2978,-33,1381,1542,-1003,0
2667,-1554,-2987,-1022,-108,0
-264,3267,492,1589,-269,0
-783,1028,1952,-308,487,1
102,-1988,-732,-2059,-4684,0
618,-557,345,185,-47,1
1727,734,452,1115,-35,1
-379,3552,263,365,599,0
49,-451,2382,-156,963,1
1469,-553,-425,1227,242,1
1964,-144,-629,228,1743,0
1173,361,29,1688,656,1
-2309,3309,12,2082,-246,0
-526,-6,1661,7,-8,0
254,826,2688,3537,-51,0
1046,553,1496,2962,27,1
547,1213,78,392,849,1
748,1104,-721,-564,-464,1
1616,316,-541,2728,-233,1
-63,2186,6,-192,483,0
-614,1317,169,384,1237,1
-903,4576,-1956,2013,-109,0
12,-625,699,442,599,1
-29,873,-883,554,-898,1
1383,-651,-771,-2063,1756,0
-892,1964,919,892,78,1
1134,-498,18,2724,1537,1
-956,641,-3454,-379,2824,0
-2966,325,1485,-1005,2201,0
-4368,-1159,-509,-3535,548,0
1665,34,-2035,1869,209,0
3078,1111,77,1296,-84,0
3,759,1626,1285,1044,1
837,133,689,-527,499,1
62,97,1267,-2123,-98,1
1696,586,592,839,1695,1
-1692,-2546,-3629,1433,-539,0
8,536,1639,735,249,1
1112,2556,601,372,-265,1
673,2145,1014,-261,-761,1
1679,107,355,217,2111,1
1525,-1416,-1224,-307,2772,0
-3293,-231,781,1383,-2466,0
-3158,-1048,-157,1978,1443,0
-726,271,1463,91,1993,1
2305,958,483,724,613,1
1461,3229,-412,6,568,1
-852,-751,296,-349,396,1
-347,-1137,-1496,2642,-697,0
-983,1298,-752,1498,1931,1
88,266,-72,2525,8,0
145,-1506,-1362,1498,-1033,0
2288,2009,1633,-224,1526,1
1086,-1959,-629,-537,-4485,0
-903,-99,-18,-93,749,0
-73,799,-88,1517,1032,1
-1347,1191,-152,43,945,0
958,-452,432,-1503,4156,0
1323,-276,-1169,1788,-3325,0
-364,752,287,-57,1309,1
1521,442,1495,1239,1138,1
-265,933,98,-944,-32,0
-352,844,-177,133,72,1
-1332,362,-7232,3596,1772,0
124,-1029,257,-1359,1696,1
372,47,-673,-456,511,1
2035,42,3099,64,-884,1
1476,-1014,-376,574,127,1
2826,-2327,-229,1325,-2501,0
383,-31,1373,-304,3432,1
-2706,-397,-1599,-2209,-1276,0
