@relation ring

@attribute A4 numeric
@attribute A5 numeric
@attribute A10 numeric
@attribute A14 numeric
@attribute A18 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
482,-268,-548,1445,1248,-81,0
-1052,-1309,615,-422,-664,277,0
966,-1398,97,1942,-2112,-6418,0
3014,-2037,-1848,1912,166,-395,0
-2597,-988,-1158,-1056,1821,1118,0
0,282,-1211,2298,-3119,-1176,0
254,2018,-39,-258,-2024,-1294,0
103,-991,-849,616,142,-1815,0
1922,-3445,-165,676,3925,1232,0
-1818,-387,-1,1512,-91,-504,0
-308,-829,362,2045,-917,1042,0
3396,-92,-3856,-1458,-2055,-2609,0
-14,19,2106,2178,742,299,0
-1422,436,-3151,1538,106,1698,0
-4162,1104,-152,2646,1472,3203,0
-363,642,-3169,301,-1874,115,0
274,-1439,-3726,-87,241,31,0
4231,-915,-1243,2265,4262,176,0
-2669,3848,451,3621,92,-2374,0
28,494,34,-102,184,-3022,0
-675,1364,-2144,3644,-1249,1154,0
3817,-579,192,-1206,1958,-4781,0
-588,1997,74,2217,301,23,0
3576,1537,2359,2366,-1162,2693,0
4318,1417,-2278,1628,-182,2861,0
-2936,1911,19,-4486,1552,746,0
-198,-2676,1554,-1711,477,1098,0
1213,-1406,-2159,-1918,-1431,625,0
2892,-2583,-723,-2172,-1096,-3281,0
-1295,275,-233,-715,3368,47,0
-1451,772,1897,-314,-3302,189,0
-2818,2154,142,-11,-1489,-312,0
76,2402,1046,646,-809,-443,0
-3613,1701,1938,114,-632,-3213,0
2311,-325,-332,-1069,-2126,-353,0
4,206,-746,-1345,1689,-586,0
-3629,764,1257,-2888,-1623,-987,0
-1963,-671,-2274,-247,475,3928,0
-1769,-803,914,831,-907,263,0
-1779,-947,-2328,3341,1532,1601,0
109,3936,45,116,18,-491,0
-567,251,2218,-2002,1778,-13,0
319,-1102,565,1874,3268,-2704,0
162,753,3368,-502,1352,-204,0
1708,731,-1206,1393,-79,-1476,0
624,15,4137,-129,3433,565,0
-87,2282,-2429,1846,3084,2665,0
2818,-6011,-662,165,6,-539,0
71,-1921,911,174,-4133,-41,0
-59,-609,643,-258,-2367,-739,0
3436,2008,-1293,1218,-132,1718,0
187,-4463,-984,1883,1465,4241,0
-2468,318,-1468,1248,-3875,-3513,0
-3372,1168,-2175,1922,-151,-1966,0
-607,3617,1831,-1908,145,854,0
-357,325,233,-691,-1817,-2127,0
-1474,1187,-2764,-1118,-776,206,0
-1613,-1954,2594,-1473,1495,-1822,0
2091,1434,3457,-46,-829,-1729,0
138,958,-74,2387,-1107,-1523,0
-1312,4168,1221,-1358,2062,-676,0
-362,-2528,3048,834,1329,1267,0
97,2937,186,2531,-2229,-3252,0
872,3224,1892,1374,-3093,2077,0
-38,1843,-1382,-102,-77,-159,0
2609,2326,937,944,-2992,2039,0
-21,-939,-323,-1361,1264,68,0
-3213,-1896,-1635,4867,473,-2826,0
819,2528,-2554,1131,-2148,-1342,0
349,1232,114,-273,-1179,-857,0
617,1587,2397,-1371,-2134,136,0
2114,1557,-121,-3075,-4327,573,0
-1661,-4242,-496,-308,4034,-2442,0
794,1525,2684,-2364,2998,162,0
-722,-2086,2812,-1333,708,1446,0
2031,472,2413,-24,3286,2844,0
-4366,3884,-738,-703,-768,46,0
-652,-276,-456,-1656,83,-122,0
2483,1,1522,1847,-2522,-1099,0
-496,-1284,-735,-2673,1592,2072,0
548,273,-516,-729,-403,-1763,0
-435,-841,1283,1074,2138,784,0
485,3718,1136,3386,-45,-1211,0
-2127,2367,105,-848,1833,-2706,0
564,14,995,-4286,3181,128,0
-1771,344,925,-341,3356,566,0
161,-281,-2449,335,-1497,-2818,0
1034,2862,-854,44,-3137,4392,0
-1442,1542,1696,1617,-1677,-54,0
1936,-289,-49,-4906,-1283,-1041,0
391,1146,-739,-2248,1995,-58,0
299,1996,-1385,1031,-289,688,0
945,-622,-1141,-1887,-4177,689,0
1513,605,-69,139,2021,2547,0
724,-419,814,252,949,1857,0
1665,2144,3221,-1134,-252,-2369,0
-5101,2911,-1873,173,-98,-76,0
2106,-2233,-122,-516,866,-1904,0
-87,187,-149,-1409,1769,9,0
-154,1,-586,-17,694,-2974,0
964,-1135,-19,1662,2534,-2015,0
625,-3017,21,-941,597,-1184,0
566,1558,4587,991,-916,927,0
3846,-3116,74,-471,-1941,2401,0
658,944,367,877,-2272,-351,0
-538,1306,-2193,-2262,-2239,-352,0
-2032,113,-1019,-2256,-1916,-1858,0
306,2175,2858,847,-2135,1466,0
207,-865,-341,-2694,-944,2348,0
876,741,-1585,-84,-1304,-559,0
-63,1044,-1144,3201,81,-1483,0
-986,-2848,53,-3663,-108,-747,0
-2428,919,118,-1137,495,2332,0
-166,1256,-1932,325,-25,3544,0
1733,-1747,-164,-2401,-295,364,0
-11,778,-1917,285,1045,-1201,0
-1691,2043,3419,-445,-235,-164,0
-1906,448,-497,-1368,-2732,-191,0
-11,774,-284,2402,-1666,323,0
-1298,1873,4034,-216,-1984,2803,0
1079,-1589,178,-454,1011,1626,0
-1077,-563,-688,-683,2097,1513,0
1325,-778,3233,191,567,-592,0
804,-1107,1383,3438,1972,411,0
832,-744,1105,-2994,335,332,0
2276,-2736,-5881,2735,132,-3943,0
-88,-311,-937,6031,962,-1274,0
-127,-2832,374,-1065,-2335,1767,0
1312,-1419,209,498,664,1459,0
2647,991,-2271,-3789,-3881,1118,0
-127,-537,2557,81,97,946,0
-1606,-2178,637,1589,43,605,0
679,4,1992,877,1173,1669,0
-684,571,47,-1132,-1598,372,0
-87,-566,-3531,3707,-1276,18,0
1022,37,-1188,-1196,-114,2674,0
853,171,132,1443,2796,-1015,0
-445,-2183,48,-2546,-3166,-87,0
-2722,-383,152,2288,-176,-3406,0
2014,-505,711,-1064,424,-63,0
-1348,2246,2098,-1765,-4191,-2454,0
-1367,-731,1327,3195,-44,448,0
-829,-1101,727,-1409,-2562,-833,0
1123,-822,-199,-836,593,-2962,0
-968,-587,869,588,136,-2183,0
-2148,824,65,-2673,1665,3317,0
-2287,-1751,-578,-2076,-1967,-2011,0
-2851,-1998,1761,-113,65,47,0
2024,-565,1853,-206,-3118,226,0
-1615,-176,-467,529,-522,-679,0
254,788,236,-2729,-1123,-3456,0
-1038,-2545,-1918,-706,353,748,0
-658,-1053,1434,225,1321,3687,0
-1328,-82,-1622,-385,685,-169,0
-512,-2281,4002,-1127,3156,-126,0
348,1842,-2656,2873,112,2835,0
-3691,-166,4,3354,-561,-1022,0
1274,-202,-1526,-232,-2914,1508,0
1512,218,-1106,-1684,-1386,-992,0
-1293,-488,-8,-51,2902,-3072,0
-573,2208,-18,36,2283,443,0
-1487,2104,1968,1474,-1082,-2759,0
46,-4391,-987,-2301,-18,162,0
-12,264,-3454,475,-112,1197,0
-2451,1052,-145,-53,2419,1787,0
1232,414,-217,-2346,-2217,-1033,0
-1071,-672,-1678,3321,-2534,4106,0
-3,-3583,987,-2141,1582,779,0
706,1018,-2055,307,4016,2207,0
2824,3154,-1848,855,4869,-1826,0
1687,1528,2499,2729,1816,-3914,0
-1573,688,1507,-5255,2677,-889,0
915,1183,35,3036,1277,1448,0
-3762,-17,-958,-404,-1765,1274,0
1881,-1305,1448,4852,-535,-717,0
-3353,1799,967,2983,-576,-177,0
-4518,-1615,-287,-1826,-306,-2756,0
-2023,-1027,2748,-132,-2612,68,0
32,-555,563,-1266,-1552,-178,0
-1262,-293,1771,-103,1525,-1643,0
-1769,-1937,-278,-2002,-2503,-104,0
4491,-3469,18,408,-681,-799,0
1443,-1256,-4099,-473,-1675,1508,0
7,-1699,3537,803,-4319,4436,0
1582,-163,-81,2027,5,-435,0
419,-921,126,-2515,-134,-2451,0
8,74,67,4,-313,1399,0
898,-1485,12,-253,-1089,-915,0
-104,-3986,615,582,1786,-2814,0
8,2609,82,3755,-2852,2737,0
229,396,166,-598,3634,162,0
4453,1571,1354,-3,-1223,1003,0
-331,509,2294,2229,-3309,2494,0
-486,2896,-3339,-4137,-3331,-277,0
-101,-2172,1125,55,-903,1824,0
-23,1455,164,481,3056,-122,0
-11,-2102,219,2668,3096,1278,0
2823,-1121,859,-2706,-1716,1902,0
-4447,-3971,-1633,3,113,-3456,0
-1439,1986,228,-794,1169,-1505,0
-624,-1078,184,183,592,-3077,0
-725,1882,-393,1786,-2124,2516,0
-2662,-2081,2514,-1347,1135,159,0
-1027,-1098,1035,-1218,321,154,0
-1693,304,437,-2875,-1239,2707,0
701,6333,4698,-608,1014,762,0
913,-816,2661,5748,-1341,-1758,0
863,-51,2563,-835,1307,-2188,0
-257,-557,192,-2348,3556,-588,0
-318,1717,-2547,738,-274,2387,0
626,-681,-2458,-3949,647,3048,0
124,-2235,519,1035,1223,94,0
77,-1147,1542,-1424,42,-4518,0
2637,1637,-766,645,1194,-804,0
2438,409,2402,-3972,-313,575,0
-2808,3698,-3352,-585,-1342,1291,0
153,-243,105,-2375,1314,3335,0
57,715,1402,-358,-469,104,0
3246,1835,2637,7261,2444,1081,0
67,2038,3272,2045,-594,5969,0
-1523,1455,-17,-303,1437,-17,0
1517,-3833,9,1265,-1775,-438,0
2294,1,-1978,527,4897,-996,0
-1014,2825,-2296,-1301,877,1195,0
444,-3216,-471,455,763,-1252,0
-2373,999,1674,2256,-97,-278,0
-1996,544,4131,1437,214,-58,0
1433,-253,1186,2661,286,-1653,0
1968,428,81,-1598,2862,-1092,0
-1725,-178,748,-1279,-813,-282,0
-2245,-2651,-807,-3368,-38,2337,0
-948,953,-229,1785,-1409,-225,0
-2358,444,45,514,-201,1779,0
385,1525,-2692,1629,4714,-254,0
-2031,2419,-1922,1468,251,56,0
3888,-2109,-1209,-1283,4293,2142,0
98,-837,197,761,-422,1185,0
1081,1007,1142,-1314,1832,-2527,0
872,-1563,-587,464,-1141,235,0
-789,-237,1824,3568,-2197,-125,0
-338,-222,2601,1814,-6,2445,0
-393,-2376,-337,-2492,-617,-175,0
278,294,54,165,2016,-758,0
-1313,-135,694,132,-276,-2096,0
72,149,199,1696,-1204,1071,0
3084,18,-505,2,5303,-2396,0
-2036,1583,-2267,275,361,2462,0
-1288,4082,103,527,627,-276,0
-232,-509,1262,-784,4155,4052,0
1454,-718,791,1725,1965,1269,0
319,491,-1615,367,-26,-416,0
-308,-433,1166,3197,34,594,0
1225,249,-325,1812,-1151,2636,0
-1014,-666,-16,-1876,703,-498,0
-858,1936,-367,105,4166,-318,0
2919,2084,-866,3725,-2133,-544,0
-5329,-3222,295,1654,-204,666,0
1121,288,-3464,1932,-1594,902,0
1141,1966,-1519,1315,601,283,0
2367,2042,603,1895,267,363,0
-234,-878,3033,3203,-1714,-1585,0
967,24,-3509,-2452,-2137,-2185,0
284,1306,-103,1093,-1277,161,0
94,3146,946,1754,-634,1666,0
624,152,-544,-1244,1451,-481,0
-237,-4825,-3031,45,2477,-1517,0
3948,-1551,1104,2663,613,133,0
2659,884,-1511,134,-118,1842,0
-1041,1132,-2698,248,-1426,-211,0
-127,-225,395,-794,753,-275,0
-244,-1277,-593,676,5201,332,0
-552,4132,3064,-2784,-2716,-175,0
1116,1558,-2473,-122,-1944,-377,0
-2786,295,185,3223,-2171,2711,0
1755,486,-192,708,5567,1489,0
2336,1034,1436,-1381,1967,-1328,0
-2576,1453,-3307,-1683,1264,-2202,0
442,689,185,-2822,1699,-316,0
-864,3509,-368,1447,182,1302,0
1964,-2217,1005,247,189,-3152,0
-1531,1031,-431,-2535,1375,632,0
-253,-432,-28,364,-2403,-332,0
-1087,-3692,-563,-2301,-2026,2834,0
-502,174,-2024,-929,-1292,1198,0
1466,1571,-2177,-2874,181,626,0
-1155,822,-429,1903,-331,-2689,0
-2245,-1927,364,-1926,2864,-169,0
-1374,3474,1374,1771,83,-2902,0
224,3937,397,62,-1612,444,0
-1247,-267,-1858,-2054,2032,924,0
-343,-5133,98,-585,1517,-323,0
3436,-594,-2209,-892,572,-1445,0
1312,1054,2683,497,1392,4988,0
-416,1543,-4103,127,907,-6,0
3651,-2034,-2012,-2458,-1211,-1249,0
-604,-4665,252,-739,53,3423,0
1374,663,1188,-2341,-1081,-1699,0
-2102,-3626,-1549,319,2854,238,0
-2302,-136,2118,-4997,-1645,723,0
414,2543,-448,-854,-1905,-922,0
467,-1515,-725,2063,-3706,2024,0
-2345,388,-273,3259,2886,-1247,0
417,52,1234,-3706,1169,-1869,0
-103,-5813,-3351,309,-2559,3758,0
2939,2204,77,425,-833,-2655,0
61,2992,1754,444,-218,-566,0
-1788,-951,-3923,-229,-1342,-2177,0
435,-1046,48,-1615,202,-1134,0
-2723,-336,-3738,474,-42,-704,0
-231,939,-3152,59,1412,-1385,0
-2237,1134,-1986,-1459,1753,1097,0
-1748,1402,-3406,48,34,557,0
-4677,3418,1454,-1471,609,127,0
-3562,2052,1949,-2497,501,1175,0
-2296,-989,-1985,95,2209,-1503,0
973,-18,3265,1542,262,68,0
415,-13,1214,-1791,-8,-205,0
2493,6032,-1269,2775,-401,-1454,0
1973,-386,-1079,2455,-434,-1425,0
596,-1358,-553,-1891,4811,-1183,0
-891,3837,-4306,1184,-774,985,0
874,-234,845,-2042,1944,-768,0
518,-5,57,-134,461,1137,0
-1398,-422,-534,-1072,47,-4568,0
-864,-1422,-675,5,1763,595,0
-2723,-434,268,-41,-772,-2135,0
1304,-3777,708,-1073,-3555,-2059,0
3284,-176,-404,4464,-555,1258,0
-4126,-566,1639,-237,2861,-3413,0
-523,-2135,-994,-659,1248,-88,0
1152,-1892,-726,-982,-982,-1033,0
-1711,69,442,736,-1444,53,0
-1504,-109,-1153,-928,-664,2232,0
791,68,-112,-585,2848,1511,0
-1583,-196,2382,2238,1138,-537,0
895,865,-1634,1799,1814,-4965,0
1903,-1021,-1894,978,94,3734,0
-2747,-2655,-376,4586,469,1919,0
1706,-1958,-66,-1404,355,1027,0
1221,778,-3576,-866,-155,-3946,0
2048,519,188,2535,5267,-979,0
489,-1803,1014,2189,2878,1645,0
309,1371,-246,-1352,834,-3125,0
277,766,286,-127,1591,383,0
-309,-35,3005,-107,-3331,774,0
-285,2618,2174,-1038,2617,182,0
328,-2011,502,1606,698,1601,0
-992,-3209,1583,1012,606,-2872,0
102,-4,17,-1476,-2479,115,0
-837,132,2122,3561,601,1869,0
-2329,-642,-1575,-2705,-637,-2219,0
4105,-196,-939,-368,-13,2195,0
2124,-2372,-1692,494,2208,564,0
454,-1354,2892,-1367,759,-1735,0
-691,2271,-454,3815,-2287,-2432,0
-89,-75,1333,715,3116,-519,0
315,2536,1411,-1322,2316,66,0
-2245,2836,-974,1404,1476,-2277,0
-1716,2029,-2968,1802,3406,-1129,0
-256,1527,-1984,-1717,886,-3214,0
-1158,1402,668,-422,-2434,1135,0
4279,1093,697,1115,-159,179,0
-1609,1842,2247,2298,1863,-937,0
246,1676,-1044,552,4024,-3193,0
1151,-1517,1554,1458,-872,-272,0
112,-1232,1907,-1426,645,376,0
-2242,381,834,2744,1061,1653,0
3492,-2011,-1445,1708,1865,-1879,0
1492,254,-1045,-2551,-1792,223,0
-48,-2228,-379,138,-2393,1627,0
-675,42,1451,78,1218,-5276,0
224,1442,-99,317,396,953,0
-2496,-93,775,-2394,1498,2108,0
-1265,887,2126,1232,907,976,0
158,-1565,-202,1202,27,1375,0
-2286,-1859,-1925,-12,-248,1997,0
-1703,-637,-3872,5251,-1502,-1155,0
1599,1428,-9,-1092,-2573,-974,0
1034,-1514,-564,3053,3458,-916,0
-1868,-1856,-187,4936,1423,507,0
-1166,3097,2297,736,-1612,34,0
-2232,1224,-1395,-1972,264,-619,0
-2619,3482,129,1136,-181,1357,0
-582,-1541,-287,-226,-1219,-2568,0
1608,1092,822,-166,898,-1726,0
2886,1458,-2898,569,-227,-2849,0
-2006,-1382,-1186,-1165,-1124,194,0
-2462,578,2176,2403,-168,-374,0
953,222,-1816,1521,33,-553,0
-1358,3,-68,-2281,-2822,84,0
181,-449,1921,-1794,1561,-723,0
-2038,-2336,118,-584,-4247,-206,0
-216,-381,-16,-416,872,3973,0
87,814,-1362,-2773,-2263,1054,0
-103,1486,-1146,-963,1282,563,0
1286,-872,1598,1148,179,-2877,0
2848,-606,-1008,12,-966,229,0
-5024,-81,-1446,427,-214,-3246,0
118,-818,-31,-1,2679,3746,0
3711,1614,-163,-1049,-3123,252,0
-84,-4229,1286,1442,467,-143,0
-706,831,-3629,3198,-2574,-568,0
5155,-138,-1337,144,4212,-2742,0
753,-407,-1362,31,-279,-3478,0
2487,-497,528,-86,-1593,-185,0
-1299,93,511,942,-1796,348,0
-145,271,1436,-3873,-1751,207,0
-194,-1698,-1237,-1162,2297,-182,0
1441,-1431,846,-928,1611,3905,0
29,2085,1898,824,2098,-791,0
2184,-91,-2396,-1418,-3685,1436,0
-806,-4506,228,-1576,-1052,79,0
3155,993,406,-1506,-151,1734,0
-989,1317,-214,-993,-326,202,0
-714,3504,4387,882,284,-138,0
-1121,-4923,-618,-1126,2321,-144,0
2197,-1269,-76,-1768,-1212,-4889,0
3508,2857,-332,-2215,1798,-2105,0
4114,688,3752,-1592,-732,1019,0
-506,1801,-4109,-84,-691,-975,0
4985,2004,-633,2995,-1928,633,0
-1586,1897,3536,1317,-1653,-2764,0
1766,-1589,-1,1486,2312,-842,0
184,385,-307,2215,148,2847,0
2749,1312,1958,486,-109,-422,0
-288,1124,508,422,3247,-2814,0
-1479,-2184,76,-1533,3327,-1612,0
-1473,18,442,-354,296,-364,0
836,-328,453,-175,904,-2372,0
-4459,1816,-855,2477,81,-1935,0
141,29,13,-1076,1143,-153,0
-1032,-1657,-5037,344,-82,261,0
-2488,-2148,1996,-42,-1958,-1954,0
-1269,-5,1501,448,802,-497,0
-3735,1561,-1736,-1081,1613,1095,0
-97,-1097,-1124,68,-1792,-925,0
-833,242,621,-206,1846,116,0
2129,859,253,-316,1084,1709,0
-4398,1431,3783,54,-836,-579,0
1303,186,1186,1418,-427,1613,0
1616,-2306,-978,-2612,3563,869,0
-215,1179,168,-302,5358,-4122,0
9,1651,-104,252,-2665,-2559,0
-35,-149,983,1976,-3091,-1158,0
-98,51,229,3132,-693,952,0
-2308,2341,626,-4358,-797,-202,0
3401,1415,-4736,-116,-929,2601,0
4441,2085,1762,261,828,-3025,0
-1261,-3621,2146,-863,-987,-3026,0
-3744,2255,-508,1999,337,39,0
2492,2787,152,-209,-1559,-2437,0
2054,1648,-2671,-901,284,1689,0
-1425,-698,1196,2518,1418,1905,0
-1513,3429,-677,-1116,-139,2759,0
-279,-1136,282,-2162,1039,-1522,0
-1973,238,331,-2683,-1828,-1545,0
-1123,-686,129,-1929,2884,-1976,0
342,357,68,-2935,2059,1122,0
-2152,-1781,842,436,-2177,741,0
3524,2318,-4701,971,-157,1182,0
-249,592,1307,344,-147,-3148,0
2668,727,-1546,1274,-343,-1531,0
-833,3263,1969,-2613,211,-3295,0
1231,576,-232,-287,246,-1888,0
481,-1495,-2465,726,-942,3759,0
-85,-1119,1529,-507,-1356,-1389,0
1136,-1751,1698,38,-613,-1377,0
-3806,291,-694,1059,1206,3057,0
-767,-2365,1898,2287,24,-4653,0
254,3072,2037,-638,587,1457,0
1292,-195,-1031,295,-842,194,0
-933,27,3483,72,-3503,-1443,0
132,-59,-1754,1374,-2713,-169,0
3495,2854,-33,-4945,-211,-1,0
-1076,669,28,-27,579,-17,0
28,-57,-189,-2186,-301,1461,0
-2783,989,1712,759,-2168,-61,0
974,301,-1309,-1228,1073,2071,0
2049,-1746,-2644,-114,3883,3125,0
1337,-698,791,3125,-1321,-129,0
699,3156,-869,-386,4382,808,0
-3962,1154,-472,38,468,-591,0
-4038,934,-3075,1684,1331,-5168,0
-392,512,-492,386,1975,1224,0
1875,-2362,663,3498,-2335,-1241,0
832,344,2533,-1492,2391,-526,0
-976,1383,1214,-3054,-3728,-2746,0
-74,-2876,537,-1455,-828,-59,0
-1491,524,-2225,-2016,2792,-568,0
1099,3753,372,536,-1897,384,0
3145,-1428,-31,3044,-344,1018,0
2034,-5254,-1231,-263,2725,-2654,0
-71,-246,408,586,1441,3492,0
-166,-43,5,3021,4705,1783,0
-222,4911,4257,99,-387,-2584,0
551,1263,3554,-1966,-1153,254,0
-3267,-2304,-2353,456,-4688,1562,0
913,228,3763,397,-3484,-385,0
-1431,3668,244,4364,1389,-3401,0
2316,-408,-958,33,712,-486,0
228,923,-1538,734,307,-672,0
1231,-17,-208,-845,1217,-32,0
133,-408,-924,-373,-2386,-2003,0
896,-3376,1044,2457,1322,-2312,0
-94,-3572,281,3735,742,-179,0
221,2218,1874,-786,-556,-891,0
4045,-817,-352,-8,1581,916,0
2085,434,194,465,2652,2178,0
2345,-1561,-687,-1523,1457,334,0
-2788,1414,-1641,716,-713,-1583,0
1643,2683,-559,-933,-3263,-1857,0
-172,1971,187,-2126,378,-1197,0
2225,-1425,3622,-2437,3674,2421,0
4274,-2429,-372,-78,-651,206,0
-764,-587,3462,-335,-3478,3723,0
-166,-1218,-1784,4382,2142,-3021,0
-1862,-236,3966,-285,1242,1025,0
976,-2931,1517,-1359,-1834,-898,0
1689,3114,-181,1081,1664,-3028,0
456,974,-1182,-2293,-2792,826,0
969,1118,1803,1688,-536,894,0
281,2292,-853,3521,5664,1676,0
1429,-4381,2966,1705,2314,499,0
2616,-921,-2785,-4536,-3381,2801,0
-1395,2742,-385,1105,862,-967,0
-3155,638,-297,2073,47,-49,0
-1318,2996,1846,2572,-51,129,0
274,-297,-1048,-318,228,-4186,0
-1288,-145,2867,505,51,879,0
-1348,1266,1943,-786,-3661,1618,0
223,2757,1445,1212,2192,3202,0
-144,-237,-1644,709,-265,741,0
2958,447,-288,1564,2732,-1889,0
-3194,2104,-1772,158,-5094,-1189,0
-1781,1627,1533,721,2623,303,0
-1717,3336,3066,-17,2484,-489,0
-3342,-3177,1157,-3742,572,152,0
-2712,1111,-891,1057,1065,-1115,0
-1752,748,2122,932,-3206,2499,0
-4617,-199,2739,606,4642,6,0
-1903,-87,-652,-439,-525,196,0
-566,-2555,-364,-676,-1776,708,0
4332,8,154,-1358,-579,-475,0
1065,984,-694,-117,115,12,0
774,-3335,-296,-1868,-1499,437,0
1186,1955,-233,-612,-778,-335,0
1241,2703,284,2913,-324,701,0
404,-3103,2016,941,1576,2,0
27,1164,24,-4084,-257,1707,0
-345,2861,-514,1575,-196,-1151,0
126,481,-55,-643,873,1767,0
1678,2672,-2387,4074,-842,-99,0
-627,374,2326,-786,726,815,0
-159,-94,-24,4017,-406,653,0
-178,-1788,-509,-1398,-2348,-4141,0
-1348,-33,-4021,-2249,2824,-357,0
-1162,4507,-439,-4648,-456,-12,0
-78,-855,2614,384,-569,-1872,0
-1707,-92,-1372,-1446,-965,-1812,0
406,329,-3078,245,285,1768,0
492,-627,-1262,-1042,882,2616,0
-3311,-609,-268,109,-16,-2942,0
1477,3,421,1075,1924,1317,0
-1052,1889,-908,2088,-296,1673,0
-2334,71,-2619,-1214,-1446,-845,0
-68,-679,-1348,2774,-2265,2572,0
-2089,3264,24,1579,-798,3505,0
1301,-901,835,1225,264,88,0
1292,297,-1384,-1193,763,536,0
1992,-1619,411,1567,2535,-3254,0
-3513,1133,-3323,1136,-4413,3963,0
277,-1514,237,291,-1817,-2522,0
-2688,1807,-2407,489,-3326,1515,0
2043,3772,887,14,-2685,2492,0
98,-2073,2612,229,969,507,0
-2221,1951,1595,806,-1658,2925,0
-127,-1251,-2064,3042,-944,-1458,0
-224,-1639,-1029,-1232,-3824,28,0
-2046,2148,425,-927,-4328,-775,0
-25,-204,-887,1836,-4829,-453,0
-238,-644,975,-117,-3756,24,0
4648,-136,-224,-83,44,-612,0
-306,-2764,-2721,-2713,-984,-494,0
79,345,-1865,1498,-578,-2383,0
2426,-158,1824,374,3546,-871,0
806,1548,2911,-1449,-1182,-1392,0
245,632,-2866,2656,805,149,0
3895,-7184,313,2202,3389,4047,0
