@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R8,13-15,21'

@attribute A8 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute Class {0,1}

@data
1,34,1526,-1273,0
-1528,-1582,-1354,2261,0
825,957,149,24,1
-52,-42,356,1713,1
57,-711,-1687,948,1
-1638,3471,-598,-627,0
2095,-47,99,2707,1
-1182,946,1374,302,0
113,-899,2001,622,1
-1383,1513,2326,1434,1
1352,4537,-429,147,0
-705,738,-195,46,1
1399,735,-136,124,1
399,591,64,1615,1
48,1326,1181,13,0
408,375,556,1276,1
-775,-187,-522,1103,0
-544,-116,1235,933,1
-1173,-1783,1922,-856,0
-351,2713,367,-98,1
-1672,-116,565,2665,0
-219,1282,1294,-213,1
1234,-2185,-1206,291,0
-59,-1969,-32,1142,1
2505,1931,-471,1034,0
1401,433,203,2049,1
933,-821,1366,711,1
35,129,848,1023,1
1036,147,238,112,1
-287,647,298,2184,0
-3774,-849,-431,-1736,0
1686,-329,999,-55,1
122,2304,-2716,-174,0
53,1339,-849,43,1
-767,-606,-4286,2642,0
1479,42,1549,1899,0
1288,1002,1518,-14,0
554,1919,959,46,1
31,-47,-516,2941,0
358,366,646,4565,0
-3541,-239,37,318,0
-1746,-92,-2932,3162,0
1429,882,723,71,1
-503,-797,937,57,1
277,394,25,84,0
906,869,-786,5386,0
-9,-108,313,796,1
-955,596,1781,-483,1
722,-738,-811,81,1
-261,-1409,-587,-4625,0
934,95,1354,676,1
-1118,1296,1226,-882,0
-1702,96,-4119,-3411,0
-211,-361,2027,-1745,0
1039,2038,58,122,1
12,-2017,172,2568,1
1482,571,389,9,1
176,-395,485,-151,1
-1122,2127,-173,-203,0
-436,228,3019,-5446,0
-237,166,-237,1413,0
32,-1068,2608,1591,0
935,11,683,-64,1
1246,1686,2326,279,1
-1662,2518,2817,-195,0
2694,5,2285,-493,0
1082,2383,1471,1524,1
-34,845,588,1227,1
387,328,1266,-859,1
1458,1405,3166,172,0
-1394,919,961,121,1
-99,3433,869,-478,0
-136,-1514,-691,-823,0
11,641,-974,-246,1
292,831,-1871,1088,1
3415,3187,114,1826,0
2332,1878,161,-771,1
321,43,-958,-873,0
706,178,35,-4614,0
1322,-907,476,1271,1
2186,-221,795,-215,1
-49,1042,422,433,1
728,784,15,2859,1
-335,-162,65,-3589,0
-198,801,-582,1856,1
2418,982,607,6,1
487,411,-202,-626,1
-882,-674,-979,2052,1
1862,-367,42,-179,1
606,-3472,-79,-31,0
2044,-851,-188,523,1
977,-14,-1791,-2505,0
2976,-926,-2415,-2903,0
-1107,-3124,-345,262,0
1568,-407,-2822,4206,0
1711,1007,445,127,1
-433,1045,1679,-963,1
-1835,36,293,-4653,0
-459,-624,-175,448,1
1406,2082,4474,-217,0
-846,362,1043,-4,1
-1111,-226,677,-1568,1
1435,2131,196,952,1
-1041,-43,231,357,1
-205,1605,-366,358,1
148,2413,-2364,1206,0
402,274,103,688,1
-2384,-384,-179,-1104,0
-436,2332,-12,461,1
406,-628,-2387,1246,1
-442,492,1733,952,1
536,26,1,-1321,1
-642,-51,1388,1337,1
513,918,-764,174,1
1274,223,633,163,1
3093,1762,-2262,-2981,0
184,-191,1074,1537,1
1348,1253,2278,808,1
961,285,-1065,48,0
1079,4673,3259,1319,0
-547,-137,-638,348,1
-786,3374,912,-1641,0
-2128,2072,2595,3116,0
341,-151,833,1128,1
-3393,118,-62,614,0
-1985,-1723,-2385,232,0
981,-3146,-2765,3168,0
-627,-264,146,405,1
138,1743,-1215,-1401,1
-272,63,-4,1182,1
-1502,-89,903,2629,1
1602,342,175,989,1
-529,1795,2095,653,1
-154,1206,866,85,1
2878,1187,-131,163,1
-1804,1803,193,44,0
-223,-3078,132,864,0
902,-2631,657,1001,1
999,-1997,-2301,556,0
2039,-2966,721,1028,0
-2788,209,-899,-106,0
-1566,901,2764,1738,0
-2132,1011,-1687,-2744,0
-875,95,1087,438,1
2119,3311,-786,-104,0
-1674,-2205,823,-733,0
-3217,-542,472,-3823,0
1349,43,-1912,-2646,0
209,-477,667,-444,1
823,802,236,646,1
-1388,-1794,815,-1634,0
2067,546,-46,-1906,0
589,-602,-982,154,1
1798,101,-1405,-1101,0
151,316,105,-4912,0
1814,772,1646,1112,1
4059,1032,1716,4137,0
-117,-1144,2745,1139,1
-124,-1365,866,392,1
1564,1524,1203,-48,1
1224,2153,-4449,82,0
-1773,786,1976,2377,0
1082,-649,829,-705,1
1894,1,-432,404,0
1454,1905,901,308,1
1595,158,2339,1017,1
-1107,803,-8,2357,1
-1785,-1396,-108,2996,1
1265,677,1008,1094,1
1455,392,265,1278,0
-1523,-7,1094,-7342,0
1618,1283,361,1159,1
1152,348,-162,626,1
189,195,1437,998,1
-291,598,2198,262,0
-4657,242,-35,-1134,0
-16,-908,1123,35,1
228,1479,-603,326,1
-1699,1072,259,1004,1
1233,1172,2355,-749,1
1601,-587,-32,527,1
1176,-2597,-2169,1432,0
1722,-217,2387,-432,0
-774,-1056,87,344,0
-96,-1515,117,1597,0
391,-238,-2482,9,0
817,338,-1521,73,1
-2284,211,-1822,4843,0
1454,55,-252,-911,1
-126,-1058,-3618,-688,0
22,-4268,1248,1893,0
-137,1502,95,-3042,0
1026,1519,-487,-1879,1
541,-403,-413,-3951,0
1715,502,124,193,1
-901,141,1629,-965,0
1932,712,1683,166,1
117,693,49,969,1
1432,683,2114,4605,0
274,1828,-557,23,1
-354,1269,-2834,-1472,0
434,1229,-1196,968,1
1423,-1567,-1772,99,0
1429,-583,39,-2413,1
-1357,1544,-1058,3242,1
66,-83,82,213,0
2143,-18,-181,2141,0
-1003,495,-703,-1516,0
2643,2456,-811,-23,1
1355,1146,-583,-227,1
907,-109,158,-1419,0
52,425,-29,2368,1
-532,2432,4399,1418,0
-465,-811,701,486,1
619,-1371,-1255,338,1
-1433,419,1628,4819,0
142,-3103,-2532,-461,0
-226,2254,1394,1808,1
3518,201,-2588,-939,0
141,912,-613,-374,1
-2522,1164,-941,-5394,0
-89,2044,-394,-716,1
-2506,-561,-142,-2778,0
329,33,-297,-155,1
-245,-1238,1456,-798,0
2321,1309,-4906,-605,0
1296,1293,-286,-564,0
-642,142,-385,-532,0
-602,-352,1729,58,1
-3659,452,811,-511,0
241,38,324,-154,1
214,-4141,632,-1631,0
-186,-911,3912,-204,0
628,-86,-2814,-2312,0
2,1551,-6,506,1
-284,-909,45,-992,1
241,2399,1587,-1238,1
-64,653,1635,1592,1
-727,-2155,359,2271,0
129,-363,2115,2,1
82,174,-939,1298,1
1067,-1488,779,1019,1
167,-1175,131,-619,1
322,352,2795,2256,0
-1235,1282,-645,568,1
368,1145,279,546,1
873,1674,349,7,1
1957,919,-1682,3779,0
-746,-1395,-4056,2612,0
2763,-1645,852,3,0
915,-408,-169,-221,1
-1,1544,419,984,1
186,889,498,-272,1
-2698,1699,3756,-724,0
1212,-368,171,241,1
1289,881,4053,975,0
-2326,-2802,528,-679,0
-928,-1668,-129,-1308,0
-754,1777,173,1,1
2864,-98,-183,382,0
3846,-1234,766,3143,0
1152,1749,-1196,1831,0
165,-2227,423,1523,0
3848,413,-1774,-245,0
-12,145,1007,-61,1
457,2383,163,-183,1
4304,553,494,-1129,0
-691,-773,-102,-3502,0
-2992,-406,-26,3128,0
559,2462,52,148,1
1016,-54,2165,1242,1
-839,-277,-445,29,0
-5804,1607,1682,-154,0
-1174,451,129,2241,1
-3059,-3306,2713,-946,0
1448,-1119,-442,-112,1
-4746,-1207,2318,1072,0
1525,115,1299,-17,1
3286,2164,74,1285,1
492,502,-1072,645,1
-466,3021,-1697,-1243,0
-1404,704,1065,1112,1
-851,-1291,-2679,-443,0
1048,85,466,2843,1
-71,-345,525,-259,1
1712,58,22,3442,0
-819,324,-723,1585,1
698,21,1354,1423,1
1833,-463,-399,363,1
-1073,501,-252,435,1
492,-4234,1608,-743,0
393,28,-273,2404,1
-206,-123,-1539,2288,0
239,0,714,1181,1
2128,3238,819,-724,1
3862,-106,-1386,-1326,0
2061,1074,336,-1967,0
913,-172,1767,-161,0
18,129,496,325,1
237,3763,1636,1064,0
-268,-74,583,115,1
1006,-2421,-2584,-2526,0
2866,-1036,-268,1318,0
361,4501,-2118,517,0
225,125,-1529,-1138,1
295,1203,19,-4,1
156,712,-1305,1753,1
-1016,1316,1106,-757,1
1295,-458,-256,359,1
1006,-151,958,-14,1
1382,1693,1261,-26,1
607,701,1831,1478,1
1477,-1114,-1133,1521,1
582,31,1837,498,1
-122,-1302,1048,-1083,0
537,-116,36,1341,1
1056,1797,-641,852,1
48,-1759,2107,-443,1
-3523,-2333,1688,-98,0
544,-743,1255,257,1
1611,-1997,-302,1321,1
3248,242,-1918,3739,0
2253,1785,-1053,582,0
-539,1637,76,16,1
-52,-687,-2344,-51,1
979,26,-4358,1108,0
3197,-2532,157,-1012,0
318,1584,-74,-1387,1
-1702,1594,56,3884,0
-1338,284,-3285,4837,0
592,-636,155,-562,1
-368,-588,18,537,1
1903,-135,1664,-237,1
2562,117,705,-111,1
2498,1872,686,-797,0
1031,867,-395,1141,1
266,-2535,974,94,0
257,588,379,653,1
1332,-837,1056,3203,0
-368,-402,884,-632,1
176,1896,4391,-866,0
521,164,-76,-5,1
1204,-1346,-2634,1223,0
1362,-3361,301,3759,0
-979,1534,13,2244,1
1821,1288,1668,46,1
2371,-222,893,439,1
-1814,875,-1761,762,0
169,1665,2836,-578,0
592,571,11,484,1
1486,1022,687,1072,1
652,109,-1083,-393,1
-6469,-202,1215,-2131,0
1182,-1688,204,1562,0
1734,1358,-2872,-1534,0
1374,515,1344,1222,1
-805,-673,2679,-181,1
-1895,1668,374,-93,0
-82,479,1777,572,1
-795,-197,185,-115,1
734,424,-2715,3008,0
12,3332,1225,-279,0
299,3541,-3557,-3769,0
-1622,1162,919,-938,1
-269,1534,-6005,-1117,0
-1252,-12,-118,1898,1
2747,-197,-1062,-41,0
418,1918,1064,-82,1
154,2324,2051,803,1
-1529,-678,2263,-699,0
1007,-1914,-1309,-969,0
187,-1274,-94,1699,1
1046,582,-1187,-328,1
1546,-152,497,129,0
-58,683,1084,1789,1
-598,197,55,1241,1
2497,-835,-28,-588,1
-3423,-3117,-2584,344,0
387,1757,237,-1014,1
481,114,-1471,965,1
-59,-159,-49,163,1
-1258,566,2721,932,0
1912,672,-2208,2038,0
306,77,-415,-3762,0
-2356,-2378,1137,-1448,0
-407,215,907,1133,1
-349,1303,-27,-1792,1
84,-1518,544,-426,0
-107,-883,438,-199,1
-1078,-1764,789,475,0
301,715,-2292,3,0
-183,-2516,-913,1534,0
691,666,-197,-3116,0
-304,-4061,-1523,-1021,0
6,1161,1,54,1
192,16,-704,-309,1
-1347,-596,2017,-566,0
465,231,-3376,738,0
1434,1603,1202,126,1
-145,58,-238,1325,1
-378,159,-351,-1043,1
-3218,-2332,1421,-1085,0
454,654,34,236,1
1995,1739,388,98,1
