@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R7-9,21'

@attribute A7 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute Class {0,1}

@data
1808,916,-1738,1
-527,74,552,1
1987,1195,-2404,0
3508,2699,435,0
99,782,-1449,1
26,3376,-48,0
-33,779,-487,0
-81,386,-2002,1
-621,1092,-54,1
-725,38,-685,1
-138,-379,8,0
-2174,212,1868,1
-1621,2458,-2326,0
-424,-102,292,1
1305,3872,4554,0
3828,925,2303,0
1763,166,1978,0
-2978,211,-317,0
1506,442,23,0
1381,13,63,1
1428,-1719,3122,0
-1554,3758,-2863,0
1535,1212,1394,1
206,927,-838,1
572,-67,2814,1
1136,499,897,1
-5085,121,-132,0
214,-138,-648,0
-1078,-1973,3603,0
643,3085,-1603,0
636,623,-6,1
-1432,1791,-303,0
2994,1474,1046,0
-205,884,214,1
1116,-169,907,1
-57,329,61,0
2063,3,-4487,0
943,31,991,1
-2133,-655,78,0
-962,-901,1226,1
286,-477,1031,1
98,2139,1272,1
1098,-1576,-636,1
168,429,1468,0
1498,-176,673,1
449,384,-94,1
-8,-806,6169,0
3047,-16,494,0
-642,756,-1119,1
132,-1582,-86,0
-336,269,-3602,0
-247,1298,1462,1
1898,-573,-1787,0
-68,-292,-948,0
141,347,133,1
-1746,5148,2791,0
-9,2284,-27,1
391,1542,134,1
-838,518,-226,0
131,-126,318,1
-185,-519,-1481,1
205,1264,1151,1
-1899,1712,111,0
3723,114,-437,1
-369,-1797,2047,0
3615,-1312,-358,0
87,2087,2015,1
82,2153,1401,1
-374,745,1241,1
2691,3254,1906,0
497,1279,1894,1
253,182,4106,0
713,911,-404,1
-48,-2305,7,0
-904,2205,461,1
-52,-1843,1365,0
177,-447,642,1
-65,644,185,1
-257,524,1932,1
841,1687,141,1
1856,792,2098,1
-1086,77,316,1
84,1357,806,0
-1811,358,4562,0
1051,-988,-661,0
-396,1011,-1455,0
-3538,-186,-3165,0
1341,1018,857,1
-348,841,-427,1
-74,238,32,1
36,-1188,1236,1
1344,835,561,1
-159,1453,1238,0
-49,203,142,1
-1343,2497,1307,0
2312,139,1168,0
-1322,-1065,-81,1
1447,-36,748,1
-417,1213,-329,1
577,-838,-727,1
833,545,1498,1
4179,-1982,68,0
-223,-3016,2987,0
-3141,-1278,1996,0
1566,-699,-1558,0
2818,-319,-677,0
-4269,-2197,-1129,0
-282,-842,-2187,1
-3688,473,-1372,0
-1961,-77,-434,1
-748,1546,1568,1
-86,1606,-653,0
454,75,-1291,0
2007,1264,1168,1
-612,1505,1091,1
-1686,-2064,-236,0
922,1044,605,0
-1343,643,79,1
222,1845,-3074,0
82,-1558,602,1
731,-475,739,1
1638,-199,-1762,0
-354,-1366,82,0
-82,83,-465,1
941,192,722,1
-104,-315,2408,1
1689,-1902,1922,0
53,-23,498,1
-1955,-1655,-1141,0
-242,78,1711,1
4192,-1376,275,0
-46,-166,1284,1
2291,347,279,1
1343,2356,1043,1
1099,236,-701,1
-799,-376,-37,0
207,102,-829,1
-25,1573,6,1
-1126,2511,2083,1
163,2431,-2792,0
-312,-425,1402,1
437,-562,1152,1
1303,-386,-4053,0
-25,824,-817,1
2389,2255,646,0
-2055,2316,3537,0
-1614,755,-3098,0
372,-589,1979,0
1186,-28,1438,1
124,794,-473,1
108,455,-316,1
-3408,-931,-4893,0
875,3384,1622,0
2194,35,1313,1
77,-1118,-3302,0
208,286,1384,1
489,16,383,1
-1448,-1313,88,0
-2342,841,56,0
1583,1083,1748,0
135,341,2867,1
458,274,-37,0
191,-673,-88,0
-168,-2163,1388,0
-1356,925,-1083,0
486,1018,1413,0
-6068,546,-1748,0
2599,477,41,0
-392,-2399,-2561,0
-19,1813,1483,0
-1308,-9,212,1
-123,409,-307,1
137,1724,648,1
406,936,987,1
103,1361,2168,1
3291,1596,1637,0
-2983,-989,317,0
-796,-578,-198,0
1525,178,873,1
-409,-1319,68,1
92,628,1061,1
-658,-203,1132,1
867,-816,147,1
1813,-91,19,0
693,-211,-649,0
-3101,-5708,356,0
846,25,137,0
457,-848,465,1
2287,-274,195,0
914,324,1289,1
398,2403,808,1
193,1682,286,1
4236,1844,2462,0
1813,87,-55,1
-335,2531,658,1
303,1,-109,0
1516,1042,-927,1
1057,243,52,1
566,855,1009,1
441,175,-19,1
831,518,1981,1
-1497,-3072,-1004,0
932,848,1345,1
-1586,1627,543,1
-3344,5255,-2114,0
204,1092,-95,0
-726,-1104,3301,0
235,1201,265,0
1544,2,2076,1
127,1988,-914,0
4825,276,-58,0
-916,-784,401,1
-1036,1379,1537,1
2728,3805,2994,0
-3906,1038,1378,0
-289,-76,89,0
511,2423,1261,1
-1781,2354,1122,0
53,-244,-228,1
2252,2236,-1108,0
-1912,218,-464,0
-37,412,-2049,0
-1672,114,501,0
-1379,-48,-85,1
517,-143,-64,1
3431,-584,1297,0
1657,187,1173,1
2109,-523,638,1
966,-101,168,1
-11,1604,-2,0
-73,-304,-27,1
362,-51,705,1
132,-283,-1121,1
-2954,-1076,1475,0
-1828,375,-517,0
148,-1769,-5572,0
-1221,-1053,1938,1
829,27,1538,1
96,1591,31,1
-209,375,-1039,1
-783,1369,-436,1
529,2,-644,1
4,-132,-1332,0
1004,1889,1051,1
2712,-134,-4488,0
665,2363,727,1
-258,583,326,1
168,3419,2407,0
-8,-92,-1631,0
1738,-776,552,1
483,2625,8,1
-4657,578,159,0
93,-3639,-745,0
-126,37,-1518,1
-1178,-1408,2069,0
-2,1009,801,1
2579,-1002,1084,0
2026,1643,553,1
-1933,1862,1312,0
1668,634,498,1
-84,618,-2049,0
-177,-94,682,1
195,-57,-1046,1
-1686,-169,1807,0
-186,-26,-116,1
-684,-796,2256,1
385,835,1941,1
-3143,-1642,4165,0
76,516,-52,0
2764,-457,366,1
3994,-116,871,0
-1202,1143,-1038,0
23,-526,2111,1
-1052,68,1946,1
1,107,586,1
-837,2498,538,1
-652,1457,239,1
628,2236,-2322,1
-537,-41,-131,1
1858,2169,-2601,0
65,-2564,38,0
-3652,2041,426,0
-2767,1564,834,0
752,1138,286,1
476,-162,219,0
-2278,1111,-158,0
-2541,-2168,-2179,0
-107,-1238,1362,0
2064,1717,-395,0
-563,476,2249,1
-37,1085,17,1
368,-1039,-712,1
1988,-81,2419,0
-2608,1086,-1151,0
-1838,494,489,0
-1145,3825,-2407,0
-335,-1739,256,0
288,-574,-568,1
22,1292,3469,0
943,-2012,-154,1
787,1187,981,1
-875,1801,1459,0
-3418,-147,61,0
1866,-2033,-241,0
-9,294,554,1
1763,93,582,1
1548,49,1008,1
-234,1219,1936,1
-1903,-2792,146,0
-192,-289,1294,0
62,-384,8,1
232,-2663,978,0
-1754,1041,1892,1
245,1045,1698,1
-687,1354,2767,0
2253,-1042,1393,0
-357,-636,1398,1
6,-1386,-3254,0
1092,-235,5,0
2561,155,153,0
-143,-375,184,1
1609,323,-674,0
-5657,21,-2762,0
-2281,569,-1034,1
831,-1346,-274,0
-859,-1947,-3279,0
-1119,45,-1065,0
1291,2361,541,1
1941,1026,-488,0
2144,-1229,-667,1
153,709,837,1
-2692,1239,1044,0
-848,-385,525,1
1018,685,734,1
201,1307,-1977,0
1503,1231,115,0
8,298,687,1
1811,-751,206,1
1218,-2118,3204,0
959,1477,2069,1
418,168,29,1
1239,-34,584,0
-2118,3689,889,0
1938,-991,42,1
-806,-255,1471,1
3275,-871,-354,0
-298,239,-1356,0
-4402,687,2088,0
-2057,-2009,-804,0
596,1942,3,0
-1625,-16,2138,0
-963,22,1,1
797,1022,-2533,0
297,1296,-215,1
73,-641,903,1
-138,2894,-3714,0
-938,743,1184,1
-746,-1319,41,1
-843,-1004,-2262,0
2186,87,-1239,0
898,1,146,1
839,-118,2938,1
3592,-1935,1606,0
2,367,1637,0
-2114,-1344,-195,0
-185,1057,306,1
-135,647,-422,0
-355,1495,717,1
-651,8,-2317,0
-434,463,554,1
1464,656,1816,1
-1106,31,508,1
-816,1968,12,0
2196,687,1629,0
476,392,578,1
-3699,3219,1224,0
225,-34,688,1
-866,3868,2582,0
1782,175,2195,0
-2169,2815,-1369,0
449,-446,-5792,0
215,-1177,223,1
4196,-749,-176,0
-236,147,12,1
-695,-191,-3036,0
-709,2166,34,0
36,-383,2254,1
73,116,-403,0
-76,-52,114,1
-1048,46,1841,1
2651,2049,564,1
278,-1836,43,1
5314,-2721,-1095,0
-1353,-71,3131,0
216,1513,-1324,1
-1006,2164,-384,0
-619,858,396,1
-2572,407,-1574,0
1243,687,262,1
-236,-304,-2813,0
-1178,91,1149,1
-4992,228,-702,0
1085,1266,1596,1
2062,2938,1242,0
102,-1517,-955,0
4374,1276,2059,0
-89,-1239,3329,0
2391,-2568,-422,0
2119,473,2,1
168,-697,-2973,0
142,613,-1675,1
-682,552,1596,1
-2751,1548,353,0
1632,399,1849,1
1006,1874,3344,0
-94,824,846,1
193,37,592,1
79,538,1497,0
134,29,85,1
-595,669,-349,1
1487,-752,28,1
-711,1429,917,1
1162,-726,-2795,1
-1779,-137,1719,0
2772,268,-109,1
-386,221,286,1
1,-147,-917,1
-3413,-802,4097,0
526,1245,641,1
-942,61,176,1
1536,446,236,1
1943,1488,182,1
63,-1013,-2035,0
-1545,1495,1304,0
394,-78,1545,0
-2235,1037,1835,0
-4636,-818,917,0
-418,-414,347,1
2121,-465,-138,1
1029,1375,1386,1
666,196,-181,1
-999,-1392,-501,0
-3164,-1864,1078,0
-701,903,3289,1
413,942,-95,1
1498,-172,-1868,0
51,292,3398,0
138,66,482,1
2658,1244,882,1
36,1431,1919,1
383,1673,195,0
729,-16,-179,1
54,1342,784,1
-3789,1076,-1305,0
-798,1501,1866,0
-61,1144,-651,0
1511,2256,987,1
-486,867,1286,1
-3168,-3513,-1501,0
-147,209,562,1
-1587,-138,469,1
191,68,-81,1
1538,1043,-598,1
348,1823,-764,1
53,1398,1155,1
798,-1638,304,1
998,-1209,257,0
1498,-111,-1575,1
-18,3306,-3467,0
874,2177,-751,1
-13,1916,844,1
951,647,-3344,0
1388,-718,1456,1
-217,-418,1843,1
-1247,504,-399,1
2854,1784,-119,0
-56,-497,-71,1
2868,409,53,0
2272,336,471,1
1773,-696,508,0
-6,291,-1302,1
3506,-793,63,1
424,-948,1457,1
-456,-1604,61,0
499,1216,2885,0
-794,-1942,-3384,0
-275,18,123,1
-486,193,-54,1
-1688,322,125,0
-3032,-198,293,0
537,-947,1376,0
-2314,323,-2166,0
24,-47,699,1
419,-136,-543,1
1018,825,-701,0
1478,224,-151,1
-819,1561,-268,1
836,1124,553,0
478,714,-27,1
-1103,-902,-279,0
1126,591,-2359,1
2009,1758,1426,1
-459,491,2374,0
1925,-1153,-273,0
498,1721,726,1
-3232,1947,-3973,0
1562,-466,4356,0
-3507,1285,2782,0
-493,1275,748,1
-1708,-172,1621,0
-37,-394,-871,0
4199,-323,343,1
-1788,3331,331,0
1413,2355,14,1
-716,338,1917,0
-37,-83,-2721,0
-879,-2562,2722,0
43,-135,-999,1
-2214,2469,2297,0
1231,1404,146,1
-127,1236,134,1
-99,1355,-1271,1
43,898,184,1
-641,3586,-107,0
617,1798,1806,0
1728,721,112,0
1581,337,-521,1
1152,511,841,1
239,821,648,1
1298,-234,2079,1
-2577,-268,-1901,0
74,-45,265,1
938,163,-221,1
206,-1388,-3321,0
-252,-1316,2002,0
1545,-818,17,0
1387,202,1927,1
948,-1874,18,0
-613,728,29,1
41,-2362,-52,0
1015,275,1414,1
68,398,-615,1
348,1416,-72,1
1165,586,42,1
-717,-673,-4994,0
-1326,-464,778,0
