@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R1,4,7,9-10,13-14,16-17'

@attribute At1 numeric
@attribute At4 numeric
@attribute At7 numeric
@attribute At9 numeric
@attribute At10 numeric
@attribute At13 numeric
@attribute At14 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
34,84,24,75,3,82,86,100,0
0,73,100,98,74,90,22,0,1
20,100,41,11,3,49,9,0,2
100,87,93,89,64,41,6,0,9
0,25,100,95,75,7,87,39,0
7,93,0,70,92,67,0,7,9
49,87,92,100,84,35,28,0,4
38,95,10,60,53,49,0,18,5
100,100,20,79,66,81,31,0,9
0,29,88,100,43,34,100,70,0
47,70,85,22,12,100,100,88,8
62,100,85,85,25,29,0,12,3
29,100,69,38,19,49,6,12,2
100,90,15,26,0,70,34,43,6
66,80,0,26,0,100,22,8,6
14,55,4,0,51,52,100,97,5
61,83,100,49,0,39,68,100,8
50,82,91,7,18,100,92,90,8
27,100,41,0,13,82,0,34,2
78,76,0,57,0,51,44,23,6
75,100,65,90,36,42,0,0,3
58,100,50,94,40,50,0,11,3
69,92,5,50,0,48,34,15,6
11,100,50,24,12,50,3,3,2
33,78,4,77,36,88,25,0,4
0,82,66,63,29,33,4,5,1
0,85,63,26,0,38,31,37,7
100,100,45,38,0,34,47,71,8
56,100,68,28,10,51,14,0,2
0,64,100,72,75,26,25,0,1
29,100,59,30,9,49,0,2,2
0,62,89,100,80,72,26,0,1
0,100,70,61,0,52,32,20,7
11,100,75,46,36,62,0,9,3
9,82,10,71,26,92,31,0,4
66,94,80,14,0,100,78,100,8
24,55,27,45,81,84,10,0,9
90,100,59,80,38,36,1,0,5
100,100,0,12,15,78,27,46,6
75,69,12,66,0,45,34,13,6
80,85,61,86,48,53,0,5,9
3,25,89,100,61,25,100,58,0
34,100,70,94,39,39,0,17,3
23,81,43,100,39,38,34,0,4
75,100,83,100,70,57,0,9,9
12,30,77,100,44,37,100,67,0
15,46,67,100,33,53,100,75,0
53,100,73,70,39,36,1,0,3
0,100,68,48,0,38,34,37,7
31,68,5,0,35,43,99,97,5
26,80,33,80,8,82,92,100,0
0,97,100,84,62,33,21,0,7
53,50,6,0,25,53,89,100,5
55,68,19,0,18,47,100,96,5
22,63,94,100,80,56,27,0,1
100,86,0,14,0,47,33,27,6
46,100,82,100,36,39,0,3,3
51,94,37,0,12,54,2,0,2
8,66,26,88,85,81,1,0,9
37,72,65,100,86,44,32,0,4
41,65,61,6,0,42,93,98,5
100,81,18,31,7,49,18,17,6
100,91,94,86,66,48,11,0,9
8,100,12,64,70,66,15,0,5
54,96,69,52,0,48,66,100,8
71,76,24,74,23,51,79,58,0
39,100,50,69,6,26,30,52,8
2,100,67,55,49,46,6,0,3
0,100,50,92,44,55,0,8,3
0,88,18,57,30,87,24,0,4
11,86,30,74,33,87,39,0,4
34,76,58,100,57,90,26,0,4
72,97,93,0,0,100,77,99,8
0,100,85,47,18,19,33,30,7
0,100,54,26,30,56,0,4,2
0,100,56,52,30,0,0,2,1
18,100,38,0,0,57,20,16,2
31,59,62,100,47,20,83,28,0
0,84,18,60,23,88,30,0,4
17,100,54,21,20,50,4,0,2
56,63,29,6,28,45,94,100,5
100,100,21,98,78,86,32,0,9
86,79,0,45,0,78,36,29,6
47,83,57,100,54,45,30,0,4
43,100,29,60,59,54,4,0,5
62,98,45,39,0,50,57,72,8
21,79,54,100,49,91,33,0,4
0,100,56,75,43,59,0,5,3
0,54,85,100,88,75,27,0,1
68,100,98,80,0,100,69,92,8
0,75,100,98,75,91,25,0,1
4,40,17,0,42,50,99,100,5
100,85,0,29,0,65,30,9,6
25,83,14,71,16,78,95,100,0
20,100,44,11,4,50,0,1,2
0,98,42,14,25,55,6,12,2
0,52,100,95,76,78,25,0,1
0,83,100,86,70,62,19,0,1
46,74,20,84,33,76,28,0,4
0,60,100,90,79,43,28,0,1
0,100,77,72,0,54,27,26,7
12,36,15,0,42,63,84,100,5
0,99,34,14,0,19,43,43,7
62,77,56,100,31,42,100,70,0
11,41,78,100,48,32,100,65,0
100,100,83,95,61,48,0,2,9
8,74,43,0,66,48,42,0,9
0,100,59,32,0,35,42,41,7
23,55,64,17,0,35,97,100,5
27,42,73,100,45,40,100,67,0
39,100,68,100,34,43,0,11,3
37,78,18,59,0,100,64,92,0
11,95,11,71,50,85,22,0,4
2,35,12,0,41,58,88,100,5
61,61,9,17,56,100,25,61,8
22,70,83,100,79,45,30,0,4
36,100,62,82,45,38,0,19,3
88,83,0,50,28,75,27,0,4
80,100,81,100,71,68,4,0,9
39,59,24,6,37,38,100,98,5
53,100,65,79,36,54,0,0,3
73,73,43,0,25,100,100,96,8
33,86,76,70,40,0,0,6,1
26,100,53,77,40,56,0,1,3
57,100,40,30,60,40,3,0,5
0,41,76,100,61,25,87,38,0
0,100,93,55,41,18,0,2,2
100,79,0,71,45,60,21,0,4
0,100,50,33,13,62,8,7,2
57,100,100,94,0,89,71,87,8
6,89,0,54,21,92,34,0,4
50,70,65,0,5,37,85,96,5
2,59,15,6,43,49,98,100,5
49,100,59,17,0,38,40,48,7
75,87,0,58,0,66,66,100,0
38,52,75,100,51,14,83,33,0
25,31,0,38,45,54,100,68,8
75,82,0,44,0,68,31,21,6
0,100,44,22,29,66,2,0,2
0,47,73,100,45,25,100,54,0
52,100,77,42,31,26,0,1,2
38,54,48,0,8,29,94,100,5
100,79,26,80,100,57,32,0,9
45,48,40,58,14,35,0,2,1
73,93,0,42,0,72,42,21,6
0,100,88,60,8,32,25,27,7
41,100,46,93,42,52,6,0,3
97,100,13,39,0,46,26,10,6
34,100,76,34,0,49,15,5,2
55,68,38,0,13,49,92,100,5
41,80,39,100,55,72,23,0,4
25,75,77,100,72,67,26,0,4
53,90,0,46,0,53,34,19,6
40,66,41,81,19,60,87,77,0
89,93,0,57,2,43,35,0,6
40,100,66,84,44,56,0,3,3
0,38,27,6,35,59,83,100,5
15,32,80,100,61,24,86,40,0
40,82,81,60,60,15,20,0,1
26,100,88,97,40,40,6,0,3
0,58,100,82,74,59,20,0,1
0,100,100,79,75,50,26,0,7
14,100,54,16,15,11,34,38,7
100,71,88,88,70,34,18,0,9
0,74,85,75,63,80,8,0,1
54,76,47,0,0,50,92,100,5
29,100,68,34,27,47,0,1,2
0,100,50,58,40,62,0,2,3
100,93,6,0,16,60,23,37,6
36,100,50,32,59,47,5,0,5
65,100,0,36,0,73,38,55,6
28,48,45,37,90,68,19,0,9
74,100,70,47,19,36,7,10,1
0,42,100,88,86,40,27,0,1
63,77,22,73,17,79,100,91,0
31,63,36,0,25,37,97,96,5
20,100,67,30,1,22,41,85,8
100,79,12,4,9,60,21,20,6
0,100,63,48,0,45,37,38,7
92,84,100,85,64,39,18,0,9
100,86,71,13,23,74,100,70,8
100,100,69,90,61,43,6,0,9
0,79,100,85,75,44,24,0,1
100,80,1,11,0,50,19,14,6
0,100,78,73,3,48,26,32,7
0,100,76,64,4,52,30,29,7
24,80,31,79,11,77,92,100,0
30,50,62,2,0,28,96,100,5
80,78,21,99,8,19,30,0,6
31,88,68,56,32,57,1,6,2
36,94,28,81,80,51,0,31,9
0,59,100,89,83,65,28,0,1
0,100,42,32,0,51,35,36,7
44,74,30,0,49,62,39,0,9
0,100,70,66,0,51,41,39,7
0,12,89,100,77,58,85,65,9
30,100,6,51,46,45,0,14,5
100,90,0,36,0,62,34,26,6
13,47,0,48,39,85,100,79,8
100,93,15,25,0,44,33,37,6
16,70,68,15,25,100,100,92,8
100,92,6,0,12,91,17,23,6
23,77,95,81,59,52,3,0,1
14,56,94,26,0,2,91,100,5
32,74,44,100,44,85,33,0,4
8,100,56,45,0,29,40,40,7
64,99,74,100,62,48,0,9,9
0,81,91,79,61,67,19,0,1
32,90,94,56,25,30,9,11,2
0,100,98,64,26,15,41,48,7
64,76,57,0,0,38,94,100,5
0,100,70,75,0,42,39,48,7
0,97,73,48,34,18,5,24,7
26,54,63,99,30,61,100,80,0
13,49,15,0,45,59,100,95,5
79,87,7,57,0,100,65,100,0
40,63,9,0,34,37,100,96,5
24,34,89,100,62,31,90,55,0
40,65,38,0,24,81,99,100,8
35,67,38,88,14,68,87,84,0
56,98,85,72,50,54,0,12,3
29,33,85,100,54,29,100,66,0
32,79,32,82,4,70,81,97,0
52,94,20,66,0,96,79,100,0
37,81,56,0,0,37,90,100,5
10,77,37,94,22,99,39,0,4
100,100,0,20,2,49,29,21,6
29,94,78,55,13,0,26,32,7
39,72,57,0,0,38,92,100,5
0,84,50,47,29,31,4,6,1
14,35,62,95,30,70,100,94,0
15,100,93,57,60,42,15,0,3
77,72,22,0,30,100,100,90,8
0,68,100,88,75,75,25,0,1
19,95,0,83,34,90,34,0,4
76,88,44,96,58,60,33,0,4
38,76,70,100,64,66,31,0,4
42,71,17,0,26,50,90,85,5
71,89,0,71,72,79,25,0,9
61,63,36,100,44,60,36,0,4
4,33,84,100,61,25,90,45,0
21,100,71,94,34,48,5,0,3
100,92,0,12,4,57,27,30,6
100,84,1,47,0,60,39,19,6
39,72,68,100,48,72,33,0,4
34,100,28,0,53,84,1,0,5
27,100,36,69,42,55,0,3,3
100,100,37,59,5,0,40,70,8
29,58,30,0,9,50,91,100,5
1,53,13,39,54,56,0,19,8
100,99,0,32,0,75,32,32,6
33,87,54,100,75,33,26,0,4
58,77,8,57,0,68,42,37,6
0,100,65,39,4,22,35,42,7
23,100,30,0,16,64,3,0,2
50,72,25,0,65,100,35,0,9
1,100,55,97,39,51,0,2,3
67,81,0,51,0,63,40,26,6
32,35,57,97,22,77,80,100,0
37,86,19,72,21,76,33,0,4
0,99,57,59,0,57,41,40,7
0,100,69,41,29,37,0,6,2
12,100,60,16,33,55,2,0,2
70,84,100,62,100,79,15,0,9
26,79,36,100,38,38,26,0,4
25,100,48,29,0,50,10,15,1
39,64,0,7,45,46,100,100,5
19,79,0,27,20,81,21,0,4
52,100,54,28,61,42,2,0,5
23,100,39,0,0,56,18,21,2
97,100,100,90,65,50,0,16,9
2,63,60,23,0,43,99,100,5
100,82,0,8,6,97,20,27,6
100,87,0,31,0,87,37,55,6
0,57,15,45,44,29,0,25,8
84,100,58,49,0,48,37,62,8
38,68,51,100,34,63,31,0,4
93,100,70,74,0,52,57,92,8
0,94,54,34,0,40,21,19,7
49,98,59,92,64,55,0,8,9
32,65,35,79,13,81,85,100,0
13,100,24,0,10,68,0,3,2
0,100,59,25,0,29,41,39,7
36,66,40,85,19,65,89,94,0
53,75,100,50,76,14,44,0,4
26,74,35,80,10,86,92,100,0
4,90,56,39,0,16,49,47,7
100,99,23,67,54,43,0,3,5
38,62,27,75,6,88,71,100,0
27,70,52,0,0,37,94,100,5
41,100,65,100,44,45,0,0,3
6,52,8,2,34,52,96,100,5
14,46,58,92,25,71,100,96,0
0,68,100,93,74,76,23,0,1
0,100,58,26,12,60,8,0,2
0,100,68,70,34,64,1,0,3
54,73,35,0,22,100,78,100,8
0,87,61,64,58,81,17,0,1
39,71,40,87,24,62,100,80,0
38,59,68,22,0,37,94,100,5
24,89,28,73,53,74,32,0,4
62,92,30,82,6,70,100,95,0
40,86,14,81,37,84,22,0,4
0,100,50,39,0,58,34,42,7
0,100,73,46,34,52,0,3,2
3,100,51,100,45,42,0,11,3
21,33,72,100,44,47,100,82,0
0,100,88,73,9,38,28,28,7
28,73,16,78,25,93,24,0,4
41,84,95,100,86,51,32,0,4
0,97,74,39,0,23,34,43,7
0,100,47,36,0,55,35,39,7
0,100,56,29,22,58,0,4,2
4,100,28,63,41,53,9,0,3
10,40,58,89,25,78,100,89,0
0,97,71,49,46,66,2,0,2
22,100,61,100,36,42,0,8,3
0,70,43,91,70,68,0,12,9
80,77,0,42,0,100,60,100,0
31,69,0,84,84,100,16,0,9
88,71,0,56,34,97,32,0,4
46,95,0,56,39,65,26,0,4
26,100,79,85,35,44,0,10,3
32,70,60,60,86,100,13,0,9
100,100,0,30,0,94,58,93,0
0,100,91,77,21,29,35,44,7
39,100,73,100,32,42,0,12,3
47,100,81,100,37,36,0,18,3
0,100,67,64,0,70,32,37,7
26,83,83,100,55,56,42,0,4
11,36,68,100,37,57,100,80,0
0,100,62,64,0,36,40,40,7
96,66,18,100,42,64,36,0,4
19,89,63,37,0,16,32,31,7
0,100,63,33,0,39,43,47,7
0,100,74,55,0,60,45,55,7
0,80,100,68,68,6,22,0,1
0,57,100,96,81,40,27,0,1
1,100,50,21,39,46,0,0,2
70,100,78,76,33,37,0,5,3
0,100,61,30,0,40,39,38,7
69,74,26,0,56,81,34,0,9
32,55,4,12,40,100,100,87,8
2,100,31,0,35,67,17,0,2
44,65,46,92,22,64,100,88,0
49,65,18,81,6,86,72,100,0
0,100,81,44,32,9,14,29,7
0,100,47,47,0,58,36,38,7
37,66,58,100,31,48,99,81,0
0,48,100,96,93,48,31,0,1
26,100,79,100,32,41,0,4,3
100,100,81,85,61,52,0,9,9
0,68,100,76,75,42,26,0,1
0,100,73,58,8,39,21,19,7
33,100,54,74,38,56,0,0,3
36,70,93,100,88,52,33,0,4
33,84,52,100,46,51,30,0,4
100,82,6,20,0,69,30,22,6
5,99,63,80,40,51,0,4,3
86,100,48,71,0,45,52,88,8
100,91,0,49,0,64,56,53,6
0,100,86,59,18,47,32,42,7
91,100,67,100,90,81,33,0,9
27,91,80,76,25,4,0,8,1
100,89,27,32,0,40,35,18,6
100,91,18,0,22,34,11,10,6
51,77,63,100,42,29,99,52,0
18,54,30,24,35,90,100,84,8
68,100,8,57,0,88,66,92,0
12,97,100,94,66,57,22,0,7
73,78,100,56,100,76,85,13,0
72,100,66,100,54,48,0,9,9
100,83,40,80,96,29,30,0,9
0,100,100,88,62,42,21,0,7
76,70,0,62,99,90,25,0,9
38,100,46,3,2,50,0,1,2
6,100,54,27,21,53,0,3,2
74,78,15,71,6,47,42,16,6
0,89,65,62,9,23,0,5,1
33,100,61,42,5,50,2,0,1
90,64,68,100,78,40,23,0,9
0,53,100,88,81,45,25,0,1
0,52,34,21,36,80,100,93,8
95,100,63,24,0,41,56,82,8
33,100,80,42,12,42,19,0,2
56,100,57,71,0,62,55,83,8
2,100,67,37,23,48,0,1,2
33,100,68,78,43,44,0,2,3
0,100,73,62,0,49,32,35,7
24,100,31,0,18,88,0,31,2
69,59,54,100,80,61,22,0,9
44,64,26,72,58,67,0,18,9
30,59,9,0,30,52,94,100,5
43,100,69,29,20,52,19,0,2
13,44,86,100,55,18,84,30,0
0,100,87,62,40,58,0,3,2
65,70,6,62,1,100,67,100,0
57,100,57,100,51,47,2,0,3
74,78,2,56,0,56,40,25,6
12,80,3,36,23,88,20,0,4
24,99,25,28,57,73,0,1,5
44,100,50,100,49,33,0,23,3
31,100,74,100,42,44,0,0,3
11,78,39,100,50,75,22,0,4
8,79,100,67,69,10,23,0,1
0,63,86,73,75,64,25,0,1
35,47,71,100,48,32,100,66,0
34,62,8,0,40,46,100,99,5
0,56,100,77,79,32,26,0,1
80,84,7,79,7,30,35,0,6
44,100,46,44,10,35,5,7,1
0,100,53,31,26,54,1,0,2
100,87,0,12,0,49,24,14,6
100,100,30,78,44,48,0,5,5
79,100,23,91,73,84,29,0,9
66,69,43,100,37,60,35,0,4
31,37,0,46,49,83,100,72,8
59,73,35,5,24,32,100,97,5
100,81,9,54,0,43,41,31,6
86,81,100,99,65,62,6,0,9
100,88,34,32,0,51,25,24,6
56,63,53,52,33,82,100,84,8
100,80,0,0,0,61,22,15,6
16,100,43,6,30,49,1,0,2
65,48,7,40,35,78,100,87,8
1,100,29,0,14,54,3,5,2
72,81,6,56,0,63,30,14,6
96,76,74,100,75,45,21,0,9
18,76,75,100,90,43,34,0,4
62,75,52,100,49,66,29,0,4
17,56,100,100,66,68,48,0,4
49,82,5,53,38,92,21,0,4
54,75,60,100,71,46,29,0,4
31,98,58,42,58,42,9,0,5
56,71,28,80,16,80,93,89,0
39,100,31,0,19,66,0,1,2
60,100,69,48,47,40,13,0,3
0,57,100,94,82,65,27,0,1
22,63,20,74,76,87,6,0,9
36,99,60,36,0,25,33,34,7
42,100,47,2,0,50,24,19,2
0,100,61,43,0,44,37,37,7
35,69,36,79,2,81,77,100,0
62,95,0,57,37,85,29,0,4
0,100,66,30,5,47,19,10,2
15,48,51,30,36,46,100,99,5
100,90,0,3,0,62,35,33,6
0,75,100,100,74,75,25,0,1
42,100,63,32,33,47,0,2,2
3,100,63,27,0,92,33,35,7
52,83,85,100,72,43,27,0,4
46,86,100,68,79,56,49,0,4
0,61,95,100,87,62,29,0,1
32,72,50,100,35,77,32,0,4
60,100,32,66,60,40,7,0,5
91,100,72,100,64,52,0,8,9
100,100,94,95,52,50,0,2,9
0,84,83,71,60,54,20,0,1
4,100,47,97,38,46,0,7,3
0,100,58,31,0,94,38,42,7
0,100,59,45,0,47,40,39,7
0,97,82,64,0,89,38,40,7
48,51,37,77,29,81,100,92,0
34,67,34,86,30,94,33,0,4
20,100,31,0,16,64,5,0,2
26,100,76,73,43,51,0,13,3
90,75,0,52,35,96,41,0,4
0,100,100,85,18,40,27,35,7
3,37,84,100,64,20,71,25,0
66,74,80,100,75,37,38,0,4
54,100,71,56,34,22,0,15,3
100,94,1,0,15,70,19,28,6
20,100,59,30,12,50,6,6,2
0,62,60,58,25,51,2,0,1
0,100,52,62,38,57,1,0,3
0,78,100,84,74,65,23,0,1
70,78,11,65,6,100,82,88,0
0,100,100,75,25,69,34,61,8
33,100,80,61,49,35,12,0,3
18,76,65,100,66,72,27,0,4
0,73,84,100,100,88,35,0,4
5,52,61,97,30,66,100,98,0
28,100,81,95,39,44,0,11,3
59,66,15,0,36,100,100,92,8
100,52,19,77,100,80,28,0,9
13,100,59,17,19,53,17,0,2
100,80,0,0,2,89,18,31,6
1,100,39,3,34,50,0,2,2
0,79,19,7,73,54,39,0,9
89,93,0,44,0,66,49,26,6
63,80,0,54,0,70,43,20,6
100,100,38,72,51,36,0,0,5
30,100,38,56,0,42,6,5,1
19,44,75,100,55,30,100,60,0
0,77,73,93,68,93,22,0,1
0,100,65,50,0,56,37,49,7
53,66,9,0,41,100,95,100,8
0,100,68,47,0,59,52,64,7
39,69,69,2,0,22,91,100,5
24,93,71,46,23,0,24,35,7
95,100,100,42,0,44,69,97,8
0,100,99,71,0,85,30,25,7
5,54,100,71,78,17,27,0,1
0,100,62,84,51,57,0,13,3
66,84,14,61,0,51,36,28,6
93,100,0,39,0,100,63,84,0
39,100,80,41,6,50,28,0,2
2,33,0,3,39,54,89,100,5
100,100,46,68,37,34,0,1,5
0,78,93,86,67,79,16,0,1
0,88,54,53,34,14,3,0,1
78,79,0,29,0,76,23,9,6
100,100,82,69,55,35,0,4,9
100,99,20,64,56,46,0,2,5
35,100,55,100,44,49,0,9,3
22,54,100,94,56,59,50,0,4
69,86,0,69,0,12,39,12,6
99,84,14,46,0,57,31,23,6
0,79,100,85,75,55,25,0,1
46,96,12,44,19,28,37,55,8
88,100,86,100,57,38,0,7,9
100,100,0,55,42,62,0,8,5
42,75,51,13,86,71,34,0,9
70,50,100,70,79,67,51,0,0
88,84,100,92,62,49,0,1,9
18,44,83,100,43,37,100,71,0
29,61,41,73,51,60,0,18,9
0,100,61,55,0,57,40,42,7
64,100,78,19,0,100,82,78,8
32,68,42,85,27,66,100,75,0
12,77,37,94,44,92,26,0,4
64,87,0,49,0,55,43,22,6
100,92,94,96,73,48,0,6,9
100,100,56,68,2,21,34,55,8
23,100,40,22,0,50,14,14,1
94,72,88,100,73,37,22,0,9
33,50,78,100,38,45,100,88,0
0,75,100,82,75,48,25,0,1
31,55,64,100,29,53,100,91,0
24,66,71,0,9,26,92,100,5
28,44,83,100,57,25,95,52,0
64,100,0,41,0,43,31,5,6
51,78,50,0,0,47,93,100,5
55,72,19,70,0,40,23,1,6
21,74,63,100,49,10,73,20,0
52,60,38,0,16,52,86,100,5
8,100,77,100,28,35,9,35,3
8,58,44,2,19,25,99,100,5
46,100,66,73,44,37,8,0,3
42,78,50,8,20,94,100,89,8
43,92,53,100,73,50,30,0,4
0,100,57,96,50,64,0,3,3
88,82,97,100,75,91,25,0,9
12,11,99,100,68,27,100,67,0
0,100,41,59,47,71,0,16,3
0,83,79,58,52,59,1,0,2
0,100,75,77,47,61,1,0,2
0,100,24,80,56,61,10,0,3
55,84,0,25,4,100,25,16,6
43,85,29,75,0,79,78,100,0
14,51,54,92,27,74,100,95,0
0,35,41,62,39,69,100,74,8
4,68,46,0,72,62,43,0,9
11,47,0,34,37,95,100,79,8
18,100,61,22,10,53,19,0,2
37,81,21,73,41,65,24,0,4
0,57,42,4,14,35,94,100,5
6,100,70,42,28,0,27,38,7
77,80,100,89,66,47,15,0,9
99,89,0,42,0,75,33,38,6
0,100,57,51,51,95,2,0,3
52,66,48,0,0,39,98,100,5
38,69,36,90,79,68,6,0,9
0,85,78,67,46,0,0,3,1
48,58,34,67,65,59,0,0,9
37,100,40,1,15,50,7,0,2
0,83,51,48,29,20,2,4,1
19,55,60,96,33,57,100,82,0
76,60,58,100,55,95,42,0,4
35,55,60,5,28,65,100,79,8
0,72,100,68,75,18,25,0,1
32,100,66,76,44,48,3,0,3
51,100,81,88,31,0,0,2,1
39,61,33,83,74,75,6,0,9
0,100,44,20,0,59,44,54,7
40,60,43,12,13,33,99,100,5
13,72,18,12,75,64,30,0,9
0,97,62,43,33,61,0,0,2
24,57,41,84,25,57,86,87,0
85,82,0,51,35,82,35,0,4
0,66,100,73,75,22,25,0,1
100,91,12,4,17,46,20,21,6
19,78,100,84,79,60,34,0,4
40,100,73,100,35,35,0,19,3
100,87,0,0,10,85,14,28,6
0,100,100,82,13,34,31,39,7
33,100,36,0,0,61,13,4,2
100,100,69,88,88,58,6,0,9
47,100,49,11,1,50,1,3,2
22,100,54,12,5,54,0,13,2
0,100,51,67,45,53,0,20,3
62,83,0,66,78,65,28,0,9
0,79,90,60,64,10,21,0,1
39,86,76,20,9,100,96,100,8
81,84,18,82,18,61,96,69,0
14,100,61,60,50,60,7,0,3
0,62,100,80,78,58,26,0,1
32,100,81,46,5,48,24,0,2
0,97,100,100,70,40,24,0,7
9,80,28,92,16,22,42,74,8
99,58,30,80,100,73,34,0,9
0,58,100,88,75,65,25,0,1
11,54,42,31,64,75,0,13,8
100,92,0,36,0,49,38,11,6
39,89,53,0,6,42,96,100,5
57,98,33,37,47,45,7,0,5
100,93,3,0,8,66,18,29,6
0,97,86,76,2,95,30,43,7
90,75,11,49,0,38,24,2,6
1,69,94,11,0,13,91,100,5
32,90,57,100,35,46,45,0,4
0,100,66,60,0,53,31,29,7
56,62,0,27,38,100,100,94,8
49,93,47,0,6,54,20,0,2
100,100,3,0,16,60,24,47,6
0,100,62,45,48,62,9,0,2
82,56,51,100,84,54,21,0,9
100,87,14,43,0,45,28,10,6
26,88,7,48,27,86,21,0,4
36,100,33,0,20,56,6,0,2
30,100,59,40,56,62,0,9,3
0,100,59,82,45,55,7,0,3
25,100,30,0,11,63,4,0,2
99,76,0,38,0,77,30,26,6
0,69,89,100,95,68,33,0,1
0,67,81,24,22,100,100,99,8
100,100,70,89,71,37,18,0,9
35,68,92,100,74,83,38,0,4
0,90,100,69,71,17,21,0,7
70,67,51,0,0,49,88,100,5
62,100,0,33,3,70,19,0,6
86,64,39,95,100,73,31,0,9
39,58,14,17,42,91,100,100,8
0,100,31,4,27,58,4,0,2
22,66,56,0,4,31,94,100,5
100,86,7,0,18,72,14,29,6
45,100,79,100,33,36,0,25,3
53,100,38,0,7,63,21,0,2
100,100,75,94,95,56,6,0,9
24,100,29,0,7,65,1,1,2
25,95,58,54,0,61,43,54,7
39,100,80,43,30,28,0,5,2
100,76,46,79,84,20,28,0,9
59,57,26,64,46,91,10,34,8
8,61,74,6,6,25,91,100,5
0,57,90,100,88,60,30,0,1
48,83,0,54,23,78,26,0,4
100,53,36,82,100,88,33,0,9
20,84,65,100,67,77,34,0,4
0,96,100,71,75,44,23,0,7
0,100,69,63,1,54,23,32,7
0,84,100,84,74,48,24,0,1
93,100,100,92,71,47,17,0,9
50,65,46,97,27,54,100,84,0
0,98,57,39,0,35,36,36,7
75,100,88,89,0,29,62,96,8
55,79,0,57,24,64,25,0,4
0,72,68,56,64,61,5,0,1
51,76,62,51,37,0,0,6,1
50,78,5,54,0,68,32,10,6
91,86,52,100,70,76,71,7,0
0,66,85,100,86,68,29,0,1
0,80,48,35,32,7,4,4,1
81,100,27,100,76,94,31,0,9
99,85,1,36,0,77,47,59,6
15,100,84,52,57,41,10,0,3
18,22,96,100,63,22,93,55,0
46,100,61,45,8,47,4,7,1
41,100,62,97,38,42,0,19,3
53,95,100,92,87,79,37,0,4
59,23,25,100,82,98,0,3,3
21,52,5,0,36,100,100,89,8
100,100,30,16,0,41,51,58,8
0,58,100,92,75,84,25,0,1
96,100,74,89,56,50,0,10,9
15,57,52,95,28,70,100,87,0
26,49,17,0,35,62,91,100,5
0,100,36,6,0,53,3,11,2
0,100,54,26,0,96,39,41,7
42,72,62,0,6,43,100,99,5
100,100,55,26,0,50,61,90,8
100,100,9,0,27,60,26,28,6
37,100,24,32,0,69,28,13,6
31,100,12,48,62,60,0,5,5
64,99,56,72,71,75,8,0,9
100,86,57,40,44,10,15,0,1
0,100,73,64,51,56,9,0,2
100,62,93,98,63,46,0,1,9
100,89,43,35,45,9,14,0,1
23,81,100,96,80,76,28,0,4
