@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R1,8,11,14,17'

@attribute At1 numeric
@attribute At8 numeric
@attribute At11 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
30,0,0,100,5
16,0,13,100,5
15,0,46,100,8
68,65,100,20,9
8,0,24,87,5
81,33,10,64,8
32,0,81,100,0
0,68,68,30,7
21,36,0,24,2
0,92,51,15,1
0,100,86,28,1
82,55,74,6,3
36,0,11,94,5
63,22,100,38,4
23,0,82,100,8
100,32,34,23,6
0,93,97,23,1
68,3,8,99,5
100,67,87,2,9
6,47,100,24,4
7,9,3,58,7
10,57,0,7,2
45,72,100,11,9
14,55,100,0,3
95,66,87,0,9
77,0,90,72,0
23,35,52,35,4
24,34,95,39,4
15,47,82,28,4
45,55,88,33,4
0,81,100,0,8
27,0,82,100,0
100,19,97,40,6
48,5,100,30,6
58,100,100,0,9
0,66,26,6,2
51,35,69,25,4
42,40,88,36,4
100,38,54,27,6
0,100,50,22,1
15,0,6,97,5
0,100,61,30,1
98,66,100,22,9
62,37,13,47,8
0,43,40,34,7
50,43,0,23,2
0,52,34,23,7
30,95,100,5,9
35,37,81,35,4
84,21,100,18,6
1,52,100,0,3
100,44,56,20,6
4,100,99,29,9
0,52,21,0,2
100,38,76,0,5
17,55,100,0,3
0,83,56,7,2
23,7,81,97,8
95,39,0,39,8
30,0,86,100,0
62,93,59,28,9
7,100,48,26,1
49,0,57,100,8
39,38,81,29,4
36,41,82,38,4
46,0,52,92,8
75,0,100,98,0
0,46,14,16,2
46,44,0,10,2
2,65,20,29,7
0,100,47,36,9
14,3,70,99,0
18,33,100,37,4
0,82,56,2,1
81,59,100,32,9
100,57,95,0,9
49,72,59,0,3
29,49,100,33,4
100,28,5,59,8
31,0,100,100,0
0,30,62,63,0
59,62,0,0,1
38,57,0,0,1
0,100,87,32,1
54,40,100,32,4
81,52,72,44,4
37,59,75,0,3
40,26,0,23,2
2,71,100,0,3
100,28,91,23,6
31,0,0,92,5
13,20,63,68,0
40,62,83,0,3
0,43,12,30,7
51,0,100,92,0
22,62,0,4,1
0,31,13,28,7
9,55,10,7,2
0,63,23,3,2
0,100,50,27,7
47,54,74,0,3
100,28,64,25,6
88,42,97,18,6
93,21,100,28,6
100,91,79,1,9
48,14,89,100,8
78,18,100,35,6
57,0,56,93,8
0,35,5,49,7
82,34,100,27,4
12,0,6,100,5
45,100,100,13,9
34,0,100,90,0
19,50,0,31,7
38,8,28,2,2
36,76,97,17,5
0,94,37,23,1
51,50,13,34,8
83,76,83,33,9
70,23,100,32,6
53,52,89,0,3
0,48,100,25,4
0,100,55,25,1
0,22,8,43,7
100,51,73,0,5
69,71,94,2,9
61,60,81,0,3
0,37,27,38,7
0,34,13,41,7
19,84,100,16,5
11,52,11,3,2
22,10,68,87,0
17,5,76,100,0
88,0,37,84,8
100,31,64,37,6
72,27,100,27,6
30,0,57,100,8
26,52,90,0,3
8,55,0,1,2
86,85,100,0,9
95,52,100,26,9
24,53,100,0,3
0,100,76,24,1
1,69,45,0,1
63,36,81,39,4
100,87,64,18,9
0,85,82,35,1
72,34,1,53,8
100,16,99,45,6
53,66,0,9,2
0,100,100,0,8
0,35,21,27,7
34,4,100,68,0
0,50,45,6,2
0,86,65,22,1
100,41,26,18,6
78,10,100,67,0
51,0,72,100,8
0,80,57,20,1
0,64,100,13,3
27,9,100,42,6
69,93,96,0,9
0,45,16,32,7
73,31,7,66,8
81,5,100,46,6
38,50,100,0,3
0,100,78,24,1
0,38,15,37,7
79,91,59,13,9
100,100,80,30,9
0,44,42,37,7
4,17,72,100,0
0,57,33,32,7
0,99,45,26,7
6,55,100,0,3
0,68,30,40,7
0,38,37,34,7
0,58,2,2,2
68,11,100,73,0
77,0,66,100,8
0,46,32,27,7
24,72,100,0,9
34,73,100,10,5
0,39,34,40,7
87,67,89,0,9
100,44,23,10,6
7,40,91,35,7
0,44,11,14,2
66,5,36,84,8
9,30,72,88,0
0,93,66,23,1
50,17,0,87,8
19,63,62,27,4
44,59,0,0,2
0,100,82,28,1
30,65,100,0,5
0,96,50,13,7
4,58,23,0,1
0,100,61,25,1
45,74,86,0,1
72,0,100,97,0
0,100,88,27,1
9,0,87,100,0
58,0,100,61,0
31,0,100,100,0
50,40,100,25,4
36,0,97,100,0
33,26,15,93,5
30,0,79,81,0
69,55,79,7,3
0,43,16,3,2
37,75,57,2,8
49,43,74,47,4
73,7,100,87,0
77,56,86,0,3
72,36,0,53,8
35,0,100,100,0
0,34,24,32,7
0,92,96,21,1
26,12,74,100,0
23,35,25,3,2
30,6,100,100,8
16,23,69,78,0
0,31,11,52,7
0,60,100,4,3
0,90,81,22,1
85,97,0,0,8
100,46,38,22,6
0,34,22,0,2
59,20,100,22,6
45,35,95,32,4
0,0,15,90,5
19,100,42,26,1
0,41,26,46,7
67,0,87,100,8
100,33,53,28,6
61,54,100,0,3
49,0,0,99,5
5,60,0,12,2
0,92,46,25,7
0,100,52,25,1
7,9,1,93,5
9,42,75,42,8
32,0,98,100,0
91,37,17,44,8
85,100,100,0,9
31,6,22,99,5
56,100,2,21,8
0,44,26,55,7
7,33,25,2,2
15,34,14,57,7
100,29,71,29,6
0,100,96,26,1
13,36,87,45,8
40,5,99,100,0
19,0,100,86,0
0,24,5,40,7
22,0,22,100,5
22,0,11,98,5
0,48,3,27,7
86,32,0,48,8
37,11,100,35,6
100,57,67,4,5
72,21,100,42,6
83,0,65,100,8
13,55,93,27,4
96,48,100,0,9
0,51,100,0,3
22,0,100,100,0
0,2,74,98,0
25,35,100,48,8
47,76,100,7,5
38,47,79,32,4
0,63,72,35,7
100,36,56,31,6
0,74,78,3,1
60,17,100,43,6
27,21,91,34,4
22,8,100,100,8
0,63,15,4,2
83,74,86,0,9
34,31,100,38,4
31,13,100,37,6
0,85,23,21,1
40,0,5,98,5
95,27,100,32,6
43,77,100,0,9
9,16,77,100,0
0,0,18,94,5
13,37,0,51,7
15,64,0,0,1
26,0,63,100,8
61,0,100,100,0
0,52,100,0,3
0,100,59,25,1
73,22,100,32,6
0,100,79,29,1
12,66,0,0,2
0,100,52,25,1
0,77,67,15,3
55,10,100,40,6
26,31,0,48,7
92,82,70,0,9
62,24,1,64,8
8,43,100,37,4
44,15,99,40,4
34,35,89,24,4
45,53,81,0,3
34,29,6,16,2
8,59,67,38,8
15,52,100,0,3
8,0,78,95,0
74,19,100,37,6
52,61,96,3,3
89,56,100,0,5
55,16,100,25,6
36,6,30,3,2
100,25,0,46,8
51,31,0,10,2
0,97,100,29,9
4,38,97,41,4
69,100,100,0,9
100,25,89,34,6
47,17,21,14,2
31,52,84,39,4
54,64,83,2,5
13,0,95,100,0
0,59,32,0,2
50,27,0,31,2
25,5,61,67,0
31,35,0,4,1
30,93,62,0,5
93,85,72,28,9
14,80,100,0,5
52,47,100,1,3
100,29,98,35,6
55,33,16,63,8
48,0,100,98,0
47,53,93,0,3
18,47,22,0,2
100,16,92,33,6
0,38,100,41,7
5,75,65,15,3
92,69,97,0,9
54,55,0,4,2
100,100,60,0,9
100,31,71,32,6
13,19,0,37,7
39,54,0,0,2
47,40,0,12,2
40,54,86,0,3
0,23,6,0,2
53,0,7,98,5
23,43,76,32,4
69,0,77,100,8
0,100,81,24,1
56,16,100,34,4
0,51,38,28,7
26,45,0,17,2
0,60,100,0,3
0,100,93,14,1
20,23,100,29,4
53,0,99,100,0
0,72,100,0,3
0,49,100,0,3
24,0,96,94,0
61,89,56,3,5
53,35,0,11,2
0,61,20,0,1
28,0,100,100,0
69,21,100,28,6
38,0,58,100,8
28,50,76,43,8
12,55,100,0,3
100,49,73,0,5
12,0,74,100,8
100,58,65,2,5
2,76,64,15,3
11,90,49,22,1
0,100,80,25,9
55,68,74,0,3
83,0,56,95,8
100,47,62,18,6
38,65,17,32,8
99,90,78,14,9
51,49,13,43,8
0,94,83,22,1
97,18,100,31,6
62,30,6,73,8
87,0,51,85,8
36,42,100,26,4
19,57,100,0,3
6,56,25,29,7
20,39,94,18,4
0,92,45,21,7
52,53,85,0,3
32,78,100,0,9
0,10,66,100,0
96,57,100,45,0
55,12,100,38,6
33,41,98,23,4
0,100,23,26,7
46,6,100,100,8
45,72,61,0,3
88,5,37,100,8
54,41,19,45,8
74,31,100,35,4
10,12,89,100,0
50,36,85,30,4
68,27,100,32,6
43,37,17,13,2
8,79,65,14,3
5,33,0,41,7
3,0,100,100,0
29,79,100,10,9
8,55,4,0,2
0,48,52,31,7
86,28,100,28,6
0,36,27,32,7
100,24,77,34,6
33,29,0,15,2
25,40,51,28,6
12,100,100,7,9
89,77,100,0,9
15,56,0,5,2
42,58,75,31,4
0,100,57,25,1
54,54,83,0,3
14,30,18,97,5
0,40,41,33,7
21,35,16,0,2
100,63,71,0,5
24,13,100,23,6
10,37,0,26,7
31,67,0,6,1
17,39,6,0,2
0,31,24,50,7
35,0,10,95,5
20,53,67,38,8
9,46,81,23,4
0,89,89,15,1
0,45,1,16,2
12,87,67,30,4
81,22,100,34,6
66,0,100,100,0
23,67,90,8,3
0,100,76,28,1
0,36,28,27,7
0,74,5,4,2
81,46,74,46,4
0,100,85,30,9
58,70,0,0,2
32,7,100,100,8
53,27,26,68,8
82,36,94,27,6
53,49,0,0,2
0,43,10,20,2
80,91,100,18,9
0,55,100,0,3
86,16,100,34,6
23,0,0,91,5
15,24,68,92,0
40,55,100,0,3
100,34,66,25,6
0,48,44,32,7
100,76,54,28,9
64,54,90,0,3
25,26,100,28,6
100,32,88,34,6
0,35,100,17,7
35,0,94,100,0
41,73,75,9,3
9,34,0,32,7
83,66,92,0,9
6,3,99,100,0
60,53,64,41,4
16,2,7,93,5
0,46,29,21,7
43,0,20,91,5
18,80,48,20,1
0,100,65,26,1
15,43,88,50,8
87,25,100,38,4
0,100,38,26,1
27,17,100,20,6
6,67,0,1,2
52,77,94,0,5
28,57,96,0,3
58,60,80,1,3
0,75,78,13,3
12,44,100,0,3
100,48,85,0,5
85,100,79,26,9
51,66,73,2,3
80,32,100,36,4
72,38,0,53,8
98,21,100,31,6
39,100,78,15,9
26,43,98,27,4
90,100,100,0,9
0,100,67,25,1
55,60,64,0,3
0,0,3,96,5
3,99,48,24,7
79,73,91,0,9
0,0,97,100,8
0,62,100,0,3
0,0,65,100,8
62,2,92,78,0
78,14,100,65,0
100,28,0,65,8
0,26,2,38,7
0,23,9,31,7
7,46,0,1,1
83,38,0,55,8
36,55,73,23,4
18,31,13,2,2
0,82,68,20,1
62,86,90,0,9
100,64,55,13,5
13,48,0,14,2
100,68,62,17,5
87,45,40,40,8
0,100,51,25,1
81,30,0,51,8
0,73,64,11,3
73,0,100,99,0
14,58,100,0,5
53,39,29,0,2
0,97,100,39,9
96,65,42,20,0
12,3,100,100,8
49,0,49,100,8
0,35,5,34,7
4,39,5,2,1
18,35,0,6,2
0,57,53,27,7
11,60,0,2,2
32,35,98,30,4
69,21,10,72,8
100,40,48,15,6
38,26,9,1,2
48,54,52,15,4
18,64,96,21,5
100,62,29,15,1
75,70,100,0,9
22,0,97,99,0
2,100,59,28,7
45,0,100,93,0
78,22,97,59,0
0,29,29,57,7
54,48,83,0,3
85,67,95,0,9
6,64,100,0,3
0,80,56,20,1
100,31,63,29,6
0,100,78,26,1
13,0,91,100,0
74,30,69,26,6
70,81,78,6,9
31,0,95,100,0
2,36,88,29,7
14,0,8,100,5
13,30,0,5,2
76,58,84,29,9
31,45,48,14,4
41,17,100,32,6
100,39,24,58,8
0,40,23,43,7
100,34,80,24,6
100,59,18,12,1
100,62,78,0,5
62,0,100,81,0
39,21,23,4,2
100,30,25,68,8
32,0,8,94,5
12,0,0,88,5
11,8,100,41,7
0,100,71,24,1
100,50,69,0,5
100,34,58,17,6
28,0,32,100,8
15,100,80,28,7
11,29,72,90,0
27,26,100,40,6
58,51,100,26,4
40,56,79,1,3
100,46,57,34,0
54,77,83,7,9
59,56,46,36,4
35,49,100,0,3
15,49,97,21,4
26,68,84,7,3
87,17,100,31,6
97,100,88,8,9
0,57,31,1,2
0,100,90,37,9
100,25,92,34,6
14,15,72,100,0
0,100,80,24,1
0,69,100,12,3
29,71,81,0,3
100,59,85,0,5
0,30,25,7,2
100,34,77,26,4
8,24,100,37,7
0,51,73,21,7
100,65,80,0,9
2,33,0,37,7
52,0,100,96,0
100,62,87,0,9
0,64,44,1,1
100,38,36,64,8
13,10,88,100,0
53,43,47,39,4
42,4,17,85,5
78,24,93,59,0
2,41,17,2,2
5,24,0,53,7
0,63,40,35,7
26,37,0,8,2
8,69,100,0,5
67,19,100,39,6
0,64,12,0,2
0,52,42,40,7
0,58,100,4,3
0,30,18,47,7
0,57,39,35,7
58,0,100,92,0
11,57,77,31,4
26,0,21,98,5
76,29,13,64,8
23,0,99,100,0
0,78,100,9,3
0,33,75,47,7
0,73,33,0,2
65,63,100,3,9
47,0,100,86,0
0,45,30,30,7
74,100,83,8,9
59,58,0,13,2
0,74,47,3,2
37,100,100,28,9
0,100,88,33,1
0,67,30,1,1
6,15,100,40,7
98,100,100,0,9
0,100,78,24,1
0,65,40,39,7
39,25,100,33,4
100,46,25,2,6
15,18,93,100,0
52,39,76,34,4
39,50,91,0,3
37,5,21,90,5
39,0,100,100,0
14,60,0,0,1
26,0,100,100,0
28,71,68,9,3
46,38,56,28,4
100,29,84,48,6
4,34,100,44,7
0,81,66,20,1
0,50,68,20,7
3,70,72,9,3
31,0,100,99,0
0,58,100,0,3
0,38,25,48,7
0,43,23,28,7
0,100,75,25,1
93,60,100,1,9
41,2,18,89,5
20,0,100,100,0
23,60,100,0,3
19,46,87,19,4
84,62,61,40,4
38,65,81,0,3
64,63,83,0,3
0,62,11,0,2
46,41,84,35,4
19,0,0,98,5
2,62,100,0,3
82,57,24,14,1
59,36,0,46,8
19,0,13,100,5
78,35,0,66,8
100,60,0,15,1
31,42,78,29,4
0,62,34,0,2
100,39,29,16,6
0,60,0,15,1
41,0,100,100,0
48,54,0,22,2
94,84,100,2,9
0,62,16,2,1
21,0,0,96,5
100,71,79,18,5
0,35,10,42,7
82,45,100,23,4
35,0,100,97,0
7,58,0,17,2
0,100,83,31,1
13,57,0,1,1
90,66,100,3,9
100,44,70,22,6
25,45,0,1,1
37,72,83,3,3
29,42,0,7,2
46,0,14,90,5
100,29,66,33,6
89,40,0,42,8
0,59,2,1,2
0,62,24,0,2
51,55,79,0,3
26,21,69,88,0
100,27,87,28,4
100,88,87,0,9
34,64,86,0,3
89,23,0,54,8
100,88,87,5,9
100,18,74,53,6
0,81,72,20,1
7,61,0,6,1
29,0,89,100,0
100,24,83,43,6
69,68,100,5,9
17,14,100,100,0
0,54,33,2,2
0,100,77,26,1
0,61,100,10,3
30,0,80,100,8
21,42,88,30,4
24,54,100,4,5
22,40,100,30,4
72,59,100,34,9
21,6,92,100,0
15,58,100,5,3
0,63,10,0,1
0,49,10,0,2
3,38,33,3,2
0,59,92,0,3
0,100,66,25,1
17,34,0,35,7
100,75,97,0,9
31,10,10,100,5
29,9,30,95,5
38,51,68,17,4
0,0,70,95,8
63,57,76,16,4
100,34,0,34,8
0,73,100,0,3
33,49,57,18,4
0,66,34,4,2
46,57,0,14,2
6,51,60,47,4
48,25,87,32,4
0,82,82,9,3
30,0,100,100,0
14,27,33,0,2
12,55,94,2,3
28,10,0,90,5
39,42,79,18,4
46,51,0,6,2
45,5,4,90,5
52,33,99,30,4
100,38,84,32,4
44,32,91,33,4
17,67,100,0,5
100,100,100,32,9
0,100,51,24,7
15,94,42,25,7
10,100,67,27,7
0,77,100,12,3
69,61,92,2,9
100,44,45,32,6
3,74,100,12,5
60,53,47,16,4
97,34,100,32,6
39,32,79,24,4
100,62,63,17,5
26,73,64,7,3
7,76,47,9,3
10,0,31,92,8
63,25,100,31,6
1,38,24,36,7
16,0,2,100,5
100,38,28,15,6
100,29,75,20,6
73,37,76,33,4
16,39,0,9,2
33,66,97,6,5
100,49,30,17,6
0,38,62,29,7
15,47,75,18,4
24,51,81,32,4
21,67,90,0,3
100,28,89,31,6
27,25,0,42,7
59,64,85,13,9
99,28,89,29,6
86,25,100,36,6
82,27,100,27,4
96,33,99,34,4
0,61,18,0,2
43,25,100,31,4
100,43,88,18,6
59,71,100,0,5
48,32,87,29,4
47,37,100,26,4
34,32,94,32,4
100,38,90,24,4
37,55,52,39,4
0,76,100,2,3
38,24,28,4,2
100,50,68,21,4
0,56,0,11,2
29,44,77,19,4
27,43,0,10,2
30,72,88,0,3
0,57,15,2,2
49,53,8,1,2
72,57,100,23,4
36,39,75,31,4
86,24,100,34,6
86,18,100,30,6
0,41,38,20,7
0,78,49,6,2
5,65,100,5,3
0,60,16,0,2
55,58,97,25,4
26,53,46,34,4
63,39,85,20,4
0,49,44,44,7
61,28,100,34,4
64,61,100,24,4
0,73,22,0,7
0,63,0,0,2
