@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R1,4,7,9-11,14,17'

@attribute At1 numeric
@attribute At4 numeric
@attribute At7 numeric
@attribute At9 numeric
@attribute At10 numeric
@attribute At11 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
31,50,43,1,3,0,92,5
13,33,92,100,67,63,68,0
40,100,57,100,44,83,0,3
0,100,70,42,4,12,30,7
51,75,34,84,15,100,92,0
22,98,52,39,25,0,4,1
0,94,54,32,0,13,28,7
9,100,31,0,34,10,7,2
0,100,80,53,42,23,3,2
0,100,100,73,86,50,27,7
47,100,85,100,31,74,0,3
100,81,0,11,0,64,25,6
88,100,12,19,10,97,18,6
93,78,0,38,0,100,28,6
100,85,96,95,59,79,1,9
48,41,0,37,51,89,100,8
78,78,8,48,0,100,35,6
57,75,62,2,15,56,93,8
0,100,43,20,0,5,49,7
82,85,0,51,36,100,27,4
12,48,71,26,8,6,100,5
45,66,12,80,79,100,13,9
34,70,40,80,15,100,90,0
19,100,67,34,20,0,31,7
38,100,32,0,0,28,2,2
36,100,25,39,53,97,17,5
0,78,96,63,71,37,23,1
51,100,33,83,13,13,34,8
83,91,89,100,95,83,33,9
70,91,0,42,0,100,32,6
53,100,76,67,28,89,0,3
0,100,4,42,29,100,25,4
0,62,100,77,76,55,25,1
0,94,56,45,0,8,43,7
100,100,9,57,55,73,0,5
69,78,92,100,74,94,2,9
61,100,75,80,36,81,0,3
0,100,64,53,0,27,38,7
0,100,47,40,0,13,41,7
19,100,2,37,68,100,16,5
11,100,27,0,28,11,3,2
22,49,74,100,56,68,87,0
17,27,74,100,47,76,100,0
88,93,55,0,6,37,84,8
100,90,4,15,0,64,37,6
72,100,0,45,1,100,27,6
30,66,41,0,28,57,100,8
26,100,72,70,46,90,0,3
8,100,79,42,31,0,1,2
86,100,69,84,51,100,0,9
95,100,0,64,59,100,26,9
24,100,53,83,37,100,0,3
0,62,76,79,74,76,24,1
1,75,52,51,36,45,0,1
63,65,84,100,63,81,39,4
100,100,78,88,70,64,18,9
0,50,81,100,100,82,35,1
72,100,61,79,0,1,53,8
100,99,10,66,0,99,45,6
53,91,86,52,36,0,9,2
0,58,15,54,64,100,0,8
0,100,61,45,0,21,27,7
34,100,8,59,0,100,68,0
0,100,37,25,11,45,6,2
0,82,100,82,65,65,22,1
100,90,19,0,13,26,18,6
78,88,2,55,0,100,67,0
51,56,0,36,33,72,100,8
0,88,79,64,60,57,20,1
0,100,44,51,48,100,13,3
27,70,14,65,0,100,42,6
69,50,64,82,70,96,0,9
0,100,78,47,9,16,32,7
73,100,77,50,0,7,66,8
81,77,22,78,0,100,46,6
38,100,39,84,47,100,0,3
0,66,100,90,75,78,24,1
0,97,60,40,0,15,37,7
79,100,100,83,62,59,13,9
100,67,32,77,92,80,30,9
0,100,78,63,6,42,37,7
4,22,99,100,54,72,100,0
0,100,72,46,25,33,32,7
0,100,100,64,78,45,26,7
6,100,32,68,43,100,0,3
0,100,85,49,33,30,40,7
0,100,80,75,0,37,34,7
0,100,54,24,32,2,2,2
68,86,22,70,0,100,73,0
77,77,0,23,34,66,100,8
0,100,73,50,1,32,27,7
24,71,30,93,72,100,0,9
34,100,0,49,61,100,10,5
0,100,59,41,0,34,40,7
87,100,70,100,57,89,0,9
100,87,14,0,20,23,10,6
7,100,69,47,0,91,35,7
0,100,36,13,15,11,14,2
66,92,90,11,0,36,84,8
9,10,95,100,72,72,88,0
0,80,100,78,69,66,23,1
50,100,100,25,0,0,87,8
19,73,100,100,78,62,27,4
44,100,74,37,38,0,0,2
0,59,90,100,84,82,28,1
30,98,14,58,57,100,0,5
0,100,100,78,73,50,13,7
4,100,67,67,29,23,0,1
0,69,100,80,76,61,25,1
45,67,96,92,39,86,0,1
72,79,26,79,19,100,97,0
0,63,95,100,83,88,27,1
9,48,75,100,46,87,100,0
58,84,11,58,0,100,61,0
31,59,51,91,25,100,100,0
50,75,40,94,49,100,25,4
36,59,66,100,37,97,100,0
33,60,78,12,0,15,93,5
30,66,66,100,47,79,81,0
69,100,63,100,42,79,7,3
0,100,34,11,13,16,3,2
37,72,52,57,37,57,2,8
49,83,63,100,54,74,47,4
73,99,16,64,0,100,87,0
77,100,70,100,35,86,0,3
72,100,54,45,0,0,53,8
35,65,49,95,24,100,100,0
0,100,56,37,0,24,32,7
0,79,100,98,68,96,21,1
26,43,87,100,56,74,100,0
23,100,29,0,9,25,3,2
30,39,0,44,41,100,100,8
16,37,80,100,67,69,78,0
0,100,37,16,0,11,52,7
0,100,52,66,37,100,4,3
0,83,100,88,67,81,22,1
85,76,47,26,50,0,0,8
100,100,13,0,12,38,22,6
0,100,55,5,12,22,0,2
59,79,2,43,0,100,22,6
45,74,59,100,52,95,32,4
0,39,55,25,30,15,90,5
19,68,100,71,75,42,26,1
0,100,54,33,0,26,46,7
67,62,71,43,32,87,100,8
100,92,5,0,0,53,28,6
61,100,65,91,38,100,0,3
49,61,27,8,37,0,99,5
5,100,73,44,30,0,12,2
0,97,100,67,72,46,25,7
0,71,100,74,75,52,25,1
7,63,100,30,0,1,93,5
9,100,68,27,2,75,42,8
32,92,38,100,28,98,100,0
91,100,49,83,0,17,44,8
85,71,78,88,64,100,0,9
31,55,64,20,0,22,99,5
56,74,29,0,63,2,21,8
0,100,56,34,0,26,55,7
7,100,20,0,2,25,2,2
15,100,71,31,0,14,57,7
100,87,0,17,0,71,29,6
0,60,96,100,78,96,26,1
13,100,59,11,0,87,45,8
40,48,65,100,45,99,100,0
19,66,33,78,14,100,86,0
0,100,43,37,0,5,40,7
22,54,56,14,2,22,100,5
22,52,53,0,15,11,98,5
0,100,74,41,16,3,27,7
86,100,56,36,0,0,48,8
37,83,16,66,0,100,35,6
100,98,48,78,35,67,4,5
72,84,5,50,0,100,42,6
83,81,54,0,27,65,100,8
13,79,56,100,65,93,27,4
96,100,35,87,74,100,0,9
0,100,26,70,45,100,0,3
22,66,43,85,26,100,100,0
0,44,75,100,48,74,98,0
25,100,72,52,0,100,48,8
47,100,31,61,54,100,7,5
38,76,77,100,71,79,32,4
0,98,85,77,23,72,35,7
100,91,0,10,5,56,31,6
0,94,76,73,49,78,3,1
60,85,10,57,0,100,43,6
27,71,27,100,25,91,34,4
22,41,0,55,39,100,100,8
0,96,45,24,30,15,4,2
83,100,72,100,62,86,0,9
34,100,0,56,40,100,38,4
31,94,0,53,0,100,37,6
0,80,50,32,64,23,21,1
40,58,13,0,25,5,98,5
95,93,0,37,0,100,32,6
43,64,32,88,78,100,0,9
9,28,74,100,56,77,100,0
0,66,66,39,28,18,94,5
13,100,65,27,0,0,51,7
15,87,31,29,27,0,0,1
26,41,0,14,36,63,100,8
61,91,25,79,12,100,100,0
0,100,33,88,46,100,0,3
0,78,100,79,75,59,25,1
73,83,0,42,0,100,32,6
0,51,99,100,87,79,29,1
12,100,78,38,40,0,0,2
0,66,100,78,75,52,25,1
0,100,76,45,58,67,15,3
55,73,17,66,0,100,40,6
26,99,59,37,0,0,48,7
92,100,100,97,73,70,0,9
62,92,100,67,0,1,64,8
8,78,58,97,69,100,37,4
44,67,32,100,16,99,40,4
34,76,51,100,52,89,24,4
45,100,57,100,45,81,0,3
34,100,36,0,0,6,16,2
8,84,97,66,19,67,38,8
15,100,39,82,42,100,0,3
8,57,72,100,43,78,95,0
74,87,18,62,0,100,37,6
52,100,63,93,40,96,3,3
89,100,34,89,54,100,0,5
55,90,12,58,4,100,25,6
36,100,29,0,0,30,3,2
100,95,75,30,0,0,46,8
51,100,53,10,8,0,10,2
0,72,58,49,80,100,29,9
4,98,43,100,48,97,41,4
69,93,57,85,65,100,0,9
100,79,0,26,0,89,34,6
47,100,37,0,0,21,14,2
31,69,100,100,91,84,39,4
54,100,42,63,50,83,2,5
13,43,67,100,34,95,100,0
0,100,57,47,33,32,0,2
50,100,73,32,0,0,31,2
25,55,76,100,59,61,67,0
31,100,62,44,0,0,4,1
30,100,34,1,59,62,0,5
93,100,71,100,93,72,28,9
14,97,21,42,52,100,0,5
52,100,52,98,33,100,1,3
100,94,22,47,0,98,35,6
55,100,64,50,0,16,63,8
48,69,29,84,22,100,98,0
47,100,61,100,36,93,0,3
18,100,21,0,21,22,0,2
100,80,5,46,0,92,33,6
0,100,60,62,0,100,41,7
5,100,73,36,56,65,15,3
92,100,79,100,54,97,0,9
54,100,62,25,26,0,4,2
100,98,99,81,66,60,0,9
100,93,0,18,0,71,32,6
13,100,58,37,0,0,37,7
39,100,59,24,32,0,0,2
47,100,52,19,10,0,12,2
40,100,65,100,40,86,0,3
0,100,45,5,0,6,0,2
53,64,39,0,7,7,98,5
23,93,59,100,57,76,32,4
69,61,12,0,38,77,100,8
0,67,100,91,76,81,24,1
56,71,45,84,39,100,34,4
0,100,78,59,9,38,28,7
26,100,63,29,20,0,17,2
0,100,59,93,41,100,0,3
0,56,100,98,71,93,14,1
20,74,19,68,26,100,29,4
53,80,50,100,26,99,100,0
0,100,71,72,41,100,0,3
0,100,45,61,44,100,0,3
24,61,57,100,32,96,94,0
61,100,62,32,64,56,3,5
53,100,77,43,9,0,11,2
0,82,52,50,21,20,0,1
28,71,28,74,21,100,100,0
69,81,20,60,0,100,28,6
38,91,75,24,12,58,100,8
28,100,74,21,6,76,43,8
12,100,22,71,45,100,0,3
100,100,11,53,55,73,0,5
12,54,47,39,33,74,100,8
100,100,0,36,54,65,2,5
2,98,98,43,55,64,15,3
11,84,100,76,68,49,22,1
0,68,14,24,79,80,25,9
55,100,89,100,31,74,0,3
83,87,60,0,17,56,95,8
100,100,0,12,16,62,18,6
38,82,34,60,27,17,32,8
99,99,100,96,67,78,14,9
51,100,3,68,10,13,43,8
0,79,100,92,70,83,22,1
97,77,0,44,0,100,31,6
62,96,100,43,0,6,73,8
87,71,52,0,13,51,85,8
36,96,6,68,42,100,26,4
19,100,51,72,37,100,0,3
6,100,76,44,29,25,29,7
20,85,20,79,34,94,18,4
0,99,100,67,71,45,21,7
52,100,63,100,42,85,0,3
32,64,35,74,68,100,0,9
0,21,93,100,59,66,100,0
96,0,0,38,100,100,45,0
55,85,17,78,0,100,38,6
33,84,24,100,48,98,23,4
0,97,100,52,80,23,26,7
46,42,0,47,39,100,100,8
45,100,82,69,43,61,0,3
88,91,100,0,0,37,100,8
54,100,37,90,0,19,45,8
74,82,25,85,33,100,35,4
10,38,75,100,52,89,100,0
50,96,0,13,8,85,30,4
68,94,0,32,0,100,32,6
43,100,39,0,18,17,13,2
8,98,100,63,60,65,14,3
5,100,52,21,0,0,41,7
3,51,64,98,34,100,100,0
29,70,16,91,78,100,10,9
8,100,35,0,24,4,0,2
0,100,78,63,13,52,31,7
86,93,1,41,0,100,28,6
0,100,57,49,0,27,32,7
100,83,5,32,0,77,34,6
33,100,42,4,0,0,15,2
25,100,18,0,7,51,28,6
12,62,21,46,70,100,7,9
89,90,67,82,44,100,0,9
15,100,59,30,28,0,5,2
42,79,91,100,83,75,31,4
0,66,100,80,75,57,25,1
54,93,77,100,30,83,0,3
14,56,100,50,0,18,97,5
0,100,75,67,0,41,33,7
21,100,51,0,12,16,0,2
100,94,48,83,49,71,0,5
24,72,6,60,9,100,23,6
10,100,75,36,2,0,26,7
31,51,26,40,17,0,6,1
17,100,32,0,11,6,0,2
0,100,50,53,0,24,50,7
35,50,52,0,2,10,95,5
20,100,61,19,11,67,38,8
9,82,66,100,77,81,23,4
0,80,97,87,64,89,15,1
0,100,42,10,19,1,16,2
12,70,100,82,90,67,30,4
81,96,6,53,0,100,34,6
66,78,24,74,20,100,100,0
23,100,68,63,45,90,8,3
0,62,99,100,82,76,28,1
0,100,54,56,0,28,27,7
0,96,80,39,51,5,4,2
81,100,71,100,60,74,46,4
0,65,17,18,74,85,30,9
58,85,92,48,42,0,0,2
32,42,0,37,43,100,100,8
53,92,80,57,0,26,68,8
82,100,0,20,0,94,27,6
53,100,74,40,28,0,0,2
0,100,53,10,23,10,20,2
80,98,92,94,86,100,18,9
0,100,42,57,31,100,0,3
86,92,0,60,0,100,34,6
23,64,59,12,12,0,91,5
15,32,96,100,66,68,92,0
40,100,66,100,41,100,0,3
100,91,0,17,3,66,25,6
0,100,76,56,1,44,32,7
100,100,28,77,73,54,28,9
64,100,83,79,28,90,0,3
25,100,0,42,0,100,28,6
100,93,0,12,0,88,34,6
0,100,67,58,0,100,17,7
35,50,58,100,29,94,100,0
41,100,98,94,48,75,9,3
9,100,68,41,0,0,32,7
83,97,54,100,62,92,0,9
6,37,76,100,40,99,100,0
60,73,100,88,76,64,41,4
16,46,88,29,0,7,93,5
0,100,57,51,0,29,21,7
43,65,9,0,27,20,91,5
18,86,93,70,60,48,20,1
0,67,100,84,75,65,26,1
15,100,74,41,0,88,50,8
87,64,9,96,33,100,38,4
0,57,100,69,75,38,26,1
27,73,11,51,0,100,20,6
6,100,79,40,43,0,1,2
52,100,44,71,51,94,0,5
28,100,61,100,38,96,0,3
58,100,77,87,35,80,1,3
0,98,93,53,55,78,13,3
12,100,26,71,47,100,0,3
100,99,15,65,60,85,0,5
85,68,59,100,85,79,26,9
51,100,81,73,40,73,2,3
80,63,0,67,34,100,36,4
72,100,44,52,0,0,53,8
98,87,0,47,0,100,31,6
39,59,34,61,66,78,15,9
26,80,63,100,69,98,27,4
90,61,55,80,63,100,0,9
0,81,100,85,75,67,25,1
55,100,78,69,35,64,0,3
0,59,41,10,30,3,96,5
3,95,100,79,78,48,24,7
79,81,72,100,66,91,0,9
0,48,11,47,34,97,100,8
0,100,49,80,49,100,0,3
0,44,1,25,36,65,100,8
62,91,7,55,0,92,78,0
78,85,5,59,0,100,65,0
100,100,58,12,0,0,65,8
0,100,47,21,0,2,38,7
0,94,71,55,0,9,31,7
7,100,32,31,1,0,1,1
83,100,100,83,0,0,55,8
36,88,54,100,67,73,23,4
18,100,31,0,0,13,2,2
0,83,100,84,62,68,20,1
62,75,74,100,53,90,0,9
100,100,44,68,53,55,13,5
13,100,38,4,23,0,14,2
100,98,34,59,60,62,17,5
87,100,49,100,10,40,40,8
0,68,100,76,75,51,25,1
81,100,60,26,0,0,51,8
0,100,87,67,53,64,11,3
73,85,22,70,20,100,99,0
14,100,22,70,65,100,0,5
53,100,32,0,15,29,0,2
0,75,27,45,81,100,39,9
96,81,9,0,20,42,20,0
12,46,0,44,41,100,100,8
49,69,30,0,33,49,100,8
0,100,70,48,0,5,34,7
4,100,26,0,8,5,2,1
18,100,41,8,3,0,6,2
0,100,87,72,25,53,27,7
11,100,90,49,31,0,2,2
32,78,49,100,47,98,30,4
69,98,61,0,0,10,72,8
100,91,0,0,13,48,15,6
38,100,41,0,2,9,1,2
48,88,4,21,39,52,15,4
18,100,10,53,77,96,21,5
100,93,54,38,47,29,15,1
75,100,71,92,84,100,0,9
22,55,60,100,31,97,99,0
2,86,100,88,79,59,28,7
45,67,36,82,14,100,93,0
78,92,6,53,0,97,59,0
0,100,55,49,0,29,57,7
54,100,69,100,30,83,0,3
85,76,50,93,69,95,0,9
6,100,49,88,42,100,0,3
0,90,94,75,60,56,20,1
100,89,0,13,0,63,29,6
0,63,100,94,78,78,26,1
13,53,67,100,31,91,100,0
74,91,0,13,0,69,26,6
70,80,80,100,50,78,6,9
31,57,61,100,33,95,100,0
2,100,72,40,0,88,29,7
14,75,35,0,18,8,100,5
13,100,32,0,0,0,5,2
76,100,37,100,74,84,29,9
31,84,0,20,29,48,14,4
41,84,11,54,0,100,32,6
100,100,46,62,0,24,58,8
0,100,67,50,0,23,43,7
100,89,0,25,7,80,24,6
100,91,50,35,43,18,12,1
100,97,54,92,46,78,0,5
62,74,21,77,7,100,81,0
39,100,38,0,0,23,4,2
100,100,56,45,0,25,68,8
32,63,23,0,37,8,94,5
12,48,30,12,31,0,88,5
11,100,41,51,0,100,41,7
0,57,100,90,74,71,24,1
100,100,38,79,41,69,0,5
100,79,29,20,10,58,17,6
28,71,55,0,24,32,100,8
15,68,77,100,95,80,28,7
11,10,85,100,70,72,90,0
27,100,14,48,0,100,40,6
58,99,0,55,46,100,26,4
40,100,75,100,29,79,1,3
100,100,0,9,0,57,34,0
54,76,65,100,55,83,7,9
59,78,100,67,89,46,36,4
35,100,69,77,49,100,0,3
15,79,48,100,56,97,21,4
