@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R1-2,5,8-9,11,13,17'

@attribute At1 numeric
@attribute At2 numeric
@attribute At5 numeric
@attribute At8 numeric
@attribute At9 numeric
@attribute At11 numeric
@attribute At13 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
43,95,0,0,83,100,71,0
63,78,100,53,42,0,30,2
32,100,0,0,70,100,93,0
100,100,28,30,7,72,76,6
42,79,89,78,51,100,56,5
100,94,32,0,0,42,87,8
0,85,59,36,46,27,47,7
15,79,37,21,100,73,21,0
0,100,68,29,26,9,23,7
53,92,72,60,100,78,32,3
60,100,14,23,47,89,100,4
100,100,37,51,0,21,54,6
100,100,27,29,25,77,70,6
8,100,84,100,20,100,60,9
100,100,40,79,94,82,52,9
0,53,67,83,81,88,100,1
71,100,32,11,76,100,51,6
55,82,98,62,91,100,49,3
100,80,25,100,99,76,42,9
25,57,62,22,95,61,14,0
36,81,100,80,60,41,20,1
52,100,63,0,0,16,47,5
7,72,79,61,33,0,48,2
59,63,100,66,78,55,0,1
42,90,100,70,46,56,35,3
38,100,8,44,40,100,83,4
33,93,90,59,94,100,56,3
41,81,67,36,0,29,72,2
36,53,55,69,36,74,0,8
0,95,14,49,100,94,80,4
6,96,100,100,19,94,87,9
42,81,95,100,19,100,75,9
44,94,0,0,78,100,76,0
0,69,100,79,50,25,17,1
77,94,53,90,99,100,51,9
0,60,45,64,38,7,21,1
32,100,87,0,12,79,100,8
9,68,65,58,13,0,51,2
24,77,100,37,21,0,25,7
0,95,76,39,63,52,54,7
0,100,100,42,60,79,98,7
32,92,79,28,29,0,42,7
0,89,100,45,58,33,12,7
74,95,0,0,75,100,78,0
100,100,28,28,21,69,52,6
100,99,27,40,0,43,55,6
42,100,0,0,76,100,88,0
23,100,8,0,99,100,56,0
0,100,100,38,28,13,13,7
100,100,21,62,58,64,36,5
0,87,59,15,27,20,60,7
36,100,0,42,100,68,45,4
3,90,100,68,54,19,0,7
11,83,21,1,100,87,41,0
100,100,27,28,0,53,53,6
5,56,56,29,97,59,8,0
93,73,0,55,100,99,91,9
35,96,74,77,60,100,53,5
55,85,82,74,90,94,52,5
35,100,45,3,44,34,100,8
0,87,71,53,33,21,60,2
33,90,66,64,100,78,27,3
40,100,0,0,73,100,92,0
46,85,84,100,79,100,53,9
9,86,68,46,33,0,49,2
22,67,100,80,44,17,0,1
25,81,74,0,12,0,25,5
14,76,72,45,12,0,50,2
11,71,53,41,9,0,50,2
14,88,97,62,34,0,45,2
27,86,77,53,96,100,52,3
100,66,24,63,94,89,52,9
30,63,100,39,42,74,53,8
2,91,91,55,62,100,56,3
100,93,30,42,12,72,66,6
100,100,20,27,27,71,53,6
63,100,0,35,100,96,73,4
50,100,22,84,66,100,56,9
100,100,11,11,56,100,55,6
55,94,84,66,77,100,60,3
13,76,87,35,11,0,35,7
35,90,100,84,0,49,96,8
14,78,63,52,13,0,50,2
46,99,37,97,90,100,57,9
0,52,72,100,96,84,74,1
44,90,79,0,13,50,100,8
0,78,100,69,57,15,18,2
31,90,100,36,56,96,61,7
17,91,59,0,5,0,49,5
45,100,100,98,45,85,81,9
0,89,62,100,57,100,74,9
38,100,0,46,93,100,63,4
44,85,79,41,23,0,50,2
44,75,83,46,51,0,27,1
16,98,48,72,55,100,77,5
15,100,6,0,80,100,80,0
61,60,10,66,91,100,82,9
45,67,48,26,100,69,28,0
0,88,69,58,66,100,74,3
18,59,76,35,15,0,49,2
84,67,0,52,75,100,92,9
100,100,38,34,31,81,53,6
62,100,67,48,100,77,39,3
0,47,48,100,100,85,67,1
0,94,94,37,53,37,50,7
27,100,0,37,88,100,94,4
7,96,100,67,71,92,52,3
100,100,23,31,18,65,61,6
92,100,1,29,41,100,67,6
0,43,57,100,100,87,75,1
0,43,73,100,81,85,88,1
36,77,53,19,0,23,62,2
49,73,100,40,47,0,43,2
0,100,70,85,78,57,42,7
16,89,94,65,100,96,50,3
24,93,100,63,50,97,54,3
65,98,100,85,10,0,73,8
28,100,16,47,100,94,93,4
0,62,100,80,81,38,6,1
68,100,0,42,70,100,62,4
92,100,21,18,43,100,60,6
30,84,79,63,86,100,61,3
95,76,47,81,34,80,65,9
55,100,0,43,100,84,48,4
100,100,0,34,80,99,68,4
74,100,8,38,52,100,96,4
100,89,0,100,93,70,35,9
44,80,100,50,84,86,42,3
48,51,72,85,6,88,99,9
33,100,0,34,100,99,90,4
77,100,3,24,43,100,46,6
0,93,78,55,36,11,53,2
18,82,76,64,90,100,52,3
3,69,37,13,100,80,41,0
36,73,25,15,100,63,15,0
0,96,70,37,41,22,50,7
2,77,100,47,59,63,73,8
0,82,73,58,52,19,50,1
0,57,70,100,92,86,83,1
38,100,88,62,50,25,12,1
0,51,59,100,84,67,51,1
0,78,66,34,20,15,58,2
21,100,0,36,100,97,84,4
94,86,100,100,90,85,58,9
88,82,0,61,100,94,75,9
41,100,0,0,88,100,79,0
48,99,0,0,82,100,78,0
29,98,43,0,21,28,41,5
0,79,100,92,80,73,63,1
0,83,85,43,43,8,38,7
0,81,74,0,8,4,33,5
100,94,4,100,97,76,35,9
59,100,14,31,51,100,85,4
10,81,56,21,0,35,75,2
42,96,80,76,58,86,48,5
92,100,19,14,69,100,48,6
74,88,0,1,78,100,63,0
67,100,17,15,70,100,45,6
94,96,6,48,80,100,44,5
0,77,54,0,27,13,49,5
42,100,61,12,19,15,30,5
100,100,29,26,35,83,53,6
25,100,81,34,29,0,48,7
70,100,0,31,90,100,80,4
22,85,71,51,11,0,51,2
84,100,28,17,55,100,61,6
54,93,60,71,75,88,48,5
23,100,0,25,100,99,93,4
100,97,53,36,17,69,58,6
46,78,84,75,24,29,100,8
0,93,100,47,77,51,27,7
78,100,0,54,83,100,63,4
48,91,0,0,66,90,100,0
72,100,4,21,40,100,88,6
52,90,60,60,79,86,44,5
48,97,0,0,89,100,60,0
40,93,62,79,42,90,61,5
17,64,98,62,67,100,42,3
30,75,64,35,15,0,50,2
0,64,100,83,43,13,4,1
14,77,79,46,83,100,50,3
43,84,100,55,83,99,53,3
48,86,94,54,100,87,43,3
51,100,10,22,54,100,90,4
0,80,60,53,1,0,49,2
13,100,0,42,82,80,80,4
43,92,85,90,55,90,64,5
17,82,40,28,5,0,1,5
33,77,63,36,0,29,78,2
40,99,43,69,42,89,60,5
0,0,85,72,73,18,19,9
0,64,74,98,80,67,62,1
51,71,87,43,34,0,50,2
86,80,34,82,91,100,60,9
40,85,43,2,0,9,42,5
0,98,73,36,50,18,26,7
83,100,19,20,39,100,65,6
54,100,0,35,100,72,44,4
100,100,61,82,92,75,42,9
0,55,70,100,93,89,91,1
79,90,26,60,97,100,51,5
100,100,22,24,23,79,69,6
0,76,100,40,25,8,12,7
13,88,100,59,72,98,50,3
25,83,62,0,6,0,37,5
7,83,59,39,5,0,53,2
0,90,87,56,77,64,50,7
64,97,19,0,30,67,100,8
100,100,21,32,17,85,64,6
56,100,0,28,98,100,73,4
0,65,55,42,15,1,51,2
92,100,0,11,82,100,27,6
43,97,74,100,47,100,88,9
97,73,47,90,100,77,43,9
39,90,100,86,64,91,53,5
55,100,0,22,41,100,62,6
23,79,56,32,0,36,83,2
0,42,78,100,71,43,16,1
28,77,61,0,0,3,27,5
31,84,83,64,100,82,42,3
13,87,93,0,28,0,39,5
49,100,0,18,49,100,59,6
84,70,48,66,100,78,47,9
60,56,0,38,100,45,39,8
14,74,77,58,18,0,50,2
26,84,73,60,100,84,41,3
64,53,62,84,29,93,87,9
45,100,100,0,5,68,85,8
0,59,69,100,100,92,84,1
0,83,84,76,80,100,62,3
100,83,27,32,59,0,45,8
36,86,78,0,0,62,100,8
87,100,14,21,42,100,77,6
0,79,49,48,0,24,62,2
11,47,100,70,50,28,0,1
0,100,100,50,66,51,11,7
10,89,76,16,37,0,50,7
3,85,88,60,26,0,51,2
70,100,0,39,100,87,57,4
48,100,0,0,91,100,62,0
18,100,0,39,100,86,61,4
48,89,48,0,0,6,41,5
43,78,100,58,76,78,36,3
0,94,55,89,100,82,55,7
68,100,25,33,54,100,98,4
43,100,0,0,71,100,100,0
0,71,60,63,41,16,58,2
27,100,0,47,84,100,93,4
86,62,0,100,98,100,88,9
100,79,23,69,97,79,48,9
97,95,100,100,0,83,40,9
0,100,87,43,35,9,32,7
100,86,58,86,76,69,40,9
0,68,28,40,19,1,50,1
89,100,9,25,26,98,100,6
0,43,65,100,100,88,79,1
100,100,33,48,0,24,59,6
58,100,0,55,97,55,52,4
41,100,0,0,83,100,57,0
79,100,10,26,24,100,88,6
20,100,60,73,55,100,53,5
60,100,7,28,33,100,87,6
100,100,20,31,15,78,78,6
28,78,61,33,0,17,59,2
24,90,100,100,0,66,69,9
44,95,39,0,0,49,100,8
76,56,0,53,95,47,57,8
0,8,68,92,100,81,62,1
17,100,17,37,57,89,89,4
7,71,70,31,5,0,50,2
25,72,56,53,41,0,45,1
63,88,93,34,28,0,51,2
15,97,55,55,0,33,78,2
100,72,0,100,54,40,30,9
41,94,95,0,0,51,100,8
86,88,44,95,100,70,38,9
1,55,30,45,0,23,61,2
50,85,76,24,7,0,50,2
4,61,58,43,5,0,48,2
84,85,0,65,100,82,65,9
11,82,93,64,82,100,53,3
19,100,100,43,49,33,0,7
28,71,61,91,82,100,57,9
95,100,0,68,100,80,56,9
0,90,24,34,2,35,67,2
0,20,50,87,100,88,77,1
0,73,88,99,94,88,82,1
0,91,80,38,58,48,52,7
100,88,42,41,27,78,48,6
0,72,51,49,0,4,54,2
0,74,64,71,56,30,60,2
10,23,67,93,44,100,50,8
100,86,45,64,98,96,62,9
96,100,68,89,99,84,46,9
100,100,58,89,93,79,46,9
0,81,95,41,69,36,38,7
43,75,11,0,100,85,41,0
58,100,0,40,96,100,88,4
61,79,50,72,54,93,60,9
21,78,26,0,90,100,76,0
8,44,50,100,83,61,56,1
0,65,80,61,71,42,46,1
19,100,2,39,100,98,80,4
11,66,40,0,0,22,61,5
0,60,97,94,92,77,59,1
100,84,2,58,37,78,46,5
34,69,65,63,32,0,47,2
95,100,13,25,28,100,62,6
0,61,100,80,50,25,17,1
95,100,83,88,88,68,39,9
5,100,33,80,48,40,0,1
59,84,91,41,38,0,49,2
100,88,0,94,76,76,50,9
9,90,74,42,29,0,49,2
17,100,1,46,100,88,89,4
46,92,100,90,50,81,41,5
22,82,42,0,0,14,56,5
51,100,0,42,100,80,70,4
91,90,50,0,21,94,100,8
59,77,88,0,14,66,100,8
76,100,8,21,41,100,95,6
38,64,0,0,85,100,63,0
27,95,75,0,0,12,45,5
100,79,45,95,99,67,33,9
100,100,0,58,33,33,50,1
84,54,0,100,93,100,70,9
25,72,21,6,99,100,62,0
32,74,59,36,35,0,50,1
27,73,41,7,100,78,37,0
0,95,81,24,49,7,42,7
16,91,61,2,14,0,33,5
100,100,43,25,32,0,34,8
0,92,82,38,50,31,48,7
0,50,80,100,80,59,52,1
33,100,0,0,46,76,100,0
0,39,86,87,38,100,72,8
12,98,68,11,38,0,38,7
85,100,11,17,44,100,59,6
0,68,48,33,0,29,64,2
100,100,65,33,46,86,47,6
100,100,41,29,27,79,56,6
0,100,83,36,67,51,47,7
14,84,81,65,27,100,71,3
41,75,87,53,38,0,53,2
60,91,19,27,31,3,40,5
17,100,2,46,100,79,77,4
77,100,4,23,44,100,51,6
35,100,14,35,35,97,100,4
47,100,0,30,100,87,77,4
35,94,51,13,1,17,35,5
21,100,0,0,81,100,76,0
20,79,100,71,45,97,70,3
50,100,100,94,19,0,89,8
56,100,100,95,65,74,62,9
14,73,38,10,100,75,31,0
59,55,66,89,0,58,82,9
49,72,100,60,66,0,9,1
28,68,96,47,66,100,46,8
100,100,45,41,4,34,53,6
40,100,0,18,55,100,56,6
100,100,23,27,42,0,53,8
0,100,78,92,61,33,15,7
38,100,0,0,82,100,76,0
0,0,74,52,100,73,42,9
2,83,69,59,76,100,54,3
26,71,76,40,12,0,50,2
42,90,100,57,86,89,46,3
46,65,70,28,24,0,50,1
31,90,87,61,79,100,52,3
26,64,26,24,100,97,45,0
87,75,0,100,100,90,63,9
0,71,85,75,68,100,70,3
0,53,54,100,81,59,41,1
66,98,98,100,57,33,16,0
0,0,76,55,100,64,34,9
20,81,22,5,100,89,47,0
33,89,58,10,0,31,65,2
0,99,66,24,38,11,42,7
5,92,100,32,12,80,70,8
36,82,4,0,92,100,61,0
3,100,40,85,28,2,2,1
30,89,22,0,100,90,51,0
46,95,92,20,15,0,50,2
60,62,100,82,0,73,73,9
0,99,100,44,41,16,4,7
20,100,0,23,94,100,81,4
21,85,100,79,46,21,0,1
20,73,55,31,0,22,61,2
0,94,99,60,75,52,22,7
97,94,30,58,100,84,37,5
8,87,21,16,100,97,45,0
100,100,21,31,19,79,77,6
35,80,63,54,100,89,46,3
0,65,88,94,76,53,29,1
40,92,97,77,57,89,55,5
23,73,19,1,93,100,67,0
2,81,61,0,12,0,45,5
64,100,0,52,100,76,47,4
85,100,25,32,31,100,78,6
92,78,0,36,100,14,40,8
41,100,0,47,55,100,70,4
47,100,0,21,89,100,71,4
30,78,81,46,25,0,50,2
100,90,0,76,94,87,75,9
0,94,86,88,70,46,32,7
26,86,63,0,29,31,27,5
19,48,100,75,79,67,0,1
10,63,100,43,35,61,58,8
23,65,100,75,77,72,46,1
74,100,0,40,88,100,70,4
0,89,46,58,32,94,100,3
0,86,51,32,8,1,51,2
33,45,79,44,100,94,37,1
0,98,64,88,92,67,41,7
29,100,65,25,0,2,25,7
22,100,0,26,100,99,74,4
36,72,78,38,17,0,50,2
29,100,54,0,0,12,54,5
26,100,0,37,67,100,83,4
30,74,71,42,40,0,54,1
36,77,100,52,80,88,44,3
46,99,77,1,24,10,16,5
55,65,57,83,40,91,62,9
68,66,48,78,47,90,67,9
97,100,34,23,65,100,53,6
60,100,0,0,81,100,83,0
35,86,52,11,14,20,43,5
100,88,31,55,100,95,45,5
0,77,100,84,71,60,58,1
23,90,38,3,0,23,60,5
4,92,100,55,0,18,84,2
67,100,0,0,78,100,41,6
7,72,31,11,100,76,26,0
20,71,75,63,25,0,50,2
42,100,0,38,100,98,83,4
53,89,77,89,100,93,57,9
15,76,34,9,100,79,29,0
57,61,52,81,43,100,87,9
0,100,80,40,41,4,32,7
32,100,0,30,95,100,81,4
100,100,47,32,14,50,38,6
41,89,100,79,59,35,10,1
0,95,74,33,76,100,59,7
17,91,76,59,100,84,35,3
11,80,83,65,100,97,54,3
53,93,58,100,44,100,58,9
18,78,85,61,71,100,56,3
50,98,55,0,0,1,35,5
90,100,8,83,100,85,75,9
0,63,70,63,54,27,49,1
31,86,81,47,18,0,50,2
39,61,65,90,13,80,100,9
0,67,81,87,88,88,90,1
88,77,46,0,0,45,100,8
23,70,90,0,0,9,27,5
67,100,29,14,1,0,45,8
0,77,53,52,17,1,51,2
3,100,2,40,100,92,71,4
75,100,54,24,44,2,41,8
10,46,38,100,76,72,76,1
100,100,48,59,16,6,0,1
15,100,9,0,84,100,77,0
0,71,85,96,95,88,86,1
27,86,100,72,50,80,53,3
8,81,100,66,77,99,54,3
16,100,69,64,100,85,45,3
0,44,73,100,79,56,39,1
0,100,91,82,72,53,49,7
0,100,7,48,100,74,55,4
100,100,24,31,22,93,70,6
9,100,0,37,54,100,79,4
0,96,70,29,39,19,52,7
74,100,0,32,39,100,74,6
56,92,87,87,28,68,45,5
100,65,0,52,79,99,83,9
63,80,97,33,32,0,51,2
8,83,50,100,85,67,52,7
68,100,4,38,51,100,88,4
61,56,0,38,100,38,46,8
0,100,57,61,61,61,68,1
88,100,12,13,55,100,42,6
50,100,0,22,37,100,93,6
81,91,66,94,99,88,50,9
2,95,100,50,51,0,20,2
34,80,56,28,0,33,67,2
43,100,0,34,93,100,75,4
37,100,0,25,100,96,95,4
0,93,90,41,56,29,47,7
0,76,88,37,45,35,29,7
0,67,44,72,28,32,65,2
53,100,0,0,78,100,68,0
100,100,40,78,94,86,51,9
0,91,65,29,48,16,51,7
29,80,71,43,20,0,50,2
100,100,30,25,31,92,79,6
46,92,20,16,100,51,0,0
39,85,20,76,83,100,61,9
31,70,16,0,100,99,60,0
35,100,0,0,93,100,63,0
37,100,63,0,3,0,47,5
17,89,2,0,91,100,67,0
38,94,73,100,24,70,94,9
9,91,100,43,57,0,24,7
77,95,43,19,15,0,38,5
27,100,52,0,0,6,45,5
22,99,100,100,42,100,55,9
15,88,86,0,0,4,25,5
49,100,0,8,71,100,85,0
30,99,61,0,15,15,35,5
32,89,0,1,62,100,85,0
21,100,0,51,100,99,91,4
17,74,39,5,100,83,35,0
6,99,0,47,100,94,90,4
22,99,25,0,100,83,34,0
10,71,67,37,24,0,49,2
11,100,15,22,53,100,91,4
32,86,99,59,94,100,52,3
100,100,51,32,12,56,46,6
0,63,78,69,54,11,41,2
53,97,66,0,29,71,100,8
9,92,54,18,10,0,50,7
0,84,65,46,22,15,62,2
47,88,65,8,0,27,63,2
100,100,49,86,98,97,70,9
100,95,49,47,0,40,66,6
84,100,38,31,44,100,64,6
76,100,0,39,100,87,48,4
5,81,71,38,16,0,50,2
0,86,58,40,16,5,51,7
0,91,58,39,47,25,53,7
0,60,84,90,73,43,18,1
0,36,66,100,91,83,80,1
31,100,74,2,10,6,17,5
92,72,1,100,100,80,40,9
0,80,94,50,68,34,32,7
100,69,0,71,87,87,71,9
100,100,35,24,40,72,37,6
0,69,63,6,41,100,99,8
69,70,2,41,48,0,43,8
70,90,1,90,84,100,66,9
100,100,21,22,27,79,53,6
100,76,6,68,80,93,71,9
51,100,0,47,100,78,50,4
5,62,46,57,43,0,50,1
29,83,100,75,58,61,38,3
30,80,88,51,71,100,52,3
39,94,47,23,3,0,50,7
27,100,0,31,62,100,81,4
28,63,51,27,100,72,30,0
4,77,97,62,90,100,49,3
0,58,71,100,84,69,56,1
15,100,3,43,100,95,92,4
0,91,100,44,60,37,24,7
42,99,71,0,0,64,100,8
67,100,0,4,69,100,91,0
34,65,39,0,6,27,61,5
42,100,1,23,54,100,84,4
41,100,100,92,68,75,69,9
80,100,60,29,42,0,42,8
0,90,88,69,60,39,47,2
4,100,15,50,100,90,83,4
100,100,54,38,21,50,79,6
88,100,12,22,45,100,73,6
23,70,74,46,20,0,50,2
25,76,15,1,98,100,58,0
100,100,62,57,33,21,8,1
100,98,42,55,59,61,31,5
27,50,64,52,35,0,52,1
49,100,0,60,72,51,59,4
62,81,84,76,67,83,46,5
100,100,53,58,20,10,0,1
21,85,63,55,85,100,48,3
18,73,53,53,52,0,8,1
9,49,82,100,76,51,29,1
24,96,72,0,15,0,50,5
57,94,48,48,71,85,54,5
11,98,52,0,17,11,42,5
37,80,88,60,100,92,49,3
28,77,49,32,0,32,66,2
29,97,46,58,0,32,64,2
82,88,0,36,79,24,50,8
0,86,100,36,65,26,34,7
65,100,12,35,6,52,100,6
94,100,17,16,50,100,57,6
0,91,31,26,10,40,70,2
62,81,0,0,71,100,84,0
100,100,35,37,0,31,53,6
0,70,76,74,66,54,100,7
48,84,100,74,48,90,55,5
11,100,44,0,0,1,46,5
0,86,84,42,78,45,49,7
14,90,100,65,71,91,56,3
53,100,0,38,100,86,58,4
100,100,22,40,3,54,81,6
46,100,0,43,100,81,65,4
24,84,26,10,100,84,33,0
6,97,89,34,42,100,76,7
62,100,0,56,77,57,62,4
5,58,47,42,12,0,55,1
90,100,23,17,66,100,58,6
27,69,8,12,90,100,57,0
0,44,48,100,100,70,64,3
23,68,46,48,43,0,54,1
38,92,65,63,65,100,58,5
56,72,0,35,64,2,35,8
67,100,0,8,49,88,100,0
71,100,0,51,100,82,52,4
0,89,91,36,49,23,43,7
67,86,66,79,96,96,52,9
18,67,23,0,100,93,54,0
91,93,43,55,54,100,69,4
92,93,44,84,91,94,53,9
32,76,70,41,0,10,54,2
80,100,58,0,0,12,96,8
34,95,100,63,91,91,46,3
100,76,15,100,91,83,52,9
33,84,94,54,93,100,52,3
89,66,50,64,0,27,54,6
70,75,84,0,35,100,90,8
34,91,5,0,90,100,69,0
35,84,54,28,100,66,30,0
84,78,18,33,59,0,45,8
0,70,100,66,76,47,5,1
41,84,53,40,0,32,67,2
0,92,78,40,58,33,53,7
0,68,57,54,56,36,1,1
22,96,81,0,21,0,42,5
0,86,94,40,65,39,45,7
13,98,41,0,3,0,45,5
74,100,2,81,60,86,100,9
79,75,3,59,79,100,54,9
0,100,56,23,40,29,64,7
0,84,83,38,47,14,46,7
22,73,16,82,87,100,52,9
100,97,35,42,74,82,43,5
11,62,38,100,87,64,44,7
82,100,51,28,43,3,36,8
20,89,100,0,0,5,45,8
0,71,53,94,78,52,29,7
77,69,28,38,78,0,30,8
100,100,52,61,25,11,2,1
42,77,8,1,63,98,100,0
0,33,64,100,100,80,60,1
0,88,65,40,52,35,61,7
13,85,63,55,100,81,40,3
56,94,49,54,83,100,53,5
100,91,20,38,11,56,61,6
0,82,70,62,59,24,14,1
31,96,56,72,61,99,56,5
71,76,0,31,42,86,100,0
100,93,27,65,31,66,47,5
100,94,36,30,31,90,59,6
0,56,60,100,45,35,45,1
30,100,13,40,100,92,68,4
0,66,71,99,92,84,82,1
0,81,66,36,6,10,55,2
0,84,53,50,7,27,76,2
86,88,50,94,100,96,56,9
9,65,52,60,60,0,12,1
29,100,42,0,0,11,53,5
0,69,100,84,78,62,51,1
11,82,15,11,100,96,42,0
23,81,48,100,98,69,44,1
100,100,20,36,12,71,90,6
100,84,0,34,67,5,58,8
63,100,0,61,49,100,63,4
38,91,100,67,66,82,48,3
18,82,56,0,0,11,49,5
56,93,60,29,49,9,39,8
0,85,100,69,37,16,0,7
90,78,0,37,73,3,43,8
100,100,34,30,10,48,38,6
34,63,65,33,0,2,53,2
58,92,86,0,22,94,100,8
100,100,84,74,95,96,49,9
72,100,64,0,0,41,100,8
0,96,100,54,47,28,35,7
0,63,62,37,3,1,51,2
0,67,56,55,25,14,56,2
58,94,81,44,100,75,31,3
27,93,15,1,100,91,39,0
88,100,33,30,65,100,98,4
21,100,83,0,36,86,100,8
100,100,32,20,17,19,75,8
8,69,45,93,75,49,26,7
0,95,50,32,40,28,60,7
0,79,82,59,70,100,50,3
52,100,45,56,57,82,49,5
8,90,44,0,11,55,100,8
52,89,100,74,65,80,44,3
16,72,85,60,100,86,43,3
0,60,52,100,81,67,57,1
5,99,82,26,24,100,96,7
0,97,100,68,39,23,7,7
12,96,55,32,9,0,49,7
39,78,44,0,39,95,100,8
0,53,64,100,81,58,37,1
0,88,49,41,16,36,68,2
27,96,4,0,94,100,62,0
66,100,42,95,87,100,60,9
46,97,0,61,100,64,46,4
1,72,42,37,5,0,51,2
100,100,26,25,25,86,64,6
50,100,0,44,96,97,93,4
57,88,0,33,100,28,49,8
61,79,100,68,94,77,27,3
31,100,0,0,87,100,71,0
26,81,69,62,100,78,36,3
38,96,61,0,0,50,100,8
0,79,63,49,14,19,59,2
