@relation penbased

@attribute At1 numeric
@attribute At2 numeric
@attribute At5 numeric
@attribute At6 numeric
@attribute At7 numeric
@attribute At10 numeric
@attribute At11 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
71,100,1,33,24,23,100,58,0
25,72,47,0,93,50,73,68,0
62,81,0,38,23,4,100,100,0
49,83,0,24,39,20,100,79,0
12,84,8,16,46,15,100,100,0
34,81,22,0,70,48,92,73,0
16,86,25,1,68,35,90,75,0
11,75,21,1,81,43,88,67,0
38,100,0,27,40,17,100,76,0
57,94,4,37,39,17,100,99,0
17,92,11,7,66,35,96,69,0
32,64,1,20,46,21,100,92,0
30,95,13,20,57,21,99,100,0
49,91,0,31,18,6,100,100,0
66,88,0,23,45,28,100,66,0
70,96,0,34,28,23,100,80,0
95,100,0,42,2,5,100,73,0
34,75,0,3,47,29,100,91,0
54,87,0,17,40,32,100,73,0
42,94,0,26,44,22,100,84,0
11,82,28,0,78,48,80,65,0
26,83,66,3,100,100,45,0,0
16,90,13,12,62,30,90,77,0
46,100,7,24,53,21,89,88,0
6,74,38,0,90,64,67,34,0
45,100,0,41,17,0,100,66,0
30,49,60,0,90,71,75,63,0
7,96,13,22,61,30,98,86,0
52,89,0,21,33,16,100,100,0
16,67,33,0,77,60,91,73,0
27,83,9,0,65,57,100,58,0
30,71,0,11,54,32,97,66,0
19,86,13,16,60,33,100,82,0
47,100,0,39,21,0,98,73,0
29,95,4,19,52,23,100,87,0
26,67,29,0,81,66,64,28,0
18,73,10,24,54,22,95,84,0
26,92,13,12,63,30,100,80,0
12,73,33,0,77,44,78,67,0
11,55,51,0,85,70,72,58,0
53,100,0,29,30,22,100,83,0
49,100,0,27,30,19,100,98,0
32,95,0,25,35,13,100,100,0
56,97,0,55,18,0,100,98,0
52,100,0,29,34,18,100,86,0
54,98,0,18,50,36,100,60,0
37,92,0,13,39,25,100,100,0
11,100,17,0,68,46,89,50,0
21,66,27,0,77,49,88,70,0
21,71,22,0,72,44,93,82,0
16,74,25,0,76,52,74,51,0
44,86,0,34,28,0,100,100,0
19,64,46,0,85,64,73,66,0
33,99,1,4,66,45,91,51,0
37,84,7,11,64,35,100,69,0
39,96,0,18,49,26,100,88,0
0,44,62,5,95,88,60,17,0
54,63,1,53,11,18,100,54,0
5,91,14,13,61,30,100,98,0
8,87,21,0,70,55,97,63,0
0,97,19,21,65,29,98,93,0
40,100,0,33,20,13,100,85,0
43,91,0,14,43,22,100,97,0
37,90,12,15,60,32,100,90,0
60,100,0,49,23,0,100,89,0
10,76,26,0,69,42,97,87,0
23,79,3,19,44,18,100,96,0
34,91,26,2,72,42,86,75,0
23,79,6,5,53,29,100,83,0
92,47,49,100,11,27,35,57,0
81,100,0,55,3,0,94,97,0
17,88,6,21,60,34,100,78,0
50,91,0,30,29,24,100,85,0
15,80,35,0,80,61,71,40,0
30,90,1,11,55,28,100,75,0
0,90,31,0,76,61,70,38,0
97,100,14,13,71,85,77,0,0
50,100,1,23,46,27,100,84,0
9,45,65,0,95,72,72,61,0
29,94,0,17,47,25,100,98,0
40,100,0,11,41,19,100,77,0
34,100,0,53,8,0,100,69,0
0,82,17,6,68,31,96,93,0
42,86,36,0,82,48,86,63,0
18,84,14,13,58,25,100,100,0
39,90,0,34,26,0,100,100,0
67,100,0,47,14,0,100,99,0
96,36,42,100,9,20,42,62,0
48,97,0,15,49,27,100,82,0
48,100,0,31,29,16,100,79,0
17,100,12,16,59,27,95,63,0
13,100,12,21,53,19,100,97,0
27,71,0,21,35,23,100,91,0
73,74,23,65,0,0,100,73,0
18,93,8,24,54,25,98,86,0
22,55,0,18,46,28,100,69,0
11,85,12,5,53,25,100,92,0
30,100,0,24,30,11,95,93,0
47,100,5,29,50,18,100,88,0
37,100,0,28,35,18,100,99,0
25,79,32,0,75,60,81,62,0
5,56,56,0,100,68,59,55,0
21,81,7,10,56,26,100,84,0
75,100,0,36,19,14,100,74,0
29,74,39,0,85,54,74,66,0
58,100,0,41,11,0,100,96,0
43,97,0,20,43,23,100,84,0
32,62,0,6,57,22,100,100,0
33,82,2,5,52,31,100,83,0
27,100,12,8,62,33,94,72,0
36,92,0,37,26,6,100,100,0
28,97,0,26,28,21,100,96,0
18,82,23,0,70,41,85,74,0
65,92,0,36,6,1,97,100,0
57,91,0,24,37,21,100,73,0
10,100,14,18,60,24,96,73,0
18,95,16,11,65,40,84,57,0
32,75,0,16,34,11,100,100,0
49,92,0,16,56,35,100,60,0
50,100,0,22,49,33,98,57,0
54,89,0,19,38,21,100,89,0
41,96,0,11,48,31,100,62,0
58,89,0,30,33,32,100,70,0
22,95,14,5,70,41,91,59,0
48,87,0,10,43,29,100,68,0
47,79,0,30,27,12,100,100,0
16,68,26,0,73,50,82,73,0
19,91,10,17,55,26,100,81,0
14,91,28,10,74,38,86,80,0
38,92,0,27,27,6,100,100,0
54,96,0,30,15,19,99,100,0
3,69,37,0,77,54,80,61,0
38,100,26,20,65,27,92,79,0
100,81,12,79,0,0,78,93,0
23,74,66,0,100,74,64,33,0
19,90,15,24,62,30,97,92,0
78,99,0,50,5,0,100,100,0
25,90,13,0,79,61,60,29,0
23,100,7,21,44,16,100,96,0
47,93,0,16,53,32,95,62,0
7,81,14,8,67,42,91,55,0
24,84,0,35,31,11,100,100,0
17,96,26,0,73,48,88,52,0
55,100,0,36,29,17,100,89,0
0,58,38,0,77,55,82,74,0
10,97,24,1,74,43,82,65,0
31,100,0,29,35,23,100,93,0
11,90,31,0,82,46,77,58,0
56,92,0,24,39,16,100,93,0
19,81,22,0,77,57,85,56,0
79,100,0,53,9,0,95,99,0
31,99,0,2,62,47,76,28,0
49,99,0,24,46,21,100,79,0
17,72,18,2,56,20,100,100,0
30,89,22,22,63,24,90,100,0
14,73,38,0,84,55,75,60,0
13,88,26,0,73,49,85,70,0
31,100,0,26,28,22,100,89,0
45,98,13,21,59,34,81,67,0
69,100,0,36,25,21,100,80,0
19,100,21,18,66,29,79,47,0
23,97,11,4,61,36,99,77,0
63,97,4,36,42,25,100,73,0
22,99,25,3,76,47,83,52,0
29,82,10,1,57,34,100,81,0
38,94,0,20,41,19,100,100,0
52,100,0,35,3,10,100,93,0
56,99,0,24,36,23,100,74,0
11,45,55,0,88,61,79,84,0
7,72,31,0,82,56,76,58,0
83,100,0,68,2,0,82,86,0
43,100,3,27,41,27,100,74,0
35,100,0,31,24,10,100,94,0
40,100,0,34,23,6,100,95,0
31,92,18,0,69,53,72,49,0
93,77,3,77,0,0,90,84,0
30,88,0,33,30,6,100,100,0
31,83,6,10,49,23,100,73,0
61,100,0,39,15,10,100,83,0
21,77,29,0,69,43,85,73,0
81,100,0,41,18,18,100,69,0
33,83,0,13,62,48,73,20,0
44,100,0,41,14,0,99,78,0
14,76,16,0,62,30,100,94,0
40,94,0,45,23,10,100,75,0
26,73,18,7,67,30,87,75,0
2,37,42,0,89,59,73,62,0
32,92,32,4,79,41,81,66,0
48,98,0,32,29,22,100,100,0
76,49,27,100,0,19,41,57,0
87,95,0,37,18,23,100,75,0
64,100,0,56,10,0,94,94,0
42,81,0,20,45,32,100,73,0
57,100,0,31,25,13,100,85,0
49,100,0,37,22,0,100,92,0
1,30,78,14,100,100,42,20,0
58,100,0,41,18,5,100,88,0
27,84,18,0,73,45,93,67,0
19,82,0,23,33,14,100,100,0
35,100,5,30,42,24,100,78,0
11,23,87,15,100,84,41,46,0
31,72,35,0,77,56,89,84,0
22,73,15,0,74,56,68,36,0
8,100,22,9,72,43,78,48,0
60,100,0,34,28,21,100,81,0
29,100,1,18,50,27,100,80,0
100,47,39,100,0,15,55,76,0
15,85,18,0,64,44,100,79,0
62,83,0,33,25,0,100,100,0
54,100,0,30,27,18,100,93,0
77,96,0,67,3,0,89,90,0
32,91,0,23,42,27,100,75,0
53,87,7,29,50,26,99,77,0
26,100,19,11,67,36,79,39,0
0,45,55,0,89,70,72,39,0
40,100,0,33,30,1,100,100,0
42,77,8,48,0,0,98,100,0
0,58,49,0,86,50,86,77,0
35,100,4,19,52,18,100,89,0
5,70,49,0,93,65,67,57,0
100,100,20,40,13,15,94,78,0
26,100,5,11,55,28,100,68,0
9,77,33,0,74,56,77,68,0
41,100,0,21,39,22,100,75,0
93,95,9,62,0,0,100,100,0
31,88,4,8,57,30,100,92,0
25,40,60,4,89,75,71,63,0
30,96,11,8,66,47,79,30,0
3,95,13,2,60,28,100,92,0
10,89,20,4,65,31,100,85,0
5,75,16,5,67,34,92,77,0
57,100,0,34,24,14,100,82,0
24,100,4,17,57,32,96,57,0
43,78,0,9,57,30,100,69,0
62,91,0,42,30,6,100,95,0
14,85,25,10,73,35,85,84,0
44,97,0,13,41,26,100,92,0
98,68,25,83,0,0,77,83,0
9,77,29,0,70,37,84,72,0
65,100,0,52,11,0,99,96,0
70,100,0,39,6,2,100,74,0
20,71,44,0,95,62,69,51,0
0,89,21,0,73,45,78,54,0
31,87,9,13,51,25,100,94,0
75,100,1,55,0,0,84,99,0
85,84,0,57,10,0,100,100,0
21,83,0,49,18,0,100,89,0
32,90,2,17,51,27,100,72,0
58,85,35,2,100,100,21,0,0
37,100,0,39,18,0,91,92,0
41,100,0,13,50,31,100,44,0
51,100,0,32,19,10,100,97,0
13,100,25,13,70,35,86,62,0
44,94,0,28,35,13,100,100,0
100,67,24,88,0,0,57,75,0
26,83,40,0,89,54,71,57,0
31,100,4,30,37,8,100,91,0
44,100,0,20,35,25,100,75,0
42,97,0,40,26,13,100,93,0
38,64,0,20,40,26,100,87,0
9,86,27,11,76,39,84,69,0
4,58,46,0,99,54,72,66,0
5,77,21,5,71,49,67,28,0
29,100,9,23,47,10,100,97,0
49,83,0,17,51,28,100,86,0
77,100,0,43,13,34,100,9,0
38,100,0,29,36,14,100,94,0
69,100,0,34,31,28,100,71,0
50,98,0,39,25,12,100,97,0
1,66,39,0,84,53,75,59,0
17,36,72,0,100,75,62,66,0
100,46,46,100,10,28,29,55,0
13,76,15,0,67,38,93,74,0
24,100,0,13,41,25,100,87,0
36,100,0,27,28,10,96,86,0
6,85,24,0,69,44,85,71,0
48,77,0,6,49,38,100,70,0
42,100,0,27,32,9,100,85,0
15,95,14,20,64,36,83,59,0
67,100,0,46,12,0,100,99,0
71,76,0,72,8,0,86,96,0
44,99,0,30,30,11,100,100,0
27,99,0,21,39,17,100,100,0
100,66,12,43,0,0,89,100,0
26,64,26,0,72,60,97,71,0
73,85,0,0,52,57,82,25,0
32,74,27,0,73,48,82,74,0
52,100,29,14,72,40,80,65,0
29,100,11,24,52,14,100,85,0
87,78,16,59,0,0,99,100,0
34,100,1,17,40,15,100,81,0
24,87,61,0,100,72,57,42,0
22,98,4,18,55,36,84,46,0
12,67,50,0,93,57,72,67,0
24,96,11,23,49,23,100,72,0
27,96,1,10,38,20,100,100,0
44,95,22,0,68,45,100,75,0
28,82,30,0,80,54,70,50,0
31,89,4,14,61,33,95,72,0
56,100,0,37,13,9,100,84,0
25,93,7,29,48,27,100,82,0
16,76,16,0,84,57,75,44,0
35,85,45,0,87,57,81,72,0
73,94,0,57,16,0,100,100,0
40,81,8,2,62,44,92,55,0
27,100,4,8,63,46,73,25,0
12,78,33,2,83,38,85,80,0
49,100,0,17,36,22,100,69,0
12,95,8,12,60,31,100,78,0
73,90,0,39,20,2,100,100,0
9,85,16,5,63,31,100,89,0
35,100,0,26,38,14,100,84,0
16,78,31,0,74,59,71,39,0
26,68,32,0,77,41,79,65,0
38,87,18,2,66,35,91,83,0
70,97,0,49,12,0,95,100,0
19,86,5,4,50,29,100,75,0
21,80,35,0,77,45,77,76,0
61,97,0,43,22,12,100,94,0
32,83,5,41,38,28,98,60,0
42,100,20,20,62,25,96,67,0
52,84,0,50,20,0,100,100,0
12,78,30,0,67,27,96,73,0
42,93,0,42,24,11,100,97,0
17,63,51,0,95,72,55,52,0
44,100,0,35,12,6,100,90,0
17,56,35,0,74,47,76,76,0
48,100,0,38,12,0,86,91,0
14,78,40,0,84,61,72,60,0
63,100,0,44,14,12,96,93,0
76,54,27,100,0,15,53,72,0
0,62,45,0,80,52,86,83,0
11,78,25,0,68,37,96,80,0
9,100,20,25,61,21,93,76,0
20,100,10,16,58,26,98,89,0
80,81,10,46,0,0,82,100,0
42,87,0,16,55,34,88,65,0
36,100,1,28,41,17,100,94,0
20,86,4,11,48,24,100,100,0
63,97,0,54,15,0,94,100,0
36,97,9,14,61,34,100,73,0
26,89,0,30,45,21,100,88,0
31,71,32,0,82,57,66,60,0
19,78,25,0,71,39,90,76,0
52,100,36,0,100,73,15,2,0
48,97,0,21,44,29,100,84,0
26,88,0,20,36,18,100,100,0
32,58,18,0,70,41,95,88,0
11,82,15,0,71,47,96,67,0
26,86,37,0,87,56,74,60,0
62,100,0,49,7,0,92,100,0
5,65,41,0,89,54,70,64,0
7,54,56,0,99,68,63,56,0
9,81,54,0,99,94,48,4,0
33,100,6,23,54,30,88,64,0
29,74,0,2,51,30,100,84,0
0,88,33,12,75,35,87,95,0
27,76,16,0,70,40,92,73,0
24,91,22,3,71,48,82,33,0
24,96,7,16,43,11,100,100,0
57,93,0,34,19,4,96,100,0
12,60,29,0,74,41,94,84,0
43,89,22,0,72,46,83,66,0
13,100,25,0,67,34,95,92,0
10,73,26,0,75,52,89,67,0
19,81,11,0,52,40,100,82,0
14,81,19,1,65,30,100,81,0
27,69,8,0,60,44,100,80,0
66,98,98,68,100,92,33,0,0
26,89,1,30,35,10,100,100,0
65,100,0,36,22,8,100,99,0
14,67,26,0,70,48,96,87,0
5,73,38,0,81,58,78,57,0
34,76,8,0,65,47,99,67,0
25,84,8,17,52,26,100,88,0
2,100,15,16,53,18,100,79,0
0,59,39,0,78,54,90,75,0
20,75,29,11,69,26,90,94,0
59,79,0,62,1,0,100,100,0
48,53,0,0,49,48,100,44,0
73,98,19,0,100,100,0,13,0
0,64,35,0,77,46,96,80,0
97,82,18,69,0,0,93,89,0
52,100,0,32,24,8,100,89,0
56,100,0,33,24,25,100,60,0
33,100,0,5,62,42,91,49,0
11,70,32,0,89,47,78,66,0
23,97,17,0,58,35,100,73,0
25,93,22,0,76,59,61,7,0
42,96,0,30,24,11,100,100,0
15,89,19,0,74,57,64,32,0
22,98,17,19,62,25,96,86,0
41,90,9,9,57,30,91,73,0
27,94,0,49,6,0,100,100,0
16,80,40,0,86,56,80,67,0
89,100,0,44,2,2,100,98,0
27,87,33,0,79,42,82,66,0
97,95,13,67,0,0,91,91,0
23,100,8,12,58,29,100,78,0
70,96,3,64,0,0,88,92,0
46,88,19,11,63,29,86,86,0
31,100,2,26,42,20,100,85,0
44,100,22,22,63,29,95,74,0
100,54,30,92,0,1,66,79,0
41,72,0,7,46,34,100,76,0
19,77,13,0,63,41,100,77,0
100,70,10,75,0,0,100,81,0
99,79,18,78,0,0,77,88,0
33,89,35,8,78,38,85,88,0
91,100,0,11,52,70,39,7,0
26,100,0,35,25,0,100,88,0
70,100,0,40,11,6,94,88,0
43,100,0,41,24,11,100,97,0
23,96,0,15,41,25,100,98,0
66,100,8,56,0,0,75,79,0
17,83,0,13,47,26,100,79,0
15,58,33,0,71,52,93,85,0
31,91,0,20,37,15,100,100,0
0,51,40,0,78,43,95,85,0
23,97,20,6,66,35,98,81,0
19,81,12,0,54,29,100,91,0
63,77,0,59,12,0,100,88,0
80,70,15,73,0,0,83,88,0
17,100,12,10,63,36,100,79,0
21,83,0,28,35,17,100,100,0
34,100,0,41,25,0,100,71,0
27,73,41,0,81,50,78,77,0
31,94,2,17,40,20,100,100,0
20,77,25,0,77,54,76,53,0
16,98,0,42,27,9,100,100,0
33,80,13,0,74,54,79,26,0
31,83,1,8,57,30,98,72,0
79,86,0,35,11,5,100,100,0
100,66,0,51,8,32,92,8,0
89,77,19,73,0,0,67,67,0
85,91,0,48,8,0,100,100,0
41,100,0,30,33,15,100,88,0
30,94,4,14,52,29,100,86,0
47,98,0,23,46,23,100,83,0
63,99,0,35,22,17,100,91,0
24,87,7,0,61,44,80,36,0
81,80,0,53,8,0,100,100,0
0,94,42,7,78,41,73,70,0
22,62,47,0,89,52,76,78,0
1,76,16,0,65,35,95,84,0
70,92,26,0,100,100,13,11,0
32,86,10,4,57,30,97,87,0
38,99,14,0,75,51,73,33,0
25,86,0,41,14,16,100,100,0
32,90,46,0,91,66,64,42,0
67,97,0,30,34,32,100,73,0
96,100,18,49,0,0,95,95,0
86,100,19,67,0,0,81,93,0
27,88,0,18,42,30,100,81,0
73,100,0,39,22,20,100,76,0
32,100,0,40,27,10,100,99,0
44,100,0,25,29,17,100,86,0
7,89,16,5,51,20,100,98,0
34,86,0,9,49,29,100,76,0
27,97,6,14,58,30,100,74,0
20,73,22,0,73,54,94,58,0
87,73,12,87,0,4,73,67,0
0,73,49,0,92,60,73,60,0
35,83,0,40,21,0,100,100,0
16,75,27,5,77,37,85,71,0
48,100,0,20,43,25,100,76,0
18,91,22,6,66,30,91,76,0
37,100,0,33,26,7,100,99,0
15,100,0,7,37,24,100,95,0
43,95,0,31,29,20,100,100,0
2,58,48,0,100,71,53,31,0
25,100,0,21,41,16,100,89,0
24,86,17,0,66,35,88,78,0
35,57,1,0,48,36,100,86,0
24,84,26,0,77,53,84,63,0
38,90,0,32,42,23,100,94,0
35,84,4,21,49,24,100,95,0
12,54,62,0,99,68,71,67,0
5,87,41,0,83,58,70,51,0
28,100,0,20,32,24,100,85,0
25,57,62,0,100,68,61,57,0
43,95,0,40,29,0,100,100,0
10,86,33,0,80,65,64,20,0
44,100,0,14,50,31,100,49,0
0,67,45,0,85,51,75,71,0
80,88,9,70,0,0,78,85,0
27,82,13,6,67,34,96,82,0
32,84,18,1,76,52,71,5,0
78,100,0,58,6,0,97,95,0
45,96,0,35,29,21,100,91,0
36,95,19,10,66,37,97,81,0
19,90,24,0,75,55,82,60,0
15,79,37,0,89,63,73,43,0
55,100,0,39,23,6,100,91,0
0,46,43,0,78,57,92,78,0
58,100,0,34,32,6,100,94,0
19,100,3,23,48,27,100,81,0
23,77,0,2,51,34,100,77,0
50,100,0,29,36,17,100,76,0
35,100,0,26,41,11,100,100,0
68,96,0,42,17,1,100,100,0
16,68,28,0,80,67,69,35,0
62,100,0,44,2,0,88,80,0
4,94,35,0,82,58,73,49,0
62,90,10,26,56,31,93,70,0
38,84,0,17,45,30,100,88,0
15,98,13,17,57,24,100,83,0
31,93,8,20,54,27,100,100,0
36,82,4,21,48,24,100,76,0
17,94,16,10,64,32,98,73,0
79,100,0,52,7,0,99,100,0
40,90,1,24,45,27,100,76,0
27,51,43,0,90,54,75,61,0
47,89,36,6,80,45,77,67,0
0,70,37,0,88,43,78,70,0
43,55,38,0,79,66,81,44,0
52,95,10,22,55,24,96,91,0
28,83,0,17,35,10,100,100,0
25,77,0,40,21,0,100,100,0
27,100,0,42,30,4,100,98,0
52,100,0,35,23,18,100,85,0
26,92,10,4,61,31,95,83,0
25,92,50,1,88,45,78,87,0
47,99,0,31,30,6,100,100,0
13,54,39,0,82,54,89,65,0
20,71,31,0,78,51,84,66,0
9,96,12,0,69,48,82,54,0
97,76,17,72,0,0,81,88,0
16,100,21,15,62,22,97,82,0
10,98,7,11,51,30,100,88,0
26,65,4,1,54,30,100,82,0
23,73,19,0,60,29,100,79,0
11,90,0,19,41,27,100,97,0
74,92,0,65,2,0,94,98,0
32,42,71,1,100,79,45,41,0
41,100,0,26,33,17,100,91,0
51,97,0,32,34,15,100,100,0
35,91,0,25,42,25,100,83,0
65,72,21,0,69,47,90,75,0
74,95,0,36,20,25,100,82,0
25,94,12,7,64,36,90,71,0
27,93,15,0,66,41,91,68,0
73,100,0,0,65,73,42,37,0
13,76,40,0,92,67,63,24,0
26,70,57,0,95,68,69,48,0
25,76,15,0,68,36,100,90,0
53,91,0,30,23,14,100,100,0
17,74,39,0,84,46,83,71,0
39,96,0,36,25,4,100,100,0
14,72,39,0,81,63,75,65,0
44,100,0,30,27,17,100,91,0
10,75,22,4,58,25,100,89,0
30,81,0,25,33,26,100,89,0
43,100,0,19,44,22,100,88,0
65,84,0,63,15,0,100,94,0
13,68,42,0,86,56,84,73,0
44,94,0,18,46,22,100,88,0
4,58,66,0,100,78,57,29,0
13,83,4,15,54,28,100,71,0
37,93,0,33,42,11,100,91,0
26,99,6,16,53,28,100,90,0
81,100,0,59,2,0,95,97,0
35,83,0,0,51,35,100,74,0
13,94,16,11,66,32,90,78,0
38,100,18,13,63,33,96,72,0
77,100,0,40,11,8,100,95,0
38,100,19,9,62,30,83,66,0
0,93,21,0,67,45,100,68,0
31,93,9,10,61,32,95,68,0
22,100,0,28,40,25,100,88,0
4,77,28,0,74,37,89,73,0
45,97,0,26,36,14,100,100,0
41,90,0,23,33,23,100,96,0
32,100,0,34,32,4,100,97,0
62,96,0,59,19,0,97,100,0
15,100,6,23,41,5,100,94,0
43,100,0,35,13,20,100,97,0
26,89,29,1,72,36,85,92,0
11,100,22,14,66,35,78,51,0
19,92,17,7,64,29,91,87,0
4,76,34,0,84,61,72,45,0
20,85,18,22,50,11,100,100,0
37,100,9,10,58,31,97,81,0
23,90,16,0,74,57,76,33,0
26,52,63,0,100,81,54,38,0
40,82,8,0,65,45,99,64,0
34,100,0,15,45,25,100,67,0
20,85,0,17,38,23,100,100,0
19,86,57,0,100,72,47,31,0
27,82,30,0,80,59,74,53,0
68,82,0,65,8,0,100,92,0
45,100,0,10,60,43,96,48,0
15,70,54,0,96,66,68,52,0
98,89,12,72,0,0,86,90,0
15,76,34,0,89,50,79,64,0
61,95,0,42,25,12,100,99,0
0,56,47,0,86,66,76,45,0
100,47,43,100,7,28,31,61,0
7,88,19,0,67,35,93,89,0
71,95,0,43,15,11,100,100,0
0,67,57,0,100,75,54,39,0
18,67,23,2,68,32,93,76,0
35,76,11,0,65,41,97,69,0
59,100,0,32,31,21,100,86,0
54,92,0,31,31,17,100,100,0
56,99,0,27,33,22,100,100,0
40,100,0,26,43,17,100,89,0
59,100,0,34,29,21,100,83,0
27,96,4,24,53,29,100,83,0
29,84,15,8,63,32,91,81,0
0,71,47,0,93,59,66,59,0
58,100,0,10,62,44,96,49,0
12,71,48,0,97,82,42,15,0
13,99,10,17,62,30,87,75,0
94,95,23,67,0,0,69,90,0
35,77,3,8,58,29,94,84,0
23,86,16,0,67,50,99,70,0
43,61,46,0,88,76,64,25,0
40,89,46,0,100,100,44,22,0
56,88,0,15,50,35,100,67,0
46,100,6,42,23,13,100,88,0
0,29,63,25,100,100,52,12,0
27,94,0,20,38,16,100,100,0
14,86,1,29,40,10,100,100,0
23,85,2,11,52,30,100,96,0
45,100,7,16,56,31,91,61,0
77,100,0,44,1,5,100,72,0
46,94,0,28,32,7,100,100,0
4,88,25,4,70,35,94,86,0
34,76,7,0,62,33,95,83,0
53,86,0,29,26,18,100,100,0
31,100,0,27,34,20,100,98,0
31,100,1,16,43,25,100,84,0
68,100,0,40,19,5,100,93,0
48,91,0,28,18,15,90,100,0
29,96,33,12,79,38,82,74,0
3,77,34,0,84,64,66,25,0
3,96,16,0,67,46,98,67,0
12,77,23,0,74,39,100,71,0
51,100,0,27,28,15,100,95,0
0,63,36,0,73,49,86,71,0
58,96,0,26,29,27,100,79,0
16,69,43,0,87,64,75,57,0
1,92,26,0,80,51,74,29,0
7,69,36,0,74,49,85,67,0
78,100,0,64,3,0,93,97,0
74,88,0,50,22,0,100,91,0
21,97,11,14,60,30,92,76,0
23,100,5,23,52,21,95,66,0
15,100,9,14,47,16,100,95,0
2,86,31,0,74,49,80,72,0
28,100,0,27,44,23,100,89,0
32,87,0,30,31,8,100,100,0
0,47,52,0,93,75,62,22,0
21,73,40,0,81,55,82,75,0
26,91,2,34,33,8,100,100,0
39,100,20,14,71,37,78,49,0
19,59,60,0,92,78,65,51,0
95,100,14,50,0,0,88,85,0
50,100,0,34,24,19,100,78,0
5,42,44,0,87,64,68,48,0
59,90,0,41,25,10,100,94,0
32,100,0,24,29,20,100,97,0
31,81,13,1,68,36,96,80,0
66,98,0,35,24,20,100,92,0
25,100,1,20,43,16,100,96,0
94,82,1,63,0,0,100,97,0
33,88,5,0,69,50,85,39,0
29,100,0,26,35,18,100,96,0
51,100,0,36,24,9,100,88,0
77,100,24,30,56,43,90,21,0
46,100,0,24,35,14,100,72,0
11,94,23,6,72,36,84,69,0
28,63,51,0,85,69,72,71,0
56,100,0,29,34,20,100,83,0
60,80,3,0,57,50,100,59,0
49,74,28,0,78,56,71,64,0
12,62,7,11,59,29,92,69,0
13,74,31,0,86,55,67,30,0
24,77,46,0,89,62,78,55,0
20,81,22,0,68,37,89,68,0
51,100,0,34,20,2,95,90,0
3,88,16,10,64,34,100,85,0
0,52,79,5,100,60,74,74,0
0,61,49,0,87,78,62,20,0
10,100,10,17,60,32,94,74,0
22,71,28,0,72,45,96,75,0
16,75,27,0,71,49,96,65,0
29,81,22,7,76,45,87,64,0
22,99,0,25,36,27,100,95,0
