@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R12,14-15,17'

@attribute At12 numeric
@attribute At14 numeric
@attribute At15 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
75,92,100,5
59,29,46,1
66,33,59,4
2,0,100,2
0,39,55,7
23,60,100,8
22,17,0,6
29,45,100,7
25,5,0,5
21,7,0,3
56,22,88,9
34,74,65,0
44,93,100,5
25,44,1,6
23,5,100,2
30,50,100,7
19,0,3,3
36,23,100,4
2,0,100,2
20,51,0,8
8,20,17,6
0,20,39,6
74,100,100,5
96,100,100,5
9,0,0,3
17,0,0,3
43,85,43,0
43,18,45,7
10,32,0,6
12,0,0,3
32,42,100,7
32,0,0,5
68,33,70,9
51,25,25,1
13,42,100,7
58,39,57,4
16,0,0,3
15,32,1,6
2,0,100,1
30,30,80,4
0,31,87,7
0,39,64,7
54,28,56,4
98,45,69,4
9,4,100,2
78,40,79,1
56,100,10,8
16,0,0,3
48,26,54,4
0,5,100,2
15,30,0,6
42,21,0,1
42,13,0,9
14,16,100,2
61,30,86,9
46,21,65,3
0,34,0,8
50,25,0,1
49,29,98,4
57,94,24,0
1,34,100,7
19,6,0,3
40,20,8,7
12,34,100,7
71,42,53,9
9,0,0,3
0,30,100,7
13,0,100,2
9,11,100,2
66,33,45,4
58,28,97,9
9,25,18,6
44,90,53,0
60,93,30,0
34,13,16,7
0,11,100,2
53,33,71,4
12,36,100,7
5,0,0,3
45,22,34,4
50,25,36,1
37,47,100,7
0,22,0,6
26,2,0,5
9,21,0,6
83,100,0,0
8,0,0,3
65,96,100,5
51,27,76,4
54,26,97,1
51,25,26,1
43,17,0,9
13,0,0,9
4,7,0,1
24,2,0,3
32,48,0,6
29,3,54,1
0,1,100,1
71,95,11,0
25,4,0,9
47,88,16,0
23,0,0,3
8,0,100,2
28,0,25,5
76,100,100,5
49,24,88,1
20,17,100,2
67,100,0,8
0,36,19,8
8,0,0,3
20,53,100,8
49,23,68,1
42,25,66,4
52,94,100,5
7,9,100,1
47,16,0,5
62,95,30,8
48,16,0,9
45,28,80,4
67,100,23,0
35,9,25,3
11,0,0,3
100,86,64,9
82,43,18,9
57,26,31,4
18,42,0,6
28,74,61,0
28,8,9,3
45,18,20,7
11,0,0,3
51,25,20,1
49,24,57,1
0,47,0,8
50,25,46,1
26,39,100,7
25,66,51,0
25,2,8,3
67,32,30,9
42,14,32,9
80,100,100,5
100,95,0,0
10,20,100,2
58,100,100,5
18,7,0,3
19,9,100,2
30,6,0,1
62,30,60,1
68,34,55,4
12,0,0,3
57,30,0,4
6,1,100,2
49,24,82,1
71,99,0,0
14,0,100,1
10,5,100,2
1,0,100,2
25,0,0,8
18,31,0,6
50,24,80,1
22,57,100,8
81,98,0,0
71,35,43,4
21,15,100,2
29,11,78,2
8,38,11,6
61,30,96,4
34,0,6,9
34,0,0,9
13,48,5,8
64,31,88,4
19,0,0,3
73,30,40,0
69,33,56,9
58,94,40,0
2,9,100,2
40,20,0,1
68,34,86,4
21,0,0,9
15,41,100,7
57,28,36,4
9,1,100,2
17,40,100,7
65,100,100,5
51,25,51,1
85,86,5,0
61,100,24,0
42,86,100,5
43,17,77,1
60,91,100,5
4,4,100,2
10,7,100,2
18,0,12,3
58,28,93,4
16,0,0,9
30,5,100,1
20,50,100,8
21,33,6,6
51,32,83,9
80,91,18,0
19,31,0,6
6,0,0,3
37,0,0,9
0,35,100,7
5,39,94,7
93,99,100,5
60,28,32,9
7,23,89,7
56,27,24,9
24,0,0,5
49,23,93,1
52,20,9,9
14,2,0,3
19,0,31,8
31,57,100,7
80,100,100,5
61,33,62,1
0,31,98,7
0,32,0,8
34,9,0,1
38,20,70,4
29,6,0,5
29,5,0,3
68,100,0,8
61,94,100,5
56,29,39,1
57,100,20,8
26,4,22,3
62,33,64,4
37,48,100,7
0,10,100,2
1,28,94,7
8,7,100,2
1,0,100,2
37,10,22,5
90,44,67,4
37,18,100,4
31,6,0,5
74,100,7,8
24,22,0,6
70,35,71,4
37,14,0,3
81,100,17,8
72,36,29,4
23,40,6,7
3,0,100,2
7,28,27,6
43,100,22,0
41,13,100,1
0,5,100,2
4,23,10,6
42,14,0,5
9,0,0,3
50,24,100,9
50,85,18,8
5,5,100,2
58,100,42,0
100,67,1,0
54,27,35,4
58,28,65,4
0,31,100,7
64,31,38,9
0,21,54,6
82,41,23,4
0,22,25,6
22,0,2,3
49,24,0,1
54,37,85,4
39,14,0,3
26,5,24,3
0,6,100,2
20,28,0,6
12,0,0,3
57,28,0,9
18,0,0,9
13,0,0,3
36,1,0,5
37,8,0,5
18,31,35,6
30,42,100,7
67,100,12,0
2,0,100,2
13,34,0,7
51,26,0,1
1,5,100,2
0,33,72,7
77,100,0,8
0,10,100,1
3,2,88,1
16,0,0,5
45,26,86,4
12,0,100,2
3,3,100,2
20,9,100,2
100,97,0,0
29,37,15,6
33,4,0,5
90,98,0,0
24,47,100,8
15,0,89,2
84,43,48,4
0,31,9,6
0,28,100,7
39,17,0,1
11,0,0,3
51,25,39,1
0,26,100,7
42,14,0,1
60,98,100,5
17,40,100,7
31,0,0,5
0,37,15,8
55,28,68,9
0,22,0,6
78,100,14,0
15,52,99,8
53,26,100,1
100,76,88,9
8,44,0,8
81,100,18,0
12,0,0,3
73,100,0,8
10,26,0,6
51,34,68,4
37,18,100,1
28,46,0,6
62,100,100,5
7,4,100,2
73,100,24,8
49,84,51,8
74,35,51,9
66,32,88,1
27,1,1,5
44,18,32,7
58,94,100,5
100,85,0,0
82,41,80,4
28,39,100,7
70,34,65,4
52,37,57,4
53,25,71,1
3,2,100,1
44,22,42,1
1,1,100,2
31,0,0,9
100,62,18,0
13,0,0,9
21,0,5,3
50,25,25,1
13,0,0,3
76,42,61,9
21,0,13,3
69,28,0,9
0,4,100,2
60,93,100,5
46,83,62,0
90,100,0,0
100,98,9,0
55,32,83,9
10,8,100,2
73,100,9,8
28,5,24,3
1,0,100,1
44,22,100,1
68,35,66,4
43,7,0,9
68,33,0,4
52,37,77,4
11,39,100,7
0,0,100,2
50,99,100,5
93,100,0,0
0,31,87,7
61,97,16,0
54,22,79,4
10,0,0,3
16,43,34,6
62,31,70,1
45,21,100,4
20,51,100,8
17,37,28,6
100,75,66,9
7,0,1,3
60,32,75,4
93,100,13,0
18,43,0,6
100,74,13,0
100,98,0,0
7,1,97,2
23,3,0,3
78,92,100,5
20,0,0,3
81,100,0,0
56,27,44,9
45,84,26,8
68,34,81,4
65,100,100,5
25,42,0,7
95,100,0,0
48,32,89,4
29,0,0,5
63,31,59,9
71,97,100,5
57,16,0,9
0,2,100,2
49,25,100,1
58,20,11,9
66,32,12,9
16,4,3,3
55,28,2,9
44,23,32,4
17,8,100,2
100,50,70,4
54,21,2,9
49,24,71,1
22,34,0,7
21,35,19,6
82,43,56,4
41,88,100,5
43,22,77,4
31,31,21,6
18,0,0,3
45,20,0,9
57,29,26,4
77,92,100,5
48,75,21,0
45,79,52,8
0,0,100,2
0,35,72,7
48,78,19,0
14,0,0,3
48,79,0,8
70,100,100,5
0,8,100,2
53,26,100,4
49,93,75,5
72,100,12,0
50,25,54,1
68,100,6,0
0,5,100,2
33,45,100,7
9,0,0,5
0,25,100,7
2,2,100,2
18,39,11,6
64,97,100,5
68,100,13,8
67,100,0,8
0,27,100,7
65,100,17,0
27,0,0,5
58,92,100,5
74,100,29,0
98,100,0,0
25,41,100,7
51,26,26,1
72,100,0,0
45,86,100,5
7,34,33,6
39,6,0,5
57,84,3,0
38,10,0,5
24,44,100,7
18,0,0,3
77,39,23,4
75,100,7,0
30,39,24,6
14,1,100,2
84,41,28,4
77,38,62,9
87,98,100,5
50,25,58,1
80,92,100,5
43,21,0,1
0,36,90,7
29,14,21,1
0,24,8,8
6,0,0,3
51,26,40,1
0,22,0,6
31,65,100,8
66,98,0,0
36,48,100,7
76,100,21,0
61,30,43,4
35,0,0,9
44,29,89,4
10,35,0,6
1,0,100,1
27,42,1,6
90,100,12,0
55,28,75,9
35,13,31,3
24,61,53,8
36,78,54,0
17,0,0,9
1,0,100,1
3,3,100,1
29,4,6,3
29,50,100,7
27,60,79,0
78,96,100,5
48,16,59,7
45,0,0,5
4,0,100,2
17,1,0,9
46,20,85,1
39,44,0,6
65,92,100,5
27,71,66,0
43,21,19,9
53,27,57,4
2,0,100,1
0,3,100,2
3,33,100,7
47,0,0,5
43,22,71,4
83,42,64,4
36,35,100,7
24,61,95,8
10,0,0,3
61,28,100,4
49,97,100,5
32,40,100,7
39,6,0,9
42,4,27,9
97,100,0,0
29,14,0,1
35,0,0,9
68,98,15,0
0,6,27,6
0,24,34,6
61,29,92,4
23,50,100,8
49,24,15,1
34,75,61,0
45,8,76,7
0,2,100,1
59,99,39,0
12,29,4,6
22,0,0,9
0,2,100,1
73,100,0,0
30,18,100,4
51,26,51,4
19,0,100,2
69,33,81,4
31,55,100,8
0,17,100,7
68,100,20,0
0,9,100,2
100,51,48,4
0,1,100,1
51,25,33,7
0,39,80,7
7,6,100,2
72,100,0,8
79,100,0,0
62,31,59,1
48,89,94,5
84,98,100,5
30,1,0,9
17,42,5,6
3,37,89,7
0,26,41,6
34,17,0,1
27,13,0,1
24,51,7,6
0,4,100,1
2,0,30,6
58,94,29,0
11,41,94,8
24,47,0,6
0,8,88,7
82,100,0,8
18,6,0,5
39,10,0,9
44,6,0,9
9,10,100,1
59,29,74,9
21,0,0,9
16,0,100,2
0,34,100,8
59,91,42,8
18,6,100,2
5,2,100,1
9,37,0,6
53,26,76,1
40,20,12,1
10,3,100,2
44,87,92,5
48,24,30,4
38,35,100,7
0,3,100,1
14,0,0,5
8,24,0,6
35,76,73,5
23,0,100,2
35,82,70,5
22,2,0,3
83,100,9,0
92,100,0,0
75,38,67,4
66,32,54,7
10,0,100,2
73,36,75,9
61,32,80,4
19,0,100,2
36,14,56,3
64,32,35,4
32,0,0,9
34,17,0,5
39,0,0,5
10,44,94,7
0,38,100,7
12,23,0,6
35,38,100,7
31,65,100,8
53,96,36,0
45,23,52,4
0,2,100,2
40,10,35,9
0,25,26,6
18,58,100,8
12,0,0,3
31,16,89,4
49,93,100,5
64,32,32,9
21,7,6,3
61,30,24,4
84,100,0,0
2,0,100,2
7,0,0,9
14,0,0,9
8,37,0,6
79,99,17,0
24,0,0,9
48,81,27,8
25,46,94,8
100,50,66,4
0,3,100,2
100,84,13,0
98,100,0,0
0,17,0,6
35,4,0,9
37,45,100,7
63,98,10,8
55,27,36,4
65,93,66,8
60,91,39,8
0,33,78,8
59,100,25,0
18,36,100,7
86,100,0,0
67,100,36,8
0,27,100,7
15,36,0,6
8,0,100,2
37,40,100,7
8,0,0,3
80,96,100,5
45,86,100,5
25,6,0,3
83,100,28,0
24,62,100,8
100,95,14,0
22,7,0,9
59,29,44,7
19,0,100,2
20,0,0,3
9,26,3,6
1,42,93,8
57,29,58,4
2,14,100,7
83,100,21,0
71,100,36,8
54,93,33,0
67,33,91,4
100,75,4,0
16,43,93,7
31,39,100,7
30,0,0,9
15,51,100,8
0,20,100,7
51,38,60,4
0,35,95,7
0,4,100,2
36,1,0,5
0,0,82,0
49,18,40,7
66,100,2,8
16,1,8,3
81,99,100,5
39,9,0,9
0,32,0,6
58,97,0,8
24,49,100,7
22,48,13,6
88,100,0,0
68,99,100,5
60,31,56,4
0,21,24,6
0,24,18,6
26,0,0,9
28,56,100,8
54,100,100,5
51,2,0,5
27,0,0,3
12,0,0,3
55,28,18,4
70,35,57,4
12,0,0,5
40,12,4,5
22,0,100,2
48,26,17,4
50,26,29,4
0,25,88,0
80,40,66,4
5,0,100,2
68,100,17,0
0,0,100,2
0,39,100,8
10,50,79,8
3,2,100,2
18,8,100,2
26,0,0,9
74,37,64,4
38,16,0,9
62,100,0,8
45,0,1,5
11,0,0,3
81,100,11,0
78,100,16,0
56,19,54,7
100,91,0,0
6,0,0,3
31,67,21,8
18,40,0,6
36,5,7,9
65,33,52,4
29,57,0,6
21,0,0,3
0,27,37,7
6,0,100,2
7,1,100,2
85,42,51,4
35,0,0,9
14,36,13,6
23,0,0,3
66,100,25,8
65,99,18,0
56,29,36,4
0,20,96,7
6,13,100,2
54,27,70,9
29,42,0,7
75,35,49,9
0,39,87,7
0,23,33,6
81,100,23,0
48,0,0,5
20,0,100,2
35,47,100,7
18,53,98,8
9,35,28,6
85,100,100,5
22,59,100,8
56,22,59,7
13,37,0,6
74,100,100,5
0,34,15,6
17,52,100,8
15,51,86,0
15,0,0,3
53,18,0,9
7,1,100,2
29,4,0,3
30,5,3,9
32,6,0,9
0,12,65,6
22,0,100,2
55,37,86,4
16,0,0,3
56,93,36,0
0,22,14,6
0,27,0,6
9,40,14,6
50,91,38,8
39,20,0,5
9,0,0,3
27,50,7,6
0,1,0,3
0,8,48,6
20,7,0,3
21,0,83,2
14,40,28,6
52,89,49,0
0,38,61,7
9,34,12,6
13,0,100,2
0,29,88,7
10,0,100,2
21,46,0,6
0,30,100,7
28,44,100,8
57,84,100,5
17,45,93,8
12,51,92,8
30,9,20,3
0,18,40,6
89,100,0,0
25,64,84,8
16,38,100,7
9,33,22,6
6,23,15,6
67,100,53,8
9,22,0,6
12,0,34,6
13,0,100,2
38,15,100,2
32,37,100,7
37,45,100,7
62,25,64,7
61,94,40,8
30,41,100,7
2,0,100,2
24,61,93,8
0,23,0,7
0,19,22,6
26,54,19,6
