@relation penbased

@attribute At2 numeric
@attribute At3 numeric
@attribute At5 numeric
@attribute At6 numeric
@attribute At11 numeric
@attribute At12 numeric
@attribute At14 numeric
@attribute At15 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
100,0,6,28,100,57,92,21,0
91,0,10,17,100,70,100,23,0
92,12,35,0,72,100,95,0,0
89,0,46,0,44,78,62,34,0
75,0,27,5,85,78,100,7,0
100,16,0,27,100,51,89,40,0
55,13,51,0,72,100,90,0,0
86,24,36,0,86,92,100,0,0
100,0,1,17,100,61,90,26,0
77,0,21,5,67,100,93,13,0
100,9,0,19,100,66,99,15,0
66,17,49,0,75,97,100,0,0
100,46,14,50,88,20,53,83,0
100,2,12,8,94,79,94,0,0
54,21,62,0,71,100,100,0,0
75,14,47,0,76,93,100,13,0
82,0,30,0,70,99,100,7,0
98,8,0,21,100,72,100,15,0
100,13,0,30,100,53,91,39,0
83,0,4,15,100,73,100,16,0
70,8,49,0,67,100,97,0,0
66,0,27,0,88,88,100,6,0
91,4,0,25,100,67,100,13,0
93,5,19,13,92,79,100,0,0
100,1,9,10,97,85,99,0,0
89,17,0,19,100,63,100,32,0
91,21,13,30,100,69,100,0,0
79,59,18,78,77,4,45,94,0
81,6,22,7,87,93,100,0,0
95,3,28,15,84,80,100,0,0
100,3,0,25,100,69,100,8,0
96,14,0,36,100,43,82,28,0
86,27,0,35,100,37,71,43,0
88,0,16,10,100,76,100,5,0
59,3,39,0,90,92,100,17,0
96,0,26,0,88,100,99,23,0
86,14,0,34,100,33,76,48,0
62,8,12,0,90,100,81,0,0
100,0,1,19,100,65,95,13,0
100,0,0,28,100,64,96,1,0
96,0,7,1,86,91,100,3,0
86,0,1,29,100,53,86,9,0
86,9,13,16,100,72,100,0,0
77,9,26,0,87,89,100,0,0
90,24,0,44,100,44,91,44,0
70,0,41,0,75,100,100,14,0
78,7,40,0,72,100,100,0,0
100,0,2,26,100,60,93,25,0
87,0,7,0,80,100,93,7,0
92,30,0,65,94,20,60,79,0
100,0,5,29,100,63,96,4,0
88,0,19,0,93,79,100,3,0
75,32,66,0,68,90,100,0,0
80,47,5,75,85,14,55,85,0
100,5,0,26,100,56,93,33,0
100,26,0,56,88,15,60,70,0
100,25,0,34,100,62,98,23,0
61,12,48,0,83,99,100,0,0
56,34,70,0,65,100,95,0,0
95,20,0,42,100,58,100,20,0
86,9,16,0,99,92,100,0,0
79,5,32,0,81,100,94,0,0
100,1,10,10,97,77,99,0,0
96,23,0,30,99,51,87,47,0
100,5,0,28,100,57,84,3,0
100,8,0,27,96,44,84,61,0
54,73,27,100,53,0,29,100,0
55,10,0,18,100,70,100,29,0
62,0,7,11,92,76,100,8,0
83,18,0,40,100,28,71,57,0
100,0,12,21,100,60,96,32,0
95,1,0,25,100,49,85,37,0
88,15,37,0,77,92,100,0,0
100,20,32,13,79,90,98,0,0
100,15,0,56,94,20,57,86,0
86,6,0,9,100,70,100,21,0
100,5,0,21,100,66,89,11,0
84,39,0,57,100,38,88,43,0
87,0,10,0,100,81,100,1,0
88,23,39,0,79,93,100,0,0
91,16,0,30,100,62,100,36,0
92,8,0,16,100,81,100,28,0
93,7,15,0,91,87,100,0,0
90,0,16,0,76,100,79,2,0
100,28,6,42,100,56,92,0,0
65,2,41,0,70,92,100,0,0
35,94,62,100,18,0,17,71,0
81,42,10,46,82,19,60,77,0
100,25,0,37,100,62,97,22,0
59,62,5,80,95,15,58,82,0
63,8,36,0,68,100,91,0,0
73,0,13,0,100,83,100,9,0
100,0,1,28,100,61,98,21,0
78,2,0,9,100,78,100,16,0
100,23,27,4,85,93,95,0,0
63,3,37,0,89,90,100,0,0
96,6,0,18,100,59,100,50,0
77,0,13,0,100,82,100,15,0
82,6,28,0,80,90,100,0,0
100,11,0,30,100,43,79,28,0
97,20,0,26,100,63,100,24,0
61,7,49,0,62,100,72,16,0
48,16,69,0,44,100,67,0,0
77,3,11,0,56,100,66,0,0
100,0,5,11,100,75,97,17,0
84,0,11,0,100,89,100,14,0
94,22,0,45,100,58,100,19,0
82,3,13,6,96,76,100,0,0
87,23,0,33,100,43,85,43,0
99,12,0,31,100,36,76,60,0
84,0,5,17,100,67,100,20,0
77,50,8,48,98,43,91,38,0
100,28,0,20,61,94,68,32,0
86,0,10,4,97,87,100,4,0
100,16,0,34,100,51,86,12,0
52,23,79,5,74,64,100,27,0
99,0,6,16,100,73,100,6,0
80,0,31,0,72,100,94,3,0
100,53,0,43,100,84,51,10,0
89,15,0,21,100,54,96,48,0
81,5,8,2,92,99,100,0,0
99,0,3,17,100,68,100,15,0
98,0,4,18,84,89,100,21,0
100,0,10,20,100,66,98,19,0
77,0,23,0,100,80,100,23,0
64,0,1,20,100,66,100,15,0
100,12,0,46,100,38,82,34,0
79,0,18,7,100,69,100,32,0
93,0,4,15,100,73,100,18,0
90,24,0,39,100,40,81,52,0
88,0,20,7,91,76,100,12,0
100,2,15,1,36,56,51,0,0
100,8,0,31,100,43,80,55,0
89,0,1,30,100,50,92,46,0
50,17,58,0,80,99,100,0,0
100,9,0,26,100,56,88,0,0
100,0,22,9,78,94,95,7,0
72,1,27,0,88,83,100,0,0
77,0,34,0,66,100,71,22,0
26,43,77,5,55,100,88,0,0
100,3,0,32,100,37,76,49,0
97,9,0,15,100,73,100,5,0
81,0,22,0,85,100,98,28,0
75,0,16,5,92,75,100,6,0
100,22,0,36,100,45,86,37,0
100,8,0,41,99,30,67,56,0
86,0,15,20,96,73,100,8,0
100,17,0,29,100,60,96,31,0
97,0,20,0,87,100,86,10,0
73,27,0,48,91,27,71,66,0
100,5,0,26,100,53,87,17,0
88,4,15,8,99,73,100,0,0
80,0,6,2,100,79,100,30,0
47,85,43,100,31,0,22,78,0
93,7,0,25,100,46,83,62,0
81,39,0,66,100,33,80,36,0
86,1,18,11,82,90,100,0,0
100,5,0,22,98,82,99,8,0
73,0,38,0,78,100,99,10,0
88,14,0,27,100,69,100,15,0
87,0,20,4,89,75,100,13,0
86,4,31,0,80,90,100,0,0
53,90,36,100,52,0,27,100,0
90,0,9,9,91,84,100,5,0
100,29,0,55,94,24,64,68,0
92,0,15,21,96,73,100,2,0
100,0,8,9,100,79,99,17,0
99,18,0,27,100,61,99,32,0
76,0,7,0,95,74,100,0,0
100,15,0,37,100,31,75,62,0
94,2,0,17,100,66,100,19,0
100,23,0,40,100,42,86,57,0
90,0,13,0,60,100,73,10,0
100,19,0,44,97,27,66,62,0
91,9,0,14,100,67,100,21,0
70,0,24,0,100,90,100,28,0
36,83,42,100,42,0,20,100,0
81,0,34,0,70,100,99,7,0
91,20,0,28,90,45,79,69,0
53,95,46,100,34,0,25,88,0
93,2,0,33,100,65,100,9,0
100,41,14,13,77,85,53,0,0
100,11,0,39,100,47,90,32,0
88,11,17,9,91,86,100,0,0
92,12,0,8,86,86,100,20,0
74,80,23,65,100,38,82,23,0
100,9,0,34,100,47,85,24,0
100,0,4,17,96,75,94,11,0
70,58,10,75,100,19,68,45,0
100,22,0,0,42,82,65,41,0
100,24,0,53,100,34,68,14,0
43,1,41,0,61,100,75,4,0
100,18,0,49,100,45,91,32,0
89,13,29,1,85,79,100,0,0
68,0,44,0,58,100,81,1,0
100,53,20,40,94,51,78,0,0
92,22,0,27,100,66,100,17,0
84,2,26,0,84,97,100,0,0
96,0,11,8,79,100,81,31,0
67,0,26,0,96,85,100,7,0
82,0,10,1,100,83,100,9,0
90,21,46,0,64,100,88,0,0
98,0,20,18,100,58,94,40,0
84,31,0,63,100,30,78,44,0
92,12,26,0,13,58,68,0,0
100,1,0,29,100,62,99,31,0
93,16,0,35,100,43,81,33,0
99,21,0,50,100,27,65,79,0
88,0,25,4,94,79,100,8,0
63,45,1,53,100,74,98,0,0
82,0,23,0,85,83,100,4,0
82,0,8,0,99,93,100,5,0
90,0,31,0,77,92,100,3,0
100,0,0,35,100,38,77,36,0
46,93,46,100,29,0,18,88,0
100,3,33,0,74,95,98,12,0
78,6,0,2,100,80,100,19,0
73,0,30,0,87,78,100,16,0
97,0,20,6,98,84,100,9,0
77,0,0,2,100,78,100,12,0
92,11,51,0,63,98,100,0,0
82,0,4,21,100,70,100,23,0
90,0,2,18,100,66,100,21,0
59,9,43,0,65,100,84,10,0
100,2,5,23,98,71,99,0,0
86,0,5,4,100,70,100,35,0
73,0,26,0,89,95,100,3,0
100,38,0,44,100,40,88,45,0
100,12,0,41,100,21,60,54,0
100,23,0,42,100,47,88,16,0
100,9,0,21,100,43,79,47,0
23,44,87,15,41,100,80,2,0
100,16,0,35,100,41,77,51,0
100,19,0,37,100,41,80,44,0
72,0,21,0,100,80,100,25,0
91,19,0,30,100,46,86,48,0
100,21,29,14,80,88,97,0,0
100,27,0,59,95,23,61,88,0
31,100,67,100,8,0,0,82,0
94,6,0,28,100,53,91,32,0
72,15,47,0,73,87,100,0,0
72,1,31,0,76,99,100,0,0
79,8,37,0,73,100,82,0,0
47,5,52,0,62,100,63,42,0
85,10,0,20,100,62,96,20,0
64,2,35,0,96,85,100,19,0
85,20,44,0,73,100,97,0,0
63,25,51,0,72,99,100,0,0
100,11,0,24,100,53,80,17,0
100,0,4,19,100,66,97,10,0
72,0,16,0,93,78,100,14,0
90,14,9,19,76,100,85,0,0
100,0,20,26,100,54,86,33,0
100,0,11,19,100,60,93,30,0
100,0,6,23,88,77,97,2,0
96,6,0,19,100,65,100,17,0
58,19,66,0,57,100,71,0,0
89,19,35,8,85,80,100,0,0
86,0,4,11,100,64,99,26,0
87,5,41,0,70,100,95,0,0
44,15,62,5,60,100,64,11,0
100,0,7,21,100,56,91,28,0
47,92,49,100,35,0,18,100,0
88,2,13,1,93,91,100,0,0
64,8,0,20,100,69,100,21,0
96,23,42,5,76,95,100,0,0
90,0,0,32,100,66,100,1,0
73,12,25,0,63,100,75,0,0
83,0,24,0,82,94,100,6,0
100,10,0,26,100,66,95,24,0
61,10,46,0,64,100,67,0,0
95,0,2,15,100,68,100,6,0
100,9,0,33,100,50,80,15,0
81,5,54,0,48,100,56,0,0
100,5,0,27,100,64,100,19,0
70,1,37,0,78,79,100,5,0
100,18,0,35,100,57,92,21,0
73,5,0,15,100,83,100,20,0
89,15,22,0,83,92,100,0,0
99,17,0,26,100,64,100,25,0
84,12,18,0,93,88,100,0,0
93,1,0,16,95,81,100,7,0
54,8,56,0,63,100,97,0,0
74,8,27,0,82,89,100,0,0
54,78,30,92,66,0,40,84,0
92,30,50,1,78,87,100,0,0
89,4,21,0,78,89,100,14,0
100,12,0,41,100,27,60,79,0
87,12,0,30,100,46,81,29,0
76,0,16,0,100,70,100,25,0
100,16,0,41,100,53,97,34,0
100,15,0,20,100,65,95,21,0
89,0,8,0,73,100,74,13,0
71,4,0,11,97,80,100,6,0
45,30,65,0,72,100,88,0,0
99,18,0,24,100,69,100,19,0
94,4,0,20,100,60,98,32,0
100,0,1,18,100,69,95,2,0
81,0,7,10,100,71,100,15,0
61,59,17,86,68,3,36,91,0
86,14,0,29,100,52,87,49,0
96,17,0,30,100,44,84,49,0
100,4,0,20,100,59,89,30,0
96,0,16,0,98,93,100,14,0
76,27,55,0,65,100,79,0,0
56,83,33,97,54,0,25,100,0
99,6,14,0,73,100,83,0,0
99,0,1,4,91,96,100,13,0
90,4,0,20,100,70,100,23,0
75,0,24,0,100,86,100,13,0
73,8,36,0,82,90,100,0,0
100,0,2,23,100,56,91,30,0
93,0,16,2,85,86,100,6,0
99,11,0,31,100,42,85,49,0
30,35,78,14,42,98,65,0,0
98,20,0,32,100,53,96,36,0
91,11,0,23,100,71,100,20,0
89,7,0,30,100,65,100,9,0
96,5,0,15,100,63,100,34,0
95,0,14,5,91,89,100,10,0
81,6,22,0,92,91,100,0,0
83,0,0,28,100,53,88,30,0
69,0,37,0,80,97,100,21,0
73,0,15,0,68,100,87,1,0
86,17,0,27,100,37,70,63,0
100,0,5,16,100,67,75,13,0
100,14,0,24,100,45,89,44,0
57,3,40,0,81,100,85,0,0
88,0,5,0,85,100,89,11,0
97,2,0,9,100,100,95,14,0
94,0,6,0,77,100,82,6,0
96,0,7,16,100,48,86,39,0
95,0,4,19,100,68,100,16,0
68,20,42,0,80,95,100,0,0
100,0,11,25,99,69,83,34,0
94,26,0,49,100,40,88,37,0
89,23,0,49,100,37,80,32,0
100,0,1,20,100,61,100,29,0
88,9,0,20,100,57,94,31,0
85,0,12,5,100,68,100,34,0
76,1,16,0,92,84,100,0,0
89,0,2,7,100,66,98,18,0
100,12,0,34,100,59,98,35,0
67,14,57,0,54,100,87,4,0
93,25,0,9,100,81,100,18,0
87,31,61,0,57,100,87,0,0
91,14,0,31,100,38,72,49,0
100,16,0,33,100,45,82,37,0
88,8,0,27,100,56,89,20,0
71,0,48,0,42,100,60,5,0
84,0,4,21,100,67,100,5,0
80,12,38,0,72,82,100,0,0
63,73,25,98,57,0,23,98,0
94,15,36,0,81,98,100,0,0
86,1,27,11,84,83,100,0,0
76,2,16,0,75,100,88,0,0
100,17,0,34,97,51,86,48,0
73,0,9,12,100,67,100,27,0
72,7,0,7,100,76,100,15,0
100,0,7,0,61,100,69,24,0
100,17,0,41,100,45,87,34,0
100,27,0,39,100,33,71,38,0
79,16,0,30,100,46,86,51,0
100,19,0,33,100,65,87,23,0
100,14,0,25,100,51,89,42,0
100,19,0,47,100,38,82,46,0
80,28,0,53,100,25,62,84,0
94,1,0,26,100,66,100,17,0
90,0,20,16,99,71,100,26,0
100,12,0,36,100,46,88,40,0
87,14,0,17,100,70,100,28,0
31,44,0,26,100,73,30,40,0
89,0,14,12,94,72,100,3,0
56,5,56,0,59,100,93,0,0
25,68,33,97,100,43,100,22,0
100,22,0,31,100,50,87,26,0
62,20,58,0,65,100,70,11,0
79,0,6,5,100,71,100,25,0
99,10,15,12,98,84,100,0,0
100,8,0,31,100,54,91,33,0
70,19,57,0,69,100,88,0,0
56,6,40,0,90,97,100,0,0
100,21,0,35,100,39,77,44,0
100,9,0,36,100,58,97,21,0
29,21,63,25,52,86,55,2,0
100,17,0,37,100,38,78,35,0
87,36,0,60,100,37,90,47,0
89,20,0,49,100,32,73,57,0
81,56,12,79,78,14,58,66,0
85,18,5,20,99,66,98,0,0
100,22,0,41,100,60,96,13,0
74,20,39,0,83,86,100,0,0
85,14,35,2,21,48,64,0,0
57,0,40,0,87,100,88,11,0
89,0,4,14,95,77,100,16,0
87,0,26,0,92,95,100,21,0
78,7,33,2,85,78,100,0,0
83,0,21,0,87,80,100,5,0
100,27,0,39,100,51,93,38,0
59,0,33,0,94,85,100,16,0
64,10,46,0,73,100,99,0,0
89,53,12,72,86,21,63,92,0
83,0,10,9,100,63,97,31,0
67,16,49,0,64,98,100,0,0
100,10,29,0,65,92,85,0,0
97,19,4,36,100,77,100,0,0
94,26,0,57,100,36,87,48,0
85,13,31,8,85,87,100,0,0
50,0,40,0,70,100,95,15,0
66,61,0,51,92,89,61,8,0
81,22,0,38,100,43,88,40,0
77,30,0,59,100,37,83,34,0
50,0,38,0,76,84,100,0,0
59,0,31,0,87,98,100,6,0
99,0,10,17,87,72,100,0,0
100,21,0,49,100,50,95,7,0
89,0,19,0,64,100,85,7,0
70,57,15,73,83,15,56,75,0
70,20,54,0,68,100,92,0,0
100,0,1,36,100,46,85,28,0
94,0,5,23,100,70,100,6,0
93,0,22,0,61,100,67,11,0
93,23,0,41,92,34,75,61,0
100,12,0,32,100,60,96,16,0
70,1,0,0,100,83,100,28,0
97,0,9,14,100,81,100,5,0
91,0,10,10,100,75,100,7,0
85,42,30,75,100,47,100,36,0
94,1,0,20,100,53,93,51,0
81,1,13,1,96,79,100,0,0
88,10,0,15,100,81,100,9,0
95,23,22,0,100,94,100,0,0
100,11,0,26,100,55,97,43,0
99,0,1,20,100,76,100,21,0
94,0,23,6,84,80,100,5,0
100,0,39,0,19,44,80,23,0
93,1,16,19,94,72,100,0,0
100,9,0,26,100,53,87,11,0
78,0,19,0,99,80,100,7,0
95,0,3,21,100,53,85,30,0
90,11,34,0,57,100,73,0,0
69,0,19,7,100,74,100,29,0
97,27,0,40,100,59,100,5,0
87,13,0,10,100,77,100,26,0
69,8,43,0,75,100,94,0,0
93,8,0,20,100,55,93,48,0
100,0,12,16,95,70,93,15,0
80,0,35,0,71,100,86,13,0
91,19,49,0,62,100,88,0,0
72,25,0,37,100,61,100,31,0
80,0,13,0,79,100,76,25,0
100,7,0,34,100,46,81,21,0
100,2,0,27,100,58,95,33,0
100,17,0,38,100,53,87,5,0
100,17,0,32,100,42,79,45,0
100,0,0,27,100,51,85,23,0
98,22,0,39,100,56,100,27,0
95,0,13,20,99,64,95,15,0
100,11,0,33,100,42,79,36,0
92,30,1,69,85,15,51,86,0
90,14,0,34,100,35,74,42,0
100,0,36,0,15,45,60,5,0
77,58,16,69,93,15,58,53,0
74,0,25,0,74,99,100,0,0
92,0,17,7,91,77,100,4,0
97,0,17,0,100,89,100,23,0
74,0,38,0,67,100,78,16,0
97,0,22,1,87,97,100,5,0
93,2,21,0,100,92,100,21,0
36,37,72,0,62,100,96,0,0
100,27,1,33,100,65,79,0,0
51,8,40,0,95,81,100,27,0
95,0,8,8,100,79,100,15,0
100,52,18,49,95,28,66,52,0
91,0,25,0,82,98,100,13,0
97,9,0,13,100,72,100,17,0
92,19,0,36,97,31,67,77,0
90,0,17,0,100,99,100,21,0
64,22,55,0,74,100,91,0,0
78,0,30,0,96,76,100,39,0
95,5,0,23,100,51,85,37,0
95,0,9,20,98,70,100,8,0
100,20,0,44,100,31,69,41,0
100,18,0,34,97,39,73,43,0
83,20,0,49,100,49,93,3,0
100,23,0,39,100,38,78,46,0
100,8,0,14,100,78,90,11,0
100,21,0,36,91,34,74,65,0
71,1,47,0,66,95,100,10,0
100,0,3,23,100,66,97,10,0
100,10,0,28,100,59,99,39,0
100,0,20,14,78,88,100,16,0
95,8,10,22,96,74,100,0,0
85,1,23,1,78,83,100,0,0
99,5,0,24,100,70,100,5,0
78,0,9,0,100,80,100,2,0
99,2,0,21,100,55,93,33,0
98,24,0,35,100,61,100,29,0
95,12,0,40,100,37,78,38,0
58,21,18,0,95,79,100,0,0
98,5,0,23,100,67,100,10,0
100,18,0,52,99,23,60,85,0
76,0,17,4,99,72,100,12,0
90,3,31,0,70,100,87,14,0
100,0,10,17,94,73,97,0,0
86,20,37,0,74,95,100,0,0
67,8,45,0,75,89,100,7,0
45,17,55,0,79,94,100,0,0
100,31,1,55,84,31,73,68,0
47,92,39,100,55,0,31,95,0
100,17,17,21,83,93,99,0,0
89,20,36,6,77,90,100,0,0
88,6,14,13,96,77,100,0,0
95,7,14,20,83,85,100,0,0
91,0,5,22,100,63,100,24,0
85,0,2,7,100,67,100,23,0
100,8,21,18,79,66,78,0,0
100,2,0,28,100,44,90,53,0
95,48,13,67,91,16,56,68,0
85,0,25,10,85,76,100,0,0
100,12,19,9,83,82,91,0,0
90,5,12,15,100,76,100,0,0
80,9,40,0,80,97,100,0,0
84,0,14,13,100,63,93,27,0
74,14,28,0,71,93,100,0,0
75,0,27,0,96,95,100,24,0
77,15,0,40,100,38,79,37,0
88,24,19,11,86,78,100,0,0
96,0,12,6,100,71,95,11,0
100,12,19,11,79,75,79,0,0
97,8,0,27,100,65,97,8,0
100,0,39,0,18,48,78,19,0
98,0,17,19,96,68,100,21,0
94,6,0,18,100,66,100,21,0
94,0,16,11,90,74,100,5,0
100,25,0,49,92,30,78,63,0
100,0,9,26,100,69,98,10,0
83,5,8,14,89,81,100,0,0
84,0,8,17,100,69,100,20,0
62,15,58,0,69,100,98,0,0
70,0,32,0,78,84,100,2,0
84,15,39,4,83,84,100,0,0
94,0,12,7,90,80,100,0,0
51,0,43,0,75,93,100,12,0
100,21,0,40,94,43,82,45,0
71,0,28,0,96,90,100,16,0
91,8,26,2,86,93,100,0,0
87,18,33,0,82,85,100,0,0
97,16,0,49,95,29,65,92,0
71,6,44,0,69,100,92,0,0
96,0,16,17,94,68,100,17,0
100,0,4,8,73,96,79,0,0
100,17,0,31,100,56,93,28,0
100,0,4,30,100,47,82,26,0
100,7,0,35,100,54,92,21,0
96,0,11,23,100,68,100,42,0
89,3,1,25,100,67,99,0,0
100,18,0,41,100,47,90,50,0
89,14,0,38,100,42,86,34,0
99,17,0,42,100,38,82,42,0
37,17,66,1,59,100,98,9,0
100,9,0,30,100,54,92,28,0
74,0,37,0,65,100,88,0,0
100,8,0,32,100,42,80,40,0
80,0,16,0,75,100,74,12,0
100,11,0,22,100,55,95,39,0
87,11,18,2,91,80,100,0,0
95,0,2,13,100,62,99,40,0
66,0,18,0,100,65,95,43,0
96,0,10,23,100,65,100,25,0
100,1,0,7,100,62,99,39,0
61,0,44,0,70,100,92,0,0
80,0,20,7,93,76,100,16,0
92,15,0,24,100,60,100,30,0
75,0,22,4,100,67,100,44,0
74,29,66,0,64,100,73,0,0
98,14,0,37,100,59,100,25,0
96,6,0,11,100,82,100,18,0
92,11,0,17,100,72,100,15,0
78,6,34,0,81,99,100,0,0
89,14,0,44,100,28,73,45,0
100,30,0,40,100,42,85,46,0
93,0,9,10,95,79,100,10,0
85,0,2,11,100,67,100,14,0
67,70,24,88,57,2,34,91,0
95,8,0,31,100,56,90,11,0
58,0,46,0,72,88,100,7,0
97,10,0,32,100,56,92,18,0
100,1,20,17,100,64,92,28,0
80,0,32,0,61,100,65,9,0
89,29,0,63,89,23,62,85,0
86,0,22,9,78,100,94,17,0
42,0,44,0,68,100,93,20,0
88,6,9,0,100,88,100,0,0
100,24,0,41,99,30,71,55,0
67,15,57,0,42,100,67,1,0
83,18,40,0,71,94,100,0,0
90,0,1,24,100,71,100,15,0
71,0,19,0,96,78,100,14,0
89,3,8,8,82,89,100,0,0
99,6,22,6,90,83,100,0,0
87,3,0,16,88,80,100,4,0
72,24,21,0,90,93,100,0,0
82,0,2,5,100,74,100,9,0
81,2,0,25,100,63,100,37,0
76,0,40,0,63,100,68,29,0
51,8,0,19,100,71,100,16,0
100,2,0,21,100,51,85,23,0
52,0,6,6,100,76,100,24,0
88,7,0,33,100,45,82,26,0
55,0,15,1,100,53,85,45,0
100,11,0,30,100,53,89,24,0
92,0,18,0,72,100,100,4,0
90,0,2,17,100,69,100,25,0
100,29,0,32,100,56,95,31,0
91,25,0,35,97,25,63,85,0
81,7,0,20,100,76,100,7,0
100,11,0,10,96,94,97,10,0
100,12,0,20,100,69,98,13,0
96,5,0,16,100,56,93,36,0
88,0,9,5,94,73,100,4,0
67,19,48,0,69,100,80,0,0
98,17,0,28,100,70,100,4,0
94,0,4,14,100,71,100,10,0
100,2,12,3,91,85,90,0,0
100,48,24,30,90,94,72,0,0
86,0,33,0,64,100,74,32,0
79,8,0,24,100,69,100,16,0
83,0,0,0,100,82,100,14,0
88,3,6,21,100,76,100,0,0
58,0,38,0,82,95,100,9,0
100,0,5,23,95,62,92,12,0
100,0,8,14,97,80,91,18,0
67,0,33,0,91,100,99,0,0
82,0,15,0,96,88,100,7,0
89,0,22,22,90,68,97,5,0
100,0,1,32,100,52,86,20,0
81,0,14,8,91,94,100,16,0
67,0,32,0,86,100,90,3,0
98,14,0,23,100,69,100,18,0
91,0,22,6,91,76,100,16,0
76,0,34,0,72,100,90,14,0
100,34,0,62,100,25,66,51,0
96,14,0,32,100,52,89,49,0
77,0,29,0,84,82,100,17,0
97,0,22,10,83,90,100,12,0
45,17,55,0,72,100,83,18,0
99,8,0,28,100,64,100,21,0
100,6,0,24,100,53,90,47,0
100,0,1,16,100,72,99,1,0
100,0,8,23,96,63,94,8,0
73,0,33,0,78,85,100,12,0
84,9,0,38,100,47,94,46,0
93,0,8,24,98,69,100,5,0
67,0,36,0,77,100,85,10,0
84,0,7,11,100,78,100,7,0
100,0,12,10,100,81,100,1,0
93,5,7,29,100,72,100,0,0
96,0,13,22,98,69,100,13,0
100,0,11,24,100,55,83,11,0
63,12,52,0,72,100,97,0,0
100,19,0,30,100,33,72,50,0
60,0,29,0,94,79,100,16,0
84,0,8,16,100,59,94,29,0
83,26,66,3,45,86,47,0,0
100,0,12,5,97,91,97,18,0
84,1,26,0,74,90,100,0,0
79,40,0,62,100,35,80,21,0
96,1,12,0,82,97,100,0,0
100,0,6,23,100,42,80,42,0
93,14,0,33,100,47,83,36,0
77,51,3,77,90,20,63,54,0
100,32,0,68,82,12,48,88,0
43,16,68,0,38,100,63,0,0
84,52,6,83,77,6,47,89,0
100,21,0,44,98,23,58,79,0
56,0,35,0,76,95,100,2,0
100,21,0,36,100,60,97,26,0
