@relation penbased

@attribute At3 numeric
@attribute At5 numeric
@attribute At8 numeric
@attribute At9 numeric
@attribute At11 numeric
@attribute At15 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
0,30,1,100,96,39,73,0
0,17,0,96,100,21,63,0
1,0,0,93,100,6,84,0
16,69,38,94,44,0,22,0
1,23,0,100,87,0,83,0
18,46,20,100,78,0,55,0
11,0,0,89,100,35,79,0
0,1,0,90,100,6,77,0
0,0,0,84,100,30,100,0
1,0,0,86,100,6,100,0
0,13,0,100,98,13,86,0
22,0,11,64,100,77,99,0
1,12,3,100,82,0,54,0
0,4,0,98,100,16,71,0
10,46,31,100,64,0,25,0
1,41,15,99,61,4,28,0
16,0,1,87,100,27,85,0
0,34,3,100,70,7,49,0
16,0,11,67,100,44,98,0
0,18,6,88,100,43,100,0
10,0,0,71,100,46,92,0
23,42,0,100,76,0,62,0
2,39,20,100,53,10,43,0
7,0,0,79,100,37,100,0
9,0,0,78,100,21,78,0
13,13,0,100,81,0,67,0
14,0,0,78,100,28,100,0
0,38,12,100,78,10,57,0
3,0,0,95,100,22,44,0
18,0,3,75,100,32,89,0
4,0,0,73,100,30,85,0
0,33,21,100,91,0,73,0
0,25,0,100,90,13,75,0
4,0,0,84,100,23,80,0
19,0,0,79,100,10,73,0
27,1,0,74,100,0,58,0
14,35,58,65,21,0,0,0
0,18,0,90,100,42,100,0
48,24,0,100,90,0,21,0
15,62,40,100,60,11,17,0
11,0,0,95,100,15,72,0
44,0,69,60,100,40,0,0
3,40,28,100,81,0,54,0
3,0,3,70,100,48,88,0
80,23,22,57,100,23,73,0
4,24,12,100,82,0,60,0
0,27,13,100,96,24,65,0
6,22,10,100,92,0,73,0
16,0,0,75,100,34,97,0
11,18,0,100,91,0,83,0
1,16,0,100,94,0,90,0
0,5,0,93,100,13,48,0
0,12,0,82,100,42,99,0
16,0,0,97,100,18,66,0
27,0,5,53,91,66,100,0
29,0,0,70,100,47,82,0
2,0,0,88,100,19,67,0
24,0,0,60,99,55,89,0
0,37,23,100,65,0,45,0
5,0,0,98,100,5,79,0
0,31,0,100,71,3,52,0
15,25,0,100,78,0,68,0
30,8,21,31,75,89,79,0
1,26,1,100,74,0,58,0
12,0,0,70,100,60,100,0
28,40,0,100,81,0,87,0
3,0,0,81,100,21,63,0
11,0,0,80,100,32,92,0
0,22,17,100,85,28,56,0
0,18,0,100,71,43,5,0
0,5,4,100,85,11,39,0
22,0,0,78,100,27,97,0
17,0,0,69,100,49,100,0
21,0,0,76,100,29,95,0
0,35,5,100,76,2,76,0
17,0,0,75,100,33,79,0
6,0,0,92,100,18,62,0
17,0,0,69,100,45,97,0
21,0,10,60,98,79,90,0
0,10,0,93,100,19,87,0
6,34,8,100,79,0,66,0
4,21,0,100,88,0,67,0
22,0,0,83,100,19,75,0
4,2,0,100,71,0,20,0
0,9,0,91,100,21,94,0
17,0,2,73,100,42,100,0
15,57,34,95,42,1,26,0
14,0,0,77,100,49,100,0
18,0,0,72,100,34,93,0
22,0,0,77,100,37,97,0
16,0,0,70,100,40,95,0
20,58,32,100,65,11,17,0
0,13,0,100,91,13,56,0
0,20,0,100,99,26,75,0
0,10,0,100,95,5,84,0
9,0,0,82,100,32,100,0
6,0,0,79,100,50,99,0
28,0,16,61,100,84,100,0
15,10,0,100,93,0,70,0
14,0,0,69,100,25,100,0
0,40,23,100,87,11,53,0
0,16,8,100,93,14,75,0
2,15,36,70,36,0,0,0
3,34,13,100,78,0,76,0
0,21,0,100,99,18,93,0
0,7,0,82,100,39,100,0
25,0,0,73,100,23,93,0
10,0,0,82,100,42,100,0
0,31,12,100,84,8,66,0
12,0,0,82,100,29,100,0
3,43,24,100,92,17,78,0
12,19,0,100,79,0,39,0
13,32,5,100,82,0,76,0
3,0,0,98,100,39,69,0
10,46,11,100,69,0,61,0
0,11,0,100,92,23,76,0
12,18,7,100,93,0,67,0
0,33,16,100,77,1,68,0
0,33,19,100,98,14,83,0
17,0,0,70,100,63,100,0
18,0,0,77,100,23,96,0
19,0,7,62,97,62,86,0
44,87,50,83,41,2,46,0
12,40,18,100,82,0,75,0
9,0,0,80,100,31,100,0
24,0,0,70,100,31,76,0
0,18,0,100,91,11,68,0
0,22,5,100,61,11,7,0
8,42,21,100,67,15,35,0
5,19,0,100,92,0,78,0
0,8,13,100,73,13,25,0
0,33,6,100,78,12,67,0
62,5,37,36,95,82,100,0
0,20,12,100,87,10,43,0
0,4,0,96,100,16,87,0
48,12,5,47,89,61,100,0
0,12,0,100,97,18,53,0
0,4,0,86,100,18,86,0
23,0,0,70,100,57,93,0
24,0,0,73,100,52,100,0
2,0,0,90,100,19,98,0
8,0,0,74,100,49,95,0
0,25,0,100,95,15,92,0
1,0,0,87,100,25,89,0
0,34,19,100,66,22,25,0
0,31,15,100,87,6,67,0
0,15,10,100,68,1,36,0
0,13,0,100,99,15,100,0
0,4,0,100,96,11,57,0
21,60,35,100,71,0,63,0
10,0,0,91,100,9,67,0
15,37,12,100,77,0,78,0
0,20,0,100,98,9,81,0
20,32,0,100,79,0,56,0
0,23,4,98,100,23,71,0
34,0,22,57,100,51,94,0
9,0,0,90,100,19,83,0
0,12,0,99,100,26,78,0
6,0,0,81,100,26,88,0
6,0,0,81,100,19,77,0
0,11,0,100,99,34,45,0
12,38,4,100,72,0,62,0
19,0,0,67,100,48,100,0
0,13,0,96,100,29,83,0
9,0,0,83,100,19,81,0
11,0,0,85,100,20,75,0
0,28,23,100,69,3,35,0
2,20,0,100,92,0,100,0
78,30,48,14,66,84,79,0
45,1,0,75,100,0,54,0
12,19,0,100,83,0,66,0
8,40,11,100,95,27,85,0
19,0,0,68,100,50,88,0
21,0,0,58,91,65,96,0
6,40,27,100,90,0,84,0
26,0,24,46,93,87,97,0
0,7,0,75,100,69,95,0
6,34,17,100,81,0,68,0
0,25,0,100,82,8,34,0
29,0,24,45,89,85,100,0
20,27,50,61,0,3,8,0
1,27,0,100,84,0,69,0
0,2,0,92,100,9,83,0
15,0,0,81,100,29,94,0
1,0,0,74,100,39,95,0
23,0,0,55,92,61,100,0
0,15,0,100,96,8,78,0
0,46,49,70,44,34,22,0
38,0,0,61,100,45,98,0
14,0,0,78,100,36,100,0
12,21,8,100,82,0,66,0
15,0,3,52,86,76,91,0
2,0,0,97,100,30,100,0
0,28,8,100,96,16,75,0
0,2,0,78,100,37,100,0
27,0,27,42,89,88,90,0
4,21,2,100,78,14,54,0
0,2,0,87,100,21,100,0
92,39,64,4,55,95,76,0
11,0,0,75,100,59,100,0
0,18,0,100,87,13,75,0
21,13,0,100,100,0,88,0
25,0,0,78,100,18,70,0
8,0,0,78,100,48,100,0
0,14,0,100,91,16,55,0
2,0,0,94,100,14,44,0
26,0,0,69,100,33,85,0
2,0,0,78,100,33,100,0
0,22,0,100,91,16,76,0
1,18,0,100,82,0,56,0
0,10,0,99,100,7,80,0
26,0,0,63,92,62,100,0
0,1,0,82,100,20,82,0
0,6,0,97,100,24,68,0
3,31,16,100,70,14,38,0
0,25,0,100,86,6,62,0
9,0,0,82,100,17,92,0
24,49,0,100,83,23,91,0
13,0,0,77,100,43,100,0
22,0,0,81,100,30,73,0
0,5,0,100,95,12,66,0
0,6,0,100,100,11,74,0
34,70,26,94,65,0,64,0
8,42,17,100,73,0,62,0
11,0,0,74,100,46,100,0
11,0,0,78,100,39,99,0
24,0,17,61,97,65,100,0
0,10,0,100,94,0,74,0
7,14,0,100,83,0,59,0
1,17,0,100,85,0,69,0
0,11,0,100,96,9,69,0
21,0,0,72,100,7,90,0
26,0,7,64,100,48,100,0
18,5,0,100,99,0,100,0
0,35,14,100,71,13,40,0
20,42,15,100,80,0,73,0
7,0,0,83,100,19,95,0
29,0,17,38,77,78,82,0
20,0,0,74,100,36,100,0
0,10,0,100,95,4,83,0
17,55,25,100,79,0,84,0
27,0,0,63,100,38,74,0
2,0,0,74,100,37,89,0
0,16,8,100,98,14,67,0
12,48,24,100,83,0,75,0
11,0,0,100,96,10,49,0
16,63,34,99,54,0,38,0
7,0,0,81,100,62,100,0
0,19,1,100,93,3,89,0
5,0,0,98,100,19,89,0
0,31,26,100,57,7,32,0
20,54,24,100,68,0,52,0
7,0,0,81,100,27,100,0
0,11,9,95,100,14,70,0
0,16,0,84,100,50,98,0
24,0,4,59,100,14,69,0
10,0,0,82,100,27,97,0
2,12,0,100,91,0,60,0
0,14,0,97,100,16,84,0
0,13,0,88,100,34,98,0
15,0,0,69,100,47,91,0
28,0,27,39,89,91,89,0
19,66,33,99,57,0,29,0
0,25,9,100,82,13,55,0
21,46,17,100,64,0,42,0
0,9,0,100,95,10,68,0
0,1,0,94,100,9,100,0
0,29,20,100,64,26,28,0
0,25,9,100,76,8,53,0
0,8,5,100,99,5,64,0
7,0,0,97,100,9,88,0
0,27,14,100,88,6,70,0
0,9,0,100,100,39,60,0
100,67,87,0,8,82,36,0
2,19,0,100,98,16,93,0
4,31,10,100,80,0,72,0
0,42,43,95,30,30,28,0
9,0,0,100,100,0,89,0
34,0,22,57,100,40,92,0
12,3,10,97,100,0,59,0
9,0,0,83,100,21,89,0
20,0,0,79,100,20,99,0
0,7,0,100,100,7,69,0
0,7,0,100,86,3,57,0
24,73,50,89,43,0,25,0
1,10,0,100,97,0,83,0
0,8,0,99,100,7,78,0
12,0,4,75,100,38,100,0
5,54,38,100,48,0,4,0
18,0,0,67,97,43,88,0
26,0,0,64,100,37,100,0
16,0,0,84,100,24,100,0
72,25,39,27,77,95,83,0
8,0,0,85,100,21,85,0
28,0,0,100,61,32,30,0
8,0,0,73,100,55,94,0
0,16,2,100,95,3,84,0
0,0,0,85,100,33,99,0
0,3,0,88,100,26,96,0
7,0,0,82,100,21,97,0
0,28,2,100,89,12,73,0
19,0,0,74,100,23,60,0
0,33,14,100,94,16,79,0
9,0,0,77,100,15,74,0
0,24,7,100,85,3,71,0
2,0,0,78,100,33,98,0
0,29,7,100,85,12,73,0
0,25,0,100,94,8,86,0
12,24,0,100,91,0,77,0
20,0,0,78,100,26,93,0
0,16,12,100,76,2,33,0
17,0,0,82,100,22,95,0
56,12,33,30,78,66,93,0
0,30,1,100,87,16,68,0
1,0,0,80,100,37,94,0
22,55,23,100,74,0,54,0
14,38,23,100,81,0,44,0
0,35,0,100,80,5,88,0
0,3,0,97,100,10,81,0
57,19,36,19,67,83,67,0
52,18,13,46,95,52,95,0
0,0,0,89,100,1,88,0
21,0,0,82,100,14,75,0
17,66,31,96,59,9,59,0
0,11,0,98,100,11,85,0
0,17,0,100,91,4,87,0
4,0,0,66,95,64,93,0
27,0,0,66,100,38,93,0
19,0,5,60,97,61,96,0
12,0,0,84,100,16,86,0
0,11,0,96,100,11,92,0
0,22,0,100,62,5,36,0
0,48,24,100,53,22,31,0
32,66,8,98,68,0,78,0
94,62,75,0,18,71,55,0
9,13,0,96,100,0,82,0
0,8,0,88,100,29,100,0
0,20,0,92,100,33,96,0
0,4,0,100,84,21,46,0
19,0,0,93,100,0,70,0
5,0,0,78,100,60,100,0
0,12,0,100,95,15,63,0
0,9,0,100,91,5,73,0
2,0,0,87,100,23,89,0
0,12,0,96,100,11,100,0
1,13,0,100,96,0,80,0
0,2,0,93,100,23,84,0
5,12,0,98,100,0,90,0
14,0,0,73,100,44,95,0
12,26,43,88,13,0,11,0
0,9,0,99,100,5,73,0
8,3,0,87,100,0,74,0
0,33,18,100,93,15,85,0
0,25,4,100,90,10,76,0
0,41,18,100,75,14,58,0
10,7,0,100,91,0,61,0
17,0,0,71,97,48,95,0
0,12,0,94,100,32,97,0
27,0,0,70,100,43,100,0
42,0,0,100,39,21,7,0
7,40,15,100,72,0,60,0
90,36,62,0,52,100,66,0
17,0,0,77,100,44,91,0
26,71,36,87,45,0,41,0
30,0,13,67,100,34,88,0
0,29,0,100,90,17,94,0
9,0,0,85,100,21,97,0
0,0,0,93,100,1,94,0
12,5,0,100,98,0,60,0
4,7,0,100,89,0,88,0
4,0,0,96,100,5,88,0
5,26,7,100,85,0,70,0
68,33,36,38,100,22,85,0
21,0,0,65,94,45,88,0
0,13,8,100,79,25,26,0
0,26,10,100,82,1,73,0
4,0,0,100,97,6,66,0
19,0,0,61,93,58,96,0
5,0,0,84,100,7,87,0
17,55,24,100,72,18,39,0
14,28,14,100,71,0,64,0
0,12,0,100,100,1,79,0
0,6,0,95,100,6,90,0
0,9,0,99,100,20,87,0
0,28,15,100,85,4,84,0
35,78,56,85,42,0,20,0
20,37,12,100,74,0,60,0
8,56,24,100,63,0,56,0
0,11,0,100,79,31,30,0
14,0,0,85,100,15,76,0
45,71,24,96,66,0,63,0
26,0,12,49,88,70,90,0
12,0,0,83,100,28,100,0
32,0,30,33,82,88,86,0
20,0,11,70,100,57,100,0
1,37,5,100,78,5,70,0
14,19,41,56,0,14,13,0
59,17,41,20,68,91,74,0
2,5,0,100,98,0,96,0
0,31,17,100,72,3,51,0
0,9,0,90,100,30,97,0
8,0,0,87,100,20,100,0
0,24,10,98,100,13,86,0
14,45,27,100,67,0,47,0
11,0,0,74,100,36,99,0
13,51,29,100,72,0,58,0
0,6,0,95,100,30,66,0
9,51,21,100,72,0,55,0
6,0,0,77,100,41,100,0
16,0,0,76,100,36,85,0
0,23,6,100,85,4,74,0
24,60,31,100,75,0,63,0
41,14,23,100,77,0,0,0
14,7,0,100,99,0,77,0
6,44,19,100,69,0,51,0
7,0,0,82,100,26,100,0
1,23,0,100,78,0,64,0
3,0,0,88,100,14,84,0
16,39,0,100,79,0,70,0
8,0,0,87,100,16,84,0
30,0,0,64,100,46,95,0
5,32,19,100,81,0,62,0
0,26,1,100,74,27,29,0
6,0,0,92,100,21,88,0
0,4,0,94,100,10,86,0
0,1,0,99,100,18,75,0
17,58,27,100,80,0,75,0
0,16,13,100,75,12,28,0
0,5,0,95,100,20,87,0
11,45,14,100,86,16,83,0
0,26,6,100,92,21,65,0
0,4,0,100,95,16,72,0
0,22,0,100,90,5,90,0
14,47,10,100,76,13,62,0
5,0,0,91,100,17,74,0
11,51,0,100,63,0,43,0
0,8,0,100,97,18,53,0
21,62,23,100,71,0,67,0
0,7,0,100,80,7,36,0
8,19,0,100,87,0,73,0
7,0,0,89,100,7,73,0
0,11,5,100,97,9,69,0
15,1,0,97,100,0,84,0
0,43,13,100,75,12,61,0
24,36,3,100,86,0,63,0
0,19,8,100,96,14,82,0
1,34,4,100,79,0,71,0
22,0,0,75,100,26,85,0
11,34,20,100,57,0,24,0
23,0,1,80,100,1,89,0
0,16,0,100,98,14,73,0
0,7,0,100,92,8,69,0
9,39,11,100,74,0,66,0
0,24,14,97,100,28,71,0
20,20,0,100,96,0,67,0
21,63,59,100,52,2,12,0
1,0,0,92,100,17,84,0
23,0,0,78,100,16,81,0
40,0,14,59,100,21,100,0
1,0,0,88,100,17,76,0
28,0,0,77,100,23,75,0
19,0,0,83,100,17,97,0
30,2,10,46,88,73,100,0
27,0,0,86,100,5,93,0
0,20,22,100,49,13,17,0
48,13,25,41,91,68,91,0
14,0,17,55,96,79,95,0
8,27,11,100,82,0,74,0
0,26,16,100,96,7,87,0
21,32,0,100,81,0,66,0
83,33,56,1,54,100,67,0
0,6,0,95,100,25,86,0
12,0,0,71,100,44,89,0
8,49,18,100,67,0,57,0
2,15,0,100,97,0,92,0
0,44,23,100,70,0,52,0
0,22,0,89,100,44,89,0
92,49,74,0,35,100,57,0
7,0,0,77,100,36,100,0
0,15,0,100,91,3,81,0
21,0,0,73,100,26,94,0
26,66,47,89,45,0,0,0
0,19,3,100,99,7,73,0
19,0,0,71,100,12,100,0
2,29,54,61,0,6,21,0
3,33,2,100,74,12,48,0
0,44,15,100,68,20,48,0
24,0,0,67,100,44,100,0
0,19,0,99,100,24,81,0
0,25,0,100,85,0,84,0
5,0,0,100,98,8,57,0
0,26,3,100,85,14,66,0
22,0,14,100,42,41,37,0
29,66,27,99,64,0,33,0
83,42,65,0,42,100,62,0
19,0,7,66,100,54,100,0
22,39,17,100,70,0,64,0
0,5,0,90,100,35,75,0
14,0,0,72,100,42,86,0
15,0,0,73,100,37,100,0
10,0,0,92,100,8,100,0
13,0,0,84,100,26,68,0
29,0,10,55,100,51,77,0
0,20,0,91,100,40,100,0
0,1,0,83,100,20,84,0
1,0,0,100,76,12,28,0
10,0,0,84,100,18,100,0
5,0,0,79,100,25,100,0
18,57,24,92,47,1,31,0
20,44,18,100,73,0,60,0
23,0,8,73,100,32,100,0
15,47,8,100,73,0,68,0
10,0,6,88,100,7,44,0
12,0,0,84,100,24,100,0
43,9,31,28,78,90,85,0
10,19,0,100,97,0,81,0
0,0,0,91,100,14,74,0
15,0,0,78,100,21,75,0
0,25,3,100,74,0,51,0
8,12,15,100,90,0,41,0
0,32,24,100,86,3,57,0
0,13,10,96,100,9,78,0
15,58,20,100,69,0,60,0
4,15,0,100,99,0,90,0
23,79,58,59,74,27,74,0
25,0,0,73,100,33,91,0
0,17,0,100,91,5,86,0
0,12,0,88,100,34,92,0
23,0,0,83,100,3,91,0
3,0,0,91,100,8,84,0
18,0,0,72,100,21,85,0
0,40,22,100,70,15,50,0
0,11,10,84,100,29,82,0
15,33,0,100,82,0,74,0
18,33,0,100,82,0,66,0
22,0,6,48,88,63,80,0
8,0,0,87,100,8,89,0
0,5,0,100,85,5,42,0
0,9,0,100,94,4,83,0
73,27,60,8,53,100,72,0
0,0,0,86,100,24,91,0
12,0,9,66,100,79,93,0
2,13,0,100,93,0,63,0
5,39,20,100,75,0,65,0
12,35,11,100,72,0,52,0
1,0,0,81,100,51,100,0
0,2,0,79,100,40,100,0
0,46,17,100,72,7,66,0
12,0,0,70,100,40,88,0
0,8,0,93,100,15,78,0
9,40,25,100,87,0,80,0
0,11,0,100,95,15,77,0
0,20,0,100,89,13,77,0
0,44,22,100,58,1,31,0
0,10,0,91,100,31,100,0
0,39,59,49,19,23,21,0
39,0,9,62,100,43,100,0
43,77,43,88,55,0,52,0
15,39,0,100,83,0,71,0
0,2,0,86,100,25,85,0
0,16,0,95,100,19,89,0
2,41,11,100,70,0,64,0
0,16,0,98,100,5,85,0
6,22,0,100,90,0,80,0
6,0,0,79,100,82,100,0
3,11,4,100,56,0,11,0
18,49,18,100,86,17,77,0
8,0,0,85,100,15,75,0
0,10,3,95,100,1,83,0
9,0,0,70,100,47,90,0
0,25,3,100,86,5,69,0
0,36,17,100,77,10,44,0
0,6,0,100,100,21,90,0
0,8,0,100,96,8,80,0
56,19,25,31,81,78,93,0
23,0,0,75,100,14,91,0
23,0,0,76,100,24,93,0
45,1,9,53,100,47,97,0
18,0,0,63,95,66,90,0
8,45,10,100,75,7,71,0
17,0,17,59,94,86,100,0
13,0,0,74,100,36,98,0
0,4,0,95,100,12,82,0
63,1,57,38,100,36,7,0
3,28,0,100,84,0,78,0
19,6,0,100,92,0,69,0
14,0,1,70,100,48,100,0
0,8,0,92,100,20,88,0
0,18,6,100,72,4,49,0
0,38,8,100,76,0,84,0
0,14,0,98,100,24,76,0
15,36,7,100,81,0,62,0
0,6,0,91,100,27,100,0
17,0,0,79,100,31,83,0
0,9,0,79,100,39,97,0
22,60,31,100,65,0,51,0
16,0,0,72,100,44,83,0
20,0,0,73,100,36,100,0
0,4,0,81,100,26,91,0
5,0,0,98,100,20,60,0
7,0,0,81,100,21,90,0
52,6,35,28,77,89,79,0
2,0,0,70,100,53,100,0
0,6,0,100,88,2,64,0
21,0,0,76,100,26,80,0
40,9,21,47,100,69,100,0
0,7,0,90,100,18,88,0
46,14,18,42,88,83,85,0
0,13,9,97,100,15,77,0
18,0,0,84,100,32,100,0
4,0,0,88,100,17,100,0
57,12,41,27,73,94,67,0
0,14,14,100,100,19,62,0
8,33,9,100,74,0,46,0
0,0,0,87,100,12,77,0
0,6,0,89,100,25,83,0
36,0,8,62,100,47,92,0
0,5,0,100,78,13,30,0
0,18,8,93,100,16,79,0
0,35,19,100,65,11,24,0
5,8,0,100,92,0,55,0
9,26,8,100,87,0,69,0
4,0,0,69,100,46,90,0
18,0,17,58,99,85,96,0
4,0,0,78,100,44,98,0
53,0,0,86,100,10,9,0
8,24,0,100,91,0,79,0
2,35,12,100,96,19,80,0
24,21,8,100,90,0,75,0
10,0,0,84,100,27,99,0
25,0,0,64,100,38,100,0
5,0,0,80,100,36,100,0
21,0,0,73,100,9,92,0
4,0,6,69,100,79,98,0
11,0,0,75,100,49,100,0
10,29,15,100,65,0,40,0
14,0,0,86,100,18,86,0
9,0,0,90,100,15,88,0
70,27,66,3,41,100,57,0
18,29,0,100,82,0,65,0
20,26,0,100,92,0,79,0
43,8,23,40,88,79,100,0
0,14,15,100,62,1,26,0
24,24,0,100,74,0,19,0
2,32,12,100,66,0,60,0
20,0,1,82,100,3,89,0
14,0,0,77,100,38,98,0
10,0,0,95,100,2,86,0
4,0,0,89,100,13,83,0
24,19,0,100,86,0,86,0
8,0,0,87,100,16,80,0
6,0,0,83,100,19,78,0
9,0,0,81,100,24,96,0
0,13,0,96,100,5,76,0
0,1,0,91,100,15,92,0
0,39,52,54,18,19,19,0
0,38,16,100,82,9,74,0
0,20,0,100,78,16,49,0
8,43,23,100,75,0,57,0
0,16,0,100,90,5,78,0
61,0,0,82,92,8,8,0
6,3,0,100,94,0,84,0
18,0,4,69,100,57,100,0
0,2,0,98,100,7,99,0
15,0,0,69,100,49,89,0
28,6,0,82,100,0,88,0
0,26,12,100,89,3,67,0
25,0,0,79,100,22,73,0
15,0,19,51,94,86,94,0
14,0,0,91,100,25,99,0
5,0,0,83,100,34,98,0
12,35,17,100,89,0,84,0
10,0,0,76,100,39,98,0
5,0,0,94,100,3,67,0
26,3,24,40,88,86,92,0
0,15,0,89,100,36,79,0
19,0,0,76,100,18,85,0
0,22,10,100,93,1,82,0
3,30,8,100,74,0,61,0
5,30,15,100,74,0,53,0
10,33,0,100,87,6,95,0
70,24,46,9,57,91,75,0
0,22,0,100,82,1,33,0
17,0,0,75,100,34,88,0
6,0,0,79,100,27,100,0
26,0,5,68,100,39,100,0
6,0,0,99,100,17,85,0
8,10,0,100,96,0,91,0
30,0,25,44,94,79,98,0
14,9,0,100,76,0,28,0
17,0,0,86,100,16,96,0
19,4,0,95,100,0,73,0
0,2,0,80,100,38,100,0
0,6,0,87,100,47,73,0
0,20,0,100,93,16,75,0
9,42,0,100,73,8,70,0
22,0,0,82,100,13,69,0
25,0,2,55,92,63,100,0
0,17,0,100,99,12,90,0
50,16,19,45,99,67,100,0
0,7,0,97,100,15,84,0
2,25,22,100,96,0,71,0
0,19,0,94,100,29,83,0
9,0,0,88,100,12,85,0
1,20,0,94,100,28,90,0
3,39,18,100,90,17,75,0
3,6,0,100,100,0,78,0
13,0,0,88,100,14,99,0
0,32,1,100,79,6,65,0
18,0,0,58,100,64,96,0
0,10,0,100,97,4,87,0
1,0,0,84,100,35,97,0
0,2,0,86,100,30,81,0
16,0,0,77,100,35,94,0
31,0,16,62,100,44,94,0
16,0,0,81,100,12,82,0
42,30,21,72,100,36,99,0
11,0,0,76,100,43,91,0
0,16,0,97,100,10,100,0
0,17,2,100,88,2,78,0
8,36,1,100,82,0,86,0
20,0,0,82,100,16,86,0
7,36,10,100,86,18,71,0
0,16,0,100,94,17,89,0
10,0,0,87,100,20,100,0
7,35,11,100,73,0,49,0
5,41,9,100,70,0,51,0
46,10,8,58,100,22,100,0
0,26,1,100,88,23,52,0
22,0,0,73,100,37,99,0
9,0,0,94,100,5,82,0
20,0,22,53,97,89,95,0
0,20,0,99,100,16,85,0
0,23,0,100,84,5,69,0
8,0,0,68,96,61,86,0
6,0,0,78,100,30,100,0
0,22,0,100,83,12,57,0
18,0,0,62,96,54,93,0
79,34,59,0,44,85,61,0
30,1,30,32,85,86,89,0
14,50,17,100,72,0,67,0
15,42,19,100,84,0,73,0
2,0,0,100,91,4,49,0
0,10,0,100,87,0,75,0
0,1,0,89,100,21,94,0
