@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R1,5,7-9,14-15,17'

@attribute At1 numeric
@attribute At5 numeric
@attribute At7 numeric
@attribute At8 numeric
@attribute At9 numeric
@attribute At14 numeric
@attribute At15 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
50,92,88,47,48,5,100,2
42,0,54,38,100,36,39,4
38,0,39,35,93,27,70,4
96,22,87,15,51,73,38,8
0,94,73,58,60,27,100,7
0,78,100,86,98,20,90,1
0,90,100,83,71,17,14,3
79,17,62,65,99,1,0,9
43,60,40,38,0,0,100,2
2,45,24,0,7,93,100,5
45,94,75,47,39,9,100,2
0,84,82,75,84,11,2,3
4,100,71,60,46,0,0,3
18,22,69,0,100,100,0,0
0,100,90,65,55,1,92,2
6,59,37,39,3,5,100,2
35,0,44,18,87,30,53,4
0,64,54,37,37,39,100,7
32,100,78,63,35,92,0,8
33,63,0,65,28,42,25,8
0,57,100,100,92,25,32,1
100,21,0,33,2,22,1,6
0,78,54,47,23,39,100,7
22,40,53,2,19,99,100,5
44,0,20,33,61,28,81,4
19,75,100,28,27,94,92,5
19,57,28,0,7,97,100,5
100,24,0,27,18,38,4,6
0,43,91,20,100,84,10,0
63,19,0,32,54,24,74,4
0,56,53,58,26,4,100,2
82,0,23,43,100,33,47,4
87,0,38,32,99,27,18,4
25,95,36,100,0,33,14,9
100,18,66,100,91,19,0,9
21,62,31,0,8,96,100,5
22,19,73,48,100,29,26,4
100,19,0,43,12,14,15,6
81,19,84,29,45,68,100,8
60,0,2,43,60,36,71,4
27,72,63,48,35,10,100,2
12,61,37,36,5,3,100,2
3,60,18,0,0,91,33,8
100,25,0,33,4,30,1,6
44,100,0,0,7,100,11,8
88,0,45,38,78,49,100,8
28,67,42,90,81,3,0,9
0,100,73,67,54,39,71,7
0,97,100,54,98,19,91,7
32,83,70,46,31,2,100,2
0,100,57,62,36,36,69,7
100,22,0,29,11,24,6,6
53,97,61,32,22,39,100,7
0,63,100,93,86,24,49,7
31,32,82,12,100,100,0,0
0,88,64,65,49,0,8,3
56,0,39,0,86,100,30,0
0,100,73,63,43,19,46,7
70,15,72,34,87,50,100,8
22,0,38,41,100,32,72,4
11,12,53,0,88,100,34,0
50,0,29,0,76,100,36,0
100,43,87,77,81,0,0,9
0,92,68,38,38,37,100,7
2,100,86,39,74,43,100,7
0,59,42,25,26,45,100,7
0,61,99,100,100,28,33,1
21,7,91,49,100,34,70,4
64,100,68,53,94,3,0,3
0,97,72,34,49,50,19,7
22,57,49,35,31,8,100,1
48,5,0,37,80,21,82,4
28,73,39,72,91,0,0,9
10,0,4,42,59,19,100,4
17,12,63,0,100,100,1,0
31,35,77,17,100,100,0,0
50,62,88,0,5,95,11,8
94,53,100,78,98,0,0,9
90,0,67,40,100,55,84,8
55,0,42,28,86,31,80,4
0,34,26,55,15,7,100,2
22,0,36,0,83,100,19,0
42,48,21,0,0,100,100,5
55,55,50,0,0,92,25,8
65,7,0,31,34,24,11,6
0,49,72,71,43,0,100,2
82,17,19,17,66,31,0,6
100,18,16,18,57,38,0,6
1,78,100,56,85,65,0,0
0,55,100,89,72,18,41,7
27,61,25,10,0,89,100,5
47,100,38,72,44,0,0,3
65,92,13,0,0,100,5,8
0,100,92,82,75,16,40,1
12,70,51,53,13,0,100,2
17,71,61,56,48,0,100,1
49,68,73,66,100,0,0,3
47,0,9,0,71,86,48,0
0,77,100,100,70,25,34,1
88,100,91,0,0,76,18,8
100,15,0,34,28,28,31,6
100,0,13,88,76,33,46,9
76,100,14,0,0,100,0,8
0,72,65,43,56,28,100,7
62,94,69,46,37,0,100,2
55,39,100,16,0,77,23,8
46,9,61,0,100,85,0,0
84,2,0,39,59,36,75,4
88,16,42,45,82,40,89,8
0,63,46,36,40,32,100,7
32,61,74,14,24,91,100,5
60,100,80,98,39,0,50,8
40,0,22,40,81,22,67,4
63,77,13,92,0,31,77,9
97,24,0,20,32,42,25,6
35,44,0,0,23,99,51,8
10,100,69,68,85,2,0,3
39,49,40,21,19,6,100,1
33,100,88,70,74,0,81,1
18,50,100,100,71,27,35,7
23,62,34,55,0,0,100,2
96,0,31,54,86,0,19,9
35,100,52,57,89,0,0,3
100,45,86,11,3,65,99,8
54,100,29,80,87,4,0,9
54,6,0,23,48,35,12,6
0,100,90,57,73,18,79,7
0,79,71,54,71,0,100,1
32,66,79,0,12,100,16,8
100,22,27,51,74,0,0,5
56,0,76,50,100,48,10,4
74,56,100,82,93,0,0,9
69,100,44,82,92,0,0,9
81,0,11,9,77,33,10,6
16,0,15,42,81,30,75,4
78,6,16,33,16,58,100,8
85,0,74,48,100,44,67,4
54,100,93,74,77,0,0,3
100,30,7,41,11,20,0,6
0,74,68,39,46,41,100,7
0,64,49,58,24,0,100,2
61,100,78,61,63,0,0,3
0,65,75,72,53,2,100,2
12,62,43,39,3,0,100,2
100,22,0,35,6,21,14,6
92,8,56,45,100,29,0,4
58,94,85,35,59,2,88,1
25,88,56,56,79,0,0,3
5,66,42,45,4,1,100,2
72,72,56,60,39,15,0,1
20,94,87,3,27,89,100,5
100,23,94,33,69,59,78,8
8,54,32,43,0,4,100,2
52,0,32,42,82,26,43,4
65,14,0,23,43,45,35,6
0,79,100,100,86,23,45,1
23,16,69,8,100,100,14,0
76,10,0,17,43,31,3,6
22,87,61,57,30,0,100,2
100,17,0,28,18,29,7,6
15,93,81,62,43,0,100,2
19,25,71,4,100,100,10,0
90,0,51,58,100,28,60,4
71,6,21,3,77,52,0,6
12,30,67,1,100,100,39,0
7,19,67,1,100,100,3,0
9,0,14,35,62,21,100,4
27,56,64,19,0,100,100,5
48,100,69,52,98,0,0,3
0,94,31,96,11,41,37,9
98,0,40,51,90,9,28,9
0,75,65,51,63,28,100,7
5,63,55,32,14,10,100,2
0,78,66,40,60,32,26,7
40,5,55,0,98,100,6,0
60,0,28,34,28,64,100,8
13,100,90,72,68,1,0,3
44,65,54,24,28,8,100,1
0,76,51,38,34,26,100,7
5,100,75,80,50,20,5,1
0,81,100,74,84,8,55,7
16,94,84,64,47,1,100,2
1,36,14,0,3,96,100,5
32,0,30,0,81,82,26,0
38,19,62,0,100,91,0,0
39,0,2,34,61,36,78,4
64,0,38,38,100,26,24,4
20,4,48,0,89,99,26,0
0,48,76,73,100,40,82,1
0,100,83,56,52,28,85,7
10,90,72,57,99,0,0,3
40,59,66,0,0,86,100,5
100,11,3,64,58,0,0,5
85,100,34,100,53,5,35,8
20,0,41,40,100,39,57,4
57,55,33,36,0,0,100,2
0,61,51,57,28,0,100,2
100,35,6,38,0,19,14,6
30,83,73,61,100,0,0,3
0,92,89,39,62,41,100,7
0,100,66,61,35,34,25,7
72,100,74,42,40,6,82,2
51,100,26,88,74,9,0,9
21,56,48,0,17,95,32,8
60,0,27,26,100,28,52,4
0,53,43,65,18,0,100,2
0,100,72,50,47,30,84,7
97,13,0,25,41,56,68,0
33,45,67,86,86,0,29,9
27,0,40,17,100,37,62,4
56,0,50,0,91,100,9,0
0,100,85,70,48,35,50,7
10,85,56,53,100,0,0,3
15,57,42,0,10,95,100,5
0,67,99,100,100,24,99,1
32,100,87,78,62,7,0,3
43,72,51,28,40,38,100,7
15,0,37,0,74,99,39,0
100,47,23,43,14,20,0,6
60,0,17,39,93,23,39,4
41,46,5,63,42,5,0,5
43,69,7,70,60,16,67,8
54,0,46,42,100,36,48,4
95,14,0,18,42,53,83,0
0,100,59,58,34,37,91,7
0,79,94,79,72,11,38,3
26,86,49,52,11,0,100,2
38,100,96,73,53,0,0,3
63,75,20,87,0,33,62,9
63,64,53,0,0,87,100,5
9,78,100,92,74,31,21,4
100,19,8,54,42,3,0,5
100,16,4,25,34,27,0,6
82,67,100,10,6,77,69,8
0,100,75,77,75,6,98,1
95,31,12,18,53,35,0,6
100,43,16,53,0,18,12,6
0,100,71,43,41,35,82,7
19,100,94,79,73,5,0,3
13,91,80,71,100,5,0,3
100,12,0,38,15,26,3,6
48,94,42,79,96,2,0,9
19,36,41,47,42,4,100,1
20,0,37,42,100,31,71,4
0,94,100,85,79,21,8,1
0,69,100,100,97,30,44,1
28,63,39,0,7,95,100,5
16,100,90,82,68,20,0,1
61,71,11,0,0,100,25,8
75,100,57,96,65,10,0,9
0,1,33,40,100,32,90,4
78,27,100,50,61,69,3,0
0,68,60,62,72,0,27,3
100,0,35,98,98,20,40,9
0,78,71,36,48,40,100,7
76,33,76,94,88,0,0,9
55,86,63,42,25,8,100,2
2,31,74,10,100,100,0,0
21,65,40,28,0,19,100,2
58,0,9,14,56,27,25,6
23,0,51,0,87,100,12,0
44,22,68,85,91,0,0,9
0,68,56,52,24,17,100,2
8,47,39,48,45,5,0,1
61,3,15,21,0,62,100,8
7,76,100,99,78,24,0,1
100,17,0,26,25,23,19,6
21,87,62,49,83,0,0,3
85,0,82,41,100,47,71,4
51,16,84,58,100,41,16,4
3,69,0,13,45,100,29,8
32,100,64,40,30,52,0,8
80,26,0,43,28,28,81,4
100,19,11,24,45,21,0,6
0,74,100,100,89,19,68,1
36,0,20,24,93,35,81,4
9,43,22,0,0,94,100,5
76,0,2,32,45,26,19,6
0,88,63,65,69,0,8,3
20,0,4,38,88,30,96,4
34,63,34,0,0,93,100,5
0,67,99,100,100,27,75,1
12,0,35,54,72,27,88,4
65,0,15,16,62,78,44,0
71,24,78,100,100,19,0,9
18,44,89,22,100,81,1,0
0,76,55,44,36,42,100,7
0,100,86,44,66,32,74,7
0,96,100,84,94,11,84,1
100,27,0,39,0,27,15,6
23,88,64,60,99,0,0,3
32,98,16,0,46,100,0,8
0,88,100,100,76,25,29,1
2,81,59,33,22,13,100,2
16,86,48,57,77,0,0,3
95,27,11,20,48,31,0,6
91,40,51,71,100,1,0,9
100,22,0,31,18,22,10,6
45,0,23,35,100,24,70,4
100,34,19,20,55,34,0,6
32,0,36,29,92,36,58,4
25,0,56,28,100,37,66,4
100,41,12,31,9,33,0,6
49,0,36,0,79,90,23,0
48,0,55,43,100,30,73,4
0,62,54,54,27,4,100,2
0,77,100,100,92,23,74,1
54,90,67,31,29,10,100,2
0,47,40,39,10,6,100,2
67,0,63,55,100,39,40,4
83,37,61,0,0,91,22,8
28,0,35,0,78,73,60,0
59,31,100,75,93,26,11,4
49,0,39,0,89,100,35,0
43,96,47,72,53,2,0,5
37,83,62,47,30,2,100,2
50,0,3,50,80,29,29,4
0,100,73,51,51,27,78,7
16,43,87,23,100,94,0,0
7,81,46,59,55,3,0,3
40,1,45,0,88,100,15,0
16,61,52,44,24,5,100,2
56,0,23,60,90,31,92,9
0,74,68,64,40,6,100,2
100,48,19,47,0,25,8,6
49,28,78,14,100,100,0,0
100,0,14,100,77,25,10,9
47,100,70,63,93,0,0,3
24,55,30,47,0,1,100,2
26,29,72,0,100,100,0,0
100,38,25,62,16,16,0,1
11,83,100,100,60,25,0,1
49,0,42,42,81,56,100,8
0,39,37,11,31,35,100,7
77,91,54,0,0,86,46,8
35,70,40,25,0,19,100,2
17,45,5,0,0,100,100,5
46,100,42,91,75,13,0,9
100,0,22,100,54,29,64,9
0,65,100,100,88,25,45,1
0,100,72,47,40,29,92,7
38,0,4,31,60,23,63,4
64,2,0,28,62,34,79,4
34,100,80,51,41,0,95,2
0,100,87,48,64,32,69,7
100,37,8,36,1,20,0,6
7,76,0,81,18,40,50,9
100,11,6,59,34,0,0,5
45,69,60,44,100,0,0,3
0,69,100,100,83,24,100,1
0,100,71,57,38,33,70,7
0,100,81,55,69,32,74,7
0,72,67,34,64,40,100,7
2,63,51,25,30,35,100,7
72,57,31,65,49,0,0,5
38,81,12,11,57,100,0,8
0,100,90,79,81,16,69,1
56,44,35,64,63,22,42,8
86,12,0,26,31,21,2,6
89,51,97,88,96,0,0,9
0,79,63,48,59,0,9,3
0,79,100,100,81,25,51,1
33,58,46,0,0,94,100,5
68,100,39,70,0,25,33,8
6,0,3,22,100,32,67,4
63,100,76,38,43,4,97,2
30,95,59,40,100,4,0,3
52,29,72,0,100,97,0,0
0,100,84,57,60,29,65,7
12,4,74,44,100,32,65,4
19,9,64,6,99,100,2,0
20,37,7,0,0,100,100,5
5,69,17,90,60,0,0,8
11,83,41,50,67,0,0,3
31,100,78,49,59,19,51,7
42,79,60,46,29,10,100,2
7,59,41,22,0,12,100,2
37,26,96,29,100,50,59,4
100,0,23,100,66,32,80,9
58,0,18,0,75,87,34,0
24,88,33,82,51,4,0,5
22,77,53,0,11,91,100,5
87,0,59,100,78,0,3,9
84,0,64,64,100,31,78,9
100,23,0,54,4,26,18,6
68,0,42,38,100,38,52,4
28,88,56,37,9,0,100,2
83,100,35,0,23,100,0,8
82,90,52,100,27,25,0,9
15,95,50,66,96,0,0,3
45,100,7,94,0,37,54,9
62,70,47,0,0,98,19,8
100,48,30,35,35,15,0,6
15,15,54,0,88,85,45,0
0,88,86,67,64,0,30,3
46,100,46,94,12,6,0,5
54,100,28,100,61,0,55,8
35,87,70,44,34,5,100,2
98,48,72,23,16,62,100,8
89,21,51,34,40,47,100,8
100,36,20,17,51,34,0,6
21,85,62,0,20,100,100,5
60,62,93,1,12,94,100,5
0,58,91,32,100,70,11,0
51,100,67,53,96,0,0,3
14,82,69,46,24,21,100,2
0,53,40,33,31,43,100,7
82,28,48,54,99,0,0,9
0,79,100,98,67,23,31,7
9,54,99,38,100,56,0,0
90,4,0,18,59,39,10,6
16,55,44,0,12,98,100,6
0,48,20,0,8,100,100,5
44,56,61,95,92,0,0,9
12,0,46,44,100,38,28,4
0,100,66,62,37,19,58,7
63,0,36,29,100,30,28,4
26,16,69,42,100,31,49,4
39,100,80,63,94,0,0,3
28,0,32,0,73,89,30,0
10,21,81,52,100,32,88,4
71,0,15,0,64,95,38,0
49,82,30,77,100,2,0,9
69,3,8,21,51,22,0,6
7,69,100,38,94,67,0,0
59,38,0,73,80,29,6,9
0,100,93,52,85,24,91,7
30,1,49,0,93,99,1,0
42,68,48,48,17,7,100,2
66,25,52,0,0,100,35,8
24,100,35,0,18,100,0,8
0,66,100,100,79,26,25,1
79,100,67,100,0,38,36,9
20,66,100,8,98,100,0,0
53,100,61,100,42,19,0,9
2,76,65,33,59,37,100,7
0,84,100,95,81,23,38,1
0,100,89,83,77,8,95,1
31,81,73,56,37,0,100,2
0,52,94,100,100,28,35,1
17,55,29,0,0,98,100,5
25,77,59,20,30,25,100,7
97,15,4,17,63,34,0,6
27,38,4,0,0,100,100,5
0,66,48,43,31,46,100,7
62,75,23,85,0,32,84,9
49,0,45,82,61,0,8,9
36,5,0,38,78,38,94,4
100,13,0,23,38,35,1,6
99,18,30,57,86,0,0,5
100,23,12,30,28,31,0,6
5,41,83,9,100,95,0,0
30,100,64,63,98,0,0,3
20,100,84,71,52,12,0,3
32,94,36,100,33,15,0,9
100,19,1,22,35,26,0,6
40,100,59,53,88,0,0,3
49,66,0,0,39,100,25,8
38,0,15,37,52,26,91,4
51,7,35,0,99,31,0,6
0,62,100,82,80,2,38,3
27,74,42,0,17,94,100,5
0,68,59,34,54,35,8,7
0,72,100,100,94,25,87,1
0,74,100,100,85,25,55,1
58,96,79,64,52,3,100,1
52,0,56,73,100,14,5,9
28,47,61,0,24,94,100,5
54,100,64,89,36,0,0,5
0,100,76,38,63,38,24,7
0,60,56,61,56,0,100,1
57,0,2,19,46,38,35,6
19,10,55,0,94,100,23,0
83,9,4,17,53,31,0,6
0,82,64,36,34,36,100,7
100,7,43,32,27,70,83,8
100,41,79,6,0,76,49,8
54,44,30,0,0,90,21,8
100,30,19,25,46,40,0,6
21,7,0,32,55,93,12,8
14,57,43,53,100,5,0,3
0,52,50,32,41,43,100,7
99,28,60,62,100,0,0,9
95,51,92,10,0,69,94,8
100,2,48,51,94,4,2,5
0,100,95,36,75,28,34,7
51,0,31,0,82,82,28,0
0,67,100,100,78,22,45,7
79,38,72,80,85,0,0,9
34,11,56,0,100,83,34,0
95,25,9,23,40,34,0,6
0,69,100,100,91,26,34,1
0,69,66,40,57,36,100,7
92,12,0,70,49,0,5,5
58,4,0,9,59,34,1,6
0,100,86,44,62,28,73,7
13,100,35,0,8,100,0,8
43,43,9,0,0,100,100,5
6,88,62,35,52,31,100,7
44,22,93,21,100,48,56,4
55,0,4,7,55,36,31,6
9,66,38,55,89,0,0,3
100,43,82,78,92,0,0,9
10,36,0,68,31,0,1,5
100,25,80,100,89,0,0,9
16,93,64,71,85,10,0,3
16,0,45,39,100,47,45,4
60,95,38,98,0,32,68,9
64,54,100,100,4,29,0,9
0,79,100,67,81,20,63,7
9,52,37,44,7,1,100,2
50,100,77,62,95,0,0,3
37,73,30,75,39,4,0,5
88,38,100,88,93,22,0,9
18,69,46,42,9,3,100,2
15,100,70,42,31,32,95,7
0,70,73,70,67,5,52,3
100,13,0,20,44,28,6,6
67,32,69,0,0,91,42,8
26,100,93,76,55,17,0,3
7,100,55,37,15,38,0,8
79,30,92,80,100,0,0,9
0,87,100,82,59,15,11,3
100,46,16,44,0,20,12,6
28,78,62,61,30,10,100,2
13,46,11,0,0,98,100,5
55,56,60,4,0,93,100,5
49,0,48,35,79,58,100,8
20,36,84,17,100,85,10,0
0,8,1,29,53,30,100,4
67,33,51,94,85,0,0,9
0,85,98,100,100,25,92,1
0,68,98,100,100,29,50,1
58,77,97,49,100,7,0,3
64,90,55,0,0,86,24,8
1,84,54,64,84,0,0,3
4,40,9,0,0,100,100,5
72,13,53,0,100,100,0,0
61,29,80,85,100,0,0,9
71,18,25,45,45,33,100,8
34,93,24,86,60,16,0,5
7,70,25,0,1,100,100,5
47,72,42,19,0,7,100,2
33,66,7,86,32,5,0,5
65,0,0,13,50,24,5,6
23,73,68,49,41,4,100,2
16,40,100,37,87,47,68,4
0,56,82,100,100,30,74,1
100,26,0,27,27,50,5,6
50,0,49,0,100,99,8,0
0,45,77,100,68,22,100,1
0,65,47,23,21,46,100,7
0,97,55,43,31,39,100,7
0,100,88,52,64,29,63,7
75,40,68,70,100,0,0,9
95,0,2,0,68,86,36,0
26,60,28,0,0,97,100,5
61,8,0,34,41,24,9,6
0,62,100,100,100,32,54,1
9,61,35,41,3,14,100,2
71,21,0,33,24,26,76,4
68,0,36,0,84,100,17,0
0,43,67,100,74,24,100,1
0,78,61,34,39,39,100,7
69,100,74,58,93,0,0,3
41,0,33,0,76,97,43,0
27,95,66,0,11,97,100,5
75,0,74,70,100,28,51,9
92,33,78,66,100,0,0,9
35,72,22,0,0,99,33,8
30,51,29,40,0,8,100,2
33,65,39,18,0,13,100,2
41,0,45,34,96,38,100,4
0,65,54,36,42,42,100,7
59,0,31,0,84,96,16,0
27,100,80,65,86,0,0,3
0,100,100,63,100,15,100,1
46,7,13,29,55,17,0,6
81,0,31,50,100,11,4,9
100,0,30,97,80,31,38,9
5,49,93,18,100,97,0,0
76,100,34,100,38,12,21,8
37,84,100,20,38,83,72,5
85,17,0,38,60,22,55,4
42,96,72,47,77,0,0,3
100,29,4,51,0,26,0,6
21,0,36,33,100,32,50,4
84,36,83,87,94,0,0,9
0,100,83,51,67,27,70,7
0,87,100,73,71,0,67,2
0,75,70,46,62,34,100,7
40,15,0,28,80,24,95,4
0,86,74,40,56,25,100,7
42,100,42,100,66,1,0,9
28,61,46,54,95,5,0,3
11,100,69,40,37,34,72,7
19,45,11,0,0,100,100,5
38,26,65,0,100,85,0,0
100,2,51,35,46,58,76,8
0,89,96,78,100,10,85,1
52,74,54,28,17,22,100,2
0,66,55,36,44,44,100,7
0,92,73,43,62,23,100,7
42,81,57,48,24,9,100,2
18,2,41,0,79,99,40,0
33,91,9,0,0,100,4,8
0,100,62,44,26,35,75,7
41,47,86,0,100,100,0,0
13,72,49,44,11,4,100,2
10,20,70,12,100,86,10,0
60,0,23,3,75,91,32,0
33,86,38,96,38,32,6,9
26,55,35,25,0,3,100,2
0,74,52,58,19,0,100,2
16,37,81,23,100,88,0,0
100,13,0,23,36,30,10,6
14,59,60,55,62,2,100,1
100,23,12,47,43,1,0,5
26,7,68,44,100,32,81,4
51,0,34,34,96,29,34,4
45,20,44,39,51,40,100,8
7,71,74,0,12,94,100,5
0,74,84,43,79,24,100,7
32,38,100,37,75,59,90,8
0,61,49,50,24,0,100,2
88,7,0,59,73,39,80,9
49,96,74,38,24,21,100,2
85,12,0,22,45,47,18,6
0,87,66,60,82,0,4,3
32,100,69,58,70,0,0,3
91,19,0,30,22,33,19,6
30,100,88,60,79,1,86,1
35,35,36,0,3,100,100,5
0,61,56,49,34,2,100,2
0,83,100,100,83,24,43,1
8,56,37,35,0,0,100,2
34,90,60,56,100,0,0,3
0,45,41,38,22,3,100,1
10,100,64,38,35,48,0,8
20,63,53,46,29,3,100,2
23,0,19,42,92,23,100,4
49,24,100,65,86,38,6,4
30,89,66,56,100,0,0,3
19,0,12,36,89,33,89,4
100,42,0,44,42,31,85,4
2,56,58,61,46,5,100,1
10,14,60,0,100,95,19,0
11,55,88,25,100,100,0,0
51,36,19,62,44,37,78,8
12,66,77,63,100,0,0,3
61,21,26,9,0,60,100,8
77,45,35,63,34,36,48,8
0,62,44,39,26,19,100,7
97,0,2,46,48,23,21,4
39,96,69,41,25,0,100,2
0,60,77,80,72,4,100,2
24,0,100,48,100,31,67,4
0,82,72,64,39,1,100,2
0,88,100,91,91,22,68,1
75,1,0,10,46,73,68,0
33,0,62,0,100,95,4,0
21,40,79,25,100,100,0,0
18,24,22,34,17,2,100,1
12,35,100,100,98,6,72,7
34,52,35,0,0,97,100,5
0,66,70,66,84,8,25,3
84,28,100,36,68,60,88,8
16,25,68,0,100,100,13,0
95,14,80,39,73,59,100,8
38,0,71,37,100,32,21,4
0,45,43,65,50,2,100,1
0,60,63,64,62,1,100,1
21,27,77,14,100,100,6,0
36,97,52,46,96,0,0,3
29,60,34,70,72,0,0,5
6,92,69,75,66,12,0,3
0,81,80,43,72,23,100,7
31,12,60,0,100,90,0,0
0,86,75,0,14,75,75,8
0,88,100,88,88,22,50,1
100,9,54,100,100,19,0,9
0,52,22,6,57,100,48,8
0,76,100,100,82,25,29,1
63,5,10,18,61,36,0,6
0,100,70,63,49,36,69,7
86,7,14,3,82,50,0,6
76,27,0,60,8,29,100,0
6,48,100,97,74,24,32,7
84,9,37,60,100,9,0,9
100,42,16,50,0,17,25,6
64,100,76,54,85,0,0,3
44,60,61,82,100,4,0,9
0,69,100,100,83,25,25,1
0,100,84,53,53,30,36,7
0,36,21,33,13,0,100,2
35,0,41,0,87,85,23,0
53,0,76,41,100,31,7,4
34,39,84,0,100,100,0,0
89,0,10,33,100,31,85,4
42,0,46,36,100,36,87,4
80,0,67,100,100,25,45,9
76,93,7,5,33,100,0,8
62,0,12,17,55,60,79,0
26,5,50,0,93,75,13,0
14,25,71,3,100,100,5,0
72,52,100,86,92,0,0,9
67,0,41,100,84,32,68,9
0,47,33,53,17,8,100,2
100,0,4,2,72,58,3,6
0,79,63,45,59,27,100,7
100,24,7,57,46,5,0,5
100,29,0,57,3,21,11,6
0,89,72,35,48,48,100,7
8,46,100,98,96,24,58,7
13,100,77,80,52,20,0,1
70,10,10,14,68,53,0,6
40,7,100,63,68,39,40,4
83,5,45,59,88,0,0,9
78,0,58,39,100,35,65,4
26,52,30,42,0,0,100,2
21,85,70,43,79,0,0,3
100,20,0,32,9,23,16,6
100,34,13,34,0,21,9,6
100,21,44,71,82,0,0,5
100,30,7,38,7,23,0,6
6,80,47,4,0,93,100,5
43,0,2,40,69,27,100,4
17,64,40,0,12,95,100,5
93,43,79,92,91,0,0,9
2,58,51,29,29,27,100,7
26,52,25,0,0,100,100,5
19,44,86,18,100,97,0,0
41,100,67,50,76,0,0,3
100,2,77,42,85,56,81,8
34,100,67,59,85,0,0,3
71,93,70,60,100,0,0,3
19,46,27,45,0,0,100,2
100,0,32,38,60,59,87,8
44,97,48,55,100,0,0,3
0,63,100,100,79,25,30,1
0,50,30,37,0,5,100,2
39,100,72,61,91,0,0,3
14,68,71,53,100,1,0,3
34,62,51,0,68,100,0,8
0,87,100,98,77,25,15,1
72,12,0,23,43,34,8,6
58,0,73,57,100,47,55,4
36,100,71,70,84,0,0,3
0,64,73,43,63,54,100,7
16,85,51,43,100,0,0,3
99,17,15,18,71,36,0,6
51,95,99,50,100,1,0,3
11,0,41,0,84,100,35,0
0,73,64,47,62,33,100,7
54,73,73,79,100,2,0,9
0,68,72,62,91,8,9,3
0,70,67,65,80,9,44,3
100,18,79,27,21,65,67,8
45,8,100,45,76,31,28,4
39,65,45,0,0,100,100,5
52,100,77,59,96,3,0,3
29,61,35,35,0,2,100,2
90,21,0,67,66,34,51,9
56,100,19,0,25,100,0,8
100,23,0,32,16,31,0,6
11,74,55,61,100,2,0,3
2,33,73,19,100,100,14,0
100,17,2,18,40,47,0,6
0,79,85,40,83,28,100,7
35,86,66,55,100,0,0,3
83,54,100,34,68,48,38,8
0,75,63,43,47,19,100,7
11,66,42,38,4,7,100,2
100,19,0,44,16,29,15,6
48,45,4,70,63,12,0,9
69,0,100,58,84,39,45,4
23,54,46,49,33,0,100,1
66,0,91,46,100,33,45,4
100,41,89,78,90,0,0,9
24,59,98,0,74,91,13,8
56,0,33,0,84,99,32,0
100,17,92,39,75,60,94,8
0,66,96,99,100,34,52,1
100,22,0,59,35,12,13,5
25,16,72,51,100,29,74,4
100,33,9,40,0,20,5,6
