@relation penbased

@attribute At1 numeric
@attribute At4 numeric
@attribute At7 numeric
@attribute At9 numeric
@attribute At10 numeric
@attribute At13 numeric
@attribute At14 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
17,55,66,100,37,39,100,66,0
81,87,8,61,0,100,62,100,0
0,0,100,59,60,79,100,74,0
46,63,45,90,24,60,100,83,0
51,63,54,100,37,28,100,56,0
7,42,67,100,35,49,100,89,0
44,65,35,78,25,65,95,75,0
18,56,41,79,24,84,99,100,0
2,8,77,100,80,30,69,20,0
40,74,44,88,24,60,100,70,0
50,73,49,100,33,41,99,57,0
51,74,35,85,24,61,100,76,0
36,67,40,85,29,59,100,75,0
19,41,54,88,29,72,100,91,0
23,35,69,100,40,49,100,75,0
42,64,44,92,23,64,99,100,0
15,58,57,96,24,70,100,83,0
48,73,29,78,16,79,91,79,0
48,75,12,52,0,100,60,91,0
50,60,84,100,45,25,98,56,0
85,83,13,78,5,84,88,81,0
57,72,25,75,13,75,87,85,0
72,80,22,76,18,79,100,93,0
16,27,77,100,60,40,99,73,0
43,23,88,100,76,24,67,25,0
77,79,11,64,8,98,85,95,0
46,98,30,87,0,80,100,85,0
77,100,3,42,0,100,52,90,0
26,82,32,91,14,71,100,99,0
38,75,36,80,14,79,97,94,0
25,48,79,100,61,3,73,29,0
21,55,56,97,26,62,100,84,0
20,37,78,100,57,33,96,62,0
4,51,68,100,36,44,100,68,0
62,69,25,68,0,97,70,100,0
13,62,53,94,19,75,96,97,0
18,51,69,100,37,44,100,80,0
42,70,24,69,11,92,84,100,0
0,11,87,100,78,25,72,20,0
17,20,95,100,72,0,91,52,0
25,63,43,86,10,74,90,97,0
40,67,40,94,18,58,84,67,0
42,59,66,100,38,49,100,75,0
26,58,54,96,28,63,100,86,0
40,51,71,100,52,18,82,32,0
32,63,30,70,14,87,79,90,0
96,0,0,38,100,81,45,7,0
35,70,34,77,12,84,92,100,0
11,60,45,89,26,65,95,82,0
9,50,69,100,48,28,100,54,0
18,48,66,100,30,52,100,76,0
23,52,61,100,36,50,100,77,0
60,74,34,82,27,54,100,75,0
29,61,59,100,33,48,91,53,0
12,44,66,100,30,49,100,77,0
86,98,9,57,0,94,66,94,0
20,58,59,98,27,64,100,76,0
49,79,33,82,8,74,90,97,0
16,28,81,100,68,18,88,45,0
30,64,50,89,25,76,100,96,0
20,44,77,100,54,26,100,53,0
54,63,15,74,19,100,87,100,0
11,48,68,100,46,40,92,50,0
37,53,64,100,35,50,100,69,0
39,68,41,84,24,67,100,80,0
38,67,62,100,30,39,91,66,0
39,56,74,100,38,44,100,87,0
49,70,25,82,9,91,81,100,0
51,60,79,100,44,40,100,87,0
47,55,80,100,45,32,100,67,0
30,67,30,66,11,100,82,93,0
53,69,30,78,22,68,90,83,0
58,54,100,65,100,60,64,0,0
41,70,33,76,17,88,97,91,0
68,83,13,60,3,100,71,89,0
63,90,42,95,25,46,100,73,0
15,58,47,84,16,77,92,95,0
29,62,41,87,19,60,86,89,0
70,75,6,63,2,93,71,74,0
11,34,84,100,67,21,70,24,0
71,88,15,64,11,87,95,100,0
21,64,40,86,18,75,91,81,0
59,92,15,60,0,100,74,96,0
1,0,100,85,100,8,65,20,0
49,30,100,49,79,85,80,21,0
38,63,41,84,19,77,98,100,0
53,79,9,73,11,75,87,92,0
97,100,0,41,0,100,56,91,0
30,60,49,93,28,56,99,90,0
29,66,35,81,18,83,93,96,0
34,82,32,70,10,89,90,100,0
33,55,52,90,34,56,100,77,0
75,84,13,69,7,84,89,85,0
6,24,74,100,46,53,100,79,0
31,59,54,98,27,60,94,100,0
19,46,75,100,58,19,85,40,0
0,4,89,100,70,36,83,39,0
0,42,68,100,31,64,100,93,0
34,64,41,88,27,68,100,85,0
26,25,95,100,68,24,88,48,0
26,37,80,100,42,38,100,76,0
67,81,12,64,0,94,63,99,0
78,100,3,46,0,100,59,97,0
67,74,34,79,32,58,100,73,0
56,76,13,66,9,94,80,84,0
4,43,70,100,35,53,100,86,0
44,65,29,72,17,87,89,86,0
38,67,40,85,26,63,100,87,0
34,51,84,100,43,35,100,70,0
6,43,78,100,53,32,100,55,0
34,76,32,85,0,85,77,84,0
27,49,66,100,41,39,100,68,0
24,48,83,100,50,28,84,34,0
70,69,6,58,0,100,63,100,0
29,63,36,79,20,76,94,100,0
20,20,83,100,62,40,88,53,0
25,68,39,87,15,73,89,100,0
31,57,59,100,23,62,100,91,0
26,60,50,93,25,52,75,48,0
56,100,18,67,0,91,82,98,0
11,45,81,100,43,29,100,67,0
21,31,81,100,55,37,100,75,0
49,71,33,73,8,83,89,95,0
49,57,51,93,28,61,100,86,0
47,67,53,100,32,42,100,62,0
21,28,77,100,49,40,100,70,0
41,65,33,77,23,88,100,96,0
40,60,62,100,44,38,100,55,0
22,60,62,100,25,62,100,86,0
32,91,15,62,0,85,73,100,0
9,14,78,100,62,43,100,84,0
26,58,55,97,28,56,97,68,0
53,80,50,100,26,49,100,77,0
31,78,51,96,14,58,89,55,0
45,67,56,100,31,38,95,61,0
10,46,70,100,55,37,86,43,0
9,48,75,100,46,39,100,58,0
96,81,9,0,20,88,20,62,0
30,65,41,85,12,77,93,99,0
5,46,67,100,34,47,100,77,0
32,39,73,100,48,37,100,74,0
55,73,16,58,7,100,74,96,0
70,100,0,40,0,100,52,92,0
34,44,47,86,29,74,100,91,0
100,100,8,82,32,64,61,8,0
17,32,67,97,48,59,100,71,0
37,51,53,98,27,58,100,99,0
23,60,42,84,16,74,85,100,0
23,52,60,96,30,63,100,92,0
38,60,47,99,25,71,100,85,0
23,59,64,100,29,52,100,90,0
22,49,74,100,56,14,87,36,0
40,38,61,95,43,59,100,65,0
100,98,0,4,15,98,31,76,0
15,35,54,88,19,80,85,100,0
11,48,72,100,36,39,100,69,0
12,31,67,100,27,63,100,73,0
0,14,86,100,66,34,80,45,0
47,75,26,74,8,92,85,100,0
23,46,53,89,29,67,100,83,0
58,64,29,75,27,83,100,79,0
77,90,56,100,43,34,72,21,0
0,36,91,100,65,15,84,41,0
27,62,57,100,27,61,100,85,0
42,77,30,72,7,81,80,81,0
17,54,47,90,26,71,100,79,0
13,54,70,100,35,41,94,62,0
79,68,11,70,5,84,71,100,0
11,10,85,100,70,30,90,58,0
85,95,10,62,0,92,88,100,0
9,59,39,75,7,99,74,95,0
46,69,32,77,7,85,83,100,0
31,50,57,100,30,56,100,92,0
0,26,86,100,50,45,100,77,0
29,58,78,100,38,36,98,65,0
19,43,85,100,46,16,100,58,0
16,74,23,77,13,70,80,74,0
36,73,41,89,17,74,98,94,0
23,47,66,100,29,52,100,78,0
39,61,49,96,26,61,100,88,0
17,47,84,100,50,23,100,52,0
32,36,70,100,41,53,100,88,0
21,65,35,84,17,84,88,100,0
13,38,79,100,55,34,100,66,0
42,70,44,92,22,64,100,84,0
22,35,87,100,69,18,65,19,0
40,95,23,83,10,61,100,75,0
29,62,50,96,27,54,95,80,0
62,78,2,48,0,100,60,80,0
28,52,35,78,10,89,73,100,0
15,34,81,100,38,44,100,68,0
13,53,67,100,31,51,100,86,0
12,36,83,100,38,43,100,80,0
100,100,4,0,13,79,22,61,0
15,55,37,74,24,80,99,95,0
24,68,49,86,23,74,100,72,0
0,25,93,100,75,30,63,22,0
32,77,30,81,6,76,82,88,0
76,95,0,8,15,91,29,72,0
59,92,21,68,0,82,81,100,0
27,50,70,100,44,41,100,56,0
1,42,65,100,35,50,100,84,0
54,71,40,86,22,64,100,86,0
73,100,0,57,0,91,82,73,0
81,89,3,51,0,100,64,97,0
86,99,0,31,0,100,53,93,0
36,77,35,81,15,76,99,100,0
26,8,100,99,81,6,82,38,0
24,55,71,100,48,37,76,33,0
40,69,45,88,27,61,100,76,0
9,54,62,99,29,64,100,78,0
27,39,80,100,59,23,95,53,0
31,57,61,100,33,47,100,72,0
51,75,34,84,15,71,92,100,0
25,36,75,100,60,35,94,62,0
33,54,62,100,42,32,95,49,0
40,76,30,82,1,75,78,100,0
43,59,43,85,22,68,100,97,0
43,69,43,88,23,62,100,84,0
95,100,0,11,7,100,28,75,0
75,81,19,72,14,70,98,74,0
41,74,49,93,22,61,98,91,0
88,99,0,40,0,100,61,100,0
17,4,100,92,75,26,96,66,0
9,23,91,100,65,30,97,65,0
30,42,70,100,41,37,100,54,0
40,25,100,70,100,95,62,22,0
76,92,0,3,19,80,21,57,0
4,64,0,38,0,96,100,85,0
20,39,68,100,37,47,100,68,0
62,74,21,77,7,83,81,100,0
12,62,49,88,19,72,93,92,0
0,48,75,100,35,50,100,95,0
32,41,91,100,66,15,88,42,0
16,43,68,100,35,50,100,75,0
33,47,74,100,54,29,76,26,0
26,49,61,100,30,52,100,83,0
20,14,100,94,70,27,95,64,0
29,66,52,98,14,61,83,85,0
45,82,17,62,0,96,60,66,0
27,60,38,81,16,92,93,100,0
27,65,53,94,29,62,100,83,0
70,75,25,73,22,75,98,93,0
59,74,21,68,9,87,85,100,0
25,0,89,100,75,30,90,63,0
61,78,15,72,10,96,88,83,0
16,41,77,100,37,43,100,71,0
40,73,23,74,6,89,77,95,0
49,74,46,98,21,55,100,79,0
7,45,51,84,20,84,100,98,0
19,99,9,72,4,73,95,90,0
84,79,9,62,26,71,100,80,0
27,49,70,100,43,35,100,63,0
11,40,71,100,47,42,100,67,0
19,61,53,93,25,67,98,87,0
33,72,54,100,30,35,97,64,0
14,48,73,100,35,43,100,84,0
23,61,37,75,19,95,93,100,0
10,58,60,100,32,46,97,74,0
35,67,52,100,18,60,97,89,0
35,71,41,93,11,63,87,100,0
5,64,71,100,49,19,93,28,0
23,46,51,87,34,60,100,77,0
3,18,77,100,54,41,100,61,0
22,53,70,100,41,41,100,59,0
27,66,45,100,20,76,92,90,0
34,72,45,90,16,69,100,91,0
23,65,44,88,18,71,100,96,0
30,71,33,84,16,74,94,100,0
21,35,77,100,45,37,100,76,0
38,69,29,71,9,88,81,92,0
62,99,19,61,0,100,71,100,0
32,0,100,87,79,0,81,41,0
30,47,66,100,36,56,100,60,0
19,18,83,100,73,24,86,47,0
23,48,58,93,35,59,100,73,0
0,97,23,72,0,87,100,99,0
11,0,100,83,84,0,80,46,0
29,15,83,100,65,24,95,50,0
13,59,62,100,30,41,100,75,0
24,45,66,100,35,44,100,78,0
28,55,55,93,32,59,100,78,0
24,42,61,95,44,54,100,70,0
59,69,32,86,22,78,97,96,0
30,50,66,100,42,28,100,57,0
26,61,53,95,28,58,100,90,0
27,22,90,100,54,27,100,61,0
34,40,83,100,60,15,80,28,0
33,51,69,100,50,28,89,39,0
27,45,82,100,52,32,100,62,0
25,60,71,100,57,2,66,11,0
56,77,23,70,3,95,78,100,0
17,37,56,90,20,79,93,100,0
19,35,100,92,72,0,77,31,0
29,54,63,100,32,48,100,81,0
54,100,11,75,18,44,98,54,0
63,77,3,61,7,99,78,96,0
67,89,4,49,0,100,68,97,0
30,77,30,82,6,74,82,100,0
29,49,51,93,30,55,100,84,0
26,28,72,100,60,45,100,71,0
0,17,80,100,52,49,100,83,0
19,52,63,99,32,56,100,80,0
30,58,38,80,17,80,93,100,0
49,69,30,74,19,83,94,98,0
27,57,58,100,30,57,100,74,0
17,64,60,100,34,48,100,78,0
2,55,53,89,18,74,91,79,0
48,54,49,88,48,48,84,44,0
14,32,78,100,47,37,100,71,0
46,86,23,82,13,62,92,88,0
17,57,64,100,32,55,100,73,0
21,38,67,100,41,52,100,65,0
6,32,90,100,64,18,78,34,0
12,46,66,100,30,63,100,93,0
85,82,8,64,0,95,66,100,0
24,46,70,100,32,51,100,90,0
31,64,43,83,25,65,98,84,0
36,54,86,100,49,31,100,62,0
15,24,76,100,62,37,90,57,0
19,37,63,97,41,58,100,77,0
19,66,33,78,14,77,86,100,0
34,40,83,100,61,22,100,64,0
14,41,87,100,56,20,99,49,0
19,8,92,100,78,27,88,51,0
83,100,0,20,0,100,36,74,0
43,69,29,83,20,71,90,100,0
33,60,39,79,20,93,100,99,0
59,88,25,77,10,82,100,94,0
25,21,100,95,68,14,99,57,0
5,25,89,100,54,23,100,64,0
47,67,20,68,5,91,72,88,0
62,72,28,77,15,86,100,97,0
58,75,14,61,10,100,83,96,0
74,75,20,75,25,78,100,82,0
27,56,62,100,33,46,94,72,0
58,74,27,76,25,74,99,85,0
49,81,17,71,0,85,69,94,0
62,65,34,78,24,77,100,93,0
0,18,78,100,54,49,100,75,0
24,38,100,96,72,10,87,42,0
2,18,73,100,53,54,100,83,0
7,2,100,94,84,4,67,22,0
36,86,27,72,9,88,94,100,0
40,70,20,70,13,88,82,85,0
16,35,86,100,56,32,100,67,0
39,61,71,100,37,29,100,49,0
27,69,33,73,8,91,77,75,0
52,63,33,73,16,88,96,100,0
23,26,100,99,74,26,73,33,0
34,100,8,59,0,69,68,69,0
54,64,50,93,36,54,100,60,0
77,84,1,60,5,83,81,72,0
37,69,35,84,18,79,96,99,0
66,78,24,74,20,79,100,92,0
8,41,70,100,55,45,97,63,0
29,54,76,100,45,34,100,64,0
36,51,76,100,62,15,75,25,0
32,70,56,100,22,55,98,77,0
25,78,29,81,6,77,85,96,0
73,99,16,64,0,94,87,100,0
52,74,12,66,0,98,60,93,0
5,27,81,100,58,31,99,57,0
16,28,87,100,64,25,94,57,0
24,43,86,100,61,14,91,42,0
15,34,69,98,44,58,100,86,0
10,66,40,84,28,59,98,88,0
41,50,46,82,34,59,100,76,0
30,64,63,100,24,51,97,100,0
15,68,41,80,5,80,80,94,0
78,92,6,53,0,100,59,95,0
26,38,81,100,66,17,74,28,0
4,35,61,93,43,61,100,83,0
30,53,55,99,28,63,100,75,0
21,61,60,100,30,49,100,76,0
43,64,44,90,22,66,99,88,0
61,82,15,72,8,100,90,82,0
39,64,46,86,27,62,100,86,0
74,100,22,78,0,63,88,91,0
18,0,100,88,86,21,88,52,0
30,58,52,94,29,60,100,86,0
38,66,42,87,26,61,100,84,0
75,76,16,70,23,88,100,83,0
31,61,32,77,18,82,85,100,0
16,50,76,100,52,21,100,51,0
8,50,58,96,28,59,95,100,0
59,74,29,81,21,91,98,83,0
56,85,28,80,4,83,90,92,0
46,61,63,100,29,45,100,86,0
28,56,65,100,38,43,99,63,0
48,63,49,94,27,55,100,82,0
28,62,47,82,11,77,100,99,0
25,74,48,94,27,55,100,82,0
35,28,87,100,81,30,83,48,0
10,44,80,100,65,22,74,20,0
38,47,66,100,35,45,100,83,0
41,59,70,100,39,32,100,68,0
35,76,42,91,17,60,97,100,0
95,2,11,60,100,84,30,0,0
27,64,63,100,46,12,79,25,0
19,36,71,100,39,49,100,76,0
63,89,14,62,12,100,95,93,0
33,71,62,100,48,16,77,20,0
11,68,66,100,35,34,100,51,0
24,61,43,82,11,78,86,100,0
23,65,44,89,16,72,91,96,0
50,84,25,78,12,83,100,97,0
58,46,67,100,56,34,81,41,0
0,43,67,100,45,54,100,68,0
18,63,65,100,40,31,100,57,0
8,27,89,100,63,25,100,67,0
19,39,77,100,57,33,98,56,0
36,47,63,100,44,48,100,73,0
31,80,37,81,8,70,82,91,0
17,56,63,100,36,51,100,79,0
47,68,9,71,18,100,86,95,0
66,70,45,97,28,49,100,66,0
16,44,84,100,57,9,88,44,0
52,79,23,72,18,72,92,85,0
23,42,68,100,32,62,100,90,0
52,73,55,100,24,51,100,91,0
4,42,82,100,58,25,93,49,0
22,35,72,100,45,54,100,75,0
100,77,13,65,15,56,78,78,0
71,100,8,42,0,100,56,96,0
31,66,34,78,20,83,95,98,0
12,26,97,100,82,4,60,15,0
25,47,83,100,69,3,65,17,0
0,33,100,99,63,8,75,28,0
7,25,74,100,49,45,100,67,0
4,15,100,99,78,15,71,29,0
21,69,29,82,16,79,86,82,0
20,55,38,79,23,83,92,100,0
26,39,92,100,70,17,88,42,0
48,66,35,82,24,78,100,86,0
31,43,68,100,36,48,100,80,0
57,70,37,81,21,69,100,73,0
55,68,24,77,17,96,89,100,0
24,38,66,96,44,55,100,78,0
58,81,32,81,6,77,92,94,0
73,77,20,73,2,97,81,100,0
38,73,33,78,3,85,79,98,0
0,21,85,100,51,36,100,71,0
13,43,67,100,34,55,100,92,0
42,65,45,89,32,55,100,73,0
56,72,34,79,20,74,96,83,0
25,52,64,100,36,40,100,71,0
51,86,24,73,0,87,82,100,0
37,72,26,74,7,81,79,99,0
27,95,30,79,4,74,96,98,0
99,100,0,30,0,100,45,88,0
31,65,28,71,22,93,92,89,0
41,63,48,92,31,51,100,62,0
32,60,51,95,27,66,100,72,0
13,58,63,100,27,60,100,89,0
64,97,0,36,0,100,58,100,0
38,61,65,100,27,48,85,79,0
4,22,99,100,54,20,100,66,0
21,49,58,90,5,76,89,100,0
31,52,49,87,23,79,100,73,0
28,63,32,73,24,77,89,85,0
0,0,100,96,71,12,98,59,0
25,69,43,87,16,72,100,96,0
10,34,69,100,42,57,100,87,0
50,61,50,95,30,59,100,64,0
34,85,27,82,9,60,87,89,0
30,56,46,87,28,78,100,100,0
100,75,0,47,0,86,64,100,0
38,71,33,82,5,76,79,88,0
8,57,72,100,43,32,95,48,0
47,75,50,100,18,59,96,88,0
65,45,69,100,47,42,100,75,0
47,81,21,62,0,100,63,73,0
56,68,39,86,16,76,100,93,0
15,19,71,100,52,54,100,85,0
29,53,79,100,38,38,100,74,0
17,50,66,100,35,49,100,69,0
74,49,100,61,95,75,77,21,0
15,56,51,88,22,73,100,98,0
48,64,43,91,25,62,98,76,0
44,49,68,100,45,47,100,75,0
18,21,89,100,75,11,81,31,0
96,84,0,46,0,100,66,95,0
23,58,58,99,29,56,100,78,0
52,36,100,40,73,65,60,2,0
0,58,65,100,29,66,100,93,0
20,25,100,98,59,32,100,78,0
14,25,81,100,63,30,98,65,0
73,85,22,70,20,78,99,76,0
4,35,74,100,37,48,100,73,0
34,50,49,89,29,66,100,76,0
12,20,92,100,64,15,92,52,0
23,48,53,91,23,75,97,100,0
0,30,73,100,49,49,100,71,0
27,37,81,100,50,37,100,77,0
11,6,88,100,61,38,100,84,0
35,38,87,100,57,37,97,72,0
46,51,84,100,66,0,64,15,0
0,58,58,94,19,69,92,90,0
23,49,52,91,30,70,100,96,0
38,83,32,81,10,70,92,90,0
26,33,69,100,52,44,100,84,0
34,75,25,84,0,73,65,71,0
34,61,34,81,12,98,83,100,0
42,67,2,67,8,100,73,88,0
32,54,71,100,41,43,100,77,0
45,67,36,82,14,79,93,100,0
94,100,0,53,0,97,85,97,0
0,14,77,100,55,42,100,74,0
26,43,87,100,56,22,100,60,0
56,76,24,74,25,70,87,60,0
11,46,53,88,25,73,100,92,0
27,42,65,96,57,45,95,58,0
12,47,68,100,34,54,100,90,0
38,59,45,87,30,64,100,88,0
78,85,5,59,0,100,65,100,0
35,2,100,81,100,9,49,0,0
3,39,90,100,71,0,78,43,0
13,18,81,100,66,31,85,54,0
88,100,0,11,11,100,23,68,0
100,92,11,0,26,76,25,62,0
36,68,48,92,24,61,100,76,0
7,38,82,100,56,26,100,58,0
31,52,69,100,53,21,100,49,0
42,74,31,74,8,89,88,95,0
25,31,93,100,50,28,100,68,0
47,67,46,95,23,60,100,83,0
41,70,33,88,15,79,92,88,0
0,8,91,100,92,30,70,17,0
22,24,89,100,52,34,100,78,0
72,75,53,100,24,55,100,88,0
9,64,28,69,18,92,84,90,0
51,82,24,70,9,85,88,88,0
52,70,3,66,10,98,77,93,0
54,67,34,83,8,73,82,100,0
17,33,75,100,59,40,100,71,0
40,69,44,91,26,60,100,84,0
25,43,88,100,45,39,100,87,0
35,69,42,92,24,60,93,78,0
0,26,77,100,46,58,100,80,0
46,70,24,70,4,94,76,100,0
28,71,28,74,21,73,100,96,0
20,45,69,100,26,56,100,94,0
1,25,84,100,53,32,100,59,0
35,61,62,100,40,27,100,54,0
51,100,13,69,22,54,95,68,0
42,86,26,86,13,65,100,93,0
69,76,25,76,21,78,97,80,0
35,80,2,55,3,100,75,100,0
68,71,36,84,22,67,100,83,0
27,62,39,86,17,80,93,100,0
20,52,63,97,31,64,100,84,0
45,66,31,75,29,72,95,74,0
22,37,77,100,51,37,100,78,0
2,25,89,100,59,23,100,62,0
15,54,74,100,57,12,85,32,0
21,40,77,100,44,41,100,86,0
27,60,35,77,23,88,100,91,0
31,62,37,80,15,86,91,100,0
25,26,100,95,74,0,67,26,0
48,60,18,66,15,100,79,100,0
26,30,97,100,64,23,91,54,0
58,70,33,79,32,67,100,70,0
7,61,61,100,30,59,100,86,0
17,45,73,100,48,44,99,52,0
11,55,77,100,56,8,95,36,0
27,44,79,100,42,32,100,66,0
29,57,68,100,40,37,100,57,0
67,90,14,69,0,91,82,99,0
36,50,56,97,30,58,100,68,0
35,45,51,91,35,56,100,74,0
19,64,62,100,30,55,100,92,0
11,25,87,100,61,26,100,61,0
48,59,43,84,29,64,100,68,0
23,38,60,93,29,67,100,79,0
45,71,59,100,34,28,100,67,0
31,69,37,87,11,71,85,85,0
23,56,41,83,25,81,100,98,0
38,70,40,88,17,66,90,76,0
43,49,57,98,30,60,100,69,0
15,33,79,100,58,34,100,68,0
64,93,10,51,0,100,57,94,0
40,48,65,100,45,45,100,64,0
13,30,86,100,56,33,100,73,0
65,75,22,73,8,84,86,99,0
8,36,74,100,40,43,100,66,0
0,35,78,100,41,37,100,70,0
62,80,23,71,4,84,88,100,0
19,37,79,100,71,7,75,32,0
67,70,15,63,12,100,86,100,0
52,67,72,100,40,35,97,65,0
6,39,73,100,51,35,100,62,0
59,69,24,78,12,85,83,100,0
13,35,67,100,38,55,100,82,0
19,40,64,99,38,54,100,86,0
97,100,0,36,0,100,56,88,0
47,68,27,74,12,94,86,100,0
44,78,14,66,0,100,67,78,0
35,65,49,95,24,64,100,95,0
20,52,69,100,38,36,100,69,0
37,89,42,92,11,60,100,91,0
14,33,84,100,61,26,100,60,0
86,92,0,0,16,100,27,66,0
32,55,72,100,40,37,100,67,0
95,81,2,68,5,97,86,73,0
40,66,35,78,16,83,95,99,0
5,16,100,97,68,8,93,55,0
44,71,30,74,11,88,86,100,0
68,84,17,74,1,88,84,100,0
0,21,93,100,59,19,100,59,0
42,88,0,63,0,100,91,100,0
4,15,92,100,63,28,97,62,0
26,63,36,80,18,76,94,100,0
26,75,25,70,0,86,66,88,0
59,68,69,100,42,21,63,19,0
9,28,74,100,56,33,100,68,0
82,100,10,62,0,93,90,92,0
18,53,69,100,39,45,98,79,0
19,41,52,84,40,67,100,82,0
4,27,70,100,34,55,100,83,0
32,48,34,79,11,99,70,100,0
26,45,89,100,54,21,100,57,0
44,69,27,79,17,80,89,91,0
12,58,59,100,29,47,100,69,0
61,90,22,73,12,78,100,94,0
77,90,13,86,34,73,51,9,0
83,99,2,33,0,100,48,86,0
32,65,29,70,20,93,90,97,0
64,56,37,78,35,61,100,70,0
44,73,12,68,6,93,77,90,0
33,78,30,82,6,80,85,96,0
13,44,67,100,38,45,100,74,0
10,45,65,99,31,61,100,85,0
89,83,2,61,2,100,88,98,0
79,86,9,53,0,100,63,99,0
24,55,74,100,35,41,100,78,0
19,51,64,100,29,50,100,87,0
20,29,78,100,51,37,100,66,0
17,39,81,100,49,24,100,61,0
18,67,54,100,25,59,100,86,0
29,63,52,96,23,66,100,87,0
51,31,100,96,71,30,91,63,0
68,86,22,70,0,94,73,100,0
56,67,33,84,22,82,99,100,0
13,33,75,100,44,43,100,82,0
68,80,19,70,5,100,86,93,0
51,75,31,82,6,75,82,90,0
32,55,76,100,52,34,61,5,0
14,42,71,100,43,41,100,69,0
0,31,89,100,54,35,100,62,0
60,81,14,62,0,100,66,86,0
0,35,88,100,66,22,80,35,0
31,56,60,100,35,42,90,60,0
37,59,39,78,25,75,100,100,0
12,25,93,100,57,28,100,67,0
78,58,100,61,100,68,69,8,0
20,53,48,89,24,74,99,100,0
26,54,62,100,34,40,100,65,0
62,91,7,55,0,100,78,100,0
26,49,61,100,31,50,100,83,0
84,100,0,41,0,100,54,94,0
83,71,24,0,46,51,0,36,0
19,60,55,94,26,67,100,81,0
29,49,57,95,34,55,100,81,0
40,69,22,73,19,92,91,95,0
32,51,51,93,23,67,100,84,0
49,70,39,89,20,69,100,79,0
