@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R4-5,8,17'

@attribute At4 numeric
@attribute At5 numeric
@attribute At8 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
97,26,43,4
79,19,24,6
72,74,100,1
66,0,24,4
56,43,0,5
96,0,32,6
100,88,65,3
93,0,38,4
63,63,0,5
57,67,100,1
86,0,54,4
100,0,16,0
76,24,100,9
21,44,22,0
100,76,44,7
100,100,44,7
78,96,84,1
91,27,39,6
100,88,60,3
51,98,0,8
63,88,100,1
100,81,33,2
100,86,57,3
80,27,20,6
100,40,71,9
91,22,31,6
79,0,35,4
76,34,20,6
69,0,29,4
82,0,28,4
90,41,31,6
63,0,0,0
80,0,43,4
100,62,54,2
68,77,100,1
100,90,31,2
100,47,39,2
82,0,55,4
88,37,0,8
52,0,0,0
79,31,75,4
70,0,0,0
100,96,72,5
100,83,47,2
90,0,50,4
100,100,51,7
28,43,23,0
100,81,59,3
69,1,0,0
100,61,44,2
100,0,60,9
100,74,64,2
99,48,47,6
40,28,14,0
48,0,100,9
100,100,63,3
100,55,47,2
44,29,0,0
92,38,62,1
60,83,100,1
100,0,42,8
100,39,11,7
73,91,0,8
98,70,25,2
64,45,0,5
65,100,91,9
64,0,100,9
68,65,100,1
100,100,47,7
77,0,31,4
67,2,28,4
100,100,51,2
100,100,48,7
92,37,36,6
75,76,81,9
98,11,59,5
100,69,44,3
65,69,100,1
100,100,57,7
100,100,55,7
100,72,34,7
100,63,25,7
100,57,65,5
36,81,11,8
82,100,79,1
94,44,64,8
87,12,26,6
100,51,88,9
100,79,48,3
74,79,100,1
78,58,0,5
75,100,70,8
82,0,22,4
100,100,38,2
100,95,40,3
67,29,0,0
100,100,57,7
74,4,44,4
40,9,6,0
66,37,0,5
60,69,90,8
100,83,50,3
100,100,49,7
100,79,46,2
100,59,22,2
57,26,29,4
61,0,100,9
83,0,0,0
100,88,82,5
55,77,0,5
60,0,100,9
100,0,64,9
100,23,54,6
64,0,38,4
100,88,37,2
55,100,0,8
90,90,100,9
100,95,66,3
66,100,94,9
69,70,0,8
94,48,35,6
35,15,0,0
100,88,67,3
99,100,94,5
63,100,100,8
100,87,44,2
97,48,23,8
100,21,34,8
75,36,17,6
47,85,0,5
83,62,1,5
8,58,32,0
100,100,53,3
100,82,46,2
100,53,33,7
100,28,54,9
97,79,98,7
24,54,38,0
78,4,18,6
57,55,0,6
57,48,0,5
100,56,95,9
100,0,44,4
100,100,62,7
82,0,29,4
70,16,42,4
100,100,63,3
63,0,0,0
76,21,52,4
88,0,0,0
73,82,77,9
79,3,21,6
2,69,38,0
88,38,73,9
100,100,52,7
60,1,0,0
100,68,48,2
81,25,0,8
63,100,0,8
62,66,100,1
62,100,100,9
25,66,8,0
56,100,100,9
97,76,33,7
84,84,95,1
77,100,83,1
99,81,56,2
65,52,100,1
65,55,0,5
93,77,20,7
92,15,17,6
56,38,0,5
100,66,43,7
81,75,85,9
93,0,82,9
100,5,38,4
82,13,23,6
100,18,57,5
88,23,30,6
30,41,9,0
100,100,63,3
100,100,71,3
43,94,100,9
79,19,22,6
100,100,53,3
48,66,0,8
88,0,37,4
74,7,0,6
92,62,82,3
56,74,0,5
99,68,34,7
73,72,100,1
61,74,100,1
85,96,64,1
100,0,73,9
70,47,0,5
100,100,89,5
92,100,38,7
78,60,61,1
77,0,19,6
60,10,0,0
80,9,17,6
100,82,36,7
100,7,32,8
84,41,6,8
68,44,0,8
83,30,25,6
29,7,32,8
100,57,53,3
100,52,32,7
100,28,62,9
87,51,10,8
87,2,51,5
100,100,36,7
75,0,0,0
99,67,100,7
71,38,80,9
77,11,0,0
78,25,23,6
50,69,100,1
100,69,40,7
92,12,70,5
75,4,9,6
100,100,44,7
60,100,0,8
71,43,0,5
100,88,35,7
61,22,21,4
73,0,7,6
100,66,55,3
100,43,78,9
98,36,68,5
59,25,100,9
100,93,71,3
100,0,39,4
69,95,98,9
82,54,100,9
100,79,67,7
100,52,44,2
100,100,62,3
100,73,75,5
93,38,88,9
100,69,42,2
100,100,42,7
100,70,70,3
79,13,20,6
97,32,0,8
100,100,76,3
100,100,37,8
100,30,80,9
96,87,82,3
92,46,44,6
100,78,61,2
58,46,0,5
78,56,4,5
100,0,35,8
27,36,17,0
90,8,29,4
100,33,94,9
76,85,100,1
63,68,100,1
100,77,49,3
74,90,0,8
100,84,64,3
67,40,0,5
75,13,0,0
66,29,85,9
100,18,45,8
100,93,86,5
49,70,0,5
100,72,19,2
99,66,86,5
74,0,13,6
100,73,49,2
63,40,37,4
55,56,100,1
92,26,27,6
73,0,0,0
66,45,100,1
100,65,23,7
100,97,43,7
100,100,52,7
100,40,70,9
81,0,0,0
56,60,0,5
100,8,34,6
56,62,100,1
100,61,41,2
87,21,33,4
71,0,0,0
60,43,100,1
100,78,34,7
100,100,58,3
70,0,0,0
67,95,0,5
88,0,70,9
100,33,66,9
60,72,0,8
100,51,40,2
100,65,18,2
64,0,34,4
100,65,36,7
74,0,0,0
100,100,65,3
94,100,63,1
98,7,29,6
100,0,50,9
66,0,97,9
20,49,18,0
69,100,100,8
55,84,20,5
81,17,38,4
100,96,47,3
99,29,51,6
75,0,33,4
100,36,87,9
99,100,51,7
95,87,73,2
100,75,46,7
79,15,28,4
100,86,40,7
43,100,100,9
100,61,54,3
100,100,40,7
48,45,0,5
61,26,0,0
100,2,35,8
80,89,78,1
100,74,28,2
100,66,36,7
100,92,43,7
100,81,48,2
56,2,0,0
56,91,0,8
100,100,44,7
50,47,0,0
100,72,44,2
46,20,12,0
97,0,3,0
71,86,96,9
100,55,25,2
100,74,58,2
28,37,23,0
80,13,23,6
100,59,55,1
100,23,47,5
77,7,44,4
91,0,34,4
100,20,39,8
50,71,0,5
100,74,43,7
100,38,37,8
100,61,50,2
100,7,59,9
100,96,38,2
87,12,22,6
100,87,60,3
100,100,58,3
91,19,30,6
91,100,60,1
71,35,0,5
100,61,49,2
74,83,100,1
100,56,35,2
100,90,56,3
100,45,38,1
100,100,38,8
100,63,46,2
91,0,42,4
70,24,65,4
100,89,56,3
93,0,36,4
100,42,44,4
100,56,61,1
60,14,0,0
6,55,25,0
87,36,62,8
100,66,63,3
88,21,9,8
96,45,63,8
100,62,39,7
84,0,46,4
100,96,41,2
93,60,80,2
76,0,48,4
100,82,64,2
81,88,91,1
92,1,10,0
54,0,0,0
25,40,25,0
100,24,34,1
77,35,100,7
67,52,0,5
100,66,66,3
100,28,36,8
43,25,0,0
100,14,39,8
73,0,37,4
82,45,65,1
76,60,64,1
28,27,14,0
100,97,46,3
100,60,70,5
97,92,75,3
100,81,43,7
56,12,0,0
63,86,0,8
80,88,88,1
61,9,100,9
37,52,6,8
78,76,100,1
90,5,18,6
100,100,63,7
72,7,3,6
95,27,60,0
92,48,97,7
100,9,60,9
99,42,50,6
100,100,54,3
86,60,82,9
72,69,100,1
100,100,53,7
100,36,33,2
66,0,0,0
75,0,41,4
51,39,0,0
72,0,33,4
80,0,36,4
83,0,100,9
42,93,5,8
91,0,17,0
60,5,0,0
42,25,3,0
89,52,86,9
71,0,100,9
100,47,53,2
81,0,2,6
100,79,45,7
98,24,57,5
100,29,57,6
100,89,35,7
96,46,98,7
82,100,80,1
72,10,14,6
86,7,63,4
100,5,59,9
74,0,39,4
100,52,42,2
100,85,43,3
91,20,32,6
80,34,34,6
97,21,71,5
94,30,38,6
60,80,4,5
87,0,40,4
55,64,0,5
100,43,92,9
92,58,29,7
61,52,0,5
39,44,18,0
100,100,50,3
100,2,42,8
100,100,59,3
100,93,60,3
100,46,45,2
100,0,38,8
100,97,55,3
68,63,100,1
100,50,37,2
100,100,61,3
100,68,53,3
63,62,0,8
80,87,98,1
86,12,23,6
92,0,57,4
100,100,70,3
100,64,43,7
100,85,43,3
85,17,18,6
100,95,50,3
57,0,0,0
100,73,47,7
82,73,79,9
100,68,62,3
100,70,65,3
100,18,27,8
74,8,45,4
63,65,0,5
100,100,59,3
100,61,35,2
100,21,67,9
50,100,0,8
90,23,32,6
100,74,61,3
18,33,19,0
83,17,18,6
100,79,40,7
100,86,55,3
91,54,34,8
100,75,43,7
100,66,38,2
100,19,44,6
77,45,70,9
86,0,58,4
82,54,49,1
80,0,46,4
100,41,78,9
79,59,0,8
67,0,0,0
100,17,39,8
39,66,99,1
100,22,59,5
73,16,51,4
81,33,40,6
100,100,55,3
90,0,0,0
100,53,56,1
72,0,31,4
100,64,39,7
100,42,52,1
87,0,63,4
100,28,67,9
96,100,71,7
100,61,65,5
43,58,0,5
76,17,98,7
100,81,46,3
100,42,55,5
100,55,42,2
100,70,49,2
68,72,88,1
100,68,51,3
85,17,26,6
47,9,0,0
71,0,41,4
93,17,53,4
100,22,47,6
100,59,48,2
99,100,71,3
100,62,58,5
92,64,76,9
91,53,98,7
100,49,36,2
83,34,43,6
97,100,32,7
100,0,38,8
92,44,97,9
64,62,0,5
77,0,40,4
100,74,34,7
61,0,0,0
100,84,43,7
100,47,40,2
100,70,53,3
54,100,0,8
71,90,100,1
89,45,60,1
54,40,0,5
51,17,0,0
91,51,60,1
100,79,49,3
82,0,42,4
100,51,79,9
100,64,31,2
100,68,34,7
50,65,0,5
100,0,56,4
74,0,37,4
99,100,72,3
100,60,42,2
100,71,42,7
100,81,74,3
97,50,64,2
87,12,26,6
69,79,0,5
84,22,28,6
87,61,89,9
100,69,50,2
52,49,0,5
100,59,41,2
100,90,56,3
100,60,62,3
86,93,76,9
100,14,34,8
80,31,26,6
68,0,0,0
73,0,0,0
100,38,74,9
100,100,68,3
74,91,94,9
100,68,34,7
60,65,11,5
85,15,21,6
98,100,80,1
60,74,100,1
84,55,14,8
77,0,42,4
82,0,46,4
92,0,52,4
33,28,15,0
87,100,70,9
100,17,41,0
100,0,34,8
100,38,48,1
100,100,58,7
100,100,56,2
100,57,53,2
48,17,4,0
98,10,82,9
93,83,73,2
100,51,58,5
82,0,13,0
100,23,53,9
100,28,66,9
100,100,63,3
69,0,52,4
100,46,39,1
100,91,65,3
100,23,65,9
79,74,79,9
62,12,0,0
100,7,30,8
75,62,100,1
86,6,47,4
100,93,58,2
91,59,61,1
78,14,22,6
57,65,100,1
100,73,60,3
89,21,16,6
98,23,41,6
100,25,39,0
100,54,54,5
100,46,64,2
100,54,50,2
82,69,69,1
86,53,96,7
83,65,80,9
61,65,100,1
100,100,55,3
80,20,19,6
84,0,0,6
95,100,72,3
84,12,21,6
60,61,0,8
80,22,18,6
66,84,18,5
100,25,69,5
100,30,71,5
66,45,0,5
100,68,33,7
86,70,57,1
81,19,26,6
96,47,97,7
100,41,64,5
68,64,100,1
89,55,92,7
95,70,73,9
62,93,0,5
100,88,47,7
45,58,96,1
71,0,0,0
100,54,43,2
58,5,0,0
92,36,62,0
64,54,0,5
75,0,44,4
58,70,0,5
100,74,42,7
100,96,54,7
62,100,13,5
100,91,55,3
52,11,0,0
62,39,0,5
77,44,26,6
94,79,62,1
67,8,0,0
42,30,100,9
71,61,6,8
81,89,85,1
100,45,63,6
100,88,32,2
67,0,100,9
100,84,58,2
89,54,53,1
43,26,100,9
100,81,54,3
100,62,32,7
100,66,35,7
81,65,98,1
0,58,42,0
96,82,59,1
100,51,49,2
56,59,100,1
100,28,66,9
48,65,0,5
83,0,100,9
84,0,50,4
90,0,0,0
100,78,50,2
57,21,0,0
83,13,23,6
100,61,63,5
59,70,100,1
57,65,100,1
100,44,30,2
100,34,91,9
61,20,0,0
100,80,59,2
97,71,65,1
100,47,54,5
84,0,43,4
67,67,100,1
58,62,100,1
86,72,57,1
58,19,100,9
100,46,73,5
100,48,78,2
74,0,0,0
77,0,0,0
100,100,74,3
55,80,10,5
87,61,59,1
73,1,0,0
59,73,0,5
92,0,57,4
73,77,100,1
62,53,0,5
100,54,61,2
100,45,49,1
77,75,100,1
100,43,69,5
58,67,100,1
71,67,0,8
100,71,66,2
30,27,13,0
70,69,72,1
100,58,41,2
73,71,0,5
64,57,100,1
100,62,35,2
92,36,51,4
100,91,58,3
82,30,23,5
85,52,81,9
24,57,77,1
100,17,43,8
63,58,100,1
74,70,100,1
100,100,76,3
100,48,34,2
100,61,54,2
100,32,58,5
47,75,0,8
100,0,33,8
89,22,40,4
69,78,17,5
