@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R4,7-9,13,16-17'

@attribute At4 numeric
@attribute At7 numeric
@attribute At8 numeric
@attribute At9 numeric
@attribute At13 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
71,44,0,0,42,97,5
100,66,35,56,49,55,7
100,75,38,56,29,37,7
68,52,36,100,62,0,4
64,62,79,99,60,0,9
100,51,33,35,31,38,7
100,61,56,87,53,2,3
100,63,73,77,42,5,9
100,71,63,87,57,0,3
85,3,45,46,84,0,4
82,0,40,49,88,0,4
89,8,60,71,43,13,5
55,80,0,100,32,67,0
81,0,35,7,68,22,6
76,24,0,74,70,60,0
100,17,53,72,53,0,5
51,39,100,91,93,0,9
100,57,60,59,62,1,3
58,100,100,86,52,0,1
38,18,28,56,82,81,8
80,0,22,37,76,32,6
94,0,42,48,80,0,4
100,52,60,84,54,1,3
100,79,50,85,23,0,1
83,0,29,12,62,43,6
56,16,0,0,55,100,5
100,81,78,100,46,6,9
70,100,0,15,77,100,8
98,37,21,15,49,55,7
100,86,85,100,58,0,9
100,69,61,33,0,36,7
74,51,38,100,58,0,4
81,0,22,42,56,18,6
75,46,34,100,88,0,4
100,59,39,59,54,50,7
100,54,31,41,50,3,1
86,88,70,48,28,2,2
77,7,18,49,42,1,6
76,0,15,47,59,17,6
81,27,41,72,81,0,4
68,21,0,0,100,100,8
100,43,45,5,55,0,2
53,32,0,13,49,100,5
43,0,0,5,62,100,5
100,99,57,95,64,44,7
100,100,57,77,26,37,7
69,59,0,19,8,97,5
100,43,45,31,66,2,2
100,77,49,41,39,2,2
100,74,55,38,2,28,7
77,68,43,100,41,0,4
62,100,100,91,74,0,1
99,38,34,19,42,44,7
85,79,11,14,100,83,8
100,80,45,71,36,42,7
36,86,12,100,31,67,0
100,24,43,56,26,55,8
67,46,0,95,60,83,0
100,70,63,30,60,0,3
98,30,1,87,80,85,0
65,54,0,14,100,90,8
0,100,58,59,79,74,0
40,5,0,14,89,83,8
92,65,80,42,8,0,1
18,100,73,84,24,53,9
73,60,100,84,41,0,9
100,34,78,44,45,0,5
92,12,19,61,51,27,6
60,86,30,100,69,0,4
71,62,0,100,16,20,0
71,40,0,86,64,86,0
100,49,52,21,65,0,2
84,6,36,58,78,0,4
100,56,39,26,0,29,7
100,72,67,94,53,11,3
100,55,32,19,50,0,2
57,49,89,0,79,53,8
100,60,36,52,46,45,7
93,0,28,36,100,28,6
100,63,47,30,50,2,2
87,0,26,33,64,30,6
73,72,47,100,75,0,4
100,64,60,64,53,1,3
100,26,40,0,60,12,2
44,1,0,0,59,90,5
100,52,40,13,52,0,2
100,35,34,0,65,0,2
67,100,100,94,69,0,1
100,51,55,30,51,6,2
100,59,49,34,64,34,7
87,2,31,0,62,32,6
85,58,46,100,78,0,4
100,50,52,100,51,0,3
96,0,37,32,84,25,6
97,92,56,84,48,23,7
58,63,14,13,44,93,5
85,50,32,100,62,0,4
72,75,100,8,83,0,9
63,23,100,32,100,0,9
100,75,38,66,100,40,7
100,100,81,85,55,0,7
100,72,38,60,49,29,7
72,54,0,100,35,64,0
98,100,100,66,36,0,7
100,68,41,48,21,25,7
86,98,79,75,52,15,3
100,93,65,62,0,0,2
100,73,55,61,53,32,7
100,70,68,100,55,8,9
35,83,0,41,39,99,5
83,100,9,30,67,59,8
54,25,100,82,84,0,9
100,53,56,100,48,0,3
89,10,23,50,63,50,6
100,55,48,24,65,0,2
68,42,0,89,63,83,0
57,54,0,23,75,100,8
66,14,100,62,75,0,9
74,51,100,56,60,0,9
75,100,78,63,18,0,4
96,68,43,100,45,0,4
50,64,100,0,86,0,9
79,13,39,80,86,0,4
100,15,50,55,50,6,5
81,100,21,32,58,100,8
100,72,52,35,39,0,2
57,27,100,85,86,0,9
49,58,0,92,73,100,0
97,0,28,33,62,12,6
100,78,74,75,55,0,9
83,0,13,57,51,14,6
11,100,68,77,41,61,9
90,65,0,0,78,97,8
47,100,100,87,43,0,1
100,59,86,100,42,0,9
100,76,68,100,39,0,3
100,78,68,46,0,30,7
66,43,0,100,61,89,0
100,44,17,0,54,12,2
100,100,71,70,27,0,2
100,55,40,20,57,0,2
67,95,100,100,67,0,1
94,100,82,57,57,0,3
67,46,28,100,73,0,4
81,81,0,0,94,90,8
69,68,100,100,43,0,9
100,70,24,24,53,1,2
100,90,48,76,48,55,7
78,0,23,60,89,0,4
100,56,38,19,50,0,2
77,0,22,40,54,13,6
100,53,39,41,56,55,7
84,100,100,78,38,0,1
100,66,62,33,0,37,7
100,37,56,86,28,41,5
100,15,48,0,96,22,6
100,63,57,57,72,1,3
97,100,81,85,46,0,3
58,31,100,66,60,23,9
79,53,53,100,56,0,4
60,92,100,100,60,0,1
93,19,68,45,73,7,5
70,27,26,86,98,0,4
55,16,48,24,50,16,1
79,99,0,10,100,90,8
100,62,63,37,58,2,2
100,63,77,100,51,12,9
100,88,35,46,11,34,7
79,61,40,100,62,0,4
97,29,24,65,52,26,6
51,56,0,15,40,100,5
77,79,50,100,76,0,4
100,34,48,83,49,4,5
74,60,38,100,60,0,4
40,83,17,100,22,64,0
100,51,53,70,58,7,3
40,79,23,100,35,44,0
100,66,48,100,36,10,3
61,100,100,88,56,0,1
79,0,23,37,93,33,6
100,41,27,0,52,4,2
100,94,62,90,51,11,3
82,8,18,71,29,0,6
99,0,31,36,58,2,6
100,76,54,100,29,24,3
100,65,33,75,0,39,7
49,70,0,100,35,63,0
85,39,0,94,60,99,0
61,100,100,93,82,0,1
100,61,61,86,48,14,3
74,48,0,94,55,82,0
100,68,50,34,51,0,2
81,79,81,63,74,0,1
86,100,90,86,66,0,1
100,32,37,61,32,74,8
100,12,61,50,40,2,5
100,61,41,22,50,0,2
93,14,21,58,58,50,6
78,0,36,36,92,0,4
100,8,0,82,64,8,0
69,25,1,68,97,100,0
100,73,48,65,37,33,7
66,65,100,28,80,0,9
61,38,0,81,77,89,0
97,72,29,31,46,41,7
68,53,0,92,72,96,0
81,36,28,84,72,0,4
72,26,0,74,81,99,0
100,65,60,28,47,0,2
100,0,37,21,67,31,6
100,70,38,32,19,34,7
96,46,24,40,41,41,7
85,7,18,57,57,28,6
100,61,58,100,38,12,3
76,9,17,61,54,0,6
70,3,16,77,96,0,4
80,89,89,60,17,0,1
100,51,35,19,29,46,7
78,47,100,55,67,0,9
100,76,50,43,48,0,2
16,100,70,86,33,59,9
81,95,87,64,5,0,1
57,81,100,100,69,0,1
100,29,85,33,38,0,5
100,48,59,24,57,0,2
86,0,15,57,67,67,6
7,87,15,100,25,48,0
69,2,0,0,54,97,5
60,62,0,100,38,55,0
100,49,54,96,33,86,8
100,73,56,82,42,13,3
55,66,0,100,39,66,0
100,55,27,38,57,39,7
96,0,33,15,71,10,6
69,64,29,100,65,0,4
100,72,60,97,32,23,3
76,49,99,100,53,0,9
79,63,48,100,80,0,4
100,100,27,91,66,85,8
46,100,100,85,61,0,1
55,54,11,0,29,100,5
59,43,0,84,64,68,0
100,36,48,0,63,0,2
100,28,27,0,68,3,2
95,50,0,0,100,100,8
83,0,27,14,73,11,6
100,60,53,100,23,30,3
55,100,100,72,30,0,1
98,34,57,79,39,0,5
50,33,0,0,48,94,5
92,13,43,0,51,20,6
79,0,21,37,68,19,6
67,39,0,8,43,90,5
97,69,59,44,47,1,2
25,84,8,100,32,59,0
98,42,21,25,49,41,7
57,2,0,0,56,100,5
61,60,0,100,49,76,0
100,91,37,82,32,45,7
92,100,99,68,24,36,7
83,53,0,17,100,95,8
73,35,37,100,56,0,4
100,37,20,0,58,0,2
96,100,87,80,52,0,7
100,29,33,1,57,4,2
100,94,0,0,100,90,8
87,22,26,72,74,0,4
73,50,7,0,48,86,5
100,77,63,49,40,3,2
100,38,33,0,87,31,2
100,60,35,50,49,9,1
84,0,26,25,62,33,6
83,3,10,84,14,18,6
100,71,39,40,48,1,2
92,0,33,38,100,0,4
100,13,39,76,44,6,5
100,82,61,47,28,1,2
96,0,31,25,94,31,6
35,78,0,100,37,70,0
100,31,73,44,60,0,5
100,0,86,20,81,0,5
59,61,0,99,53,73,0
59,100,13,40,0,100,5
79,0,27,14,53,37,6
100,32,45,0,55,6,2
100,53,39,22,51,0,2
100,61,33,19,8,40,7
79,0,7,62,41,11,6
100,66,40,54,62,63,7
75,25,3,70,86,88,0
100,40,48,2,49,0,2
71,13,0,0,43,95,5
75,85,57,100,53,0,4
100,81,28,57,39,93,8
75,47,32,100,80,0,4
81,33,34,84,86,0,4
100,43,55,100,28,85,8
92,100,89,90,38,0,9
94,100,100,66,37,0,7
30,97,23,100,23,54,0
100,61,53,20,59,0,2
85,67,57,33,0,0,1
89,61,0,0,100,98,8
79,87,85,64,21,0,1
59,70,0,100,32,68,0
100,40,56,75,56,4,3
100,40,25,0,52,8,2
39,92,18,100,17,42,0
93,14,36,11,34,3,6
91,11,20,60,41,0,6
81,21,4,69,91,100,0
95,49,49,39,53,0,1
74,100,96,71,14,0,1
75,25,0,73,75,93,0
84,8,91,82,36,0,9
99,64,40,44,33,47,7
54,0,4,30,84,94,8
50,0,0,37,70,82,8
75,22,0,73,84,99,0
76,10,10,60,100,90,0
100,17,60,48,34,6,5
75,36,0,80,79,94,0
100,45,0,17,52,39,7
70,19,0,69,90,97,0
100,100,99,64,40,0,7
68,37,33,84,86,0,4
100,63,68,100,32,7,9
60,0,69,8,100,39,8
100,71,51,48,42,1,2
83,100,93,96,91,0,1
100,71,53,72,49,3,3
100,32,60,72,33,14,5
100,73,52,68,54,8,3
100,16,31,43,48,0,6
79,100,90,60,7,0,1
100,15,74,46,51,0,5
79,5,0,61,67,67,0
100,64,39,52,61,57,7
94,0,19,45,100,100,0
100,28,64,73,39,3,5
75,53,0,100,44,88,0
87,95,13,28,100,100,8
100,48,57,87,49,3,3
91,51,76,72,69,3,9
73,8,2,74,41,0,6
88,75,16,4,24,100,5
100,0,60,76,83,0,9
100,65,46,35,0,37,7
94,100,73,54,33,0,2
100,41,36,50,42,74,8
73,19,12,70,49,21,6
100,69,55,35,49,0,2
90,0,22,46,54,26,6
76,95,100,100,88,0,9
86,0,28,26,63,41,6
100,9,81,41,67,0,5
80,100,90,79,26,0,1
100,67,94,97,53,9,9
100,1,40,6,58,43,6
83,40,39,100,48,0,4
100,25,62,63,39,5,5
68,54,46,100,51,0,4
96,100,100,67,32,0,7
59,34,100,34,68,19,8
81,64,44,100,84,0,4
100,46,42,9,50,0,2
95,10,9,62,92,100,0
61,54,0,98,55,71,0
87,33,58,23,0,0,1
100,36,21,16,46,55,7
70,24,0,69,92,100,0
35,7,31,46,41,64,8
69,35,0,81,62,72,0
71,69,27,100,57,0,4
81,71,23,100,47,0,0
100,55,47,27,49,2,2
100,68,54,100,37,9,3
100,56,78,59,47,0,5
100,50,50,90,44,4,5
100,51,60,98,53,14,3
100,64,66,99,63,7,9
100,75,52,61,30,49,7
100,52,46,41,50,14,1
78,0,24,32,85,24,6
75,26,26,95,75,0,4
99,61,40,34,45,39,7
100,68,59,100,50,7,9
92,38,24,0,47,71,8
100,96,79,90,54,11,9
100,82,27,56,52,90,8
100,35,40,0,53,0,2
72,34,0,79,74,83,0
36,75,19,100,35,62,0
86,0,31,16,65,48,6
75,80,39,100,66,0,4
100,39,24,0,54,7,2
55,100,100,92,62,0,1
79,0,33,16,100,21,6
75,9,82,0,98,0,9
100,17,45,76,92,0,9
96,93,96,100,51,0,7
97,59,0,0,100,100,8
100,90,41,77,25,30,7
43,78,9,100,32,55,0
68,32,81,100,82,0,9
72,93,55,100,34,0,4
75,0,5,47,86,100,0
63,27,0,1,37,99,5
100,68,63,95,85,0,9
100,53,59,100,36,5,3
52,7,0,0,61,100,5
100,75,42,49,55,64,8
80,28,41,100,71,0,4
65,63,11,18,33,100,5
18,78,18,100,49,75,0
99,66,61,43,11,37,7
63,38,0,13,44,92,5
82,11,0,0,100,100,8
72,14,5,63,54,33,6
67,79,100,79,93,0,1
97,0,31,71,94,0,4
89,13,22,57,60,43,6
88,51,31,89,85,0,4
69,100,100,80,45,0,1
100,71,40,38,0,31,7
100,100,93,76,47,0,7
25,93,17,100,28,67,0
66,97,100,100,59,0,1
90,15,73,40,69,7,5
74,28,0,80,82,80,0
93,13,37,82,91,0,4
84,100,58,94,41,0,4
76,25,0,76,78,80,0
53,0,0,2,57,100,5
62,41,0,87,70,100,0
63,47,0,9,34,100,5
26,100,27,99,26,33,0
100,34,43,21,71,1,2
98,65,39,100,62,100,8
83,56,74,42,16,1,1
83,100,0,0,97,100,8
100,75,39,92,75,88,8
55,18,0,4,42,100,5
79,100,95,93,75,0,1
100,69,38,32,52,0,2
85,2,36,0,70,22,6
73,16,97,0,51,0,9
100,43,20,23,52,36,7
100,46,44,17,65,0,2
88,63,0,0,99,100,8
68,11,0,70,84,100,0
92,15,51,77,16,80,8
72,48,31,100,81,0,4
75,81,0,1,100,98,8
100,39,65,18,61,0,2
69,35,87,33,13,28,8
70,63,0,0,31,100,5
100,64,71,87,64,0,9
83,40,40,88,75,0,4
65,35,0,84,84,100,0
84,100,96,69,14,0,1
100,53,50,84,51,2,3
100,75,66,51,59,0,3
56,90,100,100,78,0,1
70,100,5,13,87,84,8
82,0,16,41,47,4,6
100,87,88,94,26,9,9
90,91,23,46,35,75,8
100,57,68,80,41,0,3
100,55,31,60,29,89,8
100,92,75,61,42,0,3
100,77,40,48,42,27,7
80,53,45,99,85,0,4
55,73,0,100,30,53,0
54,26,0,10,30,95,5
45,75,82,100,74,0,1
99,93,0,4,100,100,8
100,0,19,46,60,32,6
56,100,100,73,26,0,1
84,28,36,93,91,0,4
86,53,0,17,100,99,8
100,56,31,20,40,44,7
100,2,68,52,58,0,5
84,41,43,100,72,0,4
53,33,0,20,100,89,8
100,46,59,38,47,3,1
100,74,96,91,59,5,9
100,63,23,16,52,1,2
100,4,29,38,38,8,6
50,0,0,6,56,100,5
100,66,70,52,65,0,2
100,70,58,58,22,5,1
56,18,0,0,46,97,5
92,83,100,100,68,0,7
76,100,98,75,38,0,1
83,40,0,0,100,100,8
100,30,49,0,55,0,2
69,100,3,20,47,100,8
51,100,100,87,50,0,1
100,52,59,26,60,3,2
95,71,73,52,26,33,7
100,73,60,100,37,17,3
79,96,86,71,21,0,1
60,31,64,41,45,7,1
100,77,47,74,54,39,7
76,11,38,91,86,0,4
100,53,59,89,56,0,3
97,66,63,34,52,0,2
100,54,87,20,42,0,5
70,26,100,46,52,0,9
58,27,0,1,48,91,5
95,54,61,44,29,8,1
100,44,53,19,51,7,2
84,17,0,74,88,100,0
100,99,59,80,26,45,7
54,62,0,100,40,65,0
100,36,42,0,54,0,2
100,51,36,65,37,61,8
74,81,52,100,52,0,4
100,50,60,74,55,0,3
100,65,66,73,53,0,3
81,39,28,42,49,27,6
100,66,25,63,51,41,7
79,37,20,83,83,0,4
100,45,36,22,53,50,7
100,34,36,0,59,9,2
85,15,13,62,49,15,6
100,63,63,100,37,16,3
100,57,49,100,47,7,3
100,64,36,17,42,88,8
93,55,72,38,73,0,3
100,77,87,77,28,0,9
60,42,0,84,74,100,0
97,80,67,62,17,42,7
100,33,57,29,49,4,1
47,66,0,100,45,83,0
58,92,10,100,66,0,4
43,88,0,100,39,87,0
100,41,42,6,51,0,2
63,100,100,88,53,0,1
45,69,8,100,42,75,0
54,0,13,28,96,90,8
100,61,52,32,47,2,2
80,2,21,45,68,27,6
65,29,0,72,87,86,0
100,43,42,17,49,1,2
100,38,21,4,50,44,7
65,34,0,0,100,95,8
100,100,92,63,30,0,7
47,74,12,100,20,33,0
90,19,33,10,42,37,6
100,36,36,0,57,0,2
70,68,100,100,48,0,9
0,100,50,83,0,46,0
94,27,50,67,40,7,5
100,78,63,63,39,2,3
77,68,0,0,98,86,8
100,82,35,63,26,50,7
100,70,44,49,20,30,7
61,67,36,100,64,0,4
95,41,46,84,84,0,4
79,0,85,29,94,0,9
100,61,36,47,36,31,7
91,98,19,36,100,100,8
44,100,100,68,24,0,1
100,59,53,100,50,9,3
100,70,76,91,52,0,3
100,71,56,98,64,2,9
99,94,37,70,42,100,8
57,7,0,20,100,92,8
96,0,63,79,48,0,9
29,78,12,100,37,66,0
100,51,17,35,54,49,7
47,38,0,0,49,100,5
100,72,33,43,25,58,7
44,0,0,35,100,80,8
72,79,43,100,56,0,4
54,51,0,90,66,88,0
77,64,53,100,46,0,4
61,43,0,82,78,100,0
100,33,33,0,64,10,2
100,51,36,46,35,54,8
100,68,68,82,100,0,3
64,50,0,93,54,60,0
100,0,32,24,40,28,6
64,100,93,43,17,34,8
100,31,45,0,62,13,2
78,53,68,33,31,7,1
100,47,53,0,50,0,2
100,60,45,29,52,6,2
100,56,57,97,51,6,3
100,12,25,0,66,0,2
100,0,51,39,76,0,4
100,44,32,23,42,61,8
100,71,27,41,50,35,7
100,57,67,36,7,0,1
100,98,95,100,36,1,9
100,56,47,100,31,28,3
69,24,0,78,85,100,0
100,83,32,40,63,91,8
86,81,27,46,38,47,7
98,95,41,84,45,28,7
100,68,54,29,51,5,2
100,45,31,33,36,53,7
69,100,100,82,55,0,1
83,15,31,0,43,20,6
81,100,94,84,55,0,1
100,44,31,18,50,45,7
100,0,24,40,100,92,0
100,27,55,83,48,3,3
45,51,0,91,56,74,0
100,29,26,0,64,17,2
77,100,4,7,88,90,8
100,79,66,86,39,10,3
100,100,48,85,44,18,7
100,51,90,13,46,14,5
100,34,37,0,53,20,2
100,0,61,44,51,0,5
84,53,64,46,41,4,1
84,100,98,88,74,0,1
100,44,87,10,47,11,5
100,72,53,39,47,11,2
100,72,45,70,48,28,7
100,73,45,100,8,63,8
71,27,0,6,21,100,5
100,80,41,53,33,45,7
81,0,43,20,95,0,4
100,67,27,35,48,30,7
71,68,33,100,50,0,4
64,48,100,81,64,0,9
100,67,42,100,30,19,3
100,48,65,22,47,1,2
100,0,33,23,80,23,6
39,0,10,46,80,77,8
100,53,42,49,28,40,7
91,15,37,9,46,23,6
59,73,15,0,25,100,5
87,52,39,95,87,0,4
99,12,57,52,36,9,5
77,67,2,0,83,88,8
100,41,36,9,50,1,1
100,91,61,88,43,7,3
100,0,22,57,91,73,0
67,70,0,58,100,95,8
62,100,100,85,44,0,1
100,61,51,100,45,7,3
53,24,0,0,34,99,5
100,42,76,64,55,0,5
100,4,45,0,50,37,6
19,78,74,100,65,0,1
75,100,49,66,73,0,4
100,51,50,19,50,11,2
85,48,85,100,51,0,9
100,32,25,0,61,20,2
98,0,29,33,86,25,6
100,22,60,48,51,0,5
95,98,95,100,46,1,9
94,52,61,32,62,14,2
89,43,53,100,46,0,4
59,100,100,85,51,0,1
48,73,0,100,43,84,0
100,32,46,0,59,0,2
90,97,49,100,65,0,4
100,48,53,19,47,2,2
100,77,43,39,51,0,2
100,73,44,100,0,55,8
100,61,59,57,33,2,1
77,30,93,34,74,0,9
73,44,0,10,39,100,5
100,55,40,22,52,0,2
97,33,55,84,49,7,5
85,100,91,93,81,0,1
68,40,0,89,65,88,0
93,10,19,51,100,94,0
81,50,62,46,59,3,1
81,100,85,79,36,0,1
100,31,31,1,50,5,2
86,36,57,55,100,0,1
90,100,29,56,50,92,8
84,97,80,84,38,0,1
100,60,73,74,50,0,3
100,77,17,5,60,94,8
100,59,51,91,51,7,3
83,94,82,75,53,0,1
100,32,62,32,11,5,1
79,12,21,71,63,0,4
76,100,100,98,98,0,1
100,64,56,100,41,14,3
80,19,0,70,100,93,0
88,0,31,8,59,47,6
100,79,55,55,34,7,1
100,31,48,0,65,17,2
100,35,56,79,52,11,3
90,62,60,44,15,0,1
68,95,100,100,68,0,7
75,47,86,99,54,0,9
81,19,33,81,85,0,4
82,0,31,37,77,0,4
71,100,100,97,58,0,7
86,1,35,71,96,0,4
100,65,58,100,43,12,3
100,57,44,30,48,0,2
100,63,63,100,39,13,3
100,81,32,69,35,34,7
61,56,0,97,51,60,0
100,44,59,64,53,0,3
51,71,5,100,18,32,0
66,45,0,100,76,90,0
100,29,45,12,64,7,2
100,9,49,0,78,26,6
90,28,51,11,52,1,1
100,34,37,0,65,17,2
100,0,43,67,86,0,4
79,0,20,43,88,30,6
100,18,1,82,66,89,0
67,78,0,40,80,94,8
92,99,93,100,50,0,9
45,79,13,100,16,28,0
87,6,26,35,44,29,6
100,98,69,100,52,2,9
97,60,22,0,99,100,8
100,39,63,19,63,17,2
98,42,66,77,30,0,5
100,32,28,0,61,1,2
88,0,40,32,90,0,4
82,20,26,85,69,0,4
84,71,80,47,12,0,1
100,16,28,0,66,0,2
100,0,36,19,100,67,0
100,22,90,15,65,8,5
100,78,65,100,55,0,9
100,68,30,34,47,86,8
84,72,45,100,86,0,4
78,100,98,95,81,0,1
80,0,26,17,92,50,6
37,0,13,33,100,75,8
76,60,0,0,100,100,8
46,72,100,100,52,0,9
82,94,85,100,53,0,9
62,56,3,0,38,100,5
100,35,26,0,69,10,2
79,23,0,72,72,85,0
49,72,3,100,30,66,0
100,68,28,50,60,43,7
95,100,34,52,31,100,8
100,34,30,0,54,26,2
100,51,34,20,51,0,1
100,0,25,46,41,17,6
57,9,0,0,46,99,5
71,39,21,89,80,0,4
100,52,44,40,56,1,6
99,99,53,100,77,0,4
73,25,0,71,97,100,0
93,95,100,88,48,14,9
100,42,52,95,46,12,3
100,59,62,100,64,6,3
100,79,46,100,22,25,3
86,10,72,0,76,55,0
100,61,59,85,53,5,3
100,81,54,100,42,1,3
83,23,48,77,68,0,4
43,67,8,100,54,68,0
100,0,35,22,59,16,6
74,100,48,95,54,0,4
87,0,29,22,65,46,6
86,0,29,23,66,15,6
100,0,55,45,51,0,5
87,13,37,0,40,22,6
100,92,73,90,93,0,3
82,10,43,0,63,11,6
69,16,0,2,52,94,5
79,67,43,100,45,0,4
90,0,29,18,62,33,6
98,38,19,24,58,46,7
100,73,73,51,47,0,3
100,8,56,0,50,42,6
77,100,100,92,79,0,1
