@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R2,7-8,10-11,14,17'

@attribute At2 numeric
@attribute At7 numeric
@attribute At8 numeric
@attribute At10 numeric
@attribute At11 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
94,70,51,0,42,32,7
85,75,63,36,100,0,3
100,10,24,26,100,31,4
86,80,14,0,42,78,8
86,27,100,81,100,10,9
85,59,68,38,72,1,5
100,0,46,15,64,27,6
100,12,3,0,100,34,6
100,61,81,48,100,0,9
70,89,18,61,75,100,0
78,70,57,39,89,0,3
100,43,33,39,58,34,4
87,83,75,70,91,0,9
73,77,6,44,78,100,0
80,67,0,33,93,100,0
92,73,65,39,70,1,3
96,68,36,0,16,34,7
100,5,0,35,7,99,5
91,33,0,8,100,92,0
91,100,85,62,59,21,7
86,6,0,25,18,89,5
96,19,0,18,6,100,5
57,94,100,80,78,27,1
100,0,30,0,59,33,6
84,82,60,36,77,0,3
100,37,34,12,9,2,2
94,26,100,85,100,1,9
100,65,67,86,64,32,4
100,61,12,0,24,93,5
100,18,33,7,76,18,6
100,94,93,66,80,11,9
90,12,80,70,100,15,5
64,69,27,0,0,66,8
100,24,0,23,100,79,0
73,50,43,6,0,30,8
96,67,71,49,79,6,3
85,50,61,44,100,0,3
100,18,34,30,95,24,4
100,30,16,33,100,39,4
100,58,47,57,100,26,4
100,93,6,0,11,77,8
93,85,47,18,26,33,7
90,54,55,30,13,0,2
78,56,64,30,4,0,1
76,38,23,0,13,20,2
99,62,0,47,76,83,0
100,18,22,23,93,30,4
68,54,49,20,0,4,2
97,29,0,28,0,94,5
73,21,64,78,96,32,9
100,0,18,0,100,36,6
100,57,37,54,81,30,4
87,29,77,59,95,4,5
100,45,28,0,79,57,8
100,54,38,49,92,33,4
77,56,63,43,100,0,3
60,85,100,88,86,27,1
89,98,23,0,39,69,8
62,100,100,75,93,25,1
71,17,1,42,9,99,5
100,0,25,0,84,30,6
86,14,0,16,100,95,0
63,44,36,4,0,0,2
62,42,60,25,11,6,2
29,100,100,76,89,25,1
69,100,95,70,75,19,1
100,20,25,33,100,28,4
51,100,100,79,66,28,1
88,77,42,0,42,27,7
60,15,2,42,27,84,5
100,34,33,0,5,43,7
90,56,0,31,93,100,0
82,78,7,48,80,100,0
98,83,95,61,92,0,9
64,43,93,66,57,42,9
90,59,33,0,2,42,7
88,64,20,0,21,97,5
84,73,7,45,93,100,0
96,68,55,34,86,0,3
100,18,4,0,91,64,0
100,11,51,50,100,22,4
65,12,0,41,18,88,5
90,9,71,56,0,25,8
100,83,47,79,71,30,4
90,62,51,45,85,0,3
100,0,31,28,100,27,4
78,81,71,71,100,4,9
89,24,0,37,0,100,5
93,65,55,36,100,0,3
78,43,0,25,57,100,8
66,76,71,40,55,0,1
81,53,54,40,100,0,3
96,40,85,60,57,3,5
90,76,16,61,70,87,0
79,93,66,41,9,0,2
100,0,38,45,98,21,4
66,50,51,13,25,8,2
87,100,28,0,20,71,8
100,0,21,21,99,34,4
100,65,0,5,20,85,5
97,15,0,43,0,98,5
91,59,32,0,0,40,7
93,0,8,0,100,66,0
99,75,3,51,73,83,0
46,0,9,45,89,100,8
100,0,21,0,100,31,6
85,44,55,29,33,2,2
89,73,2,45,78,100,0
69,77,60,31,0,0,2
90,48,0,8,7,94,5
99,26,100,100,81,32,9
80,40,67,14,0,0,1
100,0,25,0,100,42,6
88,88,45,8,25,25,7
82,46,53,42,100,6,3
89,13,32,0,100,26,6
74,76,27,0,0,15,2
99,38,0,13,20,92,5
100,39,42,55,98,23,4
100,77,49,72,77,26,4
100,0,20,0,100,34,6
100,41,0,19,100,87,0
100,0,15,2,100,35,6
83,66,54,44,100,0,3
58,27,0,35,18,83,5
80,80,14,61,71,86,0
64,81,80,60,38,20,1
88,88,67,40,78,6,3
44,100,100,74,69,20,1
94,100,97,75,61,26,7
83,54,50,15,0,34,7
80,88,100,70,67,18,9
51,85,91,63,75,8,1
88,47,2,0,18,92,5
81,68,52,27,0,0,2
82,50,55,40,100,0,3
100,6,43,16,37,23,6
90,50,88,59,76,5,5
100,0,31,0,100,38,6
92,45,100,90,100,19,9
69,70,51,19,0,7,1
20,100,100,86,66,27,1
99,22,0,17,100,100,0
100,36,0,25,7,97,5
70,67,44,1,64,41,8
100,12,34,9,44,21,6
88,63,46,0,27,37,7
100,100,88,64,68,18,9
100,71,0,23,73,100,8
82,69,66,61,73,6,9
61,100,100,75,65,24,1
100,1,27,0,69,19,6
82,78,43,3,50,26,7
93,76,48,4,49,30,7
84,31,0,11,100,92,0
91,62,19,0,2,96,5
100,21,6,8,100,30,6
65,68,72,32,28,1,2
100,28,92,80,100,0,9
44,100,100,83,75,28,1
90,42,40,0,5,35,7
56,30,80,49,74,39,9
93,70,40,0,44,41,7
0,89,50,77,84,85,9
94,6,52,46,100,0,5
100,0,24,0,98,34,6
78,0,0,39,100,100,8
100,15,33,0,64,33,6
92,68,0,25,53,100,8
100,6,42,12,50,17,6
58,95,87,59,71,3,1
77,94,11,0,8,91,5
100,44,31,44,93,33,4
97,56,30,0,0,40,7
99,74,100,62,92,0,9
65,91,81,61,73,19,1
53,94,60,25,0,9,2
80,98,68,26,41,41,7
99,57,21,0,9,94,5
85,70,40,0,44,39,7
86,73,67,34,21,5,7
92,63,0,30,100,100,0
93,15,0,45,18,100,5
100,7,13,0,99,65,0
99,9,0,34,1,100,5
77,89,20,62,78,90,0
81,38,0,24,46,99,8
100,38,0,14,100,87,0
71,85,65,50,100,0,3
74,85,11,54,74,100,0
100,32,0,4,100,81,0
84,20,7,0,100,79,0
82,56,2,0,12,90,5
100,37,18,22,100,39,4
85,0,39,2,68,29,6
100,78,41,13,29,26,7
95,57,9,0,19,92,5
55,50,65,29,15,4,1
76,62,1,30,100,100,0
86,93,78,60,64,15,3
83,22,0,30,68,100,8
64,100,100,75,81,25,1
100,0,44,34,86,34,4
100,44,33,58,100,33,4
100,70,41,64,86,31,4
100,17,0,26,3,90,5
71,0,79,72,100,25,9
100,36,40,44,81,36,4
76,84,17,61,72,90,0
93,71,57,34,95,5,3
100,0,35,4,63,27,6
100,1,19,0,100,39,6
100,68,25,48,96,33,4
84,28,82,53,65,1,5
83,36,62,42,100,0,3
86,37,43,5,9,40,8
95,30,0,9,16,91,5
13,13,97,54,100,0,8
100,0,32,0,88,32,6
100,54,58,75,66,26,4
100,8,16,0,100,42,6
88,65,48,4,19,35,7
88,30,38,16,27,3,2
50,25,95,65,60,35,9
85,55,58,39,100,0,3
100,0,15,0,100,40,6
62,57,0,22,100,80,0
100,19,22,21,100,33,4
100,57,27,0,100,41,7
75,69,60,29,0,0,2
96,60,55,33,0,2,2
74,100,96,100,100,15,9
100,36,32,38,55,26,4
76,48,34,0,0,10,1
96,0,0,45,15,100,5
100,0,38,20,100,21,4
93,54,92,61,58,2,5
63,39,22,0,13,18,2
92,100,89,65,85,0,9
90,60,6,0,15,99,5
100,0,31,6,92,20,6
100,0,27,0,93,37,6
21,15,81,44,100,0,8
74,58,34,0,0,37,8
100,51,30,34,90,31,4
77,70,33,0,0,57,8
100,54,34,0,19,21,7
94,59,100,64,100,0,9
95,35,0,13,100,85,0
78,24,36,10,33,0,2
97,59,37,0,8,41,7
100,40,0,19,100,89,0
100,100,52,76,16,44,4
89,35,0,10,100,92,0
100,56,22,0,0,49,7
100,23,53,54,80,0,5
92,27,0,6,100,71,0
94,52,8,0,8,94,5
80,65,58,44,84,0,3
90,8,0,34,13,96,5
79,58,0,25,100,100,0
54,100,100,74,86,23,1
76,58,40,12,20,8,2
88,68,61,34,100,1,3
97,35,0,22,50,78,8
70,61,79,58,72,17,1
79,40,0,24,100,100,0
85,68,18,0,24,94,5
100,28,39,53,100,32,4
91,30,0,6,100,100,0
100,14,41,37,91,22,4
90,50,16,0,15,34,7
81,73,61,34,17,0,2
86,51,64,45,96,0,3
71,72,10,44,93,100,0
88,88,52,9,54,28,7
100,16,22,25,98,24,4
100,95,55,86,70,32,4
100,74,31,0,3,34,7
87,47,27,0,11,35,7
75,56,50,22,14,0,2
89,28,55,41,100,9,3
75,58,0,25,100,100,0
75,71,77,46,35,2,2
89,61,49,36,93,0,3
91,43,78,70,100,0,9
81,0,2,0,82,60,0
100,0,93,84,93,16,9
100,0,35,34,100,32,4
100,0,41,39,100,26,4
84,79,55,35,90,0,3
100,60,95,86,97,13,9
81,0,33,0,78,58,0
91,91,61,21,62,35,7
79,73,50,32,87,0,3
91,81,65,37,76,0,3
88,67,44,0,100,32,7
100,83,42,55,79,42,4
78,68,5,37,96,100,0
91,62,33,0,22,40,7
100,18,37,42,95,36,4
100,63,29,0,0,32,7
98,63,40,0,36,43,7
87,74,40,0,32,45,7
59,100,91,68,35,22,1
39,100,100,81,68,27,1
78,50,64,39,0,0,2
87,78,57,33,72,0,3
91,61,45,0,22,39,7
48,26,86,56,46,34,9
85,4,0,40,95,100,8
85,31,54,35,35,17,2
94,46,0,22,100,100,0
91,18,0,6,100,72,0
91,81,63,32,8,14,7
80,47,30,0,19,36,7
100,58,0,31,97,99,0
25,100,100,93,72,31,1
93,79,55,32,81,0,3
90,81,70,61,81,0,9
45,100,100,75,55,26,1
100,73,45,8,36,21,7
89,54,60,38,100,0,3
100,93,53,88,74,33,4
100,52,41,46,69,30,4
100,6,27,0,91,30,6
73,63,70,40,100,0,3
59,48,42,0,11,52,8
100,0,20,0,99,56,6
96,86,51,18,46,32,7
92,67,63,90,85,33,9
60,80,62,25,0,0,1
100,27,30,0,68,35,6
100,18,49,22,16,11,6
100,63,0,42,83,99,0
68,30,0,35,84,100,8
82,8,22,0,100,66,0
93,100,88,66,75,22,7
98,100,41,100,0,85,0
71,66,73,54,92,0,9
94,40,100,96,58,30,9
93,100,83,62,64,21,7
85,0,100,99,100,25,9
79,46,25,2,0,0,2
74,54,53,21,0,0,2
100,15,0,6,100,42,6
64,65,55,9,8,0,1
70,61,36,5,0,2,1
68,68,100,78,75,23,9
37,100,100,81,67,25,1
71,34,0,36,69,100,8
69,63,28,0,0,56,8
80,80,38,12,0,19,2
76,57,37,0,12,55,8
81,67,49,23,0,0,2
77,68,62,43,86,0,3
91,73,46,0,38,32,7
78,31,27,18,45,0,2
65,54,100,80,94,22,9
96,26,100,58,100,0,9
86,9,0,30,11,94,5
80,69,50,20,0,19,2
74,86,4,55,67,84,0
78,87,71,40,32,0,2
92,6,0,1,97,67,0
82,57,57,51,86,2,3
100,2,16,0,100,40,6
100,3,39,23,86,20,4
96,25,93,57,93,0,5
84,50,60,49,86,0,3
87,74,64,42,84,0,3
100,39,40,50,91,22,4
63,100,92,69,33,23,1
41,86,100,75,64,25,1
92,71,8,48,82,100,0
90,8,0,40,1,100,5
51,100,100,79,52,26,1
100,7,8,7,100,35,6
74,46,42,10,0,5,1
76,53,58,26,9,1,2
100,0,30,0,63,24,6
94,30,51,44,87,0,5
79,23,64,73,100,29,9
100,43,34,37,94,35,4
74,0,17,49,100,100,8
79,35,0,24,0,100,5
100,9,15,0,87,41,6
100,100,91,65,95,6,9
100,34,31,0,75,25,6
89,53,0,33,93,100,8
100,0,28,0,57,22,6
94,43,52,30,0,1,2
81,7,0,35,97,100,8
92,29,41,14,9,3,2
100,6,9,0,100,30,6
84,74,100,75,78,21,9
100,75,56,90,69,34,4
100,52,44,49,87,29,4
100,100,31,66,68,48,4
100,5,40,38,100,21,4
100,60,51,71,74,29,4
81,58,87,58,78,9,5
100,28,0,16,100,93,0
91,31,39,19,32,0,2
89,69,68,47,76,13,3
39,100,100,82,78,27,1
79,20,96,76,100,6,9
100,60,32,0,0,33,7
67,47,22,0,0,24,2
92,61,37,0,24,37,7
93,36,0,2,100,77,0
100,0,43,37,100,29,4
63,66,44,5,0,19,2
80,51,0,36,13,100,5
100,0,31,0,58,35,6
55,100,100,74,89,25,1
70,63,60,33,0,0,2
97,63,39,0,76,33,7
100,85,55,72,66,27,4
100,100,52,79,54,49,4
38,95,100,87,81,29,1
100,50,32,35,87,32,4
92,32,72,60,76,7,5
95,72,59,64,92,0,9
94,94,67,52,99,0,9
66,83,80,60,62,20,1
87,47,51,38,100,0,3
95,58,36,0,100,38,7
94,59,35,0,18,40,7
100,82,36,0,88,38,7
86,37,0,29,100,100,0
100,34,23,30,100,33,4
98,31,36,16,28,5,2
77,76,67,43,94,0,3
100,0,35,35,100,41,4
92,100,56,18,61,27,7
77,84,19,64,66,71,0
100,80,60,75,59,38,4
86,71,59,34,62,0,3
100,1,44,15,39,19,6
69,59,44,12,0,6,2
65,60,66,25,100,2,1
88,52,61,38,100,1,3
61,100,100,74,72,23,1
100,11,0,6,94,82,0
70,100,59,25,47,34,8
92,80,69,49,67,12,3
100,65,41,66,80,27,4
100,84,67,100,89,35,4
91,61,0,30,100,100,0
81,81,57,39,91,0,3
84,15,0,36,58,100,8
78,19,98,100,92,28,9
79,59,45,19,0,17,2
100,0,29,2,75,18,6
91,39,57,34,0,0,2
74,19,92,73,88,39,9
100,0,24,0,100,49,6
100,0,12,0,100,43,6
97,38,61,51,63,0,5
71,38,37,0,100,6,1
90,75,12,55,82,100,0
55,73,91,68,100,22,1
83,65,37,0,33,37,7
97,9,0,41,54,95,8
87,68,38,0,22,52,7
90,69,12,0,7,91,5
100,71,48,23,28,24,7
88,100,24,0,0,69,8
91,99,38,0,90,30,7
32,100,100,78,43,27,1
78,62,57,51,100,0,3
100,14,14,0,100,36,6
77,0,32,0,90,63,0
75,80,41,6,0,28,2
64,0,0,39,8,89,5
92,46,61,37,66,0,5
63,93,91,67,86,16,1
69,54,67,34,44,3,1
100,0,24,0,100,23,6
82,82,86,55,60,0,9
100,20,47,56,80,0,5
80,55,62,44,97,0,3
100,100,14,56,63,50,4
100,0,24,0,100,39,6
100,14,24,0,100,31,6
67,100,100,75,70,25,1
62,12,60,19,0,37,8
81,86,69,57,86,0,9
96,0,43,42,92,0,5
97,51,100,86,100,34,9
100,100,36,79,36,51,0
100,100,92,62,83,0,9
84,83,0,43,83,100,0
100,41,95,51,100,0,9
93,61,20,0,25,40,7
87,78,6,0,61,82,8
91,42,0,27,100,100,0
100,37,37,44,87,26,4
100,0,23,0,100,43,6
100,94,84,73,86,0,9
82,56,38,2,0,34,8
73,40,34,0,0,14,1
72,88,100,73,71,22,9
89,78,0,38,85,100,0
60,100,100,75,63,25,1
89,64,0,29,94,100,0
97,71,0,9,7,92,5
92,83,11,57,72,95,0
95,0,30,0,100,31,6
83,50,4,0,21,93,5
100,19,15,0,100,23,6
74,63,0,49,71,73,0
77,38,0,16,8,86,5
81,77,63,28,86,9,3
90,44,0,19,0,99,5
92,66,66,44,75,8,3
78,50,0,20,58,100,8
100,53,53,73,80,30,4
75,57,66,50,100,0,3
87,97,100,75,91,25,9
54,99,23,68,71,100,0
76,41,52,47,100,0,3
52,79,84,52,36,1,2
80,75,73,47,63,1,2
85,24,51,56,100,10,3
100,0,30,4,92,25,6
95,29,4,0,100,78,0
73,54,0,27,100,100,0
63,41,1,39,100,100,8
75,46,100,72,51,43,9
75,0,0,37,100,100,8
76,61,39,10,0,19,2
100,21,35,41,100,24,4
93,42,0,14,5,94,5
97,70,56,28,27,27,7
100,100,94,66,81,15,9
100,0,26,0,100,33,6
80,57,71,51,100,2,3
100,48,10,0,20,98,5
86,36,84,79,100,6,9
63,78,74,46,64,0,1
84,34,100,65,100,0,9
75,40,44,15,0,7,2
60,51,64,29,13,2,1
86,60,0,33,100,100,0
100,58,27,55,98,42,4
55,60,0,28,32,100,8
53,100,100,75,38,25,1
82,66,66,44,92,3,3
81,81,58,31,56,0,1
86,33,85,74,83,6,9
93,44,5,0,18,44,7
97,43,0,13,20,99,5
100,18,95,75,98,30,9
68,62,66,33,23,0,2
100,41,0,25,100,86,0
100,0,30,35,100,35,4
48,100,100,75,47,25,1
100,12,44,17,34,20,6
100,100,55,79,64,34,4
96,73,61,35,79,0,3
100,0,39,10,44,14,6
85,100,45,13,56,31,7
66,36,18,0,21,13,2
99,69,74,88,86,6,9
65,49,31,1,0,1,2
67,54,31,5,0,0,2
85,51,56,45,100,0,3
56,0,77,78,93,28,9
60,90,86,64,30,21,1
84,76,0,9,57,96,8
100,18,0,18,100,96,0
81,61,66,50,100,7,3
43,100,100,78,66,26,1
65,81,39,5,0,24,2
87,100,96,70,71,24,7
41,28,56,16,35,42,8
81,30,82,100,100,34,9
41,100,100,75,75,25,1
17,42,100,64,100,0,8
100,0,25,0,85,38,6
86,53,0,6,10,96,5
89,33,78,47,77,7,5
100,3,43,8,38,18,6
100,86,43,2,98,30,7
100,11,19,0,100,24,6
84,94,3,0,4,91,5
100,57,28,35,75,45,4
92,66,44,0,45,31,7
95,0,0,38,64,100,8
100,47,21,6,5,20,2
99,3,49,16,36,24,6
88,62,68,48,38,9,2
70,51,100,84,87,21,9
100,14,26,0,87,28,6
100,7,45,27,95,21,4
100,33,41,20,12,6,2
78,59,62,56,85,0,3
95,59,68,45,100,7,3
80,30,36,11,27,4,2
100,0,21,0,100,30,6
52,89,100,95,83,33,1
86,81,0,22,74,100,8
90,70,88,71,66,18,9
100,92,36,74,96,38,4
100,100,92,71,40,21,7
89,51,2,0,23,88,5
94,0,34,3,100,19,6
86,39,95,100,100,31,9
100,14,0,42,100,100,8
80,31,53,27,14,4,2
96,56,0,4,6,94,5
100,7,43,18,34,14,6
87,79,64,33,80,0,3
70,38,23,7,22,21,2
93,75,61,95,91,6,9
82,29,0,7,32,1,2
100,58,29,0,100,43,7
90,80,52,30,0,0,2
88,46,100,84,53,28,9
100,26,86,46,0,10,8
73,74,0,6,7,91,5
52,90,100,88,79,30,1
100,0,25,23,100,26,4
63,36,93,100,89,33,9
100,65,50,67,84,34,4
90,100,97,75,55,23,7
73,69,44,1,45,23,7
72,100,100,74,66,24,1
96,100,99,71,80,17,9
100,46,0,27,100,100,0
100,57,32,0,13,36,7
75,88,31,0,0,62,8
100,0,30,24,100,25,4
46,68,93,64,56,5,1
46,62,69,37,21,0,1
100,5,15,0,100,32,6
100,52,0,70,39,71,0
51,85,100,86,85,29,1
55,48,66,32,11,4,1
73,27,60,76,99,31,9
100,1,27,0,100,47,6
87,84,77,57,63,10,3
59,96,21,63,72,93,0
73,61,46,8,0,4,1
84,62,60,38,91,0,3
100,100,55,87,77,37,4
89,25,100,82,75,0,3
87,5,0,36,74,100,8
93,30,33,0,0,51,8
55,100,100,75,89,25,1
66,74,62,56,100,0,9
84,52,0,28,100,100,0
98,17,0,35,26,91,5
67,36,33,0,1,3,2
98,54,31,0,100,39,7
98,62,0,6,23,100,5
91,55,30,0,0,61,8
65,9,62,27,31,26,6
67,24,41,0,100,28,6
97,12,62,62,94,0,5
100,56,77,71,100,8,9
100,57,57,44,23,15,1
83,73,74,51,51,9,2
75,93,100,63,81,0,9
100,43,59,45,17,14,1
100,100,44,80,85,28,4
74,46,66,34,15,0,2
93,19,0,4,96,73,0
100,2,42,12,39,26,6
100,40,58,45,14,14,1
100,0,24,0,89,36,6
73,33,91,68,100,9,9
100,65,42,60,100,32,4
92,40,66,39,87,0,5
80,87,88,59,88,0,9
64,41,55,18,0,0,1
98,33,33,0,0,44,7
94,40,0,20,100,98,0
56,100,100,75,76,24,1
81,55,68,38,0,0,2
86,50,0,29,100,100,0
86,70,74,39,70,0,3
88,66,62,30,35,32,7
95,70,37,0,100,46,7
100,50,0,31,100,87,0
98,60,31,0,5,32,7
100,65,60,62,81,21,4
75,94,58,27,7,5,2
50,0,0,41,88,100,8
100,16,33,0,76,19,6
79,16,0,34,60,100,8
86,55,45,32,100,0,3
97,99,66,33,42,33,7
100,0,20,0,100,43,6
88,69,72,49,80,7,3
80,55,100,80,94,5,9
100,5,26,0,81,29,6
100,91,80,55,100,11,9
66,22,35,2,31,4,2
100,40,0,23,5,71,5
100,61,47,68,86,26,4
100,29,29,4,58,19,6
74,0,53,19,55,27,6
29,100,59,100,52,55,0
75,51,29,0,0,13,2
73,60,68,38,11,0,2
83,62,100,97,75,26,7
100,0,52,39,62,23,4
100,49,33,0,0,29,7
95,100,16,0,37,73,8
87,53,59,41,100,5,3
69,58,47,12,0,2,1
51,100,100,75,62,25,1
77,70,62,51,92,0,3
78,30,43,16,27,0,2
68,31,42,14,24,1,2
74,71,43,0,9,51,8
68,70,50,3,0,3,1
100,25,0,19,50,81,8
100,0,22,0,92,43,6
100,33,0,14,4,94,5
94,6,0,0,100,88,0
83,27,30,0,42,2,2
68,100,94,71,78,23,1
79,29,39,15,31,0,2
100,82,0,19,47,87,8
64,85,19,64,73,99,0
77,55,43,49,100,0,3
100,53,58,44,24,15,1
86,67,29,0,35,74,8
91,78,77,53,75,5,3
59,57,64,27,25,3,1
87,19,67,54,79,16,5
100,54,8,0,0,54,8
82,38,41,13,0,0,2
93,0,0,30,53,91,8
87,53,45,39,92,0,3
100,0,30,0,71,30,6
100,9,12,0,88,60,0
85,74,74,86,100,12,9
68,0,2,41,100,100,8
100,4,40,19,31,13,6
100,19,6,0,100,64,0
89,31,39,19,27,0,2
77,74,4,39,100,100,0
67,0,66,79,96,37,9
100,0,34,0,58,41,6
95,20,65,64,100,0,5
89,57,99,81,100,27,9
100,74,47,79,74,32,4
100,0,23,0,97,42,6
97,51,48,35,0,7,2
100,31,0,12,6,89,5
68,32,51,22,15,0,2
99,74,36,0,2,32,7
98,0,32,0,66,47,6
54,100,83,45,45,0,7
73,32,39,12,13,0,2
100,34,20,32,92,32,4
100,6,19,0,100,45,6
68,41,34,0,22,8,2
99,58,8,0,22,76,8
68,45,48,11,0,0,2
81,67,45,35,100,0,3
91,74,65,32,23,34,7
100,1,38,5,55,25,6
83,76,12,0,0,84,5
100,91,50,70,58,44,4
88,58,74,73,100,6,9
69,42,38,0,21,47,8
87,12,53,62,87,6,5
90,45,47,20,77,18,6
62,49,53,11,0,5,1
100,16,0,38,20,85,5
66,29,61,23,0,34,8
100,69,65,49,35,15,1
100,1,36,36,100,36,4
73,39,100,91,100,31,9
99,0,62,62,70,10,5
83,38,87,70,77,0,5
94,67,43,0,35,29,7
100,51,49,11,8,22,7
97,89,18,0,0,65,8
81,36,62,49,100,0,3
95,48,35,0,2,35,7
77,72,68,63,100,0,9
90,11,55,64,89,4,5
92,15,58,72,94,0,5
96,7,28,0,100,35,6
93,35,0,22,12,59,7
100,43,34,45,98,30,4
40,100,100,78,68,27,1
78,71,41,12,0,12,2
78,52,35,0,0,36,8
92,79,0,10,42,74,8
100,7,34,42,100,24,4
94,63,100,98,81,29,7
95,48,27,0,100,45,7
64,15,68,31,22,27,6
91,54,0,2,9,100,5
98,50,66,50,21,16,1
100,2,19,0,100,44,6
95,63,33,0,0,40,7
100,42,5,0,3,39,7
80,80,76,50,99,7,3
65,36,61,22,0,5,1
100,100,51,74,51,46,4
73,100,84,63,76,20,1
100,41,30,40,84,33,4
69,100,65,34,20,0,2
66,57,61,22,28,2,1
100,100,16,0,37,84,8
88,66,69,46,90,7,3
100,11,17,0,99,60,0
100,11,50,21,27,16,6
80,81,61,40,0,5,2
82,30,36,16,30,2,2
100,50,49,70,100,29,4
85,76,35,0,31,55,7
82,70,6,41,85,100,0
82,50,66,47,100,7,3
74,73,44,0,31,35,7
90,57,30,0,2,69,8
100,50,25,35,99,31,4
98,32,73,60,48,19,5
96,20,60,61,100,0,5
91,29,63,68,100,0,5
90,0,94,100,100,39,9
84,71,34,0,0,55,7
47,11,74,27,35,18,0
100,100,45,69,53,43,4
68,15,1,0,100,91,0
100,38,45,55,69,23,4
100,0,30,1,89,28,6
85,86,9,57,74,92,0
81,49,36,0,18,59,8
100,37,42,47,93,24,4
83,94,38,0,40,48,7
88,80,66,78,93,0,9
73,64,65,45,100,0,3
46,78,24,57,92,100,0
100,62,34,0,0,41,7
90,59,61,44,100,2,3
88,61,66,50,91,2,3
100,0,48,34,65,18,4
100,65,51,76,85,27,4
100,100,24,0,29,78,8
89,72,0,34,87,100,0
80,1,90,62,97,41,9
96,32,92,62,87,0,5
84,78,98,100,79,29,7
82,13,0,32,60,100,8
76,74,61,50,91,0,3
98,95,100,76,95,14,9
85,54,0,12,0,97,5
95,51,40,0,17,39,7
90,45,39,0,1,34,7
98,62,34,0,1,37,7
100,50,34,0,28,44,7
100,48,0,18,52,94,8
75,100,92,70,46,24,7
96,38,56,35,0,1,2
100,48,37,40,92,28,4
87,65,52,37,84,0,3
69,69,52,22,0,2,2
61,48,62,24,4,6,1
100,0,22,0,100,33,6
100,0,28,0,100,32,6
67,0,0,36,63,100,8
97,53,34,0,28,37,7
94,96,85,92,100,0,9
55,49,63,26,12,5,1
99,14,4,0,100,55,6
100,8,37,7,39,25,6
92,76,64,43,83,0,3
98,49,32,0,17,42,7
100,0,32,0,88,22,6
92,44,56,30,18,0,2
93,31,0,21,100,99,0
74,61,38,8,0,7,2
80,69,22,0,0,50,8
77,54,55,75,100,0,9
84,25,100,79,100,34,9
25,97,100,88,81,29,1
75,35,46,19,7,0,2
72,65,53,65,90,0,9
100,50,58,44,24,14,1
