@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R1,4,6-7,9-10,13,16-17'

@attribute At1 numeric
@attribute At4 numeric
@attribute At6 numeric
@attribute At7 numeric
@attribute At9 numeric
@attribute At10 numeric
@attribute At13 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
42,94,76,57,90,64,55,0,9
30,43,3,71,100,36,39,73,0
32,77,100,100,87,58,57,0,1
100,96,66,14,19,0,52,25,6
22,70,100,39,0,71,67,0,9
100,78,53,0,11,0,56,14,6
19,100,74,47,91,0,25,9,1
84,76,95,72,100,76,41,0,9
46,61,11,63,100,29,45,86,0
0,100,98,100,83,60,38,0,7
0,81,100,87,58,65,16,0,1
0,70,87,100,87,75,68,0,1
90,76,46,12,51,0,49,2,6
100,89,61,0,20,0,84,31,6
14,100,71,34,0,14,58,0,2
0,100,96,100,84,21,38,34,7
49,67,32,47,4,11,31,94,5
0,100,77,37,5,14,51,0,2
45,100,87,74,81,40,37,11,3
21,73,100,13,16,80,23,0,9
32,100,94,45,69,54,64,0,3
68,100,80,79,71,35,39,3,3
37,97,57,100,49,0,54,100,8
51,73,27,28,70,15,83,95,0
97,100,69,63,100,88,64,0,9
0,68,90,100,98,75,95,0,1
100,55,73,21,73,91,55,0,9
46,46,9,0,30,29,100,100,8
0,100,90,70,68,0,93,38,7
22,98,62,32,0,13,63,0,2
0,100,91,55,40,0,44,45,7
0,100,70,76,59,0,33,41,7
0,51,89,38,44,61,76,14,8
0,100,86,57,33,0,41,44,7
0,81,100,96,71,64,25,0,1
0,100,75,2,23,27,81,0,4
0,100,81,76,78,0,47,43,7
100,95,100,0,33,70,61,1,5
23,61,44,41,8,24,44,100,5
0,85,100,91,77,60,38,0,1
30,60,11,54,100,32,45,66,0
67,66,26,44,0,30,100,100,8
9,60,67,66,11,0,32,100,5
16,63,30,17,0,36,36,100,5
54,100,61,79,84,0,53,58,8
31,52,0,69,100,53,21,49,0
0,72,59,53,14,0,42,100,5
9,100,94,78,85,36,19,29,3
2,84,57,29,82,48,76,0,4
100,75,77,38,90,95,54,0,9
25,60,0,71,100,57,2,11,0
29,100,91,81,50,18,42,6,2
38,100,82,51,88,35,48,5,3
0,100,89,86,55,0,10,41,7
0,50,75,100,92,80,52,0,1
23,53,6,66,100,35,53,81,0
52,64,36,11,0,19,41,98,5
19,44,0,15,0,52,54,100,5
100,100,81,63,97,29,42,4,5
88,74,100,82,95,54,60,12,9
59,100,72,23,52,0,44,55,8
14,40,1,65,99,30,65,81,0
0,86,79,68,42,23,66,40,7
27,57,58,65,1,0,24,100,5
88,100,87,48,100,70,55,4,9
100,62,83,52,98,80,67,0,9
0,54,78,100,78,75,44,0,1
100,96,68,88,86,66,42,0,9
0,100,78,62,56,0,42,34,7
80,75,100,75,89,39,53,3,9
7,79,100,24,80,36,0,50,8
30,62,26,24,8,35,35,100,5
16,60,50,47,17,11,46,96,5
15,96,47,79,4,8,100,86,8
68,94,100,0,75,80,76,0,9
8,37,0,8,0,43,61,100,5
81,100,65,100,65,0,90,94,8
32,49,4,79,100,41,33,66,0
0,98,100,98,84,32,52,30,7
21,100,77,66,31,2,52,0,2
0,75,100,56,46,66,77,0,1
0,54,77,91,100,84,74,0,1
82,100,79,90,99,30,37,0,3
36,78,38,31,0,16,51,82,5
63,66,31,28,94,30,82,0,4
23,49,13,19,24,35,73,84,8
100,78,55,14,0,5,57,19,6
0,81,100,100,97,69,95,0,1
68,82,39,45,0,0,48,100,5
100,100,75,77,93,71,66,0,9
6,95,71,2,45,30,78,0,4
7,89,48,21,0,0,48,65,7
10,99,100,59,29,22,50,0,2
45,96,100,0,82,79,79,0,9
14,100,78,49,70,39,52,9,3
95,100,74,84,100,52,39,21,9
77,90,30,56,100,43,34,21,0
23,76,41,94,100,51,24,0,4
24,69,35,55,100,40,90,0,4
15,76,50,62,100,62,82,0,4
45,72,49,81,100,79,59,0,4
0,56,100,6,58,56,50,15,8
27,44,0,79,100,42,32,66,0
100,78,51,22,61,0,57,35,6
48,75,40,2,59,0,43,5,6
58,74,95,38,88,73,67,0,9
0,100,91,82,55,44,51,0,2
51,82,60,0,27,20,100,0,4
42,65,40,91,100,64,91,0,4
100,100,70,27,6,5,65,18,6
0,73,97,65,58,73,54,0,1
15,68,37,19,1,45,53,99,5
0,46,73,100,91,88,39,0,1
98,100,92,23,90,74,72,0,9
62,100,68,90,100,0,13,81,8
0,100,84,68,56,0,50,34,7
50,100,75,75,36,20,47,0,2
0,100,97,98,80,5,32,33,7
30,78,100,18,79,75,72,0,9
35,68,36,50,100,36,62,0,4
84,84,55,0,44,0,63,7,6
1,100,78,41,47,45,56,15,3
100,97,74,0,9,13,63,20,6
4,78,97,0,20,84,55,0,9
0,100,80,34,6,27,67,3,2
100,100,74,28,68,43,39,8,5
17,100,82,66,60,40,60,6,3
0,100,99,60,53,52,77,0,2
23,38,0,0,26,42,100,100,8
95,100,78,50,52,0,40,60,8
30,50,1,66,100,42,28,57,0
62,76,100,32,0,69,78,0,9
7,53,75,100,73,78,23,0,1
49,60,18,0,19,39,100,82,8
39,79,48,55,100,58,49,0,4
36,89,53,67,100,57,51,0,4
46,75,39,44,7,19,100,100,8
75,81,36,19,72,14,70,74,0
0,100,84,65,32,19,59,0,2
46,100,90,56,19,6,50,0,2
2,98,100,84,54,32,0,33,7
0,60,77,74,23,89,55,0,9
14,41,0,87,100,56,20,49,0
18,100,65,0,61,39,66,0,4
0,70,100,75,67,46,42,0,1
81,100,86,16,78,74,92,0,9
100,100,78,45,85,80,93,7,9
49,100,95,76,61,46,33,12,3
29,100,70,0,83,48,61,0,4
100,95,60,47,48,0,40,92,8
31,50,0,64,96,43,58,63,0
0,25,0,93,100,75,30,22,0
59,82,100,68,57,24,2,4,1
38,100,99,61,48,16,44,2,1
0,61,80,80,100,96,73,0,1
54,79,49,19,89,38,81,0,4
81,78,47,69,100,66,62,0,4
37,100,72,81,100,29,30,23,3
40,100,68,60,18,0,49,16,2
2,100,97,86,79,41,54,4,3
100,86,58,9,34,0,53,9,6
31,50,42,43,1,3,45,100,5
13,33,0,92,100,67,18,24,0
40,100,77,57,100,44,37,11,3
0,100,80,70,42,4,23,35,7
51,75,32,34,84,15,71,100,0
22,98,100,52,39,25,23,5,1
0,94,63,54,32,0,39,27,7
9,100,78,31,0,34,56,0,2
0,100,87,80,53,42,42,0,2
0,100,99,100,73,86,32,0,7
47,100,73,85,100,31,38,5,3
100,81,56,0,11,0,62,25,6
88,100,73,12,19,10,85,17,6
93,78,51,0,38,0,78,22,6
100,85,61,96,95,59,43,0,9
48,41,0,0,37,51,100,84,8
78,78,49,8,48,0,62,34,6
57,75,40,62,2,15,100,95,8
0,100,72,43,20,0,48,48,7
82,85,61,0,51,36,81,0,4
12,48,45,71,26,8,30,98,5
45,66,87,12,80,79,88,0,9
34,70,17,40,80,15,66,81,0
19,100,82,67,34,20,13,33,7
38,100,50,32,0,0,63,8,2
36,100,93,25,39,53,60,0,5
0,78,100,96,63,71,11,0,1
51,100,89,33,83,13,41,62,8
83,91,65,89,100,95,62,0,9
70,91,60,0,42,0,86,27,6
53,100,79,76,67,28,45,2,3
0,100,74,4,42,29,81,0,4
0,62,82,100,77,76,38,0,1
0,94,59,56,45,0,20,41,7
100,100,81,9,57,55,37,14,5
69,78,49,92,100,74,56,0,9
61,100,81,75,80,36,44,1,3
0,100,74,64,53,0,40,39,7
0,100,68,47,40,0,47,46,7
19,100,99,2,37,68,72,0,5
11,100,79,27,0,28,55,0,2
22,49,0,74,100,56,14,36,0
17,27,0,74,100,47,37,76,0
88,93,45,55,0,6,100,99,8
100,90,62,4,15,0,52,29,6
72,100,67,0,45,1,57,0,6
30,66,31,41,0,28,100,92,8
26,100,82,72,70,46,48,9,3
8,100,82,79,42,31,37,0,2
86,100,75,69,84,51,59,9,9
95,100,96,0,64,59,73,0,9
24,100,77,53,83,37,52,5,3
0,62,87,76,79,74,76,0,1
1,75,100,52,51,36,0,7,1
63,65,30,84,100,63,79,0,4
100,100,83,78,88,70,35,0,9
0,50,65,81,100,100,67,0,1
72,100,68,61,79,0,50,88,8
100,99,61,10,66,0,42,20,6
53,91,100,86,52,36,15,0,2
0,58,98,15,54,64,49,28,8
0,100,72,61,45,0,40,29,7
34,100,53,8,59,0,69,69,0
0,100,90,37,25,11,72,13,2
0,82,100,100,82,65,43,0,1
100,90,67,19,0,13,49,18,6
78,88,52,2,55,0,98,77,0
51,56,15,0,36,33,100,92,8
0,88,100,79,64,60,57,0,1
0,100,83,44,51,48,63,0,3
27,70,40,14,65,0,62,33,6
69,50,65,64,82,70,61,4,9
0,100,83,78,47,9,19,39,7
73,100,63,77,50,0,52,98,8
81,77,42,22,78,0,45,27,6
38,100,72,39,84,47,47,13,3
0,66,87,100,90,75,65,0,1
0,97,75,60,40,0,37,38,7
79,100,89,100,83,62,32,0,9
100,67,74,32,77,92,77,0,9
0,100,84,78,63,6,41,44,7
4,22,0,99,100,54,20,66,0
0,100,89,72,46,25,10,32,7
0,100,99,100,64,78,37,0,7
6,100,81,32,68,43,56,1,3
0,100,94,85,49,33,20,49,7
0,100,77,80,75,0,46,44,7
0,100,91,54,24,32,51,0,2
68,86,49,22,70,0,94,100,0
77,77,36,0,23,34,100,78,8
0,100,91,73,50,1,45,37,7
24,71,100,30,93,72,61,18,9
34,100,92,0,49,61,86,0,5
0,100,79,59,41,0,58,51,7
87,100,74,70,100,57,46,11,9
100,87,66,14,0,20,57,20,6
7,100,80,69,47,0,85,35,7
0,100,77,36,13,15,57,0,2
66,92,48,90,11,0,100,100,8
9,10,0,95,100,72,32,61,0
0,80,100,100,78,69,53,0,1
50,100,58,100,25,0,54,89,8
19,73,53,100,100,78,25,0,4
44,100,84,74,37,38,7,3,2
0,59,80,90,100,84,64,0,1
30,98,100,14,58,57,48,17,5
0,100,99,100,78,73,33,0,7
4,100,86,67,67,29,0,5,1
0,69,89,100,80,76,48,0,1
45,67,100,96,92,39,0,0,1
72,79,37,26,79,19,67,73,0
0,63,81,95,100,83,76,0,1
9,48,1,75,100,46,39,58,0
58,84,41,11,58,0,96,96,0
31,59,13,51,91,25,64,94,0
50,75,50,40,94,49,62,0,4
36,59,10,66,100,37,48,81,0
33,60,69,78,12,0,23,100,5
30,66,8,66,100,47,28,30,0
69,100,77,63,100,42,41,0,3
0,100,75,34,11,13,57,3,2
37,72,100,52,57,37,0,36,8
49,83,39,63,100,54,62,0,4
73,99,57,16,64,0,94,100,0
77,100,81,70,100,35,43,7,3
72,100,73,54,45,0,41,80,8
35,65,21,49,95,24,64,95,0
0,100,69,56,37,0,31,34,7
0,79,100,100,98,68,92,0,1
26,43,0,87,100,56,22,60,0
23,100,63,29,0,9,62,3,2
30,39,0,0,44,41,63,69,8
16,37,0,80,100,67,16,35,0
0,100,76,37,16,0,55,62,7
0,100,85,52,66,37,86,0,3
0,83,100,100,88,67,77,0,1
85,76,62,47,26,50,81,43,8
100,100,74,13,0,12,67,28,6
0,100,71,55,5,12,80,32,2
59,79,50,2,43,0,69,12,6
45,74,44,59,100,52,75,0,4
0,39,9,55,25,30,49,100,5
19,68,86,100,71,75,16,0,1
0,100,82,54,33,0,43,55,7
67,62,30,71,43,32,93,79,8
100,92,64,5,0,0,79,36,6
61,100,77,65,91,38,54,4,3
49,61,25,27,8,37,42,100,5
5,100,92,73,44,30,39,0,2
0,97,100,100,67,72,35,0,7
0,71,95,100,74,75,39,0,1
7,63,54,100,30,0,0,100,5
9,100,85,68,27,2,45,80,8
32,92,41,38,100,28,36,60,0
91,100,73,49,83,0,56,77,8
85,71,100,78,88,64,70,13,9
31,55,54,64,20,0,39,100,5
56,74,89,29,0,63,74,66,8
0,100,90,56,34,0,51,57,7
7,100,70,20,0,2,62,7,2
15,100,70,71,31,0,0,57,7
100,87,60,0,17,0,58,30,6
0,60,80,96,100,78,93,0,1
13,100,73,59,11,0,87,69,8
40,48,0,65,100,45,45,64,0
19,66,23,33,78,14,77,100,0
0,100,64,43,37,0,51,47,7
22,54,55,56,14,2,48,96,5
22,52,40,53,0,15,42,100,5
0,100,81,74,41,16,9,36,7
86,100,69,56,36,0,49,77,8
37,83,47,16,66,0,51,23,6
100,98,83,48,78,35,29,0,5
72,84,54,5,50,0,75,34,6
83,81,41,54,0,27,100,93,8
13,79,52,56,100,65,77,0,4
96,100,80,35,87,74,75,2,9
0,100,78,26,70,45,66,1,3
22,66,17,43,85,26,61,86,0
0,44,0,75,100,48,32,48,0
25,100,69,72,52,0,61,65,8
47,100,93,31,61,54,56,0,5
38,76,47,77,100,71,64,0,4
0,98,100,85,77,23,53,41,7
100,91,66,0,10,5,65,51,6
0,94,100,76,73,49,84,0,1
60,85,50,10,57,0,69,31,6
27,71,36,27,100,25,54,0,4
22,41,0,0,55,39,60,76,8
0,96,100,45,24,30,57,7,2
83,100,85,72,100,62,51,5,9
34,100,65,0,56,40,87,0,4
31,94,56,0,53,0,56,18,6
0,80,100,50,32,64,18,0,1
40,58,41,13,0,25,35,98,5
95,93,62,0,37,0,74,16,6
43,64,100,32,88,78,69,3,9
9,28,0,74,100,56,33,68,0
0,66,34,66,39,28,40,99,5
13,100,74,65,27,0,4,55,7
15,87,100,31,29,27,40,1,1
26,41,3,0,14,36,100,90,8
61,91,42,25,79,12,67,99,0
0,100,78,33,88,46,52,11,3
0,78,96,100,79,75,40,0,1
73,83,53,0,42,0,53,13,6
0,51,75,99,100,87,57,0,1
12,100,97,78,38,40,38,3,2
0,66,90,100,78,75,30,0,1
0,100,98,76,45,58,55,0,3
55,73,42,17,66,0,55,32,6
26,99,65,59,37,0,23,49,7
92,100,61,100,97,73,38,0,9
62,92,50,100,67,0,38,100,8
8,78,42,58,97,69,92,0,4
44,67,31,32,100,16,89,0,4
34,76,50,51,100,52,86,0,4
45,100,75,57,100,45,33,14,3
34,100,65,36,0,0,52,7,2
8,84,100,97,66,19,61,69,8
15,100,78,39,82,42,54,4,3
8,57,9,72,100,43,32,48,0
74,87,54,18,62,0,49,26,6
52,100,80,63,93,40,51,0,3
89,100,83,34,89,54,55,10,5
55,90,54,12,58,4,56,0,6
36,100,48,29,0,0,65,1,2
100,95,59,75,30,0,43,78,8
51,100,65,53,10,8,50,0,2
0,72,78,58,49,80,70,0,9
4,98,58,43,100,48,80,0,4
69,93,71,57,85,65,56,5,9
100,79,53,0,26,0,75,37,6
47,100,53,37,0,0,60,11,2
31,69,48,100,100,91,72,0,4
54,100,91,42,63,50,49,0,5
13,43,0,67,100,34,55,92,0
0,100,87,57,47,33,62,1,2
50,100,64,73,32,0,45,0,2
25,55,0,76,100,59,15,7,0
31,100,79,62,44,0,50,7,1
30,100,99,34,1,59,53,13,5
93,100,88,71,100,93,39,0,9
14,97,99,21,42,52,51,23,5
52,100,72,52,98,33,50,0,3
100,94,62,22,47,0,58,27,6
55,100,67,64,50,0,47,90,8
48,69,32,29,84,22,86,100,0
47,100,82,61,100,36,43,10,3
18,100,71,21,0,21,61,3,2
100,80,50,5,46,0,51,19,6
0,100,75,60,62,0,83,45,7
5,100,98,73,36,56,44,0,3
92,100,83,79,100,54,53,6,9
54,100,94,62,25,26,49,0,2
100,98,80,99,81,66,34,0,9
100,93,64,0,18,0,63,27,6
13,100,61,58,37,0,47,35,7
39,100,81,59,24,32,48,1,2
47,100,76,52,19,10,51,0,2
40,100,76,65,100,40,46,1,3
0,100,67,45,5,0,53,1,2
53,64,40,39,0,7,23,100,5
23,93,61,59,100,57,41,0,4
69,61,16,12,0,38,100,95,8
0,67,82,100,91,76,68,0,1
56,71,38,45,84,39,69,0,4
0,100,92,78,59,9,30,30,7
26,100,76,63,29,20,53,0,2
0,100,80,59,93,41,62,2,3
0,56,75,100,98,71,80,0,1
20,74,44,19,68,26,74,0,4
53,80,29,50,100,26,49,77,0
0,100,100,71,72,41,75,4,3
0,100,78,45,61,44,58,6,3
24,61,17,57,100,32,43,57,0
61,100,95,62,32,64,38,0,5
53,100,70,77,43,9,51,0,2
0,82,100,52,50,21,45,3,1
28,71,26,28,74,21,73,96,0
69,81,52,20,60,0,51,16,6
38,91,45,75,24,12,100,94,8
28,100,98,74,21,6,23,87,8
12,100,73,22,71,45,40,17,3
100,100,83,11,53,55,46,5,5
12,54,23,47,39,33,68,90,8
100,100,89,0,36,54,44,0,5
2,98,100,98,43,55,64,0,3
11,84,100,100,76,68,24,0,1
0,68,90,14,24,79,46,0,9
55,100,70,89,100,31,33,24,3
83,87,44,60,0,17,100,100,8
100,100,76,0,12,16,85,24,6
38,82,100,34,60,27,0,62,8
99,99,77,100,96,67,45,0,9
51,100,92,3,68,10,15,77,8
0,79,100,100,92,70,73,0,1
97,77,48,0,44,0,65,14,6
62,96,62,100,43,0,38,99,8
87,71,35,52,0,13,100,97,8
36,96,69,6,68,42,64,0,4
19,100,80,51,72,37,49,2,3
6,100,85,76,44,29,0,37,7
20,85,52,20,79,34,91,0,4
0,99,100,100,67,71,30,0,7
52,100,72,63,100,42,43,11,3
32,64,100,35,74,68,82,0,9
0,21,0,93,100,59,19,59,0
96,0,7,0,38,100,81,7,0
55,85,49,17,78,0,41,9,6
33,84,62,24,100,48,91,0,4
0,97,100,100,52,80,16,0,7
46,42,0,0,47,39,90,94,8
45,100,98,82,69,43,31,2,3
88,91,43,100,0,0,94,87,8
54,100,83,37,90,0,36,82,8
74,82,53,25,85,33,61,0,4
10,38,0,75,100,52,39,67,0
50,96,65,0,13,8,100,0,4
68,94,61,0,32,0,60,7,6
43,100,66,39,0,18,56,0,2
8,98,100,100,63,60,44,0,3
5,100,71,52,21,0,50,45,7
3,51,10,64,98,34,56,85,0
29,70,100,16,91,78,81,0,9
8,100,99,35,0,24,52,2,2
0,100,82,78,63,13,24,44,7
86,93,62,1,41,0,54,7,6
0,100,73,57,49,0,53,35,7
100,83,56,5,32,0,46,28,6
33,100,64,42,4,0,49,7,2
25,100,72,18,0,7,100,29,6
12,62,96,21,46,70,77,0,9
89,90,73,67,82,44,54,4,9
15,100,89,59,30,28,49,17,2
42,79,56,91,100,83,60,0,4
0,66,84,100,80,75,36,0,1
54,93,72,77,100,30,41,8,3
14,56,60,100,50,0,18,100,5
0,100,80,75,67,0,42,34,7
21,100,75,51,0,12,79,30,2
100,94,76,48,83,49,36,4,5
24,72,42,6,60,9,43,0,6
10,100,78,75,36,2,21,30,7
31,51,100,26,40,17,44,7,1
17,100,73,32,0,11,53,3,2
0,100,68,50,53,0,44,53,7
35,50,38,52,0,2,37,100,5
20,100,95,61,19,11,35,80,8
9,82,48,66,100,77,59,0,4
0,80,100,97,87,64,84,0,1
0,100,74,42,10,19,55,0,2
12,70,68,100,82,90,54,0,4
81,96,62,6,53,0,46,12,6
66,78,35,24,74,20,79,92,0
23,100,88,68,63,45,50,0,3
0,62,81,99,100,82,52,0,1
0,100,72,54,56,0,48,30,7
0,96,100,80,39,51,25,0,2
81,100,64,71,100,60,64,0,4
0,65,89,17,18,74,58,0,9
58,85,100,92,48,42,29,7,2
32,42,0,0,37,43,92,76,8
53,92,58,80,57,0,80,100,8
82,100,68,0,20,0,53,8,6
53,100,74,74,40,28,26,4,2
0,100,79,53,10,23,57,0,2
80,98,70,92,94,86,70,0,9
0,100,86,42,57,31,58,8,3
86,92,55,0,60,0,31,1,6
23,64,36,59,12,12,13,100,5
15,32,0,96,100,66,16,52,0
40,100,80,66,100,41,53,0,3
100,91,65,0,17,3,69,25,6
0,100,93,76,56,1,49,35,7
100,100,97,28,77,73,21,0,9
64,100,79,83,79,28,36,1,3
25,100,63,0,42,0,80,6,6
100,93,62,0,12,0,93,22,6
0,100,70,67,58,0,74,18,7
35,50,8,58,100,29,52,84,0
41,100,97,98,94,48,42,0,3
9,100,68,68,41,0,15,34,7
83,97,100,54,100,62,49,3,9
6,37,0,76,100,40,51,73,0
60,73,49,100,88,76,59,0,4
16,46,42,88,29,0,18,100,5
0,100,93,57,51,0,56,28,7
43,65,25,9,0,27,55,100,5
18,86,100,93,70,60,23,0,1
0,67,89,100,84,75,53,0,1
15,100,88,74,41,0,65,60,8
87,64,31,9,96,33,70,0,4
0,57,79,100,69,75,14,0,1
27,73,45,11,51,0,82,9,6
6,100,97,79,40,43,32,0,2
52,100,95,44,71,51,47,5,5
28,100,87,61,100,38,44,13,3
58,100,84,77,87,35,41,0,3
0,98,100,93,53,55,58,0,3
12,100,70,26,71,47,50,14,3
100,99,73,15,65,60,49,12,5
85,68,78,59,100,85,41,0,9
51,100,90,81,73,40,39,0,3
80,63,35,0,67,34,77,0,4
