@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R5,10-11,13,17'

@attribute At5 numeric
@attribute At10 numeric
@attribute At11 numeric
@attribute At13 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
54,37,2,49,5
59,56,100,56,3
34,67,57,10,0
70,49,20,0,1
1,23,100,56,0
40,2,39,37,6
58,50,84,43,9
60,39,84,100,8
75,47,12,0,1
17,0,0,41,8
30,67,97,57,9
0,62,90,85,9
17,35,100,59,0
0,0,5,36,8
17,1,92,100,6
40,62,87,40,0
89,41,38,1,7
0,0,19,53,8
19,0,83,100,6
81,0,3,37,7
30,10,57,96,6
0,0,0,40,8
87,81,95,87,9
8,0,100,74,6
75,66,100,87,9
33,8,54,54,6
59,3,15,58,2
45,43,15,57,5
100,8,29,28,7
26,11,61,74,6
0,16,100,92,0
28,33,76,100,8
35,6,2,51,1
78,6,48,45,7
76,26,0,51,2
6,54,56,52,4
59,0,12,52,7
68,14,0,53,2
0,64,92,94,4
0,42,100,60,4
0,0,15,38,8
8,60,100,64,9
76,35,78,100,8
0,41,90,93,4
66,96,79,61,1
83,0,27,33,7
13,38,93,52,4
74,36,78,38,5
52,35,100,51,5
76,23,0,46,1
0,0,100,40,6
24,44,100,58,0
69,13,13,35,1
65,58,95,53,9
4,18,100,60,0
65,0,16,45,7
45,59,87,39,5
40,76,99,61,9
100,52,70,55,1
76,0,21,51,5
19,0,20,81,8
21,0,0,61,8
76,42,87,43,3
34,2,16,58,2
54,17,17,58,2
20,0,0,44,8
21,0,88,70,6
63,0,29,51,7
100,37,39,31,7
50,42,33,55,2
73,0,4,28,7
9,83,77,53,4
87,73,42,19,7
0,79,98,83,9
23,59,54,49,5
0,0,16,61,8
70,0,6,30,7
77,35,71,28,3
55,61,100,57,9
7,46,100,83,4
82,41,100,53,3
86,39,100,52,3
46,24,0,43,5
23,63,66,39,5
37,84,97,62,9
44,19,0,44,1
100,37,86,43,3
83,49,100,71,3
29,57,75,64,5
35,0,0,40,8
95,39,95,49,3
70,49,90,51,3
0,49,89,92,4
90,53,100,51,3
0,80,87,50,9
90,50,100,60,3
52,28,5,39,5
44,32,100,53,4
71,11,0,42,1
40,26,93,88,4
0,72,100,63,9
56,17,41,44,6
9,30,94,52,0
84,0,27,45,7
58,28,9,41,5
57,38,100,57,3
0,68,100,53,9
68,14,25,62,2
94,45,100,64,5
82,12,0,28,5
66,88,88,77,1
0,39,100,79,4
77,58,29,11,1
67,39,1,48,2
31,86,98,65,9
59,0,15,44,7
99,0,32,42,7
29,0,74,46,6
53,75,79,76,1
0,18,100,98,0
95,0,10,32,7
70,43,33,64,2
43,0,0,47,2
31,44,73,38,5
0,50,97,76,4
92,25,38,51,7
10,32,94,46,0
55,33,0,41,5
38,47,6,52,2
52,5,0,43,1
0,44,96,33,0
66,7,0,51,1
45,24,0,48,1
49,25,38,70,2
15,0,60,56,6
73,52,100,57,9
80,33,4,50,2
39,45,69,36,5
11,91,32,32,4
55,45,18,0,1
62,32,4,36,5
0,78,86,58,4
5,50,85,28,0
52,33,63,32,5
0,62,100,68,4
23,0,69,75,6
19,39,100,82,4
92,0,0,38,7
0,79,57,47,4
49,21,0,46,5
38,23,0,32,1
70,0,23,50,7
100,54,92,45,3
88,68,67,50,1
59,7,0,52,1
35,2,44,55,6
58,24,6,45,5
67,2,11,55,7
12,0,100,61,6
26,0,62,60,6
60,0,19,59,7
99,7,0,51,2
20,81,91,69,9
42,4,49,55,6
93,0,0,14,5
21,0,98,79,6
0,0,100,73,0
46,76,64,24,0
0,73,67,36,4
47,66,96,45,9
73,86,87,76,1
60,0,0,62,1
0,64,66,57,4
49,31,25,54,1
47,77,53,37,7
12,0,100,42,6
80,6,40,55,7
0,30,100,90,4
26,16,38,59,6
89,52,100,100,3
20,1,55,67,6
49,25,18,58,5
0,49,68,67,4
0,86,100,79,9
73,3,20,53,5
92,39,85,33,3
61,22,0,50,1
84,34,34,32,1
77,47,26,15,1
11,83,100,91,9
0,11,100,85,0
60,17,10,52,5
47,29,15,56,2
54,23,0,39,5
36,22,4,40,1
0,45,100,60,4
73,58,67,36,5
70,67,31,0,7
38,39,0,46,5
67,2,0,57,1
94,0,38,41,7
75,0,0,30,7
62,0,11,51,7
89,23,66,38,7
68,16,0,50,2
1,45,91,34,0
10,71,100,79,9
64,51,8,0,1
78,34,0,47,2
86,31,83,38,3
67,17,5,34,5
66,0,39,61,7
100,50,73,41,3
22,98,83,67,7
0,71,82,52,4
39,17,0,43,1
55,45,9,0,1
71,29,36,21,1
100,0,0,32,7
100,38,24,29,2
58,32,0,51,5
8,85,100,74,9
0,9,100,85,0
9,27,98,61,0
31,32,100,77,4
26,46,87,36,0
44,43,64,33,5
100,18,31,22,7
100,43,59,42,3
92,39,96,46,3
6,29,100,67,0
60,45,84,18,3
9,0,100,76,6
0,58,93,93,4
33,9,54,100,0
73,64,97,48,9
19,67,62,33,4
9,22,100,61,0
100,46,97,50,3
25,59,96,40,0
73,26,6,52,2
0,28,85,59,4
43,18,33,66,2
84,46,37,37,2
0,30,100,69,0
45,13,39,58,6
0,65,94,66,4
38,0,100,50,6
60,10,17,59,2
1,27,100,54,0
0,8,100,92,0
67,13,5,52,2
29,58,65,19,0
88,31,16,41,2
52,61,49,26,5
100,44,91,49,3
58,65,80,36,0
55,32,17,55,2
0,4,100,73,0
50,1,10,54,2
84,32,20,25,2
62,3,4,48,5
13,54,79,29,0
82,70,100,76,9
49,66,94,79,9
17,35,88,44,0
100,36,91,33,3
11,35,96,49,0
0,30,100,60,0
59,14,0,55,2
29,67,99,59,9
88,49,41,51,2
0,0,82,100,0
100,47,90,47,3
100,0,0,4,5
94,44,100,55,5
78,35,80,36,3
41,24,23,53,5
32,74,88,48,9
7,35,100,50,0
28,45,96,54,0
39,45,78,41,5
63,12,11,34,5
55,77,65,25,0
18,20,100,79,0
0,16,100,79,0
26,49,85,37,0
0,70,100,84,9
0,77,100,89,9
57,14,8,53,2
16,50,99,43,0
50,60,88,52,5
50,34,19,59,2
10,25,100,67,0
86,42,100,56,5
64,23,0,44,5
98,44,90,43,3
69,26,76,32,3
57,16,16,58,2
48,3,1,51,2
45,0,25,63,2
55,12,2,51,2
41,61,57,29,5
46,68,83,59,9
83,44,32,55,2
97,50,100,81,3
90,0,0,48,2
8,79,100,81,9
20,81,95,65,9
60,13,29,65,2
85,16,15,44,5
6,34,100,48,0
80,81,91,71,9
15,85,80,48,9
56,9,2,51,2
21,43,88,29,0
66,43,100,52,5
