@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R3,5,8-9,11,15-17'

@attribute At3 numeric
@attribute At5 numeric
@attribute At8 numeric
@attribute At9 numeric
@attribute At11 numeric
@attribute At15 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
27,31,26,10,40,100,8,2
22,0,0,71,100,40,100,0
64,35,37,0,31,5,24,6
18,76,74,66,54,58,33,7
99,100,74,48,90,0,1,5
8,44,0,0,1,100,91,5
42,84,42,78,45,100,48,7
65,100,65,71,91,0,0,3
16,0,38,100,86,29,0,4
54,22,40,3,54,24,31,6
11,0,43,100,81,73,0,4
2,26,10,100,84,0,63,0
62,89,34,42,100,0,36,7
13,0,56,77,57,65,0,4
39,47,42,12,0,100,6,1
58,23,17,66,100,0,43,6
0,8,12,90,100,13,80,0
11,48,100,100,70,82,0,3
46,46,48,43,0,100,2,1
96,65,63,65,100,0,5,5
38,0,35,64,2,100,86,8
25,0,8,49,88,67,97,0
35,0,51,100,82,25,0,4
53,91,36,49,23,100,44,7
100,66,79,96,96,0,15,9
0,23,0,100,93,21,76,0
80,43,55,54,100,38,0,4
38,44,84,91,94,0,23,9
51,70,41,0,10,100,6,2
22,58,0,0,12,44,91,8
78,100,63,91,91,0,5,3
53,15,100,91,83,0,0,9
84,94,54,93,100,0,6,3
100,50,64,0,27,18,33,6
92,84,0,35,100,13,84,8
0,5,0,90,100,24,91,0
24,54,28,100,66,0,48,0
38,18,33,59,0,100,95,8
71,100,66,76,47,98,0,1
59,53,40,0,32,100,21,2
44,78,40,58,33,100,31,7
50,57,54,56,36,100,1,1
26,81,0,21,0,100,100,5
47,94,40,65,39,100,42,7
8,41,0,3,0,100,100,5
0,2,81,60,86,21,0,9
41,3,59,79,100,0,14,9
34,56,23,40,29,100,34,7
48,83,38,47,14,100,46,7
64,16,82,87,100,0,0,9
64,35,42,74,82,0,3,5
0,38,100,87,64,45,0,7
0,51,28,43,3,43,97,8
57,100,0,0,5,85,100,8
7,53,94,78,52,14,0,7
97,28,38,78,0,100,69,8
70,52,61,25,11,0,0,1
50,8,1,63,98,38,100,0
35,64,100,100,80,43,0,1
29,65,40,52,35,100,52,7
52,63,55,100,81,0,7,3
97,49,54,83,100,0,0,5
58,20,38,11,56,20,33,6
58,70,62,59,24,100,3,1
100,56,72,61,99,0,15,5
34,0,31,42,86,88,96,0
66,27,65,31,66,7,0,5
76,36,30,31,90,0,34,6
25,60,100,45,35,100,0,1
0,13,40,100,92,49,0,4
31,71,99,92,84,85,0,1
38,66,36,6,10,100,0,2
36,53,50,7,27,100,14,2
46,50,94,100,96,0,0,9
43,52,60,60,0,100,6,1
12,42,0,0,11,100,91,5
51,100,84,78,62,46,0,1
0,15,11,100,96,7,67,0
0,48,100,98,69,28,0,1
52,20,36,12,71,34,25,6
19,0,34,67,5,77,89,8
45,0,61,49,100,37,0,4
77,100,67,66,82,0,0,3
6,56,0,0,11,100,100,5
0,60,29,49,9,37,100,8
47,100,69,37,16,41,26,7
57,0,37,73,3,100,84,8
63,34,30,10,48,0,24,6
51,65,33,0,2,100,0,2
68,86,0,22,94,14,85,8
70,84,74,95,96,0,0,9
23,64,0,0,41,58,99,8
59,100,54,47,28,92,48,7
24,62,37,3,1,100,0,2
17,56,55,25,14,100,13,2
80,81,44,100,75,0,13,3
7,15,1,100,91,0,68,0
65,33,30,65,100,94,0,4
48,83,0,36,86,0,95,8
0,32,20,17,19,47,92,8
0,45,93,75,49,26,0,7
33,50,32,40,28,100,46,7
46,82,59,70,100,6,15,3
100,45,56,57,82,0,0,5
39,44,0,11,55,57,100,8
56,100,74,65,80,0,0,3
46,85,60,100,86,0,9,3
5,52,100,81,67,71,0,1
85,82,26,24,100,0,47,7
48,100,68,39,23,60,33,7
49,55,32,9,0,100,40,7
45,44,0,39,95,29,78,8
28,64,100,81,58,19,0,1
27,49,41,16,36,100,0,2
0,4,0,94,100,9,83,0
26,42,95,87,100,0,1,9
40,0,61,100,64,34,0,4
20,42,37,5,0,100,0,2
55,26,25,25,86,0,21,6
34,0,44,96,97,100,0,4
4,0,33,100,28,91,87,8
57,100,68,94,77,0,16,3
0,0,0,87,100,23,85,0
55,69,62,100,78,0,16,3
40,61,0,0,50,56,96,8
33,63,49,14,19,100,0,2
