@relation penbased

@attribute At2 numeric
@attribute At8 numeric
@attribute At11 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
100,0,100,80,0
100,0,100,97,0
100,0,95,92,0
78,5,96,100,0
68,1,79,100,0
86,0,100,100,0
100,0,100,82,0
90,0,76,85,0
100,52,15,60,0
63,0,100,98,0
92,0,91,100,0
100,0,100,97,0
69,10,85,100,0
100,0,93,91,0
100,0,100,77,0
82,0,96,100,0
56,56,54,25,0
97,0,100,100,0
100,0,100,96,0
85,9,82,78,0
100,21,75,47,0
100,0,100,96,0
75,0,92,100,0
88,0,100,100,0
82,0,100,85,0
95,0,84,100,0
89,0,100,99,0
89,0,100,100,0
68,19,84,100,0
100,0,100,97,0
100,0,100,81,0
59,18,90,100,0
92,0,100,100,0
92,0,100,100,0
75,0,88,100,0
83,0,98,100,0
86,10,80,100,0
76,1,100,100,0
94,0,100,100,0
100,8,100,69,0
68,1,100,91,0
91,0,90,79,0
100,0,100,89,0
96,0,99,87,0
94,5,77,82,0
99,0,100,100,0
89,0,100,86,0
81,0,100,100,0
88,0,100,100,0
70,21,69,88,0
80,22,61,65,0
67,0,93,100,0
100,0,100,91,0
100,0,73,79,0
98,0,100,92,0
94,0,73,100,0
80,12,80,100,0
86,0,84,100,0
100,0,78,100,0
99,0,100,100,0
89,11,100,73,0
56,29,59,93,0
100,0,100,99,0
84,0,100,94,0
100,10,100,67,0
95,0,100,100,0
94,0,100,100,0
89,0,77,100,0
87,0,91,100,0
98,41,0,85,0
94,0,90,100,0
100,0,91,95,0
23,50,41,80,0
100,0,100,100,0
79,21,73,82,0
100,0,100,93,0
42,15,68,93,0
97,0,100,100,0
97,0,100,100,0
73,12,78,99,0
91,0,100,100,0
100,0,100,90,0
88,1,93,100,0
98,0,100,100,0
88,7,85,100,0
83,4,100,71,0
61,31,64,67,0
98,0,100,100,0
91,0,100,92,0
77,16,77,100,0
53,62,52,27,0
100,4,100,60,0
100,0,96,84,0
86,0,90,100,0
92,0,97,67,0
67,10,75,100,0
100,0,100,87,0
81,3,70,99,0
82,22,93,60,0
100,0,100,87,0
77,4,84,100,0
100,0,86,94,0
73,18,82,100,0
95,0,100,100,0
99,0,87,100,0
88,0,100,100,0
83,0,87,100,0
85,18,73,97,0
92,1,74,83,0
67,17,72,100,0
86,1,100,76,0
100,0,100,78,0
91,0,100,100,0
86,2,88,100,0
100,0,79,79,0
100,0,94,97,0
76,1,93,100,0
88,0,100,100,0
80,14,100,100,0
100,0,100,90,0
73,13,73,100,0
95,0,100,100,0
100,0,100,94,0
96,0,100,84,0
97,3,100,100,0
88,0,87,100,0
90,0,100,100,0
83,11,82,100,0
88,0,86,100,0
81,0,91,100,0
96,0,100,99,0
43,57,100,45,0
37,50,43,66,0
58,18,86,100,0
100,0,100,82,0
100,0,100,87,0
100,0,100,86,0
66,0,92,61,0
90,0,91,100,0
81,38,48,56,0
90,12,76,79,0
40,42,70,86,0
48,38,44,67,0
92,0,100,99,0
89,0,100,100,0
90,13,60,73,0
78,0,85,100,0
73,0,95,100,0
100,0,100,82,0
36,65,42,20,0
100,0,94,78,0
73,7,78,100,0
98,0,100,100,0
100,0,100,96,0
63,27,72,100,0
82,5,99,100,0
100,0,100,77,0
100,4,100,82,0
90,0,100,74,0
47,64,55,31,0
100,0,100,92,0
88,0,100,100,0
77,2,89,100,0
100,0,100,100,0
94,0,100,100,0
97,0,100,100,0
100,0,100,98,0
99,0,100,85,0
56,26,65,95,0
92,16,51,64,0
93,0,100,100,0
72,11,76,100,0
72,0,100,100,0
100,0,100,88,0
64,0,100,100,0
100,0,100,88,0
59,31,65,88,0
76,0,95,100,0
80,32,85,55,0
86,3,86,100,0
75,0,100,100,0
74,27,64,73,0
81,2,82,60,0
95,4,100,78,0
91,0,100,100,0
97,0,100,97,0
83,0,100,100,0
100,0,100,85,0
90,0,100,100,0
100,0,100,96,0
52,0,100,100,0
100,0,100,96,0
89,0,100,100,0
89,0,100,96,0
76,9,79,100,0
86,5,100,81,0
70,18,75,100,0
68,39,77,47,0
89,49,44,62,0
100,0,100,99,0
80,4,72,100,0
56,5,76,100,0
93,0,100,94,0
71,10,66,100,0
67,24,86,90,0
99,0,100,100,0
100,0,100,100,0
93,0,100,100,0
96,3,82,100,0
100,0,100,99,0
96,0,100,100,0
88,31,78,46,0
96,8,98,100,0
61,24,83,100,0
88,0,100,100,0
82,0,100,100,0
77,0,100,100,0
100,0,100,99,0
100,0,100,89,0
54,48,66,40,0
90,17,64,88,0
82,0,100,100,0
100,0,99,83,0
92,0,100,71,0
90,0,100,100,0
100,0,89,97,0
94,0,98,100,0
67,22,54,87,0
54,60,53,29,0
100,0,61,68,0
81,1,100,100,0
94,7,100,87,0
82,15,74,95,0
100,0,100,92,0
73,10,75,100,0
80,0,100,100,0
71,36,42,60,0
100,0,100,79,0
87,0,100,100,0
92,8,79,100,0
100,0,100,87,0
90,0,100,100,0
100,0,100,90,0
87,0,88,100,0
76,22,49,65,0
85,12,81,97,0
77,9,100,100,0
98,0,100,100,0
80,8,79,76,0
73,0,100,100,0
94,0,100,100,0
100,0,100,87,0
90,0,100,100,0
79,35,77,45,0
100,0,100,92,0
76,28,81,56,0
93,5,61,67,0
81,0,100,100,0
86,0,82,100,0
86,9,64,74,0
94,0,100,100,0
100,0,100,94,0
92,0,78,100,0
100,2,92,78,0
96,27,89,52,0
92,0,100,95,0
58,16,82,100,0
42,36,45,81,0
91,0,91,100,0
66,23,75,100,0
87,0,89,100,0
100,0,100,97,0
100,24,93,59,0
84,28,66,83,0
100,0,100,85,0
70,18,67,97,0
72,12,79,100,0
100,0,100,97,0
84,9,100,100,0
95,0,84,100,0
88,0,94,100,0
80,0,93,100,0
93,0,92,86,0
100,0,91,90,0
100,6,99,67,0
91,0,100,72,0
80,14,71,86,0
100,0,100,98,0
90,0,97,100,0
76,17,72,90,0
100,0,78,100,0
99,0,100,100,0
91,0,100,100,0
77,9,76,100,0
76,0,82,84,0
82,9,100,85,0
100,0,100,90,0
79,19,81,94,0
100,9,100,65,0
100,0,100,89,0
89,3,83,100,0
94,0,90,100,0
93,0,98,100,0
100,0,100,86,0
100,1,100,77,0
64,23,74,91,0
100,0,96,94,0
97,0,100,100,0
54,24,63,97,0
100,0,100,90,0
65,11,70,100,0
84,16,100,78,0
72,20,75,98,0
100,0,97,99,0
84,0,100,100,0
84,35,77,47,0
53,6,100,84,0
66,8,75,100,0
100,0,100,97,0
98,0,100,100,0
100,0,100,97,0
89,0,90,97,0
100,0,80,97,0
100,0,98,99,0
100,3,98,63,0
30,56,42,65,0
100,0,100,89,0
97,0,100,100,0
88,0,93,100,0
96,0,100,100,0
92,0,96,100,0
100,0,100,86,0
79,0,100,100,0
88,4,85,89,0
92,0,95,100,0
100,0,100,97,0
82,0,100,100,0
100,0,100,97,0
81,0,96,100,0
45,24,72,83,0
86,0,100,99,0
92,8,82,100,0
100,0,100,77,0
86,0,100,100,0
77,7,85,100,0
81,5,89,100,0
100,0,100,87,0
100,0,92,99,0
65,25,87,100,0
87,0,99,100,0
58,33,57,71,0
74,11,74,100,0
100,0,100,98,0
90,0,100,100,0
77,0,94,100,0
99,0,100,100,0
81,18,100,80,0
100,0,100,97,0
70,24,68,92,0
69,27,67,86,0
92,0,100,100,0
94,1,100,100,0
88,1,100,88,0
100,0,100,91,0
98,0,96,100,0
100,0,100,61,0
90,0,100,100,0
91,13,100,66,0
100,0,91,95,0
84,19,65,70,0
66,5,89,64,0
89,0,85,100,0
100,0,100,71,0
66,14,88,100,0
75,26,57,75,0
82,0,100,82,0
47,74,35,18,0
40,35,71,90,0
97,0,100,100,0
56,25,76,80,0
75,0,85,100,0
72,6,100,100,0
77,13,100,83,0
78,15,72,100,0
73,0,100,100,0
100,0,100,95,0
73,41,73,38,0
100,0,100,99,0
94,0,100,95,0
75,24,66,91,0
100,0,96,86,0
74,0,71,73,0
97,0,100,90,0
80,11,69,100,0
100,15,65,85,0
98,0,81,100,0
83,0,100,88,0
100,0,100,89,0
86,3,86,100,0
72,8,90,100,0
67,20,64,74,0
93,1,91,100,0
71,8,96,100,0
100,0,100,77,0
63,28,55,91,0
72,8,73,100,0
99,0,100,100,0
88,0,100,100,0
76,2,95,100,0
100,0,100,96,0
79,15,62,77,0
90,16,70,87,0
95,0,99,95,0
100,13,95,66,0
99,0,91,100,0
100,4,100,68,0
100,0,100,95,0
92,11,72,95,0
100,0,100,95,0
79,0,92,100,0
85,0,100,100,0
79,0,100,100,0
100,8,88,68,0
84,0,91,100,0
81,0,100,100,0
82,10,65,80,0
100,0,100,93,0
44,40,60,64,0
73,1,87,100,0
66,6,100,95,0
81,0,100,100,0
59,21,72,93,0
93,0,100,100,0
83,0,100,100,0
100,0,96,95,0
89,0,94,100,0
71,10,93,100,0
100,0,96,94,0
71,19,69,92,0
51,13,75,100,0
60,19,98,100,0
94,0,100,100,0
85,0,85,100,0
84,0,71,61,0
98,0,100,100,0
74,3,74,100,0
90,0,100,100,0
100,0,100,98,0
100,0,100,85,0
100,0,95,82,0
100,0,100,92,0
90,0,100,81,0
69,13,80,100,0
73,0,87,100,0
85,0,85,100,0
83,47,45,47,0
70,4,100,100,0
95,0,100,100,0
96,0,98,100,0
92,25,94,60,0
100,17,96,60,0
100,0,100,92,0
90,0,99,100,0
91,0,100,100,0
100,0,100,86,0
63,15,72,97,0
84,0,83,100,0
97,0,100,100,0
83,0,100,97,0
68,23,69,78,0
80,10,100,92,0
97,0,100,100,0
76,11,99,100,0
77,36,67,35,0
77,4,100,100,0
99,3,73,83,0
88,0,100,100,0
64,24,97,100,0
99,0,100,86,0
86,3,82,100,0
89,24,89,62,0
94,0,100,83,0
92,0,100,89,0
97,0,100,100,0
89,0,82,100,0
79,0,100,100,0
91,0,100,91,0
76,12,75,88,0
98,0,84,100,0
92,0,100,100,0
93,8,100,66,0
100,0,100,92,0
89,0,100,100,0
55,0,100,100,0
73,1,100,100,0
100,0,100,87,0
69,23,75,94,0
36,29,62,96,0
100,0,100,88,0
79,14,100,80,0
93,0,100,81,0
91,0,82,76,0
61,28,62,72,0
100,0,96,90,0
74,14,71,100,0
51,0,100,100,0
92,6,72,100,0
100,0,97,99,0
100,0,100,76,0
90,12,82,100,0
83,6,71,100,0
100,0,96,96,0
98,0,100,100,0
100,0,100,79,0
100,3,100,66,0
78,0,100,89,0
100,0,100,96,0
86,0,100,100,0
100,0,100,78,0
100,0,100,95,0
43,35,38,63,0
74,23,65,88,0
100,0,83,99,0
82,11,96,100,0
83,0,98,100,0
62,0,100,80,0
70,14,100,100,0
86,0,100,87,0
85,0,100,100,0
61,41,68,36,0
94,0,100,91,0
100,0,100,74,0
86,17,70,100,0
96,0,100,86,0
90,0,93,100,0
100,3,86,60,0
93,0,100,100,0
99,0,90,100,0
75,10,100,100,0
74,22,96,100,0
73,10,68,87,0
62,59,44,22,0
100,0,100,80,0
100,0,98,99,0
100,0,100,91,0
100,0,100,90,0
99,14,100,65,0
81,0,92,100,0
95,0,100,95,0
100,0,100,89,0
100,59,19,80,0
95,0,97,100,0
94,0,100,88,0
77,19,66,71,0
100,0,100,85,0
100,12,88,60,0
98,0,71,100,0
58,24,53,76,0
67,17,77,85,0
90,0,77,100,0
71,12,66,100,0
80,13,75,74,0
88,27,91,54,0
99,0,100,100,0
100,4,100,82,0
100,0,100,93,0
71,0,100,100,0
100,0,100,99,0
93,0,100,100,0
85,0,100,100,0
100,0,100,61,0
96,0,100,100,0
62,14,86,100,0
90,0,100,100,0
83,50,0,69,0
100,0,74,100,0
84,0,100,94,0
62,15,90,81,0
98,0,100,100,0
100,0,100,83,0
68,15,80,100,0
92,0,100,100,0
95,0,100,100,0
100,0,100,89,0
94,0,100,98,0
95,0,91,100,0
82,0,100,100,0
87,6,92,100,0
87,16,97,97,0
95,0,100,90,0
93,0,100,99,0
86,0,100,100,0
100,0,100,86,0
100,0,100,81,0
78,0,100,100,0
95,0,96,100,0
100,0,100,82,0
97,0,90,100,0
100,0,97,98,0
86,12,74,100,0
100,0,100,81,0
100,36,36,51,0
86,24,47,77,0
100,0,100,100,0
97,0,98,100,0
88,0,100,94,0
91,9,82,100,0
72,10,88,100,0
100,0,100,92,0
63,55,57,23,0
29,59,52,55,0
100,19,94,57,0
85,8,100,100,0
92,0,96,100,0
96,0,100,100,0
100,0,100,80,0
77,20,78,90,0
100,0,85,95,0
100,0,100,77,0
74,11,82,100,0
97,11,100,82,0
76,31,86,56,0
91,0,100,100,0
82,5,70,100,0
100,0,96,97,0
100,6,88,60,0
96,0,100,100,0
75,13,96,100,0
76,20,63,68,0
50,8,76,100,0
88,0,91,100,0
99,0,100,93,0
78,13,71,91,0
50,27,80,100,0
100,0,100,95,0
100,0,94,94,0
84,0,100,100,0
83,17,100,95,0
89,8,100,80,0
62,0,92,100,0
70,0,99,100,0
67,46,57,34,0
92,0,79,100,0
84,0,100,100,0
89,0,100,98,0
100,0,100,89,0
89,27,86,63,0
94,0,100,93,0
76,1,100,100,0
97,0,92,100,0
100,0,100,79,0
74,0,100,100,0
46,72,29,18,0
100,27,89,53,0
100,0,100,81,0
100,10,98,58,0
95,0,100,89,0
100,0,100,90,0
98,0,100,100,0
100,0,100,95,0
97,0,99,100,0
63,18,89,100,0
100,4,91,64,0
97,0,100,92,0
100,54,0,77,0
77,20,53,78,0
100,30,82,48,0
100,0,100,91,0
82,22,100,66,0
100,0,100,91,0
99,0,100,100,0
95,0,100,100,0
93,0,95,100,0
96,24,88,52,0
78,6,100,100,0
100,0,100,95,0
100,14,42,65,0
70,24,100,68,0
64,12,96,100,0
100,13,99,65,0
100,0,100,85,0
46,24,92,100,0
100,0,100,92,0
70,5,78,100,0
98,0,100,98,0
64,19,73,99,0
74,4,67,84,0
89,0,100,99,0
93,0,100,77,0
97,12,87,86,0
63,10,86,100,0
73,6,78,100,0
100,0,100,100,0
76,30,65,79,0
77,8,87,100,0
98,0,100,100,0
94,0,100,100,0
100,17,99,60,0
78,4,90,100,0
59,37,95,58,0
72,0,100,93,0
86,0,100,86,0
80,7,77,100,0
84,10,84,100,0
84,0,100,92,0
68,22,58,81,0
86,0,78,94,0
95,21,100,63,0
70,1,90,100,0
76,5,97,100,0
89,0,95,100,0
100,0,96,95,0
95,25,91,56,0
82,8,74,100,0
83,1,87,100,0
59,14,94,100,0
85,0,100,87,0
54,23,71,100,0
45,25,79,100,0
100,0,95,89,0
91,0,86,100,0
100,0,76,61,0
100,15,95,63,0
100,2,74,98,0
83,1,100,70,0
95,0,100,85,0
51,11,95,100,0
94,0,84,100,0
59,20,65,84,0
100,18,88,53,0
97,17,94,64,0
94,0,100,98,0
89,1,100,73,0
99,0,100,76,0
84,0,87,100,0
88,0,96,100,0
75,8,68,100,0
98,0,100,98,0
93,0,96,73,0
86,0,91,100,0
100,0,100,92,0
67,21,91,99,0
96,0,100,100,0
90,0,100,100,0
98,0,100,100,0
77,0,100,100,0
100,25,61,69,0
96,0,79,81,0
86,0,100,100,0
100,0,88,97,0
58,8,95,100,0
100,0,95,72,0
100,0,100,85,0
100,0,100,80,0
100,0,100,95,0
89,7,64,85,0
87,3,100,100,0
67,26,69,80,0
81,10,100,100,0
70,30,83,56,0
100,0,100,88,0
87,25,57,87,0
84,0,100,100,0
96,1,88,99,0
74,5,83,100,0
35,75,18,17,0
95,0,83,100,0
100,0,97,86,0
93,0,100,100,0
96,0,86,100,0
82,6,85,100,0
81,33,78,58,0
100,0,100,80,0
91,18,62,88,0
97,0,100,100,0
100,11,100,63,0
100,1,100,75,0
100,0,100,97,0
100,0,100,97,0
95,0,100,85,0
82,0,96,100,0
86,0,100,95,0
100,3,100,91,0
100,0,100,98,0
72,3,85,100,0
100,0,100,92,0
73,15,63,75,0
96,0,100,82,0
55,0,100,85,0
100,0,100,85,0
100,0,83,91,0
86,0,100,71,0
76,9,97,100,0
52,34,54,82,0
86,12,99,100,0
99,0,100,100,0
55,29,72,90,0
100,0,100,89,0
99,0,100,100,0
100,0,100,98,0
77,0,90,100,0
100,0,79,78,0
83,1,100,93,0
100,0,100,93,0
83,0,73,77,0
95,11,73,96,0
100,0,100,79,0
92,0,86,100,0
97,0,98,100,0
100,7,97,66,0
100,0,100,100,0
96,0,100,93,0
96,0,76,100,0
100,0,97,73,0
80,16,100,62,0
100,0,78,95,0
91,0,97,63,0
100,0,100,90,0
95,0,98,100,0
62,14,76,100,0
100,0,95,100,0
80,17,72,94,0
57,5,100,100,0
90,0,100,100,0
90,0,100,91,0
39,0,89,100,0
88,0,91,100,0
60,10,94,100,0
100,0,90,72,0
88,0,100,82,0
77,15,85,100,0
72,17,89,100,0
97,0,82,100,0
89,0,100,92,0
84,9,100,88,0
96,17,97,71,0
100,0,100,100,0
89,0,100,100,0
82,0,100,100,0
88,0,94,100,0
71,0,97,100,0
100,0,100,93,0
85,58,21,64,0
78,0,100,100,0
94,0,100,81,0
98,0,100,100,0
84,7,100,79,0
100,0,100,91,0
67,19,64,100,0
91,0,100,86,0
69,12,100,100,0
44,60,40,49,0
91,0,100,100,0
100,4,89,92,0
37,17,73,100,0
100,0,100,96,0
64,0,100,100,0
100,1,100,77,0
83,0,100,73,0
93,0,100,83,0
75,0,100,100,0
82,21,67,80,0
96,0,100,100,0
58,18,93,100,0
85,7,85,100,0
76,3,92,100,0
100,0,100,98,0
91,0,78,100,0
55,23,81,78,0
85,0,100,100,0
74,22,100,82,0
91,0,100,100,0
87,0,100,100,0
73,12,94,96,0
59,0,80,100,0
97,0,87,100,0
100,0,100,94,0
50,22,70,95,0
67,51,60,28,0
96,0,82,100,0
85,0,100,96,0
89,2,78,100,0
83,0,100,100,0
72,8,93,100,0
77,4,56,66,0
100,0,100,87,0
100,0,100,72,0
78,0,92,99,0
86,0,100,95,0
61,23,70,92,0
77,1,98,91,0
96,0,100,97,0
100,10,84,73,0
81,0,87,100,0
97,0,100,93,0
78,1,96,100,0
85,0,100,92,0
89,0,87,100,0
94,11,73,93,0
70,9,78,100,0
100,17,77,48,0
95,0,100,99,0
94,43,30,53,0
88,0,100,89,0
84,0,100,93,0
100,0,100,96,0
93,8,100,100,0
47,30,62,63,0
100,0,100,86,0
87,8,100,90,0
90,0,90,100,0
100,22,97,59,0
84,1,74,100,0
73,12,89,100,0
100,0,100,79,0
83,0,100,100,0
57,23,87,88,0
85,9,74,92,0
100,23,77,53,0
47,73,31,22,0
90,0,86,100,0
85,21,100,100,0
77,32,90,63,0
90,0,100,100,0
99,0,76,83,0
100,0,100,96,0
77,0,100,100,0
79,0,100,100,0
100,0,94,82,0
100,0,100,89,0
100,0,100,98,0
87,0,80,93,0
77,0,67,93,0
49,66,41,21,0
57,100,81,30,1
38,100,72,32,1
73,99,88,22,1
60,40,0,5,1
65,80,32,20,1
65,70,52,0,1
70,49,0,5,1
17,100,32,28,1
42,100,78,23,1
100,61,61,14,1
100,64,82,15,1
72,34,0,2,1
84,91,87,23,1
87,31,0,11,1
63,37,2,7,1
60,100,67,25,1
39,100,55,25,1
61,93,97,23,1
36,100,84,28,1
66,93,43,21,1
69,91,76,22,1
42,74,48,0,1
66,53,0,3,1
57,100,80,22,1
17,100,89,32,1
62,87,46,21,1
57,100,75,25,1
92,65,26,12,1
100,64,14,16,1
100,60,29,15,1
64,100,74,23,1
100,48,0,11,1
32,94,85,34,1
79,58,23,0,1
49,94,72,9,1
38,100,76,24,1
77,80,56,20,1
76,81,44,20,1
45,100,52,25,1
62,57,0,0,1
50,100,72,25,1
66,50,27,8,1
80,67,0,0,1
48,100,61,25,1
72,53,0,2,1
75,100,68,21,1
67,100,85,25,1
77,57,2,4,1
55,51,5,1,1
78,46,100,2,1
64,62,0,4,1
68,60,0,0,1
58,60,0,3,1
55,100,51,25,1
27,100,50,30,1
67,58,0,3,1
55,100,61,28,1
72,100,66,24,1
68,91,88,22,1
39,100,50,26,1
98,66,21,16,1
36,100,58,25,1
45,100,67,25,1
54,100,79,24,1
32,100,48,27,1
53,66,24,5,1
80,58,16,1,1
65,63,4,1,1
73,56,0,1,1
36,74,86,0,1
63,100,81,25,1
64,80,38,20,1
70,61,0,6,1
56,66,39,0,1
67,100,87,23,1
42,100,67,26,1
29,100,84,26,1
51,82,56,2,1
0,89,85,36,1
43,100,94,25,1
52,91,91,15,1
64,100,76,24,1
54,82,60,9,1
73,80,36,20,1
37,64,3,5,1
62,100,98,24,1
42,100,55,25,1
74,73,64,0,1
51,85,58,7,1
45,100,74,24,1
40,100,89,30,1
63,98,54,25,1
100,60,18,15,1
67,80,17,19,1
12,90,78,36,1
100,63,86,15,1
54,100,43,26,1
100,58,10,15,1
40,100,72,25,1
40,100,82,25,1
33,100,87,29,1
57,100,65,25,1
78,80,58,19,1
56,99,74,14,1
64,55,8,0,1
46,100,85,24,1
59,94,37,23,1
59,91,35,22,1
52,55,21,7,1
93,67,27,17,1
41,100,71,13,1
64,87,67,22,1
73,84,76,20,1
53,76,32,1,1
67,63,0,4,1
56,100,94,25,1
68,42,0,1,1
44,100,77,28,1
63,46,0,0,1
71,96,88,21,1
44,100,69,20,1
64,85,68,21,1
54,100,74,32,1
53,62,15,1,1
43,100,88,26,1
53,65,40,2,1
42,100,74,25,1
50,52,0,2,1
57,100,83,25,1
39,85,82,35,1
64,80,25,20,1
86,67,21,17,1
51,100,52,26,1
38,49,0,0,1
68,85,90,21,1
54,53,0,0,1
37,100,84,26,1
76,80,42,20,1
65,100,77,23,1
68,59,18,0,1
65,61,0,5,1
100,60,22,15,1
43,100,87,26,1
62,91,47,22,1
75,80,53,20,1
51,100,67,26,1
38,100,53,26,1
29,96,75,33,1
46,100,88,24,1
100,57,24,14,1
56,100,35,23,1
65,88,84,20,1
34,58,39,0,1
65,31,0,10,1
51,100,85,29,1
58,100,81,28,1
70,78,83,14,1
70,49,0,7,1
55,100,89,24,1
69,55,0,2,1
27,96,84,34,1
79,92,73,23,1
73,75,76,0,1
100,58,0,14,1
100,57,20,14,1
71,86,59,20,1
60,63,15,3,1
45,100,84,24,1
45,44,94,8,1
72,96,81,24,1
52,100,82,23,1
55,63,12,5,1
58,60,45,1,1
35,100,77,26,1
70,40,0,4,1
72,68,20,2,1
73,80,59,20,1
96,50,0,14,1
73,85,78,20,1
81,86,36,21,1
64,83,13,20,1
68,94,78,23,1
34,100,75,27,1
69,100,55,25,1
34,100,77,28,1
53,100,55,26,1
33,100,72,16,1
63,100,67,28,1
65,92,80,22,1
71,100,77,18,1
60,70,88,0,1
78,64,4,0,1
67,100,70,25,1
52,100,72,23,1
39,100,53,25,1
66,62,0,1,1
65,72,66,3,1
100,57,20,14,1
100,58,24,14,1
69,79,25,19,1
25,100,69,27,1
62,78,96,10,1
64,45,0,1,1
100,61,7,15,1
36,100,83,25,1
93,67,8,17,1
36,100,60,26,1
73,86,65,22,1
63,100,78,22,1
64,100,81,25,1
52,69,45,0,1
54,92,42,21,1
44,100,70,25,1
55,62,100,5,1
52,100,79,32,1
48,100,85,26,1
22,100,66,30,1
64,54,0,2,1
67,93,93,23,1
0,73,94,40,1
63,61,0,5,1
8,92,81,34,1
38,100,88,29,1
73,46,100,6,1
9,100,73,31,1
46,93,56,5,1
69,80,29,19,1
58,100,82,23,1
48,100,70,34,1
55,71,35,0,1
73,92,76,22,1
100,65,6,16,1
85,100,87,0,1
65,44,0,1,1
56,95,62,24,1
65,28,0,3,1
63,100,75,22,1
3,77,80,35,1
70,35,0,6,1
68,48,0,4,1
64,100,67,25,1
79,73,74,0,1
71,52,0,0,1
27,100,79,29,1
60,90,43,22,1
63,59,0,1,1
70,88,77,22,1
68,100,62,24,1
62,64,0,4,1
63,100,53,25,1
53,65,3,2,1
73,52,0,1,1
50,67,15,2,1
71,90,81,22,1
87,80,56,20,1
47,100,53,23,1
54,64,5,0,1
100,60,8,14,1
42,100,38,26,1
50,100,52,25,1
63,78,69,6,1
100,62,29,15,1
51,100,62,25,1
60,62,0,0,1
66,89,89,15,1
40,79,84,38,1
100,59,16,15,1
61,100,68,23,1
16,100,77,30,1
67,40,0,2,1
48,100,85,24,1
78,68,79,0,1
46,69,21,0,1
50,68,34,3,1
100,66,41,16,1
37,100,67,25,1
43,100,56,26,1
100,58,12,14,1
38,100,85,31,1
66,91,46,23,1
71,71,28,0,1
100,58,6,14,1
58,87,71,3,1
62,100,59,26,1
38,100,91,32,1
74,85,54,21,1
61,48,0,3,1
59,98,30,25,1
73,98,80,24,1
45,100,51,26,1
65,62,0,1,1
51,92,51,15,1
100,82,0,1,1
100,57,24,14,1
59,100,62,25,1
77,88,60,21,1
57,100,50,25,1
64,59,0,4,1
52,100,83,33,1
59,100,80,27,1
23,94,87,33,1
49,100,62,25,1
100,61,40,14,1
55,36,0,0,1
77,56,0,4,1
62,98,69,23,1
51,100,66,28,1
100,63,33,16,1
77,100,81,23,1
49,100,51,22,1
56,100,87,24,1
69,47,0,2,1
85,68,35,16,1
50,100,74,28,1
62,60,0,7,1
72,100,67,28,1
66,80,29,20,1
63,85,43,17,1
63,100,66,21,1
69,95,75,19,1
55,67,4,2,1
100,89,24,0,1
55,100,89,25,1
73,34,0,14,1
54,62,0,0,1
48,100,65,25,1
56,100,73,25,1
69,61,0,3,1
44,100,75,28,1
32,100,86,27,1
55,100,49,25,1
76,80,57,20,1
82,100,75,25,1
73,24,0,8,1
100,58,18,14,1
67,95,64,23,1
65,94,48,24,1
69,51,0,7,1
30,100,73,26,1
100,59,18,12,1
53,100,82,25,1
75,55,0,3,1
56,100,85,23,1
37,100,52,26,1
57,100,78,28,1
39,69,33,2,1
43,100,69,24,1
43,100,68,22,1
51,100,87,28,1
65,60,0,4,1
72,60,29,5,1
57,50,0,6,1
63,100,99,24,1
63,91,86,16,1
59,90,33,22,1
