@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R2,7-10,13,17'

@attribute At2 numeric
@attribute At7 numeric
@attribute At8 numeric
@attribute At9 numeric
@attribute At10 numeric
@attribute At13 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
100,49,31,100,36,68,4
75,100,75,68,51,51,3
91,85,44,100,82,68,4
79,69,44,31,17,54,2
89,66,52,100,33,41,3
100,75,52,100,79,33,4
83,73,61,92,35,52,3
100,50,28,31,0,25,7
86,18,73,48,62,50,5
34,100,100,95,78,73,1
96,69,3,100,48,28,0
73,100,92,86,69,69,1
70,46,65,100,73,52,9
86,53,62,100,86,61,9
80,63,39,58,0,55,7
100,44,50,100,66,51,4
99,30,0,0,25,42,5
96,46,0,11,25,29,5
100,40,95,63,62,67,9
93,0,39,23,8,86,6
11,24,98,41,53,57,8
100,31,0,80,28,56,0
5,76,88,100,100,60,1
31,100,100,67,77,33,1
82,45,68,49,43,83,3
100,100,96,71,91,62,9
98,39,56,75,52,39,5
53,10,0,2,34,86,8
100,85,83,94,85,65,9
84,32,42,0,19,69,2
88,50,33,23,0,30,7
100,45,27,100,42,38,4
84,80,73,68,51,42,3
100,0,23,40,0,51,6
98,71,0,14,16,100,8
79,100,71,63,46,46,2
97,100,85,94,62,48,7
100,22,17,55,0,45,6
63,77,56,40,24,51,2
77,31,100,44,44,21,1
100,26,40,100,44,68,4
100,60,58,93,89,85,9
58,88,85,62,64,25,1
94,76,54,55,5,30,7
100,0,20,56,19,90,4
98,11,16,93,0,18,6
97,22,0,0,23,40,5
70,0,82,55,72,77,9
95,69,41,38,4,10,7
99,100,64,83,32,28,7
91,37,0,80,15,86,0
100,0,43,54,36,85,4
96,80,100,49,94,81,9
69,76,30,36,5,50,2
90,0,34,2,0,100,6
100,5,27,29,0,38,6
99,24,0,70,4,94,0
14,53,100,32,65,62,8
84,5,0,0,35,52,5
82,31,71,100,84,64,9
73,75,50,43,16,44,2
33,81,100,72,72,76,1
47,100,100,77,75,31,1
100,8,12,57,0,52,6
90,53,0,20,32,31,5
98,17,100,11,52,79,8
69,74,10,100,49,45,0
100,18,31,58,29,100,4
69,70,73,79,49,53,3
68,55,31,7,2,60,2
90,40,0,13,30,24,5
100,96,46,100,74,43,4
86,40,0,94,10,62,0
76,46,38,43,0,45,7
86,57,0,100,30,50,0
60,36,29,0,3,59,2
78,36,40,0,17,72,2
85,33,40,9,13,65,2
87,75,100,100,80,27,9
81,64,58,99,42,47,3
64,91,93,88,70,86,1
56,68,54,70,7,37,1
83,64,67,85,50,57,3
100,72,43,100,63,85,4
94,50,2,0,0,49,5
76,90,98,100,74,75,9
83,44,48,4,22,54,2
97,0,0,5,31,100,8
83,0,0,18,32,59,5
100,7,0,0,23,45,5
84,33,0,47,39,72,8
96,57,39,100,55,86,4
91,53,21,11,0,44,8
100,0,35,22,6,89,6
93,0,55,17,35,100,8
99,16,45,61,52,39,5
69,39,18,0,0,58,2
74,86,81,97,46,55,9
92,18,0,0,24,56,5
100,27,55,70,53,35,5
100,29,0,81,21,91,0
100,85,53,100,73,31,4
83,66,57,100,35,42,3
100,56,35,42,0,45,7
98,62,7,15,0,34,5
88,59,70,55,50,84,3
94,6,66,42,50,60,5
86,67,51,97,32,48,3
82,41,100,100,90,62,9
83,17,0,0,36,100,8
71,0,0,1,37,53,5
97,10,51,54,52,47,5
85,53,27,32,0,50,1
39,100,100,73,75,45,1
92,79,8,100,55,34,0
84,24,49,70,43,60,3
100,35,39,84,46,80,4
89,57,0,97,27,61,0
92,84,79,79,75,45,9
100,0,27,36,0,83,6
96,44,0,92,23,64,0
95,78,47,68,7,24,7
51,78,11,100,43,61,0
94,45,59,81,43,51,3
92,67,55,91,34,48,3
90,32,53,91,52,56,5
100,0,19,44,0,65,6
86,42,43,85,15,37,8
81,78,68,51,44,44,3
83,25,35,8,0,49,7
89,92,81,100,54,44,9
74,51,0,93,30,55,0
100,82,63,71,46,25,1
83,75,57,42,32,35,2
95,65,41,57,0,55,7
91,23,0,67,14,90,0
92,78,65,44,32,4,7
75,20,0,27,36,100,8
100,35,35,100,34,79,4
99,76,14,7,0,27,5
83,84,52,58,23,0,7
78,100,80,64,60,46,3
85,43,29,5,4,50,2
99,39,0,85,24,74,0
100,37,50,95,51,73,4
100,20,0,70,13,88,0
69,61,35,47,0,50,1
69,100,100,76,75,39,1
100,59,0,100,27,51,0
98,25,30,0,4,68,2
86,71,61,36,25,6,7
100,0,24,24,0,100,6
100,100,50,93,82,37,4
71,78,46,37,20,49,2
41,100,100,84,71,66,1
94,83,37,56,0,44,7
81,45,58,25,30,61,2
66,51,50,0,26,58,2
100,40,20,100,17,67,4
99,56,99,86,67,59,9
95,34,0,0,19,45,5
82,81,59,38,39,54,3
42,100,36,87,79,0,0
91,47,0,0,21,44,5
94,14,52,62,44,43,5
100,3,45,38,34,81,4
100,4,19,75,22,89,4
78,62,57,95,42,52,3
100,72,52,100,75,48,4
93,60,39,52,0,43,7
100,14,46,0,14,84,6
83,35,51,69,45,59,3
100,24,38,83,35,69,4
100,77,49,100,80,45,4
73,55,42,41,3,50,1
78,62,57,34,32,48,2
100,71,58,57,14,33,7
100,61,41,98,62,90,4
100,65,41,100,58,75,4
100,88,32,57,0,82,7
89,15,72,72,63,60,5
80,86,12,100,56,32,0
86,49,64,57,50,70,3
75,79,26,100,71,7,0
83,93,71,81,44,58,3
88,78,43,79,5,50,7
56,100,100,97,75,78,1
85,15,0,0,33,46,5
100,35,25,100,28,61,4
97,41,25,17,0,45,7
98,65,41,57,0,50,7
100,52,43,100,57,85,4
100,96,94,100,59,54,9
100,70,50,100,67,45,4
86,28,1,70,0,85,0
92,38,100,88,69,46,9
70,87,9,0,0,80,8
55,100,100,76,75,24,1
48,93,100,100,79,72,1
100,11,15,53,0,41,6
75,96,88,87,66,85,1
29,78,96,100,100,50,1
90,66,68,78,39,51,3
86,71,46,36,14,4,7
78,46,0,83,34,63,0
91,54,0,0,10,100,8
40,100,100,88,81,61,1
83,82,34,51,0,0,7
61,56,58,51,17,55,1
100,0,30,29,0,91,6
66,89,23,100,63,25,0
100,54,58,83,45,45,3
76,28,88,3,59,74,9
100,2,0,0,30,41,5
53,38,22,0,0,57,2
90,0,0,28,38,100,8
85,63,0,95,31,65,0
69,83,66,47,35,29,2
98,68,58,100,36,47,3
77,57,45,100,60,50,4
89,56,44,25,18,50,2
82,83,65,48,42,5,2
100,3,27,25,0,54,6
82,62,51,77,43,49,3
100,19,42,88,45,80,4
73,67,0,100,30,48,0
77,13,25,55,54,89,8
85,23,21,72,0,87,0
96,60,0,3,12,24,5
92,83,40,56,0,20,7
95,72,63,39,32,0,7
27,82,98,100,100,56,1
100,0,27,11,0,85,6
90,61,33,18,0,7,7
75,96,98,100,81,68,7
90,53,64,67,41,88,3
90,55,45,26,21,49,2
91,10,37,30,0,25,8
100,0,25,19,0,100,6
95,28,55,54,53,43,5
93,49,50,70,45,56,3
75,60,48,65,41,49,3
89,62,0,100,40,27,0
93,0,73,31,53,100,8
62,33,42,65,1,32,8
82,40,26,0,0,51,2
100,12,19,57,0,52,6
57,98,90,82,62,63,1
83,100,74,70,51,35,2
56,35,29,0,0,56,2
91,85,70,90,63,44,9
95,15,31,11,10,70,2
100,0,23,31,0,94,6
63,50,24,8,0,50,2
94,68,0,5,9,100,8
97,5,67,58,53,63,5
100,48,40,93,52,76,4
89,18,8,73,0,83,0
45,100,100,88,75,61,1
79,46,62,28,36,52,2
95,70,30,73,0,52,7
60,46,32,20,0,50,1
91,74,85,100,51,50,9
100,7,41,61,41,80,4
95,63,40,49,0,46,7
91,22,0,8,24,100,8
78,31,43,0,20,60,2
67,74,60,43,25,46,2
33,100,100,83,73,65,1
43,73,80,67,41,27,1
80,7,34,0,14,69,2
100,75,66,50,49,8,1
98,47,47,72,26,68,3
97,29,0,0,30,100,8
100,61,46,100,48,81,4
61,36,46,45,0,35,8
100,30,52,89,49,42,5
90,56,71,100,83,67,9
27,100,100,86,88,22,1
63,100,100,83,75,50,1
74,57,38,26,9,50,2
66,37,49,0,22,66,2
82,72,31,38,0,31,8
78,81,59,100,30,38,3
100,52,52,92,34,51,3
93,59,56,87,34,46,3
80,25,0,1,8,43,5
98,50,23,29,0,47,7
100,49,99,29,45,53,8
92,0,100,25,77,77,9
89,45,35,0,19,57,2
100,0,9,57,0,45,6
86,73,69,61,51,36,3
91,34,38,0,14,56,2
100,56,92,63,59,64,9
71,0,76,55,76,76,9
82,70,58,32,37,39,2
88,30,41,0,17,56,2
79,45,55,84,47,57,3
94,100,98,58,79,19,7
86,0,39,72,34,61,4
91,42,17,23,0,61,7
61,55,72,58,36,0,8
68,67,44,30,18,50,2
100,0,17,46,0,70,6
66,19,42,48,10,38,1
95,18,68,70,65,42,5
100,54,84,66,59,70,9
100,82,61,100,96,41,4
100,89,90,88,78,68,9
100,40,0,88,17,66,0
100,100,56,92,89,37,4
92,61,53,83,39,48,3
77,55,33,43,0,50,1
80,68,49,100,28,34,3
100,0,28,67,15,97,4
91,83,94,100,71,62,7
59,74,14,100,46,53,0
66,85,63,79,25,0,1
69,100,95,74,71,34,1
94,34,0,0,27,41,5
95,73,51,62,6,51,7
100,0,13,73,1,27,6
94,56,27,47,0,19,7
65,50,40,17,6,50,2
88,100,82,100,58,54,9
95,73,35,32,0,34,7
100,0,14,45,0,68,6
49,88,94,74,65,82,1
100,47,54,73,37,74,3
100,61,17,100,28,57,4
89,50,54,100,48,47,3
66,48,23,21,0,50,1
80,83,73,51,50,85,3
97,21,63,55,50,46,5
87,10,84,31,63,66,5
81,56,0,97,26,62,0
100,87,50,100,68,49,4
100,0,57,0,43,50,1
87,40,39,5,13,51,2
76,88,57,48,24,43,2
87,73,0,0,12,100,8
89,77,63,100,85,61,9
99,93,94,100,62,58,9
90,79,13,100,61,3,0
86,41,55,100,52,60,3
100,26,13,67,0,51,6
94,19,51,65,40,48,5
79,1,14,59,0,80,0
100,13,8,69,0,44,6
94,98,49,71,22,0,7
37,100,100,96,76,70,1
83,62,57,100,74,53,9
82,100,82,73,61,48,3
71,68,38,33,7,52,2
100,14,14,67,0,51,6
90,40,75,100,80,67,9
82,40,51,59,41,64,3
93,34,0,1,34,45,5
86,53,56,53,11,53,1
70,54,51,46,4,54,1
89,84,78,51,58,50,3
100,100,15,0,0,64,8
86,100,87,86,65,48,7
100,0,29,82,31,87,4
55,69,92,71,68,88,1
83,79,71,76,48,50,3
74,50,37,14,6,50,2
81,4,0,0,44,57,5
75,28,50,0,24,52,2
64,59,56,78,48,41,3
70,10,0,0,37,55,5
97,69,38,62,0,3,7
100,67,40,100,64,31,4
61,100,90,70,68,22,1
43,100,100,93,79,78,1
92,7,0,0,39,100,8
86,70,88,97,50,50,9
67,36,34,15,0,48,2
100,11,35,70,35,88,4
82,62,0,0,7,100,8
100,55,41,14,0,20,7
71,50,35,11,7,50,2
100,16,0,0,16,42,5
81,45,0,89,32,55,0
100,44,0,91,26,60,0
76,74,42,77,0,31,8
82,54,0,20,28,42,5
100,0,27,30,0,90,6
88,55,31,40,0,55,8
79,55,0,100,34,35,0
55,73,83,71,57,89,1
72,0,57,59,60,71,9
83,63,100,100,79,92,9
92,70,53,55,0,56,7
73,55,43,12,15,52,2
100,59,33,53,0,38,7
50,84,60,80,19,0,1
100,63,20,13,0,40,5
84,28,0,1,25,100,8
100,24,26,37,0,41,6
88,50,55,94,38,52,3
30,100,100,100,80,73,1
100,74,53,100,72,33,4
95,100,0,21,6,65,8
100,71,0,100,37,29,0
100,10,17,61,0,59,6
100,39,31,100,30,77,4
69,39,54,85,13,13,8
100,50,0,99,31,45,0
67,72,48,43,19,47,2
100,0,20,40,0,68,6
100,97,52,100,87,67,4
67,44,44,29,0,50,1
100,64,19,100,45,78,4
100,100,90,59,70,19,7
96,63,15,7,0,43,5
100,4,28,34,0,90,6
100,29,0,82,16,79,0
57,55,66,37,32,62,2
98,57,61,100,48,45,3
78,49,0,44,35,76,8
100,52,0,100,65,57,0
91,18,52,0,23,69,6
98,52,32,37,0,51,7
94,86,37,62,0,39,7
98,61,59,29,43,65,3
100,35,29,31,2,41,6
67,64,59,49,18,37,1
98,4,40,62,43,63,4
95,74,0,100,35,41,0
100,61,96,45,43,98,8
94,64,0,24,2,23,5
80,82,60,50,25,33,7
91,43,0,85,22,68,0
65,63,37,100,1,15,8
67,81,20,100,66,17,0
67,0,82,26,62,80,9
58,100,33,99,78,15,0
88,28,30,22,0,51,8
81,29,27,0,5,68,2
99,56,43,56,0,52,7
100,0,20,41,0,67,6
100,100,52,40,73,65,0
100,54,29,40,0,5,7
85,42,55,49,8,46,1
90,21,0,0,19,46,5
100,0,32,86,36,66,4
86,77,35,100,0,34,8
79,84,21,23,0,25,5
78,44,62,100,84,92,9
100,39,0,75,7,99,0
36,100,100,80,76,36,1
82,88,21,100,66,22,0
91,55,93,25,63,44,5
71,85,86,86,51,50,9
91,52,33,42,0,64,7
90,2,85,45,70,64,5
65,77,89,76,66,77,1
83,72,68,38,34,3,7
86,89,58,100,27,35,3
89,32,90,22,62,67,5
88,97,62,75,31,38,7
76,87,61,48,31,29,2
89,0,44,36,24,100,4
88,60,37,42,0,35,7
65,47,50,36,1,50,1
76,88,69,48,44,61,3
75,37,41,8,15,66,2
100,18,33,14,0,36,8
55,76,85,69,60,74,1
74,54,43,19,16,52,2
100,100,25,46,0,29,5
57,60,76,62,52,66,1
78,100,100,87,75,71,7
100,0,36,53,41,90,4
48,100,79,73,51,0,2
100,87,63,100,82,51,4
80,78,72,65,52,64,3
85,62,65,77,47,63,3
100,0,40,65,38,95,4
96,58,64,100,45,55,3
74,20,48,1,18,60,2
100,83,39,100,67,96,4
96,5,0,0,29,56,5
87,61,31,44,0,50,1
100,34,81,9,30,83,8
58,100,24,100,71,6,0
88,21,56,72,46,59,3
100,19,43,80,45,98,4
92,13,0,2,34,38,5
12,81,90,100,100,56,1
99,65,38,40,0,15,7
41,100,100,87,79,51,1
97,43,0,0,12,33,5
81,75,63,49,37,62,3
72,100,92,75,69,22,1
100,0,28,46,8,71,4
100,7,39,0,10,62,6
65,100,94,75,71,23,1
87,63,8,34,0,51,7
100,0,32,52,34,97,4
61,85,24,100,63,36,0
90,48,100,14,49,73,8
70,36,43,0,15,52,2
85,82,45,49,0,29,7
100,69,33,100,52,55,4
100,18,24,42,0,52,6
50,92,63,80,26,12,1
66,100,100,94,75,79,1
81,75,58,43,24,48,2
68,0,74,48,70,74,9
56,92,100,85,75,86,1
100,2,39,79,40,84,4
88,78,10,0,0,83,8
44,100,100,87,75,55,1
100,0,40,79,34,79,4
87,69,59,73,51,46,3
87,88,41,63,0,15,7
100,77,41,54,0,49,7
100,84,29,46,0,39,8
96,39,0,79,20,93,0
73,61,40,37,10,49,2
100,0,14,83,11,76,4
100,11,20,52,0,64,6
100,37,58,54,10,36,1
100,58,26,100,45,76,4
85,41,55,64,47,56,3
77,51,26,6,0,51,2
82,68,22,42,0,54,7
94,79,33,26,0,21,5
62,0,11,53,42,80,8
36,19,83,62,51,40,8
100,57,40,100,41,65,4
87,55,0,100,34,29,0
100,38,28,99,34,85,4
84,26,39,0,16,64,2
86,35,100,19,45,100,8
64,96,85,80,64,44,1
72,60,50,30,16,50,2
88,29,50,0,26,50,2
73,53,36,51,0,50,8
100,24,26,48,0,65,6
98,78,41,70,0,32,8
82,0,0,8,32,64,5
93,76,46,58,12,9,7
100,16,46,0,19,54,6
100,22,37,30,5,67,6
70,67,50,34,20,50,2
94,15,0,0,28,46,5
86,84,22,46,0,49,7
100,7,43,52,38,62,4
100,29,27,83,35,88,4
100,100,85,84,69,39,9
100,0,30,24,0,69,6
100,24,89,77,59,52,9
83,0,0,8,36,100,8
88,56,40,39,0,58,7
94,74,75,74,50,58,9
76,40,42,10,14,51,2
82,65,63,91,54,51,3
79,69,66,47,37,63,2
76,55,39,0,0,15,8
88,25,75,74,69,62,5
100,3,0,66,10,98,0
72,45,39,63,0,50,8
100,27,37,84,36,88,4
94,64,0,100,36,40,0
85,52,0,30,31,44,5
71,100,100,89,73,72,1
100,29,61,18,46,4,1
100,0,19,42,0,91,6
100,14,31,11,3,46,6
77,58,62,40,31,60,2
91,69,60,51,37,53,3
100,16,34,10,3,36,6
100,0,25,33,0,72,6
73,60,73,70,44,47,3
92,45,0,2,9,39,5
100,51,80,75,47,57,9
86,76,68,90,50,53,9
79,61,41,20,16,54,2
71,71,80,46,60,3,1
81,27,17,0,3,65,2
100,0,20,45,0,59,6
100,76,0,0,10,86,8
98,79,22,12,0,8,5
83,84,52,47,31,14,2
42,32,77,43,38,0,8
100,52,52,77,65,100,4
100,0,23,39,0,73,6
100,98,80,100,53,53,9
70,40,31,9,0,49,2
88,12,74,35,58,64,5
91,36,85,1,49,68,5
64,39,59,38,19,47,1
100,100,51,88,70,66,4
100,0,36,90,37,69,4
95,55,61,78,34,48,3
65,72,43,53,6,41,1
100,13,0,66,9,94,0
81,81,76,65,50,41,3
100,0,19,42,0,68,6
76,67,52,95,42,49,3
90,85,58,78,11,53,7
83,89,6,100,54,21,0
87,89,60,78,21,25,7
100,30,0,82,6,80,0
95,60,0,98,28,62,0
100,3,24,29,0,50,6
92,77,69,78,66,46,9
89,41,93,94,100,45,9
100,58,24,100,44,79,4
95,85,63,50,31,13,7
70,70,1,100,34,55,0
92,57,25,30,0,47,7
100,0,23,65,30,65,4
76,81,90,93,54,55,9
81,25,56,82,53,57,3
100,0,27,52,39,83,4
70,51,50,71,48,51,3
88,89,64,61,42,0,2
100,11,7,71,2,37,6
78,70,48,42,11,25,7
65,88,97,100,79,48,7
86,52,0,90,34,56,0
73,78,52,62,14,29,1
88,82,40,63,9,25,7
97,0,0,7,32,100,8
96,32,66,89,62,51,5
64,67,42,36,11,49,1
39,39,69,41,35,31,1
93,58,73,74,74,92,9
81,53,48,100,44,40,3
100,50,59,27,43,0,1
75,72,54,100,38,39,3
89,58,33,36,0,48,7
100,0,62,28,58,55,5
87,65,47,100,21,33,3
87,72,49,100,29,36,3
72,81,20,100,63,30,0
83,72,78,58,54,65,2
89,0,27,37,0,100,0
100,58,43,100,65,91,4
100,87,81,94,50,53,9
100,23,16,69,0,50,6
100,37,0,0,23,51,5
100,67,67,59,43,37,3
95,0,39,1,4,88,6
100,0,20,41,0,73,6
100,47,48,100,67,70,4
83,86,77,100,64,46,9
97,12,14,62,0,100,0
100,6,6,60,0,52,6
100,68,47,100,30,38,3
91,54,53,37,7,34,7
100,39,41,100,54,96,4
77,32,41,0,18,68,2
80,60,15,8,0,55,8
100,15,52,47,44,42,5
84,0,35,28,0,100,0
100,43,34,97,39,78,4
89,68,36,27,0,95,7
100,0,30,13,0,61,6
86,0,69,13,59,86,5
96,17,51,67,69,52,5
65,48,64,56,28,12,1
63,0,55,11,11,100,0
100,100,28,53,0,45,8
75,75,0,30,9,0,5
98,68,32,42,0,38,7
98,57,37,42,0,64,7
51,100,63,57,33,12,2
95,68,4,100,45,47,0
97,36,0,0,24,100,8
90,88,80,98,71,65,9
64,72,33,36,4,50,2
91,59,37,51,0,50,7
100,29,0,77,18,75,0
82,77,36,100,0,40,8
77,25,57,26,25,13,1
92,81,63,81,42,42,3
90,100,100,83,77,41,7
93,79,16,11,0,25,5
100,34,32,81,32,86,4
92,54,69,34,52,3,1
59,82,66,71,34,33,1
100,61,34,100,41,71,4
100,88,30,71,0,8,7
78,70,60,100,42,50,3
64,100,100,82,75,53,1
88,0,44,6,13,100,6
100,44,49,100,56,74,4
88,53,0,14,20,44,5
100,0,23,37,0,70,6
82,14,0,0,35,100,8
80,64,56,100,36,36,3
95,55,0,93,32,59,0
70,21,88,45,72,80,9
93,70,99,100,93,76,7
51,37,66,33,32,18,1
86,100,32,66,0,72,8
76,83,0,100,50,28,0
100,100,20,24,0,22,8
100,35,0,78,16,83,0
66,29,32,0,0,54,1
80,66,72,70,67,68,9
94,66,30,42,0,47,7
75,47,0,86,29,74,0
100,40,0,0,10,51,5
62,27,67,66,33,0,8
81,68,0,100,36,48,0
100,76,33,60,0,37,7
78,44,58,22,28,63,2
86,52,66,64,48,63,3
100,14,0,61,10,100,0
99,74,0,0,22,81,8
92,2,25,44,0,100,0
93,45,54,84,45,37,5
97,26,42,0,21,68,2
100,69,28,35,0,59,8
100,0,25,27,0,78,6
85,0,0,35,36,100,8
100,55,64,41,47,14,1
89,87,80,74,71,69,9
74,6,0,23,36,91,8
85,38,56,24,24,69,2
76,100,96,75,73,30,7
81,38,50,11,24,51,2
100,28,36,81,54,90,4
100,7,32,0,0,34,6
87,34,24,0,0,59,2
37,100,100,75,77,33,1
87,36,52,23,25,63,2
76,47,43,100,31,15,3
96,85,28,54,0,43,7
100,11,31,8,0,48,6
100,0,35,85,39,77,4
100,32,0,81,10,70,0
70,47,41,32,2,73,1
76,43,83,45,52,66,5
66,44,62,30,26,50,1
100,31,0,75,29,72,0
85,56,53,100,38,44,3
100,27,49,67,40,46,5
87,21,0,0,29,100,8
94,37,68,62,52,28,5
100,0,18,48,0,68,6
87,73,32,38,0,35,7
96,0,33,18,0,66,6
93,68,36,66,0,50,7
75,100,70,65,42,12,2
58,70,8,100,41,53,0
97,50,0,0,0,41,5
65,38,63,40,27,23,1
70,35,4,6,37,52,5
73,75,61,100,44,39,3
100,20,0,89,0,36,6
71,32,32,0,0,59,2
100,18,0,70,4,83,0
100,5,39,0,14,66,6
75,64,51,100,37,33,3
100,99,21,11,0,73,8
100,72,39,99,58,88,4
60,74,10,100,41,56,0
81,77,17,100,57,33,0
79,37,41,0,12,55,2
78,81,60,98,38,48,3
95,59,14,1,0,52,8
70,93,72,67,44,49,2
69,32,37,0,9,59,2
98,27,0,85,9,69,0
74,76,3,100,52,21,0
73,86,73,66,49,68,3
63,40,63,40,25,20,1
79,53,57,86,49,57,3
67,48,52,17,19,50,2
75,96,86,100,56,48,9
100,10,38,0,11,32,6
100,86,44,100,75,90,4
57,56,50,35,10,52,1
78,47,58,100,50,43,3
100,2,23,46,0,43,6
100,0,28,10,4,100,6
38,100,100,93,91,58,1
85,32,41,0,16,62,2
100,11,0,64,8,98,0
100,0,22,42,0,72,6
99,52,52,81,42,30,5
100,0,25,51,28,85,4
100,12,37,90,43,68,4
100,0,31,16,5,66,6
70,62,45,54,12,43,1
73,73,38,78,0,34,8
57,36,30,0,2,53,1
99,10,35,20,0,59,6
100,0,0,14,28,100,8
81,90,14,22,0,20,5
87,40,66,20,49,0,1
100,80,61,100,85,29,4
67,71,58,40,24,43,2
93,63,0,100,38,45,0
78,0,0,18,37,100,8
100,87,41,100,62,60,4
93,21,0,0,33,100,8
100,36,40,100,38,89,4
71,75,47,42,17,39,2
96,30,0,0,29,100,8
100,2,37,0,5,53,6
90,69,46,47,7,100,7
94,82,0,0,4,100,8
93,13,0,0,34,45,5
57,100,100,89,75,64,1
100,0,19,44,0,72,6
100,100,45,80,79,38,4
88,0,27,41,0,100,0
80,47,58,48,24,27,1
93,72,0,47,27,100,8
100,34,62,68,56,38,5
64,52,39,48,0,31,8
100,34,60,17,45,3,1
70,65,67,41,33,47,2
100,48,28,25,0,47,7
44,100,100,88,82,55,1
68,0,0,25,38,96,8
62,100,100,71,75,29,1
88,43,0,0,25,94,8
100,0,39,76,41,61,4
88,52,59,29,36,48,2
95,100,20,37,0,89,8
77,28,0,0,32,93,8
100,9,61,39,48,92,4
99,12,73,52,60,66,5
93,42,0,92,11,60,0
80,88,75,86,75,57,9
96,26,45,57,42,40,5
82,76,72,63,47,50,2
91,62,69,100,43,51,5
91,76,39,67,0,48,8
92,50,0,95,29,58,0
82,31,43,0,23,65,2
91,60,47,36,4,37,7
89,60,76,68,73,88,9
100,55,37,100,49,66,4
100,27,33,89,37,89,4
95,0,34,21,0,39,6
100,0,32,24,0,70,6
92,35,0,81,15,76,0
85,53,56,100,46,49,3
88,66,0,25,30,31,5
92,42,57,70,38,32,5
78,85,80,73,60,50,1
90,28,53,60,42,62,3
58,46,45,25,3,50,1
100,37,9,96,0,29,6
86,22,100,28,77,97,9
100,75,0,0,13,100,8
100,99,100,97,77,58,9
100,24,0,81,14,73,0
86,72,0,100,42,28,0
66,59,43,50,4,25,8
84,58,51,97,49,49,3
100,75,47,100,53,49,4
100,17,18,56,0,55,6
81,46,35,39,0,34,8
81,69,0,28,24,78,8
84,46,0,88,15,71,0
89,51,35,45,0,50,7
100,88,70,89,44,49,9
100,48,40,100,44,88,4
76,81,80,64,60,28,1
100,0,43,24,28,100,4
100,28,38,82,38,93,4
46,100,100,84,75,46,1
68,100,66,66,35,1,2
81,89,40,67,0,41,7
92,70,70,37,46,49,2
85,77,54,100,34,45,3
100,0,24,31,0,100,6
73,31,30,0,0,52,2
64,52,57,52,17,31,1
100,4,44,0,20,60,6
57,100,66,67,33,24,2
