@relation penbased

@attribute At4 numeric
@attribute At5 numeric
@attribute At8 numeric
@attribute At9 numeric
@attribute At10 numeric
@attribute At11 numeric
@attribute At12 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
55,5,0,100,49,78,100,84,0
41,11,10,84,40,100,80,100,0
55,28,0,100,35,84,80,100,0
64,0,0,92,23,100,65,99,0
78,1,0,82,6,100,46,85,0
22,51,21,100,63,72,100,93,0
45,40,6,100,54,71,94,100,0
52,17,0,100,38,85,84,100,0
52,26,43,88,100,13,58,68,0
100,30,48,14,1,66,0,40,0
11,58,27,100,65,80,99,100,0
49,14,15,100,61,62,100,77,0
63,0,0,100,37,86,86,100,0
34,24,10,98,44,100,86,100,0
99,0,7,64,0,100,36,87,0
75,0,0,82,6,100,44,82,0
62,11,0,100,43,89,99,100,0
40,15,11,100,47,96,88,100,0
33,40,20,100,67,63,100,68,0
44,25,9,100,54,76,100,100,0
49,15,10,100,56,68,100,87,0
79,0,0,79,19,100,62,97,0
31,42,43,95,100,30,69,53,0
54,25,0,100,35,86,81,94,0
100,12,41,27,4,73,0,38,0
90,0,0,67,6,100,44,91,0
52,14,3,100,51,73,100,83,0
65,0,9,100,57,82,100,78,0
61,0,0,96,26,100,70,100,0
59,7,0,75,7,100,34,74,0
35,35,17,100,56,89,96,100,0
64,33,36,38,0,100,43,100,0
74,0,6,69,0,100,29,64,0
60,0,0,66,15,90,45,79,0
64,21,0,100,49,67,100,93,0
61,8,0,100,33,97,80,91,0
54,0,0,90,26,100,68,100,0
37,38,11,100,57,73,100,96,0
60,0,0,100,32,97,80,100,0
39,27,11,100,48,82,89,100,0
62,0,0,86,17,100,55,93,0
33,40,15,100,61,72,100,100,0
47,20,0,100,29,91,76,100,0
61,6,0,91,17,100,60,95,0
65,0,0,89,32,100,76,100,0
52,11,0,96,30,100,70,100,0
27,34,1,100,34,90,86,100,0
51,22,0,100,37,90,83,100,0
100,0,11,67,0,100,36,82,0
74,9,0,93,22,100,69,98,0
62,12,0,82,11,100,58,100,0
45,39,3,100,49,79,93,100,0
82,0,4,62,0,100,21,60,0
30,27,13,100,49,96,95,100,0
25,36,10,100,49,85,95,100,0
65,8,0,100,22,96,63,94,0
36,37,21,100,63,73,100,82,0
47,24,0,100,43,82,90,100,0
78,0,0,72,10,100,48,88,0
41,31,0,100,46,77,92,100,0
84,0,0,60,5,100,40,81,0
62,12,0,94,19,100,60,96,0
76,0,0,91,17,100,65,97,0
94,0,7,66,0,100,33,79,0
25,52,30,100,75,62,100,63,0
49,10,0,95,34,100,83,100,0
37,18,0,90,20,100,58,93,0
54,35,58,65,100,21,48,64,0
63,8,0,88,15,100,59,94,0
65,0,0,79,13,100,49,85,0
66,20,0,100,21,93,64,91,0
54,12,0,99,29,100,70,100,0
100,0,4,59,0,100,34,68,0
38,13,10,96,44,100,83,100,0
61,26,0,100,27,92,67,85,0
46,6,0,89,29,100,71,100,0
25,46,19,100,64,73,100,99,0
41,31,16,100,61,70,100,87,0
100,25,55,11,11,57,0,23,0
74,0,0,68,9,100,43,85,0
26,48,36,100,82,42,100,60,0
68,0,0,84,24,100,70,100,0
60,6,0,100,34,92,79,100,0
77,0,0,78,4,100,43,82,0
56,21,0,100,22,97,69,98,0
32,54,24,100,66,68,100,92,0
38,29,20,100,66,64,100,74,0
2,69,38,94,84,44,100,67,0
28,27,14,100,49,88,88,100,0
66,0,0,78,14,100,50,86,0
33,34,17,100,58,81,99,100,0
55,13,0,96,33,100,72,100,0
60,0,0,95,29,100,72,100,0
53,7,0,100,35,100,78,100,0
57,22,0,100,40,83,90,100,0
64,0,0,90,22,100,66,99,0
62,5,0,100,24,99,66,98,0
82,0,0,70,16,100,56,100,0
100,18,35,30,0,77,4,45,0
51,2,0,98,27,100,70,100,0
36,43,20,100,65,65,100,84,0
100,3,27,41,0,91,15,54,0
87,0,13,57,0,99,26,65,0
61,0,0,81,12,100,46,83,0
92,0,12,49,0,88,15,60,0
43,26,1,100,46,74,90,100,0
74,0,0,82,27,100,75,100,0
73,0,0,83,17,100,60,94,0
63,4,0,96,23,100,68,100,0
100,0,25,44,0,94,20,60,0
63,0,0,79,22,100,66,90,0
85,0,4,75,0,100,37,78,0
37,28,23,100,67,69,100,78,0
17,58,20,100,65,69,100,98,0
73,0,0,74,6,100,40,77,0
90,0,0,86,34,100,84,51,0
69,0,0,85,24,100,64,100,0
91,0,17,59,0,94,25,64,0
48,22,0,100,46,87,97,100,0
21,48,24,100,63,83,99,100,0
87,0,16,61,0,100,25,62,0
30,26,16,100,48,96,85,100,0
55,7,0,97,26,100,71,100,0
91,0,17,55,0,96,21,60,0
76,0,0,70,23,100,61,100,0
43,39,52,54,87,18,48,78,0
66,0,0,85,19,100,59,89,0
49,26,0,100,42,86,93,100,0
47,13,0,98,28,100,74,100,0
68,16,0,97,27,100,72,99,0
53,1,0,99,28,100,70,100,0
39,26,10,100,53,84,97,100,0
68,22,0,100,35,78,88,100,0
100,26,51,11,7,60,0,28,0
70,0,0,88,15,100,54,92,0
85,0,14,59,0,100,27,65,0
63,0,0,94,27,100,73,100,0
65,0,0,71,22,100,55,92,0
63,0,0,87,16,100,57,93,0
30,55,30,100,77,65,100,79,0
40,39,5,100,46,83,86,100,0
58,20,0,91,15,100,58,94,0
70,0,0,88,17,100,59,90,0
42,17,0,100,32,99,72,100,0
69,0,0,84,22,100,60,98,0
69,0,0,72,18,100,54,91,0
67,19,0,100,30,83,82,91,0
73,0,0,78,19,100,55,89,0
81,0,0,72,14,100,58,98,0
77,10,2,42,0,82,19,60,0
76,0,0,70,6,100,37,76,0
43,36,11,100,61,68,100,91,0
58,20,0,94,19,100,64,92,0
24,32,24,100,62,86,100,90,0
45,16,8,100,46,98,93,100,0
39,30,5,100,54,70,99,100,0
86,0,0,72,9,100,47,94,0
49,2,0,91,26,100,66,98,0
85,0,0,46,3,76,25,61,0
100,0,16,62,0,100,30,78,0
71,0,0,73,8,100,45,89,0
22,48,24,100,71,53,100,76,0
90,0,17,38,0,77,13,48,0
56,13,0,88,22,100,67,100,0
70,1,0,80,15,100,61,90,0
2,81,60,81,100,40,85,49,0
47,13,0,100,34,96,76,100,0
100,0,13,67,0,100,37,83,0
100,12,27,37,0,86,21,63,0
70,0,0,62,1,97,31,67,0
62,0,0,82,26,100,72,100,0
90,0,8,73,0,100,37,80,0
74,0,0,76,25,100,65,99,0
30,51,0,100,57,63,98,100,0
82,0,0,70,9,100,46,88,0
68,0,0,74,12,100,46,86,0
41,12,1,88,29,100,71,100,0
44,31,4,100,55,67,100,84,0
71,0,0,76,20,100,59,99,0
80,0,0,76,16,100,58,100,0
74,0,0,81,21,100,59,98,0
100,10,24,48,0,100,19,68,0
60,5,0,93,25,100,67,75,0
14,38,16,100,55,82,95,100,0
30,41,9,100,58,70,100,95,0
35,57,24,92,72,47,100,77,0
60,0,0,89,28,100,70,100,0
61,0,0,95,30,100,77,100,0
70,0,0,82,18,100,60,94,0
43,25,0,100,35,90,85,100,0
58,4,0,96,28,100,69,100,0
34,30,1,100,38,87,78,100,0
59,8,0,98,27,100,65,94,0
14,56,24,100,68,63,100,97,0
44,33,0,100,42,82,85,100,0
74,0,0,78,13,100,53,91,0
35,29,7,100,43,85,89,100,0
73,0,0,68,6,100,39,77,0
29,37,5,100,43,78,79,100,0
95,0,0,83,10,100,58,100,0
69,0,0,87,11,100,51,85,0
75,0,0,63,2,100,33,71,0
74,0,9,66,0,100,27,60,0
69,0,0,73,19,100,53,91,0
88,0,0,77,10,100,55,100,0
92,0,0,82,6,100,56,100,0
84,16,0,100,19,99,66,100,0
57,0,0,84,25,100,65,86,0
53,24,0,100,39,91,87,98,0
38,21,1,100,37,87,80,100,0
79,9,0,100,47,76,100,85,0
59,18,0,100,33,96,77,90,0
100,17,28,36,0,81,19,56,0
40,22,0,89,25,100,67,100,0
67,7,0,100,31,91,79,95,0
55,1,0,90,34,100,76,100,0
70,11,0,100,22,95,68,98,0
65,0,0,78,25,100,65,95,0
47,21,8,100,48,82,94,100,0
100,17,41,20,0,68,3,36,0
73,10,0,100,22,95,71,100,0
42,16,2,100,35,95,79,100,0
78,0,0,81,6,100,47,85,0
54,19,7,100,57,64,100,85,0
37,31,10,100,49,80,90,100,0
51,16,0,98,34,100,76,100,0
56,31,0,100,38,87,81,100,0
18,40,28,100,66,81,100,85,0
78,7,0,96,14,100,64,89,0
50,13,0,100,44,91,94,100,0
98,39,64,4,15,55,0,31,0
45,29,0,100,26,90,73,100,0
2,0,69,60,100,100,73,30,0
26,35,12,100,46,96,85,100,0
35,16,1,95,30,100,70,100,0
59,0,0,85,22,100,67,100,0
74,1,0,80,10,100,50,92,0
67,0,0,85,29,100,72,100,0
41,28,7,100,48,80,90,100,0
97,0,3,75,0,100,45,91,0
36,26,3,100,40,85,83,100,0
49,0,0,98,30,100,70,100,0
23,46,31,100,76,64,100,67,0
75,5,0,100,18,100,63,96,0
60,32,0,100,45,79,90,98,0
58,29,0,100,38,82,81,98,0
69,0,0,79,17,100,53,89,0
0,63,59,100,100,52,86,55,0
20,51,28,100,72,55,100,91,0
100,15,30,34,0,83,15,56,0
66,9,0,100,31,97,85,99,0
57,0,0,84,27,100,64,100,0
38,26,6,100,41,92,95,100,0
55,22,5,100,59,61,100,67,0
53,17,0,100,31,91,72,100,0
50,0,0,82,34,100,76,100,0
73,0,0,70,15,100,51,89,0
40,36,1,100,44,82,90,100,0
48,0,0,83,34,100,80,100,0
41,14,14,100,53,100,96,100,0
46,4,0,95,30,100,75,100,0
71,0,0,87,24,100,69,100,0
49,2,0,91,30,100,67,100,0
36,32,12,100,57,66,93,100,0
50,15,36,70,79,36,56,51,0
100,16,27,40,0,93,15,58,0
40,26,10,100,50,82,93,100,0
48,13,13,100,61,60,100,73,0
65,0,0,81,6,100,38,72,0
61,10,0,93,25,100,66,98,0
32,38,14,100,64,67,100,78,0
14,40,27,100,62,90,97,100,0
35,28,2,100,37,89,80,100,0
61,6,0,95,28,100,73,100,0
66,0,0,81,19,100,65,87,0
61,8,0,100,40,82,89,100,0
33,39,11,100,54,74,94,100,0
58,5,0,97,28,100,75,97,0
51,2,0,93,23,100,67,100,0
83,0,0,75,5,100,45,87,0
62,7,0,100,44,80,100,93,0
30,42,19,100,56,84,90,100,0
63,0,0,80,18,100,57,94,0
0,71,36,87,79,45,100,81,0
60,2,0,95,27,100,69,100,0
21,62,22,95,68,61,100,99,0
85,0,0,88,10,100,55,96,0
56,2,0,79,24,100,62,99,0
74,5,0,100,20,98,71,99,0
52,12,0,100,36,90,80,100,0
60,11,4,100,57,56,100,66,0
58,14,0,98,27,100,73,100,0
64,0,0,98,34,100,83,100,0
75,1,0,94,10,100,53,86,0
46,12,0,88,25,100,68,100,0
92,0,22,53,0,97,23,59,0
84,0,14,62,0,95,29,65,0
61,10,0,100,30,97,87,100,0
100,1,30,32,0,85,15,51,0
85,0,0,70,20,100,62,99,0
48,23,0,100,34,87,76,100,0
49,0,0,93,30,100,76,100,0
76,0,0,66,9,100,41,80,0
83,0,0,60,3,99,30,71,0
63,0,0,74,19,99,51,87,0
71,13,0,100,34,81,79,100,0
43,33,9,100,57,74,100,92,0
86,0,11,70,0,100,32,73,0
79,14,18,42,0,88,20,53,0
20,44,23,100,64,70,100,92,0
35,17,12,93,43,100,83,100,0
53,1,0,100,30,98,75,100,0
66,0,0,82,24,100,64,100,0
66,5,0,98,26,100,70,100,0
67,0,0,66,11,95,41,82,0
65,1,0,91,21,100,66,100,0
55,15,0,89,18,100,59,91,0
4,43,24,100,57,92,96,100,0
97,0,24,45,0,89,23,62,0
59,19,0,100,37,97,85,100,0
85,0,0,82,9,100,53,87,0
34,46,20,100,62,78,100,90,0
50,6,0,97,30,100,76,100,0
38,0,9,95,43,100,83,100,0
54,22,0,100,45,87,93,100,0
52,14,0,97,31,100,71,100,0
78,0,6,48,0,88,24,60,0
46,18,0,92,25,100,69,100,0
64,2,0,86,18,100,56,91,0
99,0,30,33,0,82,12,48,0
61,4,0,100,32,96,75,94,0
55,1,0,100,45,91,96,100,0
34,26,9,100,42,97,84,100,0
41,27,0,100,37,85,78,100,0
100,0,8,62,0,100,37,90,0
42,23,0,100,32,93,77,100,0
42,35,11,100,58,73,100,93,0
52,18,6,100,53,72,100,100,0
35,19,8,100,38,96,78,100,0
74,0,0,84,21,100,60,96,0
48,0,0,79,11,100,39,70,0
48,23,0,100,36,84,80,100,0
33,34,17,100,61,72,100,90,0
14,66,47,89,100,45,86,47,0
86,43,73,0,28,31,0,22,0
42,23,3,100,41,82,90,100,0
76,1,0,74,23,100,65,79,0
64,6,0,100,34,100,76,100,0
98,0,22,57,0,100,25,66,0
70,0,0,82,23,100,62,99,0
60,8,0,100,35,89,81,100,0
38,31,13,100,59,71,100,91,0
90,0,0,73,12,100,55,100,0
31,40,18,100,55,82,94,100,0
52,0,0,78,10,100,40,73,0
20,40,23,100,62,87,100,88,0
69,0,0,76,18,100,56,95,0
53,20,0,100,35,98,84,100,0
95,0,0,79,4,100,51,96,0
90,2,10,46,0,88,27,70,0
21,45,10,100,51,75,89,100,0
50,25,0,100,47,83,100,99,0
40,30,10,100,60,65,100,80,0
72,0,0,75,13,100,50,87,0
31,30,1,100,27,96,76,100,0
71,0,0,80,16,100,56,93,0
8,41,31,100,80,67,100,69,0
75,0,0,73,14,100,53,96,0
60,0,0,99,25,100,65,100,0
70,0,0,98,23,100,64,100,0
70,0,0,81,21,100,67,100,0
97,30,21,72,0,100,47,100,0
66,0,0,78,16,100,55,95,0
61,0,0,100,43,96,93,96,0
58,10,0,100,32,94,73,97,0
36,18,8,100,41,95,79,100,0
83,0,0,77,6,100,46,89,0
68,0,0,86,16,100,60,100,0
58,14,0,100,33,96,77,100,0
69,0,0,71,9,100,42,81,0
52,11,0,100,36,99,84,100,0
49,32,0,100,41,81,82,100,0
78,0,6,66,0,99,30,67,0
69,0,0,84,18,100,58,96,0
93,0,27,39,0,89,18,53,0
66,0,0,87,26,100,71,100,0
46,16,0,100,34,92,75,100,0
59,15,0,100,38,98,84,100,0
82,0,13,64,0,100,30,66,0
96,0,0,100,65,61,94,68,0
43,22,12,100,54,94,100,96,0
47,20,22,100,69,49,100,65,0
69,0,0,82,8,100,46,81,0
80,0,0,79,11,100,53,92,0
63,0,0,84,19,100,60,98,0
89,0,0,92,11,100,65,100,0
40,26,8,100,46,87,89,100,0
38,61,25,96,72,57,100,87,0
39,39,20,100,71,53,100,78,0
28,54,28,100,81,66,100,83,0
89,0,0,94,10,100,60,100,0
62,2,0,78,20,100,60,98,0
81,0,0,81,6,100,49,92,0
42,11,9,95,44,100,89,100,0
46,29,15,100,58,65,92,85,0
52,6,0,87,23,100,65,100,0
64,4,0,100,46,73,96,79,0
38,45,12,100,57,81,100,97,0
42,11,5,100,41,97,85,100,0
27,37,18,100,54,89,90,100,0
39,22,5,100,37,89,83,100,0
21,44,22,100,75,58,100,81,0
49,22,4,100,45,100,94,100,0
64,0,0,75,27,100,65,100,0
68,0,0,87,15,100,56,89,0
8,63,34,99,81,54,100,82,0
62,0,0,83,30,100,73,100,0
2,68,35,81,75,38,100,63,0
68,6,0,80,5,100,42,80,0
89,0,0,69,6,100,44,92,0
71,0,0,74,21,100,63,100,0
51,27,0,100,39,84,83,100,0
42,25,3,100,43,86,89,100,0
75,0,9,84,0,100,33,65,0
60,12,0,100,27,95,70,93,0
81,0,11,64,0,100,27,63,0
36,25,5,100,37,96,83,100,0
92,46,69,0,26,34,0,25,0
4,55,24,100,70,72,100,83,0
0,62,40,100,88,60,100,64,0
67,0,0,67,8,97,39,73,0
57,21,0,100,29,79,66,78,0
58,0,0,78,21,100,55,93,0
51,9,0,92,27,100,67,100,0
43,10,3,95,38,100,81,100,0
70,0,0,89,20,100,62,100,0
65,0,0,77,23,100,60,100,0
100,13,25,41,0,91,16,56,0
67,0,0,73,13,100,45,77,0
62,1,0,96,27,100,69,95,0
56,12,0,100,35,91,85,90,0
77,0,0,61,7,100,38,78,0
60,12,0,98,32,100,76,100,0
70,0,0,83,22,100,66,89,0
72,0,0,69,18,100,53,90,0
46,21,0,100,30,99,73,100,0
55,22,0,100,56,62,100,95,0
57,14,0,100,23,98,69,100,0
42,19,1,100,35,93,79,100,0
67,0,0,94,18,100,57,84,0
64,0,0,88,27,100,67,100,0
58,19,0,100,29,98,67,100,0
55,22,0,100,48,82,100,76,0
100,24,46,9,0,57,2,34,0
67,0,0,88,14,100,53,87,0
18,33,19,100,53,98,92,100,0
25,66,8,98,59,68,90,100,0
37,23,4,98,39,100,80,100,0
53,14,0,100,41,91,89,100,0
44,35,11,100,57,72,100,95,0
47,5,0,90,29,100,70,100,0
50,3,10,97,50,100,100,92,0
63,2,0,86,10,100,52,90,0
10,51,29,100,70,72,100,90,0
60,11,0,100,28,85,76,100,0
36,25,4,100,39,90,84,100,0
89,0,15,51,0,94,24,64,0
35,28,8,100,45,96,90,100,0
55,2,0,92,28,100,68,100,0
58,9,0,84,16,100,57,92,0
17,45,14,100,52,86,92,100,0
27,33,21,100,60,91,100,99,0
20,40,11,100,43,95,81,100,0
75,0,0,75,0,100,35,74,0
74,0,0,79,32,100,76,100,0
67,0,0,74,26,100,63,100,0
25,35,0,100,35,80,76,100,0
74,1,0,88,24,100,76,100,0
76,0,0,77,23,100,64,100,0
100,0,18,60,0,100,33,80,0
73,0,0,81,21,100,60,97,0
46,6,0,95,33,100,79,100,0
27,36,17,100,60,77,100,85,0
31,32,9,100,47,78,84,100,0
88,8,1,63,0,98,43,91,0
44,39,0,100,43,83,84,100,0
50,4,0,100,30,100,71,100,0
58,0,0,80,17,100,56,93,0
65,5,0,100,21,95,62,92,0
49,9,0,100,30,94,73,100,0
88,0,0,83,11,100,56,100,0
57,16,0,100,32,98,80,100,0
77,0,0,81,15,100,58,99,0
57,22,0,100,43,78,94,95,0
54,24,0,100,41,91,89,100,0
76,0,0,84,25,100,70,100,0
71,0,0,64,4,96,34,73,0
