@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R1-2,7,9-11,14,17'

@attribute At1 numeric
@attribute At2 numeric
@attribute At7 numeric
@attribute At9 numeric
@attribute At10 numeric
@attribute At11 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
0,95,78,68,7,47,24,7
0,51,78,100,43,95,100,0
26,94,45,81,43,100,0,3
63,92,67,91,34,96,0,3
85,90,32,91,52,100,0,5
67,100,0,44,0,100,28,6
100,86,42,85,15,28,36,8
28,81,78,51,44,83,8,3
11,83,25,8,0,0,32,7
100,89,92,100,54,92,0,9
29,74,51,93,30,100,100,0
100,100,82,71,46,46,14,1
0,83,75,42,32,0,0,2
0,95,65,57,0,42,31,7
53,91,23,67,14,100,86,0
0,92,78,44,32,9,24,7
12,75,20,27,36,95,100,8
69,100,35,100,34,98,41,4
26,99,76,7,0,4,87,5
0,83,84,58,23,23,29,7
7,78,100,64,60,74,14,3
45,85,43,5,4,0,0,2
42,99,39,85,24,100,100,0
45,100,37,95,51,100,32,4
40,100,20,70,13,100,82,0
52,69,61,47,0,0,7,1
0,69,100,76,75,55,25,1
17,100,59,100,27,95,93,0
35,98,25,0,4,34,0,2
0,86,71,36,25,3,38,7
90,100,0,24,0,82,23,6
75,100,100,93,82,68,36,4
40,71,78,37,20,0,3,2
0,41,100,84,71,71,13,1
0,94,83,56,0,36,44,7
0,81,45,25,30,23,2,2
18,66,51,0,26,12,0,2
28,100,40,100,17,99,36,4
40,99,56,86,67,100,0,9
58,95,34,0,19,8,91,5
55,82,81,38,39,78,3,3
32,42,100,87,79,45,81,0
20,91,47,0,21,11,95,5
100,94,14,62,44,81,0,5
0,100,3,38,34,68,19,4
13,100,4,75,22,87,29,4
30,78,62,95,42,100,4,3
55,100,72,100,75,77,33,4
0,93,60,52,0,34,38,7
88,100,14,0,14,57,20,6
0,83,35,69,45,100,0,3
50,100,24,83,35,100,32,4
32,100,77,100,80,70,32,4
20,73,55,41,3,0,1,1
0,78,62,34,32,2,1,2
0,100,71,57,14,44,35,7
20,100,61,98,62,100,37,4
21,100,65,100,58,83,30,4
0,100,88,57,0,96,43,7
37,89,15,72,63,100,8,5
16,80,86,100,56,80,100,0
24,86,49,57,50,100,1,3
19,75,79,100,71,57,75,0
0,83,93,81,44,100,0,3
0,88,78,79,5,60,24,7
0,56,100,97,75,87,24,1
27,85,15,0,33,2,96,5
21,100,35,100,28,98,32,4
2,97,41,17,0,0,46,7
0,98,65,57,0,40,40,7
14,100,52,100,57,98,29,4
100,100,96,100,59,95,0,9
63,100,70,100,67,68,45,4
44,86,28,70,0,100,76,0
56,92,38,88,69,100,0,9
100,70,87,0,0,38,91,8
0,55,100,76,75,49,25,1
0,48,93,100,79,85,26,1
100,100,11,53,0,77,62,6
0,75,96,87,66,85,22,1
0,29,78,100,100,75,33,1
4,90,66,78,39,97,0,3
0,86,71,36,14,30,32,7
45,78,46,83,34,100,100,0
97,91,54,0,10,49,87,8
0,40,100,88,81,71,27,1
8,83,82,51,0,15,37,7
22,61,56,51,17,0,1,1
66,100,0,29,0,100,23,6
8,66,89,100,63,75,100,0
58,100,54,83,45,81,0,3
0,76,28,3,59,76,40,9
56,100,2,0,30,13,99,5
36,53,38,0,0,14,10,2
55,90,0,28,38,64,100,8
9,85,63,95,31,100,100,0
12,69,83,47,35,0,3,2
18,98,68,100,36,92,0,3
26,77,57,100,60,68,39,4
9,89,56,25,18,0,5,2
0,82,83,48,42,9,0,2
100,100,3,25,0,78,23,6
41,82,62,77,43,95,0,3
71,100,19,88,45,100,26,4
26,73,67,100,30,87,100,0
54,77,13,55,54,100,100,8
0,85,23,72,0,100,100,0
9,96,60,3,12,0,100,5
0,92,83,56,0,35,36,7
16,95,72,39,32,6,32,7
0,27,82,100,100,78,35,1
100,100,0,11,0,95,35,6
28,90,61,18,0,0,29,7
0,75,96,100,81,83,27,7
0,90,53,67,41,100,7,3
47,90,55,26,21,0,5,2
100,91,10,30,0,3,61,8
89,100,0,19,0,97,23,6
55,95,28,54,53,76,0,5
4,93,49,70,45,100,0,3
24,75,60,65,41,100,0,3
35,89,62,100,40,82,100,0
36,93,0,31,53,27,37,8
51,62,33,65,1,0,40,8
21,82,40,0,0,4,6,2
48,100,12,57,0,100,30,6
14,57,98,82,62,75,8,1
0,83,100,70,51,37,7,2
26,56,35,0,0,15,7,2
100,91,85,90,63,80,0,9
0,95,15,11,10,41,3,2
69,100,0,31,0,100,24,6
15,63,50,8,0,0,5,2
26,94,68,5,9,52,84,8
94,97,5,58,53,100,0,5
51,100,48,93,52,100,30,4
55,89,18,73,0,100,80,0
9,45,100,88,75,79,25,1
0,79,46,28,36,18,0,2
10,95,70,73,0,100,38,7
18,60,46,20,0,0,4,1
61,91,74,100,51,97,0,9
57,100,7,61,41,100,32,4
0,95,63,49,0,24,34,7
51,91,22,8,24,50,93,8
11,78,31,0,20,20,4,2
37,67,74,43,25,0,9,2
0,33,100,83,73,73,20,1
0,43,73,67,41,55,0,1
0,80,7,0,14,34,4,2
75,100,75,50,49,25,17,1
0,98,47,72,26,100,0,3
72,97,29,0,30,61,100,8
16,100,61,100,48,93,29,4
59,61,36,45,0,0,36,8
98,100,30,89,49,100,0,5
60,90,56,100,83,100,2,9
0,27,100,86,88,50,30,1
0,63,100,83,75,67,25,1
54,74,57,26,9,0,0,2
8,66,37,0,22,20,0,2
100,82,72,38,0,0,49,8
36,78,81,100,30,82,0,3
27,100,52,92,34,100,0,3
67,93,59,87,34,92,0,3
36,80,25,1,8,7,88,5
1,98,50,29,0,0,42,7
72,100,49,29,45,0,0,8
30,92,0,25,77,100,26,9
16,89,45,0,19,10,19,2
75,100,0,57,0,100,39,6
44,86,73,61,51,68,10,3
43,91,34,0,14,11,9,2
53,100,56,63,59,100,0,9
95,71,0,55,76,93,29,9
42,82,70,32,37,0,0,2
24,88,30,0,17,12,2,2
0,79,45,84,47,100,0,3
7,94,100,58,79,33,25,7
65,86,0,72,34,100,35,4
0,91,42,23,0,22,42,7
53,61,55,58,36,51,0,8
19,68,67,30,18,0,5,2
60,100,0,46,0,100,26,6
0,66,19,48,10,100,1,1
100,95,18,70,65,82,0,5
78,100,54,66,59,86,9,9
29,100,82,100,96,71,33,4
70,100,89,88,78,100,9,9
38,100,40,88,17,100,90,0
37,100,100,92,89,56,32,4
53,92,61,83,39,95,0,3
36,77,55,43,0,0,16,1
55,80,68,100,28,80,0,3
75,100,0,67,15,100,25,4
34,91,83,100,71,86,23,7
6,59,74,100,46,94,100,0
23,66,85,79,25,45,2,1
0,69,100,74,71,51,21,1
22,94,34,0,27,5,100,5
0,95,73,62,6,47,35,7
82,100,0,73,1,100,27,6
0,94,56,47,0,5,45,7
14,65,50,17,6,0,4,2
84,88,100,100,58,95,0,9
0,95,73,32,0,5,46,7
63,100,0,45,0,100,19,6
0,49,88,74,65,72,9,1
0,100,47,73,37,100,6,3
59,100,61,100,28,73,60,4
50,89,50,100,48,93,0,3
36,66,48,21,0,0,8,1
0,80,83,51,50,100,12,3
1,97,21,55,50,100,0,5
29,87,10,31,63,93,17,5
21,81,56,97,26,100,100,0
72,100,87,100,68,59,48,4
100,100,0,0,43,0,14,1
28,87,40,5,13,0,8,2
49,76,88,48,24,0,11,2
79,87,73,0,12,42,75,8
86,89,77,100,85,87,5,9
81,99,93,100,62,98,0,9
25,90,79,100,61,60,73,0
14,86,41,100,52,98,8,3
90,100,26,67,0,100,37,6
100,94,19,65,40,90,0,5
59,79,1,59,0,100,80,0
73,100,13,69,0,100,36,6
5,94,98,71,22,34,25,7
0,37,100,96,76,86,23,1
77,83,62,100,74,91,0,9
0,82,100,73,61,67,14,3
29,71,68,33,7,0,20,2
85,100,14,67,0,100,40,6
53,90,40,100,80,95,0,9
0,82,40,59,41,100,0,3
16,93,34,1,34,0,100,5
0,86,53,53,11,100,0,1
0,70,54,46,4,9,0,1
0,89,84,51,58,71,14,3
92,100,100,0,0,5,73,8
0,86,100,86,65,66,22,7
41,100,0,82,31,100,34,4
0,55,69,71,68,78,18,1
15,83,79,76,48,91,2,3
49,74,50,14,6,0,9,2
5,81,4,0,44,16,95,5
38,75,28,0,24,4,1,2
18,64,59,78,48,100,0,3
8,70,10,0,37,12,86,5
0,97,69,62,0,14,39,7
39,100,67,100,64,60,32,4
0,61,100,70,68,45,23,1
0,43,100,93,79,83,26,1
57,92,7,0,39,50,99,8
66,86,70,97,50,100,0,9
16,67,36,15,0,0,20,2
59,100,11,70,35,100,23,4
90,82,62,0,7,49,92,8
0,100,55,14,0,2,30,7
14,71,50,11,7,0,8,2
64,100,16,0,16,12,97,5
42,81,45,89,32,100,100,0
40,100,44,91,26,100,100,0
98,76,74,77,0,0,48,8
10,82,54,20,28,0,91,5
92,100,0,30,0,100,30,6
100,88,55,40,0,5,66,8
44,79,55,100,34,92,100,0
0,55,73,71,57,79,6,1
69,72,0,59,60,100,25,9
100,83,63,100,79,96,26,9
0,92,70,55,0,35,31,7
4,73,55,12,15,0,20,2
0,100,59,53,0,36,42,7
58,50,84,80,19,40,4,1
54,100,63,13,0,18,95,5
43,84,28,1,25,68,97,8
100,100,24,37,0,76,24,6
32,88,50,94,38,100,0,3
0,30,100,100,80,85,27,1
9,100,74,100,72,59,25,4
62,95,100,21,6,30,100,8
39,100,71,100,37,78,100,0
53,100,10,61,0,100,50,6
27,100,39,100,30,93,38,4
73,69,39,85,13,7,40,8
44,100,50,99,31,100,90,0
32,67,72,43,19,0,13,2
50,100,0,40,0,100,28,6
26,100,97,100,87,81,34,4
15,67,44,29,0,0,4,1
64,100,64,100,45,98,46,4
0,100,100,59,70,33,23,7
57,96,63,7,0,3,84,5
55,100,4,34,0,100,25,6
21,100,29,82,16,100,86,0
0,57,55,37,32,24,6,2
41,98,57,100,48,87,0,3
34,78,49,44,35,77,100,8
80,100,52,100,65,61,68,0
100,91,18,0,23,25,9,6
0,98,52,37,0,16,48,7
0,94,86,62,0,29,35,7
31,98,61,29,43,95,12,3
100,100,35,31,2,67,18,6
0,67,64,49,18,2,4,1
4,98,4,62,43,56,24,4
24,95,74,100,35,84,100,0
55,100,61,45,43,10,20,8
23,94,64,24,2,0,92,5
0,80,82,50,25,23,36,7
43,91,43,85,22,100,100,0
51,65,63,100,1,4,37,8
26,67,81,100,66,64,74,0
70,67,0,26,62,92,29,9
4,58,100,99,78,57,71,0
72,88,28,22,0,3,62,8
25,81,29,0,5,34,0,2
0,99,56,56,0,43,29,7
53,100,0,41,0,100,25,6
52,100,100,40,73,15,60,0
0,100,54,40,0,2,42,7
25,85,42,49,8,0,3,1
35,90,21,0,19,17,93,5
84,100,0,86,36,100,26,4
73,86,77,100,0,6,48,8
0,79,84,23,0,16,100,5
74,78,44,100,84,98,28,9
9,100,39,75,7,100,74,0
0,36,100,80,76,58,25,1
0,82,88,100,66,67,80,0
48,91,55,25,63,57,2,5
100,71,85,86,51,90,0,9
0,91,52,42,0,27,28,7
43,90,2,45,70,91,15,5
0,65,77,76,66,76,19,1
0,83,72,38,34,7,19,7
51,86,89,100,27,75,0,3
16,89,32,22,62,81,3,5
0,88,97,75,31,52,22,7
45,76,87,48,31,0,10,2
12,89,0,36,24,97,28,4
0,88,60,42,0,21,27,7
23,65,47,36,1,0,2,1
5,76,88,48,44,95,2,3
0,75,37,8,15,28,20,2
100,100,18,14,0,0,64,8
0,55,76,69,60,66,11,1
30,74,54,19,16,0,9,2
16,100,100,46,0,19,90,5
0,57,60,62,52,68,2,1
0,78,100,87,75,78,24,7
70,100,0,53,41,100,34,4
6,48,100,73,51,33,1,2
65,100,87,100,82,75,41,4
9,80,78,65,52,100,5,3
0,85,62,77,47,100,0,3
19,100,0,65,38,94,34,4
37,96,58,100,45,99,0,3
0,74,20,1,18,19,2,2
44,100,83,100,67,97,39,4
47,96,5,0,29,18,91,5
36,87,61,44,0,0,11,1
39,100,34,9,30,72,45,8
2,58,100,100,71,53,76,0
9,88,21,72,46,100,2,3
46,100,19,80,45,100,36,4
4,92,13,2,34,0,100,5
0,12,81,100,100,78,36,1
0,99,65,40,0,24,30,7
0,41,100,87,79,68,20,1
23,97,43,0,12,0,95,5
17,81,75,49,37,98,0,3
12,72,100,75,69,47,23,1
61,100,0,46,8,100,23,4
100,100,7,0,10,44,18,6
0,65,100,75,71,48,24,1
0,87,63,34,0,2,34,7
60,100,0,52,34,100,37,4
14,61,85,100,63,83,100,0
54,90,48,14,49,0,16,8
9,70,36,0,15,6,1,2
0,85,82,49,0,11,31,7
26,100,69,100,52,88,33,4
100,100,18,42,0,93,23,6
0,50,92,80,26,45,3,1
0,66,100,94,75,87,23,1
54,81,75,43,24,0,2,2
56,68,0,48,70,99,30,9
0,56,92,85,75,85,24,1
53,100,2,79,40,100,21,4
100,88,78,0,0,12,74,8
0,44,100,87,75,70,25,1
62,100,0,79,34,100,22,4
13,87,69,73,51,87,0,3
0,87,88,63,0,27,40,7
0,100,77,54,0,26,27,7
100,100,84,46,0,0,46,8
33,96,39,79,20,100,100,0
41,73,61,37,10,0,1,2
84,100,0,83,11,100,42,4
78,100,11,52,0,100,46,6
32,100,37,54,10,0,2,1
23,100,58,100,45,97,30,4
10,85,41,64,47,100,0,3
50,77,51,6,0,0,29,2
0,82,68,42,0,11,47,7
48,94,79,26,0,19,83,5
4,62,0,53,42,100,100,8
6,36,19,62,51,100,0,8
14,100,57,100,41,88,45,4
42,87,55,100,34,88,100,0
30,100,38,99,34,100,36,4
24,84,26,0,16,28,0,2
20,86,35,19,45,30,33,8
0,64,96,80,64,68,21,1
25,72,60,30,16,0,9,2
29,88,29,0,26,0,0,2
60,73,53,51,0,0,52,8
84,100,24,48,0,100,35,6
100,98,78,70,0,0,53,8
43,82,0,8,32,30,85,5
0,93,76,58,12,42,32,7
100,100,16,0,19,27,19,6
100,100,22,30,5,87,25,6
24,70,67,34,20,0,6,2
27,94,15,0,28,5,93,5
0,86,84,46,0,2,49,7
0,100,7,52,38,55,14,4
33,100,29,83,35,100,35,4
77,100,100,84,69,72,18,9
100,100,0,24,0,83,41,6
40,100,24,77,59,100,0,9
73,83,0,8,36,55,100,8
0,88,56,39,0,29,44,7
65,94,74,74,50,100,0,9
13,76,40,10,14,0,11,2
32,82,65,91,54,94,5,3
0,79,69,47,37,27,1,2
5,76,55,0,0,61,44,8
40,88,25,74,69,100,13,5
52,100,3,66,10,100,77,0
66,72,45,63,0,11,61,8
39,100,27,84,36,100,29,4
25,94,64,100,36,90,100,0
0,85,52,30,31,13,98,5
0,71,100,89,73,77,18,1
100,100,29,18,46,7,15,1
78,100,0,42,0,100,38,6
100,100,14,11,3,50,19,6
0,77,58,40,31,22,0,2
19,91,69,51,37,93,0,3
100,100,16,10,3,45,22,6
100,100,0,33,0,89,19,6
2,73,60,70,44,100,2,3
20,92,45,2,9,0,97,5
71,100,51,75,47,100,0,9
98,86,76,90,50,100,2,9
62,79,61,20,16,0,22,2
31,71,71,46,60,20,20,1
25,81,27,0,3,32,2,2
100,100,0,45,0,94,45,6
100,100,76,0,10,39,82,8
25,98,79,12,0,9,95,5
35,83,84,47,31,0,0,2
38,42,32,43,38,62,5,8
25,100,52,77,65,95,32,4
100,100,0,39,0,100,33,6
80,100,98,100,53,95,0,9
8,70,40,9,0,0,10,2
29,88,12,35,58,100,17,5
18,91,36,1,49,70,2,5
18,64,39,38,19,0,0,1
0,100,100,88,70,64,36,4
70,100,0,90,37,100,23,4
0,95,55,78,34,100,0,3
80,65,72,53,6,0,2,1
56,100,13,66,9,100,80,0
31,81,81,65,50,78,7,3
100,100,0,42,0,97,40,6
55,76,67,95,42,99,0,3
0,90,85,78,11,55,25,7
26,83,89,100,54,71,100,0
0,87,89,78,21,62,31,7
33,100,30,82,6,100,85,0
3,95,60,98,28,100,100,0
100,100,3,29,0,80,34,6
100,92,77,78,66,83,0,9
100,89,41,94,100,78,33,9
35,100,58,100,44,100,34,4
0,95,85,50,31,13,27,7
4,70,70,100,34,90,100,0
25,92,57,30,0,0,39,7
21,100,0,65,30,100,30,4
90,76,81,93,54,100,0,9
4,81,25,82,53,100,6,3
43,100,0,52,39,100,29,4
31,70,51,71,48,100,0,3
24,88,89,61,42,28,0,2
93,100,11,71,2,100,32,6
0,78,70,42,11,32,36,7
5,65,88,100,79,71,26,7
33,86,52,90,34,100,100,0
27,73,78,62,14,0,1,1
0,88,82,63,9,28,25,7
5,97,0,7,32,56,96,8
32,96,32,89,62,100,0,5
53,64,67,36,11,0,4,1
0,39,39,41,35,33,2,1
76,93,58,74,74,100,12,9
17,81,53,100,44,89,0,3
100,100,50,27,43,14,11,1
32,75,72,100,38,89,0,3
23,89,58,36,0,0,27,7
100,100,0,28,58,66,11,5
54,87,65,100,21,77,5,3
52,87,72,100,29,76,0,3
14,72,81,100,63,75,98,0
0,83,72,58,54,50,8,2
98,89,0,37,0,86,63,0
12,100,58,100,65,97,35,4
87,100,87,94,50,100,6,9
70,100,23,69,0,100,36,6
24,100,37,0,23,12,85,5
51,100,67,59,43,67,1,3
100,95,0,1,4,71,32,6
96,100,0,41,0,100,39,6
46,100,47,100,67,91,31,4
88,83,86,100,64,87,1,9
70,97,12,62,0,95,65,0
67,100,6,60,0,100,37,6
57,100,68,100,30,77,0,3
0,91,54,37,7,21,35,7
28,100,39,100,54,98,25,4
14,77,32,0,18,33,0,2
79,80,60,8,0,0,56,8
100,100,15,47,44,76,7,5
93,84,0,28,0,77,47,0
42,100,43,97,39,100,27,4
0,89,68,27,0,53,28,7
100,100,0,13,0,71,34,6
22,86,0,13,59,92,19,5
67,96,17,67,69,91,7,5
0,65,48,56,28,20,0,1
88,63,0,11,11,57,23,0
87,100,100,53,0,0,57,8
8,75,75,30,9,12,79,5
17,98,68,42,0,0,50,7
0,98,57,42,0,31,39,7
3,51,100,57,33,0,0,2
44,95,68,100,45,100,100,0
76,97,36,0,24,54,82,8
85,90,88,98,71,100,0,9
58,64,72,36,4,0,6,2
0,91,59,51,0,27,54,7
46,100,29,77,18,100,98,0
75,82,77,100,0,16,55,8
0,77,25,26,25,2,4,1
48,92,81,81,42,77,6,3
12,90,100,83,77,61,26,7
36,93,79,11,0,0,92,5
56,100,34,81,32,96,29,4
63,92,54,34,52,17,17,1
0,59,82,71,34,65,8,1
56,100,61,100,41,78,39,4
27,100,88,71,0,0,32,7
32,78,70,100,42,93,0,3
0,64,100,82,75,67,25,1
94,88,0,6,13,69,23,6
46,100,44,100,56,93,24,4
21,88,53,14,20,0,96,5
69,100,0,37,0,100,27,6
51,82,14,0,35,51,100,8
13,80,64,100,36,78,0,3
28,95,55,93,32,100,100,0
0,70,21,45,72,100,39,9
23,93,70,100,93,87,27,7
0,51,37,33,32,4,0,1
96,86,100,66,0,0,60,8
24,76,83,100,50,82,84,0
63,100,100,24,0,0,70,8
40,100,35,78,16,100,95,0
20,66,29,0,0,8,4,1
53,80,66,70,67,100,3,9
28,94,66,42,0,0,38,7
34,75,47,86,29,100,100,0
12,100,40,0,10,7,72,5
70,62,27,66,33,55,15,8
31,81,68,100,36,96,100,0
0,100,76,60,0,0,17,7
0,78,44,22,28,25,0,2
0,86,52,64,48,100,6,3
58,100,14,61,10,93,83,0
45,99,74,0,22,28,94,8
74,92,2,44,0,94,60,0
100,93,45,84,45,74,13,5
39,97,26,0,21,34,0,2
55,100,69,35,0,24,59,8
100,100,0,27,0,100,28,6
14,85,0,35,36,91,100,8
100,100,55,41,47,24,13,1
100,89,87,74,71,100,8,9
34,74,6,23,36,83,100,8
0,85,38,24,24,37,4,2
0,76,100,75,73,50,23,7
6,81,38,11,24,0,8,2
61,100,28,81,54,100,31,4
100,100,7,0,0,40,25,6
34,87,34,0,0,18,4,2
0,37,100,75,77,52,26,1
0,87,36,23,25,25,0,2
10,76,47,100,31,83,0,3
0,96,85,54,0,4,31,7
100,100,11,8,0,52,43,6
83,100,0,85,39,100,27,4
38,100,32,81,10,100,92,0
14,70,47,32,2,0,4,1
16,76,43,45,52,93,2,5
6,66,44,30,26,0,5,1
45,100,31,75,29,100,95,0
47,85,56,100,38,90,0,3
100,100,27,67,40,88,0,5
12,87,21,0,29,55,95,8
100,94,37,62,52,58,16,5
59,100,0,48,0,100,43,6
0,87,73,38,0,2,47,7
100,96,0,18,0,82,35,6
0,93,68,66,0,42,33,7
0,75,100,65,42,23,0,2
32,58,70,100,41,95,100,0
21,97,50,0,0,0,96,5
0,65,38,40,27,4,1,1
0,70,35,6,37,10,95,5
38,73,75,100,44,83,0,3
98,100,20,89,0,100,51,6
