@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R1,7,10-13,17'

@attribute At1 numeric
@attribute At7 numeric
@attribute At10 numeric
@attribute At11 numeric
@attribute At12 numeric
@attribute At13 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
100,39,52,73,21,39,5
0,10,34,66,66,86,8
100,85,85,81,56,65,9
5,32,19,29,32,69,2
0,50,0,9,27,30,7
56,45,42,83,53,38,4
23,80,51,76,28,42,3
45,0,0,100,16,51,6
42,71,16,54,54,100,8
0,100,46,23,24,46,2
0,100,62,72,42,48,7
100,22,0,90,17,45,6
30,77,24,0,11,51,2
10,31,44,18,0,21,1
8,26,44,72,56,68,4
82,60,89,100,60,85,9
12,88,64,50,42,25,1
0,76,5,29,0,30,7
25,0,19,90,39,90,4
40,11,0,100,37,18,6
26,22,23,8,71,40,5
52,0,72,96,54,77,9
0,69,4,0,0,10,7
0,100,32,61,0,28,7
31,37,15,100,52,86,0
57,0,36,100,48,85,4
0,80,94,100,59,81,9
85,76,5,0,0,50,2
79,0,0,95,0,100,6
100,5,0,79,9,38,6
46,24,4,100,36,94,0
12,53,65,80,30,62,8
25,5,35,10,72,52,5
96,31,84,91,55,64,9
55,75,16,0,0,44,2
0,81,72,72,44,76,1
0,100,75,53,49,31,1
62,8,0,100,19,52,6
26,53,32,0,73,31,5
66,17,52,0,0,79,8
7,74,49,85,95,45,0
33,18,29,98,34,100,4
12,70,49,100,15,53,3
1,55,2,0,6,60,2
36,40,30,0,72,24,5
28,96,74,71,66,43,4
14,40,10,100,53,62,0
0,46,0,22,19,45,7
32,57,30,97,87,50,0
36,36,3,15,8,59,2
33,36,17,27,1,72,2
0,33,13,24,0,65,2
93,75,80,67,52,27,9
44,64,42,93,13,47,3
0,91,70,87,46,86,1
0,68,7,11,1,37,1
9,64,50,100,23,57,3
20,72,63,87,69,85,4
59,50,0,21,49,49,5
62,90,74,90,49,75,9
13,44,22,0,0,54,2
48,0,31,49,65,100,8
46,0,32,36,65,59,5
38,7,23,9,72,45,5
41,33,39,93,74,72,8
95,57,55,93,100,86,4
75,53,0,0,37,44,8
100,0,6,71,0,89,6
66,0,35,59,0,100,8
100,16,52,78,22,39,5
54,39,0,16,23,58,2
68,86,46,100,12,55,9
32,18,24,17,78,56,5
100,27,53,73,15,35,5
59,29,21,100,59,91,0
57,85,73,65,85,31,4
24,66,35,87,6,42,3
0,56,0,15,19,45,7
43,62,0,17,50,34,5
0,59,50,100,37,84,3
51,6,50,87,28,60,5
47,67,32,96,7,48,3
87,41,90,98,48,62,9
39,17,36,44,70,100,8
22,0,37,13,71,53,5
100,10,52,76,29,47,5
23,53,0,0,2,50,1
5,100,75,55,50,45,1
13,79,55,79,100,34,0
0,24,43,100,21,60,3
9,35,46,100,52,80,4
32,57,27,100,72,61,0
100,84,75,72,33,45,9
86,0,0,100,5,83,6
42,44,23,100,65,64,0
0,78,7,47,0,24,7
0,78,43,95,81,61,0
26,45,43,100,11,51,3
63,67,34,96,10,48,3
85,32,52,100,22,56,5
67,0,0,100,10,65,6
100,42,15,28,0,37,8
28,78,44,83,25,44,3
11,25,0,0,31,49,7
100,92,54,92,11,44,9
29,51,30,100,76,55,0
100,82,46,46,30,25,1
0,75,32,0,11,35,2
0,65,0,42,11,55,7
53,23,14,100,46,90,0
0,78,32,9,0,4,7
12,20,36,95,68,100,8
69,35,34,98,65,79,4
26,76,0,4,44,27,5
0,84,23,23,0,0,7
7,100,60,74,36,46,3
45,43,4,0,1,50,2
42,39,24,100,64,74,0
45,37,51,100,62,73,4
40,20,13,100,45,88,0
52,61,0,0,8,50,1
0,100,75,55,50,39,1
17,59,27,95,70,51,0
35,25,4,34,2,68,2
0,71,25,3,0,6,7
90,0,0,82,5,100,6
75,100,82,68,72,37,4
40,78,20,0,4,49,2
0,100,71,71,42,66,1
0,83,0,36,16,44,7
0,45,30,23,0,61,2
18,51,26,12,26,58,2
28,40,17,99,36,67,4
40,56,67,100,28,59,9
58,34,19,8,64,45,5
55,81,39,78,24,54,3
32,100,79,45,100,0,0
20,47,21,11,66,44,5
100,14,44,81,14,43,5
0,3,34,68,39,81,4
13,4,22,87,49,89,4
30,62,42,100,17,52,3
55,72,75,77,66,48,4
0,60,0,34,12,43,7
88,14,14,57,0,84,6
0,35,45,100,21,59,3
50,24,35,100,64,69,4
32,77,80,70,62,45,4
20,55,3,0,0,50,1
0,62,32,2,8,48,2
0,71,14,44,0,33,7
20,61,62,100,74,90,4
21,65,58,83,61,75,4
0,88,0,96,30,82,7
37,15,63,100,35,60,5
16,86,56,80,97,32,0
24,49,50,100,27,70,3
19,79,71,57,100,7,0
0,93,44,100,15,58,3
0,78,5,60,0,50,7
0,100,75,87,50,78,1
27,15,33,2,75,46,5
21,35,28,98,49,61,4
2,41,0,0,43,45,7
0,65,0,40,18,50,7
14,52,57,98,59,85,4
100,96,59,95,23,54,9
63,70,67,68,90,45,4
44,28,0,100,33,85,0
56,38,69,100,24,46,9
100,87,0,38,46,80,8
0,100,75,49,50,24,1
0,93,79,85,53,72,1
100,11,0,77,31,41,6
0,96,66,85,44,85,1
0,78,100,75,67,50,1
4,66,39,97,9,51,3
0,71,14,30,0,4,7
45,46,34,100,80,63,0
97,54,10,49,49,100,8
0,100,81,71,54,61,1
8,82,0,15,22,0,7
22,56,17,0,4,55,1
66,0,0,100,1,91,6
8,89,63,75,97,25,0
58,54,45,81,17,45,3
0,28,59,76,69,74,9
56,2,30,13,76,41,5
36,38,0,14,16,57,2
55,0,38,64,69,100,8
9,63,31,100,72,65,0
12,83,35,0,10,29,2
18,68,36,92,8,47,3
26,57,60,68,77,50,4
9,56,18,0,3,50,2
0,83,42,9,18,5,2
100,3,0,78,6,54,6
41,62,43,95,13,49,3
71,19,45,100,52,80,4
26,67,30,87,73,48,0
54,13,54,100,80,89,8
0,23,0,100,47,87,0
9,60,12,0,63,24,5
0,83,0,35,9,20,7
16,72,32,6,0,0,7
0,82,100,78,67,56,1
100,0,0,95,11,85,6
28,61,0,0,8,7,7
0,96,81,83,54,68,7
0,53,41,100,25,88,3
47,55,21,0,0,49,2
100,10,0,3,25,25,8
89,0,0,97,1,100,6
55,28,53,76,30,43,5
4,49,45,100,19,56,3
24,60,41,100,16,49,3
35,62,40,82,89,27,0
36,0,53,27,0,100,8
51,33,1,0,0,32,8
21,40,0,4,6,51,2
48,12,0,100,17,52,6
14,98,62,75,35,63,1
0,100,51,37,30,35,2
26,35,0,15,26,56,2
100,85,63,80,23,44,9
0,15,10,41,7,70,2
69,0,0,100,2,94,6
15,50,0,0,6,50,2
26,68,9,52,46,100,8
94,5,53,100,27,63,5
51,48,52,100,59,76,4
55,18,0,100,37,83,0
9,100,75,79,50,61,1
0,46,36,18,9,52,2
10,70,0,100,33,52,7
18,46,0,0,1,50,1
61,74,51,97,12,50,9
57,7,41,100,56,80,4
0,63,0,24,14,46,7
51,22,24,50,61,100,8
11,31,20,20,9,60,2
37,74,25,0,0,46,2
0,100,73,73,47,65,1
0,73,41,55,3,27,1
0,7,14,34,9,69,2
75,75,49,25,33,8,1
0,47,26,100,8,68,3
72,29,30,61,65,100,8
16,61,48,93,58,81,4
59,36,0,0,6,35,8
98,30,49,100,4,42,5
60,56,83,100,35,67,9
0,100,88,50,60,22,1
0,100,75,67,50,50,1
54,57,9,0,3,50,2
8,37,22,20,22,66,2
100,72,0,0,16,31,8
36,81,30,82,3,38,3
27,52,34,100,9,51,3
67,59,34,92,9,46,3
36,25,8,7,54,43,5
1,50,0,0,37,47,7
72,49,45,0,28,53,8
30,0,77,100,69,77,9
16,45,19,10,30,57,2
75,0,0,100,27,45,6
44,73,51,68,26,36,3
43,34,14,11,13,56,2
53,56,59,100,25,64,9
95,0,76,93,59,76,9
42,70,37,0,14,39,2
24,30,17,12,0,56,2
0,45,47,100,20,57,3
7,100,79,33,52,19,7
65,0,34,100,66,61,4
0,42,0,22,37,61,7
53,55,36,51,1,0,8
19,67,18,0,7,50,2
60,0,0,100,12,70,6
0,19,10,100,5,38,1
100,18,65,82,28,42,5
78,54,59,86,34,70,9
29,82,96,71,65,41,4
70,89,78,100,42,68,9
38,40,17,100,59,66,0
37,100,89,56,64,37,4
53,61,39,95,13,48,3
36,55,0,0,14,50,1
55,68,28,80,2,34,3
75,0,15,100,39,97,4
34,83,71,86,46,62,7
6,74,46,94,85,53,0
23,85,25,45,0,0,1
0,100,71,51,47,34,1
22,34,27,5,72,41,5
0,73,6,47,0,51,7
82,0,1,100,20,27,6
0,56,0,5,34,19,7
14,50,6,0,0,50,2
84,100,58,95,22,54,9
0,73,0,5,25,34,7
63,0,0,100,10,68,6
0,88,65,72,37,82,1
0,47,37,100,21,74,3
59,61,28,73,82,57,4
50,50,48,93,17,47,3
36,48,0,0,5,50,1
0,83,50,100,37,85,3
1,21,50,100,25,46,5
29,10,63,93,46,66,5
21,56,26,100,71,62,0
72,87,68,59,96,49,4
100,0,43,0,28,50,1
28,40,13,0,9,51,2
49,88,24,0,0,43,2
79,73,12,42,44,100,8
86,77,85,87,43,61,9
81,93,62,98,24,58,9
25,79,61,60,100,3,0
14,41,52,98,27,60,3
90,26,0,100,24,51,6
100,19,40,90,14,48,5
59,1,0,100,35,80,0
73,13,0,100,31,44,6
5,98,22,34,0,0,7
0,100,76,86,50,70,1
77,62,74,91,27,53,9
0,100,61,67,36,48,3
29,68,7,0,9,52,2
85,14,0,100,26,51,6
53,40,80,95,39,67,9
0,40,41,100,20,64,3
16,34,34,0,76,45,5
0,53,11,100,2,53,1
0,54,4,9,0,54,1
0,84,58,71,35,50,3
92,100,0,5,37,64,8
0,100,65,66,43,48,7
41,0,31,100,59,87,4
0,69,68,78,43,88,1
15,79,48,91,20,50,3
49,50,6,0,8,50,2
5,4,44,16,80,57,5
38,28,24,4,0,52,2
18,59,48,100,14,41,3
8,10,37,12,68,55,5
0,69,0,14,18,3,7
39,67,64,60,63,31,4
0,100,68,45,46,22,1
0,100,79,83,53,78,1
57,7,39,50,69,100,8
66,70,50,100,8,50,9
16,36,0,0,21,48,2
59,11,35,100,45,88,4
90,62,7,49,50,100,8
0,55,0,2,5,20,7
14,50,7,0,15,50,2
64,16,16,12,63,42,5
42,45,32,100,76,55,0
40,44,26,100,69,60,0
98,74,0,0,9,31,8
10,54,28,0,73,42,5
92,0,0,100,8,90,6
100,55,0,5,30,55,8
44,55,34,92,79,35,0
0,73,57,79,32,89,1
69,0,60,100,61,71,9
100,63,79,96,52,92,9
0,70,0,35,13,56,7
4,55,15,0,22,52,2
0,59,0,36,18,38,7
58,84,19,40,0,0,1
54,63,0,18,49,40,5
43,28,25,68,57,100,8
100,24,0,76,11,41,6
32,50,38,100,12,52,3
0,100,80,85,53,73,1
9,74,72,59,50,33,4
62,100,6,30,57,65,8
39,71,37,78,88,29,0
53,10,0,100,21,59,6
27,39,30,93,51,77,4
73,39,13,7,0,13,8
44,50,31,100,78,45,0
32,72,19,0,0,47,2
50,0,0,100,7,68,6
26,97,87,81,67,67,4
15,44,0,0,1,50,1
64,64,45,98,88,78,4
0,100,70,33,47,19,7
57,63,0,3,39,43,5
55,4,0,100,1,90,6
21,29,16,100,52,79,0
0,55,32,24,0,62,2
41,57,48,87,17,45,3
34,49,35,77,70,76,8
80,52,65,61,94,57,0
100,18,23,25,0,69,6
0,52,0,16,39,51,7
0,86,0,29,14,39,7
31,61,43,95,32,65,3
100,35,2,67,0,41,6
0,64,18,2,0,37,1
4,4,43,56,55,63,4
24,74,35,84,80,41,0
55,61,43,10,0,98,8
23,64,2,0,48,23,5
0,82,25,23,0,33,7
43,43,22,100,67,68,0
51,63,1,4,0,15,8
26,81,66,64,100,17,0
70,0,62,92,58,80,9
4,100,78,57,100,15,0
72,28,0,3,34,51,8
25,29,5,34,2,68,2
0,56,0,43,1,52,7
53,0,0,100,6,67,6
52,100,73,15,45,65,0
0,54,0,2,20,5,7
25,42,8,0,0,46,1
35,21,19,17,59,46,5
84,0,36,100,51,66,4
73,77,0,6,8,34,8
0,84,0,16,51,25,5
74,44,84,98,62,92,9
9,39,7,100,34,99,0
0,100,76,58,50,36,1
0,88,66,67,100,22,0
48,55,63,57,34,44,5
100,85,51,90,16,50,9
0,52,0,27,26,64,7
43,2,70,91,47,64,5
0,77,66,76,43,77,1
0,72,34,7,0,3,7
51,89,27,75,0,35,3
16,32,62,81,41,67,5
0,97,31,52,0,38,7
45,87,31,0,13,29,2
12,0,24,97,41,100,4
0,60,0,21,3,35,7
23,47,1,0,0,50,1
5,88,44,95,26,61,3
0,37,15,28,26,66,2
100,18,0,0,32,36,8
0,76,60,66,36,74,1
30,54,16,0,12,52,2
16,100,0,19,44,29,5
0,60,52,68,27,66,1
0,100,75,78,50,71,7
70,0,41,100,44,90,4
6,100,51,33,26,0,2
65,87,82,75,83,51,4
9,78,52,100,30,64,3
0,62,47,100,22,63,3
19,0,38,94,56,95,4
37,58,45,99,17,55,3
0,20,18,19,0,60,2
44,83,67,97,78,96,4
47,5,29,18,71,56,5
36,61,0,0,10,50,1
39,34,30,72,0,83,8
2,100,71,53,100,6,0
9,21,46,100,21,59,3
46,19,45,100,69,98,4
4,13,34,0,72,38,5
0,81,100,78,68,56,1
0,65,0,24,0,15,7
0,100,79,68,50,51,1
23,43,12,0,65,33,5
17,75,37,98,16,62,3
12,100,69,47,46,22,1
61,0,8,100,29,71,4
100,7,10,44,0,62,6
0,100,71,48,48,23,1
0,63,0,2,29,51,7
60,0,34,100,43,97,4
14,85,63,83,99,36,0
54,48,49,0,0,73,8
9,36,15,6,10,52,2
0,82,0,11,3,29,7
26,69,52,88,66,55,4
100,18,0,93,10,52,6
0,92,26,45,0,12,1
0,100,75,87,49,79,1
54,75,24,0,0,48,2
56,0,70,99,62,74,9
0,92,75,85,50,86,1
53,2,40,100,44,84,4
100,78,0,12,42,83,8
0,100,75,70,50,55,1
62,0,34,100,43,79,4
13,69,51,87,21,46,3
0,88,0,27,11,15,7
0,77,0,26,7,49,7
100,84,0,0,14,39,8
33,39,20,100,59,93,0
41,61,10,0,0,49,2
84,0,11,100,47,76,4
78,11,0,100,22,64,6
32,37,10,0,0,36,1
23,58,45,97,60,76,4
10,41,47,100,21,56,3
50,51,0,0,24,51,2
0,68,0,11,37,54,7
48,79,0,19,40,21,5
4,0,42,100,74,80,8
6,19,51,100,18,40,8
14,57,41,88,86,65,4
42,55,34,88,80,29,0
30,38,34,100,71,85,4
24,26,16,28,4,64,2
20,35,45,30,0,100,8
0,96,64,68,42,44,1
25,60,16,0,9,50,2
29,29,26,0,2,50,2
60,53,0,0,20,50,8
84,24,0,100,15,65,6
100,78,0,0,9,32,8
43,0,32,30,66,64,5
0,76,12,42,0,9,7
100,16,19,27,0,54,6
100,22,5,87,0,67,6
24,67,20,0,11,50,2
27,15,28,5,70,46,5
0,84,0,2,29,49,7
0,7,38,55,35,62,4
33,29,35,100,62,88,4
77,100,69,72,41,39,9
100,0,0,83,11,69,6
40,24,59,100,32,52,9
73,0,36,55,68,100,8
0,56,0,29,27,58,7
65,74,50,100,15,58,9
13,40,14,0,13,51,2
32,65,54,94,24,51,3
0,69,37,27,8,63,2
5,55,0,61,3,15,8
40,25,69,100,42,62,5
52,3,10,100,41,98,0
66,45,0,11,24,50,8
39,27,36,100,60,88,4
25,64,36,90,80,40,0
0,52,31,13,69,44,5
0,100,73,77,46,72,1
100,29,46,7,30,4,1
78,0,0,100,12,91,6
100,14,3,50,0,46,6
0,58,31,22,1,60,2
19,69,37,93,17,53,3
100,16,3,45,0,36,6
100,0,0,89,3,72,6
2,60,44,100,15,47,3
20,45,9,0,67,39,5
71,51,47,100,16,57,9
98,76,50,100,16,53,9
62,61,16,0,26,54,2
31,71,60,20,41,3,1
25,27,3,32,21,65,2
100,0,0,94,20,59,6
100,76,10,39,46,86,8
25,79,0,9,51,8,5
35,84,31,0,12,14,2
38,32,38,62,0,0,8
25,52,65,95,70,100,4
100,0,0,100,12,73,6
80,98,53,95,19,53,9
8,40,0,0,17,49,2
29,12,58,100,47,64,5
18,36,49,70,37,68,5
18,39,19,0,0,47,1
0,100,70,64,72,66,4
70,0,37,100,45,69,4
0,55,34,100,5,48,3
80,72,6,0,0,41,1
56,13,9,100,41,94,0
31,81,50,78,22,41,3
100,0,0,97,16,68,6
55,67,42,99,12,49,3
0,85,11,55,0,53,7
26,89,54,71,94,21,0
0,89,21,62,0,25,7
33,30,6,100,46,80,0
3,60,28,100,74,62,0
100,3,0,80,15,50,6
100,77,66,83,21,46,9
100,41,100,78,64,45,9
35,58,44,100,67,79,4
0,85,31,13,0,13,7
4,70,34,90,86,55,0
25,57,0,0,32,47,7
21,0,30,100,43,65,4
90,81,54,100,16,55,9
4,25,53,100,25,57,3
43,0,39,100,57,83,4
31,51,48,100,18,51,3
24,89,42,28,22,0,2
93,11,2,100,35,37,6
0,70,11,32,0,25,7
5,88,79,71,53,48,7
33,52,34,100,76,56,0
27,78,14,0,0,29,1
0,82,9,28,0,25,7
5,0,32,56,64,100,8
32,32,62,100,22,51,5
53,67,11,0,0,49,1
0,39,35,33,5,31,1
76,58,74,100,42,92,9
17,53,44,89,13,40,3
100,50,43,14,27,0,1
32,72,38,89,10,39,3
23,58,0,0,18,48,7
100,0,58,66,45,55,5
54,65,21,77,0,33,3
52,72,29,76,8,36,3
14,81,63,75,100,30,0
0,72,54,50,29,65,2
98,0,0,86,21,100,0
12,58,65,97,70,91,4
87,87,50,100,19,53,9
70,23,0,100,23,50,6
24,37,23,12,59,51,5
51,67,43,67,17,37,3
100,0,4,71,0,88,6
96,0,0,100,16,73,6
46,47,67,91,64,70,4
88,86,64,87,21,46,9
70,12,0,95,29,100,0
67,6,0,100,24,52,6
57,68,30,77,9,38,3
0,54,7,21,0,34,7
28,39,54,98,60,96,4
14,32,18,33,16,68,2
79,60,0,0,34,55,8
100,15,44,76,26,42,5
93,0,0,77,6,100,0
42,43,39,100,53,78,4
0,68,0,53,1,95,7
100,0,0,71,6,61,6
22,0,59,92,55,86,5
67,17,69,91,37,52,5
0,48,28,20,2,12,1
88,0,11,57,0,100,0
87,100,0,0,23,45,8
8,75,9,12,44,0,5
17,68,0,0,26,38,7
0,57,0,31,24,64,7
3,100,33,0,10,12,2
44,68,45,100,94,47,0
76,36,24,54,52,100,8
85,88,71,100,32,65,9
58,72,4,0,1,50,2
0,59,0,27,34,50,7
46,29,18,100,59,75,0
75,77,0,16,15,40,8
0,25,25,2,0,13,1
48,81,42,77,21,42,3
12,100,77,61,51,41,7
36,79,0,0,48,25,5
56,34,32,96,61,86,4
63,54,52,17,35,3,1
0,82,34,65,0,33,1
56,61,41,78,77,71,4
27,88,0,0,10,8,7
32,70,42,93,16,50,3
0,100,75,67,50,53,1
94,0,13,69,0,100,6
46,44,56,93,47,74,4
21,53,20,0,70,44,5
69,0,0,100,7,70,6
51,14,35,51,67,100,8
13,64,36,78,8,36,3
28,55,32,100,79,59,0
0,21,72,100,76,80,9
23,70,93,87,60,76,7
0,37,32,4,3,18,1
96,100,0,0,27,72,8
24,83,50,82,100,28,0
63,100,0,0,34,22,8
40,35,16,100,55,83,0
20,29,0,8,0,54,1
53,66,67,100,30,68,9
28,66,0,0,25,47,7
34,47,29,100,67,74,0
12,40,10,7,54,51,5
70,27,33,55,0,0,8
31,68,36,96,79,48,0
0,76,0,0,1,37,7
0,44,28,25,1,63,2
0,52,48,100,25,63,3
58,14,10,93,42,100,0
45,74,22,28,59,81,8
74,2,0,94,20,100,0
100,45,45,74,27,37,5
39,26,21,34,11,68,2
55,69,0,24,26,59,8
100,0,0,100,7,78,6
14,0,36,91,68,100,8
100,55,47,24,30,14,1
100,87,71,100,35,69,9
34,6,36,83,70,91,8
0,38,24,37,0,69,2
0,100,73,50,48,30,7
6,38,24,0,5,51,2
61,28,54,100,63,90,4
100,7,0,40,0,34,6
34,34,0,18,9,59,2
0,100,77,52,52,33,1
0,36,25,25,0,63,2
10,47,31,83,2,15,3
0,85,0,4,20,43,7
100,11,0,52,19,48,6
83,0,39,100,54,77,4
38,32,10,100,54,70,0
14,47,2,0,0,73,1
16,43,52,93,28,66,5
6,44,26,0,0,50,1
45,31,29,100,66,72,0
47,56,38,90,11,44,3
100,27,40,88,16,46,5
12,21,29,55,62,100,8
100,37,52,58,32,28,5
59,0,0,100,17,68,6
0,73,0,2,26,35,7
100,0,0,82,8,66,6
0,68,0,42,15,50,7
0,100,42,23,18,12,2
32,70,41,95,79,53,0
21,50,0,0,60,41,5
0,38,27,4,0,23,1
0,35,37,10,74,52,5
38,75,44,83,9,39,3
98,20,0,100,37,36,6
22,32,0,18,15,59,2
58,18,4,100,38,83,0
100,5,14,35,0,66,6
35,64,37,74,8,33,3
100,99,0,0,32,73,8
0,72,58,100,67,88,4
12,74,41,94,79,56,0
19,77,57,85,100,33,0
13,37,12,4,13,55,2
44,81,38,94,12,48,3
100,59,0,0,29,52,8
0,93,44,33,20,49,2
13,32,9,15,12,59,2
16,27,9,100,55,69,0
16,76,52,74,99,21,0
0,86,49,100,25,68,3
20,40,25,0,1,20,1
0,53,49,100,17,57,3
6,48,19,0,0,50,2
96,96,56,89,18,48,9
100,10,11,42,0,32,6
12,86,75,90,52,90,4
22,56,10,0,2,52,1
2,47,50,98,15,43,3
100,2,0,88,23,43,6
57,0,4,60,0,100,6
0,100,91,72,62,58,1
46,32,16,21,7,62,2
77,11,8,100,42,98,0
90,0,0,100,8,72,6
100,52,42,63,14,30,5
100,0,28,90,40,85,4
95,12,43,100,48,68,4
100,0,5,84,0,66,6
30,62,12,0,2,43,1
82,73,0,0,2,34,8
21,36,2,5,3,53,1
100,10,0,76,4,59,6
11,0,28,64,59,100,8
34,90,0,0,43,20,5
20,40,49,0,33,0,1
41,80,85,63,58,29,4
38,71,24,0,7,43,2
20,63,38,100,84,45,0
43,0,37,65,65,100,8
63,87,62,63,74,60,4
43,21,33,48,64,100,8
38,36,38,87,61,89,4
50,75,17,0,1,39,2
54,30,29,49,65,100,8
100,2,5,47,0,53,6
0,69,7,66,0,100,7
87,82,4,29,43,100,8
18,13,34,5,81,45,5
0,100,75,75,50,64,1
78,0,0,100,15,72,6
49,100,79,43,89,38,4
84,0,0,91,15,100,0
0,47,24,16,0,27,1
0,72,27,93,61,100,8
100,34,56,70,33,38,5
100,52,0,0,4,31,8
100,34,45,10,30,3,1
2,65,33,6,4,47,2
36,48,0,0,28,47,7
0,100,82,70,55,55,1
44,0,38,98,71,96,8
0,100,75,50,50,29,1
29,43,25,39,64,94,8
74,0,41,100,47,61,4
0,52,36,9,12,48,2
82,100,0,49,35,89,8
34,28,32,38,68,93,8
33,9,48,74,36,92,4
19,12,60,100,35,66,5
37,42,11,100,65,60,0
100,88,75,96,32,57,9
100,26,42,75,19,40,5
0,76,47,44,24,50,2
50,62,43,99,11,51,5
100,76,0,0,25,48,8
54,50,29,100,72,58,0
45,31,23,28,3,65,2
0,60,4,26,0,37,7
52,60,73,100,39,88,9
61,55,49,76,70,66,4
29,27,37,87,51,89,4
100,0,0,64,16,39,6
100,0,0,77,8,70,6
36,35,15,100,58,76,0
46,53,46,95,15,49,3
51,66,30,0,63,31,5
100,42,38,64,9,32,5
0,85,60,58,40,50,1
0,28,42,100,26,62,3
13,46,3,0,1,50,1
100,37,0,92,42,29,6
0,22,77,100,81,97,9
82,75,13,38,56,100,8
93,99,77,100,37,58,9
57,24,14,100,51,73,0
17,72,42,82,90,28,0
97,59,4,0,0,25,8
1,58,49,100,19,49,3
25,75,53,51,80,49,4
82,17,0,100,18,55,6
100,46,0,0,14,34,8
0,69,24,44,54,78,8
12,46,15,100,59,71,0
0,51,0,17,37,50,7
100,88,44,88,18,49,9
44,48,44,91,56,88,4
0,81,60,42,40,28,1
65,0,28,63,27,100,4
58,28,38,100,60,93,4
0,100,75,64,51,46,1
0,100,35,13,11,1,2
0,89,0,37,17,41,7
0,70,46,12,20,49,2
38,77,34,93,9,45,3
87,0,0,91,10,100,6
6,31,0,5,10,52,2
21,52,17,0,0,31,1
100,4,20,35,0,60,6
0,100,33,21,7,24,2
