@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1,3,9,11'

@attribute FLength numeric
@attribute FSize numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
16.854,2.3243,4.875,g
58.3631,3.2475,4.366,g
37.3466,2.7962,15.638,g
85.8049,3.7798,1.3536,g
57.1095,2.6527,34.613,g
79.7152,3.3438,7.119,g
135.909,2.8834,67.903,g
33.3506,2.9841,5.18,g
25.2099,2.4005,72.391,g
19.3993,2.3096,25.804,g
22.0239,2.5276,62.975,g
41.3845,3.2232,2.562,g
28.8416,2.6857,25.199,g
75.7318,2.9474,4.6616,g
111.657,3.0674,3.348,g
31.0074,2.9511,20.518,g
49.1296,2.4487,7.8731,g
19.7725,2.4108,43.561,g
24.4701,2.5664,35.99,g
109.581,3.1392,0.834,g
49.8521,2.3971,6.0457,g
95.2817,3.7994,6.69,g
56.6978,3.2003,6.7129,g
32.4194,2.8132,8.477,g
23.3323,2.3355,37.4068,g
36.1504,3.0544,10.098,g
22.0202,2.5496,30.327,g
59.0364,2.943,12.026,g
25.2326,2.3997,69.8177,g
26.7371,2.6498,10.206,g
99.7874,4.1202,0.2545,g
19.8269,2.3385,24.6377,g
45.6562,3.2602,15.75,g
29.6529,2.7164,46.068,g
32.6655,2.6642,8.041,g
74.9217,3.3037,2.594,g
73.7136,3.1534,12.2293,g
20.2191,2.3444,34.0559,g
25.8026,2.4533,7.346,g
30.1227,2.5746,11.519,g
121.846,3.9052,3.2636,g
24.3237,2.6684,53.3158,g
65.6318,3.0265,2.4674,g
12.7537,2.2999,80.0642,g
73.7915,3.3443,10.5595,g
12.4987,2.1446,50.611,g
56.3973,3.18,12.2671,g
19.8183,2.1569,17.8692,g
21.8249,2.5391,33.902,g
85.895,3.795,4.147,g
19.1996,2.1538,70.736,g
20.0115,2.0588,44.067,g
86.291,3.6349,1.581,g
84.5887,3.8822,3.6433,g
41.2575,2.9923,2.555,g
44.7114,2.7785,2.715,g
66.8895,2.372,11.3951,g
53.8621,3.1123,16.64,g
94.0405,4.07,2.148,g
23.2631,2.5514,4.1919,g
89.9213,3.1212,8.3626,g
63.7042,2.9757,4.6486,g
161.278,2.9159,5.6891,g
44.8892,2.5815,15.1543,g
20.9063,2.4541,42.3501,g
33.4997,2.6258,24.9095,g
41.6134,3.1356,18.278,g
53.0154,2.9348,2.8825,g
22.3115,2.5711,13.895,g
27.6178,2.3021,69.004,g
88.1057,3.4716,5.5776,g
34.5605,2.6395,6.123,g
18.6247,2.1875,35.4935,g
41.4947,3.5532,5.0887,g
22.996,2.3054,9.5881,g
52.6825,3.0261,2.3692,g
21.6617,2.3711,37.428,g
27.0631,2.3233,59.5071,g
101.142,4.0228,3.0978,g
25.2454,2.4814,32.442,g
18.299,2.1303,45.2655,g
25.142,2.404,62.969,g
121.021,2.7604,1.112,g
79.3412,3.0592,1.5576,g
87.2749,3.7066,4.4023,g
24.5394,2.6484,10.0304,g
58.6959,2.6689,2.2573,g
19.7805,2.316,5.225,g
60.8999,3.5977,0.072,g
19.6803,2.3385,67.183,g
41.151,3.2239,1.6001,g
79.2893,3.5974,0.514,g
52.2513,2.752,0.4811,g
23.3221,2.2989,58.039,g
33.7126,2.6762,25.544,g
23.4331,2.4935,5.584,g
26.1183,2.3945,73.12,g
26.3059,2.5231,51.496,g
36.8412,2.6309,70.6744,g
30.4324,3.0876,6.71,g
25.712,2.7312,50.8703,g
48.0627,2.5658,17.388,g
19.1023,2.4914,55.833,g
26.4957,2.8096,57.543,g
67.4161,3.0011,7.4092,g
31.0964,2.5099,18.7547,g
57.682,3.2915,5.272,g
31.5685,2.5024,40.0088,g
43.3156,3.3175,2.0615,g
44.5834,2.6222,16.8631,g
35.3852,2.9279,7.802,g
26.074,2.2467,2.4234,g
42.7816,2.9535,12.88,g
58.8813,3.3251,6.402,g
55.6748,2.3683,4.6566,g
87.5301,3.7044,0.0204,g
28.2159,2.601,33.437,g
23.7486,2.5359,41.11,g
20.532,2.5587,37.6012,g
48.1898,3.2588,2.971,g
78.9104,3.2781,2.556,g
27.1715,2.6493,1.61,g
32.9178,2.9251,7.387,g
35.7062,2.7871,0.762,g
20.8527,2.1673,85.4703,g
26.2348,2.3355,14.1872,g
16.7571,2.3243,71.177,g
53.1157,3.3184,2.73,g
35.3685,3.0959,6.862,g
71.8916,3.662,4.088,g
33.0715,2.5453,11.083,g
17.9289,2.5085,79.598,g
43.1787,3.1547,15.4188,g
71.4229,3.105,7.078,g
87.7575,3.9338,1.2098,g
26.3494,2.2978,43.723,g
25.6508,2.5871,64.2235,g
12.9432,2.0737,89.7459,g
98.2129,3.3673,4.1168,g
19.5513,2.29,9.757,g
66.9964,3.387,3.197,g
104.604,2.8335,4.314,g
47.0181,3.0941,5.59,g
33.7304,2.7593,10.213,g
81.805,2.7482,3.38,g
20.5279,2.1021,63.637,g
27.699,2.6937,36.5252,g
45.4644,2.9724,4.5248,g
78.3975,3.3175,0.2485,g
25.1224,2.5321,5.0428,g
21.1752,2.29,60.3018,g
29.9867,2.6289,2.593,g
56.0543,3.0191,6.696,g
20.6376,2.1189,46.992,g
57.4269,3.2958,9.716,g
117.306,2.9445,0.0969,g
49.63,3.2204,27.672,g
12.968,2.1351,55.5492,g
18.3345,2.4057,40.824,g
13.582,2.2317,71.5811,g
50.9163,2.8205,1.603,g
23.4842,2.5944,6.0191,g
59.489,2.841,1.534,g
54.4918,2.9576,1.705,g
65.1705,3.2525,6.976,g
25.3765,2.3988,9.172,g
24.7319,2.5575,12.2473,g
39.2142,3.0575,2.53,g
94.0577,3.7708,1.498,g
28.7776,2.4683,30.035,g
93.4082,2.9841,1.7356,g
19.2002,2.3531,8.542,g
22.8368,2.5569,66.247,g
71.7146,3.2586,6.282,g
89.0364,3.2725,3.585,g
21.0425,2.3128,15.654,g
53.0029,2.8707,0.107,g
35.8412,2.5132,9.1922,g
23.5828,2.6776,9.3069,g
88.4059,3.4214,3.617,g
25.9887,2.3274,15.89,g
13.1053,2.2266,10.381,g
52.7704,3.301,0.249,g
18.9013,2.2695,0.3038,g
20.2913,2.2753,68.446,g
84.7379,3.0993,6.3777,g
26.4583,2.4624,3.3458,g
38.8512,3.1089,2.1568,g
23.1479,2.4306,2.393,g
37.1788,2.5447,11.6695,g
95.2356,3.1361,5.01,g
58.1422,3.3006,1.5315,g
21.1241,2.2227,11.1686,g
23.8026,2.2625,20.3915,g
18.8636,2.4091,0.5504,g
21.6235,2.4749,2.215,g
25.6828,2.596,56.894,g
41.116,2.7088,7.629,g
22.1356,2.4548,17.0656,g
32.923,2.4125,29.936,g
48.0873,3.907,18.8033,g
28.867,2.2878,10.8057,g
119.161,3.7452,3.634,g
19.9257,2.3664,49.8459,g
37.3147,2.7497,53.5987,g
23.5033,2.3936,46.72,g
27.6736,2.6299,11.875,g
57.0253,2.7222,1.367,g
35.0623,2.6365,6.546,g
15.6525,2.2253,27.221,g
22.0089,2.1599,60.2891,g
20.3476,2.081,63.632,g
37.022,2.9327,17.8611,g
34.3489,3.0247,8.3993,g
21.9503,2.5391,18.12,g
18.9447,2.2082,54.0587,g
27.2564,2.6133,1.7427,g
19.1651,2.4706,74.952,g
27.7252,2.6439,12.665,g
38.2454,2.8245,21.897,g
24.6165,2.7443,15.114,g
38.9695,2.636,15.3354,g
81.3469,3.6737,0.582,g
13.3685,2.357,33.8055,g
50.819,2.7084,1.6694,g
22.4777,2.3847,11.1527,g
70.1449,2.8335,5.0238,g
38.428,2.658,11.2076,g
25.4553,2.639,19.0188,g
87.306,3.7907,1.3293,g
12.9733,2.2822,12.1984,g
77.5931,3.2767,2.2272,g
67.9099,3.7383,3.44,g
28.3143,2.444,10.678,g
70.2654,3.0535,4.043,g
24.536,2.4541,21.592,g
30.4306,2.9701,0.5273,g
22.6241,2.5821,5.6815,g
20.7751,2.2856,28.623,g
18.1675,2.2122,34.9363,g
16.5471,2.2041,55.8503,g
16.7429,2.3096,68.6733,g
31.0586,2.5999,11.7643,g
32.7377,2.9337,15.842,g
19.1111,2.5244,61.988,g
48.6388,2.5849,0.204,g
28.1919,2.8251,80.2551,g
46.1928,2.7608,2.76,g
28.5956,2.9865,5.359,g
72.5221,3.2048,0.386,g
79.8079,3.3959,1.1324,g
30.411,2.2833,51.112,g
45.2957,3.0441,8.201,g
51.5943,3.0149,10.02,g
38.9507,2.6665,2.2136,g
100.012,4.1322,3.081,g
24.2215,2.3683,0.075,g
12.9604,2.1569,28.2782,g
25.1793,2.8283,48.4993,g
77.2563,3.0332,1.922,g
40.912,3.6204,14.608,g
31.9795,2.3927,13.4176,g
26.9279,2.5944,3.3499,g
19.6767,2.317,53.718,g
50.321,2.7585,7.3695,g
58.7256,2.8293,3.973,g
22.4568,2.1987,46.9182,g
77.8915,3.0695,2.1148,g
26.24,2.4764,9.256,g
89.8985,3.1324,6.8413,g
86.9004,3.4157,1.2007,g
56.8961,2.9786,1.38,g
20.8833,2.5611,17.9992,g
77.0826,3.4002,5.0251,g
12.6838,2.3233,78.178,g
20.0971,2.3522,19.4135,g
21.4458,2.6835,34.2026,g
50.7769,2.5353,3.9303,g
24.4626,2.4273,5.044,g
34.3113,2.5871,23.351,g
52.0331,2.6585,0.8496,g
56.428,2.938,30.919,g
24.7632,2.7934,30.8085,g
23.0644,2.6085,24.204,g
51.3155,2.4166,8.8813,g
51.6397,3.3067,1.5888,g
21.5605,2.0737,80.8843,g
24.3625,2.6613,40.6717,g
13.1349,2.1861,88.5222,g
53.8971,2.8834,2.001,g
45.5948,2.7931,3.5716,g
50.0133,3.1661,0.591,g
23.9001,2.3936,1.9963,g
19.5221,2.2799,64.323,g
28.7041,2.317,33.5885,g
47.1363,2.4728,12.504,g
36.7334,2.941,21.5907,g
13.002,2.1319,62.424,g
77.0039,3.3366,0.3649,g
43.7187,2.6284,11.6246,g
13.2921,2.2393,61.0007,g
29.1413,2.4074,13.171,g
69.0975,3.5674,1.7409,g
31.0527,2.6968,15.591,g
56.6568,2.7763,4.233,g
92.6912,4.0311,0.019,g
20.2643,2.3646,12.4856,g
88.3353,3.5638,23.4767,g
27.8336,2.6857,77.952,g
29.484,2.3054,9.272,g
21.4086,2.2788,35.187,g
28.443,2.7173,9.0922,g
77.481,3.0124,1.751,g
74.1171,3.2307,11.6548,g
46.1956,3.7257,0.305,g
32.1521,2.6744,13.6027,g
47.0143,2.8811,14.353,g
31.068,2.5514,32.959,g
40.9913,3.1227,13.4983,g
29.2258,2.2601,44.9555,g
79.1032,3.0665,8.208,g
34.7458,3.0687,1.7171,g
80.271,3.1882,2.956,g
44.6018,2.7878,2.399,g
70.8411,3.5667,4.763,g
52.1073,3.1124,3.056,g
22.1023,2.1629,79.998,g
26.5592,2.2625,16.044,g
31.3156,2.4464,0.534,g
68.0828,3.5616,3.9174,g
105.958,4.3649,3.726,g
40.5701,3.1447,8.5051,g
19.2264,2.4298,14.45,g
37.5611,2.7308,19.7833,g
33.107,2.636,10.136,g
50.3586,3.1857,2.068,g
85.0908,3.3523,0.4645,g
50.9972,3.3969,1.139,g
39.5082,2.8837,1.6435,g
17.2849,2.2095,42.016,g
32.0521,2.6325,70.3212,g
111.151,3.1893,1.2138,g
38.8617,3.1057,3.906,g
46.198,2.7955,4.529,g
94.9356,3.746,2.649,g
37.593,2.9605,1.2879,g
19.4525,2.3589,4.6487,g
18.14,2.3483,53.2443,g
68.0663,3.1543,10.4946,g
74.8828,3.0243,3.27,g
27.9907,2.3454,66.9996,g
102.9,3.0801,5.0421,g
20.9328,2.1189,83.6972,g
58.5931,2.8293,0.6526,g
57.732,3.4248,1.333,g
39.7087,2.4241,39.1323,g
12.6919,2.1414,76.277,g
50.5449,3.009,9.854,g
64.7847,2.9926,22.163,g
69.4801,3.5294,0.9791,g
41.2321,2.946,6.63,g
95.9509,3.0147,3.7874,g
102.576,3.824,0.1569,g
83.3838,3.63,2.671,g
96.4872,2.8274,10.213,g
90.6992,3.3862,7.369,g
20.0044,2.2788,59.473,g
19.6336,2.5172,32.2376,g
18.8209,2.7308,51.214,g
29.4914,2.9325,3.249,g
59.7172,3.628,1.706,g
19.0315,2.1569,58.852,g
29.5728,2.9834,28.8051,g
27.1802,2.7551,50.664,g
42.5751,2.567,11.3585,g
17.725,2.1833,73.787,g
80.4985,3.5162,6.046,g
13.2754,2.2541,16.91,g
92.3287,3.8473,1.5216,g
21.1285,2.1461,52.67,g
12.9851,2.1508,79.334,g
33.1849,2.4564,4.632,g
125.302,2.4232,1.663,g
32.9955,3.3646,0.465,g
20.2473,2.5472,27.111,g
20.8892,2.4298,13.3845,g
12.566,2.0314,55.0063,g
24.1099,2.4191,4.4326,g
76.1742,2.946,5.2872,g
36.7509,2.5533,39.6251,g
39.1753,2.829,12.887,g
28.7751,2.4362,8.6513,g
15.6818,2.3075,25.156,g
33.5414,2.5378,9.224,g
25.1368,2.3988,19.017,g
33.4604,2.3936,3.66,g
31.6734,2.6618,28.296,g
37.1425,2.8756,6.2878,g
24.978,2.372,52.3631,g
20.4756,2.0986,68.1257,g
21.7282,2.3988,6.4748,g
27.435,2.639,21.0606,g
60.7813,3.2778,66.0307,g
12.8457,2.1222,78.0798,g
36.3999,3.0278,1.711,g
20.9635,2.2253,40.2935,g
83.2569,3.5134,0.347,g
42.0569,3.8061,3.419,g
32.7808,2.4814,12.7713,g
17.2445,2.224,25.805,g
37.0967,2.8573,4.145,g
37.7947,2.9188,20.555,g
30.9685,2.6425,14.754,g
104.763,4.0666,0.151,g
63.4209,3.0955,0.782,g
12.9524,2.1658,25.3233,g
25.5788,2.9533,40.679,g
73.7622,3.2284,17.123,g
28.4509,2.4378,9.2887,g
75.5011,2.9773,1.1556,g
12.9767,2.2443,63.4499,g
59.4233,3.1318,10.973,g
21.6155,2.1055,32.8759,g
17.1942,2.2695,64.1895,g
47.7879,2.939,8.5086,g
29.9323,2.5159,8.897,g
49.6571,2.827,9.1405,g
17.9508,2.3962,34.256,g
18.649,2.1508,43.5269,g
24.8455,2.2393,0.0002,g
29.0609,2.8993,34.427,g
156.301,2.9312,4.1613,g
48.8413,2.699,7.282,g
80.9042,3.5396,1.267,g
23.6483,2.702,3.991,g
13.3386,2.3395,52.3517,g
28.7928,2.6449,86.9663,g
27.8673,2.6212,21.151,g
31.4288,2.7547,5.278,g
72.173,3.3085,4.71,g
24.5103,2.0473,14.1769,g
60.0379,3.0116,4.4858,g
52.1461,2.8666,3.901,g
21.9338,2.3424,18.299,g
22.1866,2.1931,74.228,g
34.9637,2.7709,8.146,g
25.4768,2.3404,5.854,g
25.1366,2.4014,42.499,g
37.1411,2.9269,11.7059,g
20.4916,2.4433,23.468,g
95.5716,3.3524,0.239,g
33.1065,2.3191,4.0681,g
20.2305,2.3118,9.4872,g
62.4718,3.3569,6.668,g
90.5566,3.5124,1.9149,g
33.8598,3.0073,8.9398,g
25.8767,2.2279,27.242,g
34.4321,2.4654,80.2965,g
38.8511,2.8724,2.089,g
17.1349,2.356,8.1236,g
34.5219,2.238,25.801,g
22.4846,2.2776,78.7388,g
45.7164,2.9066,20.0713,g
45.9832,2.9325,15.1333,g
103.088,2.8028,1.171,g
51.1226,2.8817,3.888,g
20.5693,2.3829,13.8912,g
44.2941,2.4322,47.561,g
27.254,2.7948,3.7435,g
26.5768,2.6684,17.599,g
18.9556,2.1804,59.64,g
27.5481,2.3473,3.686,g
76.58,3.1535,5.9878,g
76.3259,3.288,3.6015,g
95.271,3.8555,2.211,g
31.9613,2.7024,20.144,g
39.9975,3.268,13.039,g
29.4605,2.4378,5.9093,g
28.2476,2.6444,9.5917,g
56.6694,2.9151,16.9157,g
18.7087,2.2999,73.163,g
42.6872,2.8482,3.732,g
57.1477,3.4273,7.966,g
75.8366,3.4842,0.2581,g
20.1725,2.4639,11.081,g
31.0261,2.688,5.614,g
110.815,3.0588,1.7722,g
70.6035,2.9673,8.2868,g
35.6138,2.3355,13.759,g
65.9566,2.7455,4.151,g
27.1759,2.6735,15.737,g
21.0242,2.0149,47.2668,g
36.4708,2.8588,17.3992,g
93.6809,4.2222,4.961,g
22.9579,2.5051,17.6252,g
62.1595,3.4442,6.3446,g
57.0949,3.9299,24.826,g
29.2513,2.4836,20.13,g
40.4373,2.5257,10.995,g
28.4342,2.945,19.601,g
38.7822,2.8537,5.733,g
80.5656,3.5804,0.3452,g
90.6632,2.5085,18.453,g
131.487,2.8954,2.915,g
49.1157,2.8309,2.2065,g
42.5405,2.7892,7.963,g
26.8316,2.4807,71.3012,g
22.7291,2.3454,42.229,g
98.4893,3.9381,4.909,g
81.6495,3.5169,8.6194,g
28.5822,2.6537,25.8715,g
77.6046,3.125,3.821,g
20.8068,2.3655,83.9952,g
25.0807,2.4713,61.1859,g
22.2351,2.3086,0.427,g
34.0231,2.6875,8.265,g
38.869,2.5231,3.008,g
110.37,3.5138,1.492,g
26.0623,2.3909,33.861,g
12.7416,2.2317,75.493,g
89.3906,3.814,2.6602,g
29.0889,2.5459,1.544,g
62.4421,3.0676,0.7239,g
34.4273,2.3502,17.991,g
25.2772,2.5758,12.2953,g
91.9847,3.5952,4.536,g
71.2022,3.0717,3.0778,g
78.6836,3.0265,1.732,g
134.005,2.5422,8.5734,g
21.1472,2.1917,45.607,g
35.4147,2.5198,10.524,g
23.9864,2.6464,0.792,g
32.5109,2.6289,18.142,g
100.799,3.04,1.747,g
46.0164,2.4683,19.5224,g
64.8668,3.0358,14.2272,g
44.3624,2.9167,34.3207,g
20.3555,2.224,39.7307,g
30.3139,2.5366,30.757,g
50.9035,2.8672,8.5367,g
18.8495,2.3674,65.3027,g
75.3209,3.3055,2.001,g
22.1635,2.5514,26.5822,g
79.8595,3.675,1.827,g
18.2804,2.5472,47.0022,g
29.3411,2.6566,30.2038,g
24.2378,2.437,5.6286,g
75.9173,3.1564,4.434,g
18.7258,2.248,21.0697,g
80.0806,3.5588,1.8161,g
35.9582,3.1841,8.0679,g
41.7961,2.9747,55.6702,g
21.77,2.637,12.204,g
24.8648,2.6053,21.252,g
36.6156,2.4955,3.125,g
31.4334,2.3918,1.509,g
20.4275,2.3483,79.73,g
13.0703,2.1833,15.8005,g
24.6124,2.3086,4.646,g
23.2875,2.9044,10.2651,g
27.6894,2.317,87.6204,g
55.79,2.8929,7.064,g
33.1758,3.0844,16.4238,g
90.9844,3.2383,1.811,g
25.22,2.9238,51.835,g
12.7634,2.1446,65.0592,g
24.5151,2.1917,51.3098,g
24.8255,2.6243,18.5575,g
24.8791,2.6522,3.389,g
75.9422,2.837,2.872,g
76.147,3.2825,3.1904,g
65.2283,2.6488,5.781,g
48.6724,2.6866,2.125,g
28.8631,2.2577,6.624,g
43.3248,3.1785,11.13,g
20.9043,2.1688,9.432,g
24.0413,2.3375,87.1172,g
33.1281,2.5165,10.224,g
18.4698,2.4654,13.323,g
19.9716,2.4224,12.992,g
30.5026,2.5883,27.9829,g
31.7445,2.4728,34.123,g
43.9,3.4807,4.9347,g
28.7944,2.6212,8.3285,g
32.6997,2.857,20.449,g
22.1817,2.5366,26.4744,g
17.0923,2.2844,29.5538,g
12.7274,2.0626,5.9251,g
77.3134,2.9337,5.8814,g
17.976,2.2227,52.227,g
37.9952,2.837,1.156,g
33.1611,2.2776,5.6594,g
20.0581,2.1414,15.156,g
20.1333,2.2945,72.8171,g
75.5657,2.9004,4.9959,g
43.8878,2.944,1.137,g
22.0364,2.3551,40.5939,g
53.6356,2.9235,5.4268,g
60.5815,2.9965,6.0049,g
24.15,2.4141,14.386,g
32.3195,2.9976,42.879,g
69.4357,2.5563,4.053,g
52.8537,2.8603,0.2426,g
37.6241,2.6484,5.8992,g
19.2536,2.3646,0.7264,g
22.1103,2.1931,14.836,g
25.4933,2.5397,43.687,g
52.7202,2.4464,11.7646,g
12.6275,2.0512,37.228,g
39.4622,2.3784,14.006,g
18.5336,2.1847,42.452,g
115.093,4.4291,5.487,g
28.8411,3.041,15.814,g
15.1639,2.2529,41.3022,g
73.9743,2.8199,8.09,g
20.0406,2.1383,40.244,g
102.169,2.9378,3.2589,g
18.1526,2.4631,22.464,g
80.5436,3.9092,1.032,g
24.0598,2.4807,15.4535,g
28.0184,2.7356,3.306,g
50.936,3.1553,17.4184,g
18.7408,2.233,73.6127,g
19.6436,2.4807,15.4011,g
26.6924,2.3701,21.638,g
35.5176,2.6613,4.565,g
45.6353,2.7792,6.005,g
16.8779,2.2068,12.7782,g
18.9091,2.4541,25.048,g
21.4858,2.3454,3.3258,g
65.7162,3.5375,0.187,g
72.3238,3.466,10.7066,g
71.1038,2.525,1.4405,g
23.0358,2.4871,36.722,g
24.2138,2.4935,3.387,g
13.0071,2.2188,78.917,g
33.2966,2.9959,34.7693,g
27.5457,2.4401,16.7712,g
61.7854,3.041,0.2111,g
36.2607,2.9545,17.205,g
38.1364,3.0356,10.124,g
16.9161,2.3032,4.058,g
21.7131,2.0917,25.071,g
21.2858,2.2122,50.0471,g
19.4661,2.3483,14.3006,g
46.9362,2.8621,7.463,g
27.5202,2.5809,14.777,g
32.6557,2.8267,21.475,g
17.4484,2.3263,65.7296,g
13.3106,2.1658,7.035,g
47.6273,3.1353,3.903,g
13.8233,2.3404,15.822,g
49.9684,2.7807,16.288,g
94.2778,3.8427,3.203,g
26.5324,2.5664,15.9742,g
52.7057,2.6469,2.228,g
23.2129,2.5145,5.932,g
54.1577,2.757,1.296,g
29.2277,2.8503,17.3452,g
122.948,2.9754,8.35,g
51.9744,2.6217,7.673,g
97.9746,3.5594,2.449,g
39.5884,2.7727,17.9289,g
84.6226,3.0531,1.7962,g
122.173,3.7497,2.9702,g
39.5886,2.708,14.1753,g
25.7564,2.3711,46.4008,g
38.726,3.1059,2.507,g
27.6461,2.6928,4.9577,g
48.1845,2.8791,13.072,g
17.3904,2.3096,10.908,g
26.4601,2.3747,38.543,g
23.4223,2.7271,18.1523,g
54.5887,3.6761,1.893,g
20.1174,2.4273,20.1518,g
30.1359,2.3953,7.675,g
48.2843,3.2297,2.228,g
28.7588,2.6898,18.917,g
81.6199,3.1559,1.821,g
20.7112,2.0394,21.7911,g
28.7802,2.3927,21.3396,g
43.6408,3.2459,69.045,g
24.9637,2.5605,3.412,g
81.2271,3.4007,1.893,g
13.4055,2.1833,49.667,g
26.9946,2.5658,5.7653,g
46.7975,3.3597,0.372,g
20.0062,2.2878,72.9346,g
47.1009,3.043,1.477,g
93.7259,3.2193,18.6002,g
24.97,2.3375,5.3656,g
86.0885,3.4839,4.158,g
30.3428,2.6138,42.6194,g
79.7275,3.5529,7.103,g
20.8139,2.3243,9.508,g
19.1572,2.2214,41.337,g
95.4476,3.7656,0.601,g
21.491,2.5328,70.1989,g
49.6847,2.9358,1.3506,g
110.097,3.0168,5.346,g
78.8852,2.7412,2.6813,g
12.3403,2.1189,7.271,g
18.1898,2.3589,2.5785,g
22.6334,2.29,5.8519,g
19.3382,2.4091,40.7067,g
24.2769,2.6274,12.8676,g
17.1244,2.238,11.2213,g
89.3694,3.5514,0.022,g
23.0121,2.723,32.861,g
88.5796,2.9206,7.9233,g
32.174,2.3551,5.0804,g
34.5344,2.6021,9.6722,g
63.7425,3.2621,18.0086,g
43.3949,2.9694,5.069,g
52.8741,3.5654,2.7843,g
30.0623,2.9976,32.1731,g
87.1305,4.0839,3.0206,g
38.5211,2.8929,2.0933,g
38.2274,3.4285,45.8891,g
91.4256,3.2034,2.158,g
26.6852,2.5804,1.048,g
18.4188,2.3032,4.5866,g
77.0229,3.2476,4.1493,g
65.9081,3.0569,17.3988,g
24.7717,2.3683,1.094,g
25.9153,2.695,42.9788,g
23.1456,2.3118,60.5205,g
22.7928,2.3253,8.78,g
42.5871,3.0235,18.593,g
29.1046,2.4864,0.0578,g
16.9503,2.3385,69.1045,g
28.5828,2.6594,3.05,g
41.7005,2.7931,22.7226,g
22.4171,2.6309,1.3357,g
64.0316,2.8376,4.13,g
49.9507,3.2653,0.4481,g
32.7716,2.5775,27.3093,g
74.4411,3.4806,5.3512,g
25.7412,2.5416,17.059,g
26.2364,2.444,34.849,g
73.8427,3.1664,9.4318,g
34.7766,2.5328,15.0744,g
58.3282,3.4804,3.8333,g
27.2841,2.567,11.6482,g
17.9634,2.2765,37.525,g
17.4943,2.4456,38.527,g
29.4141,2.9199,2.642,g
33.1171,2.6702,17.3965,g
22.2045,2.4935,0.3559,g
24.048,2.8192,10.666,g
19.2454,2.5152,15.623,g
37.6576,3.1973,0.4443,g
18.6799,2.2148,8.3449,g
61.8765,3.0386,1.5361,g
28.7571,3.0147,51.789,g
148.32,2.854,27.1274,g
22.3675,2.1523,29.254,g
67.1503,3.5688,2.0821,g
66.1838,2.549,13.107,g
62.4082,2.9146,6.2553,g
31.6831,2.3294,65.85,g
38.4932,3.1481,4.217,g
35.7476,2.9699,13.9774,g
32.6585,2.7585,6.5984,g
21.0639,2.1222,50.0938,g
60.8587,3.3442,0.7451,g
93.3691,3.2874,18.761,g
44.7031,2.7356,4.2607,g
22.2019,2.1861,20.202,g
22.3934,2.3139,47.2156,g
21.3719,2.4273,10.636,g
34.9509,2.905,19.885,g
