@relation magic

@attribute FLength numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
94.2532,97.6832,2.6004,g
41.4007,24.0314,21.9634,g
59.963,47.3335,2.592,g
75.4702,-55.353,1.099,g
67.8284,55.546,1.135,g
47.409,-33.8379,2.939,g
42.8589,33.3786,1.79,g
21.4824,11.1342,35.8283,g
21.699,-10.6938,39.035,g
77.0601,39.5914,3.6339,g
17.7941,-4.5237,60.197,g
12.367,-10.4085,45.2352,g
27.5351,19.7948,14.377,g
20.7471,9.9352,24.743,g
21.0071,-6.3112,29.349,g
37.3484,32.6128,0.4092,g
18.2899,13.8627,23.367,g
27.0711,18.2147,41.5118,g
73.5568,70.5185,3.062,g
41.2532,35.3903,7.521,g
91.2235,72.3117,3.586,g
32.8576,24.0564,3.5025,g
19.5927,15.5873,44.7241,g
39.9551,23.7879,7.511,g
25.2228,-12.8844,66.649,g
57.0788,-45.4317,1.1,g
26.3595,13.5478,8.299,g
59.8482,-41.0352,3.5809,g
40.9815,-28.5992,10.7449,g
36.384,-14.6052,6.303,g
40.6292,21.2383,11.7327,g
20.3101,12.8982,44.7651,g
77.1905,44.7733,2.621,g
45.0952,39.3855,21.611,g
31.8394,-16.3394,3.401,g
26.8447,-17.9589,8.827,g
32.0031,23.1813,8.6023,g
55.7912,31.254,2.106,g
43.5163,-12.4533,9.4008,g
22.5982,14.1925,88.2038,g
49.7442,-24.7504,7.3364,g
31.0015,16.1316,8.767,g
65.5126,45.7314,0.087,g
50.8299,37.7748,2.4634,g
85.8375,-36.8489,2.5365,g
21.0232,-18.9473,79.8933,g
25.2612,16.5295,4.53,g
40.8706,32.3028,5.528,g
79.2728,76.2804,12.424,g
48.4137,-29.4894,0.3636,g
27.9623,-19.6516,16.7287,g
114.429,69.2354,13.0638,g
34.7211,-11.5358,21.486,g
85.6098,59.2655,0.864,g
46.2564,21.5971,6.5852,g
38.8885,-23.494,10.1466,g
19.4721,5.0708,27.5944,g
106.649,91.1238,3.207,g
28.741,14.8964,2.335,g
98.0655,85.6082,0.712,g
70.7387,44.2436,1.415,g
12.867,8.3638,42.694,g
91.3656,61.018,1.304,g
42.97,30.9121,18.49,g
33.8326,26.4743,24.9945,g
30.2441,-32.5838,75.1662,g
48.3589,58.242,41.2033,g
38.685,29.176,6.8087,g
129.785,60.5648,58.0238,g
22.0678,-17.382,35.542,g
71.8015,62.7477,2.12,g
13.2086,9.9016,46.255,g
35.2461,27.5117,1.9002,g
18.8956,-13.588,8.4598,g
74.7091,40.7813,4.257,g
29.8384,-11.3444,1.575,g
30.2852,-21.7731,12.395,g
62.0635,52.4938,3.9526,g
78.6102,55.2388,3.301,g
27.8081,22.9861,7.968,g
21.5515,7.0258,56.071,g
24.8026,-19.6834,7.5907,g
17.1997,4.489,19.79,g
70.8438,57.3618,1.6041,g
42.2414,-19.0195,16.1076,g
21.2705,6.2083,54.769,g
51.595,41.8769,15.23,g
28.1683,-24.683,13.937,g
37.6554,-25.7961,49.195,g
110.144,94.1436,2.5168,g
21.945,-11.4212,59.558,g
29.5906,16.6716,16.103,g
77.0437,72.9814,0.357,g
59.5815,-39.2618,7.0357,g
36.9446,-33.1617,5.7144,g
74.6459,58.2994,1.9633,g
53.1573,-47.369,8.79,g
51.5322,48.4919,16.385,g
23.0918,9.9506,75.388,g
103.58,74.6364,3.804,g
36.8174,26.784,7.2759,g
26.7106,13.2217,10.5863,g
85.9865,69.3781,0.3985,g
59.782,51.5739,8.4866,g
62.6891,50.0666,11.0895,g
39.3421,20.3496,1.8662,g
50.7177,46.0921,7.6056,g
88.0329,70.259,1.607,g
35.1147,35.004,16.6113,g
71.5533,56.0385,5.421,g
24.2182,12.4265,84.1374,g
46.8561,16.4572,1.1127,g
57.0409,48.5506,6.78,g
27.2053,21.9019,1.8909,g
45.9494,37.3562,14.367,g
44.932,-40.3541,10.503,g
86.0845,78.521,1.312,g
93.0962,101.462,3.5745,g
88.9912,75.3921,1.121,g
40.6332,-23.0368,18.967,g
56.1918,49.969,1.591,g
67.5844,66.5987,1.0325,g
29.3108,-19.1932,24.109,g
71.862,64.8095,1.2638,g
30.0188,9.022,21.0507,g
21.9528,-17.2517,27.259,g
22.3987,10.9969,11.655,g
23.1716,20.1332,30.652,g
20.1273,-16.4384,8.229,g
87.5064,48.4553,0.337,g
72.0033,74.3933,0.346,g
31.5085,-24.6519,20.8552,g
44.6668,-19.3863,5.919,g
30.4837,-5.7384,21.1876,g
24.1674,-10.8168,8.688,g
20.2414,-14.5912,19.2493,g
65.1698,-26.1585,2.2087,g
16.5264,6.4167,37.168,g
30.8885,-16.6435,54.9356,g
29.4748,-15.1459,10.721,g
27.506,12.4763,3.3162,g
75.9021,29.213,4.814,g
18.3601,13.4913,9.025,g
36.8715,19.8299,0.8432,g
61.3727,47.0652,2.271,g
18.6383,-10.551,36.155,g
51.5682,48.9388,4.1776,g
40.5406,37.3625,4.089,g
22.6283,18.9841,56.227,g
65.045,64.1156,18.4316,g
26.9139,-20.7729,86.0321,g
31.1773,17.2716,7.611,g
67.191,49.0954,0.404,g
19.9033,5.5234,7.195,g
55.056,24.7763,7.286,g
25.3993,16.4517,8.4814,g
28.4148,20.1871,13.6965,g
31.9077,18.6176,5.9537,g
75.4299,43.4174,10.217,g
40.5879,21.0894,15.0058,g
47.6457,-33.4329,3.8153,g
67.9253,54.2326,0.1225,g
35.3291,33.0797,4.3624,g
33.648,-19.9497,8.817,g
19.1132,-14.7571,6.052,g
98.6964,-42.7278,3.6338,g
89.9295,58.615,3.2204,g
55.7695,52.0204,0.554,g
20.4556,17.8799,23.821,g
77.9107,66.8088,1.762,g
15.9414,-4.0947,13.2657,g
20.6595,-14.5819,12.801,g
33.121,30.9083,25.6036,g
62.9894,48.0384,7.652,g
53.652,37.0518,26.4137,g
29.1293,13.1921,24.9145,g
49.2727,28.2574,10.1168,g
12.1929,11.075,27.2483,g
23.0525,15.8065,54.648,g
44.7025,31.9774,14.5058,g
25.5932,-16.6016,19.3573,g
25.1618,11.5826,1.1344,g
21.1452,-5.7146,13.7571,g
32.2999,21.24,6.4181,g
24.3343,14.006,10.288,g
34.1551,6.0209,51.7229,g
24.5405,12.8357,33.349,g
18.9362,12.4298,57.9071,g
90.9387,68.4524,1.479,g
77.3322,70.8455,4.744,g
81.9826,32.2277,3.101,g
12.7926,4.1787,27.0422,g
99.4918,95.1581,11.8646,g
92.2348,80.2383,6.12,g
26.5659,-21.218,10.0413,g
42.8789,-25.2515,6.738,g
28.4847,13.0877,42.931,g
12.9091,-7.7891,0.3707,g
25.4364,12.6192,7.2313,g
24.7837,-20.3545,1.3628,g
31.8418,23.4138,7.063,g
19.8075,-6.7164,27.7967,g
29.1214,21.3682,27.67,g
40.7164,19.2059,3.235,g
35.4044,-16.8269,21.198,g
118.862,46.7919,1.5122,g
20.1027,15.5891,86.1482,g
48.1464,41.4617,8.55,g
28.541,-21.3279,28.3824,g
90.3579,57.1895,0.803,g
75.5072,74.3902,4.096,g
37.2895,9.1394,3.2352,g
25.9826,8.8205,4.752,g
35.8039,28.0062,22.478,g
18.5571,8.6021,13.1194,g
74.9208,-48.9905,1.408,g
65.6748,43.6162,1.0087,g
12.6471,4.742,31.776,g
34.8593,25.6259,1.858,g
26.8589,6.5357,0.638,g
39.003,39.2724,11.479,g
27.7069,15.3697,32.816,g
22.3488,14.4753,58.019,g
24.51,-14.3725,66.6354,g
36.6617,25.5228,11.3761,g
23.801,-14.9934,5.753,g
26.4554,-10.4256,88.1553,g
53.5834,37.0731,15.8766,g
32.6196,-12.2754,0.083,g
80.6936,82.165,0.913,g
17.1452,9.0615,13.853,g
35.2422,-17.9827,17.504,g
70.69,37.3382,1.638,g
65.7189,-25.4792,1.412,g
38.2081,-30.8998,25.176,g
87.4439,52.9605,5.804,g
60.3633,-35.3547,9.802,g
74.0236,52.5322,4.1846,g
22.9984,19.8852,41.034,g
44.2737,-30.0673,14.1545,g
32.3994,-24.3714,67.892,g
45.6044,31.1498,0.963,g
22.7982,-13.8599,10.6855,g
59.9538,45.529,4.604,g
77.7362,75.3898,4.3928,g
28.3529,-20.511,6.737,g
53.1534,26.61,9.259,g
21.5926,9.924,3.6518,g
33.8329,-15.9305,31.828,g
28.971,-7.6712,41.669,g
56.1006,46.3455,12.322,g
18.2437,-3.9872,68.354,g
20.3102,9.8271,3.08,g
29.8023,24.3173,0.352,g
102.24,78.8577,1.554,g
72.1379,57.9968,0.5105,g
30.7475,-12.7055,12.5618,g
34.7897,21.2607,29.8189,g
29.1673,10.1387,6.382,g
61.7836,52.7687,9.52,g
51.6247,-15.5983,8.0796,g
22.0539,15.2366,3.13,g
62.8329,46.1448,6.4855,g
100.562,77.721,2.9569,g
101.348,46.7859,4.929,g
46.2189,41.4548,66.846,g
37.0013,23.2361,3.989,g
26.277,-11.4381,19.6343,g
61.6586,58.5706,8.609,g
19.2814,16.7003,33.6702,g
25.0459,19.356,30.4393,g
36.5056,29.009,30.84,g
13.0916,-4.3567,51.288,g
81.2204,62.6239,5.123,g
28.1075,18.9105,43.177,g
43.6057,23.3319,6.886,g
21.0834,5.5636,48.7767,g
30.2588,21.0869,8.936,g
31.063,-8.5847,35.0126,g
30.8216,15.4014,28.6827,g
31.7945,16.5782,5.629,g
65.1592,44.7499,1.345,g
72.0234,-44.8008,1.133,g
79.1292,68.1103,1.7184,g
48.4256,35.2823,10.791,g
28.7415,19.7286,4.6448,g
26.7828,-19.1196,42.8808,g
50.0093,42.9655,7.9705,g
27.0129,-13.8638,37.1307,g
37.6961,12.2489,1.203,g
64.8518,60.1282,4.86,g
63.3453,-19.4147,0.64,g
28.2166,-9.524,14.0812,g
34.9246,26.9575,12.5959,g
47.1228,21.3999,13.464,g
81.7221,49.5452,0.969,g
18.5398,-3.8804,35.495,g
27.8148,-13.5718,2.348,g
24.5623,16.9511,77.6551,g
62.786,46.3378,10.2258,g
19.6502,9.1392,27.1728,g
33.8351,20.1504,15.0459,g
66.5662,40.3408,0.4,g
23.8533,19.8561,46.859,g
63.3715,42.5924,4.4256,g
43.9587,-10.1441,1.5723,g
52.8479,27.9502,6.087,g
28.2704,4.8137,11.4878,g
26.3733,14.4997,9.37,g
90.9129,61.2636,1.116,g
51.4864,35.2857,7.8974,g
36.6546,-33.0324,59.046,g
27.7451,-15.3031,18.4147,g
21.5372,14.5723,5.69,g
58.3519,37.0846,0.78,g
50.5804,38.2574,8.1336,g
103.362,105.713,1.696,g
31.7073,-16.2827,29.067,g
18.6528,9.7208,42.5147,g
22.4868,16.5919,5.507,g
18.4901,18.6212,5.515,g
80.8604,46.2738,2.788,g
19.4791,-16.8688,0.4907,g
27.515,-16.8821,8.977,g
20.4079,-9.7435,89.2364,g
21.5493,-8.3443,15.682,g
34.2283,20.6314,7.7895,g
42.9078,-15.4471,13.9853,g
18.7237,13.5944,8.6873,g
38.6053,23.0921,0.9589,g
32.392,15.8798,7.136,g
87.7847,-44.7121,2.0092,g
81.2642,48.271,1.28,g
40.1519,42.4569,27.9849,g
38.9854,-18.1726,5.2555,g
41.2491,-17.9181,7.7318,g
29.0922,23.8378,16.05,g
38.0261,15.7637,13.0541,g
23.1041,-11.8597,21.8327,g
37.5673,-19.7759,15.4657,g
60.0531,42.9533,5.57,g
24.5973,-9.2247,27.6555,g
91.757,126.475,27.0741,g
38.525,11.6545,2.3112,g
36.9017,-13.2831,1.9727,g
60.012,29.51,11.1868,g
51.5731,40.4314,3.174,g
17.6775,-9.6813,23.666,g
87.8735,72.916,0.1348,g
47.1318,31.0237,8.902,g
44.9509,24.8832,34.735,g
22.9547,11.2647,3.6056,g
70.0753,59.7135,4.1472,g
25.8068,-8.504,30.6401,g
19.321,11.5461,70.87,g
12.5842,10.0743,35.09,g
78.8664,59.5806,3.4423,g
71.4248,61.5012,4.457,g
24.4408,-19.4005,88.1698,g
12.3331,10.7468,17.444,g
30.8529,15.382,21.138,g
18.8916,6.5856,9.814,g
26.8925,16.1808,75.669,g
32.1863,19.1356,4.803,g
16.9023,4.1971,67.477,g
95.3181,67.2836,5.0683,g
77.0603,-39.5128,2.565,g
98.2237,36.7369,1.4305,g
26.2912,-23.4458,23.678,g
21.2858,12.8596,44.6269,g
20.9636,14.1561,57.837,g
93.9743,87.402,2.2699,g
40.1596,-28.4073,0.235,g
24.4446,21.6145,20.8407,g
81.4119,72.8704,0.256,g
31.523,-7.0159,1.153,g
70.1479,49.1044,8.2377,g
26.3904,-15.4233,9.8612,g
75.611,60.338,3.808,g
69.7429,55.6712,2.414,g
68.9406,-48.0547,0.279,g
28.4681,-14.6775,23.221,g
17.3057,8.3053,7.894,g
58.8122,33.4102,1.4238,g
28.1079,17.6704,14.948,g
61.5118,53.6536,32.635,g
47.2834,45.4149,18.205,g
45.0172,-37.5851,8.718,g
61.7314,48.3881,3.735,g
32.4967,-26.6934,63.9721,g
38.4541,-24.8564,14.365,g
56.2287,39.5737,7.4349,g
47.1025,-20.6708,10.4927,g
86.3828,79.6906,2.5861,g
33.368,-28.6138,6.1441,g
40.7847,24.3512,47.1801,g
68.0121,44.4184,3.9746,g
62.6872,43.5989,2.3854,g
25.2665,16.2329,12.104,g
85.6095,38.2362,6.809,g
79.4369,29.9081,2.8484,g
20.157,-10.8326,60.424,g
52.9502,44.2121,0.2328,g
24.226,-13.5556,2.572,g
102.156,96.1798,3.511,g
72.4377,25.0497,5.378,g
96.8724,96.471,6.0195,g
141.235,-52.0873,3.5362,g
29.2226,-21.2356,5.7595,g
46.4446,24.2357,6.2087,g
38.3944,11.945,2.491,g
52.0388,50.9938,13.2931,g
46.2731,43.0572,2.9498,g
76.1989,69.355,0.6204,g
28.5888,17.8939,12.747,g
77.8184,71.6719,7.111,g
13.2566,5.9458,15.671,g
60.0859,-46.7316,51.2616,g
93.9291,52.7196,0.034,g
25.7435,13.5935,8.982,g
35.5709,-30.749,2.313,g
35.579,23.4049,7.5527,g
22.3735,15.7639,8.363,g
17.4089,-14.4532,86.211,g
35.4502,-20.1988,6.6866,g
50.6386,35.5206,14.5598,g
32.6392,-14.7512,21.5727,g
22.61,-17.8097,64.034,g
84.6964,-45.472,0.7814,g
61.0956,46.7498,6.514,g
27.518,8.5384,6.1065,g
13.1,6.3277,39.62,g
97.3016,64.0663,0.131,g
95.3993,-64.2447,0.9064,g
21.3507,19.8488,41.9953,g
53.7433,44.502,0.9229,g
20.0536,16.7265,83.4683,g
23.2649,10.2332,32.049,g
24.2101,19.3482,19.1417,g
13.1797,2.3052,25.297,g
27.5007,23.8039,1.5129,g
58.556,20.3758,0.052,g
20.8112,8.9641,85.103,g
82.9364,38.8263,2.376,g
35.5214,26.5883,3.6208,g
21.7632,-8.0145,26.131,g
43.9241,-22.4855,21.329,g
94.8276,86.3984,1.024,g
97.4933,84.8883,1.9247,g
80.5967,57.0513,5.9931,g
21.2877,-16.8421,8.167,g
29.0153,26.5562,31.796,g
27.6381,9.1341,11.2393,g
19.4363,12.1362,35.801,g
36.3065,33.949,5.471,g
12.94,7.3138,53.7924,g
29.0494,-18.7681,9.703,g
13.2669,5.8101,26.089,g
31.1839,19.4459,8.1352,g
104.392,72.151,1.7384,g
29.7001,23.6915,43.4617,g
78.998,79.8408,6.8605,g
30.8233,-25.2821,31.3026,g
19.5955,-10.9746,23.6345,g
77.1621,58.3096,11.476,g
33.2252,-15.7714,15.71,g
20.1335,7.6737,57.56,g
51.6081,37.6783,0.391,g
75.3715,63.8481,5.284,g
32.6126,-23.2837,2.6807,g
85.6354,68.3573,4.0749,g
25.4242,-13.2897,2.8656,g
23.0564,-22.4763,15.277,g
31.0714,-16.135,52.617,g
20.6089,11.468,36.0741,g
86.2726,81.6191,5.2854,g
31.6835,21.9645,14.9066,g
39.2703,-12.0385,12.605,g
23.6261,6.9804,10.738,g
41.8803,-28.201,5.1208,g
60.1824,54.0209,9.056,g
26.8614,23.5886,18.3524,g
28.653,20.7562,22.384,g
21.6948,9.5118,23.451,g
38.5118,20.7481,3.7331,g
58.6891,47.0768,1.7099,g
23.7562,-10.8795,24.237,g
25.7036,18.0822,8.435,g
30.3122,-18.4012,2.2899,g
82.6024,80.0694,10.3828,g
71.2079,-84.3148,47.6489,g
21.8049,-16.0107,60.775,g
30.758,-20.7419,0.5636,g
24.7179,15.6319,8.976,g
26.4307,-16.8454,22.393,g
68.2023,38.6336,0.6463,g
21.4607,15.4187,11.8712,g
30.5807,-13.3648,0.0648,g
66.7957,54.8701,0.806,g
35.8929,21.891,0.583,g
45.8894,22.4139,1.7371,g
24.1845,0,1.307,g
46.1392,40.2157,3.1433,g
55.968,-28.4815,19.1473,g
17.941,-4.1966,2.105,g
25.6227,-20.7348,6.37,g
28.7879,-18.9643,88.9008,g
23.7496,-6.8824,28.429,g
49.3016,34.1704,13.2921,g
23.6353,-18.8315,43.565,g
30.14,-7.2126,19.5075,g
71.5718,25.6655,4.6137,g
26.2856,11.1425,18.8584,g
40.8648,-34.1291,0.785,g
63.6422,-25.0176,2.231,g
19.2975,4.0307,26.997,g
25.9229,-19.404,34.266,g
100.493,76.2591,2.818,g
27.9506,14.1282,18.513,g
19.2878,12.5531,58.7634,g
18.8542,13.3154,37.1081,g
28.972,23.532,10.5327,g
156.37,165.703,15.657,g
55.1773,-19.0002,8.473,g
34.8356,-11.4471,16.376,g
61.6628,41.2793,21.2299,g
12.6721,-9.3284,74.518,g
19.5172,17.8343,26.742,g
17.2356,-7.3865,29.0239,g
28.0065,22.0606,51.967,g
37.5499,26.39,26.688,g
74.4627,53.0684,4.1034,g
26.1052,-10.1234,3.9731,g
28.085,13.0427,25.4082,g
37.3887,-21.6535,1.818,g
21.3477,-7.3783,2.7625,g
113.421,68.1213,0.837,g
128.256,102.411,3.208,g
34.9693,20.7762,17.804,g
16.1088,5.0474,86.3608,g
36.3781,25.907,19.4337,g
68.3724,39.835,0.0127,g
40.4929,28.3745,35.674,g
80.4811,59.1177,1.536,g
21.9413,-17.0879,15.8411,g
12.7436,-9.0283,39.403,g
79.4527,85.623,8.4526,g
26.5857,-19.9839,13.873,g
19.7069,16.2822,46.1416,g
23.1425,-11.4526,12.137,g
27.4041,17.9254,6.4733,g
47.1551,-14.8091,1.221,g
37.0371,21.3278,3.198,g
20.9711,9.2732,8.9281,g
18.6575,5.8616,6.9844,g
19.3627,-6.8666,60.349,g
44.084,23.3322,8.387,g
21.7358,16.8871,41.1555,g
76.1799,57.6858,2.1911,g
89.7222,85.261,2.759,g
25.3814,17.8775,10.1725,g
41.8231,28.248,12.156,g
60.9604,31.34,15.0473,g
25.3754,17.5153,47.3012,g
21.5918,19.5266,36.0879,g
77.8551,50.4368,10.316,g
37.304,16.0075,4.3,g
33.8385,-18.5278,9.0883,g
21.6779,-6.9223,17.768,g
32.7251,26.9431,30.129,g
32.5213,14.8055,0.7255,g
57.7671,50.8145,7.4076,g
52.5166,11.4628,1.737,g
84.4675,82.9083,6.667,g
20.4253,18.8672,71.07,g
20.1997,-18.9096,17.3756,g
26.1968,-18.9298,11.7823,g
20.0155,9.718,3.954,g
27.8575,15.8826,9.754,g
66.9998,47.4067,0.8728,g
26.3327,20.5967,27.6552,g
63.9757,-17.1986,13.222,g
101.552,68.9832,0.2386,g
24.8332,-8.5614,12.974,g
37.4432,34.0512,8.7569,g
105.135,85.2481,1.5862,g
12.7087,8.9437,46.283,g
31.0425,17.6831,0.0086,g
22.5381,-15.589,40.1653,g
92.6569,65.9078,0.212,g
62.8232,51.3203,5.672,g
71.9732,63.4685,1.7301,g
20.3131,-6.377,37.287,g
18.6578,5.9707,19.426,g
26.7552,16.098,32.4811,g
42.045,28.5821,14.3144,g
46.507,40.0369,13.3338,g
25.2455,11.1564,81.6368,g
18.9883,18.3294,31.8054,g
36.673,31.4852,5.3161,g
25.2083,-20.5847,60.5264,g
34.0974,-22.6602,4.829,g
31.9219,24.5355,0.0524,g
76.7136,38.031,7.946,g
46.9829,48.6343,30.186,g
49.0913,42.5905,7.0683,g
21.4431,-13.1833,29.712,g
81.0836,61.7166,0.572,g
28.8471,-16.2881,13.2881,g
21.1449,14.6204,0.2884,g
82.1301,-35.7132,0.4454,g
67.4572,71.0193,2.653,g
205.128,-79.1621,76.3946,g
23.4823,-11.3361,21.1996,g
62.4314,35.1855,1.784,g
39.0712,31.1031,41.2088,g
93.6713,86.6054,2.0651,g
34.566,24.1787,8.529,g
43.0535,-29.0496,5.984,g
31.8884,17.6906,19.907,g
39.0894,9.4193,10.506,g
74.1398,32.8741,0.7406,g
58.4033,45.0145,13.659,g
83.7192,63.4476,5.007,g
61.0835,31.3106,12.079,g
27.3626,4.2514,9.808,g
50.4829,39.0162,22.471,g
46.395,-22.4582,9.8102,g
31.8987,-9.3855,5.2291,g
29.4259,-15.5914,45.059,g
20.121,-18.3841,37.6063,g
73.3591,64.7779,0.3152,g
20.9113,14.0473,0.1406,g
19.1372,-12.0916,4.7392,g
54.1887,49.1292,13.905,g
20.5786,10.6638,56.336,g
97.7959,66.259,7.8023,g
63.2886,54.6506,0.9753,g
17.5265,-6.2517,26.8207,g
31.1459,26.1452,62.781,g
30.1563,-13.5594,18.682,g
23.0777,11.6551,17.559,g
35.5608,-15.5748,0.5877,g
30.9768,26.4698,10.829,g
23.7222,7.1654,37.143,g
36.5987,28.8116,13.191,g
40.6745,28.3861,46.5742,g
31.4487,-9.897,21.501,g
28.7059,23.0289,4.0462,g
87.5136,-57.7875,1.683,g
64.2085,31.0346,13.8747,g
65.754,40.3983,2.4015,g
20.8652,17.6239,7.671,g
63.5795,61.656,0.6445,g
12.8,5.1334,12.23,g
29.7674,21.9274,23.932,g
20.0751,-13.9508,18.131,g
112.412,39.0389,1.949,g
41.8138,34.4853,58.8998,g
19.2101,12.5988,26.2377,g
70.6084,35.9295,68.6708,g
50.5321,53.0803,3.431,g
19.6701,-9.3456,75.209,g
25.6709,0,25.9332,g
58.5298,46.2905,7.0009,g
31.2386,21.1996,9.5808,g
38.3967,31.7121,58.4662,g
58.6792,51.1059,14.967,g
36.0439,-15.2275,16.3704,g
98.22,61.7125,8.9889,g
41.7932,11.9051,13.6362,g
32.6838,22.4851,7.3877,g
71.0185,75.4977,1.003,g
26.7271,15.2639,46.219,g
41.9782,25.3913,20.5966,g
52.2833,42.9534,6.254,g
20.0714,-11.5654,64.773,g
24.3806,-11.207,24.8729,g
92.7062,78.0131,0.9333,g
28.097,20.7682,15.876,g
19.8582,11.6422,15.7031,g
30.2969,20.7132,37.42,g
41.1136,-28.4179,3.559,g
12.7445,8.1816,4.555,g
34.9959,-14.2932,6.89,g
76.4616,67.9882,2.091,g
38.1817,26.1095,2.572,g
13.0312,-5.8704,18.039,g
31.5555,24.2738,37.3817,g
49.7582,43.927,7.6551,g
19.1316,17.0869,65.2488,g
91.4258,87.7213,3.1195,g
34.6213,4.4838,10.0478,g
18.636,10.6717,11.5884,g
22.7867,19.0918,2.559,g
28.1337,-10.0415,19.309,g
30.4807,25.8472,7.2421,g
32.169,23.9994,60.7186,g
31.4488,-26.6144,14.121,g
23.2115,-16.7925,16.4065,g
22.8366,10.3081,1.9635,g
33.549,-23.3316,16.5678,g
26.2893,-13.3547,16.7926,g
24.0688,22.983,33.4211,g
31.3403,19.198,43.5443,g
27.3848,27.3697,6.383,g
33.9612,-15.1753,43.391,g
37.737,24.3458,20.583,g
82.9855,112.071,16.4022,g
22.0057,-10.8543,29.699,g
66.0313,48.162,3.082,g
35.5577,-21.9429,3.314,g
87.8482,105.081,15.2606,g
62.716,50.1951,11.196,g
45.0159,-15.5396,10.558,g
20.1977,13.7824,14.9307,g
21.0144,4.76,80.0502,g
16.0964,-4.5897,84.2938,g
86.3712,62.9564,2.2074,g
22.5867,16.1668,48.751,g
17.3998,6.1629,33.5627,g
21.2333,-12.9263,3.7149,g
33.4858,19.1818,12.9506,g
19.9214,15.1574,8.3678,g
12.611,9.5045,5.0155,g
41.1297,23.5052,6.0359,g
23.12,14.5916,42.462,g
38.6408,14.2359,5.6601,g
60.8632,19.4953,2.385,g
30.8978,29.9884,14.4319,g
92.2265,80.8701,5.0667,g
72.6772,60.2754,1.7119,g
27.5376,11.2293,9.1895,g
77.2639,65.9249,6.142,g
39.7201,34.6454,10.505,g
27.2918,25.5889,17.5042,g
18.1313,4.6898,33.8342,g
33.6506,16.881,32.7651,g
21.891,-6.672,35.1373,g
60.8614,32.1837,1.277,g
26.0372,21.0046,19.042,g
27.8169,-18.999,52.521,g
55.9818,62.6131,14.579,g
13.453,7.8225,11.4657,g
95.0301,46.9514,1.676,g
40.3641,38.7838,4.31,g
34.6124,15.6467,53.2181,g
21.111,-17.361,39.389,g
82.914,46.6229,0.42,g
79.6387,65.9371,5.2634,g
28.2991,20.9342,1.8931,g
32.3432,30.9411,17.4491,g
42.9047,32.7874,0.839,g
19.5795,10.355,9.586,g
25.3202,21.4067,5.08,g
70.543,57.4126,7.888,g
27.1944,11.7328,3.2782,g
16.4178,5.9175,65.558,g
54.5906,-32.4222,0.626,g
19.8869,11.646,59.4159,g
106.008,82.9771,6.8644,g
28.3624,-10.2841,27.4515,g
66.6014,16.4082,2.4355,g
17.4468,-8.3904,56.1897,g
