@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1-3,9,11'

@attribute FLength numeric
@attribute FWidth numeric
@attribute FSize numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
36.0465,17.6856,2.7903,1.9542,g
26.8454,13.8541,2.5296,17.533,g
43.911,19.6896,3.0465,14.874,g
30.9688,19.9094,2.8837,69.0844,g
41.671,17.1878,3.0654,5.7949,g
36.384,15.988,2.6946,6.303,g
95.6926,24.6683,3.328,7.0973,g
28.8214,20.695,3.1002,23.4123,g
18.633,12.9542,2.4108,58.2819,g
40.6296,23.9963,2.8162,6.1626,g
20.6647,7.1459,2.2292,68.5155,g
33.3893,25.4757,3.0212,38.976,g
18.0519,17.6171,2.1818,56.732,g
71.6766,36.6477,3.63,9.612,g
16.3607,11.5709,2.3522,35.427,g
29.0213,11.558,2.4048,9.2572,g
53.5632,41.9902,2.8442,61.5552,g
24.5661,17.715,2.6758,11.018,g
46.9295,17.1961,2.6857,8.4913,g
17.0991,10.6199,2.3118,31.951,g
24.2734,15.0359,2.4456,17.466,g
68.792,24.6323,3.6718,4.841,g
26.0277,11.4154,2.5502,0.6419,g
58.9884,29.6335,2.7255,12.3224,g
21.3781,9.9143,2.3464,22.0158,g
27.1111,14.7768,2.5826,12.4588,g
24.7179,14.9382,2.4541,8.976,g
29.657,14.4583,2.6955,19.4898,g
17.1544,11.249,2.2405,48.5893,g
138.838,32.8249,3.2464,3.499,g
61.2167,21.0987,2.8993,5.806,g
19.9908,17.7412,2.6175,75.1784,g
18.883,9.5559,2.2672,49.52,g
40.1178,22.7584,3.0058,1.23,g
81.0307,37.1452,2.9312,28.508,g
92.8988,49.0521,3.7862,3.3724,g
54.908,18.7657,2.5384,31.805,g
32.4967,14.8197,2.5514,63.9721,g
12.7169,11.6432,2.2443,15.651,g
68.9709,12.8382,2.7616,8.5297,g
24.7867,22.2327,2.8319,39.2593,g
25.2958,9.4956,2.4401,18.1924,g
28.1555,11.2633,2.4487,35.72,g
18.5361,10.4673,2.1903,0.244,g
35.3812,17.6422,2.6556,15.8702,g
26.067,25.7576,2.5988,20.441,g
21.4668,10.8687,2.2945,30.8438,g
23.7253,0,2.0663,28.267,g
47.9212,26.6334,3.1834,4.251,g
110.128,12.2635,2.608,64.95,g
57.6218,32.8825,3.3346,2.673,g
92.2265,26.4529,2.9077,5.0667,g
41.0163,20.4484,2.4518,4.1807,g
27.3453,9.3991,2.4735,6.736,g
25.607,12.8794,2.5296,5.452,g
50.4291,16.7332,3.0506,6.1251,g
20.9858,15.718,2.5611,53.01,g
26.4549,13.8739,2.4713,25.187,g
38.685,13.7538,2.4526,6.8087,g
32.843,14.2793,2.9146,3.4605,g
19.5565,11.0315,2.4183,22.452,g
50.8879,21.0836,2.9848,1.6086,g
18.1784,10.2753,2.2878,7.916,g
39.6606,15.4898,2.6726,34.0416,g
69.9918,20.4858,2.8751,9.2202,g
18.2406,10.5498,2.2201,18.975,g
23.5264,19.3466,2.643,52.2065,g
36.0926,9.6575,2.3927,15.5661,g
39.2553,23.4992,3.0755,5.892,g
68.4131,22.3063,3.2439,1.1476,g
90.829,33.8426,3.6755,1.6314,g
34.8356,16.8011,2.4048,16.376,g
21.8583,20.5252,2.8707,12.6028,g
28.8362,11.2117,2.4786,7.4925,g
23.2204,0.0038,2.1287,74.3282,g
18.7977,15.7316,2.4241,38.1018,g
18.6982,15.1509,2.3971,14.281,g
39.4299,16.5665,3.0477,0.04,g
16.7909,11.4284,2.3032,15.7723,g
110.58,37.6728,3.4465,9.6984,g
24.0767,16.2194,2.6449,32.3979,g
20.7262,12.8883,2.3865,14.549,g
22.5238,9.5856,2.3541,22.9198,g
20.3243,11.3356,2.2878,41.763,g
37.5814,14.2783,2.6048,5.933,g
12.867,11.3195,2.1414,42.694,g
27.9249,7.5792,2.2148,31.265,g
16.7429,10.9776,2.2967,20.2043,g
25.2997,20.7144,2.9004,3.762,g
24.0201,11.2943,2.451,6.311,g
34.7049,17.8712,2.7118,16.679,g
65.4492,27.3974,3.3339,2.304,g
25.9963,17.1008,2.6702,85.2337,g
27.2296,17.5805,2.7585,2.0627,g
40.9857,34.0152,2.6395,12.949,g
33.6677,10.5164,2.641,6.971,g
26.3904,7.0619,2.2601,9.8612,g
88.3759,29.8719,3.5153,8.2753,g
33.9768,18.3016,2.7642,71.4495,g
75.3228,25.8935,3.5093,1.216,g
30.817,15.7507,2.6561,34.5966,g
77.2321,23.0616,3.1315,6.987,g
35.6831,14.4158,2.6675,14.018,g
45.0286,17.5759,3.0779,11.8623,g
24.0493,18.3094,2.7093,89.5011,g
61.1429,24.6071,3.3858,7.998,g
112.173,20.9418,2.6107,13.0126,g
70.8315,22.3982,3.3197,10.385,g
20.7584,10.7436,2.1703,66.17,g
18.5582,7.4575,2.2028,4.3666,g
19.9784,11.9517,2.2833,80.0895,g
73.8115,22.5542,3.211,6.548,g
69.4398,28.6293,3.1443,11.29,g
25.7024,10.3364,2.317,30.6008,g
29.3515,16.1523,2.4749,26.3691,g
33.2508,15.7565,2.6253,13.4306,g
102.179,21.1275,2.9595,3.2562,g
79.2206,35.8989,3.7191,8.264,g
31.031,18.0642,2.6325,37.32,g
40.0284,16.5307,2.9348,2.184,g
19.1072,12.2813,2.4691,3.6579,g
81.6624,26.8262,3.7255,0.3395,g
53.9373,19.0335,3.0455,5.2515,g
18.7276,12.9777,2.4401,79.2348,g
20.0751,12.6029,2.4556,18.131,g
42.0033,11.1099,2.6889,0.933,g
59.3407,24.1321,3.5204,1.3878,g
96.3809,23.2359,3.4737,2.072,g
56.5977,9.269,2.5682,4.562,g
39.9972,22.1835,3.0941,14.756,g
32.0031,14.8942,2.6702,8.6023,g
60.1173,23.4638,2.9671,1.101,g
24.8934,9.0198,2.4749,0.8814,g
46.7382,16.7142,3.0422,4.3993,g
23.1716,20.1597,2.6253,19.3335,g
31.0309,8.2536,2.3757,21.014,g
74.9025,25.0511,3.0028,0.745,g
54.5553,20.935,3.0344,4.504,g
23.914,14.8707,2.3551,39.9594,g
122.51,25.2937,3.2625,2.8915,g
35.904,26.8518,2.8794,87.6718,g
88.3871,21.003,3.0934,1.8504,g
20.9469,6.4102,2.1319,71.9164,g
97.7222,29.3071,3.8212,3.3807,g
21.1235,6.9854,2.0952,74.254,g
27.3842,14.24,2.4448,4.756,g
28.0756,10.0967,2.4289,7.463,g
19.5128,16.7005,2.4074,16.367,g
42.6022,16.2177,2.6542,9.8372,g
35.2888,13.8337,2.5031,7.108,g
42.2236,19.9761,3.2049,4.262,g
30.2441,25.8384,3.1474,75.1662,g
44.6257,17.3928,2.7846,19.3827,g
34.9412,24.3793,3.1654,5.6692,g
82.4094,21.5765,3.0848,0.617,g
49.2676,22.2474,3.1854,0.0549,g
21.8432,10.8657,2.3139,5.646,g
26.5702,14.7651,2.3874,45.9686,g
42.6783,12.2273,2.6053,3.129,g
24.5739,10.4502,2.4224,11.283,g
80.3783,36.2917,3.3727,0.123,g
27.3576,10.0167,2.3627,59.4668,g
57.627,27.978,3.1556,3.366,g
23.5264,9.8446,2.3304,11.2824,g
59.4146,21.6014,3.5409,2.236,g
53.2086,22.5457,3.3736,10.5073,g
43.6201,21.6976,3.1274,5.9851,g
41.3125,23.0867,2.8913,2.1898,g
24.5426,17.3565,2.4942,12.869,g
25.6437,10.2737,2.3551,13.6579,g
121.718,44.5867,4.0204,1.542,g
58.3208,25.9922,3.1836,3.4996,g
90.6778,28.9011,3.57,2.94,g
13.026,10.224,2.2889,51.8466,g
31.4518,11.8114,2.4713,14.1671,g
15.1951,12.0624,2.4594,63.395,g
12.8462,11.4618,2.2,60.268,g
20.9751,15.7055,2.4232,11.757,g
18.6659,12.8139,2.4023,71.0923,g
36.833,11.2362,2.5079,8.762,g
36.6414,22.8376,2.9612,15.9992,g
24.2462,19.1157,2.8392,25.7863,g
23.4599,14.4053,2.574,14.3269,g
24.1505,17.3063,2.5315,30.271,g
42.8336,11.395,2.2683,9.9089,g
53.5519,15.0304,2.6454,3.1493,g
41.9629,17.1655,2.7763,12.001,g
27.4186,15.3147,2.7903,4.681,g
31.0653,17.5793,2.6138,58.3585,g
25.7604,17.3243,2.6812,10.273,g
33.6482,18.1366,2.6767,17.38,g
53.9569,19.9037,2.9829,7.5737,g
31.3875,19.8846,2.5587,33.6933,g
14.3194,11.6769,2.42,17.439,g
44.7514,21.1995,3.1326,7.475,g
91.2979,51.3509,3.9785,2.007,g
67.2201,33.9891,3.3646,5.667,g
26.6249,22.9799,2.7143,8.869,g
46.457,13.5856,3.0759,6.509,g
63.6902,31.5384,3.3268,14.844,g
71.5663,13.8504,2.9085,5.9543,g
94.6087,27.5122,3.26,2.314,g
31.1763,19.3714,2.8338,12.969,g
47.0427,14.7014,2.4133,24.1144,g
94.1694,29.2328,3.9195,2.8085,g
20.9434,14.775,2.5065,23.4769,g
26.8162,11.3829,2.4983,5.414,g
35.3435,20.3618,3.0548,4.405,g
58.7978,17.6852,2.5988,5.493,g
81.0902,22.5772,3.4955,1.7041,g
12.9644,11.2948,2.0952,5.011,g
88.2047,30.1447,3.9097,4.1285,g
17.9664,14.4311,2.4464,80.7121,g
46.9069,29.0897,3.2857,4.1101,g
12.6982,11.7036,2.1746,2.019,g
41.3562,20.4803,2.995,5.5299,g
22.6754,10.1296,2.4793,4.8629,g
66.7492,22.9442,3.334,3.241,g
28.7016,12.8039,2.5045,0.8,g
35.927,14.8053,2.8189,5.938,g
21.8507,12.6266,2.2799,43.706,g
24.9086,17.4315,2.632,37.114,g
61.7314,27.9239,2.9943,3.735,g
28.8702,19.1184,2.889,4.207,g
53.8346,16.1162,2.5641,8.451,g
17.0391,7.4145,2.2109,66.0852,g
28.9357,11.3162,2.4871,77.975,g
19.5643,12.8904,2.4661,1.7384,g
27.6381,14.0933,2.9289,11.2393,g
12.3663,12.1225,2.1189,14.3159,g
17.4898,7.1962,2.2753,45.254,g
19.7233,16.0799,2.4191,72.4626,g
81.5058,23.5413,3.1749,8.5332,g
40.4929,8.5856,2.4091,35.674,g
22.8025,12.8557,2.1732,4.3154,g
30.8869,14.5951,2.7885,9.0144,g
33.1457,25.7046,3.2446,9.618,g
17.2258,7.4328,2.2753,49.9518,g
27.2009,18.3391,2.7255,22.4299,g
49.174,26.3445,3.0684,8.5555,g
65.841,30.3489,2.9908,7.81,g
24.3645,15.4619,2.5575,29.0462,g
63.668,23.885,2.8451,11.4153,g
19.6069,9.6188,2.2577,34.1365,g
73.7611,24.7409,3.3852,3.0585,g
56.1108,14.0184,2.683,6.051,g
91.7205,47.5454,3.9939,0.982,g
20.5738,7.1154,2.1688,36.086,g
19.8971,7.0326,2.2,3.5723,g
25.8364,18.8065,2.659,4.6269,g
19.4819,18.1986,2.233,36.406,g
34.7211,22.219,2.9892,21.486,g
35.2052,16.3031,3.073,18.325,g
35.0315,20.7835,2.688,22.751,g
81.5093,22.6787,2.9859,4.376,g
103.02,23.7979,3.0045,8.6009,g
23.6193,12.8889,2.2068,2.442,g
22.35,14.565,2.7701,15.335,g
33.4593,15.542,2.7177,6.2132,g
62.786,31.2918,3.0069,10.2258,g
59.5176,11.3952,2.5545,1.121,g
39.1668,16.0399,2.8398,2.027,g
18.8702,17.3869,2.5971,50.0777,g
26.9139,13.5766,2.5557,86.0321,g
87.5476,30.4948,3.8519,3.789,g
34.4975,17.3036,2.5927,19.356,g
45.9267,21.1137,3.0939,18.5777,g
90.5754,27.0612,3.8492,0.012,g
26.9291,16.4709,2.7597,13.461,g
21.9193,0,2.1629,51.161,g
59.9928,34.8365,3.3439,5.726,g
39.006,22.8505,3.0739,9.087,g
67.2132,21.7325,2.5179,7.432,g
74.7135,24.6015,2.964,8.5098,g
23.4302,21.4301,2.7712,1.6094,g
93.4162,32.545,3.641,0.3386,g
81.7075,44.6295,3.7185,8.9721,g
38.0445,18.8426,2.6551,12.735,g
20.3884,9.4149,2.2625,23.077,g
101.039,35.1399,3.0869,11.885,g
36.423,15.3431,2.9159,2.4,g
45.1917,16.5049,2.9125,3.06,g
12.7848,11.5692,2.2188,86.4459,g
20.7684,7.203,2.1629,26.499,g
30.4274,25.0561,2.8503,32.497,g
24.6029,10.7238,2.3971,8.667,g
12.5554,11.8899,2.0588,77.047,g
77.2225,17.6041,2.8319,3.947,g
34.7714,17.8139,2.7835,0.831,g
29.3314,18.0657,2.4706,10.7423,g
65.6077,21.9075,3.4512,10.6894,g
96.5965,37.0646,3.2999,4.591,g
106.969,37.1984,4.1184,0.252,g
45.8448,25.5516,3.1402,0.8053,g
22.1148,11.2098,2.2068,72.274,g
25.1127,16.9364,2.5569,70.2428,g
71.8513,18.648,2.9393,21.0501,g
88.3799,23.7348,3.2642,0.949,g
21.3067,10.7626,2.2625,4.267,g
91.573,37.3135,3.3333,7.388,g
56.9612,26.2149,2.8205,39.579,g
61.4065,23.6761,3.2221,8.6684,g
31.1396,24.7569,2.7642,4.6106,g
49.9884,18.3477,2.9983,4.2187,g
88.71,22.2557,2.8195,0.485,g
12.8955,11.348,2.1538,22.118,g
29.4785,17.643,2.6981,2.1841,g
24.4431,7.1007,2.3424,9.668,g
30.5799,17.6846,2.7063,3.1547,g
37.3461,18.3186,2.8754,8.741,g
35.8551,15.7666,2.3493,34.3833,g
22.2882,0,2.2889,42.589,g
39.6495,26.2355,2.9312,19.5495,g
24.5633,14.4679,2.3191,27.221,g
31.9672,14.3467,2.6642,9.152,g
17.776,7.3984,2.3149,66.1517,g
95.2333,31.0539,3.6055,1.513,g
25.4865,12.6133,2.6712,55.9291,g
20.2764,12.9387,2.4175,78.2299,g
22.709,0.0043,2.2028,37.3872,g
79.2015,22.8151,3.4651,4.884,g
59.9761,22.5604,3.2537,4.9301,g
25.1333,9.7512,2.2776,52.0161,g
38.8415,15.7343,2.8024,0.4595,g
25.6103,17.6963,2.5508,82.0557,g
72.9523,30.5716,3.5797,0.702,g
55.8381,15.9545,2.9472,6.1374,g
23.7906,14.0915,2.4409,0.137,g
19.4598,12.4866,2.4401,23.3361,g
92.5734,31.9545,3.0533,11.127,g
36.2711,16.615,2.7649,9.621,g
20.5491,7.2176,2.081,75.3736,g
17.4898,11.0884,2.2355,40.779,g
19.6725,15.1829,2.4409,8.625,g
29.6154,15.3251,2.721,18.362,g
21.1449,6.7911,2.2565,0.2884,g
27.0876,14.754,2.5231,7.116,g
77.4047,34.762,3.5437,4.6324,g
18.8614,12.4778,2.4822,17.8187,g
50.0445,13.8823,2.632,15.597,g
13.4157,10.1628,2.1889,73.2939,g
27.0224,16.7469,2.6821,0.812,g
87.8129,32.4592,3.6522,0.3878,g
66.0798,20.4955,3.3085,3.584,g
40.0835,14.5512,2.7042,0.784,g
13.226,10.3547,2.1569,84.0609,g
98.5017,16.8173,2.8739,3.7729,g
81.4835,27.3376,3.2641,6.3243,g
35.7142,13.3068,2.6274,0.7669,g
41.2726,21.9081,3.221,6.769,g
32.7251,20.8588,2.8149,30.129,g
40.9815,19.9359,2.909,10.7449,g
25.4153,10.369,2.3883,89.4684,g
20.4629,11.8765,2.4175,51.793,g
34.4005,23.3132,2.6955,1.775,g
37.3068,23.7012,2.6898,3.436,g
21.3715,16.0779,2.5159,18.5084,g
22.7689,17.0966,2.3953,38.404,g
29.0494,15.9232,2.6117,9.703,g
26.3198,9.8805,2.2999,13.5641,g
25.385,16.9466,2.525,30.869,g
59.3471,26.2146,3.7012,1.29,g
42.9914,32.1129,3.2679,25.0566,g
51.094,26.2401,3.4519,0.746,g
42.019,7.3876,2.3444,13.4966,g
18.8406,12.7065,2.3936,4.5583,g
98.1014,20.8224,2.7126,2.954,g
88.1208,17.6223,2.8719,4.201,g
19.6502,9.5579,2.3502,27.1728,g
35.0354,16.1398,2.7101,55.3614,g
57.1342,17.0415,3.2002,0.7289,g
25.4375,15.5154,2.8136,9.8822,g
67.3236,49.5819,3.3536,14.071,g
27.506,16.0139,2.7143,3.214,g
100.18,49.9918,4.1525,2.266,g
101.269,35.5831,3.3899,1.8268,g
13.0422,10.9575,2.1917,80.7484,g
21.6024,15.3985,2.4639,8.9044,g
38.4541,25.4536,2.7792,14.365,g
61.6682,21.7989,3.3395,7.847,g
27.7826,11.8713,2.5623,66.669,g
26.4285,16.5979,2.7578,1.0346,g
71.3956,22.5761,3.1801,9.8874,g
28.0163,6.6576,2.3118,21.279,g
18.2067,10.4895,2.356,49.5821,g
54.5046,23.7133,3.2514,0.5673,g
33.6992,20.6143,2.6069,22.229,g
71.8778,28.5078,3.404,0.2039,g
75.4299,24.781,3.0013,10.217,g
67.2794,21.2906,3.232,0.8667,g
31.3882,24.8083,2.934,2.267,g
24.3806,12.9184,2.3032,24.8729,g
57.3402,22.8948,3.3229,10.865,g
109.472,49.6365,4.3524,2.951,g
106.984,10.4787,2.5769,7.499,g
12.97,11.2222,2.1351,50.6846,g
12.5616,11.8911,2.0626,34.1556,g
23.2678,0,2.0314,0.0002,g
18.4693,15.3164,2.3473,8.1312,g
53.1862,27.8324,3.1593,14.399,g
85.9475,34.3101,3.522,11.692,g
29.3119,6.4782,2.3424,63.188,g
40.1304,18.5129,2.8041,13.0774,g
85.4747,24.6605,3.5077,2.5811,g
38.0437,21.9132,2.8624,14.454,g
33.9185,18.2139,2.9689,10.519,g
19.1668,12.8584,2.3901,8.459,g
74.8027,20.1792,2.8379,0.501,g
13.1069,10.9952,2.1123,50.3431,g
75.4189,21.0294,3.0388,3.0122,g
27.8065,11.0411,2.5658,9.2,g
89.5781,22.4329,3.1757,9.9644,g
45.5972,18.9386,2.8704,12.439,g
16.5767,11.4318,2.3181,20.1778,g
90.2095,19.0275,3.022,3.042,g
44.5949,21.9905,2.9511,2.6322,g
26.008,15.8644,2.5711,20.96,g
77.9676,27.6079,2.9523,11.219,g
46.3873,19.7589,3.0713,3.387,g
18.9259,16.5623,2.4771,24.0856,g
101.8,53.5629,4.181,4.695,g
31.8734,12.036,2.6279,7.0622,g
29.1726,11.2124,2.3865,21.0941,g
19.7589,17.7759,2.4023,30.1602,g
66.3383,22.4013,3.2505,7.3766,g
27.8273,16.898,2.5575,43.696,g
28.5883,19.6182,2.6803,14.9018,g
21.3875,16.9618,2.7046,0.8245,g
41.7353,15.5419,2.7435,11.411,g
81.7837,22.8309,3.1278,0.447,g
58.8186,32.1497,3.2784,12.4702,g
38.2958,25.2188,3.2179,18.358,g
12.7459,11.6372,2.2135,51.7751,g
21.1621,6.9275,2.2799,15.5879,g
42.4673,8.5241,2.5366,6.332,g
65.5333,20.5582,3.0775,4.13,g
12.6528,11.7685,2.1569,45.573,g
29.018,17.9337,2.9225,9.1884,g
26.0944,18.3299,2.6345,13.429,g
19.8549,16.1493,2.5441,20.711,g
23.4309,16.2197,2.5099,76.537,g
30.2147,22.6783,2.9201,3.919,g
33.9812,24.0802,2.9554,14.1901,g
32.3343,11.6189,2.5688,8.9595,g
84.4944,37.2006,3.7652,0.188,g
25.2265,19.6001,2.8639,20.2535,g
28.8657,19.3367,2.5883,34.7137,g
13.0755,10.9705,2.1222,25.914,g
47.4777,18.7244,3.1276,13.161,g
53.3458,10.346,2.5347,7.4932,g
43.4722,20.1585,3.0976,26.7377,g
20.4671,12.3979,2.4005,28.2924,g
31.8057,21.1941,2.8985,9.087,g
37.6609,12.7483,2.5653,8.74,g
70.4444,32.0827,2.9403,76.3636,g
29.5348,9.0383,2.3274,7.356,g
21.0923,10.9644,2.1931,19.3207,g
24.2846,14.4915,2.5641,65.1564,g
16.9849,11.3052,2.2625,9.527,g
28.5807,19.4397,2.5257,8.916,g
64.8397,17.9677,2.9899,3.332,g
32.1178,12.1695,2.316,8.105,g
21.4854,12.5359,2.4495,18.0829,g
59.782,21.8068,3.2024,8.4866,g
30.367,15.6628,2.7226,49.0315,g
22.1163,11.7165,2.4158,2.0777,g
23.3515,16.828,2.5496,7.2523,g
20.2899,11.182,2.356,9.282,g
34.5073,12.2119,2.4661,16.189,g
76.9673,36.1711,3.4226,8.824,g
29.001,18.3169,3.066,1.14,g
53.8114,29.2116,3.137,0.035,g
43.0535,16.832,2.7251,5.984,g
46.5362,20.5437,3.1905,0.129,g
18.1158,10.4259,2.3655,47.2489,g
23.623,9.1083,2.2788,2.525,g
39.997,17.5973,2.8454,1.809,g
23.0525,15.1418,2.3838,54.648,g
19.7069,18.1235,2.2765,46.1416,g
49.7582,19.7691,3.0594,7.6551,g
75.4781,27.9538,3.2227,10.617,g
56.5232,13.9445,2.732,17.637,g
71.2079,23.4119,2.7423,47.6489,g
25.6981,17.9763,2.7899,32.8826,g
13.2236,10.4279,2.2055,81.7865,g
36.0227,21.2618,2.7427,7.4337,g
87.028,20.9835,2.9759,10.7918,g
30.7475,18.4596,2.6493,12.5618,g
35.2793,19.4539,2.8831,15.2584,g
18.0444,10.4284,2.3139,26.162,g
67.2561,22.7657,3.3872,4.6353,g
21.6496,11.553,2.3646,89.6251,g
77.0202,33.5384,3.9439,2.8361,g
83.3045,21.4643,3.0953,1.494,g
24.4584,13.9759,2.3375,54.494,g
62.2387,17.2645,2.7738,11.48,g
27.9286,12.2904,2.4691,4.7018,g
33.8011,16.5381,2.4409,0.6014,g
30.7934,12.3864,2.7131,5.0435,g
26.8933,10.1789,2.3829,11.6582,g
65.7225,23.6661,3.2913,3.3145,g
35.3734,18.3628,2.8215,41.747,g
18.4641,10.246,2.2923,11.6166,g
24.5434,12.2962,2.2878,79.211,g
46.6118,23.6375,3.1575,1.0271,g
63.9757,11.6401,2.6048,13.222,g
86.757,1.2098,2.3997,2.9754,g
35.8562,19.331,2.9945,4.6729,g
12.7717,11.5475,2.07,87.9981,g
26.9106,15.0744,2.4158,15.0466,g
57.5809,13.5809,2.6684,6.463,g
13.0322,10.8262,2.1319,9.83,g
39.8486,12.3503,2.6726,2.2185,g
74.2408,30.402,3.8022,6.4966,g
83.7192,32.775,3.4447,5.007,g
39.3744,21.4145,3.2118,4.823,g
38.0261,14.9378,2.6875,13.0541,g
12.7148,11.6813,2.1351,11.412,g
18.2209,17.3462,2.4224,3.7849,g
82.2887,29.461,3.5923,0.5058,g
22.014,16.4877,2.6508,17.1919,g
35.3385,14.4809,2.5894,50.497,g
19.7969,7.3536,2.0952,77.4,g
56.5201,12.8995,2.3766,7.327,g
92.2151,26.3726,3.4681,2.474,g
28.3107,19.2751,2.7612,4.714,g
30.8293,24.121,2.8075,16.393,g
13.1053,10.7551,2.1383,67.9698,g
105.125,17.8888,2.7177,8.648,g
30.531,21.2625,2.9602,9.189,g
22.3887,15.4317,2.7547,52.3737,g
76.3542,25.8162,3.4768,9.308,g
37.1373,14.7676,2.6096,11.6063,g
98.5389,33.1826,3.9546,3.0657,g
46.0224,12.4339,2.5832,28.8406,g
70.6084,48.8302,2.9877,68.6708,g
64.7015,16.5413,2.7931,3.712,g
28.7412,15.026,2.5809,23.5268,g
43.8989,38.2552,3.4351,57.981,g
80.0204,23.7331,2.8031,1.824,g
19.3383,12.704,2.3847,57.946,g
95.5483,34.1347,3.4784,2.9595,g
22.7179,10.2397,2.1644,6.09,g
20.7352,8.8031,2.4116,30.336,g
91.5802,45.9377,3.9373,8.5405,g
109.756,17.1293,2.8531,11.0651,g
78.9677,26.7325,3.7505,3.1425,g
27.0182,11.3381,2.5403,30.222,g
22.4253,0.0019,2.1538,35.988,g
57.055,25.7825,3.0648,18.2893,g
67.6545,20.5768,3.3532,0.4375,g
20.1827,12.2617,2.4735,40.1965,g
42.8485,14.3905,2.6474,9.8067,g
24.332,0,2.0846,17.9481,g
33.0193,10.7773,2.5688,5.84,g
12.7643,11.5499,2.1021,58.644,g
83.3231,15.6786,2.8951,7.779,g
42.925,28.5804,2.7657,15.396,g
18.1043,14.3997,2.3664,42.881,g
32.8087,17.3659,2.6959,21.846,g
36.1686,18.5335,2.7084,4.218,g
25.2333,7.5107,2.3222,17.1998,g
37.3135,15.1553,2.7931,6.6237,g
26.6016,0,2.2188,15.92,g
19.1132,9.5944,2.3674,6.052,g
12.59,11.8424,2.1538,84.3099,g
95.5973,25.7806,3.4943,0.5731,g
63.2037,27.8243,3.3979,4.87,g
77.6784,25.6998,3.6576,1.592,g
44.9545,19.6036,2.642,6.826,g
23.2775,10.5813,2.2967,35.4214,g
64.9547,16.9587,2.8672,0.195,g
28.272,12.6826,2.4886,22.252,g
19.2924,7.2769,2.1508,68.7907,g
19.2917,12.5449,2.3608,37.029,g
28.0654,24.0877,3.095,34.2341,g
97.815,30.6089,3.4164,10.9562,g
50.026,23.5099,2.9375,9.4937,g
30.8618,18.3281,2.8627,23.1046,g
24.6512,0,2.2776,0.0003,g
26.5857,12.6161,2.4669,13.873,g
32.9755,17.0225,2.8092,7.944,g
62.2097,25.172,3.3344,6.1974,g
57.6632,18.5917,2.9859,0.5765,g
23.9404,14.3925,2.4771,1.7082,g
29.557,18.2513,2.7063,23.2507,g
27.3416,12.5103,2.2565,25.809,g
105.463,15.9674,2.6503,58.1218,g
28.1183,21.4937,2.8085,53.2731,g
43.5269,13.9408,2.5557,3.9958,g
40.8762,16.0729,2.7742,11.808,g
51.6337,14.0939,2.5302,13.666,g
20.2586,9.5737,2.2553,48.6035,g
99.2711,50.0365,4.2236,0.5792,g
35.8248,13.4182,2.6656,6.6856,g
22.2257,0,2.0774,28.526,g
28.7894,14.1681,2.6101,15.6309,g
