@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1-3,9,11'

@attribute FLength numeric
@attribute FWidth numeric
@attribute FSize numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
37.5856,18.1024,3.0137,11.117,g
22.939,14.5959,2.5453,47.847,g
15.5675,11.7632,2.3636,62.452,g
21.3568,15.123,2.702,41.559,g
27.5577,12.2071,2.382,10.896,g
25.5932,9.8531,2.3128,19.3573,g
20.1941,7.3237,2.0986,70.3421,g
81.2009,24.9905,3.0263,5.5932,g
39.0894,22.4388,2.7352,10.506,g
23.4914,10.225,2.3181,60.5491,g
37.149,15.6313,2.4556,13.729,g
89.1989,13.3168,2.7024,4.2637,g
47.2156,18.7115,3.07,3.4,g
13.0702,11.1033,2.1688,80.3533,g
38.8754,18.5232,3.1161,3.361,g
77.6846,25.5809,3.5455,3.186,g
100.196,29.4089,3.2171,0.7341,g
31.4336,23.2651,2.934,79.959,g
69.4657,22.6279,3.2507,5.6357,g
41.1297,14.1661,2.723,6.0359,g
86.4858,20.4931,2.7668,11.409,g
23.091,13.4138,2.6942,9.3139,g
19.0891,16.0585,2.9287,22.732,g
92.595,24.5334,3.167,0.0787,g
40.6277,19.3678,2.6064,20.656,g
54.9287,14.8781,3.0292,8.831,g
22.2511,17.4424,2.6314,16.8825,g
38.844,14.0209,2.7882,4.582,g
26.403,11.9324,2.5011,35.821,g
23.1709,14.3812,2.4133,34.0936,g
42.4881,22.2124,2.8859,3.9627,g
13.0105,11.1066,2.1055,69.383,g
24.1185,16.9885,2.3701,30.845,g
49.2727,22.2199,3.276,10.1168,g
67.4091,22.8023,3.3188,6.118,g
33.3944,16.7128,2.5384,2.3935,g
51.6406,22.7532,2.7139,15.3487,g
20.0489,9.2926,2.4014,25.883,g
13.3396,10.5628,2.1917,10.7959,g
30.8845,17.3793,2.7792,10.2947,g
35.942,26.4917,2.723,77.1166,g
32.524,15.7051,2.7226,17.709,g
57.3271,23.2931,3.1774,5.926,g
61.3727,30.4153,3.3017,2.271,g
64.3124,23.4215,3.2968,1.42,g
42.0941,16.5044,2.692,1.8847,g
55.8124,23.4781,3.3273,6.397,g
33.2147,30.5176,3.4962,53.4211,g
45.8064,19.5178,3.0869,6.8749,g
25.2301,0.0053,2.1414,51.816,g
34.2121,22.032,2.638,7.337,g
24.3811,11.0661,2.3149,33.4353,g
96.3594,54.1355,3.4057,0.102,g
50.8322,24.6663,2.8707,0.817,g
69.446,28.4983,3.3528,0.2501,g
13.2611,10.5592,2.2589,61.03,g
52.2264,23.3743,3.2333,0.795,g
82.2565,26.4198,2.9626,18.458,g
21.9622,12.6187,2.4099,70.525,g
22.2792,12.4982,2.437,30.7241,g
29.7627,23.3493,3.2034,0.951,g
17.2028,11.2223,2.4579,89.7035,g
43.3018,17.2311,2.8182,30.1483,g
33.0328,22.0371,2.6812,45.3284,g
122.153,20.0348,2.846,6.1874,g
27.8007,16.2842,2.5472,23.006,g
28.5023,20.2343,2.8531,43.7515,g
13.1071,10.8976,2.3608,13.038,g
25.0768,19.7139,2.6632,65.226,g
73.3506,24.1373,3.4044,1.0087,g
26.0678,14.4996,2.721,12.9637,g
55.3383,28.0521,3.3091,9.834,g
26.9136,12.4314,2.42,10.463,g
30.5549,19.5497,2.8615,5.5986,g
20.2899,16.0567,2.8546,0.159,g
13.2555,10.6448,2.1508,71.43,g
48.163,19.9739,2.617,71.3754,g
18.1938,15.1087,2.5347,59.1272,g
64.542,29.7453,3.3389,1.967,g
19.8537,16.559,2.4298,41.838,g
37.3585,30.0573,3.0713,86.5709,g
24.6723,20.2049,2.4548,52.307,g
20.6085,11.5177,2.2455,27.234,g
101.82,24.3416,3.3921,3.648,g
94.7218,38.4855,4.1226,1.676,g
37.2778,22.6126,2.847,8.195,g
69.8894,18.814,3.3709,0.225,g
37.1859,20.7287,2.7745,5.3784,g
76.6097,36.4165,4.0844,1.3794,g
42.6468,22.7714,3.0338,10.6136,g
52.0784,40.8296,3.4468,5.802,g
18.7822,10.2648,2.1987,61.8767,g
30.7902,20.88,2.7304,27.942,g
57.5381,28.024,3.3137,15.563,g
29.1545,12.6045,2.6679,24.7086,g
54.733,14.7307,2.695,6.381,g
28.3396,6.8049,2.2175,35.715,g
81.0143,23.5233,3.2455,0.3176,g
22.0016,10.1677,2.2945,29.348,g
81.174,22.1521,3.2466,2.569,g
83.738,32.8001,3.6126,1.4349,g
24.9352,16.9595,2.5804,15.753,g
20.2006,17.3896,2.4661,9.9206,g
87.4915,30.701,3.3165,6.481,g
25.6901,12.6439,2.6753,37.165,g
38.5073,22.6766,2.8494,25.519,g
22.1643,11.0356,2.2765,21.283,g
48.2055,19.7274,3.1973,4.199,g
32.8734,19.5686,2.8831,7.6229,g
33.8872,15.3817,2.5786,4.107,g
25.8327,9.7133,2.4224,3.7148,g
75.5264,37.4053,3.2695,6.198,g
21.1063,6.6598,2.0917,7.8499,g
77.5988,38.494,3.9316,4.774,g
25.8428,15.6143,2.4624,8.0678,g
20.2506,15.4963,2.4464,17.2109,g
42.1536,23.1402,3.1998,8.0243,g
28.7156,13.9972,2.5792,30.192,g
20.7572,10.2053,2.316,20.588,g
46.9247,20.2722,2.7486,5.1486,g
27.8148,24.776,2.6955,2.348,g
67.6194,22.0969,3.4227,4.4996,g
21.6581,10.7069,2.2014,39.009,g
32.8354,21.1722,2.7948,10.1619,g
33.5855,17.5786,2.899,0.441,g
32.5117,27.0574,2.9263,25.4448,g
26.6095,17.6968,2.6243,24.2467,g
64.9861,21.2241,3.2083,3.404,g
107.242,58.063,3.7072,17.415,g
41.7658,13.0274,2.6689,8.295,g
54.4935,21.4637,3.0635,1.577,g
29.8063,17.6169,2.4914,38.85,g
20.9159,16.424,2.4281,41.0503,g
69.5868,22.6932,2.9238,1.817,g
92.0007,34.869,3.6213,1.7669,g
23.8851,15.8349,2.5224,17.1681,g
25.4394,15.1214,2.6112,3.9221,g
21.3922,11.7584,2.3233,13.93,g
12.5581,11.8942,2.1414,31.1069,g
38.5289,26.4492,3.3889,0.804,g
20.2358,7.1978,2.1089,7.1029,g
26.8903,9.4561,2.4108,20.7532,g
51.8528,27.1569,3.1116,0.728,g
28.541,9.6103,2.4241,28.3824,g
35.6234,9.6289,2.4997,18.2432,g
26.1194,11.9517,2.5465,52.28,g
23.9948,16.2368,2.4526,28.7838,g
90.4566,31.4576,3.3691,0.3742,g
18.5095,11.5116,2.3674,58.5288,g
20.1456,7.3238,2.1222,12.621,g
81.7537,22.9181,2.9741,0.2053,g
69.0711,29.571,3.2854,5.7152,g
27.3062,10.5344,2.3936,22.5743,g
52.5166,20.297,2.8528,1.737,g
17.6563,10.8055,2.248,72.368,g
19.0237,12.7709,2.3512,41.866,g
39.5991,29.3927,3.0276,1.0378,g
32.3022,14.8135,2.7832,10.836,g
34.9077,21.9432,2.8779,19.1787,g
25.675,11.1599,2.7084,19.392,g
19.0142,8.8881,2.4048,29.1631,g
21.2877,10.0994,2.179,8.167,g
75.4579,23.318,3.669,3.952,g
20.3262,10.5335,2.2504,30.898,g
27.0941,19.6335,2.9332,22.48,g
23.2866,10.5569,2.1987,33.307,g
101.301,21.5306,3.1079,2.349,g
53.6984,15.966,2.6365,68.073,g
12.9396,11.0653,2.1508,72.53,g
29.0658,12.5468,2.5422,8.953,g
22.33,9.9609,2.1584,2,g
41.2574,26.6586,3.1148,15.4434,g
23.7753,0,2.055,38.308,g
32.434,14.59,2.6191,59.4695,g
40.6665,18.1613,2.8007,13.2776,g
85.028,26.4405,3.5842,1.323,g
41.1662,12.2269,2.766,0.1056,g
24.1415,14.376,2.5328,13.846,g
27.0722,23.0282,2.8231,17.847,g
38.439,15.0891,2.6031,16.4293,g
32.4073,12.1866,2.6133,9.6339,g
35.8045,19.4481,2.9516,4.8668,g
41.455,19.2273,2.873,15.3576,g
30.9136,13.2071,2.6902,11.2674,g
50.0412,22.0004,2.9715,30.836,g
113.563,22.193,2.5283,11.697,g
36.155,10.4277,2.4487,5.836,g
13.1797,10.8931,2.1123,25.297,g
31.4779,15.3876,2.6243,0.2487,g
25.2816,19.6741,2.702,0.683,g
13.5611,9.9818,2.2135,18.919,g
29.8433,10.6235,2.3589,75.863,g
13.2866,10.3837,2.2867,72.4904,g
62.1402,18.8759,3.0364,8.203,g
44.2256,19.3192,2.7513,4.217,g
28.3658,16.7161,2.5434,4.663,g
19.9839,11.2832,2.3962,26.112,g
27.6162,18.0869,2.6309,85.521,g
13.2362,10.7515,2.1414,85.4646,g
94.0846,28.411,3.3726,2.9371,g
90.6131,39.7622,4.0987,0.8412,g
69.8139,23.1961,3.3432,9.604,g
41.6172,27.5223,3.3406,25.23,g
26.986,16.8134,2.5717,19.4692,g
49.6514,24.7284,3.0939,0.839,g
78.5963,25.2864,3.1675,2.858,g
37.0175,22.1042,2.7197,64.5625,g
70.7387,25.1711,3.3359,1.415,g
27.6262,8.297,2.1903,46.468,g
33.0954,16.4092,2.7462,5.86,g
28.1928,16.9707,2.7376,10.515,g
37.9315,20.0353,2.9307,10.223,g
33.7694,21.3139,2.9696,18.9,g
16.3876,11.0287,2.3139,39.7158,g
34.1596,18.3111,2.8293,0.035,g
39.7162,17.1007,2.9998,7.058,g
82.1792,21.0508,3.3779,3.333,g
24.6381,12.6487,2.6385,76.4614,g
65.0708,12.4822,2.8463,5.1913,g
27.1538,16.8407,2.5533,1.692,g
96.7683,38.3376,4.0542,0.823,g
61.0596,28.7594,3.4491,16.686,g
19.4169,7.4028,2.1123,20.417,g
33.3849,21.6594,2.8062,22.353,g
42.84,19.4855,2.8777,8.4993,g
45.1824,17.6643,2.9457,5.545,g
19.2159,14.2802,2.4541,20.77,g
20.0879,7.223,2.2162,75.3057,g
97.9296,45.1758,3.7287,2.6233,g
32.8254,19.3483,2.7892,37.525,g
22.913,14.5156,2.6299,18.519,g
37.3261,17.5749,2.8494,4.655,g
54.424,27.1683,3.4295,6.918,g
112.434,68.5193,3.8612,6.138,g
48.1086,10.0532,2.4713,4.7215,g
12.9287,11.3457,2.3493,28.1111,g
34.6098,24.9802,2.8913,13.962,g
32.2869,16.2117,2.6385,5.8259,g
88.2709,30.3081,3.2541,2.21,g
39.8046,12.7282,2.6154,11.243,g
49.8709,24.565,3.1618,18.1775,g
28.1793,19.9194,2.736,10.836,g
22.6202,16.4216,2.42,36.448,g
52.622,14.9202,2.7917,10.9695,g
46.6882,18.1433,2.6826,27.1254,g
22.2607,13.2452,2.404,27.312,g
24.2817,9.1754,2.3181,3.829,g
95.4114,31.7711,4.0974,2.526,g
44.3569,9.7357,2.4955,26.077,g
77.8986,27.5097,3.4919,2.701,g
19.295,14.1814,2.3454,69.122,g
29.1785,12.8461,2.643,21.5337,g
28.9791,12.4366,2.4362,21.6114,g
39.5943,19.3694,2.9921,2.8951,g
26.6892,10.8106,2.5999,5.8253,g
18.8423,16.7069,2.3493,79.698,g
30.3706,20.1588,2.5711,60.7795,g
22.8945,12.8986,2.1987,52.36,g
42.3083,17.4667,3.063,1.0036,g
46.6791,17.5998,3.1381,0.461,g
41.5858,17.6248,3.022,4.53,g
20.8589,16.1131,2.4997,36.551,g
36.3933,14.9178,2.9292,2.6313,g
19.9697,12.0635,2.2989,2.681,g
59.4502,18.2507,2.6493,0.1321,g
13.0171,11.0189,2.1351,2.5667,g
18.6708,16.0295,2.7608,9.397,g
27.4626,15.926,2.5933,4.914,g
22.8211,11.4851,2.3988,8.907,g
47.8668,18.5332,2.9542,1.5342,g
20.3836,6.9632,2.1508,78.236,g
21.2721,10.4919,2.3802,38.5604,g
26.1702,17.3918,2.6299,73.17,g
21.9365,11.2057,2.2405,57.4577,g
56.8061,18.1476,2.9829,11.1946,g
20.4749,10.3962,2.2718,19.0444,g
18.1853,12.8991,2.4836,54.9825,g
22.3087,0.0028,2.1089,19.732,g
28.8306,19.0918,2.7067,9.2923,g
40.5545,21.419,3.3201,0.1593,g
17.3491,10.7024,2.3118,63.7649,g
79.1585,26.406,3.7561,1.975,g
27.979,11.4756,2.5353,13.894,g
26.0756,16.183,2.6758,15.0673,g
32.903,20.165,3.2621,12.2838,g
17.5048,11.0088,2.2122,5.9071,g
37.737,23.0461,2.8639,20.583,g
83.9166,20.296,2.836,2.3494,g
50.7177,16.2483,2.7853,7.6056,g
20.3187,17.7844,2.525,48.0374,g
44.3528,17.3022,2.8228,6.9645,g
28.8227,18.0296,2.8985,22.053,g
56.368,19.4828,2.9602,6.1998,g
19.7692,19.4544,2.5359,65.2853,g
16.7904,11.2518,2.2648,16.9354,g
25.8427,12.104,2.5172,5.484,g
30.8617,11.693,2.6575,3.253,g
92.5361,17.7426,3.3242,1.4849,g
59.4806,28.2435,3.5801,5.7777,g
29.2028,14.4924,2.5165,49.126,g
12.9833,10.3418,2.2565,23.45,g
109.117,43.2606,4.0441,1.164,g
38.3975,21.4591,3.1544,18.294,g
26.691,18.6079,2.7868,0.533,g
21.3995,7.0036,2.0434,22.623,g
86.4596,18.7121,2.8913,3.633,g
78.7587,29.1133,3.0772,0.432,g
35.9235,17.7575,2.6395,0.7528,g
55.0816,30.2609,2.9923,34.246,g
17.2356,10.7068,2.2577,29.0239,g
80.7602,23.753,3.2176,12.3487,g
36.0439,19.7232,2.525,16.3704,g
88.7642,33.506,4.058,0.8187,g
22.2357,12.5279,2.4814,0.0392,g
25.7916,18.3451,2.7376,26.07,g
19.1691,9.9321,2.3874,21.6486,g
82.6258,17.239,2.8862,9.3363,g
43.5993,17.8827,2.9814,7.8899,g
41.6355,17.1234,2.6212,35.001,g
16.9257,11.0041,2.2625,88.6483,g
31.1818,25.2797,2.6566,41.428,g
36.0107,20.6307,2.8573,8.56,g
20.1393,7.3303,2.0394,48.746,g
26.4671,18.2015,2.5826,73.0349,g
61.8286,16.2637,2.7969,19.1036,g
138.491,28.3107,3.0695,3.367,g
21.8166,14.9668,2.5752,19.496,g
12.9842,11.1771,2.1508,45.726,g
24.578,16.9487,2.4691,23.8051,g
85.475,28.3802,3.0737,7.1658,g
56.6139,26.1253,3.3259,9.842,g
64.3417,21.2392,3.1316,3.0013,g
17.1452,11.0701,2.3692,13.853,g
24.5566,9.6981,2.3971,15.6504,g
52.6559,19.2952,2.9001,9.053,g
20.5134,15.5392,2.5539,71.5113,g
12.8056,11.4689,2.3043,14.296,g
26.5021,9.9703,2.3531,32.9272,g
19.1399,7.3049,2.1538,47.866,g
46.9647,11.3272,2.4232,1.107,g
20.9113,9.5,2.2175,0.1406,g
17.8482,14.1357,2.4338,15.518,g
30.208,7.9626,2.1931,5.508,g
82.7097,33.0359,3.7144,1.216,g
69.7964,21.7598,3.2262,2.152,g
20.4886,7.0549,2.2292,56.8745,g
35.1149,15.7842,2.8686,4.5251,g
41.4207,16.7377,2.6037,5.076,g
39.1431,20.9245,2.8739,14.8637,g
90.9354,28.4311,3.4619,6.1616,g
17.5266,10.7937,2.2068,14.9484,g
36.328,15.3849,2.7118,12.0273,g
19.7541,16.4317,2.2613,86.18,g
98.6144,32.5417,3.4926,0.7895,g
28.6176,18.6998,2.9447,4.7349,g
84.2033,28.5707,2.9934,7.734,g
24.7193,18.9698,2.5933,61.8883,g
42.7776,34.8709,3.0302,69.097,g
50.8159,26.4985,3.2934,9.767,g
12.9926,10.8059,2.1156,32.917,g
33.648,13.8336,2.7593,8.817,g
74.2366,23.0297,2.9535,11.747,g
109.252,35.4895,3.7877,0.35,g
75.9021,22.406,2.5694,4.814,g
27.2926,8.7939,2.4935,3.366,g
30.1107,26.1309,3.1978,11.867,g
28.7554,15.8285,2.4166,2.941,g
21.7385,11.5237,2.4864,14.2929,g
39.4843,19.4408,2.4914,1.4023,g
22.6283,10.8492,2.2175,56.227,g
24.7323,10.4829,2.3664,14.7714,g
51.2581,21.3086,2.7709,5.1346,g
73.7395,26.2305,3.1828,9.2393,g
12.803,11.5191,2.0588,26.705,g
83.3679,33.9628,3.5177,0.914,g
32.5717,18.4936,2.8707,20.151,g
83.7767,15.2713,2.7348,13.374,g
29.0556,6.6593,2.1931,11.7655,g
85.3249,22.4331,3.0197,6.8408,g
23.4823,11.8254,2.5611,21.1996,g
20.6078,7.1359,2.0952,41.644,g
39.7779,21.9585,3.1206,17.966,g
86.8165,27.1374,3.5146,2.506,g
84.8658,36.6013,2.8238,1.804,g
13.0633,10.8801,2.0952,22.795,g
20.3101,11.5653,2.4949,44.7651,g
77.0789,29.6883,3.4049,6.8425,g
35.6255,19.8706,3.1647,3.866,g
47.8875,23.5629,3.4947,1.272,g
16.4338,11.5765,2.233,45.878,g
31.4905,22.3976,2.882,6.8883,g
28.2495,11.8001,2.444,86.4267,g
22.8206,0,2.1222,44.9245,g
28.7849,6.4342,2.3729,10.153,g
19.7158,18.1893,2.4257,68.308,g
12.8979,11.4031,2.1089,20.3136,g
29.4389,16.7576,2.6977,17.977,g
12.9955,10.617,2.1508,77.375,g
40.9342,14.3625,2.5447,0.394,g
129.785,123.258,4.8501,58.0238,g
41.8742,15.8021,2.8423,14.6056,g
92.7629,43.6886,3.9353,6.582,g
23.8212,9.2534,2.541,6.088,g
23.7506,10.4472,2.3918,14.155,g
51.4038,10.5155,2.74,4.989,g
19.5491,9.8628,2.238,57.942,g
17.7781,10.5352,2.2504,25.2845,g
18.5402,10.1955,2.233,76.5195,g
92.406,25.3394,3.1279,8.6244,g
46.8081,15.2763,2.5521,1.4454,g
66.9651,20.9347,3.49,5.807,g
26.3338,20.7068,2.8576,23.314,g
65.754,18.9742,3.0706,2.4015,g
62.9257,26.6979,3.1224,8.6361,g
30.7557,14.082,2.5472,25.831,g
35.4502,13.8981,2.6138,6.6866,g
26.152,8.1203,2.2742,3.348,g
22.6104,14.7849,2.6613,3.154,g
28.4173,16.629,2.4378,22.022,g
65.192,11.176,2.6165,8.637,g
17.8187,10.8904,2.4502,89.8217,g
23.6235,18.3227,2.5676,12.4528,g
21.4256,10.8762,2.2648,39.8692,g
32.2107,19.8047,2.5877,13.233,g
18.3119,14.9824,2.3865,74.772,g
23.614,19.1553,2.7235,33.824,g
25.2073,12.764,2.3927,59.5984,g
68.4131,23.1206,3.023,2.9291,g
94.9287,38.566,3.685,0.926,g
25.0085,11.9252,2.4914,1.845,g
24.7406,7.0634,2.3979,4.672,g
13.0433,10.3253,2.2135,72.219,g
34.8593,23.2481,2.8627,1.858,g
41.8803,21.5763,3.006,5.1208,g
21.3925,6.8873,2.1189,19.2595,g
24.4736,14.289,2.3847,2.7837,g
33.9272,21.317,2.6488,78.655,g
70.3425,17.5892,2.913,9.8881,g
90.9536,23.7516,3.4208,5.7787,g
34.8842,16.964,2.7701,15.9453,g
20.2088,16.0874,2.4997,11.052,g
24.3935,14.8408,2.4683,31.567,g
44.139,15.6641,2.9668,8.553,g
25.9044,10.3557,2.4354,48.126,g
41.4003,17.0668,3.1413,8.728,g
32.2804,16.1482,2.4735,20.91,g
72.9495,25.0803,2.9196,82.1398,g
48.4012,24.2711,3.079,0.839,g
86.9253,19.9003,2.9077,7.553,g
103.58,57.248,3.8319,3.804,g
98.6723,38.6109,3.8953,0.6137,g
64.3547,28.4437,3.3717,4.575,g
25.6849,15.0191,2.5321,38.883,g
12.7986,11.5248,2.1446,52.052,g
70.3414,32.109,3.4073,0.517,g
40.0247,34.5572,2.7517,8.8581,g
33.3917,10.8839,2.4886,4.116,g
75.0145,24.7537,3.4029,2.5791,g
88.2417,23.5569,3.2518,2.231,g
20.6112,17.6015,2.2911,65.696,g
19.2233,12.8992,2.4495,22.3356,g
49.8634,17.8268,3.0026,3.4411,g
28.3754,24.7001,2.7616,21.8522,g
61.0713,15.0521,2.8854,11.987,g
138.252,24.8473,2.7226,45.867,g
49.0423,22.099,2.9165,2.183,g
44.2198,25.0746,3.2393,22.582,g
46.4395,17.6549,2.8879,2.4723,g
29.4022,15.8372,2.7604,3.0127,g
36.6822,21.2057,2.7308,9.2874,g
12.8589,11.466,2.1945,28.704,g
13.3057,10.1597,2.3086,66.476,g
13.3605,10.5168,2.1833,43.485,g
25.7435,11.5007,2.3936,8.982,g
37.6859,14.4913,2.5694,0.588,g
106.649,46.3824,3.9923,3.207,g
31.1292,17.3212,2.7796,5.722,g
17.5896,15.3005,2.5072,21.5205,g
34.1275,15.1769,2.8062,0.9488,g
67.3393,20.0735,2.8727,0.4888,g
85.926,25.8556,3.5283,10.005,g
52.117,27.7749,3.4301,1.9066,g
12.9823,11.2207,2.0846,66.0433,g
15.4388,12.0367,2.4472,24.1697,g
40.6292,18.2234,2.679,11.7327,g
49.9108,18.041,2.8079,21.104,g
20.503,12.8121,2.3627,11.4507,g
26.9438,16.6654,2.5192,1.1222,g
29.5483,11.7966,2.3883,20.7634,g
32.3688,14.0263,2.4728,19.01,g
26.2966,22.833,2.8633,10.619,g
41.1112,17.9452,2.9506,10.6379,g
64.447,23.9931,2.932,18.364,g
66.0336,20.8262,2.4983,6.638,g
43.0994,16.7018,2.7239,7.5064,g
49.3016,16.8994,2.8546,13.2921,g
13.1104,10.3041,2.1477,20.531,g
41.375,12.9089,2.8848,1.0421,g
47.2509,12.6244,2.7316,4.787,g
40.0358,26.6272,3.187,0.636,g
26.5845,21.9362,2.8848,45.538,g
107.858,39.9186,3.9914,0.0791,g
47.2516,21.3609,2.8882,1.74,g
22.3325,18.199,2.721,24.413,g
74.9258,21.744,3.1269,3.5,g
27.5391,20.1315,3.0775,12.206,g
20.8219,18.8425,2.8182,7.4814,g
13.2918,9.6037,2.3064,77.1591,g
37.8325,20.1834,2.5587,64.525,g
20.2874,9.2749,2.2227,11.804,g
67.9088,30.1161,3.8,5.515,g
24.0436,16.4912,2.4133,39.472,g
28.5206,16.3063,2.5119,5.435,g
56.8378,19.5654,3.2019,3.022,g
30.401,22.7795,2.7324,11.3638,g
113.975,19.219,2.8856,0.804,g
50.2148,12.7999,2.7063,9.088,g
12.893,11.3994,2.3107,78.5401,g
33.8766,17.7459,2.8904,1.26,g
56.2441,17.0859,2.9668,6.436,g
28.8155,22.3636,2.6314,50.306,g
29.6974,25.3729,2.8929,65.2841,g
74.0709,21.5816,3.1941,8.7773,g
95.3553,45.6576,3.7829,2.0661,g
21.1516,12.3907,2.2878,21.755,g
52.4374,16.5393,2.5769,65.634,g
93.7489,31.8736,2.8701,14.3121,g
68.0583,50.1781,3.3398,17.081,g
72.5484,25.1645,2.8624,9.745,g
50.149,28.3118,3.4124,5.0824,g
35.7849,21.5579,2.8879,34.3844,g
38.0373,11.0431,2.5347,3.244,g
62.5283,25.7899,3.5026,2.7337,g
26.3212,11.0398,2.5011,6.0614,g
51.0604,18.9819,3.0821,2.281,g
30.4807,21.9345,2.8594,7.2421,g
53.8135,17.5276,3.023,3.3422,g
13.0257,10.922,2.0846,27.3,g
57.4554,33.554,3.8393,3.379,g
29.5024,14.0183,2.5982,3.8455,g
103.641,25.5476,3.1057,1.0959,g
78.8721,16.2411,2.971,5.892,g
47.3598,17.2387,3.0781,3.1134,g
46.4446,12.5216,2.708,6.2087,g
88.3505,30.1839,3.1268,8.3369,g
28.1159,15.6551,2.5472,3.465,g
19.5686,10.9677,2.3222,10.9472,g
20.2916,10.0261,2.3324,67.912,g
79.6249,39.2926,3.5103,7.07,g
44.084,9.7187,2.6091,8.387,g
40.0184,28.3689,2.8222,4.774,g
83.6515,35.5369,3.882,2.389,g
30.8885,20.3166,2.667,54.9356,g
18.5594,10.1974,2.2355,17.4835,g
20.0516,7.1417,2.1599,23.469,g
68.5832,20.7516,3.1926,2.67,g
44.7821,14.8631,2.889,4.0468,g
23.4016,15.5129,2.7427,21.2603,g
77.1642,21.3003,2.9852,7.7247,g
32.5113,20.2822,2.9727,5.489,g
82.1033,28.2856,3.3903,1.985,g
75.5097,32.861,2.8762,5.7551,g
36.6283,11.2304,2.4735,9.08,g
100.643,24.0109,3.4905,4.015,g
25.5801,15.8765,2.5276,3.628,g
13.2032,10.7005,2.2956,21.6348,g
32.5748,15.0008,2.7563,11.958,g
45.903,17.1103,3.3097,0.595,g
70.5593,26.1171,3.4104,15.4093,g
30.3653,17.6916,2.4091,13.5504,g
21.3806,12.6598,2.4616,12.5519,g
29.0865,6.6934,2.2041,28.4635,g
83.3455,18.5871,2.8315,12.911,g
39.5411,10.8616,2.8636,4.419,g
