@relation segment

@attribute Short-line-density-2 numeric
@attribute Intensity-mean numeric
@attribute Rawblue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
0,5.666666,6.555555,1
0,23.814816,30.222221,1
0,21.148148,26.88889,1
0,22.037037,28,1
0,4.148148,6.666666,1
0,5.851852,6.888889,1
0,21.925926,28.222221,1
0,20.37037,26.777779,1
0,5.444445,6.777778,1
0,26.481482,35,1
0,5.666666,6.444445,1
0,6.259259,7.222222,1
0,4.740741,5.222222,1
0,25.962963,34.77778,1
0,17.777779,21,1
0,17.11111,19.88889,1
0,24.333334,32.555557,1
0,26.222221,35.444447,1
0,6.333334,7.333334,1
0,6.814815,8,1
0,5.444445,8.666667,1
0,19.37037,23.333334,1
0,21.74074,27.777779,1
0,6.444445,7.888889,1
0,5.777778,6.666666,1
0,5,5.444445,1
0,18.62963,23,1
0,5.555555,6.666666,1
0,23.666666,30.444445,1
0,6.333334,7.444445,1
0,22.25926,27.88889,1
0,19.851852,24.666666,1
0,18.333334,22.555555,1
0,5.592593,6.666666,1
0,17.222221,20.11111,1
0,5.037037,5.777778,1
0,21.88889,27.777779,1
0,3.814815,5.555555,1
0,19.74074,24.555555,1
0,23.74074,30.666666,1
0,5.962963,7.222222,1
0,6,7.222222,1
0,18.703703,23.777779,1
0,27.185184,36.88889,1
0,21.703703,27.555555,1
0,17.962963,21.88889,1
0,6.444445,8.111112,1
0,21.333334,27.11111,1
0,19.592592,25.666666,1
0,27.37037,37.666668,1
0,22.407408,28.88889,1
0,6.037037,7.333334,1
0,20.62963,26.777779,1
0,23.444445,30,1
0,16.185184,20,1
0,19.925926,25.777779,1
0,24.074074,31.88889,1
0,6.148148,7.777778,1
0,19.851852,24.666666,1
0,26.481482,35.77778,1
0,5.111111,5.666666,1
0,17.481482,20.777779,1
0,5.333334,6.111111,1
0,5.62963,6.444445,1
0,27.148148,35.88889,1
0,5.925926,6.888889,1
0,7.518518,11.888889,1
0,18.74074,25.222221,1
0,6.666666,7.777778,1
0,21.88889,27.333334,1
0,4.222222,6.333334,1
0,5.222222,5.444445,1
0,5.814815,6.888889,1
0,5.407407,6.333334,1
0,6.333334,7.333334,1
0,5.481482,6.666666,1
0,6.407407,7.444445,1
0,18.962963,24.222221,1
0,21.444445,28.11111,1
0,24.592592,32.555557,1
0,27.074074,38.333336,1
0,20,25.88889,1
0,6.444445,8.222222,1
0,3.925926,4,1
0,5.555555,6.666666,1
0,22.74074,29.333334,1
0,23.074074,29.777779,1
0,7.296296,8.666667,1
0,21.11111,26.222221,1
0,21.037037,26.666666,1
0,16.703703,19.444445,1
0,24.296297,31.333334,1
0,21.148148,26.333334,1
0,6,7.333334,1
0,5.62963,7,1
0,17.666666,21.11111,1
0,6.037037,7.666666,1
0,22.37037,29.666666,1
0,5.185185,6,1
0,20.814816,26.777779,1
0,20.925926,27.333334,1
0.111111,25.185184,32.333336,1
0,19.444445,24.444445,1
0,23.74074,30.777779,1
0,6.037037,9.222222,1
0,5.666666,7,1
0,5.62963,7,1
0,5.740741,6.555555,1
0,6.259259,7.666666,1
0,6.185185,7.333334,1
0,5.777778,7.555555,1
0,26.814816,36.22222,1
0,23.444445,31.11111,1
0,19.333334,24.777779,1
0,5.296296,6.222222,1
0,20.25926,25.444445,1
0,5.888889,7.444445,1
0,5.259259,6.111111,1
0,19.925926,24.11111,1
0,6.222222,7.444445,1
0,21.592592,27.333334,1
0,18.666666,24,1
0,28.62963,37.666668,1
0,7.074074,8.777778,1
0,21.777779,28.333334,1
0,5.851852,6.444445,1
0,5.888889,7.444445,1
0,6.074074,7,1
0,21.407408,26.666666,1
0,6.666666,7.555555,1
0,20.25926,25.444445,1
0,5.481482,6.333334,1
0,17.333334,21,1
0,17.185184,20.666668,1
0,20.925926,27.777779,1
0,4.962963,5.444445,1
0,17.25926,20,1
0,16.555555,21.777779,1
0,5.888889,6.666666,1
0,5.296296,6.555555,1
0,5.518518,6.666666,1
0,17.925926,21.444445,1
0,5.555555,6.666666,1
0,19.074074,24.11111,1
0,18.11111,22.11111,1
0,18.703703,23.222221,1
0,6.62963,7.222222,1
0,17.925926,21.88889,1
0,5.888889,7.111111,1
0,6.62963,8.444445,1
0,21.074074,26,1
0,5.703704,6.444445,1
0,20.88889,25.88889,1
0,5.296296,6.222222,1
0,25.74074,35.11111,1
0,5.296296,6.555555,1
0,5.37037,6.111111,1
0,16.814816,21,1
0,21.74074,28.777779,1
0,18.962963,23.88889,1
0,22.74074,30.222221,1
0,4.555555,5.333334,1
0,5.518518,6.444445,1
0,18.74074,25.222221,1
0,4.074074,5,1
0,4.592593,5.222222,1
0,19.11111,23.666666,1
0,21.222221,27.222221,1
0,5.407407,6.222222,1
0,5,6.222222,1
0,22.74074,29,1
0,5.444445,7,1
0,23.666666,30.333334,1
0,6.037037,7.666666,1
0,6.111111,6.777778,1
0,26.296297,34.444447,1
0,6.111111,7.222222,1
0,23.851852,30,1
0,6.222222,8.111112,1
0,23.703703,31.333334,1
0,22.481482,28.777779,1
0,18.962963,22.777779,1
0,6.185185,7.666666,1
0,5,5.555555,1
0,22.481482,29.777779,1
0,22.592592,31.11111,1
0,6.666666,7.777778,1
0,23.62963,31.222221,1
0,19.88889,24.11111,1
0,6,6.888889,1
0,22.481482,28.88889,1
0,19.925926,24.88889,1
0,21.185184,27.222221,1
0,5.888889,7.111111,1
0.111111,24.851852,31.666666,1
0,6.407407,7.222222,1
0,22.222221,28.444445,1
0,21.11111,27.11111,1
0,19.074074,24.11111,1
0,5.037037,5.888889,1
0,5.037037,5.444445,1
0,21.407408,26.666666,1
0,5.740741,6.222222,1
0,20,25.11111,1
0,6.481482,8.222222,1
0,26,34.444447,1
0,20.333334,27.88889,1
0,4.814815,5.222222,1
0.111111,22.333334,28.555555,1
0,20.25926,25,1
0,21.925926,28.666666,1
0,22.444445,29.222221,1
0,16.925926,19.88889,1
0,17.925926,21.444445,1
0,22.333334,28.444445,1
0,24.851852,32.22222,1
0,5.444445,6.333334,1
0,20.62963,25.555555,1
0,14.518518,17.11111,1
0,6.333334,7.333334,1
0,101.85185,123.22222,2
0,97.92593,122,2
0,104.111115,128.44444,2
0,109.07407,126.44444,2
0,134.37038,145.44444,2
0,134.92592,147.22223,2
0,107.51852,128.88889,2
0,126.55556,142.33334,2
0,135.40741,146.44444,2
0,133.66667,145.22223,2
0,125.77778,140.22223,2
0,124.55556,140.88889,2
0,129.85185,142.55556,2
0,114.22222,128.77779,2
0,119.03704,135.33334,2
0,136.48148,146.22223,2
0,111.22222,129,2
0,135.92592,147.33334,2
0,131.77777,144.77777,2
0,122.333336,139,2
0,135.74074,146.33334,2
0,110.18519,127.111115,2
0,130.14815,145.33334,2
0,128.44444,142.88889,2
0,116.77778,132.44444,2
0,112.51852,127.77778,2
0,102.48148,125.666664,2
0,123.18519,138.88889,2
0,114.62963,132.88889,2
0,125.18519,141.33334,2
0,137.07408,147.44444,2
0,113.25926,130.11111,2
0,126.14815,140.44444,2
0,111.81481,131.11111,2
0,111.51852,131.22223,2
0,124.85185,141.66667,2
0,124.25926,140.33334,2
0,122.96296,140.77779,2
0,88.55556,115.888885,2
0,89.14815,115.55556,2
0,116.77778,133.33334,2
0,136.40741,145.44444,2
0,106.07407,125.55556,2
0,101.03704,122.55556,2
0,90.81481,115.666664,2
0,138.07408,146.55556,2
0,127.296295,143.11111,2
0,122.07407,139.77779,2
0,126.666664,142.44444,2
0,136.2963,145.55556,2
0,125.59259,142.44444,2
0,121.18519,138.88889,2
0,127.40741,142.22223,2
0,110,127.111115,2
0,127.62963,141.66667,2
0,141.55556,150.11111,2
0,123.44444,138.22223,2
0,136.88889,146.55556,2
0,129.55556,143.55556,2
0,135.2963,146.11111,2
0,124.703705,139.66667,2
0,126.44444,141.66667,2
0,113.18519,127.55556,2
0,138.07408,146.55556,2
0,111.59259,128.11111,2
0,135.55556,147,2
0,108.92593,126.22222,2
0,112.111115,129.33334,2
0,126.77778,141.88889,2
0,123.22222,140,2
0,109.77778,128.22223,2
0,106.07407,125.44444,2
0,110.296295,130.22223,2
0,140.2963,149.55556,2
0,126.48148,140.33334,2
0,112.22222,131.33334,2
0,141.59259,149.88889,2
0,123.48148,139.33334,2
0,92.81481,118.666664,2
0,125.96296,140.88889,2
0,125.888885,141.77779,2
0,126.111115,140.44444,2
0,107.44444,125.77778,2
0,107.888885,129.11111,2
0,93.55556,118,2
0,108.92593,126.111115,2
0,125.48148,142,2
0,113.77778,130.11111,2
0,124.40741,141.11111,2
0,135.51852,145.55556,2
0,113.14815,130.22223,2
0,103.03704,125.22222,2
0,100.51852,119.888885,2
0,113.666664,132.22223,2
0,141.81482,148.88889,2
0,123.77778,139.66667,2
0,124.55556,141,2
0,127.44444,143.11111,2
0,128.44444,142.88889,2
0,130.14815,143.22223,2
0,102.48148,122.22222,2
0,126.03704,141,2
0,114.14815,132.33334,2
0,106,126.77778,2
0,113.81481,132.11111,2
0,126.03704,142.22223,2
0,113.40741,131.22223,2
0,113.48148,131.44444,2
0,112.07407,130.55556,2
0,107.37037,126.333336,2
0,111.703705,129.55556,2
0,122.888885,138.44444,2
0,110.03704,126.333336,2
0,123.666664,138.33334,2
0,125.44444,141.11111,2
0,126.07407,141.22223,2
0,99.666664,121.44444,2
0,112.03704,132.55556,2
0,116.25926,133.77779,2
0,111.59259,130.66667,2
0,126.37037,141.66667,2
0,111.62963,129.22223,2
0,108.85185,125.55556,2
0,112.296295,128,2
0,125.14815,141.66667,2
0,125,140.55556,2
0,107.111115,128.77779,2
0,105.77778,124.888885,2
0,108.888885,128.88889,2
0,128,142.33334,2
0,109.888885,130.55556,2
0,111.333336,132,2
0,121.62963,137.77779,2
0,133.11111,145.66667,2
0,101.22222,124,2
0,124.37037,141.33334,2
0,109.703705,128.88889,2
0,136.2963,146.33334,2
0,112.92593,128.88889,2
0,122.85185,140,2
0.111111,122.59259,136.88889,2
0,128,142.33334,2
0,126,140.66667,2
0,127.03704,141.77779,2
0,123.85185,139.77779,2
0,135.92592,145.55556,2
0,114.25926,132.33334,2
0,132.77777,145.33334,2
0,108.77778,126.22222,2
0,124.44444,141.66667,2
0,118.666664,135.77779,2
0,127.51852,143.11111,2
0,111.62963,129.22223,2
0,93.40741,118,2
0,130.2963,143.88889,2
0,105.48148,127.333336,2
0,140.40741,149.88889,2
0,137.77777,146.44444,2
0,112.96296,131.11111,2
0,126.81481,142.88889,2
0,121.703705,139,2
0,123.03704,139.77779,2
0,107.14815,128.22223,2
0,124.18519,140.33334,2
0,124.55556,140.11111,2
0,101.92593,124.55556,2
0,108.85185,126.111115,2
0,86.296295,112.111115,2
0,110.59259,127.55556,2
0,105.92593,124.888885,2
0,134.77777,145.77777,2
0,110.59259,128.66667,2
0,106.51852,131.11111,2
0,120.703705,139.33334,2
0,125.77778,141,2
0,137.14815,147.22223,2
0,92.92593,119.333336,2
0,122.51852,138.66667,2
0,92.703705,118.55556,2
0,125.25926,140.22223,2
0,113,131.11111,2
0,105.59259,123.22222,2
0,90.07407,116.55556,2
0,107.74074,126.55556,2
0,125.333336,139.44444,2
0,134.85185,146.11111,2
0,90.40741,116.44444,2
0,110.37037,128.11111,2
0,112.22222,130.88889,2
0,124.55556,141,2
0,121.51852,137.33334,2
0,109.111115,125.44444,2
0,124.111115,140.88889,2
0,134.92592,147.22223,2
0,103.07407,124.111115,2
0,113.37037,132,2
0,112.96296,131,2
0,95.111115,118.77778,2
0,108.77778,126.22222,2
0,112.96296,131.11111,2
0,137.96297,147,2
0,134.77777,145.77777,2
0,113.74074,132,2
0,125.666664,141.66667,2
0,96.333336,119.333336,2
0,125.40741,141,2
0,95.92593,121.111115,2
0,110.703705,129,2
0,110.48148,131.11111,2
0,135.96297,146.22223,2
0,123,137.44444,2
0,116.703705,133,2
0,103.25926,126.333336,2
0,122.18519,138.33334,2
0,135.77777,146.66667,2
0,92.18519,118.44444,2
0,122.55556,139.77779,2
0,135.2963,146.44444,2
0,124.111115,139.33334,2
0,98.74074,122.55556,2
0,125.62963,142,2
0,122.03704,138.77779,2
0,115.77778,132.44444,2
0,132.22223,145.33334,2
0,126.18519,141.77779,2
0,95.296295,119.22222,2
0,121.48148,138.88889,2
0,113.25926,130.11111,2
0,105.666664,122.44444,2
0,106.51852,125.888885,2
0,122.25926,138.77779,2
0,137.62962,147.88889,2
0,126.81481,141.22223,2
0,111.92593,130.33334,2
0,103.62963,126.888885,2
0,107.44444,125.77778,2
0,113.85185,132.33334,2
0,127.62963,141.66667,2
0,130.40741,145.44444,2
0,128.48148,142.77777,2
0,111.07407,127.333336,2
0,127.333336,142.66667,2
0,90.62963,116.888885,2
0,140.77777,150.11111,2
0,125.40741,138.77779,2
0,137.03703,146.77777,2
0,109.25926,130.33334,2
0,112.111115,130.44444,2
0,125.111115,141.55556,2
0,126.22222,142.22223,2
0,107.62963,125.22222,2
0,89.44444,115.333336,2
0,136.2963,146.33334,2
0,109.96296,127.44444,2
0,126.333336,140.22223,2
0,126.14815,141.88889,2
0,137.51852,146.55556,2
0,105.77778,124.111115,2
0,109.703705,128.88889,2
0,97.333336,121.111115,2
0,114.03704,132.44444,2
0,108.74074,127,2
0,121.44444,138.11111,2
0,113.37037,132,2
0,127.40741,143.11111,2
0,90.333336,115.44444,2
0,102.51852,125,2
0,97.111115,121.44444,2
0,124.62963,140.55556,2
0,138.62962,147.55556,2
0,110.03704,129,2
0,107.74074,126.55556,2
0,108.92593,126.22222,2
0,126.22222,142.22223,2
0,127.51852,142.88889,2
0,100.44444,122.22222,2
0,122.37037,138.11111,2
0,126.85185,143.11111,2
0,129.92592,142.66667,2
0,137.03703,146.66667,2
0,132.25926,145.44444,2
0,125.55556,140.55556,2
0,126.77778,141.88889,2
0,122,138.77779,2
0,92.333336,116.888885,2
0,120.22222,137.55556,2
0,140.25926,149.11111,2
0,125,140.55556,2
0,99,121.44444,2
0,125.51852,140.55556,2
0,126.48148,140.55556,2
0,109.07407,128.33334,2
0,112.74074,130.66667,2
0,93.40741,118,2
0,143.44444,150.88889,2
0,123,139.77779,2
0,104.888885,123.44444,2
0.111111,5,9,3
0,31,38,3
0,2.074074,3.555556,3
0,3.851852,6.222222,3
0,0.481482,1.444444,3
0,3.296296,7.666666,3
0,4.518518,9.444445,3
0,0.666667,2,3
0,1.074074,3.222222,3
0,1.592593,4.444445,3
0,2.185185,5.111111,3
0,12.185185,20.88889,3
0,2.407408,5,3
0,3.259259,8,3
0,16.851852,25.777779,3
0,0.777778,2.222222,3
0.111111,13.296296,22.333334,3
0,18.074074,22.555555,3
0,3.703704,7.777778,3
0,1.444444,4.222222,3
0,0.518518,1.555556,3
0,23.296297,28.555555,3
0,9.518518,12.222222,3
0,1.407407,3.777778,3
0,5.185185,9.444445,3
0,8.185185,14.888889,3
0,1.148148,2.666667,3
0,16.148148,28.333334,3
0,8.259259,13.333333,3
0,0,0,3
0.111111,12.481482,18.88889,3
0,0,0,3
0,8.481482,14.555555,3
0,1.518519,4.222222,3
0,4.296296,8.444445,3
0,1.962963,4.222222,3
0,1.518519,2.888889,3
0,8.703704,14.555555,3
0,1.333333,3.333333,3
0,0.259259,0.777778,3
0,3.555556,7.777778,3
0,0.962963,2.777778,3
0,15.518518,25.333334,3
0,8.333333,14,3
0,1.592593,3.888889,3
0,8.666667,14.111111,3
0,1.740741,3.888889,3
0,3.481482,7.444445,3
0,0.740741,2,3
0,39.88889,49.555557,3
0,18.62963,23.444445,3
0,0.962963,2.777778,3
0,41.925926,55.555557,3
0,19.88889,25.11111,3
0.111111,44.296295,52.666668,3
0,42.555557,51.77778,3
0,0.777778,2.333334,3
0,2.444444,4.666667,3
0,18.037037,30.11111,3
0,4.148148,9,3
0,16.481482,25.88889,3
0,3,5.888889,3
0,4.148148,8.333334,3
0,0.555556,1.222222,3
0,0.740741,2.222222,3
0,6.962963,12.777778,3
0,2.518518,6.111111,3
0,0.740741,2.111111,3
0.111111,49.814816,61.11111,3
0,1.148148,2.666667,3
0,1.148148,2.777778,3
0,2.296296,6.444445,3
0,4.148148,9,3
0,18.074074,22.555555,3
0,7.62963,13.888889,3
0,1.37037,3.333333,3
0,6.185185,11.444445,3
0,2.777778,5.222222,3
0,1.666667,4.444445,3
0,14.666667,24.11111,3
0,15.518518,25.333334,3
0,1.296296,3.444444,3
0,16.407408,23.666666,3
0,0,0,3
0.111111,7.555555,12.888889,3
0,0.777778,2.333334,3
0,0.851852,1.444444,3
0,0.518518,1.555556,3
0,2.148148,5.666666,3
0,0,0,3
0,2.777778,6.444445,3
0,2.62963,5.888889,3
0,1.333333,4,3
0,4.185185,9.444445,3
0,17.592592,30.11111,3
0,1.111111,3,3
0,8.703704,15.888889,3
0,0.518518,1.555556,3
0,2.740741,5.555555,3
0,1.555556,3.666667,3
0,0.444444,1.333333,3
0.111111,7.962963,13,3
0,14.962963,23.444445,3
0.111111,12.481482,18.88889,3
0,1.888889,4.666667,3
0.111111,13.444445,20.11111,3
0.222222,16.518518,24.777779,3
0,0.222222,0.666667,3
0,3.37037,7.666666,3
0,4.888889,9.111111,3
0,18.592592,23.88889,3
0,1.407407,3.666667,3
0,5.814815,10.666667,3
0,5,10.222222,3
0,1.851852,3.333333,3
0,2.888889,6.333334,3
0.111111,27.88889,44.22222,3
0,1.296296,3.555556,3
0,14.37037,20.222221,3
0,1.777778,3.888889,3
0,5.259259,10.111111,3
0,3.407408,7.888889,3
0,2.814815,6.888889,3
0.111111,13.407408,19.88889,3
0,3.518518,7.222222,3
0,5.888889,7.777778,3
0,19.074074,33.11111,3
0,1.148148,3.444444,3
0,0.518518,1.555556,3
0,2.259259,3.888889,3
0,5.185185,9.333334,3
0.111111,23.814816,29.333334,3
0,2.296296,6.444445,3
0.111111,14.37037,22.666666,3
0,0.333333,1,3
0,5.222222,9.777778,3
0,11.074074,16,3
0,6.074074,11.555555,3
0,1.148148,3,3
0,7.777778,13.333333,3
0,1.333333,3.555556,3
0,6.259259,11.888889,3
0,2.814815,6.888889,3
0,5,9.333334,3
0,46.666668,70.111115,3
0.111111,42.851852,52.666668,3
0,2.703704,5.666666,3
0,2.259259,6,3
0,0.555556,1.666667,3
0,6.740741,11.555555,3
0,0.888889,2.444444,3
0,9.518518,15.444445,3
0,0.037037,0.111111,3
0,23.62963,31.666666,3
0.111111,67.44444,79,3
0,4.555555,9,3
0,0.37037,1.111111,3
0.111111,55,65.44444,3
0,0,0,3
0,20.148148,31.11111,3
0,4.037037,8.444445,3
0,0.518518,1.555556,3
0,1.814815,4.888889,3
0.111111,12.666667,18.666668,3
0.111111,9,15.666667,3
0,2.148148,5.666666,3
0,1.962963,5,3
0,2.037037,3.555556,3
0,5.296296,9.555555,3
0,0.703704,2,3
0,6.481482,12.555555,3
0,47.185184,60.11111,3
0,6.259259,12.111111,3
0.111111,49.814816,61.11111,3
0,3.851852,7.222222,3
0,1.777778,3.888889,3
0,4.851852,9.666667,3
0,2.222222,5.333334,3
0,0.296296,0.666667,3
0,0.037037,0.111111,3
0,10.185185,17.222223,3
0,4.37037,6.777778,3
0.111111,2.962963,6.555555,3
0,3.259259,8,3
0,14.777778,22.88889,3
0,3.703704,6,3
0,1.074074,2.666667,3
0,2.925926,5.666666,3
0,4.185185,9.444445,3
0,0.222222,0.666667,3
0,16.185184,25.333334,3
0,2.518518,6.555555,3
0,0.962963,2.888889,3
0,3.666667,8,3
0,0.740741,1.777778,3
0,5.518518,10.444445,3
0,21.333334,30.555555,3
0,2.740741,6.222222,3
0,5.666666,9.666667,3
0,3.407408,6,3
0,1.777778,4.555555,3
0,3,6,3
0,3.814815,6.777778,3
0,4.851852,9.222222,3
0,2.814815,5.555555,3
0,1.148148,3.444444,3
0,1.222222,2.777778,3
0,0.555556,1.222222,3
0.111111,7.592593,12.888889,3
0,17.222221,29,3
0,0.555556,1.333333,3
0,1.222222,3.222222,3
0,17.222221,29.222221,3
0,19.444445,25.777779,3
0,0.703704,1.888889,3
0,21.333334,30.555555,3
0,1.148148,2.777778,3
0,2.407408,6.111111,3
0,20.592592,33.666668,3
0,3.962963,6.444445,3
0,18.555555,30.666666,3
0,6.777778,11.888889,3
0,23.62963,31.666666,3
0,3.814815,8.555555,3
0,0.666667,2,3
0.111111,1.518519,3.555556,3
0.111111,13.518518,19.444445,3
0,0.62963,1.888889,3
0,0.851852,1.444444,3
0,3.814815,7.222222,3
0,1.925926,4.444445,3
0.111111,79.666664,91.44444,3
0,10.481482,17.11111,3
0,9.925926,15.111111,3
0,2.925926,5.666666,3
0,2.037037,5.555555,3
0,34.703705,57.333332,3
0,0.666667,1.777778,3
0,26.037037,39,3
0,2.037037,5.555555,3
0,32.77778,45.77778,3
0.111111,10.185185,15.555555,3
0,8.148149,13.333333,3
0,4.296296,8.444445,3
0.111111,5.62963,10.666667,3
0,4.074074,6.777778,3
0,4.296296,8.888889,3
0,1.851852,4.666667,3
0,3.777778,8,3
0,3.925926,7.777778,3
0.111111,21.037037,26.666666,3
0,3.925926,7.777778,3
0,0.666667,2,3
0,4.666666,9.222222,3
0,1.777778,3.444444,3
0,0.407407,1.222222,3
0,4.444445,9,3
0,0.444444,1.222222,3
0,2.111111,5.555555,3
0,1.518519,4.111111,3
0,5.592593,10.222222,3
0,12.666667,18.555555,3
0,2.185185,4.888889,3
0,3.148148,7.444445,3
0,0.148148,0.444444,3
0,1.37037,3.777778,3
0,5.407407,10.555555,3
0,1.148148,3.111111,3
0.111111,42.814816,52.666668,3
0,1.666667,4.444445,3
0,1.148148,3.333333,3
0,1.481481,3.666667,3
0,1.37037,3.888889,3
0,7.703704,13.111111,3
0,2.814815,5.666666,3
0,7.444445,12.666667,3
0.111111,55,65.44444,3
0,4.666666,5.777778,3
0,6.296296,11.888889,3
0,0,0,3
0,8,13.222222,3
0,2.888889,6.333334,3
0,0.962963,2.777778,3
0,1.777778,3.888889,3
0,5,7.333334,3
0,1.962963,4.777778,3
0,1.148148,3.444444,3
0.111111,67.44444,79,3
0,4.592593,9.444445,3
0,1.185185,3.333333,3
0,2.62963,6.222222,3
0,1.444444,4,3
0,0.259259,0.666667,3
0,38.037037,50.666668,3
0,3.666667,7.888889,3
0,3.888889,8.111112,3
0,0.740741,2.222222,3
0,60.74074,75.888885,4
0,42.11111,45.88889,4
0,42.074074,49.88889,4
0,59.148148,73.333336,4
0,38.592594,46.22222,4
0,35.48148,42.77778,4
0,44.88889,53.11111,4
0,26.11111,29.555555,4
0,28.25926,36.22222,4
0,21.62963,34.22222,4
0,35.592594,43.77778,4
0,7.962963,11.888889,4
0,45.74074,56.333332,4
0,65.55556,78.77778,4
0,42.77778,54.444443,4
0,58.074074,69.55556,4
0,45.74074,56.333332,4
0,66.37037,84.77778,4
0,33,46.555557,4
0,16.814816,23.777779,4
0,37.444443,47.555557,4
0,59,74.44444,4
0,47.851852,56.333332,4
0,45.814816,53.88889,4
0,43.22222,55,4
0,69.333336,83.111115,4
0,33.962963,41,4
0,68.111115,82.66667,4
0,62.25926,75.333336,4
0.111111,49.77778,62.444443,4
0,56.703705,64.44444,4
0,53.25926,67.111115,4
0,19.296297,26.333334,4
0,64.44444,78.111115,4
0,41.62963,46.333332,4
0,65.18519,79.77778,4
0,37.703705,45.77778,4
0,39.333332,47.77778,4
0,58.925926,74.44444,4
0,44.555557,54.11111,4
0,29.444445,38.333336,4
0,20.11111,27.333334,4
0,40.22222,48.22222,4
0,50.37037,64.77778,4
0,58.666668,75.55556,4
0,43.148148,52.666668,4
0.111111,50.703705,64,4
0,71.18519,87.333336,4
0,55.74074,69.55556,4
0,4.851852,8.555555,4
0,60.185184,74.888885,4
0,57.148148,69.66667,4
0,35.62963,45.22222,4
0,26.444445,32.333336,4
0,33.185184,41.666668,4
0.111111,36.74074,44.444443,4
0,51.666668,62.333332,4
0,51.88889,56,4
0,32.37037,40.555557,4
0,49.666668,62.88889,4
0,39.962963,48.333332,4
0.222222,44.592594,54,4
0,62.851852,79.22222,4
0,37.444443,47.77778,4
0,60.037037,69.333336,4
0,49.925926,64.22222,4
0,26.777779,33.333336,4
0,56.592594,71,4
0,40.74074,48.22222,4
0.111111,54.333332,65.22222,4
0,59.48148,70.88889,4
0,40.74074,48.22222,4
0,57.333332,68.22222,4
0,23.148148,32,4
0,39.037037,49.77778,4
0,37.962963,41.666668,4
0,7.148148,10.888889,4
0,35.703705,45.77778,4
0,36.77778,46.333332,4
0,62.407406,79.111115,4
0,27.666666,33.555557,4
0,58.62963,70.333336,4
0,54.25926,70.333336,4
0,54.962963,68.66667,4
0,40.851852,52.444443,4
0,59.333332,73.77778,4
0,69.74074,88.44444,4
0,21.37037,31.88889,4
0,38.88889,48.444443,4
0,8.37037,11.777778,4
0,31.185184,39.444443,4
0,61.037037,76.22222,4
0,36.925926,42.333336,4
0,21.37037,29.666666,4
0,66.25926,79.66667,4
0,64.74074,80.44444,4
0,40.666668,44.555557,4
0,49.148148,59.555557,4
0,70.44444,89,4
0,32.037037,41.11111,4
0,20.74074,29.222221,4
0,61.25926,73.44444,4
0,58.22222,73.77778,4
0,42.592594,47.77778,4
0,65.18519,79.77778,4
0,56.77778,68.22222,4
0,61.925926,77,4
0,43.37037,49,4
0,59.11111,74,4
0,66.77778,84.66667,4
0,56.77778,68.22222,4
0,59.555557,71.333336,4
0,47.37037,60.666668,4
0,43.851852,48.77778,4
0,28,38.77778,4
0,58.37037,73.44444,4
0,56.703705,64.44444,4
0,43.148148,55.88889,4
0,64.37037,79.44444,4
0,34.851852,42,4
0,34.11111,44.444443,4
0,59.444443,74.44444,4
