@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R6,10,12,16-17,19,21,28-30,33-37'

@attribute Sp16 numeric
@attribute Sp21 numeric
@attribute Sp23 numeric
@attribute Sp27 numeric
@attribute Sp28 numeric
@attribute Sp31 numeric
@attribute Sp33 numeric
@attribute Sp41 numeric
@attribute Sp42 numeric
@attribute Sp43 numeric
@attribute Sp46 numeric
@attribute Sp47 numeric
@attribute Sp48 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
100,100,85,86,87,105,87,90,89,106,89,111,114,94,3
83,79,66,57,71,82,71,58,67,71,70,79,82,62,7
95,91,79,80,74,97,53,83,76,77,53,40,115,116,2
91,73,90,83,53,114,47,83,53,40,44,29,125,135,2
42,37,131,133,44,129,44,135,50,31,47,31,125,135,2
103,103,86,80,85,105,85,79,80,98,84,102,102,87,3
112,108,94,94,93,114,93,91,88,111,92,106,115,87,3
112,112,94,94,97,119,93,94,92,120,92,106,111,87,3
77,77,68,73,74,89,70,76,76,85,76,77,90,68,7
73,66,57,65,67,74,67,57,64,69,68,69,74,57,7
37,43,115,135,44,120,50,135,46,36,46,39,122,121,2
102,106,90,79,80,102,84,103,71,83,84,99,104,85,3
111,111,90,91,92,115,88,85,88,107,92,107,113,92,3
111,106,83,91,92,115,88,92,92,112,92,112,113,92,3
106,106,87,91,92,115,97,92,92,112,92,112,118,92,3
106,106,90,91,97,120,92,92,92,112,92,107,118,88,3
75,84,76,61,68,86,72,56,64,71,68,79,79,67,7
111,102,87,88,84,113,84,92,84,111,84,111,118,92,3
40,29,135,74,64,104,46,79,71,83,55,51,113,108,2
34,37,124,121,46,118,46,121,48,34,51,37,118,112,2
37,37,120,128,46,122,50,116,48,34,48,37,118,125,2
62,69,61,52,53,67,60,46,55,54,55,58,70,54,5
107,103,85,92,88,109,88,96,86,104,82,96,104,78,3
31,31,143,141,44,139,44,144,43,32,43,32,138,144,2
57,54,49,46,59,67,55,44,59,56,56,56,73,52,5
111,111,92,96,95,112,95,94,96,112,92,112,114,94,3
51,37,137,78,78,96,63,75,79,95,71,77,93,79,2
32,32,137,144,46,133,46,142,46,32,46,32,124,139,2
34,37,125,133,46,127,49,135,46,32,46,32,119,131,2
37,40,112,114,46,112,49,116,49,37,52,40,110,113,2
111,107,87,81,86,108,90,83,79,95,92,108,110,90,3
54,58,54,55,59,69,59,60,59,54,59,51,65,45,5
75,75,62,63,63,69,59,57,63,60,59,63,75,64,7
75,72,58,59,59,66,59,60,59,63,63,63,72,57,7
56,34,144,75,71,93,56,80,78,88,63,63,101,90,2
104,96,81,75,79,86,71,65,70,79,70,71,74,58,7
79,67,52,64,67,68,59,51,53,60,57,56,56,44,5
56,53,44,53,56,72,56,62,53,53,53,53,67,48,5
37,45,109,111,60,97,70,65,68,77,68,77,82,61,2
57,51,42,48,57,56,53,50,60,59,60,59,71,57,5
63,63,53,108,53,85,60,116,44,37,53,52,78,57,2
88,88,76,72,76,90,80,74,76,87,80,91,96,78,4
34,34,140,139,47,131,47,139,46,31,46,31,133,143,2
34,34,140,139,47,131,44,139,46,31,46,31,133,139,2
43,31,136,116,50,106,47,125,50,39,50,45,113,107,2
37,37,119,124,47,115,47,125,50,34,50,39,104,103,2
63,79,80,65,68,78,68,56,64,71,68,75,75,59,7
56,56,48,50,53,71,53,59,56,51,56,51,71,56,5
60,53,51,61,57,78,57,56,56,54,56,54,79,63,5
37,53,76,113,44,106,44,128,43,29,40,31,122,132,2
89,89,79,81,80,96,84,79,84,99,84,95,104,79,4
85,85,76,74,76,87,76,75,84,95,79,95,96,79,4
40,43,102,121,46,122,50,129,44,34,48,29,118,129,2
31,31,128,107,50,122,43,116,51,42,55,37,113,116,2
77,81,68,56,68,75,68,58,67,79,71,75,85,62,7
34,29,124,128,43,122,43,112,44,29,41,27,134,146,2
91,68,85,79,84,96,75,81,82,100,82,96,104,81,4
68,39,132,79,75,93,63,78,82,96,82,100,100,85,2
68,71,56,58,67,74,67,55,66,71,66,75,76,63,7
54,51,63,54,55,70,55,66,56,49,52,49,76,59,5
29,29,135,112,44,128,41,70,52,43,46,29,117,133,2
48,51,59,116,51,85,51,129,43,29,49,40,96,89,2
95,91,75,85,82,96,82,86,92,103,83,99,105,79,4
95,95,79,78,82,96,82,79,83,99,83,95,97,79,4
37,40,100,129,56,108,63,83,63,66,67,70,75,57,2
95,95,75,78,78,92,82,72,79,91,79,95,97,75,7
79,87,71,66,70,80,70,68,75,84,75,84,90,75,7
51,51,75,59,52,76,56,68,56,48,56,48,79,64,5
87,56,96,86,92,105,75,90,93,115,89,102,105,80,3
79,79,63,64,71,82,71,58,74,79,70,79,82,62,7
83,79,66,68,71,82,71,69,70,75,70,75,82,69,7
49,43,100,64,59,82,59,73,50,49,47,37,105,115,5
27,29,133,135,42,119,42,133,44,34,47,37,101,101,2
95,99,83,80,85,105,82,83,88,98,84,98,102,79,3
99,103,83,80,82,110,85,87,92,106,88,106,106,87,3
81,45,105,90,89,105,67,94,97,111,80,89,98,72,3
70,66,53,51,63,74,67,54,64,69,64,66,67,54,7
66,66,53,55,63,70,63,54,64,69,68,69,78,54,7
84,91,72,62,70,85,74,57,68,73,68,73,82,61,7
91,88,72,69,74,85,74,72,72,81,72,77,90,72,7
57,54,72,65,60,82,57,68,60,59,60,62,86,68,5
97,97,80,83,88,102,88,92,92,107,92,107,118,85,3
79,88,73,61,68,82,76,59,71,75,68,79,79,63,7
88,84,69,76,80,94,76,74,80,87,80,87,100,74,7
75,75,69,72,68,90,68,78,64,64,64,68,87,78,7
84,84,73,68,72,82,68,88,71,75,68,75,83,67,7
49,49,58,65,53,82,57,70,60,54,56,57,83,78,5
53,53,65,61,57,78,57,78,53,48,53,45,96,96,5
102,102,83,92,92,118,92,96,97,116,93,111,113,92,3
106,106,87,88,88,113,92,87,88,107,97,111,113,92,3
106,106,83,88,92,108,92,92,97,111,93,111,118,92,3
69,73,65,63,68,79,64,54,67,72,63,72,74,58,7
81,77,72,74,71,87,64,75,71,75,67,68,93,79,5
77,73,72,78,64,87,64,79,67,68,63,68,85,79,5
59,62,68,70,56,79,64,75,63,54,63,58,85,67,5
29,31,105,114,43,113,43,104,44,32,41,32,109,112,2
112,107,88,96,93,118,93,96,99,118,95,118,117,92,3
112,112,88,96,97,118,97,96,104,113,99,118,117,92,3
107,107,88,92,93,118,97,89,95,109,95,113,117,89,3
71,71,56,54,67,70,63,55,63,71,63,71,76,55,7
68,71,56,54,67,77,63,59,63,75,66,75,80,59,7
75,71,59,54,67,74,67,55,66,71,66,71,69,55,7
75,79,74,67,67,81,71,66,66,71,66,75,80,70,7
79,71,74,67,71,89,71,66,66,75,66,75,88,70,7
111,111,92,89,90,117,95,94,92,108,96,108,110,90,3
72,72,54,55,66,73,66,57,63,70,63,70,72,57,7
83,95,75,70,70,88,78,60,75,81,75,84,82,68,7
68,68,79,78,70,92,70,75,71,81,71,77,93,79,5
75,79,71,66,66,80,66,68,63,70,67,73,86,72,5
68,61,79,70,70,88,70,72,71,81,71,84,93,75,4
37,37,104,70,74,96,63,64,75,81,71,81,93,83,4
32,32,112,107,43,100,40,113,42,30,42,32,105,109,2
104,109,89,94,92,114,96,94,89,111,93,111,110,87,3
71,75,59,57,67,75,67,58,63,71,67,75,78,58,7
75,71,70,75,67,90,63,76,67,75,67,79,93,76,5
34,34,114,116,42,101,46,115,47,34,44,31,101,119,2
70,66,53,51,60,78,60,54,64,69,64,73,74,57,7
70,70,57,58,67,74,67,61,68,73,68,77,82,61,7
73,73,75,80,70,93,67,76,72,81,72,85,94,83,5
70,66,68,76,70,89,67,83,80,94,72,98,106,83,5
66,66,68,76,67,89,70,83,72,98,80,98,102,87,5
32,30,127,122,44,110,42,116,44,31,44,29,111,128,2
120,120,97,94,101,120,101,96,101,116,101,116,122,96,3
115,106,90,94,92,111,92,96,92,107,92,112,113,92,3
79,79,62,65,72,86,72,67,71,83,71,83,83,70,7
37,29,126,124,47,102,50,128,43,31,50,45,100,99,2
106,98,83,81,84,104,84,79,88,107,88,107,109,87,4
106,106,79,85,84,113,84,87,88,107,84,107,113,87,4
69,69,54,56,64,71,68,54,67,72,67,72,77,54,7
73,73,61,59,68,79,64,58,67,79,67,75,81,58,7
69,73,57,56,64,71,68,54,67,75,63,72,74,58,7
66,37,113,74,71,96,60,71,75,83,75,79,100,83,2
49,66,79,78,68,87,71,75,71,83,67,79,85,67,4
116,112,96,100,97,123,97,100,99,118,95,113,112,92,3
75,75,63,58,67,77,67,59,70,79,70,79,80,63,7
75,79,59,58,67,74,71,59,63,75,66,75,76,59,7
79,83,63,67,71,85,71,63,66,79,66,79,76,63,7
45,68,78,129,48,109,63,129,46,32,52,43,92,92,2
121,116,100,96,95,122,99,98,96,117,96,112,114,90,3
107,99,79,89,82,100,78,83,79,88,71,84,82,64,4
72,72,62,59,63,73,66,60,67,70,67,73,75,57,7
113,109,89,86,92,114,92,83,97,115,93,120,124,97,3
109,104,85,94,92,110,83,97,89,115,85,111,114,87,4
113,109,89,90,92,114,87,83,89,106,82,97,101,80,4
83,83,66,64,71,86,71,65,70,79,70,79,85,62,7
71,75,55,57,67,75,67,58,67,79,70,79,82,58,7
75,75,63,60,67,75,63,62,63,75,67,75,78,58,7
71,71,59,60,63,72,63,62,63,79,67,79,82,58,7
79,79,63,60,63,79,67,62,63,75,63,79,85,62,7
84,81,68,65,63,85,63,65,60,77,60,77,82,65,7
84,81,68,65,60,85,60,68,64,81,64,85,94,76,7
91,99,86,80,74,114,74,94,76,115,72,115,120,102,1
84,84,72,73,70,89,74,68,72,85,72,89,90,76,4
63,70,64,73,74,85,74,76,76,94,76,89,94,72,4
106,106,87,87,88,111,84,88,84,103,84,99,108,85,4
71,75,62,61,68,78,68,63,68,79,64,83,83,67,7
67,75,62,57,68,74,64,59,68,71,68,75,75,59,7
79,79,65,65,64,82,64,67,64,75,64,75,83,67,7
56,71,73,68,72,86,76,81,76,99,80,99,104,78,4
88,84,73,76,76,98,76,78,71,87,71,87,91,70,4
102,102,83,85,84,104,84,83,84,95,79,95,93,75,4
81,81,65,67,71,91,71,75,75,91,79,95,93,71,7
73,77,61,59,68,79,68,58,71,75,71,75,74,58,7
77,77,57,63,68,79,68,62,67,75,67,75,77,62,7
73,73,54,56,64,79,68,62,67,72,67,75,85,62,7
115,115,102,99,76,128,80,100,75,116,75,116,123,100,1
94,89,76,99,68,118,64,100,67,107,63,103,113,92,1
79,79,59,62,67,77,67,63,66,75,63,71,88,70,7
83,79,63,62,67,74,67,52,59,63,63,63,69,55,7
91,83,70,71,75,89,75,74,74,83,74,87,92,70,4
107,107,83,63,78,104,82,60,71,84,83,99,105,83,4
107,103,83,85,82,108,82,72,83,99,83,103,105,83,4
79,79,62,63,66,84,66,68,63,66,63,63,93,83,7
72,75,62,81,66,88,70,86,59,63,63,73,82,64,5
75,79,62,59,66,80,66,60,67,77,67,77,82,64,7
116,111,100,96,66,117,66,98,67,112,67,112,124,98,1
111,107,96,100,66,127,66,98,63,112,63,108,124,101,1
68,72,58,52,59,66,59,57,63,63,63,66,68,53,7
75,79,63,64,67,82,67,83,74,88,70,88,93,69,7
79,79,63,64,67,82,63,65,63,71,60,60,85,76,7
60,56,85,86,59,97,56,94,53,56,60,56,93,87,5
113,113,96,101,79,124,71,101,70,111,67,106,124,101,1
63,63,55,53,63,68,63,58,63,75,63,71,74,62,7
87,87,70,72,75,90,71,65,67,75,63,71,74,62,4
77,77,64,62,67,82,67,65,72,77,68,69,78,65,7
88,88,72,76,74,97,70,68,68,77,64,73,78,61,4
88,71,65,79,72,90,68,70,68,75,76,83,91,74,7
67,75,65,57,68,74,68,59,68,75,68,75,75,59,7
75,88,76,61,68,82,68,59,68,75,68,79,79,63,7
77,77,61,59,68,79,64,67,67,75,71,79,89,62,7
85,94,76,81,76,96,76,75,79,87,71,79,89,75,4
94,98,83,70,76,91,76,67,71,83,71,87,85,71,7
55,55,79,78,60,87,56,62,59,58,55,54,85,71,5
66,69,57,59,68,75,68,58,63,68,67,72,70,62,7
99,99,81,75,84,100,84,78,82,96,82,96,104,78,4
64,75,63,71,55,81,59,78,52,49,56,56,88,74,5
75,79,67,71,59,81,67,78,56,56,56,63,84,66,5
112,112,99,96,67,113,67,96,66,109,66,109,112,96,1
103,91,81,100,71,118,67,100,70,118,70,113,122,96,1
75,75,63,67,63,81,67,66,70,79,66,71,73,63,7
75,71,59,62,67,74,63,63,63,63,63,67,69,55,7
95,95,79,66,82,96,82,64,71,88,79,99,101,79,4
58,54,71,59,59,76,59,64,52,57,56,54,82,72,5
54,51,71,74,56,84,52,75,52,51,52,54,90,72,5
68,68,58,63,63,66,63,64,63,66,63,66,68,57,7
75,75,62,55,66,73,66,57,63,66,67,70,72,60,7
53,53,63,75,59,82,59,80,60,60,60,56,85,80,5
87,87,70,68,75,97,75,65,74,88,78,92,97,80,7
63,67,55,64,63,68,63,69,67,71,63,67,70,58,7
81,84,68,69,67,85,63,68,68,85,64,81,82,61,7
108,108,101,101,67,119,63,98,68,115,68,115,125,98,1
112,112,101,101,63,124,63,98,64,106,64,111,120,98,1
112,112,101,101,70,119,67,102,68,115,68,111,120,98,1
66,70,60,58,63,74,63,57,60,69,60,69,71,57,7
97,97,83,87,84,111,84,85,84,103,80,99,104,81,3
111,111,94,91,68,115,68,96,71,107,71,112,122,96,1
111,111,94,102,68,120,68,99,68,116,64,112,122,99,1
85,85,68,70,76,96,71,71,75,83,75,87,93,71,4
77,77,65,63,64,83,68,67,67,79,63,75,85,62,7
52,52,65,59,53,71,56,62,55,58,51,54,74,58,5
55,55,61,63,53,75,53,58,55,58,55,54,74,58,5
111,111,98,96,71,118,71,96,71,111,71,107,123,100,1
68,61,70,75,75,89,59,81,82,91,74,83,92,74,5
107,112,96,96,71,123,71,89,70,113,70,113,122,96,1
112,112,99,100,71,123,71,96,70,113,70,118,117,100,1
112,112,99,100,71,123,67,96,70,118,66,113,122,100,1
107,107,99,96,71,118,71,92,66,104,70,109,122,100,1
112,107,96,96,71,118,71,96,66,109,66,104,122,96,1
87,91,71,74,74,96,74,72,75,91,75,88,90,72,4
91,87,71,70,78,88,78,68,79,95,79,91,90,68,4
103,107,92,78,86,96,86,68,75,84,75,84,90,75,7
54,58,58,59,59,66,52,68,63,66,56,54,65,49,5
54,54,62,52,56,69,52,49,56,54,56,57,72,57,5
103,111,96,74,63,100,66,83,75,99,67,99,110,86,1
107,111,100,96,63,122,63,98,63,112,63,108,114,94,1
111,111,104,96,70,122,66,94,67,108,67,108,124,98,1
111,111,100,96,66,117,70,98,67,112,67,112,130,98,1
104,104,89,75,79,105,83,69,78,92,82,106,114,87,7
91,104,89,83,75,101,67,90,63,92,63,88,105,83,1
104,109,92,90,63,119,67,94,63,102,67,106,114,97,1
84,81,64,73,78,93,70,68,80,89,76,85,94,68,4
84,91,79,65,67,82,70,65,68,77,64,73,78,57,7
88,81,75,76,74,89,67,68,72,81,68,77,86,68,7
54,54,53,65,60,74,57,83,76,89,64,73,71,54,5
108,108,98,87,67,114,67,83,64,98,64,106,115,94,1
108,103,94,94,63,114,63,94,64,102,64,102,115,94,1
103,103,94,94,67,114,63,94,64,102,64,102,115,94,1
84,92,80,72,72,98,80,74,76,99,80,103,113,88,7
115,120,104,91,80,106,80,81,80,87,68,83,100,85,1
92,88,83,91,64,102,60,92,64,99,56,91,104,81,1
97,111,94,79,64,98,64,81,60,95,64,95,104,88,1
102,102,94,94,64,115,64,92,64,107,64,107,122,92,1
102,102,94,94,64,120,68,92,64,107,64,103,113,92,1
111,111,97,98,68,125,68,99,68,107,68,112,122,99,1
85,89,72,78,80,104,84,75,84,99,79,91,104,75,7
69,81,87,81,80,108,84,92,75,103,75,99,109,96,3
115,115,102,103,97,128,88,92,79,111,79,107,118,92,1
106,102,94,92,64,113,64,96,67,99,67,99,118,92,1
111,111,98,99,68,122,68,96,71,107,67,111,113,100,1
83,83,63,67,71,89,67,59,70,79,74,87,88,70,4
103,103,88,92,88,113,88,96,90,113,90,109,117,96,3
103,107,92,96,88,113,88,96,90,109,86,104,112,89,3
107,107,92,92,59,118,63,89,63,100,66,100,112,92,1
107,103,92,96,67,118,67,92,66,104,66,104,117,92,1
107,107,99,100,67,118,67,96,66,113,66,113,122,96,1
87,87,67,63,66,76,70,64,67,73,63,73,75,57,7
107,103,96,92,63,117,66,90,59,95,59,103,119,94,1
107,107,96,92,70,117,66,90,59,99,59,95,110,90,1
103,107,92,92,59,112,59,90,63,99,63,99,110,86,1
99,99,92,81,59,104,63,86,59,95,63,99,101,86,1
103,103,96,89,66,112,66,83,67,95,63,91,101,79,1
111,111,100,100,66,122,66,98,67,108,63,103,119,94,1
111,111,96,96,70,122,66,94,67,108,67,108,119,98,1
60,83,78,57,63,86,79,62,74,79,78,92,97,87,5
91,104,85,79,83,105,87,87,85,106,93,120,119,97,3
104,100,92,90,59,105,59,83,57,92,53,92,105,87,1
113,113,100,98,71,114,71,97,67,115,70,111,119,97,1
77,81,68,80,82,93,78,87,80,98,80,94,102,79,7
95,99,86,83,82,105,85,83,88,106,88,106,111,91,3
103,112,94,94,78,114,78,94,72,102,64,98,102,91,3
103,99,90,87,57,114,57,79,53,89,53,89,106,83,1
103,103,94,94,67,114,63,91,68,106,68,111,120,98,1
108,112,94,94,63,119,63,98,64,111,64,111,125,98,1
84,79,62,57,64,74,64,59,64,71,68,71,71,59,7
106,102,94,91,64,111,60,96,60,103,53,83,100,85,1
106,97,94,98,64,120,64,92,64,107,64,112,118,96,1
69,69,57,56,68,71,68,54,67,72,67,72,74,54,7
73,73,57,56,64,75,64,58,67,72,67,72,70,58,7
77,77,65,63,64,79,68,58,63,72,67,79,85,67,7
85,94,83,78,76,91,80,79,75,83,88,95,109,87,7
75,87,78,67,67,81,71,78,82,100,86,104,108,89,7
95,103,88,79,88,109,93,78,78,91,86,104,112,92,7
112,103,88,96,67,113,63,81,63,87,63,87,104,85,1
103,103,88,87,59,104,55,89,56,87,56,83,100,81,1
103,91,81,96,67,118,67,92,70,109,66,109,122,96,1
107,112,96,96,67,118,67,78,66,91,63,96,112,85,1
112,112,96,100,71,118,71,96,66,113,70,113,117,100,1
72,72,54,55,66,73,66,53,63,66,67,73,68,57,7
79,83,71,63,70,80,70,83,87,99,87,99,110,86,7
99,91,87,81,63,100,63,79,52,77,52,84,105,86,1
91,91,87,81,63,104,56,75,52,84,52,81,101,79,1
107,107,96,85,63,112,66,86,59,91,59,95,105,90,1
91,83,75,96,63,108,63,98,67,99,67,91,101,79,1
111,111,100,100,66,122,66,98,67,103,67,108,124,94,1
75,79,63,79,83,101,87,87,89,106,85,106,110,87,3
66,66,57,55,63,74,67,65,80,89,80,89,94,76,7
103,108,98,83,89,114,85,87,84,106,76,102,111,91,3
81,77,75,90,57,101,50,87,53,85,50,73,94,76,1
71,75,62,72,80,94,80,81,84,99,84,103,108,81,7
79,84,83,76,57,98,57,85,56,87,56,87,100,78,1
88,92,87,83,57,106,60,81,56,91,60,91,104,85,1
97,106,90,87,57,111,60,85,56,95,60,95,113,92,1
106,106,90,91,60,111,64,125,46,48,53,75,104,92,1
89,89,76,85,84,113,84,83,88,103,88,103,104,87,3
89,98,79,81,84,104,84,83,88,103,88,103,109,83,3
106,106,87,81,88,104,84,79,79,103,84,99,100,79,3
85,85,79,78,56,104,56,87,63,95,67,95,100,87,1
73,62,98,121,43,118,43,133,44,37,44,37,118,129,2
112,107,92,83,88,109,88,81,86,100,86,104,108,85,3
71,64,74,75,51,85,51,78,49,71,49,67,88,70,1
95,75,85,92,63,118,63,100,66,109,66,113,122,100,1
48,36,121,96,51,113,44,100,59,79,46,43,112,122,2
99,91,88,83,63,104,63,89,59,87,66,91,112,89,5
107,107,87,81,86,104,86,79,83,95,87,103,110,86,3
103,99,79,85,82,96,82,98,92,103,83,95,105,79,3
87,83,83,85,52,92,49,83,52,77,52,73,90,75,1
79,87,83,78,59,96,56,83,59,81,56,81,93,79,1
95,99,92,81,59,104,63,86,63,99,67,99,110,94,1
99,103,92,85,63,112,63,86,59,88,59,91,110,86,1
95,95,83,114,56,104,59,135,46,34,49,51,101,101,2
75,51,79,100,82,108,63,98,79,99,71,77,86,75,5
100,104,85,79,87,101,87,83,85,102,85,97,101,80,3
104,104,89,86,92,105,87,90,89,102,89,102,114,87,3
104,96,81,94,96,119,92,94,97,115,93,106,114,94,3
75,79,81,83,59,93,59,83,53,84,50,79,93,80,1
96,96,89,90,59,114,59,90,63,102,63,106,114,90,1
91,63,78,98,79,110,71,97,74,88,78,84,93,80,5
53,53,74,75,59,72,59,80,63,75,60,71,82,65,5
99,99,83,83,85,105,85,83,88,106,88,102,102,79,3
103,95,79,97,93,114,89,87,88,102,88,102,106,83,3
70,70,72,73,47,82,50,76,50,69,53,69,82,72,1
77,81,83,73,53,97,57,76,53,73,53,77,94,76,1
34,51,101,133,44,114,44,131,47,31,47,37,106,124,2
77,60,72,94,78,93,63,91,68,77,72,77,94,76,7
54,60,64,69,60,74,60,72,68,73,64,66,74,65,7
97,97,80,79,80,98,80,78,80,95,80,95,100,78,3
71,67,69,72,53,82,50,70,50,71,50,75,91,74,1
88,88,83,76,53,94,57,85,56,79,60,79,96,85,1
92,84,87,94,64,111,57,88,68,99,56,91,104,88,1
106,102,83,88,80,104,84,79,84,99,88,99,109,83,3
98,94,79,85,84,100,84,79,84,103,88,103,113,87,3
85,89,87,81,64,104,68,87,71,95,75,91,109,92,1
34,31,131,128,43,118,46,92,55,61,55,64,104,92,2
85,85,91,81,60,96,64,75,59,75,59,64,100,92,5
85,81,72,81,80,104,80,79,79,95,79,95,96,79,4
73,66,65,81,71,91,68,79,75,87,71,75,85,71,4
95,95,78,83,84,100,79,81,86,104,86,96,104,81,3
103,112,88,79,84,104,88,81,82,91,86,100,108,85,3
112,112,88,83,88,113,88,78,86,100,90,109,112,92,3
75,71,78,79,51,85,48,81,49,75,46,75,96,78,1
91,91,85,87,75,109,75,81,66,83,66,87,104,89,1
75,68,74,79,59,85,55,89,63,79,56,63,84,70,1
83,99,85,96,71,96,79,96,63,67,70,75,104,85,4
95,95,87,89,74,104,63,90,71,103,59,95,110,90,1
72,72,75,74,49,92,49,72,49,70,49,73,90,75,1
75,72,71,81,52,84,52,75,52,66,52,70,86,72,1
68,79,83,78,56,84,59,75,63,73,59,81,93,79,1
103,103,96,92,70,112,70,98,75,112,75,108,114,94,1
91,100,85,79,83,105,92,80,93,111,93,115,114,94,3
75,75,78,79,52,90,49,80,50,71,50,75,101,80,1
104,104,96,98,75,114,71,97,70,111,70,106,114,94,1
100,100,96,94,75,119,75,94,74,106,70,111,119,97,1
79,71,92,94,67,105,63,97,70,92,60,75,101,83,5
60,60,81,86,59,90,59,80,60,71,57,67,93,83,5
95,95,79,80,78,97,78,76,80,94,80,94,102,79,3
103,103,83,87,85,110,85,76,80,94,84,98,102,83,3
81,73,79,83,50,93,50,76,50,69,50,69,90,76,1
66,70,75,80,50,89,50,76,50,73,50,73,94,79,1
66,81,86,87,74,105,78,98,80,111,88,115,131,102,1
92,75,83,94,76,102,64,96,71,83,64,79,96,81,5
67,60,80,83,60,90,53,88,64,79,56,71,96,85,1
115,102,79,96,92,113,84,96,84,99,79,91,100,75,3
94,102,91,81,84,108,84,83,88,103,88,103,109,92,3
69,69,76,78,46,87,50,83,51,83,51,79,96,79,1
73,77,79,78,53,87,53,79,55,79,55,79,93,75,1
77,73,72,74,53,87,53,79,55,79,51,75,89,75,1
85,81,76,81,60,104,60,83,67,95,71,103,113,92,1
