@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R5,7,10,12-13,15-16,20-22,25-26,30,33,37'

@attribute Sp15 numeric
@attribute Sp17 numeric
@attribute Sp21 numeric
@attribute Sp23 numeric
@attribute Sp24 numeric
@attribute Sp26 numeric
@attribute Sp27 numeric
@attribute Sp32 numeric
@attribute Sp33 numeric
@attribute Sp34 numeric
@attribute Sp37 numeric
@attribute Sp38 numeric
@attribute Sp43 numeric
@attribute Sp46 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
92,114,112,94,89,114,94,97,93,115,92,115,120,92,3
71,75,77,68,78,89,73,69,70,79,76,81,85,76,7
67,75,66,57,67,78,65,62,67,67,68,69,69,68,7
44,119,43,115,44,125,135,131,50,40,46,34,36,46,2
85,105,106,90,64,102,79,79,84,102,53,51,83,84,3
93,119,111,90,88,111,91,91,88,111,88,103,107,92,3
93,114,106,83,88,115,91,87,88,111,92,107,112,92,3
89,114,106,87,88,111,91,91,97,111,92,112,112,92,3
89,110,106,90,92,115,91,91,92,111,92,112,112,92,3
67,82,84,76,64,74,61,72,72,81,64,68,71,68,7
88,115,102,87,88,113,88,88,84,112,88,111,111,84,3
53,115,29,135,80,100,74,96,46,36,84,95,83,55,2
47,115,37,124,46,122,121,125,46,34,44,32,34,51,2
44,120,37,120,46,118,128,125,50,34,48,37,34,48,2
60,67,69,61,56,67,52,52,60,64,55,54,54,55,5
88,113,103,85,93,118,92,87,88,95,95,113,104,82,3
46,133,31,143,44,139,141,146,44,29,46,34,32,43,2
60,67,54,49,59,67,46,50,55,54,59,53,56,56,5
93,118,111,92,90,122,96,89,95,109,101,112,112,92,3
55,113,37,137,82,92,78,74,63,56,79,95,95,71,2
48,134,32,137,46,138,144,144,46,32,46,32,32,46,2
48,123,37,125,49,127,133,129,49,32,42,32,32,46,2
51,118,40,112,46,112,114,111,49,34,49,34,37,52,2
88,109,107,87,74,100,81,85,90,109,67,70,95,92,3
55,67,58,54,59,76,55,48,59,53,56,51,54,59,5
71,85,75,62,70,73,63,59,59,63,63,63,60,59,7
71,74,72,58,63,69,59,55,59,63,63,60,63,63,7
63,108,34,144,79,93,75,79,56,42,78,88,88,63,2
86,104,96,81,79,101,75,68,71,73,78,84,79,70,7
70,80,67,52,67,75,64,57,59,57,57,63,60,57,5
59,62,53,44,56,68,53,49,56,51,53,53,53,53,5
46,110,45,109,53,110,111,94,70,79,68,77,77,68,2
59,55,51,42,53,63,48,44,53,53,57,59,59,60,5
63,72,63,53,44,101,108,76,60,60,44,31,37,53,2
78,97,88,76,76,90,72,76,80,89,76,87,87,80,4
44,119,34,140,47,131,139,139,47,34,46,31,31,46,2
44,124,34,140,47,131,139,139,44,31,46,31,31,46,2
50,110,31,136,47,115,116,102,47,40,46,36,39,50,2
47,114,37,119,47,120,124,120,47,37,46,31,34,50,2
60,97,79,80,68,86,65,61,68,77,64,68,71,68,7
57,63,56,48,53,71,50,50,53,52,53,45,51,56,5
57,74,53,51,57,74,61,65,57,55,53,48,54,56,5
44,101,53,76,44,106,113,116,44,37,43,29,29,40,2
76,98,89,79,80,100,81,81,84,95,84,99,99,84,4
76,90,85,76,71,91,74,74,76,87,79,91,95,79,4
47,115,43,102,50,122,121,125,50,39,44,34,34,48,2
44,131,31,128,50,113,107,135,43,29,48,37,42,55,2
68,82,81,68,64,75,56,59,68,75,67,75,79,71,7
47,111,29,124,46,118,128,139,43,29,51,45,29,41,2
84,96,68,85,79,96,79,79,75,87,82,96,100,82,4
68,100,39,132,84,96,79,75,63,58,82,100,96,82,2
64,75,71,56,71,74,58,58,67,75,63,67,71,66,7
53,71,51,63,59,74,54,54,55,51,59,53,49,52,5
43,122,29,135,51,104,112,146,41,27,56,49,43,46,2
53,71,51,59,44,113,116,71,51,45,43,27,29,49,2
84,96,91,75,90,104,85,81,82,96,92,108,103,83,4
79,100,95,79,82,100,78,78,82,96,83,99,99,83,4
55,113,40,100,49,122,129,100,63,56,59,60,66,67,2
84,104,95,75,82,96,78,74,82,96,75,91,91,79,7
75,85,87,71,70,84,66,63,70,83,71,81,84,75,7
55,77,51,75,56,69,59,59,56,53,52,51,48,56,5
78,92,56,96,92,114,86,83,75,81,93,111,115,89,3
70,80,79,63,71,90,64,64,71,81,70,79,79,70,7
70,84,79,66,75,82,68,64,71,77,67,75,75,70,7
56,84,43,100,56,79,64,72,59,48,53,49,49,47,5
43,117,29,133,42,124,135,127,42,28,44,29,34,47,2
83,101,99,83,85,101,80,80,82,92,88,98,98,84,3
79,105,103,83,85,110,80,83,85,106,92,106,106,88,3
75,93,45,105,93,110,90,80,67,71,101,115,111,80,3
63,72,66,53,60,70,51,55,67,67,64,69,69,64,7
67,72,66,53,67,70,55,55,63,67,64,66,69,68,7
75,86,91,72,67,82,62,65,74,79,68,73,73,68,7
75,97,88,72,74,82,69,69,74,84,76,81,81,72,7
59,82,54,72,60,82,65,69,57,60,57,59,59,60,5
85,101,97,80,88,106,83,83,88,98,97,112,107,92,3
74,89,88,73,68,74,61,61,76,85,68,75,75,68,7
78,85,84,69,80,94,76,72,76,81,76,87,87,80,7
67,82,75,69,72,90,72,72,68,73,64,71,64,64,7
74,85,84,73,72,82,68,68,68,77,71,75,75,68,7
53,74,49,58,53,82,65,65,57,55,56,54,54,56,5
53,74,53,65,57,71,61,65,57,55,56,57,48,53,5
84,102,102,83,92,118,92,88,92,107,97,111,116,93,3
88,106,106,87,88,108,88,88,92,107,88,107,107,97,3
92,106,106,83,88,113,88,85,92,107,88,107,111,93,3
60,102,73,65,71,83,63,59,64,71,67,72,72,63,7
72,90,77,72,80,100,74,74,64,71,79,91,75,67,5
68,90,73,72,64,87,78,78,64,68,67,68,68,63,5
60,82,62,68,56,83,70,70,64,61,63,58,54,63,5
44,115,31,105,43,104,114,114,43,29,44,34,32,41,2
97,118,107,88,97,118,96,92,93,116,99,113,118,95,3
92,118,112,88,97,118,96,96,97,116,95,113,113,99,3
92,113,107,88,97,113,92,92,97,111,90,104,109,95,3
68,79,71,56,67,70,54,54,63,72,63,67,71,63,7
64,71,71,56,67,77,54,54,63,68,63,75,75,66,7
64,71,71,59,67,70,54,54,67,72,66,71,71,66,7
68,83,79,74,67,85,67,67,71,79,63,71,71,66,7
71,87,71,74,67,81,67,71,71,79,66,71,75,66,7
97,113,111,92,90,117,89,89,95,109,92,108,108,96,3
67,70,72,54,66,69,55,55,66,71,63,70,70,63,7
75,85,95,75,74,88,70,66,78,83,71,77,81,75,7
63,85,68,79,70,96,78,81,70,67,79,84,81,71,5
67,81,79,71,63,73,66,66,66,75,63,66,70,67,5
67,89,61,79,66,88,70,74,70,79,71,77,81,71,4
48,100,37,104,70,92,70,78,63,56,71,77,81,71,4
41,109,32,112,43,100,107,103,40,32,42,30,30,42,2
90,117,109,89,92,114,94,90,96,108,93,111,111,93,3
63,76,75,59,67,79,57,60,67,73,63,75,71,67,7
66,84,71,70,67,90,75,75,63,70,67,75,75,67,5
46,104,34,114,46,101,116,120,46,32,50,34,34,44,2
63,75,66,53,63,74,51,55,60,67,64,69,69,64,7
63,72,70,57,67,78,58,58,67,75,64,69,73,68,7
71,93,73,75,70,97,80,76,67,75,72,81,81,72,5
63,82,66,68,67,93,76,76,67,79,80,94,94,72,5
63,82,66,68,70,89,76,76,70,79,80,94,98,80,5
42,101,30,127,44,105,122,129,42,29,47,34,31,44,2
101,119,120,97,97,120,94,98,101,120,101,116,116,101,3
97,114,106,90,92,115,94,91,92,111,92,107,107,92,3
74,85,79,62,76,82,65,68,72,81,76,79,83,71,7
50,110,29,126,44,106,124,113,50,34,40,29,31,50,2
84,111,98,83,84,104,81,81,84,99,84,103,107,88,4
84,111,106,79,84,108,85,85,84,107,88,107,107,84,4
64,71,69,54,64,67,56,52,68,75,63,68,72,67,7
64,78,73,61,68,75,59,63,64,75,71,79,79,67,7
64,74,73,57,64,71,56,56,68,71,67,75,75,63,7
68,106,37,113,71,96,74,81,60,61,75,79,83,75,2
53,98,66,79,64,91,78,70,71,83,63,64,83,67,4
101,122,112,96,97,123,100,96,97,111,99,118,118,95,3
64,79,75,63,67,77,58,58,67,72,66,79,79,70,7
68,79,79,59,67,74,58,58,71,72,63,75,75,66,7
71,87,83,63,71,81,67,62,71,79,66,75,79,66,7
50,100,68,78,44,113,129,112,63,64,43,29,32,52,2
97,123,116,100,99,122,96,96,99,118,96,117,117,96,3
88,109,99,79,90,112,89,81,78,91,87,103,88,71,4
67,74,72,62,63,73,59,55,66,75,67,73,70,67,7
95,112,109,89,87,105,86,90,92,112,85,102,115,93,3
86,104,104,85,92,110,94,90,83,108,93,120,115,85,4
90,122,109,89,87,119,90,90,87,103,89,111,106,82,4
74,88,83,66,71,82,64,68,71,81,67,79,79,70,7
63,69,75,55,67,75,57,57,67,73,70,84,79,70,7
66,76,75,63,67,82,60,60,63,73,63,71,75,67,7
63,76,71,59,67,72,60,57,63,73,63,75,79,67,7
70,80,79,63,63,82,60,64,67,77,67,75,75,63,7
67,82,81,68,67,82,65,65,63,79,64,77,77,60,7
67,82,81,68,63,82,65,65,60,79,60,77,81,64,7
71,101,99,86,67,101,80,90,74,115,76,111,115,72,1
71,90,84,72,67,89,73,76,74,88,68,81,85,72,4
59,90,70,64,70,89,73,73,74,84,76,98,94,76,4
89,105,106,87,88,111,87,87,84,106,84,107,103,84,4
67,82,75,62,64,78,61,61,68,77,68,79,79,64,7
63,74,75,62,64,74,57,57,64,73,68,75,71,68,7
63,85,79,65,68,86,65,65,64,77,64,79,75,64,7
60,85,71,73,68,90,68,72,76,94,76,91,99,80,4
74,85,84,73,76,98,76,76,76,89,76,95,87,71,4
88,111,102,83,84,108,85,81,84,95,88,99,95,79,4
76,86,81,65,76,91,67,63,71,83,75,91,91,79,7
68,78,77,61,68,75,59,59,68,75,67,72,75,71,7
68,78,77,57,68,83,63,59,68,75,67,79,75,67,7
68,78,73,54,68,79,56,59,68,79,67,75,72,67,7
76,120,115,102,76,122,99,99,80,116,75,111,116,75,1
64,102,89,76,71,122,99,88,64,91,71,111,107,63,1
68,83,79,59,67,81,62,62,67,75,66,75,75,63,7
76,87,79,63,71,77,62,58,67,72,59,63,63,63,7
71,87,83,70,75,93,71,71,75,91,74,87,83,74,4
84,109,107,83,66,84,63,85,82,104,63,77,84,83,4
84,104,103,83,78,104,85,89,82,96,71,84,99,83,4
67,81,79,62,66,80,63,63,66,75,63,70,66,63,7
67,77,75,62,59,100,81,70,70,79,59,57,63,63,5
67,81,79,62,70,76,59,66,66,75,67,77,77,67,7
75,128,111,100,70,127,96,100,66,113,71,108,112,67,1
71,123,107,96,66,122,100,100,66,113,67,112,112,63,1
71,77,72,58,63,66,52,52,59,63,63,66,63,63,7
63,76,79,63,67,90,64,64,67,77,74,84,88,70,7
66,80,79,63,71,82,64,64,63,70,67,71,71,60,7
63,88,56,85,59,97,86,86,56,57,57,56,56,60,5
74,122,113,96,79,124,101,98,71,108,74,115,111,67,1
59,66,63,55,63,65,53,53,63,66,63,67,75,63,7
74,92,87,70,75,90,72,68,71,81,70,88,75,63,4
67,82,77,64,67,85,62,62,67,71,72,81,77,68,7
75,90,88,72,74,89,76,73,70,88,68,81,77,64,4
82,101,71,65,84,102,79,65,68,69,71,79,75,76,7
63,70,75,65,64,71,57,61,68,73,68,71,75,68,7
63,82,88,76,68,74,61,65,68,81,68,75,75,68,7
68,74,77,61,71,83,59,63,64,79,71,83,75,71,7
76,90,94,76,80,100,81,74,76,91,84,95,87,71,4
80,98,98,83,71,87,70,78,76,91,71,79,83,71,7
57,90,55,79,56,87,78,78,56,57,59,58,58,55,5
64,71,69,57,64,75,59,59,68,71,67,68,68,67,7
84,104,99,81,79,96,75,79,84,95,82,87,96,82,4
56,83,75,63,55,85,71,71,59,61,56,53,49,56,5
64,83,79,67,55,81,71,67,67,79,52,49,56,56,5
68,122,112,99,71,123,96,96,67,111,66,109,109,66,1
64,113,91,81,71,123,100,96,67,99,70,113,118,70,1
68,75,75,63,71,85,67,62,67,72,66,75,79,66,7
64,75,71,59,67,77,62,58,63,68,66,71,63,63,7
79,96,95,79,74,84,66,78,82,96,67,77,88,79,4
59,81,54,71,56,73,59,66,59,60,56,60,57,56,5
55,85,51,71,56,84,74,78,52,49,52,54,51,52,5
67,74,68,58,66,73,63,55,63,67,67,73,66,63,7
67,74,75,62,66,73,55,59,66,71,59,70,66,67,7
56,80,53,63,71,86,75,75,59,54,67,67,60,60,5
74,84,87,70,75,90,68,75,75,88,70,79,88,78,7
63,66,67,55,67,79,64,57,63,66,70,75,71,63,7
63,79,84,68,67,89,69,62,63,79,76,94,85,64,7
67,124,108,101,67,119,101,94,63,111,68,115,115,68,1
63,119,112,101,63,124,101,101,63,111,60,111,106,64,1
67,124,112,101,70,129,101,101,67,111,68,115,115,68,1
63,75,70,60,63,74,58,58,63,67,64,69,69,60,7
82,105,97,83,84,111,87,87,84,98,80,99,103,80,3
67,114,111,94,68,111,91,98,68,111,68,112,107,71,1
70,119,111,94,68,120,102,98,68,111,68,116,116,64,1
72,90,85,68,76,96,70,70,71,87,75,91,83,75,4
64,86,77,65,68,87,63,67,68,79,71,83,79,63,7
53,82,52,65,60,75,59,59,56,57,55,54,58,51,5
57,74,55,61,53,79,63,67,53,54,55,54,58,55,5
68,115,111,98,68,118,96,96,71,112,71,111,111,71,1
64,83,61,70,79,96,75,75,59,64,82,91,91,74,5
71,118,112,96,71,113,96,100,71,107,66,104,113,70,1
71,122,112,99,71,123,100,100,71,111,70,113,113,70,1
68,122,112,99,71,123,100,100,67,111,70,113,118,66,1
64,122,107,99,67,118,96,100,71,111,63,109,104,70,1
64,122,107,96,67,123,96,96,71,107,66,109,109,66,1
75,93,91,71,78,92,74,74,74,87,79,88,91,75,4
75,93,87,71,78,96,70,70,78,87,79,88,95,79,4
84,104,107,92,78,100,78,81,86,100,75,81,84,75,7
51,67,58,58,66,76,59,44,52,53,75,84,66,56,5
55,74,54,62,52,69,52,59,52,56,56,54,54,56,5
71,109,111,96,63,96,74,78,66,104,67,99,99,67,1
67,123,111,100,66,122,96,96,63,109,63,108,112,63,1
71,123,111,104,66,117,96,100,66,113,63,103,108,67,1
71,118,111,100,66,122,96,100,70,113,63,108,112,67,1
82,112,104,89,75,90,75,83,83,103,70,84,92,82,7
63,100,104,89,67,101,83,79,67,99,67,106,92,63,1
63,117,109,92,63,119,90,94,67,103,63,102,102,67,1
71,86,81,64,78,89,73,73,70,79,76,85,89,76,4
67,82,91,79,67,89,65,62,70,84,72,81,77,64,7
75,97,81,75,78,93,76,73,67,75,68,81,81,68,7
56,65,54,53,70,82,65,55,57,60,80,94,89,64,5
71,119,108,98,67,110,87,94,67,106,64,89,98,64,1
63,114,103,94,63,114,94,90,63,102,64,106,102,64,1
67,119,103,94,63,114,94,97,63,102,68,106,102,64,1
70,89,92,80,72,86,72,76,80,98,76,91,99,80,7
93,124,120,104,92,115,91,91,80,111,92,103,87,68,1
63,105,88,83,68,115,91,79,60,85,68,107,99,56,1
67,110,111,94,60,94,79,83,64,98,56,91,95,64,1
63,114,102,94,64,120,94,94,64,102,64,103,107,64,1
63,119,102,94,64,115,94,94,68,106,64,107,107,64,1
63,119,111,97,64,120,98,98,68,111,64,107,107,68,1
76,94,89,72,71,91,78,78,84,95,71,79,99,79,7
64,98,81,87,71,100,81,88,84,107,75,107,103,75,3
92,120,115,102,92,128,103,103,88,116,75,107,111,79,1
68,115,102,94,64,113,92,92,64,103,67,103,99,67,1
68,125,111,98,64,118,99,96,68,112,67,107,107,67,1
71,87,83,63,75,89,67,67,67,79,66,79,79,74,4
80,113,103,88,88,113,92,92,88,107,86,113,113,90,3
88,113,107,92,88,118,96,92,88,107,95,109,109,86,3
64,113,107,92,59,113,92,92,63,103,63,91,100,66,1
64,113,103,92,63,118,96,96,67,99,66,100,104,66,1
64,118,107,99,67,123,100,96,67,107,66,109,113,66,1
75,89,87,67,66,80,63,59,70,79,71,81,73,63,7
75,113,103,96,66,108,92,96,66,104,59,99,95,59,1
71,118,107,96,66,117,92,92,66,104,63,103,99,59,1
63,113,107,92,63,112,92,92,59,100,59,99,99,63,1
63,113,99,92,59,104,81,81,63,91,63,99,95,63,1
63,118,103,96,63,104,89,92,66,104,67,95,95,63,1
67,118,111,100,66,122,100,100,66,109,67,108,108,63,1
67,113,111,96,66,117,96,100,66,109,63,112,108,67,1
63,80,83,78,63,79,57,72,79,91,67,71,79,78,5
78,96,104,85,87,97,79,86,87,112,82,102,106,93,3
63,117,100,92,59,110,90,86,59,88,57,88,92,53,1
74,117,113,100,67,119,98,98,71,112,67,115,115,70,1
71,86,81,68,82,97,80,83,78,92,88,102,98,80,7
87,97,99,86,78,101,83,87,85,106,80,94,106,88,3
83,114,112,94,85,114,94,97,78,111,76,106,102,64,3
63,110,99,90,60,114,87,87,57,92,57,85,89,53,1
63,119,103,94,67,114,94,90,63,102,64,102,106,68,1
63,119,112,94,63,119,94,97,63,106,68,111,111,64,1
74,85,79,62,64,74,57,57,64,69,64,71,71,68,7
70,114,102,94,64,102,91,91,60,98,64,103,103,53,1
63,119,97,94,60,115,98,98,64,102,60,103,107,64,1
64,71,69,57,64,67,56,59,68,75,67,72,72,67,7
64,74,73,57,68,75,56,56,64,75,63,72,72,67,7
68,90,77,65,64,75,63,63,68,83,63,72,72,67,7
76,98,94,83,76,96,78,78,80,95,75,79,83,88,7
68,79,87,78,71,81,67,62,71,83,78,91,100,86,7
80,100,103,88,75,96,79,87,93,103,74,83,91,86,7
76,118,103,88,71,113,96,87,63,91,66,91,87,63,1
64,118,103,88,59,100,87,87,55,83,56,91,87,56,1
68,113,91,81,75,123,96,92,67,99,66,109,109,66,1
68,118,112,96,67,118,96,96,67,107,66,87,91,63,1
71,122,112,96,71,123,100,100,71,111,66,109,113,70,1
67,74,72,54,63,69,55,55,66,71,63,66,66,67,7
67,85,83,71,66,76,63,63,70,83,83,99,99,87,7
67,113,91,87,66,100,81,81,63,87,56,81,77,52,1
63,104,91,87,63,100,81,85,56,91,52,77,84,52,1
71,118,107,96,59,108,85,92,66,100,59,88,91,59,1
67,96,83,75,66,122,96,89,63,91,75,108,99,67,1
71,123,111,100,66,122,100,96,66,109,63,108,103,67,1
66,76,79,63,79,101,79,83,87,99,89,106,106,85,3
63,68,66,57,63,74,55,55,67,71,72,85,89,80,7
87,114,108,98,78,97,83,94,85,106,76,89,106,76,3
56,90,77,75,57,105,90,80,50,79,57,94,85,50,1
67,78,75,62,80,94,72,76,80,98,84,103,99,84,7
50,97,84,83,57,98,76,83,57,85,56,87,87,56,1
60,105,92,87,53,98,83,87,60,94,56,83,91,60,1
60,101,106,90,57,98,87,87,60,102,56,91,95,60,1
63,114,106,90,53,106,91,87,64,98,43,34,48,53,1
80,94,89,76,92,108,85,81,84,99,84,103,103,88,3
80,94,98,79,84,113,81,85,84,103,88,103,103,88,3
88,106,106,87,84,104,81,81,84,103,79,95,103,84,3
57,98,85,79,56,100,78,81,56,83,63,95,95,67,1
53,102,62,98,43,104,121,132,43,31,44,29,37,44,2
88,122,107,92,88,109,83,87,88,107,86,100,100,86,3
53,91,64,74,48,89,75,71,51,68,49,71,71,49,1
60,104,75,85,67,118,92,92,63,87,66,113,109,66,1
46,96,36,121,63,109,96,125,44,29,66,113,79,46,2
60,104,91,88,63,100,83,83,63,95,56,71,87,66,5
88,109,107,87,86,108,81,81,86,104,83,95,95,87,3
79,100,99,79,86,104,85,81,82,96,96,112,103,83,3
51,100,83,83,59,100,85,78,49,83,56,84,77,52,1
63,96,87,83,56,92,78,81,56,79,59,84,81,56,1
59,109,99,92,59,100,81,85,63,100,56,84,99,67,1
67,109,103,92,63,108,85,89,63,100,59,81,88,59,1
63,100,95,83,46,112,114,89,59,87,42,30,34,49,2
71,93,51,79,70,112,100,85,63,63,79,91,99,71,5
90,108,104,85,83,101,79,83,87,99,82,102,102,85,3
90,108,104,89,87,110,86,86,87,103,85,102,102,89,3
86,104,96,81,92,119,94,98,92,103,93,115,115,93,3
56,92,79,81,56,97,83,83,59,81,57,84,84,50,1
63,108,96,89,63,119,90,90,59,95,67,102,102,63,1
82,108,63,78,79,119,98,86,71,77,70,88,88,78,5
52,76,53,74,71,86,75,72,59,63,78,84,75,60,5
87,101,99,83,82,110,83,80,85,97,88,102,106,88,3
92,110,95,79,97,124,97,94,89,97,92,106,102,88,3
52,82,70,72,50,82,73,65,50,71,50,73,69,53,1
56,93,81,83,53,89,73,80,57,84,53,73,73,53,1
46,110,51,101,44,110,133,136,44,29,44,31,31,47,2
71,86,60,72,74,110,94,80,63,75,68,73,77,72,7
52,75,60,64,63,78,69,69,60,63,72,81,73,64,7
82,101,97,80,88,102,79,76,80,98,80,91,95,80,3
50,85,67,69,53,86,72,72,50,66,50,71,71,50,1
57,101,88,83,53,90,76,79,57,81,60,83,79,60,1
60,105,84,87,68,115,94,91,57,94,68,99,99,56,1
92,111,102,83,88,104,88,81,84,103,84,99,99,88,3
84,98,94,79,88,104,85,81,84,99,84,99,103,88,3
64,98,89,87,60,96,81,85,68,91,75,95,95,75,1
44,115,31,131,50,113,128,128,46,39,59,68,61,55,2
64,98,85,91,60,91,81,78,64,68,59,61,75,59,5
76,98,81,72,71,100,81,85,80,95,71,79,95,79,4
68,78,66,65,80,100,81,74,68,71,79,95,87,71,4
80,100,95,78,88,104,83,79,79,99,86,96,104,86,3
84,108,112,88,84,100,79,83,88,107,82,96,91,86,3
88,113,112,88,84,104,83,87,88,107,82,91,100,90,3
50,96,71,78,51,93,79,75,48,61,52,83,75,46,1
68,104,91,85,71,104,87,92,75,95,66,83,83,66,1
60,91,68,74,67,96,79,71,55,68,70,96,79,56,1
71,100,99,85,63,104,96,79,79,95,59,67,67,70,4
67,109,95,87,82,108,89,89,63,96,79,99,103,59,1
51,85,72,75,46,84,74,74,49,71,46,66,70,49,1
51,89,72,71,52,92,81,74,52,71,49,66,66,52,1
55,85,79,83,63,88,78,70,59,67,59,73,73,59,1
63,113,103,96,66,112,92,92,70,104,71,103,112,75,1
82,104,100,85,83,101,79,83,92,103,85,106,111,93,3
49,92,75,78,52,97,79,79,49,73,50,75,71,50,1
70,112,104,96,75,119,98,94,71,108,74,111,111,70,1
70,112,100,96,71,114,94,98,75,103,70,106,106,70,1
66,96,71,92,71,119,94,86,63,73,78,97,92,60,5
56,100,60,81,59,97,86,83,59,63,57,71,71,57,5
79,97,95,79,78,101,80,76,78,92,80,98,94,80,3
92,110,103,83,89,110,87,83,85,102,80,94,94,84,3
52,97,73,79,50,101,83,80,50,71,50,73,69,50,1
46,86,70,75,47,97,80,76,50,67,50,73,73,50,1
63,90,81,86,67,101,87,90,78,92,76,102,111,88,1
70,110,75,83,88,120,94,76,64,77,84,112,83,64,5
57,93,60,80,60,90,83,83,53,62,64,83,79,56,1
92,115,102,79,97,122,96,88,84,95,93,111,99,79,3
76,102,102,91,80,104,81,88,84,103,84,99,103,88,3
50,90,69,76,50,96,78,74,50,71,51,79,83,51,1
53,98,77,79,53,96,78,74,53,71,48,79,79,55,1
57,98,73,72,53,87,74,74,53,71,55,79,79,51,1
