@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R1,6,11-13,15,18,24,26,33,36-37'

@attribute Sp11 numeric
@attribute Sp16 numeric
@attribute Sp22 numeric
@attribute Sp23 numeric
@attribute Sp24 numeric
@attribute Sp26 numeric
@attribute Sp29 numeric
@attribute Sp36 numeric
@attribute Sp38 numeric
@attribute Sp46 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
88,111,113,92,95,117,113,92,112,96,94,3
93,111,118,92,90,117,113,96,112,92,94,3
93,111,113,92,90,122,113,96,112,92,90,3
93,107,109,87,90,112,113,89,103,79,75,3
75,61,50,29,70,80,67,48,70,52,42,5
55,54,67,50,56,73,56,48,51,59,60,5
46,32,127,136,46,124,32,135,34,44,136,2
46,34,117,122,49,105,37,116,37,47,111,2
49,34,112,107,46,114,37,109,46,70,80,2
90,109,117,92,92,119,112,94,115,97,94,3
59,67,73,59,59,65,60,64,56,57,58,7
46,32,130,142,44,129,31,140,31,47,139,2
46,32,119,127,50,110,31,133,43,44,135,2
49,37,114,116,47,110,40,115,43,64,79,2
96,112,114,94,97,114,115,90,111,88,83,3
78,63,119,133,80,94,81,113,91,68,85,2
44,34,114,122,47,125,31,120,29,50,114,2
60,79,97,76,68,78,77,68,71,68,59,7
78,102,110,83,68,90,85,79,75,71,74,7
89,106,105,76,88,106,98,76,95,68,67,3
85,92,93,73,80,94,81,65,83,71,67,7
57,53,70,58,57,78,52,57,57,53,63,5
63,60,82,83,53,94,34,124,34,43,135,2
60,53,97,101,47,111,29,113,29,43,128,2
44,53,74,55,44,106,37,57,29,46,78,2
44,31,125,139,46,133,31,132,32,44,125,2
47,43,115,120,46,122,39,107,34,48,116,2
76,77,78,65,68,83,75,70,75,75,67,7
53,49,71,50,56,79,48,59,58,55,62,5
53,55,78,65,56,67,48,63,51,55,54,5
57,55,64,50,56,79,54,52,45,55,62,5
46,31,128,132,48,123,34,125,32,49,125,2
71,103,122,92,75,89,91,83,79,66,66,7
84,99,104,78,84,104,95,79,87,82,78,7
56,51,67,56,55,74,51,50,49,56,59,5
53,34,122,139,55,85,45,146,53,52,100,2
60,57,87,78,55,74,58,79,46,56,66,5
84,91,100,79,82,96,96,78,103,83,79,4
84,99,104,79,82,96,96,78,99,79,79,4
84,87,104,100,82,100,96,85,103,92,86,4
48,34,118,125,46,117,34,125,37,49,113,2
67,79,85,62,66,76,79,63,77,71,64,7
71,79,85,67,74,84,75,63,77,75,72,7
55,48,74,62,63,80,53,66,60,59,72,5
41,27,123,129,46,117,27,147,37,42,146,2
82,100,92,78,83,105,103,83,106,93,90,3
63,34,112,129,75,93,45,120,102,50,108,2
46,34,122,125,46,105,40,113,40,53,101,2
46,32,122,129,46,119,32,135,37,53,97,2
74,91,92,74,75,86,91,72,79,78,73,7
52,29,133,151,59,90,37,142,37,42,136,2
79,95,101,75,82,101,92,80,102,84,83,4
63,57,82,68,57,82,53,65,59,57,72,5
59,48,110,116,50,89,37,129,37,44,120,2
82,92,97,76,84,102,102,83,112,92,85,3
78,92,101,83,84,102,98,87,107,88,88,3
50,40,105,104,64,94,59,87,95,68,81,2
44,37,114,119,57,111,69,65,75,64,56,2
67,79,82,65,68,78,77,61,75,68,56,7
70,79,85,73,68,86,69,72,71,68,74,5
53,49,74,58,53,82,55,65,54,53,85,5
88,98,102,79,97,118,107,85,111,97,96,3
64,66,71,54,68,75,68,59,72,67,54,7
64,73,78,61,64,71,75,56,72,67,54,7
68,69,86,72,64,87,71,78,68,67,75,5
68,81,90,72,68,87,75,67,72,67,67,5
97,107,118,85,93,118,116,96,118,95,96,3
92,112,118,92,97,109,111,92,109,90,92,3
64,71,75,59,67,74,72,58,71,66,55,7
64,75,75,56,67,74,72,54,71,66,55,7
68,75,75,59,67,77,75,67,75,74,66,7
56,54,83,70,67,81,75,92,71,70,70,4
97,111,109,87,95,117,113,96,112,92,90,3
67,75,81,67,70,80,79,66,81,67,60,7
51,34,104,112,46,104,32,114,51,46,116,2
48,29,104,104,49,96,40,107,32,46,113,2
95,118,117,96,96,119,112,94,115,101,94,3
66,79,73,55,63,75,84,68,75,70,62,7
66,71,73,55,71,79,73,57,84,67,58,7
66,71,69,55,71,82,73,57,75,67,58,7
66,79,88,74,71,90,81,75,84,74,76,4
66,67,76,63,71,79,66,60,75,67,62,4
70,87,104,100,71,79,81,83,75,70,76,4
49,32,104,107,49,97,32,113,34,44,126,2
87,95,90,68,82,97,84,55,94,64,54,7
67,73,82,60,67,78,79,62,73,64,61,7
75,77,79,60,74,89,79,62,85,72,76,4
67,67,74,51,64,71,69,54,68,68,56,7
63,71,78,58,68,74,73,61,75,68,56,7
70,84,97,76,76,98,85,79,95,76,88,4
67,75,82,62,72,90,81,72,95,76,81,4
53,34,101,111,68,106,37,109,87,46,110,2
92,111,120,94,92,113,112,96,111,97,96,3
76,98,98,76,76,96,91,74,83,75,75,7
80,94,98,76,76,100,87,78,87,79,79,7
64,81,98,79,68,83,79,74,75,75,71,4
44,29,106,124,40,104,29,128,32,41,129,2
92,112,118,88,93,113,107,79,109,86,85,4
84,99,108,85,84,109,107,87,100,86,89,4
88,99,91,74,88,109,99,71,100,74,66,4
64,75,75,56,63,70,72,54,71,66,59,7
68,75,75,59,67,74,83,58,75,66,63,7
68,75,75,59,67,74,72,58,75,63,59,7
68,75,75,56,67,74,75,54,71,66,59,7
71,83,79,67,71,85,79,62,79,70,63,7
76,83,83,70,71,85,79,67,79,66,63,7
46,36,108,121,44,104,34,116,49,46,107,2
84,95,109,79,86,104,104,85,103,87,83,4
67,75,74,54,63,76,75,59,73,67,60,7
99,118,127,100,96,130,117,90,102,70,65,3
66,75,80,59,67,75,73,60,75,67,58,7
92,112,110,94,97,124,120,97,115,92,98,3
92,108,105,86,89,114,111,87,120,88,87,4
83,103,105,83,85,110,106,87,106,84,87,4
67,77,82,60,67,82,75,58,77,68,54,7
52,48,90,75,63,85,84,73,94,76,76,4
67,79,82,62,64,78,73,61,75,68,59,7
63,71,78,58,64,74,69,57,75,68,59,7
67,84,89,73,64,102,81,68,83,76,78,4
70,88,89,73,72,86,89,76,91,76,70,4
74,84,93,65,76,98,89,68,87,71,70,4
88,98,94,72,84,100,91,78,95,75,75,4
64,77,78,61,64,79,83,63,83,67,62,7
64,69,74,57,68,75,71,59,75,67,62,7
64,77,86,65,64,83,79,67,79,67,67,7
64,75,79,63,63,77,75,58,75,66,63,7
71,83,83,67,79,93,87,62,100,78,74,7
68,75,75,56,67,77,75,58,79,66,63,7
71,116,128,99,79,123,111,100,100,74,100,1
68,91,100,81,67,118,103,87,113,66,100,1
67,75,77,58,78,88,79,59,91,67,64,7
67,75,85,62,63,80,75,63,70,67,60,7
71,83,81,67,66,84,79,63,77,63,68,7
79,95,96,75,63,73,83,78,66,71,72,4
66,75,73,59,67,79,73,57,79,67,62,7
70,75,80,59,75,93,81,60,97,78,69,7
59,60,88,70,56,97,57,79,56,57,76,5
70,79,84,66,67,79,77,64,75,67,65,7
59,63,69,55,63,68,66,60,75,63,62,7
63,67,66,55,63,72,70,57,71,67,62,7
63,83,96,78,63,68,70,72,67,63,65,7
67,81,79,64,70,85,79,65,89,68,61,7
67,77,75,60,67,85,79,62,81,68,61,7
67,112,124,101,70,114,115,101,106,68,98,1
67,112,119,98,67,124,115,104,111,68,102,1
71,66,65,53,70,82,71,58,73,68,61,7
63,66,72,60,63,74,71,62,77,68,65,7
63,70,75,57,63,74,71,62,77,68,57,7
75,88,90,68,74,97,88,62,77,64,61,4
74,92,85,62,76,90,94,68,87,76,74,4
78,88,105,83,76,90,94,79,91,76,74,4
78,88,101,83,80,98,98,83,91,80,81,3
74,88,93,69,80,106,98,72,99,80,78,3
60,60,93,90,60,98,59,87,51,56,78,5
63,71,78,62,68,74,77,65,75,64,63,7
74,88,85,65,68,86,77,61,79,71,59,7
84,102,98,79,80,100,99,81,95,84,75,4
64,115,120,98,64,128,116,96,111,71,100,1
68,73,74,57,68,75,75,59,75,67,58,7
64,69,82,65,68,75,75,59,72,67,62,7
76,87,91,78,75,81,79,67,87,74,63,7
68,116,128,103,67,118,116,100,109,66,100,1
68,79,79,59,63,74,75,62,71,66,63,7
75,99,109,83,78,104,100,85,91,83,83,3
79,99,96,75,82,104,100,85,99,79,83,3
55,51,67,54,52,56,49,55,51,49,53,5
51,51,74,62,52,66,56,59,48,56,64,5
67,111,123,100,66,117,109,100,108,67,98,1
66,79,96,78,67,82,77,72,84,67,69,7
70,83,84,66,67,82,84,75,67,74,73,7
74,96,104,81,75,97,91,83,92,82,87,7
66,109,112,96,67,119,108,98,111,67,101,1
56,73,90,68,57,78,67,65,55,72,68,7
67,84,97,75,67,78,79,73,66,76,76,7
79,88,101,79,82,101,92,80,98,80,83,7
79,91,68,34,78,105,88,41,98,57,39,3
67,112,119,98,67,119,111,97,111,68,98,1
67,84,85,65,76,94,85,61,95,68,63,7
78,88,67,41,84,106,85,39,99,56,41,3
78,63,63,44,76,90,59,46,83,53,52,5
50,53,82,69,53,71,55,72,54,60,59,5
53,53,82,65,53,82,52,68,54,53,59,5
67,120,129,101,64,125,115,102,107,68,99,1
70,79,85,69,68,115,89,76,112,64,74,1
76,89,90,68,76,96,91,70,91,75,71,4
64,81,82,65,68,83,83,63,75,71,67,7
68,89,106,87,68,83,83,81,79,71,67,7
76,98,102,76,76,96,91,78,83,79,75,7
76,95,96,81,71,89,87,79,83,74,70,4
60,57,83,67,59,77,64,67,83,59,66,5
53,54,75,59,55,74,54,58,56,56,59,5
68,116,122,99,67,123,111,96,113,66,96,1
67,79,85,62,63,80,83,63,81,67,64,7
79,79,77,71,82,96,91,74,91,75,79,4
79,95,104,87,74,96,91,81,81,75,72,7
55,58,89,71,56,84,63,78,77,79,90,5
71,107,113,96,63,122,109,96,103,63,94,1
63,68,70,58,70,73,67,55,73,59,60,7
74,87,96,70,75,97,88,68,88,74,69,4
66,79,84,63,67,86,81,64,79,67,65,7
74,91,100,78,67,82,91,79,75,78,76,4
82,100,104,81,83,110,95,83,111,82,90,3
52,53,73,63,59,82,60,79,75,82,90,5
56,71,92,78,75,105,103,86,120,70,94,3
66,113,122,96,67,110,112,98,88,67,94,1
70,113,122,96,67,119,112,98,106,67,94,1
66,113,122,103,67,124,112,98,111,67,97,1
75,88,93,68,82,97,88,69,94,76,68,4
71,99,101,79,70,119,106,80,106,64,79,1
78,92,93,73,76,94,94,76,91,76,74,4
67,106,114,94,64,106,106,94,95,60,92,1
63,106,114,90,68,115,102,94,103,64,99,1
63,111,119,101,68,125,106,98,112,64,99,1
63,111,119,97,64,115,111,98,107,68,96,1
67,111,114,90,68,131,111,98,107,71,96,1
72,77,74,57,71,87,75,52,72,63,54,7
64,66,86,76,71,83,68,78,99,75,83,5
80,91,96,74,79,96,91,71,87,78,70,4
76,87,87,70,75,93,87,67,87,74,66,4
68,79,83,63,67,85,79,67,87,66,63,7
60,75,100,81,71,93,99,92,109,74,92,3
68,99,104,81,71,118,107,87,104,63,92,1
60,99,118,92,63,113,99,92,100,63,89,1
64,107,122,96,67,118,107,96,113,66,96,1
71,112,113,85,71,118,111,96,113,74,100,1
71,99,104,75,63,80,83,85,70,83,83,7
79,103,113,92,78,96,104,96,99,92,101,3
75,111,118,92,63,104,96,92,95,59,90,1
67,111,118,96,66,122,109,96,108,67,94,1
66,75,84,66,71,86,81,68,92,78,76,7
86,118,112,92,87,119,103,90,106,63,87,1
70,113,117,96,67,119,108,98,111,67,97,1
75,81,82,60,63,78,71,58,69,64,57,7
83,112,124,101,85,114,120,97,106,84,94,3
78,97,105,87,76,98,94,87,83,88,88,7
85,120,124,97,88,111,115,94,107,88,103,3
60,92,101,87,57,106,81,76,75,56,78,1
57,97,114,87,60,111,94,79,87,53,81,1
57,88,105,83,53,106,81,83,95,53,78,1
63,111,114,97,68,120,111,98,107,64,96,1
67,111,124,94,72,120,111,98,112,68,99,1
68,85,98,79,76,96,83,78,87,75,79,7
76,94,106,87,76,91,95,88,83,93,92,7
57,85,98,83,56,91,79,81,72,59,75,1
53,85,106,87,53,96,83,85,72,59,83,1
53,85,106,91,46,87,79,92,75,55,83,1
64,102,115,94,68,100,95,88,87,63,83,1
68,111,120,94,64,113,107,96,95,67,96,1
68,75,75,56,67,74,72,58,71,66,55,7
50,75,91,78,51,85,75,79,75,49,78,1
56,83,96,81,59,100,79,79,83,59,85,1
53,95,100,81,55,104,83,79,79,52,78,1
71,112,122,99,71,118,111,96,113,70,100,1
79,83,96,83,90,108,91,78,99,67,72,7
55,83,104,83,63,108,91,78,91,56,83,1
55,75,96,79,56,96,83,81,81,56,83,1
67,107,123,96,66,104,96,96,91,67,86,1
66,71,73,55,63,68,73,57,71,67,65,7
63,67,73,59,67,82,81,72,106,85,87,7
70,91,100,81,63,105,81,75,97,50,76,1
56,75,80,74,56,97,73,72,84,53,73,1
56,71,96,74,52,82,70,79,71,53,73,1
52,79,104,85,56,82,84,86,75,53,73,1
56,83,108,89,56,97,91,86,79,50,80,1
56,79,100,78,56,97,81,75,88,50,76,1
70,109,108,89,67,114,108,86,106,63,90,1
63,109,127,100,63,97,99,98,88,60,83,1
66,113,122,100,67,124,108,90,111,63,87,1
56,77,105,86,57,101,79,76,85,50,72,1
59,88,97,83,50,97,84,83,81,57,83,1
56,88,105,83,53,97,88,87,81,57,87,1
56,88,105,86,57,105,92,87,98,57,87,1
59,95,101,86,60,105,97,90,85,60,94,1
67,103,114,90,67,114,102,87,102,64,87,1
67,95,101,86,63,110,92,90,85,72,94,5
93,111,105,83,92,115,102,79,107,84,85,3
57,84,101,76,57,111,85,76,83,53,74,1
57,92,105,87,60,111,94,87,91,56,85,1
67,88,105,83,68,115,94,94,91,76,96,5
72,73,78,61,71,83,68,67,87,75,79,7
53,73,98,76,53,87,79,85,83,63,92,1
68,89,102,83,68,122,103,88,111,71,96,1
60,77,102,94,46,96,36,132,45,44,133,2
53,62,106,91,43,118,31,125,37,44,125,2
64,98,111,91,53,104,95,88,34,59,83,1
68,94,115,94,71,118,95,96,99,75,96,5
92,103,104,85,84,104,103,87,100,90,85,3
60,95,104,85,51,100,83,75,79,49,78,1
53,79,104,85,59,89,95,92,83,63,92,1
68,103,122,96,67,113,107,96,100,63,96,1
64,107,122,103,67,118,107,96,104,66,92,1
56,61,75,67,48,67,54,62,46,59,63,5
63,95,104,87,63,112,100,92,99,67,94,1
67,107,123,96,63,112,104,96,91,63,90,1
44,34,113,104,46,112,32,133,30,42,139,2
63,95,118,96,59,100,91,92,51,63,83,5
51,54,81,79,63,88,53,74,77,59,72,5
86,104,104,85,87,114,112,98,106,97,97,3
82,96,100,78,92,110,95,79,106,85,80,3
70,109,117,100,75,124,112,101,111,67,97,1
56,87,112,89,46,110,51,79,29,47,122,2
56,49,69,66,59,79,60,68,71,60,69,5
83,103,110,83,85,105,106,83,98,84,79,3
87,99,110,90,78,101,97,94,94,57,91,1
67,99,101,90,57,110,88,76,85,50,72,1
49,73,93,79,50,85,75,80,69,53,76,1
52,45,119,135,47,105,31,140,59,47,131,2
52,60,68,68,60,74,63,62,73,64,68,7
53,84,101,87,53,90,77,76,79,56,78,1
70,97,114,90,64,111,94,83,91,60,78,1
63,97,119,97,60,102,98,98,91,64,92,1
63,63,78,65,72,86,73,65,95,68,67,7
88,98,106,87,88,113,95,88,95,63,87,3
50,69,82,72,56,83,68,74,68,55,75,1
53,73,90,76,53,87,75,70,75,55,79,1
60,85,111,91,56,96,91,92,87,63,92,1
80,111,115,94,71,122,112,99,103,71,96,1
53,31,111,131,60,108,64,114,99,63,87,2
47,43,98,91,56,96,61,85,58,59,79,5
80,91,100,81,79,96,91,79,96,82,81,3
88,99,104,85,84,100,103,87,96,82,85,3
50,75,87,78,51,85,72,75,71,49,74,1
53,75,91,81,51,93,79,75,71,52,81,1
53,79,96,78,55,96,83,87,83,59,81,1
56,83,104,85,71,104,103,87,87,66,92,1
60,83,91,78,63,109,75,79,96,56,81,1
64,91,108,92,59,100,87,92,83,63,85,1
50,36,108,114,59,96,61,92,79,59,96,2
71,99,100,81,71,96,95,79,67,74,78,4
88,99,104,83,86,104,96,81,95,87,86,3
63,75,96,79,66,108,91,81,88,63,83,1
75,83,85,71,66,104,96,78,77,59,75,1
55,64,100,87,59,104,63,92,70,59,86,5
55,58,93,83,59,100,60,81,66,59,83,5
82,96,104,78,79,101,95,83,97,93,90,3
86,100,104,81,87,105,95,83,97,89,87,3
59,60,100,89,63,101,66,83,75,60,80,5
56,60,84,78,59,86,60,83,67,47,83,5
92,112,114,90,93,114,111,87,115,80,76,3
52,73,93,75,50,89,75,80,69,50,76,1
63,103,114,90,67,114,106,90,106,72,94,1
63,103,114,94,70,114,115,94,106,64,94,1
67,103,119,98,70,119,106,97,106,72,94,1
59,66,110,90,63,101,71,90,62,64,94,5
85,111,114,94,92,115,120,87,112,92,88,3
85,102,101,83,84,102,98,79,99,84,88,3
85,97,101,83,84,102,94,91,95,84,96,3
70,92,97,83,68,111,81,79,103,50,85,1
50,71,101,80,50,86,69,76,75,50,74,1
47,71,93,76,50,94,73,79,75,46,78,1
53,75,97,80,50,78,69,76,71,56,74,1
63,71,105,90,60,106,66,94,64,68,96,5
50,69,94,76,46,87,71,78,83,51,79,1
72,106,115,94,64,122,107,96,103,67,96,1
53,52,78,83,56,96,68,81,75,59,75,5
60,73,106,87,64,108,75,88,87,75,83,5
64,89,98,79,68,108,87,81,95,75,79,4
88,95,108,88,84,96,99,92,91,90,89,3
50,79,96,78,55,100,83,83,91,52,89,1
50,71,87,74,51,104,83,79,87,52,85,1
50,79,96,78,51,96,72,75,75,49,74,1
53,71,87,74,48,93,79,75,75,52,78,1
60,91,113,88,67,109,103,92,96,70,96,1
68,107,118,92,71,113,103,92,109,70,92,1
71,107,113,92,67,113,107,96,104,66,92,1
76,116,133,103,71,109,103,100,83,74,92,1
71,79,100,81,71,96,75,87,91,63,85,1
88,106,106,83,88,108,103,88,103,88,92,3
84,94,94,72,80,100,83,70,87,71,67,7
71,83,87,67,71,89,79,62,83,70,70,4
88,103,108,88,88,113,107,87,104,86,89,3
76,79,79,67,75,85,75,67,96,74,66,7
79,87,96,71,74,88,87,66,91,75,68,4
75,99,104,83,82,104,100,85,99,83,86,3
95,123,108,85,92,135,127,86,125,89,97,3
78,104,108,85,79,105,103,83,102,82,80,3
82,104,108,85,83,114,99,79,102,78,80,3
92,103,105,83,85,110,106,90,106,88,87,3
83,99,101,79,89,114,106,83,111,88,87,3
67,63,110,108,50,125,34,135,31,43,146,2
92,111,111,87,88,113,112,85,107,84,87,3
80,95,91,70,84,100,95,75,91,66,92,4
46,31,139,146,41,139,32,150,37,49,151,2
46,31,139,143,44,139,29,150,29,46,151,2
46,31,128,132,44,118,37,133,34,49,129,2
88,107,113,88,93,109,107,87,109,86,89,3
71,79,87,70,75,81,79,71,79,70,63,7
84,107,123,96,90,117,113,96,117,92,90,3
79,87,89,67,70,76,79,74,77,71,72,7
75,83,85,67,70,84,87,66,77,75,68,7
46,29,133,140,42,135,30,135,29,44,143,2
42,32,124,135,44,124,34,136,31,44,135,2
92,108,110,86,93,114,111,83,111,88,91,3
83,99,105,86,89,114,106,87,111,88,87,3
87,108,105,86,89,114,111,90,106,92,91,3
44,34,124,136,47,125,31,135,31,46,135,2
44,31,119,126,44,125,31,131,31,46,132,2
44,29,124,143,50,111,31,146,45,43,143,2
47,34,114,126,47,115,37,120,36,43,121,2
47,37,114,115,47,120,37,120,36,50,125,2
93,111,110,90,92,111,98,68,87,60,45,3
88,120,120,94,92,122,116,88,116,88,92,3
47,34,136,139,43,133,29,150,34,48,141,2
92,112,118,92,88,109,111,83,113,78,81,3
53,57,67,49,59,63,54,46,53,59,44,5
60,54,67,52,59,67,54,46,56,59,55,5
68,71,71,59,63,74,72,67,75,63,55,7
93,111,118,92,95,122,118,96,112,92,86,3
93,111,109,87,99,117,113,89,108,83,75,3
48,40,104,100,49,127,32,118,32,49,124,2
88,107,113,87,86,112,109,92,108,96,90,3
93,111,118,96,90,112,113,89,112,96,90,3
59,63,73,55,59,75,63,53,37,60,55,7
96,112,114,98,93,114,106,83,94,76,76,3
63,70,82,64,67,78,75,69,62,60,79,7
44,34,124,136,44,136,31,139,31,43,132,2
44,34,114,129,47,125,31,124,31,50,121,2
47,37,110,119,47,115,37,105,34,56,92,2
97,111,114,94,97,120,120,94,112,88,88,3
53,49,74,62,53,71,52,61,51,53,56,5
57,53,70,48,57,78,55,50,54,56,52,5
53,60,70,58,44,98,52,61,31,53,59,5
80,81,78,65,68,83,79,67,75,71,67,7
68,75,87,70,71,85,79,67,79,70,63,7
60,57,79,70,63,81,58,67,56,66,66,5
84,99,100,79,82,100,100,78,95,79,83,4
44,32,118,121,46,112,34,125,40,46,120,2
78,91,100,74,79,105,95,79,92,85,80,4
82,96,100,85,83,105,103,86,106,93,90,3
63,71,76,63,67,72,73,60,67,67,62,7
74,83,88,70,75,90,81,75,84,70,73,7
46,27,127,147,52,110,30,146,29,44,140,2
83,99,101,83,85,105,92,76,98,84,79,4
52,60,79,64,67,78,67,55,66,64,57,7
67,70,72,53,63,67,67,55,69,64,54,7
67,70,72,57,63,70,71,55,69,68,57,7
97,115,114,87,97,120,111,94,112,101,96,3
64,69,67,54,64,75,68,52,72,67,54,7
80,81,90,72,80,100,87,74,95,71,79,7
57,46,82,65,60,83,54,70,64,71,71,5
64,75,83,63,67,77,68,54,71,63,55,7
68,71,75,59,67,70,72,58,71,63,59,7
68,68,67,59,67,74,72,54,75,66,59,7
64,71,87,74,67,89,72,67,71,66,70,5
56,57,83,70,63,85,54,67,75,66,70,5
67,72,77,67,66,84,71,66,73,63,72,5
63,54,85,67,70,88,67,70,88,71,60,4
66,75,76,59,67,82,77,60,75,63,58,7
70,79,88,74,71,90,84,75,84,74,73,4
96,112,114,98,97,119,111,94,115,92,91,3
59,66,75,57,60,74,67,55,73,64,57,7
67,73,79,60,63,74,75,62,73,64,61,7
71,81,82,60,67,82,84,65,69,64,57,7
71,81,82,68,67,89,88,73,85,76,76,7
67,73,79,64,67,82,75,69,85,68,61,4
97,115,119,97,101,120,115,94,116,97,92,3
64,69,74,57,68,75,75,59,72,67,58,7
64,71,71,59,67,70,75,58,79,66,59,7
93,107,109,83,90,108,109,85,108,83,86,4
96,117,114,94,97,114,102,73,81,64,54,3
71,84,97,72,70,89,88,73,85,76,76,4
85,111,110,83,88,111,102,79,99,80,74,4
74,115,119,101,76,120,115,98,112,80,99,1
88,111,111,87,88,118,107,88,107,84,83,4
80,85,86,65,80,91,87,63,91,75,75,4
68,75,75,56,67,77,79,58,79,70,63,7
67,72,81,58,70,80,75,59,88,67,64,7
67,75,81,58,63,88,56,81,57,59,86,5
75,87,89,71,74,92,87,74,91,75,72,4
66,79,80,63,67,82,77,64,75,63,65,7
75,112,124,98,74,119,115,101,115,68,98,1
63,92,105,83,64,78,81,79,75,68,70,7
67,67,74,58,68,74,66,57,75,68,59,7
67,67,70,58,64,71,69,61,71,68,59,7
84,98,98,83,80,91,95,81,87,79,75,4
80,98,94,72,80,104,99,78,95,79,83,3
57,59,82,65,56,83,57,67,58,55,71,5
64,115,125,98,64,128,112,99,111,67,100,1
