@relation satimage

@attribute Sp11 numeric
@attribute Sp12 numeric
@attribute Sp21 numeric
@attribute Sp23 numeric
@attribute Sp29 numeric
@attribute Sp32 numeric
@attribute Sp33 numeric
@attribute Sp37 numeric
@attribute Sp41 numeric
@attribute Sp43 numeric
@attribute Sp48 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
64,111,111,98,107,96,68,67,96,107,113,1
55,83,83,83,79,78,52,56,83,84,93,1
67,112,108,98,111,97,67,68,98,111,131,1
49,79,71,74,73,79,49,47,73,75,89,1
53,73,77,76,79,78,56,59,79,95,113,1
63,83,100,92,99,86,75,63,76,102,119,1
49,73,88,83,88,80,57,57,79,81,98,1
64,107,107,96,107,96,67,59,85,96,112,1
57,81,81,83,87,88,64,59,83,87,104,1
66,113,113,100,112,101,71,63,101,111,129,1
53,87,71,78,64,75,48,52,81,75,96,1
53,92,97,94,85,83,57,46,78,79,104,1
67,107,116,96,96,92,70,59,90,95,114,1
68,99,79,74,99,83,63,74,100,109,108,1
71,103,99,85,107,96,63,70,92,104,117,1
67,111,111,96,109,96,70,67,101,108,119,1
64,87,91,85,91,92,75,66,81,83,104,1
64,95,75,74,87,83,59,56,81,83,100,1
52,71,79,78,84,79,56,50,80,84,93,1
80,116,112,99,111,100,71,66,100,113,127,1
66,113,109,96,108,98,67,60,83,102,114,1
47,71,71,76,66,76,60,53,67,68,100,1
74,115,97,80,115,98,72,80,99,116,122,1
67,111,106,94,106,94,64,64,88,103,118,1
75,111,99,83,113,100,70,71,98,112,119,1
93,115,120,101,111,98,76,80,81,83,108,1
68,111,111,98,103,96,64,63,100,111,123,1
67,99,112,101,115,101,74,68,98,115,120,1
63,99,95,79,97,80,63,64,94,106,115,1
67,77,103,90,120,104,82,80,91,111,115,1
59,73,73,75,92,87,63,64,91,94,111,1
63,111,106,101,106,98,64,68,99,103,122,1
89,106,120,104,106,91,80,92,81,87,100,1
70,100,109,96,103,94,67,63,97,111,119,1
63,97,84,80,94,87,53,53,88,83,100,1
70,100,104,96,103,98,71,74,97,111,114,1
87,99,99,90,97,94,67,72,87,98,111,1
59,95,81,79,79,83,50,50,79,73,86,1
71,116,111,104,109,100,66,63,94,108,124,1
68,116,116,99,111,100,67,66,103,113,117,1
70,111,79,73,106,94,64,68,103,112,108,1
66,109,109,96,108,98,75,67,94,106,119,1
68,111,111,94,112,96,68,71,100,111,118,1
50,69,73,76,75,78,50,51,79,75,89,1
70,115,106,94,106,94,64,64,92,107,122,1
71,107,103,92,111,96,71,66,92,104,122,1
75,99,99,90,97,94,53,57,91,85,90,1
84,106,115,102,121,103,88,75,92,111,118,1
56,88,81,79,88,83,53,57,79,85,102,1
71,112,91,81,107,96,63,66,100,113,127,1
68,111,111,98,107,96,64,67,96,107,123,1
55,79,83,79,83,81,56,59,83,88,97,1
63,91,91,92,83,85,63,59,75,81,101,1
66,109,100,89,112,98,67,63,101,115,119,1
50,84,88,87,81,79,53,56,81,87,100,1
67,97,88,83,85,83,50,53,85,75,91,1
49,70,70,72,75,80,53,50,79,81,98,1
67,106,106,94,102,94,64,64,96,103,118,1
56,79,87,81,99,92,67,59,85,100,117,1
80,99,112,96,99,96,75,70,92,96,100,1
48,64,72,75,67,74,49,49,75,66,86,1
56,84,99,94,88,83,60,53,79,81,90,1
68,102,85,72,112,99,68,84,96,107,118,1
71,103,107,96,103,96,71,66,92,109,117,1
64,95,107,96,95,83,67,66,78,87,92,1
67,107,107,100,100,96,66,67,86,103,119,1
53,85,85,83,79,78,50,55,75,75,96,1
67,108,54,105,88,97,47,68,94,89,106,1
56,84,73,75,84,80,50,57,83,85,94,1
80,111,102,91,103,88,64,67,87,91,100,1
70,109,113,103,108,98,63,63,94,106,124,1
53,79,83,78,83,79,71,56,81,83,96,1
50,79,71,76,66,72,53,53,74,64,83,1
53,79,64,74,68,71,51,49,78,71,88,1
71,103,111,100,104,89,70,75,79,99,119,1
71,112,83,74,103,96,67,70,103,113,122,1
63,75,75,80,89,87,68,64,88,95,113,1
52,71,71,70,70,72,56,53,76,75,85,1
72,115,115,98,116,99,68,71,104,111,123,1
56,91,95,88,91,87,63,52,85,87,108,1
67,108,112,98,111,101,63,68,98,111,125,1
66,113,118,100,112,101,71,63,101,115,124,1
63,104,104,92,88,86,59,57,83,92,105,1
63,95,95,87,96,89,66,63,90,99,119,1
64,112,112,99,111,100,67,63,96,113,122,1
70,88,84,83,81,83,50,68,92,91,104,1
72,115,106,91,116,96,71,75,100,111,123,1
67,111,111,94,115,98,68,64,99,116,128,1
67,99,88,79,92,80,67,68,87,89,102,1
67,99,87,87,91,85,52,59,90,84,93,1
63,103,99,90,92,87,57,57,79,89,106,1
57,92,88,87,85,83,53,53,78,79,96,1
71,107,103,92,107,96,71,63,92,100,117,1
71,111,107,96,113,100,70,63,94,108,124,1
64,98,89,83,87,88,60,75,87,83,85,1
47,71,67,69,69,72,50,50,70,71,91,1
67,112,112,98,111,97,67,64,98,111,120,1
63,79,67,74,73,75,59,63,87,92,110,1
56,84,88,86,84,83,57,57,87,89,111,1
64,102,111,98,107,99,68,67,96,107,118,1
59,75,91,83,79,81,59,63,86,84,93,1
67,111,111,94,111,98,72,64,99,107,128,1
72,106,106,94,107,96,68,71,92,99,118,1
53,77,77,76,83,78,56,59,79,99,109,1
67,108,108,98,106,97,63,64,94,111,125,1
59,79,83,81,81,79,56,50,80,79,93,1
57,88,92,94,94,83,60,56,85,83,96,1
60,77,94,87,99,92,68,59,79,79,96,1
67,106,111,97,115,98,64,68,99,116,128,1
55,75,79,79,79,78,56,59,79,84,97,1
56,87,79,81,79,75,55,56,85,91,104,1
70,109,113,100,103,90,67,63,87,97,110,1
63,97,102,90,85,83,57,53,81,83,91,1
63,99,103,92,104,92,63,59,86,88,114,1
53,85,98,91,79,78,56,51,75,79,100,1
52,73,66,68,71,73,53,60,76,73,90,1
66,104,113,96,112,98,71,63,83,97,114,1
57,94,94,87,95,92,56,63,87,95,109,1
75,91,103,86,120,101,70,80,98,111,115,1
59,87,100,92,91,86,59,60,87,88,101,1
67,112,108,90,111,97,70,68,98,111,120,1
59,79,87,83,79,74,56,56,72,84,101,1
71,103,91,88,75,83,59,70,96,83,92,1
71,103,103,96,91,87,59,63,85,91,104,1
64,91,91,81,99,87,71,66,100,109,117,1
63,81,88,83,92,90,60,64,83,85,90,1
67,112,108,101,111,94,67,68,98,111,115,1
56,71,75,74,72,75,59,52,74,75,96,1
53,84,75,73,94,87,60,64,92,99,104,1
52,70,73,75,75,73,53,57,79,73,78,1
68,106,115,102,99,99,71,63,96,103,113,1
57,85,89,83,83,85,50,51,79,72,85,1
68,112,91,81,107,96,67,70,100,118,122,1
50,68,71,74,72,75,51,46,74,67,92,1
66,113,109,96,108,101,67,63,97,111,119,1
64,85,89,87,87,85,68,75,87,95,109,1
50,79,71,80,69,72,50,50,81,75,87,1
71,111,91,92,104,96,70,75,98,99,124,1
60,99,99,99,103,96,71,66,92,100,112,1
67,111,115,104,111,102,68,64,96,116,122,1
51,87,75,75,83,81,49,52,79,73,90,1
78,115,106,90,98,91,64,64,92,103,108,1
63,95,77,75,84,80,50,57,87,85,94,1
68,112,103,96,99,96,67,70,96,104,117,1
56,91,95,92,95,87,67,56,85,87,112,1
71,107,91,79,113,96,66,67,101,108,114,1
60,81,73,79,83,81,68,63,83,95,104,1
50,75,79,78,75,79,55,56,74,79,88,1
63,96,96,89,103,90,59,63,90,102,114,1
57,85,85,79,83,81,56,63,87,95,104,1
67,112,108,98,115,97,67,72,98,111,115,1
59,88,99,90,88,87,60,53,83,85,106,1
56,91,95,88,103,92,63,63,92,104,112,1
57,85,85,79,87,81,56,63,87,95,100,1
56,83,87,81,84,83,56,57,80,75,93,1
66,113,43,122,108,98,56,67,97,111,110,1
75,103,99,92,96,92,63,63,90,91,101,1
59,91,84,83,84,83,53,57,83,85,98,1
74,113,113,100,108,98,67,70,101,106,119,1
71,111,111,100,113,96,74,67,98,108,114,1
64,112,107,96,111,96,67,63,85,109,127,1
76,106,98,91,99,92,64,63,87,91,104,1
63,84,81,83,79,83,67,60,79,81,98,1
67,103,87,96,109,100,66,71,101,112,119,1
56,81,88,83,88,87,60,53,79,85,106,1
53,73,81,79,79,81,64,59,79,87,104,1
71,103,103,92,99,92,71,70,96,100,112,1
76,112,116,99,116,100,75,74,100,113,117,1
63,96,87,85,95,86,56,63,90,106,105,1
63,88,115,101,106,98,72,64,88,112,122,1
67,102,102,94,106,94,68,64,81,103,118,1
50,73,69,72,68,70,53,55,71,72,85,1
59,95,99,87,100,92,70,63,94,99,110,1
80,115,106,94,112,99,68,71,96,107,118,1
57,77,77,79,83,85,56,63,87,75,96,1
52,87,87,85,84,86,59,60,87,84,105,1
66,100,100,92,95,86,63,60,83,106,119,1
52,77,73,75,67,69,47,53,72,66,90,1
63,95,91,87,96,89,59,63,90,99,110,1
53,77,69,72,68,67,53,55,71,68,81,1
74,113,109,96,112,98,67,67,97,111,119,1
67,108,108,98,106,94,67,64,94,106,115,1
63,115,115,101,111,98,64,64,99,121,122,1
50,68,61,67,61,67,51,52,70,63,76,1
63,92,102,97,98,91,68,60,85,99,113,1
49,73,70,75,75,80,53,53,83,77,98,1
51,72,83,75,71,78,49,49,75,73,86,1
70,113,113,96,108,98,71,67,94,115,119,1
63,79,103,92,79,81,63,59,79,91,114,1
63,95,99,90,79,83,63,64,83,85,98,1
63,97,106,104,106,98,72,60,92,99,118,1
51,83,79,75,79,78,56,52,79,73,93,1
50,75,71,73,77,79,53,50,81,79,96,1
80,87,95,88,107,92,71,66,96,104,117,1
75,112,112,98,115,101,70,72,98,111,125,1
53,71,71,74,79,75,51,52,78,75,88,1
64,91,83,81,91,92,75,63,85,83,100,1
67,102,106,90,106,98,72,71,92,103,122,1
63,92,97,90,85,87,64,56,85,91,108,1
59,83,83,85,81,83,63,63,83,88,101,1
53,69,66,72,71,74,50,51,75,72,89,1
64,107,107,96,107,96,71,66,96,113,117,1
68,115,106,98,107,96,64,71,96,103,118,1
63,87,96,89,99,90,63,70,94,106,114,1
53,79,83,81,99,87,67,56,78,87,108,1
67,108,108,98,111,97,63,64,102,111,120,1
57,94,85,87,83,85,56,63,87,87,100,1
63,95,95,87,96,89,63,63,90,103,114,1
60,81,98,91,95,88,68,67,92,103,113,1
64,94,98,91,107,92,68,71,96,103,118,1
71,108,88,75,111,97,70,64,98,111,115,1
67,107,111,100,109,96,66,63,79,99,124,1
63,103,107,92,104,92,59,59,90,99,110,1
63,102,92,80,89,83,68,68,92,103,108,1
57,89,98,87,91,85,56,63,87,95,104,1
52,66,70,72,67,65,50,50,76,69,82,1
60,85,98,91,91,85,60,63,87,95,113,1
67,111,97,83,111,98,68,71,99,112,118,1
63,107,45,125,113,100,59,71,101,112,114,1
55,83,79,79,79,78,52,56,83,81,90,1
63,112,112,101,111,101,67,64,98,111,125,1
71,112,112,99,111,96,67,70,92,100,122,1
52,81,81,83,84,76,53,53,79,85,90,1
64,112,112,96,111,100,71,63,96,109,122,1
50,73,81,83,79,78,50,48,79,68,89,1
46,71,75,78,79,79,51,52,85,83,96,1
60,88,106,90,94,87,60,56,85,95,113,1
71,108,108,98,115,101,67,68,98,115,125,1
71,112,108,98,106,97,67,64,98,111,115,1
56,83,67,78,70,75,52,47,73,67,89,1
56,68,71,74,72,71,55,52,70,71,92,1
50,75,71,74,83,83,51,52,89,87,100,1
63,96,100,92,103,94,71,67,94,106,119,1
71,112,112,96,107,96,71,70,100,109,122,1
60,94,94,87,87,81,53,59,83,87,96,1
67,91,95,83,104,92,66,67,86,95,101,1
46,79,87,92,79,79,55,56,85,83,100,1
70,106,111,97,111,94,72,76,99,116,122,1
97,115,106,91,103,81,80,79,92,107,113,1
50,79,103,92,87,83,63,56,81,79,100,1
50,71,71,76,69,72,53,50,74,71,87,1
60,91,95,88,103,92,71,70,92,109,112,1
67,102,111,101,111,102,80,64,92,99,122,1
57,84,71,73,81,76,57,68,88,91,108,1
63,100,96,89,99,94,63,70,94,97,114,1
56,87,83,81,95,87,67,63,89,100,112,1
53,88,71,80,69,72,53,50,78,68,87,1
72,106,111,94,103,92,64,71,92,99,118,1
51,75,68,71,71,78,56,52,75,73,97,1
52,83,75,78,73,79,49,50,80,71,101,1
56,79,83,81,72,75,59,52,74,67,84,1
71,107,107,99,107,96,75,74,96,109,112,1
60,97,92,83,89,87,53,53,81,87,108,1
71,112,112,98,111,97,67,64,102,111,115,1
63,109,109,100,108,98,63,57,80,92,110,1
64,106,94,83,112,99,76,79,96,116,123,1
66,109,104,92,99,90,59,57,87,92,105,1
64,112,107,96,107,96,79,63,92,100,112,1
52,73,81,79,84,80,57,60,79,89,106,1
56,87,83,85,87,83,63,63,92,104,108,1
68,107,103,92,103,92,71,70,92,104,112,1
53,71,75,76,73,76,53,64,88,83,87,1
70,111,106,94,111,94,64,68,92,103,122,1
70,97,75,69,89,79,64,71,99,99,91,1
52,73,77,75,75,80,47,50,76,69,94,1
67,77,81,86,92,90,78,76,98,111,131,1
76,111,115,102,112,99,80,75,100,116,123,1
63,99,103,92,91,89,63,59,86,99,101,1
64,106,106,94,112,96,64,67,96,107,118,1
67,103,108,98,102,90,63,64,94,102,120,1
49,67,63,70,73,75,52,50,76,79,82,1
63,111,111,97,111,98,68,64,99,107,122,1
74,115,111,101,111,98,68,68,99,112,122,1
68,89,94,79,99,88,60,71,96,107,118,1
66,109,113,96,103,94,63,67,90,102,119,1
64,89,106,94,95,81,64,71,79,87,100,1
71,111,103,96,113,103,70,67,101,112,124,1
71,111,111,100,113,100,70,63,101,112,124,1
50,71,71,73,69,72,53,56,67,68,87,1
70,104,100,92,108,94,75,70,97,106,114,1
51,75,61,67,75,78,46,52,79,73,97,1
71,103,95,85,107,96,71,74,100,113,122,1
74,97,97,94,94,91,53,60,88,87,96,1
57,92,92,87,98,87,60,60,85,91,108,1
67,107,111,100,113,96,63,63,98,112,114,1
72,111,89,83,112,92,71,67,96,111,128,1
50,83,71,74,72,75,51,49,78,71,88,1
52,66,84,79,75,76,53,53,76,73,90,1
52,66,70,72,79,76,53,53,76,77,90,1
64,106,111,102,112,96,68,67,96,107,118,1
56,91,91,85,87,87,55,59,89,87,100,1
75,99,112,98,88,83,67,64,79,85,98,1
50,79,83,78,75,79,51,49,70,67,92,1
50,79,79,76,77,79,53,50,81,75,91,1
50,66,73,76,68,74,64,51,71,68,85,1
64,107,107,92,103,96,67,63,89,100,108,1
56,95,83,85,95,87,63,63,89,100,117,1
50,79,79,81,68,75,48,49,78,71,88,1
66,113,109,92,112,98,67,67,101,115,129,1
60,92,84,83,94,87,53,68,85,91,108,1
66,83,87,89,84,83,59,63,80,79,89,1
52,67,63,66,66,72,52,50,76,71,82,1
71,111,107,96,113,96,74,67,98,108,119,1
56,87,107,96,95,92,67,56,81,83,108,1
59,71,87,74,103,86,67,82,101,111,114,1
64,106,106,98,103,92,60,63,87,107,113,1
64,121,116,96,111,96,67,66,100,113,127,1
57,88,92,87,85,83,53,53,81,79,87,1
53,73,73,72,71,74,53,55,79,79,89,1
68,102,106,91,107,96,71,71,96,107,113,1
63,96,104,92,103,94,67,70,97,115,124,1
66,87,83,81,84,83,67,60,83,75,85,1
67,99,103,98,106,94,70,64,94,106,115,1
76,102,115,102,116,103,92,71,92,103,128,1
60,94,106,94,103,92,71,71,92,103,118,1
67,108,112,98,115,101,67,60,98,111,125,1
68,99,95,85,103,96,67,70,96,109,117,1
67,106,106,94,106,98,64,60,92,99,118,1
53,73,77,76,79,81,56,55,79,83,104,1
63,91,84,83,84,83,63,64,83,81,90,1
63,103,99,94,106,94,67,68,87,98,115,1
51,75,87,83,83,81,56,56,83,88,93,1
71,103,107,96,104,92,66,63,90,99,110,1
63,102,92,87,98,87,64,64,85,99,108,1
63,102,106,90,94,87,64,43,125,48,104,1
49,73,77,75,79,76,50,53,76,73,98,1
76,111,102,91,103,92,68,71,92,107,118,1
64,102,111,102,107,96,68,71,96,107,123,1
55,72,91,83,71,74,56,52,68,70,97,1
64,91,103,88,103,92,71,70,96,109,112,1
56,81,88,86,84,80,60,57,79,81,90,1
71,108,103,98,106,97,70,76,94,111,115,1
67,112,112,98,111,101,67,68,98,111,120,1
64,99,95,88,99,87,63,63,92,100,112,1
63,99,103,94,111,97,70,72,94,106,120,1
74,100,113,100,112,101,79,74,101,115,124,1
71,107,107,96,104,96,63,63,90,103,119,1
68,112,116,103,116,100,67,66,96,109,122,1
76,112,107,96,103,96,71,78,96,104,108,1
68,112,103,96,107,100,67,63,96,109,122,1
63,100,104,103,99,94,63,63,87,97,119,1
60,85,73,83,83,88,64,63,87,83,100,1
60,91,112,96,103,87,71,63,81,104,112,1
56,79,83,81,81,79,56,53,76,79,101,1
75,99,107,92,87,81,63,59,86,91,110,1
71,103,107,92,113,100,66,71,101,112,130,1
67,111,111,100,113,100,66,67,86,108,124,1
59,91,95,90,92,94,63,57,83,85,102,1
67,103,95,86,92,87,67,64,87,85,115,1
75,107,107,92,96,89,66,59,90,99,114,1
64,111,111,98,112,99,68,67,96,111,123,1
68,115,111,98,112,99,68,67,96,107,118,1
64,94,89,79,91,81,64,71,96,99,93,1
53,81,81,79,79,81,53,48,79,75,89,1
70,113,118,100,112,98,67,70,101,111,119,1
59,91,79,78,84,83,52,53,83,88,101,1
49,75,71,78,70,75,52,50,76,71,89,1
66,113,113,103,112,98,63,63,104,111,124,1
63,106,111,104,102,98,64,64,99,107,118,1
64,107,107,99,116,100,71,63,92,104,122,1
51,75,72,71,75,78,52,56,79,73,86,1
64,115,115,98,112,103,64,67,100,111,123,1
52,73,73,79,71,73,50,50,72,73,94,1
64,106,102,87,107,96,76,67,96,111,118,1
52,71,75,74,73,75,59,53,73,71,93,1
68,112,112,99,111,100,67,70,100,113,122,1
71,111,103,96,113,96,70,67,98,112,124,1
56,83,99,92,95,92,63,63,89,96,112,1
67,99,91,87,87,85,56,52,75,84,101,1
63,108,103,90,102,94,63,64,94,102,120,1
53,88,84,76,85,79,57,56,81,83,96,1
60,92,111,94,111,98,68,68,96,107,122,1
63,103,108,98,111,94,67,60,94,106,120,1
53,91,79,81,87,87,55,66,96,91,112,1
63,99,103,96,100,92,70,71,98,112,114,1
71,112,112,96,111,100,75,70,96,113,117,1
63,108,108,94,106,90,63,53,91,94,111,1
68,106,102,94,103,96,64,67,92,99,118,1
68,107,103,92,103,92,67,70,96,109,112,1
68,98,94,91,103,92,68,71,92,107,113,1
63,79,84,80,98,91,64,64,88,103,118,1
59,84,81,79,79,80,53,53,76,77,90,1
70,84,106,94,115,102,92,97,103,116,108,1
70,106,97,90,94,91,60,68,85,87,91,1
68,112,107,99,111,100,67,66,100,109,117,1
79,111,107,96,100,92,66,63,86,103,124,1
60,77,85,83,87,81,60,67,87,91,104,1
68,106,106,94,103,96,68,71,96,103,113,1
70,113,113,100,108,98,63,67,94,106,114,1
59,83,99,92,87,85,63,56,86,99,110,1
56,81,84,86,79,76,50,53,87,73,82,1
63,87,91,78,99,83,75,70,94,106,105,1
64,111,115,102,107,99,68,71,100,111,123,1
80,106,111,94,83,85,71,71,96,107,118,1
71,99,91,87,100,89,66,56,79,84,105,1
53,85,66,72,71,74,53,48,75,68,77,1
53,77,81,79,79,78,60,59,79,83,100,1
53,71,71,74,75,75,51,52,78,75,84,1
79,108,95,86,97,94,57,60,91,102,111,1
66,113,113,100,112,101,67,67,101,120,129,1
78,113,113,96,112,98,71,74,101,111,124,1
75,112,108,94,111,97,70,72,94,106,115,1
67,111,107,96,109,96,66,63,98,108,119,1
59,91,79,75,83,85,63,56,79,91,101,1
64,99,103,88,87,87,55,56,89,87,100,1
64,85,111,94,103,96,76,75,87,111,123,1
63,91,111,92,104,89,66,63,86,108,119,1
67,112,112,101,111,101,67,68,102,115,120,1
66,113,113,100,112,98,63,67,97,111,124,1
67,108,112,98,111,97,63,68,98,115,125,1
68,115,106,91,116,103,68,67,100,111,123,1
57,73,69,76,71,74,53,51,75,68,81,1
67,107,91,79,109,96,63,67,98,108,110,1
63,103,99,92,100,81,59,63,90,99,105,1
60,85,106,94,83,88,68,55,75,79,109,1
70,111,111,97,111,98,68,68,96,112,122,1
68,91,75,78,83,79,59,66,89,96,88,1
67,92,102,94,89,83,64,68,78,87,104,1
64,89,89,83,91,81,60,63,92,99,113,1
60,97,111,97,102,94,60,56,88,95,118,1
68,115,115,98,112,99,68,67,96,111,123,1
74,102,115,101,115,102,72,76,99,116,128,1
64,112,112,99,107,96,67,66,100,109,122,1
67,103,75,79,96,92,59,59,79,88,110,1
53,79,87,85,79,75,59,56,70,71,96,1
64,116,112,96,111,96,71,63,96,109,117,1
50,71,71,70,64,71,51,46,78,71,84,1
68,99,87,85,83,83,51,63,92,91,100,1
70,100,79,81,99,94,67,70,94,97,101,1
59,99,95,90,92,87,57,57,83,94,111,1
59,91,77,79,71,80,50,50,72,69,82,1
60,102,94,87,95,88,50,51,87,83,96,1
70,111,111,97,111,98,64,68,99,112,118,1
55,87,107,96,83,81,59,56,83,84,101,1
49,75,71,74,73,83,49,50,80,75,97,1
67,103,103,94,106,94,70,64,94,102,115,1
71,107,111,96,109,100,66,63,94,108,119,1
55,72,72,71,71,70,52,52,72,70,86,1
72,106,106,94,112,99,80,79,100,111,118,1
71,111,107,96,109,96,63,63,94,103,119,1
63,83,75,85,77,79,63,67,90,84,105,1
64,112,107,96,107,96,67,63,96,109,117,1
63,111,111,94,111,98,72,68,96,112,122,1
48,61,72,75,71,74,46,49,83,77,86,1
52,84,73,79,75,80,50,50,76,69,90,1
71,111,103,92,113,100,66,63,98,108,135,1
56,79,79,78,81,79,49,53,83,84,93,1
71,111,107,92,109,100,70,67,94,103,114,1
63,83,87,83,79,81,56,59,83,81,93,1
59,91,95,86,97,83,57,57,87,94,111,1
71,107,87,75,109,96,66,71,98,112,110,1
56,75,79,81,81,83,56,53,87,79,89,1
68,98,98,87,99,88,64,51,104,87,100,1
50,69,73,76,71,74,53,51,71,75,89,1
64,103,107,96,111,96,67,66,89,100,122,1
63,87,100,92,99,90,59,57,83,88,110,1
63,95,87,87,104,92,63,67,94,103,110,1
66,109,109,100,108,98,67,67,101,111,124,1
66,113,113,100,108,101,67,63,101,115,124,1
63,87,103,87,87,74,63,71,86,99,101,1
71,103,112,99,111,100,75,74,92,113,122,1
47,67,67,76,66,76,53,53,74,61,83,1
71,103,99,79,106,90,63,68,91,102,102,1
67,103,108,98,106,97,70,64,94,111,120,1
67,111,111,100,113,100,66,67,98,112,130,1
64,102,106,94,107,96,71,71,96,107,118,1
63,111,111,101,106,98,64,60,96,107,122,1
52,79,71,74,66,75,52,53,73,71,85,1
67,115,97,87,115,102,64,64,96,116,128,1
57,79,75,83,81,79,60,60,81,87,96,1
67,87,83,71,96,89,63,67,98,99,101,1
71,107,111,100,113,100,70,63,98,112,130,1
68,116,107,96,107,96,71,66,96,109,122,1
70,106,111,97,102,94,72,71,92,103,118,1
66,96,79,81,95,86,63,60,83,84,93,1
50,73,69,72,68,74,50,48,67,64,85,1
66,109,91,78,99,86,67,70,97,102,105,1
50,79,67,65,73,76,50,56,74,68,83,1
59,96,100,89,99,86,67,60,94,102,105,1
56,83,79,81,88,83,56,57,87,88,101,1
50,71,75,80,73,79,53,50,78,79,96,1
64,107,112,96,107,96,67,66,78,91,112,1
49,71,79,78,70,72,52,50,80,75,89,1
79,112,112,98,106,101,67,68,98,111,120,1
63,106,106,87,98,91,68,53,92,95,113,1
70,113,113,100,112,98,67,67,101,111,124,1
76,107,116,103,103,100,84,74,89,71,104,1
46,67,71,78,70,75,49,50,76,67,97,1
76,112,99,92,91,87,59,63,81,87,108,1
47,71,79,76,77,76,50,53,78,75,91,1
63,75,100,89,81,86,71,74,90,92,114,1
67,108,88,79,111,101,67,68,102,111,111,1
63,108,108,101,106,97,67,64,94,111,120,1
56,83,83,81,84,83,56,60,87,92,105,1
67,111,107,96,109,96,66,67,98,108,119,1
50,75,75,78,83,75,55,49,78,71,96,1
68,103,79,85,91,87,55,74,96,104,112,1
67,87,68,92,100,89,66,63,86,95,105,1
63,111,120,97,111,102,72,64,96,107,122,1
53,87,83,81,83,83,51,56,78,79,100,1
63,92,102,90,98,91,68,68,92,103,118,1
50,71,75,78,72,75,51,49,74,71,88,1
63,87,95,92,96,89,66,67,94,99,114,1
53,75,75,81,79,79,51,49,74,79,92,1
63,103,99,92,104,96,66,67,79,91,105,1
63,87,104,89,99,79,67,67,90,92,105,1
67,103,99,94,106,94,67,72,94,106,115,1
53,77,77,79,79,85,64,59,79,91,109,1
59,91,83,81,77,79,52,47,80,71,85,1
59,99,103,94,97,87,63,60,87,94,102,1
60,103,83,81,79,79,51,56,81,75,84,1
68,111,115,98,116,99,64,67,100,111,123,1
63,112,99,94,106,94,67,68,98,111,120,1
66,100,104,96,112,98,75,70,94,111,124,1
63,99,99,94,97,90,70,64,83,89,111,1
52,70,73,75,71,76,50,53,76,73,94,1
67,108,103,94,102,94,67,64,83,102,115,1
